global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1156.633666432676	-3.3564340444474965	11.265649494726178	1337801.4383254943	1456.623623270384	-0.4076899138974568	2121752.379869342	0.1662110658937157	1114.6749743816565	-3.71818398787832	1242500.2985127466	13.824892167714722	1173.4290151004134	1035.7035224930478	1.103715	20.928381	0.0482999688200117	0.0315487900210662	0.092208066	0.1217681931	-0.1255305942	0.0720537724	0.1451420314	0.1233799751	-0.0385776797	-0.1150091231	-0.0391127166	0.1007068175	0.0396018747	-0.0233838115	-0.0831860955	-0.0183092642	-0.0251445458	0.1461109007	-0.0922028926	0.2043675739	0.0870882859	0.0250134971	0.0624229398	0.0737935404	-0.233924215	-0.1306415008	0.2034083526	0.0079568933	-0.0911414967	0.2917665566	-0.1153375374	-0.1326489014	-0.0769885573	0.1128771927	-0.0736059678	0.0758376791	-0.1192896401	0.0999845934	0.1232074872	0.014541277	0.1075399587	-0.2700849888	0.2235894915	0.0961525273	-0.0407903665	-0.0759715918	0.0307813938	0.0116092578	-0.0939389143	-0.1486676451	0.1093923149	-0.001208634	0.1884130613	0.0674477344	-0.1153776281	-0.0083153721	0.0960376259	-0.0923662801	0.1080160212	-0.0512332671	-0.0159246005	0.0144361748	0.0144984993	-0.0546648446	-0.0772315009	0.1233370054	-0.1023576652	-0.0429943476	-0.0429308304	0.0077024652	-0.0246229701	0.1419863355	0.1094628008	-0.0044190513523147	-0.0047843543788132	1.952801485439438e-05	2.289004682206905e-05	-0.0530015131043768	0.0113983749139662	0.0028091603913534	0.0001299229506793	0.0680639485604217	0.0055168787288693	0.0046327010936357	3.043595090905056e-05	-7.000003315729151e-05	-0.0004990000715614	4.900004642021911e-09	2.4900107141837365e-07	5.699998866814937e-05	3.300000429207195e-05	1.089000283276767e-09	3.2489987081691566e-09	1.993826391694705e-09	7.140113694980828e-09	3.975343680218328e-18	5.0981223577252774e-17
1154.053569757121	-2.5800966755548416	6.656898855209145	1331839.6418691543	1449.221324007276	-7.402299263108034	2100242.4459574022	54.79403438060975	1114.1909664136947	-0.4840079679618156	1241421.509637883	0.2342637130505259	1170.7863693171537	1026.0084562520642	1.041362	19.746056	0.0440295385641502	0.0254173624831615	0.1477272439	0.029835312	-0.1615378763	0.0962311122	0.0441117834	0.1410136651	-0.145175955	-0.0188970779	0.0572558696	0.1531292271	-0.1719557757	0.0046496816	-0.0071058954	0.0546860848	-0.0947904176	0.0040989815	0.0343619498	0.1056979731	0.1113796217	-0.0116877879	0.1366546924	0.0064855782	-0.0125992252	0.0914281445	0.1341328455	-0.1487984047	-0.1250528711	0.0603087139	-0.1201908605	-0.0539984296	-0.1894921487	0.1026319569	-0.0240984707	0.1350133157	-0.0512929814	0.0412556355	0.0825294022	-0.0124199833	0.0693912334	-0.1124811709	0.0779916481	0.1255033059	-0.0482242607	-0.1034413608	-0.0766768525	-0.0286288478	-0.1072395379	-0.1719294621	0.2068407855	-0.0743775289	0.0579039111	0.0431421772	0.0577229502	-0.0262836293	-0.0692571361	-0.0763518716	0.0170547469	0.0388347115	-0.127957065	0.1291255523	0.0191885207	-0.1321530008	-0.1299150756	0.1746314291	-0.11569232	-0.1719682615	0.0321141219	-0.0595494522	-0.0633447665	0.1397444952	0.1012278027	0.0004159996691441	0.0048350510214588	1.730557247280007e-07	2.3377718380109783e-05	-0.0758363414955596	-0.0228348283911827	0.0057511506914311	0.0005214293876547	0.0770735050201381	0.0090095564597164	0.0059403251760892	8.117210760081762e-05	9.99997421909661e-07	7.100003057920116e-05	9.999948438259688e-13	5.0410043422475e-09	-1.900004604715733e-05	-7.60000347153067e-05	5.7760052767278235e-09	3.6100174979409886e-10	5.285055582309183e-12	-1.988541336112396e-09	2.7931812508097453e-23	3.9542966454276734e-18
1154.7215816790842	0.6680119219631706	0.4462399278849291	1333381.931195446	1453.8638993384134	4.642575331137323	2113720.2377994964	21.553505705284824	1116.6892722091334	2.4983057954386823	1246994.930666964	6.241531847522507	1170.2563110483104	1013.5281764928384	1.139575	21.608347	0.0969934956395033	0.0521508044833494	0.1463641984	-0.0990008507	-0.0590873503	0.0939240288	-0.0101819573	0.137061409	-0.0733723329	0.0795443378	-0.0114917714	0.0415365911	-0.0593928121	0.0267348854	0.1159464912	0.0748275394	-0.2140276043	0.0522825069	-0.0256180925	-0.040642177	-0.2951727553	-0.070495771	-0.011218646	0.0101792949	0.0313983766	-0.1377342881	-0.0214997692	0.1937078641	-0.0680855786	0.0392170622	-0.0853443441	-0.0071177655	-0.1481451231	-0.073651547	0.0828198989	-0.0584141131	0.0505156071	0.0200730549	0.0879678291	-0.1729224433	-0.0951202109	-0.0773431004	0.0314022232	-0.0931361091	0.0362065135	0.1963927057	-0.1195618634	0.0359025928	-0.1229144755	0.0320080614	0.1424573306	-0.0941118224	-0.1000737457	0.0789424801	0.1874905646	0.0594826692	0.1413280417	-0.1544554203	-0.1752613844	0.2108008657	-0.1176332977	-0.4099941766	0.0442699291	-0.2313395705	0.3863698635	0.1191885392	-0.169447074	0.1787190089	-0.0871767883	-0.1420702019	0.2638886756	0.1373117808	0.0924399334	-0.0099284078249581	-0.0103444074941022	9.857328193868924e-05	0.000107006766404	-0.0522123732857267	0.0236239682098328	0.002726131924128	0.0005580918739791	0.0552513471387925	-0.0218221578813456	0.0030527113606513	0.0004762065745983	0.0006619994538442	0.0006609994564222	4.382432768900191e-07	4.3692028139056333e-07	-0.0001819995936986	-0.0001629995476514	2.656885253457493e-08	3.312385210645548e-08	6.024229577461298e-08	6.023701071903067e-08	3.629134200195953e-15	3.6284974603646164e-15
1155.202797779371	0.4812161002867015	0.2315689351751407	1334493.503997286	1456.1507340552105	2.2868347167971024	2120374.960289528	5.229613021948484	1114.6652511801956	-2.024021028937796	1242478.6221886084	4.096661125582413	1171.972804681186	1019.12061781276	1.115863	21.158743	0.0605928022358796	0.037847005954372	0.1481493683	-0.0400871481	0.0216727833	0.0725077735	0.0532058604	0.0658461923	-0.0682967628	-0.0247475189	0.0775298466	0.1394257149	0.0466860533	0.194055235	0.0712999595	0.1079701726	0.0368447012	0.2203528847	0.0718897552	-0.0382562168	-0.162849907	-0.0504174344	-0.0208579236	0.1489973836	-0.1487318535	-0.0260561927	0.0477878358	0.0787288451	-0.0941689312	-0.2088618492	-0.1135618573	-0.062797747	0.0319947066	-0.1492779207	0.150225049	-0.0350574882	0.0085793064	0.1655983651	0.1536557298	0.0148424257	0.1710428499	0.0612075867	-0.1027953171	0.0325934202	0.0629059796	0.0768674197	-0.0536803659	0.1931003839	-0.1470023634	0.0455691996	0.0620608027	-0.0359487269	-0.0642198572	0.1970092591	0.1465511949	0.0058514252	0.0541596841	-0.0803742337	-0.0131293327	0.0866501632	0.1328497085	0.1190584366	-0.0328258699	0.033275439	0.2103386768	-0.1750814633	-0.2023123695	-0.0438991014	0.0263498994	-0.0305232917	-0.3230817635	0.1346915149	0.0831471893	-0.0007570589223462	0.0091713489026119	5.731382119039896e-07	8.411364069344052e-05	-0.086919572155395	-0.0347071988696683	0.0075550120236769	0.0012045896533787	0.0632647457234441	0.0080133985846515	0.004002428051452	6.42145568764962e-05	0.0008360003752527	0.0001740009214085	6.988966274226553e-07	3.027632065100701e-08	-0.0001819999715266	-3.778279999793171e-10	1.4275399756837082e-19	3.3123989635683204e-08	7.606063823066035e-08	1.5818342456047372e-08	5.785220688055391e-15	2.502199580567907e-16
1154.752128628599	-0.4506691507720006	0.2031026834575562	1333452.4785722804	1451.9163244542942	-4.234409600916251	2108061.013216868	17.930224668331725	1114.7139435498705	0.0486923696748817	1242587.175944504	0.0023709468645553	1170.5784098658069	1013.6667988723405	1.202722	22.805742	0.0513250963155185	0.0334482682460904	0.1253719906	0.0388200535	-0.0504611217	0.081696406	0.0653339456	0.059776105	-0.0615165799	-0.0625280378	-0.0031813622	0.1487557271	-0.0892542324	0.0292849403	0.0422775715	-0.0079515004	0.0105827915	0.1675369522	0.1179903285	0.1170497922	0.0559162004	0.1296722677	-0.0713568718	0.0071570835	-0.125728773	0.1057638961	0.0328343354	-0.1835374905	0.0716302858	-0.0595463178	-0.1127750155	-0.0679938617	-0.0507254718	0.045021015	-0.0144909169	0.1521181714	0.0013735188	0.156607026	0.169105063	0.0868182986	0.0421670663	-0.0037227068	0.1391771528	0.0171446135	-0.0267575166	-0.0651917286	0.0771479873	0.0574162374	-0.131950764	-0.0949356152	0.0593085627	0.033632456	0.2140633367	0.1350421811	0.0129165476	0.0679846793	0.1108644665	-0.0353733715	0.0713400271	0.0816690723	0.0244979889	0.0333573221	-0.0057466377	0.2395991123	-0.0154008731	0.0851056856	0.0271527398	0.0662655804	-0.0415288949	0.0661146391	0.0733323566	0.1318872767	0.0734003241	-0.0007866409362264	-2.958201388020005e-05	6.188039625471472e-07	8.750955452083484e-10	-0.063442036228821	0.023477535926574	0.004024891960859	0.0005511946931835	0.0685802290502692	0.0053154833268251	0.0047032478165873	2.825436299775568e-05	0.0004510000966929	-0.0003850002785598	2.0340108721700522e-07	1.4822521449112365e-07	-0.0001170000296277	6.499994189889999e-05	4.224992446860374e-09	1.3689006932882681e-08	2.6380132145707247e-08	-4.968050608495311e-08	6.959113720249768e-16	2.4681526848570623e-15
1152.099377879186	-2.6527507494129168	7.037086538510792	1327332.9765096074	1451.7398101376816	-0.1765143166126108	2107548.476338592	0.031157303969217	1113.390790041252	-1.3231535086183612	1239639.0513486834	1.7507352073690796	1168.1359547582165	1013.0984338589152	1.109094	21.03039	0.0686719119170749	0.0538170708425383	0.1656705275	-0.0167601848	-0.1511937972	0.1264696998	0.0371184044	0.0984642066	-0.0839410411	-0.0723990032	0.1053264913	0.0702606181	-0.0719122768	-0.1410351433	0.1054412062	0.0330228451	0.0201366699	0.1657436464	-0.0106852169	0.1528423045	-0.0129295326	-0.1627443285	-0.0071239409	-0.0791318242	0.0390004765	0.1117476366	-0.0109398935	0.0543125588	-0.0226400836	-0.0355445916	-0.1222242734	0.0045823183	-0.1350103441	0.1657052785	0.0338717036	0.0615388251	0.1197245882	0.0829555132	0.0364588608	0.0531740831	0.0743032276	-0.0901628191	0.0601648673	-0.1157663285	-0.0379057329	-0.0086342408	-0.1822043048	-0.0934718257	-0.1497662224	-0.0318598978	0.1392263905	-0.0159913269	0.0707149804	-0.0853053167	0.0778865401	0.1756536447	-0.0409795359	0.0721137458	0.2040828517	0.1899612379	-0.0655994361	0.0166023474	-0.1831972135	0.0827248409	-0.0800583966	-0.0215666312	-0.0695524435	-0.1300124734	0.0121359797	-0.0041533016	0.1689316219	0.1289028963	0.0632525717	-0.0007917410860471	-5.10014982069997e-06	6.268539473350414e-07	2.601152819358593e-11	-0.0103407829986394	0.0531012532301816	0.0001069317930249	0.0028197430946158	0.0793954019145104	0.0108151728642412	0.0063036298451666	0.0001169679640834	0.0005329998986562	8.199980196329994e-05	2.840888919675194e-07	6.723967522020408e-09	-0.000129999646657	-1.2999617029299998e-05	1.6899004290846648e-10	1.689990813094485e-08	3.4674596175463326e-08	8.294464029756081e-09	1.202327619931456e-15	6.879813354091744e-17
1151.244479441546	-0.8548984376400313	0.7308513386793665	1325363.8514446362	1428.2001093474912	-23.53970079019041	2039755.5523401855	554.117513291691	1112.606167780444	-0.7846222608081916	1237892.4845830854	0.6156320921557579	1166.6004568363055	988.5953587191588	1.056829	20.039343	0.0600376891484619	0.0256467864525223	0.1894118589	-0.0844963676	-0.1519560037	0.1549958759	-0.0651113344	0.1064229277	-0.0346438884	-0.1403213561	0.1342842697	0.0677133378	-0.1592810501	0.0527185678	0.0246147976	0.1809965261	0.0829578536	-0.0119157994	0.0099389878	-0.1757201274	-0.0685696024	0.0184183514	-0.0625158015	-0.0076671984	0.0737128126	0.2019229468	0.0755078578	0.0478824623	-0.0331218739	0.1158180552	-0.0922945916	0.0710367124	-0.1336495073	-0.0016188956	0.0838722373	0.0116203174	-0.0186049938	-0.0375078595	0.0219015216	0.0018248032	-0.0580882643	0.0529583359	-0.0097632583	-0.0076504431	0.1646072926	0.0866991988	-0.2851481719	-0.0128237891	-0.1639423567	0.0551024281	0.0821529024	-0.0700184276	0.0415875172	-0.0576107675	0.2478966407	0.1519102796	-0.1245116758	0.1445249059	-0.0070326791	0.1792127807	-0.0707091935	-0.0526998868	-0.0838510112	0.0968636008	-0.1409330846	0.0758716963	-0.0614285764	0.0092483684	0.056492792	0.2288165688	-0.0736852102	0.1257424501	0.0527593557	-0.0083652496416561	-0.0075735085556089	6.99774015672275e-05	5.735803184188271e-05	-0.0282586956189021	-0.0179179126202627	0.0007985538780817	0.0003210515926673	0.0714504569629497	-0.0079449449515607	0.0051051678002143	6.312215028332986e-05	0.000246001035726	-0.0002869988629301	6.051650957826474e-08	8.236834732322772e-08	2.9989574668043417e-05	0.000159989221325	2.559655094019373e-08	8.993745887701513e-10	-8.500370156917249e-05	-8.503837616534796e-05	7.225629280460938e-09	7.231525420839219e-09
1156.150855744055	4.906376302508988	24.07252842182177	1336684.8012377103	1444.6208620743014	16.42075272681018	2086929.4351402975	269.6411201150439	1111.3915867826863	-1.2145809977575937	1235191.2591713374	1.4752070001138318	1167.243780635965	1017.3969599618296	1.203877	22.827641	0.0300346582385689	0.0181435108560788	0.1073461218	-0.142872676	0.0044795512	0.1068911931	-0.0841314745	-0.0376291971	0.1769314016	-0.0917437277	0.0582592398	-0.0255641455	-0.0445574998	0.1679501692	-0.1208425754	-0.1850376605	-0.0157406595	-0.1594143231	0.0537674233	0.0194949068	0.0113741169	0.0055755856	-0.1411822818	-0.0787198876	-0.2093331761	-0.1285751026	0.077064457	-0.0694183449	0.2164105105	0.0525237132	-0.0016550628	0.0895336746	0.0201122879	-0.1717964406	0.0305853138	0.0499616629	-0.0474305491	-0.0157248144	0.0643896151	0.046829229	0.1531107953	-0.0704389368	0.0549261861	0.2491731974	0.0584283582	0.189636604	0.1762535621	0.0903601284	-0.1064969288	0.0605733879	-0.0564324569	-0.0355204823	0.0158627563	0.02640877	0.3200108495	0.0604937746	0.0966218248	0.063375361	0.0470187462	-0.0121933783	0.0176602025	-0.0476397413	-0.0555415162	0.0715794001	-0.0958470994	-0.2218211713	0.0500272433	0.061719785	-0.0586713015	-0.0273897087	-0.0776097084	0.1224102548	0.0419779864	-0.000746530819697	0.0076187188219591	5.573082647574746e-07	5.8044876488073854e-05	-0.0444663366748585	-0.0162076410559563	0.0019772550972818	0.0002626876285987	0.067892097108583	-0.0035583598543666	0.0046093368498012	1.26619248531686e-05	0.0002000013723313	-4.599966339469998e-05	4.00005489344033e-08	2.115969032425701e-09	2.499166310632184e-05	-4.997911561721576e-06	2.4979119978790207e-11	6.245832248198883e-10	-8.300250639985883e-05	2.0011951693136632e-06	6.889416068658606e-09	4.004782105684341e-12
1160.0219014961676	3.87104575211265	14.984995214949391	1345650.8119507844	1448.6897774279958	4.068915353694365	2098702.071224376	16.55607215552974	1114.7999951828756	3.4084084001892734	1242779.0292597394	11.617247822480802	1168.6180585663894	1044.7455427133962	1.206909	22.88513	0.0724884771213034	0.0359975146017504	0.0325269739	-0.0119331074	0.1145392848	-0.0078093	-0.0686254099	-0.072388242	-0.0286458606	0.0873680368	0.0198519913	0.0228877511	0.139595288	-0.0848480839	-0.0342055532	0.1238555428	-0.0336718937	-0.0344379744	-0.0103970525	-0.03411485	0.052159092	-0.1517702799	-0.0034401883	0.0283769196	-0.001441299	0.0111903098	-0.0297815137	-0.016549559	0.1133360488	-0.1260878511	0.0123633165	0.0326553379	0.0974753264	0.01435752	-0.0273091801	-0.0232507875	-0.108604024	-0.0325863549	0.0893707777	-0.1282780281	0.0155528837	0.0673855371	-0.2174263338	0.1712910061	0.0059469204	-0.1193971655	0.1054896531	-0.0593778423	-0.0285276598	-0.0423600765	-0.0645216802	0.136049458	0.0122945979	0.0584802342	0.1532806224	0.0881124557	0.0321935823	0.2429183044	0.1411697483	-0.0949373625	-0.0174417902	-0.0858769254	-0.1136847079	-0.0874342878	-0.0666699733	-0.0905776993	0.0272877863	0.0403895983	-0.1788808909	0.1776937997	-0.0022667678	0.1189108618	0.0309673479	-0.0007467626107313	-2.317910343000796e-07	5.576543967862271e-07	5.3727083581900656e-14	-0.0238440948495082	0.0206222418253502	0.0005685408591923	0.0004252768579032	0.0461272349253931	-0.0217648621831899	0.0021277218018624	0.0004737092258532	-0.0002550005378519	-0.0004550019101832	6.50252743047583e-08	2.0702673827036087e-07	8.399936442504696e-05	5.9007701318725125e-05	3.481908814919875e-09	7.055893223811845e-09	5.010708532794022e-06	8.801321493265285e-05	2.5107200000614812e-11	7.746326002781347e-09
1161.714348089532	1.692446593364366	2.864375471390648	1349580.2265570862	1455.0241075972435	6.334330169247778	2117095.153689155	40.12373869304258	1114.9792247823536	0.1792295994780488	1243178.6716962582	0.0321232493290618	1171.308993293499	1051.8370449408608	1.046422	19.842014	0.0456026535716786	0.0231621469604499	-0.0239514757	0.0088790364	0.0075707798	-0.0292845452	-0.0787819205	-0.1037496518	-0.2440089168	0.0320864492	0.0003594442	-0.0387723328	0.0782336699	-0.1183725819	0.068084252	0.0503667725	0.0380855104	0.0136022767	-0.0065917369	0.0635727049	-0.0903981277	0.1523750186	0.1428895358	-0.1367284109	0.1469958379	0.0250322085	-0.1699576928	-0.3528563426	0.0495455914	-0.0066506667	0.0078875454	0.0088033418	0.072249381	0.1935754439	-0.0376483752	-0.0229243163	-0.0473050535	0.0589762094	-0.0335836113	-0.1052755828	-0.113113982	0.1662303496	-0.1199213779	0.0160511097	0.0152532808	-0.0246530097	0.0234499128	-0.1069542723	0.0225112995	-0.0528352192	0.0433072235	0.1948681108	0.0908080967	-0.0499011484	0.1515125406	-0.0051961459	0.0639588873	0.1752288	0.136792757	-0.1212239055	0.0320075635	-0.1681634421	0.0786885667	0.0190630512	-0.057732836	-0.0787478059	0.1387870517	-0.0128795569	-0.0894960987	-0.1456792529	0.0332580115	0.1152490509	0.0197875765	-0.0006586828183969	8.807979233440004e-05	4.338630552512836e-07	7.758049817671036e-09	-0.0223823906828499	0.0014617041666582	0.0005009714126797	2.1365790708262337e-06	0.0322268900223292	-0.0139003449030638	0.0010385724405113	0.0001932195884241	-0.0003980150587275	-0.0001430145208755	1.5841598697385528e-07	2.0453153181277426e-08	-0.0002509759660953	-0.0003349753305203	1.122084720572157e-07	6.29889355574692e-08	-0.0001200499342637	-0.0001250606427964	1.4411986716718693e-08	1.5640164376672272e-08
1161.6838499596556	-0.0304981298763777	0.0009301359259564	1349509.3672570875	1451.4049098055127	-3.619197791730812	2106576.2122075483	13.098592655669188	1115.042956707189	0.0637319248353378	1243320.79530231	0.0040617582432171	1169.7599639366413	1060.119373982535	1.032415	19.576412	0.1517255261076763	0.0923945383912066	-0.0585419271	-0.0143000926	-0.0926319795	-0.0808006995	-0.1399474611	-0.0997819025	-0.1820806679	-0.1368996425	0.0588550258	-0.0601190655	-0.0125102095	-0.0809784909	0.1519919755	0.0025416265	-0.0259006939	-0.170639716	-0.1546908293	0.0626209201	0.1046813282	-0.091626353	-0.0789666108	-0.0115733889	0.037795633	-0.1790012388	-0.0766358625	-0.0165456063	0.1325237738	-0.0401116481	0.0531907672	0.0745875443	-0.0031310537	0.1368790764	0.1377103764	0.1072746599	0.0511237416	-0.0362610358	-0.3312636189	-0.0932308805	-0.0453687631	-0.0823579746	-0.1643297188	0.0459075957	0.0346582107	0.0502156752	0.1886428312	-0.0954098805	0.0365019461	0.1276371366	0.0957776285	0.1344438709	0.098974791	-0.1545190151	0.0585968295	0.1143356618	-0.0518998083	0.2246266506	-0.0413565096	-0.153989383	-0.0243518463	-0.0073847143	-0.0243551126	0.0352595361	0.1421205502	-0.0065240074	-0.0528542212	-0.0763314158	0.1090864967	0.0387663116	0.0934747981	0.1114298236	0.0084997322	-0.0006685349716093	-9.852153212399988e-06	4.469390082646476e-07	9.70649229206034e-11	0.0154901273110112	0.0378725179938611	0.0002399440441113	0.0014343276191953	-0.0296723606204665	-0.0618992506427957	0.000880448984791	0.0038315172301396	0.0004499926518995	0.000848007710627	2.024933867635446e-07	7.191170772828457e-07	-9.303442796215756e-05	0.0001579415381331	2.4945529467862896e-08	8.655404786245886e-09	-0.0001529787918597	-3.2928857596e-05	2.3402510758853417e-08	1.0843096625776467e-09
1164.3498621328904	2.666012173234776	7.107620907836014	1355710.601448881	1446.5502224774427	-4.854687328069986	2092507.546149539	23.56798905332329	1116.4782416510477	1.4352849438587327	1246523.6640802154	2.0600428700675657	1169.1125507190309	1063.6651320328046	1.066461	20.221987	0.1561457965204958	0.0984544135254967	-0.0986231698	-0.0473599824	-0.121128014	-0.0951130194	-0.1140391491	-0.050609254	-0.0021165912	-0.2015468621	-0.0273244173	-0.0668585749	-0.0392497642	0.1366679525	0.0231213787	0.0100768607	-0.1600383677	0.0840038308	-0.0905364704	0.0397926522	0.0007077869	0.1726304171	-0.0069231689	-0.2478484812	-0.1161159081	0.169491685	-0.041298313	0.1529266195	-0.028444143	-0.2384946653	0.1090953316	0.0424458799	-0.0171728055	-0.0223371285	0.1450062438	0.1291703094	-0.1132585446	-0.1127743295	-0.0418271967	-0.0653377337	0.0605658604	0.1203961066	0.1127733283	-0.0355497181	0.2372367972	0.1034813675	0.0278425692	0.0381231767	0.0816359461	0.0834798844	-0.0061728229	0.0151290171	0.1334223202	-0.1434795957	0.1673624283	0.0478731097	-0.1594627317	0.0757930893	-0.2322872942	-0.2501350689	0.0917570729	0.0100082526	0.1227724877	-0.0256982461	-0.0468210713	0.1232460979	-0.1230605671	0.1524988137	0.0986131315	0.1707945016	0.0359292422	0.1074583966	-0.0028345346	-0.0006225020343606	4.603293724869998e-05	3.875087827830857e-07	2.11903131174275e-09	-0.0582599074821672	-0.0737500347931784	0.0033942168198306	0.005439067631995	-0.0032240870623496	0.0264482735581169	1.0394737385610072e-05	0.0006995111742049	-0.0006480058799272	-0.0010979985318267	4.1991162042022486e-07	1.205600775893589e-06	-8.595461573102092e-05	7.079812231136642e-06	5.0123741228152e-11	7.388195965467468e-09	-0.0001400280312785	1.2950760581200009e-05	1.960784954373257e-08	1.6772219963156395e-10
1168.3311875038116	3.98132537092124	15.850951709141151	1364997.7636940666	1453.511493521677	6.961271044234309	2112695.661799616	48.459294551295024	1118.7495645428987	2.271322891851014	1251600.5881649256	5.158907679046453	1168.8135309811296	1091.8138388870652	1.216756	23.071852	0.1491205807809746	0.0717289645495712	-0.1626927303	-0.1044465248	0.0683918816	-0.1470883705	-0.0841136191	-0.0512656173	0.0900195435	-0.0167475808	-0.1744526965	-0.0433770181	-0.0716718603	0.1127386996	-0.0685414526	-0.0573172389	0.0134564834	-0.0315636298	-8.11738e-05	-0.1638594424	0.1923258952	-0.0769642711	-0.1165055724	-0.0636892899	-0.0902984434	0.2155335312	-0.0192868504	0.0637369603	-0.0793261924	0.0647711691	0.1897187283	0.0145495664	0.0475715808	-0.179024382	0.0296076431	0.1025933281	-0.1035481608	0.0006823449	0.1837772237	0.0705332112	0.1921606508	0.1566053048	-0.1159442264	0.0052585283	0.1379275839	0.170649483	0.1515151969	0.1555596365	0.1346910928	0.0006358685	-0.0976853235	0.0269051621	0.0661371746	-0.033445593	0.2391985453	0.0403876005	0.0898636154	-0.0419390249	0.0197760403	-0.1295106981	0.1424889234	0.0881573976	-0.1728330799	-0.1477290864	0.003491942	0.0440625106	-0.0001876412	0.1760609386	0.2098168954	-0.0952193996	-0.1168632225	0.1033401944	-0.0141533203	0.0083814179359507	0.0090039199703113	7.024816661707608e-05	8.107057483177062e-05	-0.0962660214675139	-0.0380061139853466	0.0092671468891838	0.0014444647002671	0.0517375521407643	0.0549616392031139	0.0026767743015183	0.0030207817838932	-0.0001159950113906	0.0005320108685366	1.3454842667505424e-08	2.830355642410675e-07	-4.301325877986706e-05	4.294135695115386e-05	1.8439601368064102e-09	1.8501404308638107e-09	0.0002279978956778	0.0003680259269563	5.1983040433504967e-08	1.3544308291204385e-07
1168.775817351314	0.4446298475022558	0.1976957012898793	1366036.9112252318	1455.0826345094492	1.5711409877721962	2117265.4732509595	2.4684840034577924	1119.2440609782266	0.4944964353278465	1252707.268035032	0.244526724551947	1170.685372346023	1092.8735578294088	1.312457	24.886503	0.091557926461065	0.0567401186684822	-0.1641907816	0.1159800616	0.1116338811	-0.1453482126	0.1044436556	-0.1369568413	-0.0528926557	0.1437084806	-0.1568421572	-0.044596121	0.1311056444	-0.1674986327	-0.0304292625	0.1661175651	0.067977695	0.0267359023	-0.0425321353	-0.0020228306	0.1804648356	-0.1292160066	-0.0767032243	-0.0961367574	0.061079146	-0.0078424611	0.2291387627	0.1045230298	0.0640397363	-0.0721114028	0.1302887594	-0.0822615037	0.0657127158	0.1487506663	-0.1765050153	-0.0856315801	0.078065317	-0.0558390395	0.0708699802	-0.0636097292	0.1333131802	-0.0270729765	-0.1932243183	-0.0689780531	0.0311141126	0.0408367585	0.069219828	-0.12133225	0.1418172618	-0.0946618108	-0.0074562043	0.2075010571	-0.1000652829	-0.0921976728	0.097138938	0.0475351203	0.0977577783	0.083389049	0.1283851656	0.0658343557	0.1668587376	-0.0607421385	0.0281279489	-0.0040138025	-0.0469752358	-0.0048600867	0.2036532707	-0.0455750943	-0.0268425289	-0.0747871389	-0.1328047669	0.0990808418	-0.0253948054	-0.0009282628847842	-0.0093096808207349	8.61671983267885e-07	8.667015698395922e-05	-0.0439277558911896	0.0523382655763242	0.0019296477376359	0.0027392940435378	0.0447784054011464	-0.0069591467396179	0.0020051055902694	4.8429723343534464e-05	-0.0002219994214512	-0.0001060044100605	4.928374312466752e-08	1.1236934952295831e-08	3.6005104978809044e-05	7.90183637586761e-05	6.2439018110984565e-09	1.2963675845350596e-09	-4.599599699068356e-05	-0.0002739938926684	2.115631739166971e-09	7.507265321962848e-08
