global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
1055.2467610842398	6.62054685824728	1113545.7267787787	43.83164070224794	1679.9464242449278	-9.314102811051953	2822219.988333319	86.75251117484589	981.5459054055729	3.867844434419681	14.960220568871298	963432.3644184456	1185.7616182088432	1050.095703137844	1.855489	37.494026	0.2412901511210594	0.108140552642331	-0.0588530432	-0.1270573603	0.0408943192	-0.1179123303	-0.2643600303	-0.0902551791	-0.2363963557	-0.0844351993	-0.030597022	-0.1252275848	-0.0084270223	-0.2728001155	0.210025878	0.0191727488	-0.3298163256	-0.0774183815	-0.2717432456	-0.072593278	0.1790533626	0.2317647975	0.1268388426	-0.2021685691	-0.1115373198	0.1738841113	-0.3375662778	0.0941976482	0.1959764693	0.3038301557	0.063268291	0.096143144	-0.0521656962	-0.0835461147	-0.0334788615	-0.0776931865	-0.0086937365	0.0232768816	-0.0596069808	0.0507819736	0.0299686707	-0.0960892712	0.0062166582	-0.2163865447	0.2920219034	-0.1236964774	0.3964171634	-0.0722120059	0.047110072	0.1294846035	-0.2620133802	-0.0182472767	-0.155025073	0.37159864	-0.083655441	0.0368040682	-0.2269512495	-0.1693774407	0.0905625023	-0.1550302878	-0.0623867184	0.0883496524	0.0373313384	0.0023380994	-0.1598991494	-0.0599466271	-0.2559612183	-0.4088610216	0.2282996527	-0.1904116102	-0.0044335815	0.0945913832	-0.0870410762	-0.30661389	-0.0762231381	0.0567879537	0.0069704177	0.1072318916	0.0938251444	0.1690264734	-0.1044662781	-0.0860557948	0.5166947664	-0.0300741169	-0.3024959027	-0.0118785253	0.0045938477	-0.0306706358	-0.1545135235	-0.0517195831	0.1419863355	0.1094628008	0.0002217926284231	0.0154238628326197	4.9191970022827305e-08	0.0002378955446794	-0.1349101465631434	-0.073701000938783	0.0182007476456888	0.0054318375393784	0.0047890381361881	0.0593068471586731	0.0035173021199022	2.2934886269863987e-05	0.0013658828638374	0.0008748827946153	1.8656359977246568e-06	7.654199043138772e-07	-0.0013221066733899	-0.0004101065844997	1.6818741065000956e-07	1.7479660558221078e-06	0.0005724033164446	0.0005721794247046	3.273892940553684e-07	3.276455566767769e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1056.3384176549912	1.091656570751411	1115850.8526138505	1.1917140684647305	1691.671036172729	11.724611927801108	2861750.8946257145	137.46652485753597	980.4737954008656	-1.0721100047072696	1.1494198621934215	961328.8634677784	1186.8038721370528	1086.05741671681	1.809001	36.554649	0.3352880668181764	0.2158682242707861	0.0678089286	-0.1751977098	0.093965592	0.0838366042	0.0524693084	0.0435903356	-0.0998917791	-0.0499758345	0.1364010604	0.0822255405	0.1343796756	-0.0114332373	0.0858012671	0.0574100191	0.1271124011	0.0913687908	-0.0600180923	-0.1064417789	0.0766503228	0.248942992	0.0815746305	0.2252306133	-0.0108525034	-0.0209223069	-0.0089098455	0.1876098294	-0.3280641627	-0.0072556485	0.1497234468	0.091662022	-0.1451078178	0.1509239076	-0.2916877191	-0.0716528573	-0.1344585783	0.0710723644	-0.0613918668	0.100361916	-0.1176089305	-0.145904317	0.1034554297	0.0367012044	0.1997186471	0.0397588637	0.0206966899	0.1593361455	-0.0447861026	0.0439350629	0.4603060831	0.0864858402	-0.0491046782	0.2571616509	-0.3231864629	0.3023732551	0.1678331304	-0.0141181008	-0.1914169785	0.1105117206	0.0710837853	0.1448177131	0.0797699778	-0.0953644906	0.1075078225	-0.0227115775	-0.0331280649	0.0811252493	-0.0709561037	-0.1320159242	-0.0863149292	-0.1733837742	-0.2269587226	0.1213518098	0.1715624516	0.1485044907	-0.3671906655	-0.2004739315	0.0473547235	0.3940751671	-0.1915233335	-0.2426434566	-0.1420690763	0.1651705618	-0.0184677072	-0.1531282043	0.2462596172	0.2015120391	-0.0956656991	0.0842001965	0.1397444952	0.1012278027	0.0001929036046703	-2.8889023752800007e-05	3.721180069479538e-08	8.34575693389843e-10	0.0708528108699368	0.2057629574330802	0.005020120808171	0.0423383946516075	-0.0144873397470703	-0.0192763778832584	0.0003715787442981	0.000209883012947	-0.0001509314391846	-0.0015168143030219	2.2780299334334607e-08	2.300725629852115e-06	-0.0010800090324643	0.0002420976409256	5.861126774174079e-08	1.1664195102044731e-06	0.0001269184108305	-0.0004454849056141	1.984568011300036e-07	1.610828300773958e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1055.5523332210155	-0.7860844339757023	1114190.7281683297	0.6179287373389002	1694.4839739781369	2.8129378054079552	2871275.938068739	7.912619097093324	979.3962870753088	-1.077508325556778	1.1610241916441713	959217.0871369008	1190.1112887266452	1090.783696008451	1.506937	30.450817	0.1232309072106256	0.0783912327568114	0.100678143	0.0874875801	-0.1402393595	0.0327394979	0.0742659252	0.0110645018	0.1880231279	0.2063669541	0.0839399242	-0.0949265329	-0.1457164571	0.0104613406	0.1246398409	-0.2861477122	0.0226823188	0.1228552388	-0.0550312947	-0.0449751333	-0.0319418072	-0.0652373566	0.0362182352	0.0063248202	-0.1653641401	0.0644884461	0.1701069149	0.0152691625	-0.0905176388	-0.008962454	-0.084670528	-0.0465178511	-0.0220164172	-0.0519647366	-0.1186801022	0.0627959169	0.0008177161	0.1328956549	0.0254476571	0.0393559303	-0.15168855	-0.0473115737	-0.0576442993	-0.0106229198	-0.1023905799	-0.0856082881	-0.1228656511	-0.1566320194	0.1713743585	-0.0219425671	0.1007534046	0.1985653234	0.0459885273	0.0780346854	0.2376969716	0.1684762185	0.1844251692	-0.0553994428	-0.0292102207	0.0283580325	-0.1034260415	-0.1635855884	0.1141972019	-0.0973731588	-0.1412142229	-0.0730131607	0.0049151168	0.0157486248	-0.0500659277	-0.0771198424	0.2611062297	-0.0819131284	-0.0505823635	0.060876673	0.2264517489	-0.0056023016	-0.0660383579	0.1874638735	0.1478536387	0.1056999383	0.0018994615	0.0804247947	0.0626478034	-0.1267731583	0.1678795867	0.0215720558	-0.0962548179	0.2078785833	-0.2151382037	0.1528562842	0.1373117808	0.0924399334	0.0029307970380898	0.0027378934334195	8.589571278475946e-06	7.49606045276162e-06	0.0028445107842571	-0.0680083000856797	8.091241601754942e-06	0.0046251288805438	-0.0511454024246518	-0.0366580626775814	0.0013438135592734	0.0026158521891795	-0.0001204278964136	3.0503542770999995e-05	1.4502878234604772e-08	9.304661215822259e-10	-0.0008390106922973	0.000240998340167	5.808019996324905e-08	7.039389417891945e-07	0.0001719495481714	4.50311373409e-05	2.0278033302149984e-09	2.9566647116348614e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1052.3753879892256	-3.1769452317898867	1107493.957245473	10.092981005792495	1700.5272955948865	6.043321616749608	2891793.0830632583	36.5217361634731	982.6543821693726	3.258095094063833	10.615183641962815	965609.6347966716	1192.3944858234815	1101.1847493849218	1.301896	26.307529	0.0637197021866285	0.0289537179601763	-0.0522781064	0.1145580689	-0.1990185829	0.0369765546	0.2518388012	-0.0070216926	0.3241874089	-0.0586782009	-0.079427978	0.0067110019	-0.1047009236	0.0276490221	0.1171234228	-0.0009955499	-0.203787069	-0.1582196941	-0.014828659	-0.1020434754	-0.0650522451	0.0513938657	-0.2299793886	-0.0972096169	-0.2106303203	0.0954319424	-0.0375646718	0.0568874933	-0.1048196265	-0.1419330436	-0.1357792217	-0.1037747312	0.0485985525	-0.0670338651	0.1283462471	0.1075713017	-0.0351037631	-0.0195145599	-0.0193651426	0.0796918024	-0.1790777518	-0.170077062	-0.0855545996	0.0304991694	-0.2666438607	-0.1343448821	0.0324618657	0.0325893963	0.1864743233	0.0596340806	-0.0937291585	-0.0131858779	-0.1023331095	0.0367270741	-0.0770593875	-0.0114892925	0.1114623092	-0.0694187756	0.1156975617	0.0986126389	0.039504602	-0.178329493	0.0902819281	-0.0820185086	-0.0473095379	0.109132625	-0.0031740026	0.0539596593	-0.0829885055	-0.0801841406	0.1128928371	0.1592018532	-0.0435275466	0.0677209971	0.0569452952	-0.1021970168	-0.0057481906	-0.135128514	0.3328123546	-0.0824033919	0.0476426362	0.251864043	-0.0864979374	0.2178806938	-0.101981439	-0.1590130798	-0.2019224362	-0.1753724623	-0.1668387129	0.1837508741	0.1346915149	0.0831471893	-0.0069401630096876	-0.0098709600477774	4.816586260103604e-05	9.74358522648176e-05	0.0001555376288564	-0.0026889731554007	2.4191953990271235e-08	7.230576630465597e-06	-0.0331001436774087	0.0180452587472431	0.0003256313632549	0.001095619511465	0.0001919777031111	0.0003124055995247	3.6855438491813655e-08	9.759725861438724e-08	-0.0007230062201015	0.0001160044721958	1.3457037569426134e-08	5.227379943054586e-07	-6.193058483224672e-05	-0.0002338801330036	5.469991661380349e-08	3.835397337664107e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1048.912755156122	-3.4626328331034983	1100217.967929207	11.98982613688636	1687.005002794157	-13.522292800729474	2845985.879452513	182.85240258866017	980.3226477076588	-2.331734461713836	5.436985599943912	961032.4936085544	1189.5949811447656	1096.2167647069552	1.154919	23.337557	0.08234469910944	0.0387853024516589	-0.1235291866	0.1321167713	-0.0464813164	-0.0687624631	0.1689178479	-0.0834654937	0.0286030501	-0.0802716604	-0.1877417355	-0.0089514795	0.0260570519	-0.0494495754	-0.1365475044	-0.0332785525	-0.2385616152	-0.1556723084	-0.0136835278	0.0760986673	-0.0465358278	0.04619493	-0.1942893315	-0.0494451344	-0.130623794	0.2178239384	0.0591846703	0.0907692761	-0.1209694688	-0.0195117065	0.025852067	-0.0012371351	0.0954297692	-0.1464661183	0.0663583534	0.0819667114	-0.0019720507	0.0695632064	0.143833965	-0.0814670491	-0.0199832406	0.0291592456	0.055708009	-0.0557706613	-0.2151846436	-0.0132756571	0.0951298077	-0.0198436809	-0.0471455012	-0.005743224	-0.1560870997	0.0100621868	-0.1359039305	0.1040095726	-0.0846451016	-0.0129023781	0.2967380724	-0.0518286481	-0.0916349763	0.2157241993	0.2136693283	-0.0628250941	0.0399931009	0.0315708539	0.0099773666	-0.0837217005	-0.0809998113	0.0803928694	-0.0679007487	-0.0215925163	-0.0059857728	0.1416271461	0.002300501	-0.0171982662	0.0553784514	-0.0414431202	0.1694894117	-0.0648161373	0.1169569112	0.082032558	-0.0232005808	0.2834886812	-0.1372795477	0.1348747816	-0.0808374689	0.0189729392	-0.0345071916	-0.1282589289	-0.0178476211	-0.0082922317	0.1318872767	0.0734003241	0.0025421077718448	0.0094822707815323	6.4623119236737335e-06	8.991345917430305e-05	0.0100192376564933	0.0098637000276369	0.0001003851232172	9.729257823520416e-05	-0.0050711776302421	0.0280289660471665	0.0007856229376732	2.571684255746789e-05	0.0006219771262076	0.0004299994230965	3.8685554552546483e-07	1.8489950386332286e-07	-0.0004845287976236	0.0002384774224778	5.687148103170279e-08	2.3476815572657158e-07	-9.284898431992958e-05	-3.091839948768286e-05	9.559474268799479e-10	8.620933889242528e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1048.3912611432374	-0.5214940128846592	1099124.236441508	0.2719560054745451	1681.973918494163	-5.031084299994063	2829036.262494609	25.311809233646752	978.9336254934428	-1.38902221421597	1.9293827115854365	958311.043121736	1186.6021188133818	1057.0282200514669	1.150626	23.250811	0.0498387847581175	0.0231720104738314	-0.2215974946	-0.0079935219	-0.0012786384	-0.0710676775	-0.0008277453	-0.1890500489	0.0456966121	-0.1173210823	-0.0922208937	0.0589050474	0.0398255395	0.0388423861	-0.1171497663	-0.2528109493	-0.1608688886	0.0145938352	0.0078593356	0.129090753	0.0352251144	0.1132932988	-0.0079675552	0.0040244262	0.0354040421	0.1181533504	0.0664275135	-0.0038672486	0.1035190674	0.1590995502	0.0401093852	-0.1469848061	-0.0253016508	-0.078842311	-0.119265662	0.1643097494	-0.0725028145	0.1835497571	-0.02812073	-0.0755935034	0.0374510219	-0.0404843555	-0.010260649	-0.1397001276	-0.1194122086	0.0420745107	0.0156024104	0.1146340992	-0.1165535507	0.0461999631	-0.1309213788	0.0557801484	0.0174876443	0.0890731841	0.0871463241	0.0240576408	0.1307148725	-0.0566387842	0.0465201682	-0.128555065	0.100136208	0.055364098	0.0293258282	-0.0827372434	0.1469972144	-0.0583607641	-0.1168217138	0.0289330322	0.0092649221	-0.0496666605	-0.097726213	0.1365529766	0.0732401248	-0.0505917417	0.0986348701	-0.0267581146	0.1941214682	-0.0547902415	0.0517340087	0.145248752	-0.0016913939	0.1436179821	-0.0709716491	0.0140270036	-0.0333405007	0.0355407888	-0.0374135673	-0.0221365141	0.2171936823	0.012276277	0.1289028963	0.0632525717	-0.0030795670265746	-0.0056216747984194	9.483733071165522e-06	3.1603227539183806e-05	-0.0059359624645338	-0.0159552001210271	3.5235650380354184e-05	0.000254568410902	0.006463778891188	0.0115349565214301	0.0001330552219512	4.178043755416757e-05	0.0006360115030399	1.4034376832299965e-05	4.0451063199907285e-07	1.9696373307099799e-10	-0.0003279774097055	0.000156551387918	2.4508337059083425e-08	1.0756918127712943e-07	7.11043172744894e-05	0.0001639533015944	2.6880685103710512e-08	5.055823935071251e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1053.0141935075956	4.622932364358121	1108838.891728452	21.37150364542977	1687.581804282765	5.607885788602061	2847932.3461462725	31.448383018004964	979.36448156506	0.4308560716171996	0.1856369544494054	959154.7877511987	1186.8571220815077	1062.3168279731317	1.116175	22.554642	0.063967038111833	0.035996521732768	-0.154238916	-0.1609652379	0.0366805766	-0.0583204296	-0.0369161313	-0.1342918667	-0.0382960279	-0.0937063178	0.0377754725	0.2009409714	-0.0026845843	-0.1612103723	-0.0344834592	-0.0372024556	0.0255509988	0.0852668711	-0.0219002765	0.0989683249	0.2390349518	-0.0686677555	-0.0510344284	0.154933512	-0.056713247	-0.0843555513	-0.0795558209	-0.1246259042	0.0848719462	0.0214386714	0.0373716371	0.1901038965	-0.0074409854	-0.0039243404	-0.099240337	0.0577670155	0.1480586073	0.0873903711	0.0390806968	-0.0429920341	0.0470968915	-0.167474382	0.0057888095	-0.1581168651	0.0943438389	0.074106318	-0.0185223362	0.1517501108	-0.0417399393	0.0112004539	-0.1274743349	0.2433135089	0.0238325755	0.0596931565	0.032728202	0.0261110436	0.0519693937	0.2300407899	0.113683056	0.026162549	-0.0296296404	-0.050941318	0.0553825847	0.0368643527	0.1254452723	-0.1092351707	-0.0922864778	-0.0281665355	0.0728530569	-0.1392404893	-0.1710930604	0.0094555876	0.0455189575	-0.0521890081	0.1830123267	-0.050382738	0.0918905215	-0.0400245351	-0.0004198721	0.1217843738	0.0266680019	0.045186053	-0.0202309661	-0.0184397638	0.0525026207	0.0745027195	0.0089234373	-0.0715518941	0.3001703408	0.0029002304	0.1257424501	0.0527593557	-0.0009813108516283	0.0020982561749463	9.629709875234594e-07	4.402678975700277e-06	-0.031559450577248	-0.0256234881127142	0.0009959989207377	0.0006565631430624	0.0043690264097406	-0.0020947524814474	4.387987958530041e-06	1.9088391769010835e-05	0.0003090169847714	-0.0003269945182685	9.549149687720769e-08	1.0692541497764837e-07	-0.0006639919717086	-0.0003360145620031	1.1290578587813514e-07	4.408853384934743e-07	5.110257069158611e-05	-2.0001746582903288e-05	4.000698663666833e-10	2.6114727312885557e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1056.5623255348617	3.5481320272660923	1116323.947739635	12.58924088291139	1690.9483352487075	3.366530965942502	2859306.272480375	11.333530744649757	980.2374164347416	0.8729348696815578	0.7620152867059582	960865.392578657	1188.968939779507	1084.4943017863263	1.033317	20.880327	0.0383786671406918	0.0205882681291283	-0.0233256707	-0.1610986546	0.0609651928	0.093892659	-0.0180318935	-0.0126267557	-0.07505399	-0.0134098185	0.1542537806	0.0717776751	0.0033085579	-0.2431823473	-0.0998430056	0.0402541255	0.1217013406	-0.0311874818	0.0220442491	-0.0006633257	0.1469083071	0.1256722588	0.0488770707	0.0340707802	0.0665052846	-0.1818050253	-0.070349408	-0.098101187	-0.0348958281	0.0345693946	0.0753188201	-0.1118710091	-0.0497114134	-0.0868391954	0.0344946638	0.0030292318	0.0864308488	-0.0432952609	0.1662019363	-0.0598020377	-0.3604619762	-0.0115465442	0.0376595356	-0.0450038493	0.134429958	0.071387978	0.0099476796	0.0818527937	0.0478609115	-0.0969199344	-0.0355870138	0.1594757701	-0.0418377756	-0.0685345132	0.1140437682	0.0129889554	-0.1707491962	0.1231738651	0.0525937443	-0.0419984938	0.2124837255	-0.1255401957	0.1594532909	-0.1140904352	-0.02478703	-0.0226129408	-0.0183673487	-0.014248945	0.08171435	-0.1583414509	-0.1481068907	-0.1040173187	-0.0266984089	-0.0325217025	0.2263485855	-0.0269534437	0.0500266047	0.0128087749	-0.0217372769	0.0297128396	0.0695440604	0.0340502753	-0.1046441528	0.0234864419	0.0613274274	0.1699467133	0.0281122586	-0.0573743945	0.1665354852	0.0288264746	0.1224102548	0.0419779864	-0.0056559076192428	-0.0046745967676145	3.198929099740876e-05	2.1851854939791933e-05	-0.0293373653604334	0.0022220852168146	0.0008606810062915	4.9376627107860015e-06	-0.0058093553831071	-0.0101783817928477	0.0001035994559209	3.374860996723544e-05	0.0002150057228616	-9.401126190980002e-05	4.6227460863239145e-08	8.838117365873017e-09	-0.0003499961408324	0.0003139958308762	9.859338180763524e-08	1.2249729859757318e-07	3.3037596209284974e-05	-1.8064974482301136e-05	3.263433030461912e-10	1.091482763287761e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1057.0582979349167	0.4959724000550523	1117372.2452330631	0.2459886216163688	1693.3538889141591	2.4055536654516345	2867447.3931007064	5.786688437367794	981.5333231306984	1.2959066959567735	1.6793741646256015	963407.664415992	1190.0703404340795	1101.7844968789354	1.043472	21.085524	0.0579130498442122	0.0319952721750838	0.1062490588	-0.0192354378	0.0368957843	0.1445008085	0.0248996235	0.0772205867	-0.0389581382	0.104744803	0.1804278717	-0.0727159651	-0.0526036916	-0.1254245379	-0.1852787647	-0.1079154547	0.1207370286	-0.0633465895	0.0128032976	-0.0043236221	0.1553943654	0.0181621439	0.039616295	-0.0078311572	-0.0509001609	0.0120137509	0.0436416724	0.1254399257	-0.1881964156	-0.037622917	-0.1861789075	-0.0634682519	-0.1189923552	0.0971504686	0.1256411301	-0.0491451343	-0.2019257647	-0.0507765528	-0.1623844645	-0.1189850277	0.0809631402	0.1475382168	-0.0501795009	0.0244151736	0.0809929504	0.0572375519	-0.0474564039	-0.058583556	0.1352803517	-0.1697133008	0.035045183	0.0916823189	-0.0325027994	0.0384584059	0.0482967854	-0.0360763266	0.0631062719	-0.0202443147	0.0402057566	0.0555610094	0.0954683006	-0.0881338186	-0.0128769222	0.0426815259	0.2490652385	0.1069183877	0.0626443448	-0.0224132829	0.0467193933	-0.1615645205	-0.0436963044	-0.1682703366	-0.0464833701	-0.0383192816	0.1800028432	-0.0258340919	0.0679121142	0.0363298504	0.0125957197	-0.1205209926	0.0899484529	0.0501519338	-0.0818145335	0.016620081	-0.00034199	0.1810946255	0.0832612703	0.0646230328	0.0683380432	-0.0023647168	0.1189108618	0.0309673479	0.0003401360826273	0.0059960437018701	1.1569255470504548e-07	3.59525400747361e-05	-0.0313657194209042	-0.0020283540604708	0.0009838083547908	4.114220194628388e-06	-0.0336948248941766	-0.0278854695110695	0.0007775994098527	0.0011353412246492	-7.499857926375743e-05	-0.0002900043021253	5.624786891582106e-09	8.41024952512156e-08	-0.0004730001576533	-0.0001230040168209	1.5129988154076253e-08	2.2372914914004667e-07	5.982263739506422e-06	-2.7055332469778556e-05	7.319910150502535e-10	3.578747944901336e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1055.9850967846455	-1.0732011502711885	1115104.5246312772	1.151760708943402	1689.2460044019576	-4.107884512201508	2853552.063387979	16.874715165585023	980.9229683422388	-0.6103547884595173	0.3725329677954621	962209.8698213488	1188.422566677948	1089.2514109049582	1.041328	21.042215	0.0483165680809085	0.0281470177541901	0.1523681659	0.0530833095	-0.0359823917	-0.064429545	0.0656837516	0.0495000425	-0.0010787635	0.2166252449	-0.0234069069	0.0052993455	0.0294490929	-0.0683839515	-0.1385943226	-0.1451966909	-0.0274733888	0.0215646578	0.1413032649	-0.0004313843	0.0547401554	-0.1131814691	0.1357984958	-0.0830093737	-0.053244168	-0.0980661681	0.0007904763	-0.0843387381	0.0400133737	0.0896354067	-0.1543018415	-0.0157877392	-0.1215056415	0.1185257892	-0.1651081652	0.0270231802	-0.1521058839	-0.0812493014	-0.0321493394	-0.0230321919	0.0747994484	-0.0296116384	-0.0770662147	0.047125033	-0.0323565222	0.1064159555	-0.073875837	-0.1677990513	0.0771025615	-0.0364367297	0.0279414418	0.1292110841	-0.0033074284	0.058470356	0.1053933855	-0.0024827549	-0.0963984503	0.0069426642	0.0751635911	-0.1122920601	-0.0728585439	-0.006992277	-0.0367146432	0.1759813303	0.2803183281	0.0399498532	0.0759812844	-0.0016521023	0.0533619099	-0.1599549229	0.1252585393	-0.0731108881	-0.0127555059	0.0347638441	0.1719211484	0.0241471342	0.1359642782	0.0625457603	-0.0950771072	-0.1273650895	-0.0208648708	0.1059292235	-0.0418437476	-0.0450386107	-0.0081034548	0.0074225	0.2210328852	0.1137026633	0.0654223733	0.1095146411	0.1152490509	0.0197875765	-0.0009003865689294	-0.0012405226515567	8.106959735084572e-07	1.538896449025266e-06	-0.006824219258803	0.0245415001621012	4.6569968492217766e-05	0.0006022852302064	-0.0284122021025581	0.0052826227916185	2.790610355852724e-05	0.0008072532283166	9.500518009700188e-05	0.0001700037593607	9.02598424526376e-09	2.890127819679096e-08	-0.0003259986606261	0.0001470014970271	2.160944012823788e-08	1.0627512673001113e-07	3.4015456864189904e-05	2.803319312468348e-05	7.858599167658011e-10	1.157051305679564e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1054.6716855789707	-1.3134112056748108	1112332.3643619872	1.7250489951921604	1693.991133077063	4.745128675105434	2869605.958943712	22.51624614330785	982.138459864933	1.2154915226941512	1.4774196417413463	964595.9543458626	1189.733423680435	1060.1484452225145	1.040881	21.033178	0.0376468272495021	0.0201550857251196	0.1096000457	-0.0512366235	-0.0548494623	-0.2364183902	0.0535586137	0.0566725775	0.0971026189	0.2116642114	-0.0278718711	0.124160414	-0.0242494317	-0.0110036169	-0.0254005331	0.0507308495	0.0457186337	0.1311233731	0.1073145695	-0.044230142	-0.0448315309	-0.0448567246	0.0142714109	-0.0476521124	-0.0863289207	0.1115639319	-0.1821961729	-0.207443967	-0.0936427572	-0.0767322251	0.1097018081	-0.0112902174	0.174123331	-0.0194297354	0.0523219843	0.143691612	0.0121121188	0.0413585321	-0.2262823965	0.1493611254	0.0386788559	-0.0067802404	0.1758060682	0.0964682064	-0.0501468476	0.0583606369	-0.0593235269	-0.0909524407	0.0639716027	0.1565953234	-0.0312491349	0.2124946835	-0.0295489787	-0.1191913565	0.0143342429	-0.0066422341	-0.0023125425	0.0236806694	-0.1101154698	-0.0377105883	0.2127294176	0.0258270914	-0.1595122423	0.055559777	-0.2048516488	-0.0287762556	0.1185968137	0.043736194	-0.0023366909	-0.1115856994	0.1438874391	0.1073355918	-0.0112148066	0.1295824035	0.0449397337	-0.0106527985	0.1395158953	0.0504590082	-0.0156432138	-0.0010386231	-0.1789105718	-0.0309113052	-0.158752677	-0.3664319811	-0.0078189919	0.1211136976	-0.0921638892	-0.0755775215	-0.1555796655	0.0227131559	0.1114298236	0.0084997322	-0.0025748228725177	-0.0016744363035883	6.6297128248403e-06	2.8037369347744493e-06	0.002154037492744	0.008978256751547	4.639877520146857e-06	8.06090942966993e-05	-0.0233193997667982	0.0050928023357598	2.593663563112149e-05	0.0005437944054837	0.0004000034208206	0.0003049982407235	1.6000273666818202e-07	9.302392684448993e-08	-0.0001929933915283	0.0001330052690978	1.76904016077782e-08	3.724644917359569e-08	3.403858421493111e-05	2.312735074120904e-08	5.348743523069022e-16	1.1586252153569574e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
