global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
890.3992512622438	-0.5741969205349733	0.3297021035518464	792810.8266483643	1332.2225293611225	8.441972577400975	71.26690099759006	1774816.8677373468	853.4072942864404	0.125539116010259	0.0157600696486372	728304.0099413032	980.1894761582292	933.3297938128788	1.412212	29.772409	0.0353203936673283	0.0151580032637056	0.0373041478	0.1314383687	-0.0229925981	0.0808029433	-0.098742838	0.0451952177	0.0920805065	-0.073298084	0.1929932582	0.1568789591	0.0347618862	-0.0045541881	0.0873615895	0.0065203062	0.1919760229	-0.0855299645	0.0353648548	0.0514337898	-0.1560762646	0.0986821666	-0.1488034906	0.0451420208	0.0307649516	0.0957238277	-0.1745465319	-0.1929597885	0.1130623615	-0.0253779177	0.0024697361	-0.0456558845	-0.2302803778	-0.0274943616	-0.0979411634	0.002262225	-0.0179641926	-0.0335842683	0.0296405072	-0.1395669016	0.002119686	0.1171761707	0.2046894163	0.0502263914	0.0413746224	0.1546271332	0.087799936	0.0227220733	-0.0744854344	-0.0539190185	0.1290666518	-0.0841415554	-0.0063887435	-0.0952542178	-0.1657031482	0.0976149746	0.1893606236	-0.0804834176	0.0920598893	-0.0102569206	-0.0014178273	0.1157522044	0.1090361283	0.1540054522	0.0993207108	-0.1058338443	-0.0976550841	0.0418723701	-0.0753855596	0.0008464108	0.1711492472	-0.032586328	-0.0603493156	-0.0787190979	-0.1155129944	-0.145596315	-0.1724424302	-0.0265539821	-0.0934883273	0.0448071964	0.1570747695	0.1531035262	-0.0978600225	0.1419863355	0.1094628008	0.008257727626372	-0.0062727712705877	6.819006555134736e-05	3.934765941311167e-05	0.0261238890439017	0.0105644238328892	0.0001116070509209	0.000682457578778	0.0275700933556493	0.0032577515625292	0.0007601100476392	1.0612945243161444e-05	0.0006645057894407	-4.048186144840001e-05	4.4156794420020805e-07	1.6387811063274548e-09	4.490970168147257e-05	0.0001020625077401	2.01688130511886e-09	1.041675548620646e-08	-0.0002720149983164	0.0001619645708379	7.39921593090711e-08	2.6232522206705133e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
891.6061392201384	1.2068879578946508	1.4565785429111202	794961.5074950408	1326.8144565929067	-5.4080727682157885	29.247251066317183	1760436.6022239304	854.4790888538099	1.0717945673694658	1.1487435946427005	730134.5132884372	979.8215420363974	934.4228299176732	1.351437	28.491138	0.0695702659418439	0.0366303778643884	0.0267499547	-0.1712969211	-0.093138367	-0.1175000769	0.0615652266	-0.0346281148	-0.0397198697	-0.0640327574	0.0126454477	0.090532085	0.0525652415	0.0649080181	-0.06205483	-0.1292541124	0.1580482826	0.0559187225	-0.0149744937	-0.0068958501	-0.1302979499	0.2367777282	-0.0895793973	-0.0314826334	0.0422711111	0.0007591569	0.0140660689	-0.1466435817	0.0067600252	-0.1051280901	0.0915290914	0.0817713318	0.2764621645	0.0171046787	0.0337462682	0.0252061957	-0.0439071233	-0.1096646477	-0.0205949127	0.1367725819	-0.0716707577	0.0433372579	0.2003637453	-0.1062610701	0.0542246424	0.0856936056	0.0051647124	-0.0096918489	0.0197459529	0.0308418149	0.1225653135	-0.0054559865	0.0373026988	0.2209322357	0.1226906924	-0.0913858032	0.0581632898	-0.0804266227	0.0097937807	-0.1210568044	0.1040737666	-0.1195517999	-0.1060036962	0.1275811155	0.0329358522	-0.1538838454	-0.0087961517	-0.1390783967	-0.1430397299	-0.027673287	0.0418755827	-0.0046860996	0.1380793525	0.1638223069	0.1199628775	-0.187374921	-0.1199688016	-0.0596341865	0.036703958	-0.1622848468	-0.1672185343	-0.0760510305	0.0634724667	0.1397444952	0.1012278027	0.0072089807856627	-0.0010487468407093	5.1969403968054e-05	1.0998699358977388e-06	0.0051653804711833	-0.0209585085727184	0.0004392590815927	2.6681155412081808e-05	0.0409603435298748	0.0133902501742255	0.0016777497420853	0.0001792987997283	0.0001379941696037	-0.000526511619837	1.9042390844614722e-08	2.772144858233816e-07	-5.701498146604145e-05	-0.0001019246831475	3.2507081115730493e-09	1.0388641034721129e-08	-0.0002169960942171	5.501890409929998e-05	4.708730490547654e-08	3.0270798082879678e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
891.4636445240321	-0.1424946961062687	0.0203047384184178	794707.4295080699	1333.603829634817	6.789373041910267	46.09558630221787	1778499.17441665	853.4333123194028	-1.0457765344070822	1.0936485599164871	728348.4185764673	979.2436577394436	940.9241219478256	1.357814	28.625591	0.0637368581976534	0.0318727274186414	-0.1034719454	0.0777158444	-0.0307729466	-0.0046892295	-0.0909191082	-0.1613854744	0.1732503688	0.0400721088	-0.1095696164	-0.020151073	-0.0180725573	0.1767372416	-0.0620481179	0.1684824345	0.1707191387	0.069307596	0.1834227162	0.1089990101	0.1101374563	-0.0820566815	0.0545397298	-0.0499124641	0.0201943298	-0.1528877658	5.43594e-05	-0.0635202413	-0.2115019287	0.141754358	0.0847700242	0.0918522512	0.138179312	-0.1064210881	0.1734886313	0.0216197097	-0.1050259979	-0.0868045271	-0.0765020371	-0.09689459	-0.1652080347	-0.0194679972	-0.1512440896	-0.0748822544	0.1756772031	0.0617775159	0.0810520327	0.0608725761	0.0436494332	0.02962956	0.0062669355	-0.067007299	0.1324087962	0.1741377482	0.0768328661	-0.1489800513	0.1001338904	0.0920197491	-0.0203261122	-0.1192608977	-0.11013815	0.1004821125	-0.0184286108	-0.1599765449	0.0338281298	-0.1519622607	0.0898745814	-0.1542753559	-0.0513632317	-0.0161549172	-0.1666999225	0.0637962691	0.1502932843	-0.0555186607	0.2146399513	-0.051326305	-0.112360743	-0.0567708203	-0.1696511754	0.1010894987	-0.096530409	-0.0268167645	0.1667212544	0.1373117808	0.0924399334	0.0041006386037452	-0.0031083421819175	1.6815236958525383e-05	9.661791119887646e-06	-0.0201885877293364	-0.0253539682005197	0.0006428237035129	0.0004075790745051	0.0538361269601352	0.0128757834302603	0.0028983285660677	0.0001657857989429	2.0776106156382604e-11	-0.0001379941488275	4.316465870212791e-22	1.9042385110652122e-08	-0.0001500000808349	-9.298509936885856e-05	2.2500024250476537e-08	8.646228704636501e-09	-5.4714435872774335e-11	0.0002169960395026	2.993669492875935e-21	4.7087281159841785e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
892.8646451799956	1.4010006559634576	1.9628028380100384	797207.2746123994	1327.61620130037	-5.987628334446981	35.85169307147233	1762564.7779552245	854.3248570272367	0.891544707833873	0.7948519660665859	729870.9613346084	979.3493775632444	919.2255728008804	1.509738	31.828461	0.0678303334990283	0.0330557356724487	0.173985764	-0.0643467307	0.0579028011	0.0653375384	0.2194697899	0.021386793	0.0322571006	-0.0662396884	-0.2669501256	-0.0172843135	-0.0136397242	-0.0716285477	0.1316583096	-0.086354063	-0.1243416431	0.054196116	-0.030688073	0.0470710599	0.0039206805	-0.0809274216	0.0021124556	0.013689814	-0.0650975191	0.0574239808	0.0895603673	0.1510129626	-0.1144970378	-0.0558776253	-0.1583256949	0.1288744634	-0.0746983565	-0.0521839356	0.006396396	-0.1296008072	-0.0008463907	-0.3055774279	0.1401952187	0.1432762828	0.1128707111	-0.012373532	-0.0806512657	-0.0873145314	0.1045499414	-0.1019012104	0.1256411801	0.0208490391	-0.0043108463	-0.1119972609	0.107267834	0.1635463815	0.0047960294	-0.0726271574	-0.1119977765	0.0556636004	0.1063215913	0.2675623511	0.069921154	0.0970231887	0.1081618371	-0.1016078751	0.0765462129	-0.0654383667	-0.1148307435	-0.1570449411	-0.0234744614	-0.1745147634	0.1165301034	-0.0520259379	-0.0756965779	0.1400625755	-0.0705268172	-0.1270788687	-0.0441248286	-0.2093007138	-0.0185931055	-0.1091767535	-0.0895990885	0.0042331704	-0.0205018089	-0.0876699831	-0.2282022929	0.1346915149	0.0831471893	0.0075105538703041	0.0034099152665589	5.64084194387399e-05	1.1627522125111456e-05	-0.0017261875512986	0.0184624001780378	0.000340860220334	2.9797234622582568e-06	0.033828909650623	-0.0200072173095122	0.00114439512815	0.00040028874447	1.5746668730133085e-08	1.5725892623976704e-08	2.479575760965511e-16	2.473036988208449e-16	0.0001350000404494	0.0002850001212843	1.8225010921339636e-08	8.12250691320657e-08	-0.0002340002224359	-0.0002340001677214	5.475610410005068e-08	5.475607849367334e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0
893.3725509461096	0.5079057661140496	0.2579682672518996	798114.5147839593	1335.756948699221	8.14074739885109	66.27176821190079	1784246.6259982537	855.8993687459867	1.5745117187500457	2.479087152481222	732563.7294197786	981.3806660873356	937.2417098100682	1.511849	31.872976	0.1304546105484594	0.0795104570109755	-0.1112247234	0.1040839753	-0.0207411691	-0.0326146945	-0.1735695648	-0.0852415398	0.0526046335	0.0968794822	-0.1721305568	-0.0834993924	0.1336508937	-0.0619493442	-0.0862883162	0.163114553	0.1273729242	-0.135139073	-0.0819791713	0.1080465279	0.0347551037	0.030351959	0.0076263621	-0.0285723258	0.0358132846	0.0621876168	-0.1113343785	0.0246083163	0.1179398687	-0.021508258	0.0870620619	0.0695281313	0.0449900308	0.0944758528	-0.0459812932	0.1355846436	-0.075716278	-0.0576877507	-0.1138814421	-0.1354720252	-0.0255475911	0.0384690484	-0.1246628322	-0.0698786092	-0.0703107699	-0.0094430164	0.0364421628	-0.2497556094	0.0663966747	-0.0396759426	0.1321737251	-0.0882888077	-0.0197516783	0.0917072221	0.0174505815	0.1069740137	0.0404085492	-0.0304159179	-0.0230636629	0.0301307078	-0.1486370191	0.0895284326	-0.0189413209	0.1147583066	-0.1284844188	-0.1181864757	-0.0926195714	-0.1913947722	0.0444160829	-0.0056026866	-0.0135447641	-0.1020248993	-0.1829377055	0.1206465617	-0.1016160933	-0.0023378799	0.0961418751	-0.1083347343	0.1947584316	0.0448083276	-0.0676087272	0.0951744805	0.040157806	0.1318872767	0.0734003241	0.0041532121974654	-0.0033573416728387	1.7249171557175374e-05	1.1271743108179364e-05	0.0366821841582236	0.0384083717095222	0.0014752030173768	0.0013455826346178	-0.0320085079428764	-0.0658374175934994	0.0010245445807291	0.0043345655553808	-1.4225011853879511e-08	-2.99716805840126e-08	2.023509622430126e-16	8.983016370300777e-16	-5.699993285079863e-05	-0.0001919999733001	3.2489923449955526e-09	3.686398974727698e-08	-0.0004989998689071	-0.0002649996464712	2.49000869169303e-07	7.022481262986098e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0
892.334358698774	-1.0381922473355871	1.0778431424277168	796260.6077143523	1335.3542130392705	-0.402735659950622	0.162196011795863	1783170.874281729	854.3967960723459	-1.5025726736408842	2.257724639572315	729993.8851386898	983.1671182755734	944.752115477474	1.382152	29.138678	0.1449821704060082	0.0790030402402456	0.1405056173	-0.0167172295	0.1052485758	0.0159144157	0.1182573008	-0.1362628572	0.0635577074	0.1606081479	0.0836373639	0.0693585495	0.2111357009	-0.0722560775	0.0131442933	-0.1635585581	0.0344492696	0.0359955794	0.0235528149	-0.0565212049	0.2321160037	-0.1027882951	0.1315195523	-0.0357587318	-0.0570130605	0.0219532779	0.0285558146	0.1456405489	0.2816414945	0.0196294883	-0.0766571452	0.1746268763	0.233066149	-0.0506465846	0.0286597519	-0.098764304	0.0705312198	0.0159483794	0.0941725419	0.096085888	-0.1960073177	-0.0501321088	-0.0504476584	0.0468199024	-0.0934787295	0.1934661358	0.0145293163	-0.0626897984	0.0403324914	-0.0191905393	0.1016829045	0.091640083	-0.0794420445	0.1208130368	0.0645167576	-0.0066226466	-0.130509025	0.1534525507	0.0650123514	-0.0506344819	0.1951154901	0.06048363	-0.1414517616	0.0042600364	-0.1255466398	-0.1139978155	0.048531037	-0.0410986823	0.0044876611	0.1259419202	0.0933450322	-0.0461162289	0.2825897704	-0.031889681	-0.0401196645	0.1467707059	0.0282966766	-0.1084322738	-0.0447578279	-0.0775258979	-0.1359965997	-0.0213578413	-0.0613677608	0.1289028963	0.0632525717	0.004069089316232	-8.412288123339946e-05	1.655748786347341e-05	7.076659147008631e-09	-0.010702391883683	-0.0473845760419066	0.0022452980466712	0.0001145411920319	0.0249569077393942	0.0569654156822706	0.0006228472439126	0.0032450585838538	0.0003270378641927	0.0003270520892045	1.069537646157229e-07	1.0696306905306349e-07	0.0002419487083462	0.0002989486411969	5.853917747039455e-08	8.937029007353185e-08	-0.0003140394832967	0.0001849603856104	9.862079706925832e-08	3.4210344245147876e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
890.9562557471216	-1.3781029516524086	1.8991677453530809	793803.0496549305	1327.5905325492604	-7.763680490010074	60.27473475096306	1762496.6221144288	852.5822879320955	-1.814508140250382	3.2924397910349	726896.5576955265	978.9680671981986	943.7314546083834	1.409587	29.717068	0.0456749387790415	0.0321836358226229	-0.1349471697	0.0387080998	0.1018002327	-0.0396363326	-0.0668900692	-0.1482714137	0.1217553492	0.1700742111	0.0497888364	-0.0566247978	-0.1825618325	0.0433448538	-0.1910087178	0.0547629414	-0.0194462328	0.0731102399	0.3153269819	-0.0337792133	-0.0574451362	-0.2456890075	0.1205283266	-0.0874770564	-0.1298498877	0.0550527213	-0.0327357083	0.0771779902	0.1172504876	-0.0853830317	0.014098352	0.0347976338	-0.0162683849	0.0018837225	-0.0817792524	-0.1337492306	-0.076965055	0.0606793788	-0.1258287482	-0.0083568742	-0.1287914325	-0.0862529129	-0.2100156635	0.1866792234	0.1501253578	0.142283223	0.0496338186	0.1369057239	-0.0950810541	-0.1733567663	-0.2501604308	-0.002919426	-0.0639939861	0.0359591288	0.0408026182	0.2458086102	-0.0460741801	0.0519069012	0.0872416918	-0.0225621769	-0.1460331389	0.0432972349	-0.0779023557	-0.1171841489	-0.1155091199	-0.0514608636	0.1028309601	0.0829098184	-0.08999502	0.1945548424	-0.0914228455	-0.0201575314	0.1085580507	0.0703096016	0.0482347164	0.1130293171	0.0394273959	-0.0594025456	0.0539453878	0.1627298952	0.136389117	-0.0694652419	-0.092627412	0.1257424501	0.0527593557	0.0041622884131982	9.319909696619937e-05	1.7324644834643986e-05	8.686071675315032e-09	-0.0111845072020173	-0.0004821153183342	2.324351801725833e-07	0.0001250932013519	0.0249108062761393	-4.61014632548995e-05	0.0006205482693273	2.1253449142428486e-09	0.0002889997660176	-3.80380981751e-05	8.352086475822757e-08	1.4468969127785455e-09	-0.0003069997417741	-0.0005489484501203	9.424884144936409e-08	3.013444008894795e-07	4.4426417623259086e-08	0.0003140839097143	1.9737065828362256e-15	9.864870234143517e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
890.7005440260202	-0.2557117211014201	0.0653884843086504	793347.4591282484	1329.7330279373095	2.142495388049156	4.590286487811903	1768189.9255873256	853.4022556252676	0.8199676931720887	0.6723470178459566	728295.4099062945	979.9294083308812	940.1861112353744	1.455106	30.67671	0.0594032907115864	0.0319591831879708	0.1563092699	0.0735960917	0.1546664911	0.1021345977	0.1358521982	0.1585984021	0.1751848674	0.0660742521	0.0075281049	0.0286641953	-0.0863629642	0.0521160507	0.1715154817	0.0105059301	0.0286557687	0.0524584257	0.0235956982	0.002810543	-0.0060725122	-0.1681270845	0.1289714037	-0.0331377811	0.0844629711	-0.0244918768	0.0885197613	-0.158458823	-0.0442113203	0.1058565302	-0.0250441191	0.03772686	-0.051677895	0.0741050104	-0.1361747114	-0.0925534964	0.1427028417	0.097394609	0.1680918695	0.0308010005	0.0711179039	-0.0037856995	-0.1108068943	0.0638493433	0.1485031276	-0.0067921499	-0.103707171	0.0001984784	0.1005398463	-0.2261181762	0.046827956	0.0719804164	-0.0506724112	-0.1236168688	0.0132761383	-0.1454966277	0.158174762	-0.0177255335	-0.1406680207	0.0886398977	0.0816733853	0.0352584539	0.1290071009	-0.0864535231	-0.1251201657	-0.0940219906	0.1355023437	0.1795209085	-0.1079213519	-0.1234495917	-0.1491448543	-0.0858945955	0.0621629836	-0.193699404	-0.0759508818	-0.0299798971	0.0729749227	0.0119699763	-0.1235607561	-0.0235040171	0.006989779	0.0449114491	-0.0806222453	0.1224102548	0.0419779864	0.0041315469296705	-3.074148352769958e-05	1.7069680032069737e-05	9.450388094838246e-10	-0.0073645476779091	0.0038199595241082	1.4592090765824946e-05	5.423656250019632e-05	0.0439609083619387	0.0190501020857994	0.0019325614640067	0.0003629063894793	-5.456916644206865e-09	-0.0002890052229342	2.9777939261821906e-17	8.352401888327219e-08	-5.699993225194433e-05	0.0002499998095221	3.2489922767262435e-09	6.249990476111414e-08	-0.000191000293489	-0.0001910447199066	3.6481112112884144e-08	3.6498085004200136e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
892.2743071672782	1.5737631412579276	2.47673042478202	796153.4392308462	1328.635078868227	-1.0979490690824605	1.2054921582990417	1765271.17279918	853.8628852739726	0.4606296487049803	0.2121796732660736	729081.8268483932	979.9797114383132	926.5277529576532	1.338302	28.21423	0.0361681338095369	0.0184323662383148	-0.1066240346	0.0605213673	0.0065493873	-0.0976594961	-0.0868515105	0.1976362405	-0.0136997893	-0.1490425784	-0.1413124729	-0.0493194038	-0.1022967915	0.1865986004	0.008363779	0.199420007	-0.0451977877	0.00834705	0.0417210765	-0.0410141	0.0295590948	0.0526951848	0.0381899703	0.1290193265	0.3390947122	0.2683588489	0.1641687297	0.0759048687	0.0722990465	0.1188098498	0.0153389188	-0.1644644685	0.019315165	-0.2055854178	-0.0452919973	0.0907303088	0.0035659592	0.0346602438	-0.1284261714	-0.0867163199	0.1767091227	0.036065113	-0.1063164681	-0.2032169034	0.0168995633	-0.0033112729	-0.1257481948	0.1247165496	0.1215305938	-0.0286164719	0.1222436579	0.2080861275	0.1610422644	0.0788404495	-0.0332012942	0.0646592592	-0.1096402566	0.0348502194	-0.0255368917	0.0694651957	-0.1651686394	0.0310110732	0.0714730105	0.0146425095	-0.1250195071	0.0223072417	0.0926743753	-0.0933546394	-0.1566604143	-0.0958964296	-0.1593995512	-0.0599325259	0.1749421888	0.011759105	-0.0256744584	-0.1884770357	0.1420665162	0.0931696165	-0.027969029	-0.0726537257	-0.0426251622	-0.1852107271	0.1222000347	0.1189108618	0.0309673479	0.0041185306349831	-1.3016294687399723e-05	1.69622945912943e-05	1.694239273892303e-10	0.0004033802856469	0.007767927963556	6.034070484699527e-05	1.6271565484857465e-07	0.0339242623927162	-0.0100366459692225	0.0011508555788898	0.0001007342623115	0.0001760000203591	0.0001760054772757	3.0976007166403624e-08	3.097792803106252e-08	-5.7000026940201565e-05	-9.468825723502049e-11	3.249003071183704e-09	8.965866058205412e-21	5.006188419389682e-09	0.0001910052996774	2.5061922490431357e-17	3.6483024504860784e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
893.3180689145278	1.0437617472496186	1.0894385850215766	798017.172249181	1327.8465208208731	-0.7885580473539449	0.6218237940466663	1763176.3828560975	855.4278191553403	1.564933881367779	2.449018053052821	731756.7537848616	981.9038555014724	934.9110426202976	1.412135	29.770792	0.1136248860124408	0.0680988751101037	0.1236710395	-0.0843777887	-0.0681416185	0.0709225402	0.133953487	0.0346683574	0.0845589905	0.0541820194	-0.0206002338	-0.1337379851	0.0196836495	0.0729950272	0.0018402273	-0.0983258642	-0.0346835559	-0.0529170843	-0.094836568	0.053369916	-0.00802692	-0.064122991	0.0298862968	0.0280096314	0.1115337693	-0.0225237968	-0.050981524	0.1090628965	-0.0351739433	-0.0461003893	0.0458450187	-0.1202468486	-0.0200770354	-0.1759297292	-0.0995372742	0.0151554216	-0.1718846973	0.1446718173	0.0989304619	0.0900544999	0.017456293	0.0090064411	-0.0869633476	0.0048936664	-0.1312225339	0.0214001285	-0.0950119958	-0.1140410182	0.1915714607	0.070172994	-0.1126288429	0.0910493279	0.0252584214	-0.0111806048	0.1224100846	0.1259780573	0.0075511083	0.0742139762	0.1611918154	0.084012365	0.1519409249	-0.0425256053	-8.74159e-05	0.1171925278	-0.168242195	0.1304642195	0.0297808776	-0.1010097015	0.0300528402	0.0520972447	0.0703014758	-0.2631414516	-0.0950349744	0.0947680673	-0.0465238381	0.1305601078	0.2668279964	-0.0160928348	-0.0662649758	0.0288560473	0.1649665007	-0.2650334776	0.0820268201	0.1152490509	0.0197875765	0.0041279460766503	9.415441667199806e-06	1.7039938811732605e-05	8.865054178844227e-11	0.0138933827783063	0.0134900024926594	0.0001819801672519	0.0001930260850245	-0.0307503093480363	-0.0646745717407525	0.0009455815249999	0.0041828002298497	-0.0003459999338985	-0.0005219999542576	1.1971595425776634e-07	2.724839522449365e-07	0.0001300003741937	0.0001870004011339	1.6900097290502023e-08	3.496915002424009e-08	2.2577544153419133e-08	1.757135573402945e-08	5.097454999995906e-16	3.087525423318096e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
892.3184179746615	-0.9996509398662284	0.9993020015754336	796232.1590568027	1335.1431726154528	7.296651794579702	53.24112741134319	1782607.291381657	856.503676155822	1.0758570004816193	1.157468285485307	733598.5472684371	982.1200999705964	948.673095374384	1.545864	32.590088	0.1037006841678652	0.0545451050197596	-0.1449535794	-0.0580249989	0.1397599767	-0.1613008588	-0.0994934195	-0.0514729753	0.1351600657	0.0756976325	0.1381620245	-0.1007743057	0.1118588388	-0.1481771933	-0.264603094	0.0012275459	-0.022574647	-0.1860070789	-0.1931437285	-0.0190159416	-0.1478796782	-0.0781528895	0.2475676641	0.0599661268	0.07778383	0.0643467306	-0.2038884095	-0.0901113177	-0.0590127538	-0.0624593239	-0.0457182396	0.0093172688	-0.0198392817	0.0569921031	-0.0338313056	0.0614098276	-0.0397134445	0.0603441585	-0.1593770396	0.0438702987	-0.0623850843	0.1006449914	0.0002169649	0.2452727414	-0.1885310942	0.00209579	-0.1613232067	-0.1721191757	0.0253445627	-0.1226716405	-0.0564590074	0.029580628	-0.1310507091	0.0589796833	-0.1837431941	-0.0938671218	0.0547954332	-0.1188010065	0.0063450877	-0.0397884571	-0.084515885	-0.041076565	-0.0922182506	0.1571817014	-0.0351275677	0.1229074358	0.1279313839	0.1989816703	-0.0245500687	0.128721738	0.0913947515	-0.104350395	0.1279468576	-0.1206438317	-0.0579627181	0.0737098583	-0.0910875598	0.0443347665	0.1539985488	-0.1480825669	-0.0021101749	0.0218661473	0.0911189817	0.1114298236	0.0084997322	0.0041200739212854	-7.872155364900546e-06	1.697500911685605e-05	6.197083008913244e-11	-0.0021846206544466	-0.0160780034327529	0.0002585021943836	4.772567403834692e-06	0.0160140313717676	0.0467643407198039	0.0002564492007759	0.0021869035629579	0.000113999953616	0.0004599998875145	1.2995989424450153e-08	2.1159989651335266e-07	-0.0002269995768386	-0.0003569999510323	5.1528807884903465e-08	1.274489650370646e-07	1.3058892082218408e-08	-9.518652071200725e-09	1.7053466241502662e-16	9.060473725257386e-17	0.0	0.0	1.0	0.0	0.0	0.0	0.0
891.1540788697166	-1.1643391049449292	1.355685551303959	794155.5922861331	1337.387984024851	2.244811409398153	5.039178263764122	1788606.619814055	854.3804431654003	-2.123232990421684	4.508118331615007	729965.9416635057	981.260496364347	937.0236788316798	1.374895	28.985683	0.03368713732522	0.0205070113424018	0.0316987169	0.1378508673	-0.053854893	0.1074945378	-0.0644624711	-0.016863051	0.0856670639	-0.0287128695	0.2102351526	0.1516088038	-0.0242703717	0.0153140604	0.0915664492	-0.1018154305	0.1656778546	-0.0545294235	-0.0069722175	-0.0632876758	-0.0397362614	-0.057236318	-0.1821350308	-0.0531338894	-0.0809344355	-0.0825600072	0.0169694249	0.0778456441	0.0006349977	0.128918553	-0.1379263166	-0.1173796892	0.0408253669	0.0311363129	0.0836954685	-0.1133130628	-0.0564694444	-0.045195265	0.0972178732	-0.0969631763	-0.1036130733	0.0513725653	0.2239502195	0.1524208054	-0.0168119513	0.0627345059	0.0550844726	0.0349251911	-0.0163950793	-0.1239009089	-0.0889724237	-0.0471254974	-0.0799723117	-0.1556224039	0.1196403611	-0.0344427919	0.051539234	-0.0070426105	-0.0380390938	-0.0549252315	0.0651588893	0.1766184823	-0.0016837944	0.0869431776	0.130113195	0.0769429411	0.0471778526	0.1461837345	-0.2441608119	0.1091122309	0.1618286538	0.0970082865	0.1326735089	0.0123205782	-0.0376641295	0.0391361657	0.0835430535	0.0212725321	0.0295908226	0.1130066962	-0.0340637264	-0.029223087	0.1115990828	0.1074583966	-0.0028345346	0.0041000202585621	-2.005366272329976e-05	1.6810166120619627e-05	4.0214938861986236e-10	-0.0009122596749904	0.0012723609794562	1.6189024620427414e-06	8.322177146135902e-07	0.0281076987494088	0.0120936673776411	0.0007900427289875	0.000146256790641	0.0002190003171281	0.0001050003635121	4.7961138902208375e-08	1.1025076337673141e-08	7.39999901395727e-05	0.0003009995669781	5.475998540656857e-09	9.060073932104744e-08	-8.116725632974567e-09	-2.117561771519297e-08	6.588123500098638e-17	4.484067856199945e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
