global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
839.0578925534636	0.9696240609180222	0.9401708195111564	704018.1470562597	1251.9715957290016	-5.208467966949911	27.128138562743334	1567432.8765122227	805.9254282933458	-0.1668835351038069	0.0278501142887435	649515.7959698129	920.9000284908382	874.3453077313864	1.397062	28.413137	0.0803145613552837	0.0509095866806095	-0.1447135043	-0.0424788199	0.0352849938	0.0238117956	-0.0484539723	-0.0553890545	-0.1273052041	0.0779057564	-0.0227924775	-0.0368979495	0.174606691	-0.1040380366	0.0643128376	-0.1148634555	0.1407443392	0.061428822	-0.0763205061	-0.0474177892	0.036447807	-0.0827346418	0.0719672916	0.0655365554	-0.0435528383	0.0733502353	-0.0853244963	0.0049395723	-0.0153343504	-0.2020181342	-0.0316184605	-0.1316247378	0.1070077318	0.1329500151	-0.1730402019	0.0567299258	0.0839148798	-0.0880689293	-0.0778571596	-0.123489466	-0.0929279832	0.050835005	-0.059846096	0.036538154	-0.0019806733	-0.0257561879	-0.00939483	-0.192863996	0.0930703909	0.0667722375	0.0605856239	0.0994461164	0.1298157099	0.1797703632	0.00227445	-0.0786373689	-0.0667355449	0.035226331	0.0169266139	-0.1568632201	0.0881969917	0.1108744178	-0.1508392355	-0.0284313546	0.0079186931	0.1626789639	0.138731114	0.1977197788	-0.0854739389	-0.1435988695	0.0502688031	-0.0316519416	0.1476296271	0.0636268987	-0.0272695373	0.1459205107	-0.0602624146	-0.1217814049	-0.1190523922	0.1472696679	-0.0645233096	0.1418976025	0.0427533138	0.0345759712	0.1419863355	0.1094628008	0.0001911950605233	2.9241349281500017e-05	3.655555116850836e-08	8.550565078026816e-10	0.0231499234317738	0.011608846939879	0.0001347653272735	0.0005359189548969	-0.005644185877685	-0.039426338789525	3.185683422185879e-05	0.0015544361903464	0.0006429998954149	0.0005329998584474	4.134488655035723e-07	2.8408884910494845e-07	4.432454403513475e-11	-5.199994856286416e-05	1.9646652039225995e-21	2.7039946505405192e-09	1.412543790702686e-11	2.878521701462624e-09	1.9952799606527133e-22	8.285887185791279e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.13420928117	0.0763167277063985	0.0058242429278125	704146.2211859344	1258.325173232962	6.353577503960423	40.36794709883196	1583382.241591764	806.275129793796	0.3497015004502373	0.1222911394171473	650079.5849240026	921.9641744016692	869.7354769989117	1.429781	29.078575	0.1339795235240187	0.0757835096922831	0.1452925428	0.0111352299	0.1209962903	0.065832709	0.1751113119	-0.000830584	-0.0791740267	0.0498241884	0.052318461	-0.0833738731	-0.153481937	-0.0392541293	0.0571365959	0.0259482687	-0.1656842725	0.0725194634	-0.0133219778	-0.0574090482	0.0815138089	-0.2168093572	-0.2076955988	0.0900521027	0.195172563	-0.1878166145	-0.081864743	0.0591360899	-0.1185213716	0.0790134306	0.2352906726	-0.0840500543	-0.0065147093	0.1174497077	-0.0693771506	-0.001274849	0.0916736135	-0.0594393236	-0.0311631318	0.1480786388	-0.0439239485	0.0476585303	-0.0469439261	-0.0557329612	-0.0609577149	-0.1884608797	-0.1589831019	-0.0165575939	0.0732946358	0.0257766449	-0.0489829299	-0.0211817912	0.061743001	0.0903381459	-0.2220669978	0.1748656693	0.011962481	-0.0543771235	-0.1819492152	0.1319180083	-0.1599799276	-0.0504481779	0.0352719656	-0.01008783	-0.1584949383	0.1048906511	-0.086457757	0.1477403557	-0.1816946875	-0.0393079596	0.0172722563	0.088576363	0.0425404578	0.1454306777	-0.0932101685	-0.1092144062	0.0207463141	0.1464534078	0.0704053265	0.0160491133	0.0664937733	-0.0444788281	0.2166082762	-0.1784401411	0.1397444952	0.1012278027	-0.0028936405277733	-0.0030848355882966	8.373155503972144e-06	9.51621060682123e-06	-0.024556638840238	-0.0477065622720117	0.0022759160838133	0.0006030285111298	0.0337439558131222	0.0393881416908072	0.0011386545539179	0.0015514257058551	-0.0002329997607675	-0.0008759996561824	5.428888851771224e-08	7.67375397631683e-07	2.7011060055315284e-11	-1.7313483979819466e-11	7.295973653118489e-22	2.997567275194653e-22	8.163260120500927e-12	-5.962177786525932e-12	6.663881579496081e-23	3.5547563958143265e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.9077113610005	-0.2264979201695496	0.0513013078411316	703766.1481809516	1256.6168267034716	-1.7083465294904272	2.918447864821987	1579085.8491543029	806.2461564214875	-0.0289733723085419	0.0008394563029293	650032.8647444217	922.5834961665496	862.0643269753497	1.349985	27.455706	0.1033533696604403	0.0610756842266589	-0.0471289999	0.1200457231	0.026094933	0.027649401	-0.0638599144	0.1521341316	0.0641450443	0.0895884599	0.1104806055	0.0788730434	0.0283303111	-0.0474540828	-0.105829627	0.2061817917	-0.0077772779	-0.006364239	-0.1338626856	0.0807032581	0.1898880294	-0.0238843719	0.1221110744	0.0448684926	-0.0086576048	0.020418799	0.2213300693	0.0839515786	0.0379583655	0.0732630411	0.035329066	0.0557525276	0.0144518809	0.0570162119	-0.0904320764	-0.0781870131	-0.1736081272	0.041980569	-0.2244765528	-0.0492302753	0.153983937	-0.145098021	-0.0086670887	-0.1942522009	-0.0086835356	0.1049306372	0.0059321768	0.1500270068	0.2328385179	-0.1821309473	0.1315387502	0.0327046978	0.0958024034	0.0036005806	-0.0590941713	0.2850415494	-0.0169490131	-0.023933364	0.0645525111	-0.0166056634	0.1437188008	-0.1479424402	0.0294522919	-0.0171143279	-0.1942614721	-0.0160135262	-0.0320531913	0.0381145547	0.0062123744	0.1140455222	-0.0964223519	0.0817962368	-0.0030793784	-0.0027669109	-0.2570544337	0.1287267623	0.1902010362	-0.0671078279	-0.1596288511	-0.008131704	0.1351469129	0.0528997492	-0.0387532205	-0.005043434	0.1373117808	0.0924399334	0.0001961663527367	0.00308980688051	3.8481237946019406e-08	9.546906558846938e-06	-0.0090443206891848	0.0155123181510532	0.0002406320144194	8.17997367288162e-05	-0.0219044953607436	-0.0556484511738658	0.0004798069170088	0.0030967501180501	-0.0006399999708196	-0.0004070002100521	4.095999626490889e-07	1.6564917098245354e-07	5.594207652670492e-08	5.5915065466649614e-08	3.1295159261197103e-15	3.1264945461397115e-15	-0.0001749997358194	-0.0001749997439826	3.062490753685979e-08	3.0624910393996584e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.481097806588	-1.4266135544124836	2.0352262336334204	701374.5891833277	1254.2077140280728	-2.4091126753987737	5.803823882767038	1573036.989927524	806.0531383851898	-0.193018036297758	0.0372559623362426	649721.6619006139	921.1715035766136	866.2846827273038	1.220171	24.815573	0.0693643230197723	0.0393754324343546	-0.1365389463	0.0687328995	0.0168546955	0.1686339572	-0.1316682308	0.0042396413	0.085841877	0.1761622274	0.0750588685	0.0940994057	-0.0817091976	0.0316955715	0.0490301346	0.1679829346	0.041055586	0.0526158466	-0.05531012	-0.1593647829	0.1619567064	0.0374799446	0.0457668196	-0.2452895468	-0.0986254616	-0.1110342818	-0.036286242	-0.012139255	-0.0730951347	0.0430407787	0.1075528783	-0.0233083969	0.0250865504	-0.0179894971	-0.0780609272	-0.1556371966	0.1062277324	-0.108981969	-0.1066866266	-0.0936676242	0.0897154398	-0.0051921377	0.1878322186	-0.0943372593	-0.0475606643	-0.1714087902	0.1617140763	0.089904372	-0.0922041222	0.0384937342	0.1446176975	0.0863933489	-0.035733992	-0.020259307	-0.0917171536	-0.1822824751	-0.2776806949	-0.0377246134	-0.0845559265	-0.0843955038	0.139076989	-0.040546327	-0.1188866851	-0.0326627837	-0.015477551	-0.0987637018	-0.0131287259	-0.0340063162	-0.168429603	0.0631217745	0.0061870134	0.1003127319	-0.1105783166	0.1458299533	0.0649941082	0.1743533116	-0.0078772935	0.0072864683	0.003456292	0.0818078631	0.1390812739	0.053782005	0.046671896	0.1443235465	0.1346915149	0.0831471893	0.0055985144341264	0.0054023480813897	3.134336386912165e-05	2.918536479249497e-05	0.023196870378058	0.0322411910672428	0.0010394944014344	0.0005380947953364	-0.0289731276066476	-0.007068632245904	0.000839442123311	4.996556182783383e-05	-0.0001819997209301	0.0004580002498895	3.312389841863428e-08	2.0976422889884445e-07	1.2788881509351311e-08	-4.3153195017353616e-08	1.6355549026022787e-16	1.8621982402057524e-15	-0.0001400001063992	3.499962942019998e-05	1.9600029791787324e-08	1.2249740595513282e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0525300229054	2.571432216317476	6.612263643115405	705688.2531978844	1255.4226049256215	1.2148908975486847	1.4759598929466489	1576085.916958233	806.2599596938883	0.2068213086985224	0.0427750537317695	650055.1226055904	922.082511785376	876.870202963324	1.408641	28.64864	0.1343868910995876	0.0747302148260707	0.0124250754	-0.118913918	-0.1170199067	0.180256705	-0.0612867836	-0.2372846366	0.0423402966	-0.0548866278	0.0507706817	-0.0913919557	0.0036376855	-0.1874559235	0.0442368479	-0.0691495818	0.1169976298	-0.0728083377	-0.0708252145	0.0177502871	-0.0392299579	-0.0811393014	-0.0830996631	-0.0092960912	-0.0455505691	-0.1349511725	-0.0199356622	-0.0633346006	0.0836763964	0.0070482321	-0.0546115766	-0.1131042972	0.2012031255	-0.0539948148	0.1337894664	-0.0734350905	-0.1128024459	-0.1204324696	0.2018297352	-0.0367071683	-0.1329928752	0.1065913115	0.1020084354	0.0713038989	-0.1312331329	0.0134109048	0.1370512711	-0.0171190917	0.0914351151	0.0514127938	0.0200062399	-0.0686374048	-0.0731460485	-0.0937880077	0.0040157325	0.0691717611	-0.0804269927	-0.0072372231	-0.0300570449	-0.0508639548	-0.0910755837	0.1603681313	-0.0976806429	0.0120802477	0.0504694903	-0.1237448627	-0.0260221871	-0.0029806661	-0.0482802248	0.0060265588	-0.0797121292	-0.2430104219	0.0736747902	0.033158324	0.0482894924	-0.1758016426	0.1725396436	0.020078323	0.0342974841	0.0079463296	-0.0496527301	0.2088560775	0.0281872398	0.0437745612	0.1318872767	0.0734003241	0.0001950256008171	-0.0054034888333093	3.8034984974070834e-08	2.9197691571698307e-05	-0.0195055669279327	-0.0427024373059907	0.001823498151872	0.00038046714118	0.0267572039292645	0.0557303315359121	0.0007159479621122	0.0031058698531026	0.0002890000511572	0.0004709997720872	8.35210295688642e-08	2.218407853062885e-07	-3.299582829185965e-13	-1.2789211467634232e-08	1.088724684665886e-25	1.6356392996386691e-16	7.895431812683651e-13	0.0001400001071887	6.233784350873704e-25	1.9600030012859585e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.1650244150007	2.1124943920953	4.462632556634092	709241.9283479188	1257.6875447919292	2.2649398663077136	5.129952597990004	1581777.960324751	807.133605629765	0.8736459358767661	0.7632572212739905	651464.6573369051	922.0352172414764	858.5394781406358	1.427946	29.041256	0.1377535754606041	0.0841555283467221	0.1464036551	0.01947801	0.1268569979	-0.0120517456	0.0810984798	0.1034382641	-0.1680022345	-0.2806907346	-0.1264475965	-0.1438776613	-0.1327728061	-0.0225222581	-0.039199344	-0.0568938936	-0.1277632814	-0.0268539676	-0.211610334	-0.1143618667	-0.0638885086	-0.0073134624	-0.0637890918	0.0515305344	-0.1544244635	0.082788504	0.0033809601	-0.0993975174	-0.0252383702	0.0061198415	-0.0868212559	0.1133802099	0.0393830351	-0.0747148141	-0.1051081326	0.0404811513	0.0239573053	-0.256247059	-0.0109864953	0.1644547019	0.0341988232	0.1129672688	-0.2192062346	0.1608687844	0.0821800189	-0.1900530829	0.0166143535	0.1626502027	0.1403615969	0.102649985	0.0171943409	0.0977129924	0.0666309163	-0.1967244676	0.1130025887	-0.0986595117	-0.0225851912	0.0526649724	-0.1745983348	0.0030520827	-0.1571292653	0.0168374517	0.0500620017	-0.0130870355	0.1195389627	-0.0932527833	-0.0624261066	0.1881768393	-0.1521604447	-0.1254931928	-0.1549544991	0.0958122705	0.0646182593	-0.157850696	-0.1547548554	0.1825031554	-0.0177194522	0.0941357645	0.1008744061	-0.1737029266	0.2383187955	0.1157366449	0.0219728796	0.0740539871	0.1289028963	0.0632525717	0.0001867055707833	-8.320030033799993e-06	3.4858970161517846e-08	6.922289976333391e-11	0.0104842389788615	0.0299898059067942	0.0008993884583271	0.0001099192669658	-0.044298236631846	-0.0710554405611104	0.001962333768691	0.0050488756333335	-0.0004450000533647	-0.0007340001045219	1.9802504749458586e-07	5.387561534381601e-07	-4.6674664133661275e-11	-4.6344705850742685e-11	2.1785242719900868e-21	2.1478317603918632e-21	2.917625123162286e-11	2.8386708050354492e-11	8.512536359307744e-22	8.058051939360608e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.5226288194792	-2.6423955955215206	6.982254483231531	704798.244299969	1259.97438738423	2.2868425923009	5.2296490419615	1587535.456864266	805.2402013211084	-1.8934043086566132	3.584979876039428	648411.7818236592	924.4640274630248	891.472565984968	1.376967	28.004459	0.0856724717491612	0.0552875212377264	0.0600850049	-0.067196617	0.0253463745	-0.1676770978	0.1482806414	0.0644681895	-0.4161846307	0.1098976004	-0.146997834	0.0269432457	0.1065088269	0.2878848929	-0.2443576385	-0.1421816873	-0.0330310965	0.1070184822	-0.0924093581	-0.0669355493	-0.0986170755	-0.0743241088	0.0440926771	0.0651489103	0.0349975334	-0.1340842377	-0.0288042687	-0.3488125855	0.0425577798	0.086905188	-0.1076923807	-0.0163835618	0.0544784763	-0.1655143285	0.1445545346	0.0097457573	-0.0394290932	0.1588148294	-0.2545856175	0.0314369276	-0.1215229091	-0.0269363139	-0.2699325249	-0.2119641451	0.3302299916	0.0934265673	-0.0381377444	0.0727207949	-0.0796221042	0.137030054	0.0083486455	0.104203601	0.0652763838	-0.0365525218	-0.0617673536	-0.0920307862	-0.0384221366	0.110711722	-0.1777537063	-0.0518825133	-0.0624889727	0.0744225943	0.1133645854	0.0830172222	0.0320745415	0.0510916739	0.1397966263	-0.0606671565	-0.0142858606	-0.0050244515	-0.0747185576	0.3628673027	-0.0806987851	0.0599214092	-0.2351480554	-0.1545100897	0.0660012685	-0.0271401634	-0.1442191825	0.121168834	-0.0317717962	-0.1489993057	-0.2048055083	0.0594616506	0.1257424501	0.0527593557	0.0002130888274649	2.6383256681599988e-05	4.540684839036592e-08	6.960762331271903e-10	-0.0231181348720781	-0.0336023738509396	0.0011291195284183	0.0005344481599635	-0.0006061930046143	0.0436920436272317	3.674699588433128e-07	0.0019089946763239	-0.0004679997148524	-2.299966148770001e-05	2.190237331019277e-07	5.289844285487911e-10	3.371080015135419e-08	3.3757474815487853e-08	1.1364180468445418e-15	1.1395671059182966e-15	-0.0001439999721474	-0.0001440000013236	2.0735991978451977e-08	2.073600038121156e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.1547047868888	-1.3679240325903947	1.8712161589383676	702503.3091563968	1258.4721465220648	-1.5022408621653085	2.2567276079591694	1583752.1435718534	805.0987429375942	-0.1414583835141911	0.0200104742664479	648183.9858796945	922.272685436802	887.2427876435358	1.408471	28.645184	0.0820105168176852	0.0495216402357988	0.0698003943	-0.1560168675	0.1203546364	0.1099042273	0.0015597678	0.038526613	-0.1749345116	-0.0357298886	0.2953492611	0.1574432702	-0.036132489	-0.1186770563	-0.1254473474	-0.1196896011	0.0715821146	0.0439115997	-0.0272241646	-0.0170893746	0.0083519322	0.0896348012	-0.0072821529	0.1134772535	-0.0586859875	0.1192991879	0.1731198044	0.1578192736	-0.0113441058	-0.1150815037	0.0275618566	0.1508252101	0.1304787356	-0.1881623268	-0.2322863083	-0.0333523065	-0.1268487796	0.006923133	-0.1172700352	-0.0415736422	-0.1204141215	-0.1902417156	-0.2457680029	-0.099709027	-0.1433781213	0.0957570595	0.1811027877	-0.0346970752	-0.1042265178	-0.2168626597	-0.2383264489	0.0444405001	0.0001742029	0.0401484924	0.034866463	-0.1406567557	-0.1111211373	0.1106556834	0.0489612312	0.1447142773	-0.0190466262	0.0831681695	0.2073778677	-0.0073991346	-0.0524877176	0.1027386914	0.0716438916	-0.2051170196	-0.1316612999	0.1625517364	0.0022575682	-0.0527413479	-0.0704041893	-0.0020064603	0.1775923537	0.0678072468	0.1142237314	0.1192959917	0.0841724691	0.0806961467	-0.0128007784	0.0063535522	-0.0446346183	0.1346716523	0.1224102548	0.0419779864	0.0001959924249916	-1.7096402473299995e-05	3.841303065408795e-08	2.922869775290582e-10	-0.0157383885416635	0.0073797463304145	5.446065590126773e-05	0.0002476968738883	0.0448058111537648	0.0454120041583791	0.0020075607131468	0.0020622501216806	-2.800000190021088e-05	0.0004399997129521	7.84000106411813e-10	1.9359974739800887e-07	-9.880984919163893e-14	-3.3710898961203384e-08	9.763386297274427e-27	1.1364247087724634e-15	2.529813566002682e-12	0.0001439999746772	6.3999566787312055e-24	2.0735992707038153e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.3721512538247	2.217446466935826	4.9170688337261765	706225.3526029811	1255.45850453179	-3.013641990274891	9.082038045548009	1576176.0566011984	807.6174195317736	2.5186765941793965	6.343731786067124	652245.8963311609	922.6475034670066	857.047851213949	1.583186	32.198502	0.176068171768018	0.1147521151754619	0.1129465666	0.1254804546	0.0030219249	-0.1276752067	-0.0001919773	0.0743723414	0.172385228	-0.1781531074	0.1082075748	-0.0440934084	0.1648990716	-0.1078662226	-0.0513142232	0.0787065406	-0.1521818372	0.1567222482	-0.139929924	0.2776206747	0.0743187697	-0.0587427619	0.0492014617	-0.0172971148	-0.2663532281	0.1323692602	0.0877854626	-0.0232711386	0.0973364474	-0.0250101633	0.2775065269	0.0827736706	0.0663607727	0.0923798071	0.0425972169	-0.0035412513	-0.0081639557	0.0069145772	0.0038999586	0.0912498112	0.1594301445	-0.0622383421	-0.0017853981	0.2025981181	-0.0018799585	0.1539489142	0.1283463891	-0.1106839827	0.215526281	-0.113939984	-0.1057345801	0.1418054744	-0.0433391608	0.0087508474	-0.0694028037	0.0766755752	-0.0807640305	-0.0794085013	-0.1948318372	-0.1856897941	0.0091939064	-0.1191957042	0.0180836655	-0.2096862046	0.1344065736	0.0814967991	-0.0247494355	0.0366542846	0.0649668457	-0.1136649247	-0.0698838572	-0.028322763	-0.0547732764	-0.0701515147	0.0087408308	0.0872885158	0.2020061519	-0.1110727009	-0.0159899238	-0.0295880216	0.122490943	0.1325063097	-0.1627371185	0.0277794897	0.1189108618	0.0309673479	0.0001739268559077	-2.20655690839e-05	3.025055120593784e-08	4.868893389963634e-10	0.0257984721112762	0.0415368606529397	0.0017253107929017	0.0006655611632762	-0.061653513907629	-0.1064593250613938	0.0038011557771582	0.0113335878925275	-0.0002899892734292	-0.0002619892715289	8.409377870399534e-08	6.86383783962904e-08	0.0001180262066979	0.0001180262067967	1.3930185467495416e-08	1.393018549081972e-08	-0.0001809829288365	-0.0001809829313663	3.275482053023762e-08	3.275482144594377e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
840.076376086716	-0.2957751671086726	0.0874829494781632	705728.3176589895	1256.0226007980136	0.5640962662237143	0.3182045975675356	1577592.7737154062	805.738298104212	-1.8791214275615855	3.531097339521092	649214.205031872	922.7420035646162	864.6661832586763	1.174653	23.889845	0.0597589890399827	0.032294907322409	0.0039038819	0.1475976319	-0.1716023108	0.1230399063	-0.0213798006	0.058398741	0.073124578	0.1857026773	-0.0095665352	-0.1475128411	0.0304413418	0.0224545396	-0.0421564451	0.13111722	-0.1172148041	-0.0655682239	0.0654567972	0.1735957471	0.0482188832	0.0530171427	-0.0644529756	0.0504435629	-0.0704210571	-0.0996111133	-0.0540069272	0.0353956832	0.1670566788	-0.1382544573	-0.0913309365	0.0305650355	0.0009683313	-0.0671221501	0.1251520475	0.0260473278	0.1081818521	-0.1470233634	0.118139703	0.0445038576	0.1136120143	0.1407304839	0.0816148687	-0.113434672	-0.010296076	0.0751232073	-0.1013909588	-0.0482711742	0.1988826398	0.0565947297	-0.0029030105	-0.0189424194	0.0908019623	0.1001910724	0.07129095	-0.0489169727	0.0335319246	-0.1562604337	0.0159444891	-0.1479486584	-0.0493534311	-0.1420700219	-0.1564284331	-0.0237695546	0.0847091735	0.1570646359	-0.0538385263	-0.0202507757	0.0152836798	0.1168366629	-0.0959726303	0.0337733662	-0.0469044154	-0.0220802744	-0.2104702445	0.1812939103	0.0238327887	-0.1106861592	-0.0058911929	-0.1624849584	0.0276229488	-0.0315510789	0.1160046384	0.1152578968	0.1152490509	0.0197875765	0.0001513736187916	-2.25532371161e-05	2.291397246606464e-08	5.086485044150306e-10	0.0047647318449435	-0.0210337402663327	0.0004424182295915	2.270266955421869e-05	-0.0409505153783413	0.0207029985292876	0.0016769447097517	0.0004286141481036	-4.900003147851166e-05	0.0002409892419506	2.401003084895134e-09	5.8075814735967417e-08	4.418683863249839e-09	-0.000118021788014	1.9524767083344525e-17	1.3929142446030231e-08	-0.0001800000186563	9.829101801999923e-07	3.240000671626835e-08	9.661124223407815e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.5523522966636	-1.5240237900524107	2.3226485126457144	703170.0475422678	1258.8931405203682	2.8705397223545788	8.239998297615502	1584811.9392492354	805.8786737273269	0.1403756231148918	0.0197053155648941	649440.4367685155	923.4467044859442	870.7307543907875	0.972121	19.770781	0.0708160333271956	0.058665462931746	-0.0649853137	0.098053991	-0.1165677651	0.1852453278	-0.0521324683	-0.0079172779	0.1012889104	0.1557833159	0.0113393966	-0.004251296	-0.1444640471	0.0584972162	0.0106889544	0.1783612024	-0.0027219574	-0.1637239277	-0.0608378128	0.0941205505	0.0322845152	0.0047368617	-0.119462335	0.1172536412	0.0095356069	-0.146170886	0.0396687245	0.0824152468	-0.0495774798	-0.0285522591	-0.2346548245	-0.0104215119	-0.1312148093	-0.0607342057	0.1261274168	0.0706487237	-0.022025266	0.1465493515	-0.1543196196	0.0210483857	0.0837239788	0.127805262	0.1422289016	-0.273941097	-0.1210192628	0.0215044998	-0.1381571796	0.1040089945	0.1583719557	0.0219652181	-0.088350778	-0.0115780972	-0.0187474205	0.0486318609	0.1131182803	0.049916864	-0.0778278634	-0.0984701351	0.1542782875	0.0701901814	-0.0299095707	-0.12478104	-0.132613877	0.0846618316	-0.1087865546	0.1369360372	-0.0207604411	-0.0287657579	0.0317602941	0.1683927445	-0.0221628783	0.0870801333	-0.2212423011	-0.0495826782	-0.1177462248	0.1190886256	0.1130035649	0.0007897055	-0.051824362	-0.1508025769	-0.0938187663	0.0082338732	0.0509996524	0.0954764285	0.1114298236	0.0084997322	0.0001957925566244	4.4418937832800006e-05	3.8334725229518884e-08	1.973042038194152e-09	0.0046747216704403	-9.001017450319983e-05	8.101831514096484e-09	2.185302269608415e-05	0.0164308625465707	0.057381377924912	0.0002699732440242	0.0032926225325615	-0.0001350001047636	-8.600007328508834e-05	1.8225028286182977e-08	7.396012605040565e-09	-1.1507905739449598e-11	-4.430191768989289e-09	1.32431894508057e-22	1.9626599110020445e-17	3.6657952471068e-12	0.000180000022322	1.3438054793710804e-23	3.24000080359548e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.2343892214877	-1.3179630751758395	1.7370266675269557	700961.4224950776	1258.7889729864587	-0.1041675339095036	0.0108508751207875	1584549.6785123034	805.72076383289	-0.1579098944368979	0.0249355347610722	649185.9492714558	922.2944648830036	869.0429079730297	0.886267	18.024717	0.0504647922855776	0.0312663697818757	-0.0880608211	0.0897386301	-0.0661414634	0.2107330003	-0.1456922866	-0.0062401158	0.0903472847	0.1356717659	0.1977205473	-0.0075334812	-0.1480514865	0.1270787024	-0.0050131161	0.1044799121	0.0862060128	-0.1817093512	0.0296472984	-0.0865706402	0.0134473458	-0.0087609312	0.1155423879	-0.1173638484	0.1549872417	-0.1340146862	0.0107860952	0.108379853	0.126014048	-0.0430091628	-0.1208132064	-0.0960653223	-0.0528110156	-0.2135680954	-0.1525932652	-0.0016758752	-0.0071285248	-0.0929405377	0.1670603044	-0.0579193077	0.0538218291	-0.0113153781	0.176759912	-0.2443694468	-0.2655719156	0.0208260567	-0.0320984006	0.116962101	-0.1219183861	0.1167011356	0.0695457876	-0.0251286192	-0.102562937	-0.0488165462	0.0422328915	-0.0512449221	-0.1520015195	0.1121555532	0.1440075208	-0.0770040148	0.0275191641	-0.1108276975	-0.1013434859	0.1315068091	-0.1997275847	0.0426103331	0.0089209248	-0.0651921069	-0.0740860659	0.2016132656	-0.0070259891	0.0049217028	-0.2106021268	0.0055045475	0.135881476	0.0503008904	-0.0830479479	-0.0780264565	0.0287363508	0.0127317047	-0.2135882949	0.0264457079	0.0496816176	0.0765516069	0.1074583966	-0.0028345346	0.0002137208117005	1.7928255076100008e-05	4.567658535392058e-08	3.2142233007370567e-10	0.004734035686809	5.931401636869935e-05	3.518152537786334e-09	2.2411093883981155e-05	0.0395675594664481	0.0231366969198773	0.0015655917621309	0.0005353067443622	0.0002949999961126	0.0004300001008762	8.702499770643403e-08	1.8490008675354218e-07	0.0001150000265572	0.0001150000380651	1.3225006108156709e-08	1.322500875497577e-08	-1.6919278008866367e-08	-1.6922943804113474e-08	2.8626196834130904e-16	2.863860269971826e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
