global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
858.7649451820072	0.28864249187734	0.0833144881171603	737477.2310734558	1280.161725746011	-4.935300863013936	24.3571946084661	1638814.044065005	824.8561402956644	0.8624002138773221	0.7437341288956509	680387.6521834609	944.6178514859204	891.1076175355751	1.354631	27.733192	0.0518569175923803	0.0308439791381762	0.0800186831	0.1002605869	-0.1560551519	-0.0642739084	0.0281504525	0.0602376697	-0.0805898816	-0.157466044	0.0485992514	0.03501037	0.0004406723	-0.2108462713	0.104292706	0.026332336	-0.1230627198	0.0565942286	-0.2288765639	0.1171977368	0.1371612658	-0.0457325294	-0.1167926275	0.1545977087	0.0348868706	0.1260705753	-0.1013435299	0.2037095827	0.1059102341	-0.1513485178	-0.0242441763	-0.0142597042	0.0924736855	0.0447167782	-0.075254636	0.0085510695	0.1188599915	0.0204136922	-0.0601014263	0.0727981856	0.0465077776	0.1508078835	-0.2007297923	-0.1024600957	-0.0133192726	-0.1428248522	0.0635541885	-0.0125480748	0.0518480799	0.0707819016	-0.02630734	-0.0669121333	0.173595892	-0.0295102245	-0.0983439263	0.0246586171	0.0463244001	-0.0082185295	0.1183405101	-0.0348415474	0.1406584625	-0.086062402	-0.0570667877	-0.1818349755	0.0307649385	0.0980407441	-0.0897544481	0.0062169245	-0.0799193676	-0.0410505616	-0.1215290043	-0.0119768017	0.071371407	-0.3243730768	0.0672666601	0.0859807941	-0.0514250134	-0.1262858879	0.0865256109	-0.010655618	-0.1195191136	-0.0236091158	0.1419863355	0.1094628008	0.0081411587803046	0.0056850160270869	6.627846628613067e-05	3.231940722823492e-05	0.0200515175956326	-0.0101243003525866	0.0001025014576293	0.0004020633578879	0.0612503419388446	0.027296598374619	0.0037516043876253	0.0007451042828252	0.0003249999809177	5.3000207562600016e-05	1.0562498759650536e-07	2.8090220016786837e-09	0.0001220000071542	0.0001220000398658	1.488400174562485e-08	1.488400972725952e-08	-1.9803726524273132e-08	-1.9809333346300188e-08	3.921875842481991e-16	3.924096876248406e-16	0.0	0.0	0.0	0.0	0.0	0.0
858.734531335447	-0.0304138465602363	0.0009250020625896	737424.9953079097	1285.177106605386	5.015380859375	25.154045164585117	1651680.1953425915	824.5756344795227	-0.2805058161417264	0.078683512889336	679924.9769773075	945.0938286656298	874.9822240566164	1.356947	27.780594	0.0800054768209903	0.0403147852896842	0.0731883597	-0.1514217714	0.0381276993	0.0657138503	-0.0142648519	-0.1421656878	0.0526690442	0.0183633437	0.0453726317	-0.013396605	-0.0108571144	-0.0294593233	-0.220670459	0.170289522	0.0908666154	0.006326651	0.0108763439	-0.1338599375	-0.0228362041	-0.0771664513	0.0121652844	0.1090902886	-0.0867419698	-0.0362072303	-0.0002098868	-0.0015584241	0.0156070859	-0.1369170411	0.0553125745	-0.1178165636	-0.0296849352	0.1828747264	0.3013947005	0.0271213212	-0.1423389475	0.026357215	-0.1093362286	-0.0613370692	-0.0515863765	0.0466485393	0.1174330222	0.0688732344	-0.1093792905	0.215196579	-0.0403344346	-0.07851363	0.1494593268	-0.0078689267	-0.1919067455	-0.0767882047	0.0979370189	0.0023356077	-0.1469658336	0.1555046599	-0.0194172469	-0.1076766841	0.0332422506	0.0132114432	-0.0505354541	-0.0663784589	-0.2652169443	-0.0654451684	-0.0282385941	-0.1213491977	-0.0447196713	-0.0581218651	0.137757086	0.0972545984	0.0479045438	0.0122268942	0.1719827866	-0.0339866747	0.0045960029	-0.0950713492	0.0414681065	-0.1196631372	0.0429601717	-0.0002450559	0.0097529622	0.0414350099	0.1397444952	0.1012278027	0.0021719519602214	-0.0059692068200832	4.717375317509581e-06	3.5631430060927786e-05	0.0034627899061518	-0.0165887276894808	0.0002751858863557	1.199091393414679e-05	0.0293537870899029	-0.0318965548489417	0.0008616448165193	0.0010173902112315	-6.399996208132915e-05	-0.000388999942999	4.095995146411569e-09	1.513209556532479e-07	5.278444348277844e-12	-0.0001220000018757	2.786197473786632e-23	1.4884000457684384e-08	6.483838463420925e-13	1.980437490811947e-08	4.204016121973662e-25	3.9221326550135214e-16	0.0	0.0	0.0	0.0	0.0	0.0
859.1794712346247	0.4449398991777116	0.1979715138802721	738189.3637910092	1288.2817560591789	3.1046494537929448	9.63884823093683	1659669.8829949216	825.7900277773539	1.2143932978311796	1.474751081817288	681929.1699765229	946.234762313214	876.7986768905563	1.310102	26.821548	0.0276513710436894	0.0162920863144493	-0.1484523131	-0.0248205618	0.0225320752	-0.0387160864	-0.0133829387	0.0422549822	-0.0186940025	0.107824577	-0.1483550105	0.0201423366	-0.1235532795	0.0444662949	-0.0098039382	-0.1588609682	0.1039176852	0.0476294791	0.216841762	-0.0122924522	0.0655382391	0.1390463439	-0.3704519426	0.0812431268	-0.0220500579	-0.0205820664	0.0368273627	0.0066212211	0.1312469916	0.0487713334	-0.0075161596	0.0615757679	0.0567883444	-0.1257141312	0.147709801	0.0176957376	0.0643978123	0.0286156815	0.0950358081	-0.1075674989	0.0300008818	-0.1522053764	0.0750699049	0.0576793224	-0.0231058986	0.0806617633	0.1686936369	0.2331293806	0.0172102682	-0.0297433239	0.0428886277	0.0196696476	0.0665185037	0.1616390706	-0.1543698649	-0.1731875274	0.0127877526	-0.1456337296	-0.0315686713	0.1722160936	-0.1284920275	0.0813459936	-0.0637024534	-0.0533765655	0.0331890577	-0.0158373236	0.048945489	0.1643868489	-0.07377271	0.0215412804	0.090203025	-0.0241376567	-0.0677816839	-0.0932119181	-0.2237147099	0.0084202236	0.0427542127	-0.0046512793	-0.0060778307	0.0247065528	-0.0594021415	0.1246417901	0.1373117808	0.0924399334	0.0022059095437754	3.3957583554000085e-05	4.866036915319393e-06	1.153117480826897e-09	0.0078258314078425	0.0043630415016906	1.9036131145475432e-05	6.124363722397412e-05	0.0316074003298894	0.0022536132399865	0.0009990277556138	5.078772635442454e-06	0.0002200004354641	0.0002840003975454	4.840019160439363e-08	8.06562258059618e-08	0.0001359998035534	0.0001359997982749	1.8495946566563393e-08	1.8495945130828627e-08	-1.4977900397150612e-08	-1.4978548780996958e-08	2.2433750030696453e-16	2.2435692358470536e-16	0.0	0.0	0.0	0.0	0.0	0.0
860.5842868601836	1.4048156255589674	1.973506941814633	740605.3147906509	1285.1330351199745	-3.148720939204395	9.914443552984208	1651566.9179566775	824.7460289001465	-1.0439988772074005	1.0899336556103123	680206.0121865612	944.3396932909104	888.6556168469516	1.397911	28.619249	0.0711296152670543	0.0377269472234047	0.0244974354	0.1979604392	-0.0554854948	0.1460359314	0.1021199862	0.1739242305	0.0202162793	-0.0192791308	0.0560961523	0.1273610056	0.0245157252	0.0854460008	-0.0640237934	-0.0501666761	-0.1960322982	-0.0901523645	0.1083213295	0.0337389337	-0.0005855729	-0.1046109001	0.0645585246	0.0321919453	-0.1624370827	0.2786957039	0.1048804124	0.0596178028	-0.0095583426	-0.0335600364	0.0436243819	-0.0039399709	0.028680282	0.190728475	-0.1091901485	0.0207747657	-0.0051537026	-0.0039153088	0.030593872	0.1202884365	0.1606236605	-0.0618780198	-0.0253484945	0.0110910399	0.1176061255	-0.0094101513	-0.1511458789	-0.0381143668	0.1996440164	-0.1597382314	-0.0201587282	-0.1381600306	-0.056602512	-0.006639904	0.0032815709	0.095528648	0.0640212409	0.069851214	-0.0877287197	0.1013036203	0.0300224629	-0.0447737842	0.1196332278	-0.2660341675	0.0064481301	-0.1111469806	-0.0490777428	0.060397463	0.0978704985	0.0323202082	-0.0630987868	0.1271951834	-0.1223418701	0.0667594838	-0.1013939965	-0.0428458388	-0.017921994	0.0573303458	0.1714445335	0.2934520896	-0.0496164653	0.1008760584	0.1346915149	0.0831471893	0.0022105331164397	4.623572664300135e-06	4.886456658876613e-06	2.137742418206345e-11	0.0245965581854648	0.0167707267776223	0.0002812572766496	0.0006049906745709	0.0042034873228971	-0.0274039130069923	1.766930567375663e-05	0.0007509744480948	0.0005369996065896	0.0003169991711254	2.883685774773852e-07	1.00488474494254e-07	-2.3072565635828823e-08	-0.000136022876119	5.323432850196291e-16	1.8502222827694563e-08	-8.599996885137056e-05	-8.598499095097341e-05	7.3959946424367084e-09	7.3934186688389804e-09	0.0	0.0	0.0	0.0	0.0	0.0
859.5187169521407	-1.065569908042903	1.135439228926561	738772.4247910542	1280.5379424904877	-4.595092629486771	21.11487627356365	1639777.4221577717	825.6802620887756	0.9342331886291504	0.8727916507361897	681747.8952029892	945.1693258821294	894.8341722125156	1.204568	24.660961	0.0356042112529341	0.016865979147369	0.1324942751	0.1136085296	-0.0042358951	-0.0361964803	-0.1430751062	-0.0837323238	-0.1146612441	-0.08073666	0.1651167403	0.0374948268	0.0586891303	0.0151666166	0.2577806524	0.0617537863	-0.140059631	-0.0136437458	-0.0102138833	-0.0868602846	-0.0494122767	-0.0853479388	-0.080992962	-0.0154155029	0.0862735267	0.0564476294	-0.143652306	0.0337875635	0.063017598	0.1005744511	-0.0708845967	-0.2201405666	-0.1898886202	-0.1336822675	0.0089750688	0.0339820229	-0.1045324731	0.158642222	-0.1001592298	0.0381631654	0.0835441736	0.1078236423	-0.0270185704	-0.0018384725	0.1994994187	-0.066757411	0.0390465305	-0.0603906368	0.0417651158	0.096831761	0.1366788343	0.0115297772	0.1857825248	-0.0963038837	-0.1170613723	0.0843612593	-0.0372130082	0.0144270609	-0.1120928639	0.0399779571	0.0849473059	-0.0747263236	0.0344029585	-0.2222771046	-0.051473197	-0.0147535484	-0.0589168643	0.163393511	0.0974221036	-0.0241833383	0.0981122673	0.0313176355	-0.1783069778	-0.062494152	0.082329445	0.0913436252	-0.0366079421	-0.0832837173	-0.0226991624	0.0387839636	0.1705867744	-0.1892540844	0.1318872767	0.0734003241	0.0021740144936046	-3.651862283510004e-05	4.726339018402866e-06	1.3336098137722903e-09	0.0141706147597204	-0.0104259434257444	0.0001087002963168	0.0002008063226684	0.0108953132353235	0.0066918259124264	0.0001187078504958	4.4780534042221423e-05	0.0003809999420341	-0.0001559996645554	1.4516095582998758e-07	2.4335895341428512e-08	0.0001269999715147	0.0001270230440803	1.612899276473461e-08	1.6134853727434937e-08	-2.4211648642159843e-08	8.59757572027284e-05	5.862039299714007e-16	7.391830826582505e-09	0.0	0.0	0.0	0.0	0.0	0.0
860.4761128785786	0.9573959264379256	0.9166069599599336	740419.1408346284	1289.691353204115	9.153410713627409	83.78492769234903	1663303.7865294616	826.9921127955118	1.3118507067362088	1.7209522767642906	683915.9546259845	946.5654242583428	884.2933904008834	1.409108	28.848482	0.0292062188665609	0.0171812920729431	-0.0166309811	-0.1478563898	0.0190532378	0.2021044671	0.0545862022	-0.1699946129	-0.003687023	0.0351433975	-0.0536432966	-0.1089510165	0.1781370493	0.0442369158	-0.0136665278	0.0619300751	0.1129529894	0.1242646197	-0.0170139331	-0.0258634843	-0.0328656093	-0.0034967159	0.0352054148	-0.0454100716	0.1107342605	0.0003856499	0.0762702605	0.0976933082	0.0867872504	0.1470409619	-0.0744032161	0.037490931	-0.037532406	0.143753882	-0.0178111373	0.1667105005	-0.1669539727	-0.0861438537	-0.0303765543	-0.1200249584	-0.1560404604	0.0919424134	-0.0536297675	0.0501299143	0.1671737021	0.0418648411	-0.1077476954	-0.0736343944	0.0988140669	0.1105310147	-0.0011210924	0.0262115428	0.0255466519	0.0283767823	-0.0315440168	0.0223654476	-0.025635246	-0.0481548926	0.0175074968	-0.0370815666	0.0446321337	0.1757378909	-0.0798260342	-0.1089544942	-0.1577393389	-0.2014542694	-0.0290902627	0.1679291203	0.0716707445	0.0782015071	-0.1725641087	0.0552158315	-0.0045652872	-0.1655382169	0.0896655194	0.0321005704	0.0654217726	0.0144111926	-0.0612729788	0.0088931854	0.0657264903	0.1056517323	0.1289028963	0.0632525717	0.0021842787021455	1.0264208540900106e-05	4.77107344864643e-06	1.053539769710867e-10	0.012268694901337	-0.0019019198583833	3.61729914771313e-06	0.000150520874582	0.0251881420110038	0.0142928287756802	0.0006344424979664	0.0002042849544109	0.0002479999778315	-0.0001329999642026	6.15039890044245e-08	1.7688990477892883e-08	1.2359446799337091e-11	-0.0001269999591552	1.5275592518564386e-22	1.612898962543598e-08	-1.4527368050925096e-11	2.419712127410892e-08	2.1104442248703925e-22	5.855006779539345e-16	0.0	0.0	0.0	0.0	0.0	0.0
861.6854918253956	1.209378946816969	1.4625974370041208	742501.886822374	1287.4606524053609	-2.230700798754242	4.976026053562813	1657554.9314920374	826.3148393630981	-0.6772734324136991	0.4586993022534334	682796.2137516626	947.1987592289956	876.5067214644718	1.303847	26.693499	0.0386593407121409	0.0232413366630651	-0.1579069248	0.0146253503	0.0384092886	-0.0928831747	0.0004349907	0.1022324407	-0.0015152719	0.2216150845	0.0194937698	-0.0281616851	0.0610940576	-0.1008550561	-0.0561667135	-0.1636654538	0.0179968444	0.1253818192	-0.0275853573	-0.116058959	-0.1274781872	0.0428682495	0.0371635786	0.0370499301	-0.1065131555	-0.0586923808	-0.0727110433	0.0702464894	0.1120919583	-0.1590918919	-0.0977734363	-0.0470325885	0.2116941492	-0.1083991385	0.0309760705	0.17861709	-0.0243310203	-0.037822347	0.1864086365	-0.0401206037	0.0162198235	0.1031083415	-0.0216551576	0.0186789553	-0.1166758024	0.0852175866	0.0945077319	0.0102166915	0.1529591512	-0.0506225452	-0.1275042916	0.117991044	-0.0025740343	0.0250956271	-0.0611380798	0.0184806516	-0.0544960428	-0.0218568795	0.1971099211	0.0439135207	-0.0702665389	0.0366799831	0.0417831709	-0.1317611632	-0.1817950935	-0.0780295906	0.0261354009	0.0771955348	0.0816180266	0.0726617532	0.0637976606	0.0149272004	0.0040345744	0.0090365099	-0.0425939073	-0.0657510186	0.0385166925	-0.0232081231	0.1156529138	-0.0883547755	0.0981794955	0.161622477	0.1257424501	0.0527593557	0.0021719920864313	-1.2286615714200352e-05	4.717549623520191e-06	1.5096092570843503e-10	0.0031269757908631	-0.0091417191104739	8.357102829480372e-05	9.77797759664391e-06	0.0408434776514639	0.0156553356404601	0.0016681896666656	0.0002450895340154	-2.8999985019781288e-05	-0.0002769999628512	8.40999131147539e-10	7.672897941961123e-08	2.063460513568316e-12	-1.0295986285768775e-11	4.257869291055618e-24	1.060073335967387e-22	-7.647800934342889e-13	1.3762587957490808e-11	5.848885913133595e-25	1.8940882728767099e-22	0.0	0.0	0.0	0.0	0.0	0.0
861.2533424340879	-0.4321493913076892	0.1867530964076063	741757.3198538884	1292.6455097558364	5.184857350475568	26.882745744780525	1670932.4138919262	825.9422880808512	-0.3725512822469454	0.1387944579038432	682180.6632402318	947.233780207259	899.2840002747096	1.375847	28.16754	0.0920567941337084	0.04832634451094	0.019711139	0.1779077211	-0.0590763801	0.1210556725	0.0477204873	0.1688236007	-0.1119811192	-0.0485343508	0.1130312838	-0.0635257051	-0.0138683962	0.0154118518	-0.0559286806	-0.0062642461	-0.1411251596	0.0871645702	-0.002845878	0.0287683719	0.1994752771	-0.04215432	0.0508948093	0.0496696076	0.1220973052	0.1177013283	0.1532969052	-0.0485927309	0.0534961046	-0.0534726011	-0.0172486356	-0.0985568402	-0.1343718123	-0.0339385383	0.0318631026	0.0211344034	0.2702105998	-0.1757451236	-0.0098645679	0.0761141693	0.1862486448	-0.0155497965	-0.0012416704	0.1550680237	0.036050147	-0.0515464488	-0.1411931428	-0.0946863782	0.0501619313	0.1113494468	-0.1021690106	-0.0711524412	-0.082925525	0.0127419232	-0.1212438845	-0.0150574448	0.2834797901	-0.2830085966	-0.0442647213	0.1498013377	-0.1164960877	-0.1770451952	0.0555173539	-0.1009477949	-0.1635713154	-0.119930546	-0.1663026733	-0.0210625018	0.1958019966	-0.097486617	-0.0265682875	0.0333746557	0.0245081336	0.1342218798	-0.1077605273	0.0032131859	0.1897947632	-0.0232118105	0.088880663	0.0194352615	-0.0450845925	-0.2069984945	0.1224102548	0.0419779864	0.008051711476753	0.0058797193903217	6.483005770487597e-05	3.457110010892498e-05	-0.022218700601627	-0.0253456763924901	0.0006424033117928	0.0004936706564247	0.0051120730798999	-0.035731404571564	2.613329117423725e-05	0.0012767332726567	-0.0005309998116001	-0.0005019998265803	2.8196079991934177e-07	2.520038258866701e-07	-1.6503021171843102e-11	-1.8566481685411415e-11	2.7234970779830167e-22	3.447142421747176e-22	-3.120463203153469e-11	-3.04398519381004e-11	9.737290602234808e-22	9.26584586013475e-22	0.0	0.0	0.0	0.0	0.0	0.0
860.3643424016847	-0.8890000324032599	0.7903210576129971	740226.8016762832	1283.6388450478607	-9.006664707975688	81.12000916189479	1647728.684515806	825.9839957555135	0.0417076746623479	0.0017395301257402	682249.5612442442	946.3290208966544	891.197494127935	1.398277	28.626743	0.0951967548225529	0.0527048737565661	0.145617261	-0.0428961761	0.0596324823	0.0111305818	-0.1104193774	-0.0207400161	-0.0421414011	-0.1658587806	0.0133828068	-0.0438332651	-0.1135994897	0.1583383535	0.03036939	0.1626240629	-0.0497705516	-0.0135779443	0.0560806397	-0.0998798954	0.0495257191	0.0003498728	-0.0329603864	0.0458185216	0.0658523101	-0.0927950033	0.0477932934	-0.0395350273	-0.100059401	-0.0457574709	0.1509065331	0.0418293742	-0.2644244068	-0.0789117798	0.1908544971	-0.0080975173	-0.021341302	-0.1945254725	-0.1761634213	0.0228850883	0.0503950078	-0.0561153207	0.0633762332	0.0003276834	-0.0008981179	0.0639396434	0.1657751423	-0.1377801709	-0.023750831	0.2003295033	0.0558175023	0.1130250285	0.1641312266	0.1760107347	0.0204147201	-0.0036832588	0.0589082477	-0.1621262841	-0.1618023675	0.0178325651	0.0386934161	-0.0592400476	-0.0441120388	-0.014640233	-0.229486757	-0.0327789845	-0.0234233877	0.1612190649	0.061008453	0.0327881136	0.2294091852	-0.2511934099	0.0266566543	0.0575248013	-0.056668052	0.0109106242	0.144276648	0.0681120973	-0.0922569084	0.1139294995	-0.051932304	0.0066693761	0.1189108618	0.0309673479	0.003650970736686	-0.0044007407400669	1.3329587320137512e-05	1.936651906128544e-05	-0.0102242479207319	0.0119944526808951	0.0001438668951142	0.0001045352455445	0.0315123524840146	0.0264002794041147	0.0009930283590767	0.0006969747526153	0.0003809998168762	0.0009119996284763	1.4516086045969794e-07	8.317433223409092e-07	0.0001360001268444	0.0001360001433474	1.8496034501692893e-08	1.8496038990519112e-08	-2.589933043354274e-08	-2.5868125801511207e-08	6.707753169058333e-16	6.6915993248281e-16	0.0	0.0	0.0	0.0	0.0	0.0
860.9882696043568	0.623927202672121	0.3892851542342579	741300.8003963046	1290.246763985112	6.60791893725127	43.66459268128396	1664736.7119740534	827.4352610905966	1.4512653350830078	2.106171072813595	684649.1112960636	946.0915400187174	881.8522652985672	1.381258	28.278326	0.0443772967262083	0.0243416345529521	-0.0720702182	-0.1224486887	0.0445223233	0.1103462096	0.0695943691	-0.1579440477	0.0699444727	0.088249845	-0.1472323426	-0.1071524425	0.0505064491	0.1186828545	0.0500250042	-0.0221732674	0.2136179718	0.153366637	0.0417958815	-0.0241479319	-0.0070032709	0.0109817409	0.0554012876	0.1104928011	0.2154335472	-0.0217153061	-0.0256270916	-0.1120087585	0.0042500114	0.0854580406	-0.021227379	0.014384291	0.0623329986	-0.1053248189	-0.0859040784	-0.2211690572	-0.1913458838	0.0678484527	0.0472993991	-0.1446252761	-0.1785663029	0.0069653682	-0.0159765641	0.0653336901	0.1229384062	-0.0076871799	-0.027963144	0.0102689539	0.084255723	0.2089249711	0.0053079492	0.0379703308	-0.0619580514	0.0689454791	0.1664831418	-0.037686563	-0.0888390833	-0.0393793797	-0.0186918522	-0.0181456229	0.0141997757	0.1557592385	0.0053790565	0.0899620719	-0.1603395382	-0.1812412786	-0.0912826598	0.2170012418	-0.0324764423	-0.1705546241	-0.0097527292	-0.0585606594	0.1550376942	0.0661745459	0.0500979498	-0.0086691694	0.0198325278	-0.0231180451	0.0223200537	-0.1208697647	0.1693972687	0.0309761356	0.1152490509	0.0197875765	0.0036239932824599	-2.6977454226099956e-05	1.313332731131448e-05	7.277830365213181e-10	-0.0022208083611445	0.0080034395595873	6.405504478396854e-05	4.93198977692932e-06	0.0203167676204714	-0.0111955848635432	0.0004127710465442	0.0001253411204367	1.3999951143713626e-05	-0.0003669998657324	1.9599863202636848e-10	1.34688901447663e-07	-3.9812597663058105e-12	-0.0001360001308256	1.5850429326805398e-23	1.849603558459657e-08	1.0884538001541388e-12	2.5900418887342896e-08	1.1847316750699861e-24	6.708316985398286e-16	0.0	0.0	0.0	0.0	0.0	0.0
860.0665099233131	-0.9217596810436816	0.8496409095977497	739714.4014916684	1280.4662834743283	-9.780480510783718	95.65779902182014	1639593.903114559	826.488958199819	-0.946302890777588	0.8954891610940194	683083.9980262221	945.1666990558753	871.4501565110804	1.125627	23.044828	0.0228323708819571	0.0151311180525992	-0.1884758709	-0.0828281434	0.0339233897	-0.1221876159	0.0316152793	0.0255385836	0.0156690145	0.1143171242	-0.0993864116	-0.044710442	-0.0391263241	-0.206168346	0.0711321987	-0.097738131	0.153474395	0.0606469277	-0.0367479766	-0.1075688042	-0.0188860459	0.1774893059	-0.0160521683	0.0685147586	-0.0139531253	0.0266219887	0.0253042592	-0.172190837	-0.0171329973	0.0566158902	-0.0938637132	-0.006267352	-0.0385806302	-0.0399632211	-0.1585591387	0.1044876232	0.2415139454	-0.2315099256	0.1190967932	-0.0893276079	-0.0819163582	-0.0105138279	-0.0639673708	0.0422016012	-0.1322389995	-0.0145740081	0.07594009	0.0248462114	0.1563853794	-0.0099082621	0.0264480722	0.3467882637	-0.0420887418	-0.0146972184	0.0394480676	-0.0842909201	0.0041828276	-0.0753703012	0.1276456907	-0.0275183967	-0.0502260338	0.1557088187	0.0779419653	0.0796187297	-0.1418256647	0.0543643376	-0.056913781	0.1413057857	-0.0259368811	-0.2432600221	0.0376150461	-0.2340817674	-0.2354805117	0.0069190579	-0.0229636589	-0.0270221826	0.0837083757	0.1496330861	0.0993619116	-0.0946587597	-0.0595794592	0.1718816451	0.1114298236	0.0084997322	0.0036239956394723	2.357012399926278e-09	1.3133344394914243e-05	5.5555074534062346e-18	0.0084186868234041	0.0106394951845486	0.000113198857782	7.087428783055782e-05	0.0305096412265442	0.0101928736060728	0.0009308382077724	0.0001038946723493	-2.6000037579212788e-05	-3.9999988722926415e-05	6.76001954120477e-10	1.5999990978342403e-09	-7.142508806623482e-12	-3.1612490403176715e-12	5.1015432052694e-23	9.9934954949094e-24	-1.71383856745525e-12	-2.8022923676093887e-12	2.937242635297064e-24	7.852842513561833e-24	0.0	0.0	0.0	0.0	0.0	0.0
861.337412248562	1.270902325248926	1.6151927203231269	741902.1377390493	1289.2424660448758	8.776182570547462	77.02138051158106	1662146.1362534729	826.7825746536255	0.2936164538065213	0.086210621945917	683569.4257508778	945.8708435801532	875.9523814230254	1.125295	23.038023	0.020771809484881	0.0142840838673803	-0.140213689	0.0659066382	-0.0054168657	-0.0479265199	0.1025612012	0.1658489552	0.0100841732	0.0428141284	-0.0056489648	-0.095502617	-0.0599069715	-0.0826178526	-0.0078770524	-0.1209649226	-0.0732208894	0.0452077846	0.0471457168	0.0333341093	-0.0908129869	-0.0259179313	0.0527276283	-0.2123029075	0.0373369809	0.0029238892	-0.0706730033	-0.0779044333	-0.2497246098	-0.0672885089	0.0876545298	0.2678407728	0.0023249031	-0.1267822909	0.0980596652	-0.0138232913	0.0162599177	-0.109539295	0.1271204402	0.0357397705	0.0676561357	-0.0953587338	-0.0342750693	0.0974191561	-0.1146353884	-0.0222390637	-0.0915784646	-0.2345490181	-0.2238820783	-0.0844367695	-0.0834596674	0.152135368	0.1368602455	0.0932377246	0.1016350808	-0.0486886554	-0.0911484991	0.0481346502	0.1043667248	0.047947103	-0.1532804678	-0.0635156017	0.0905433221	0.0931899156	-0.0871008064	-0.0489732334	0.01956448	-0.0416965272	-0.0040578028	0.014042263	0.0351964159	-0.1578877182	-0.0096896519	0.2032875735	-0.1008910485	-0.0629891406	0.0379765197	0.0032183343	-0.0603671559	-0.233857329	-0.0884782725	-0.0851752719	0.1074583966	-0.0028345346	0.0036315430700142	7.547430541899984e-06	1.318810506936816e-05	5.696370778480468e-11	-0.0037327256194856	-0.0121514124428897	0.0001476568243572	1.3933240550364155e-05	0.030496784281297	-1.2856945247202016e-05	0.0009300538514999	1.653010410895505e-10	-0.0001979998815361	-0.0001719998439568	3.920395308830964e-08	2.9583946321193555e-08	-1.0895284674461436e-11	-3.752775867837954e-12	1.1870722813755424e-22	1.408332671422691e-23	-7.328220902281732e-12	-5.614382334826482e-12	5.370282159263888e-23	3.1521289001611663e-23	0.0	0.0	0.0	0.0	0.0	0.0
