global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1114.4142118576	-0.75148146582751	1241919.035590196	0.564724393482263	1823.2576107147324	2.468134869884125	6.091689735937925	3324268.3150291946	1063.0836356648706	1.6820213764096934	2.8291959106991595	1130146.8164184394	1257.0546319200585	1200.6391823336005	1.356305	29.217733	0.2232310372026321	0.1232385009245878	0.0018903731	-0.1638451673	0.156217525	0.043241659	0.1778864045	-0.1138318727	-0.0751362157	-0.0169788617	0.0768909845	-0.0199732289	0.1127475783	-0.0668022636	0.0451996117	-0.0190526723	-0.0039805522	0.1407664051	0.0045558848	0.0989514192	0.0999151224	0.3238598028	0.0667410695	-0.0206458533	-0.0688797749	0.05955755	0.0595780339	0.0682359603	0.0496075204	-0.0760429278	-0.0437564655	-0.1276041179	0.0575870484	0.1428781297	-0.1873978399	-0.1139108149	0.0262416246	-0.0858011759	-0.0337124555	-0.0592728905	0.0280307407	0.2288297531	0.170300276	-0.0544042799	-0.0494442135	0.154238014	-0.0674491644	0.0605044114	0.0072482668	0.1004236715	0.0682248569	0.0861608349	0.0356814809	-0.0580770187	0.1476584969	0.2429439426	0.0422489253	-0.0109524455	0.0156993146	-0.0856295357	0.0244721223	0.0076697344	0.0728669068	-0.0717312209	0.0872583928	0.0862018083	-0.0934177476	0.0963044845	0.2638073901	-0.1052674669	0.0171083757	-0.1946927222	-0.02933511	0.0522377676	-0.1682268932	-0.0460725531	0.0418968466	-0.0531539702	-0.0539831199	0.2073650971	0.0162645188	-0.0762375643	0.0276412726	0.2259765455	0.0106057904	0.0909219604	0.1419863355	0.1094628008	-0.0115900731752276	-0.0024956094371617	0.0001343297962071	6.228066462851032e-06	-0.042153602672954	0.0166264329875076	0.0017769262183092	0.000276438273888	0.102316606165786	0.0895899511339664	0.0080263593441864	0.0104686878972845	2.806142442130305e-05	-0.0014219674820434	2.021991519989123e-06	7.874435405525032e-10	0.0002699934154217	-0.0004834562336693	7.289644437107468e-08	2.337299298737048e-07	-0.0004550037887458	-0.0003849571571671	1.481920128541973e-07	2.070284477730326e-07
1115.5791789808384	1.1649671232382843	1244516.9045755614	1.357148398226084	1826.615512834325	3.357902119592609	11.275506644764535	3336524.2317270045	1063.7378037652684	0.6541681003977828	0.4279359035780437	1131538.1151593567	1261.5228702564932	1218.6229854088408	1.236	26.626104	0.0702880682756711	0.0312247771706696	-0.1131627306	0.0891596753	-0.0485010602	-0.1395469872	-0.132660379	-0.0677528503	-0.1222066083	0.0250262474	0.0020008801	-0.0435922155	0.0048025726	-0.1046401077	0.0984476462	-0.1772789171	-0.2027984137	-0.0440544522	0.1061251527	-0.0145689247	0.2476940315	0.1808568258	-0.0531441866	-0.0031691425	-0.0254484325	0.165326678	-0.07987215	0.106634115	0.0234133689	-0.1843696265	-0.1444260493	0.1269868306	-0.1862935333	-0.0942881956	0.1295705278	-0.0747872484	-0.0869185133	-0.0248983222	0.0143986022	-0.0762022974	0.1649356463	-0.1141843217	0.0072294048	-0.1513370248	0.0757562861	0.0425513875	-0.0124684566	-0.0674162777	0.0136479143	0.1011487035	0.3312079071	0.0547592486	0.0275127706	0.0311390121	-0.1109054308	0.1116054161	0.0519205435	-0.2112410739	0.2088325758	-0.0837519456	0.1822457151	0.0660197664	0.1001311623	-0.0738024427	-0.076219777	-0.0993885189	-0.0601864417	-0.1884804332	0.1698551181	0.0513227318	0.0076815553	-0.0070845685	-0.0544307882	-0.0278466864	-0.1968167387	-0.1014157891	-0.1352744859	-0.115165164	-0.026695626	0.2384786645	-0.0246177976	0.0139406057	0.1420469127	0.02622886	0.1292821166	0.0707404455	0.1397444952	0.1012278027	0.005207397468439	0.0167974706436666	2.7116988394304908e-05	0.0002821550200248	-0.0494819859028154	-0.0073283832298613	0.0024484669288864	5.370520076371373e-05	0.0953567357089184	-0.0069598704568676	4.84397967763785e-05	0.0090929070450605	-0.0002179962283135	-0.0002460576527348	6.054436846936094e-08	4.7522355558911624e-08	5.601426248769137e-05	-0.000213979152934	3.137597602039988e-09	4.578707789035586e-08	-0.0001309937155091	0.0003240100732367	1.0498252755885173e-07	1.7159353502879032e-08
1114.2601558631611	-1.319023117677261	1241575.694944196	1.7398219849670424	1826.0603725664128	-0.555140267912293	0.3081807170577324	3334496.484257386	1063.6957235513162	-0.0420802139522038	0.0017707444062632	1131448.592301358	1257.110966885028	1214.9101086788596	1.352501	29.135788	0.1785368843612734	0.0945361877024145	0.1525940066	-0.0374286019	-0.194350224	0.129801795	0.018973649	-0.0553451622	-0.053952575	0.2853342729	0.0554092363	0.1893537481	-0.0659705652	-0.1641190865	-0.1884611223	0.0208668688	-0.0397560646	0.1039002786	0.1160306584	0.1588717097	0.0261214363	-0.0151878897	0.1633678056	-0.1431370521	-0.2253078195	-0.1204179288	-0.0090738606	0.0983856082	-0.0472655223	-0.1386300803	0.1557115423	0.1467115824	-0.0259773596	0.1296069796	0.2096597396	0.1483864994	-0.0119281289	0.0774151042	-0.0763583501	0.2149025293	-0.1485274367	0.0342610113	0.0708108616	0.0185611581	0.245810987	0.2146287059	0.0073099032	-0.1098759692	0.0136112947	-0.0348062482	0.1887712747	0.0188751613	0.186823637	0.1619370232	-0.1930225549	0.077329483	-0.0157313698	0.204299537	0.0938372868	0.0430635608	-0.07523204	-0.1718053973	0.2068886846	-0.09788803	0.2129383144	0.0443128462	-0.1356854221	-0.0979194435	-0.0465786196	0.0776414501	-0.067988492	0.1623637759	-0.1006566252	0.0434101806	-0.0021477096	0.0399589399	-0.1058947892	0.0203608286	-0.0204371196	0.1425892199	-0.1072310577	0.0813549249	-0.0341473286	0.0532695205	-0.0740025482	-0.0451794529	0.1373117808	0.0924399334	-0.0117150424373733	-0.0169224399058122	0.0001372422193094	0.0002863689723658	-0.0364678588892104	0.013014127013605	0.0013299047319633	0.0001693675019262	0.168202435401966	0.0728456996930476	0.0053064959637696	0.0282920592751525	-0.0010579925963465	-0.000839996368033	7.055938983086311e-07	1.119348333924008e-06	2.6910977634519995e-05	-2.910328485317137e-05	7.242007172456352e-10	8.470011892448342e-10	-0.0007769864175991	-0.0006459927020899	4.173065711535394e-07	6.037078931334829e-07
1112.81089491858	-1.4492609445810558	1238348.087849491	2.100357285487974	1826.3879998366604	0.3276272702476035	0.1073396282098962	3335693.1259473567	1062.248834933772	-1.4468886175441185	2.0934866715787304	1128372.587318156	1258.1426194739463	1208.027963516081	1.29384	27.872112	0.0798799887132264	0.0374614432499664	-0.1290929853	-0.0241263643	-0.107295561	-0.0870367502	0.0266352686	-0.1963909825	-0.0043611449	0.1832902686	0.0849460512	0.0080828277	0.1426988029	-0.2470014655	-0.1006483883	0.0374454148	-0.1075050657	-0.144797132	-0.0021692495	0.1827522288	-0.081028205	-0.0727275998	-0.0540083786	0.0962632055	-0.0971559374	-0.0175237101	-0.0077240503	-0.0027695109	-0.0540420787	0.0168492189	-0.1646569876	-0.1759132154	0.0576804563	0.3110548419	-0.0413669353	-0.1585525327	0.0652774796	-0.0789310308	0.0853334836	-0.042074797	0.1145455819	0.0206047646	0.1467787082	0.0431612389	0.2348242712	0.107787368	-0.1447816114	-0.0714403497	0.0132552022	-0.1361599627	-0.1342024698	0.0084074199	-0.053217009	-0.2023080111	-0.1019316698	-0.0626215226	0.2289812932	-0.0201469959	-0.090943241	-0.0785806016	0.1994991604	0.0851710042	0.2182431439	-0.1971434129	-0.0462915099	0.1122109078	-0.0921155306	-0.0077162997	-0.0106864626	0.039593637	-0.1207439823	0.0771460348	-0.0671638213	0.0909313986	0.0579120904	0.0209827914	0.0168046928	0.0612418007	0.0589913406	-0.1074117971	0.0428417009	0.1285119152	0.0878081263	0.2243164612	0.0927627329	-0.0564452039	0.1346915149	0.0831471893	-0.0242861087746604	-0.0125710663372871	0.0005898150794146	0.0001580317088564	-0.0325696732179068	0.0038981856713036	0.0010607836135212	1.5195851527956707e-05	0.1890643422175557	0.0208619068155896	0.0004352191559823	0.035745325498157	-0.0008872270373431	0.0001707655590034	2.9160876141743694e-08	7.871718157926145e-07	-0.0004730755209672	-0.0004999864986017	2.238004485383877e-07	2.499864987840078e-07	-0.0009572109577749	-0.0001802245401758	3.2480884881578565e-08	9.162528176843414e-07
1114.0509841093196	1.2400891907395817	1241109.5951949437	1.5378212009891503	1813.196153090942	-13.191846745718294	174.02482056251836	3287680.289583791	1060.7763642271643	-1.4724707066077372	2.168169981817889	1125246.4949030017	1254.4361705878855	1225.965719110447	1.279759	27.568777	0.1185738667395052	0.0546536929541374	0.0826344094	0.1791014437	0.1459499155	0.1773486626	-0.1150249357	-0.1590151137	0.0475497112	0.116737651	0.008789261	-0.1853636956	0.0949588253	-0.2441179448	-0.1587397269	-0.2210020676	0.0216500139	-0.0941504917	-0.0876526903	0.1014247114	-0.1741885072	0.0963935355	-0.0393781075	-0.0102541844	0.105935493	0.1467195633	-0.0169454039	-0.0315842801	-0.1183898881	0.0948549239	-0.1341628321	0.1708672934	0.1286729335	-0.016743838	-0.0917787627	0.0884007318	0.0730386203	0.0802752641	0.0965215048	-0.0470539199	-0.0993224425	-0.1129698892	0.2889256153	0.0388466426	0.0378257774	0.1413534291	-0.1713082083	-0.1369195181	-0.0613507996	-0.0200985701	-0.0117526482	-0.0640968305	0.008815101	0.0191986087	0.1831594882	0.1260318287	-0.0310220724	0.041246312	0.0399225381	0.0098379128	-0.0416438211	0.0899420913	0.2213211031	-0.1969264385	0.0529509023	-0.0878864444	-0.112298547	0.1745496403	-0.0433943666	0.1039135092	-0.0862519765	-0.0508483154	-0.0360689259	0.2186345983	0.0446983714	-0.0830653606	-0.0432750911	-0.0388389117	-0.0513976694	-0.011321159	0.12561596	0.0817859908	-0.147049378	0.0398584949	0.1593720953	-0.0545278217	0.1318872767	0.0734003241	-0.0162489358120012	0.0080371729626591	0.0002640279150225	6.459614923170003e-05	-0.0529215947628358	-0.020351921544929	0.0028006951922418	0.0004142007105709	0.1980247711390177	0.008960428921462	8.028928645657285e-05	0.0392138099846603	-0.00129392771841	-0.0004067006810669	1.6540544398028035e-07	1.6742489404697082e-06	0.0002798189738233	0.0007528944947905	7.829865811152464e-08	5.668501202858422e-07	-0.0004923192674232	0.0004648916903517	2.1612428375806093e-07	2.423782610761163e-07
1114.0646013242958	0.0136172149761932	1241139.9359238625	0.0001854285437078	1816.0480870148465	2.8519339239044257	8.133527106316894	3298030.654350284	1062.6727920075116	1.896427780347267	3.5964383260728616	1129273.46287304	1254.6458251439228	1205.4329175643536	1.21354	26.142279	0.1235906072825659	0.0566854840666583	0.1066769813	-0.1146553868	-0.0133382152	0.1088037541	0.1375628702	-0.077127443	-0.0098417469	0.048137784	0.1240166412	-0.290960862	-0.0541809125	-0.1876867725	-0.0017191539	0.0081654538	0.130580285	0.1783327313	-0.0033094601	0.1896918368	-0.0384465514	0.0262388746	0.0215467352	-0.1353765842	0.1029015069	-0.0432921061	-0.1906835307	0.0385907524	-0.0447697029	0.0738075942	0.1322865635	-0.0301176304	0.0309318518	-0.1207085051	-0.1272864047	0.0004609398	-0.1167150953	-0.0990045703	-0.0476096244	0.052141154	-0.1071058945	0.1301666682	0.1199990151	-0.0401173172	0.0682103992	0.0070561661	-0.1456383583	-0.1786779851	-0.1078806631	0.0295238369	0.015806011	0.1105563083	-0.020749946	0.0250224008	0.1894065081	-0.2206598808	-0.1154328231	0.0151233178	-0.0354871054	0.0524263556	-0.0570743765	-0.1340253853	0.198790246	-0.1052661202	0.1648497555	0.0586172277	-0.0425470101	0.0734508745	0.1230177501	0.1491473954	-0.0422073981	0.1224028958	0.0266361624	0.0354039348	0.0779546959	-0.1198149495	-0.2029064548	-0.1783345425	-0.0086007096	-0.1441795634	-0.0030601158	0.0392169345	0.071231747	-0.1956402301	0.0221579062	0.0063824991	0.1289028963	0.0632525717	-0.0073553061001803	0.0088936297118209	5.410052782734953e-05	7.909664945098353e-05	-0.0375474448307642	0.0153741499320715	0.0014098106133192	0.0002363644861338	0.1668951413058792	-0.0311296298331384	0.0009690538535482	0.0278539881915093	-0.0007120298141596	0.0005818979042504	3.3860517097100764e-07	5.069864562521545e-07	-0.0002469153333368	-0.00052673430716	6.096718183682306e-08	2.774490303394305e-07	-0.000237087522723	0.0002552317447001	6.514324350270807e-08	5.621049343092904e-08
1115.2447463629792	1.1801450386833494	1243770.8442902258	1.3927423123289242	1832.041589268586	15.993502253739509	255.7921143403707	3356376.3848097664	1065.1942414679645	2.5214494604529136	6.357707381618289	1134638.7720565123	1261.586311340332	1218.9827067872122	1.23769	26.662527	0.0920485654778348	0.0462539954290396	-0.1346219565	0.0095511712	-0.1226400622	-0.1595615594	0.028919994	-0.1126022356	0.0803656273	0.1549594323	-0.2559180381	0.0174666217	-0.0488595385	-0.2732749597	0.0353878103	0.0680485828	-0.0856223614	0.2043318355	-0.040905092	-0.0985087477	0.1278145442	-0.0299808761	-0.0647160186	-0.0012949779	0.2098489982	-0.0619961418	-0.1651243183	-0.2446063575	-0.0344071106	0.1994380721	-0.0049216941	0.0411698985	-0.1067299305	0.1291857161	-0.1377453784	0.085778218	0.0454474014	-0.0608247805	-0.0521649252	-0.1834809931	0.1589131857	0.0710092708	0.177976985	-0.0184148615	0.0663344529	-0.0564985282	-0.0176988766	-0.2440680064	-0.0909435647	-0.0601312044	0.0386923069	-0.0853728206	-0.1531059295	0.1259968355	0.0856589442	-0.1758729646	-0.1154020567	-0.0962570458	0.2182260391	-0.3101129946	-0.1408484321	-0.0167577605	0.1797897006	-0.1903738461	-0.0349928346	0.0220393032	0.0977569045	-0.0151724826	0.1573078346	0.1939717738	-0.0749473102	0.0940669577	-0.0159592202	0.0066499949	0.0662171794	-0.0066047399	0.0898757736	-0.0003362403	0.0595607166	-0.0836009944	-0.097114429	-0.0470903573	-0.10580099	-0.0181977986	-0.0311246363	-0.0584043387	0.1257424501	0.0527593557	0.0043771813514865	0.0117324874516668	1.9159716583801175e-05	0.0001376512618035	-0.0183338661619529	0.0192135786688113	0.0003361306484444	0.0003691616052626	0.1560440849449094	-0.0108510563609698	0.0001177454241489	0.0243497564462941	-2.000362190139496e-05	0.0006920261922582	4.789002507713901e-07	4.001448891739681e-10	-9.699921660266676e-05	0.0001499161167341	9.408848021531064e-09	2.2474842056642268e-08	-7.400097178759844e-05	0.0001630865509354	2.6597223096005333e-08	5.476143825508941e-09
1114.1134057911945	-1.1313405717846765	1241248.6809636548	1.2799314893660785	1827.308363076207	-4.733226192379107	22.403430188223616	3339055.8537682467	1064.1521066619391	-1.0421348060253877	1.0860449539295725	1132419.706113043	1258.938002294827	1224.7752023346306	1.285252	27.687099	0.0874038398842911	0.0557354319911114	0.1169527504	0.0406017991	-0.0878689711	0.0424889277	-0.0522568587	0.0250960293	-0.1597986372	0.2447643317	0.0139976045	-0.0394453995	-0.1229270009	-0.158290756	-0.1094974213	-0.2002258807	0.0999856621	-0.037066792	0.005908422	-0.0552396172	-0.037460195	-0.0187030847	-0.2223797749	0.0639335893	-0.0428941747	-0.0819089371	0.0603401692	-0.067705323	-0.0778085455	0.0048787956	0.0896274336	0.149714872	-0.125175769	0.0965955537	-0.1090828059	0.0935379474	-0.332106182	0.157086303	-0.1107183342	0.0749253591	-0.0791176113	-0.1451218468	0.013738809	-0.1159654666	0.1645408072	0.020925657	0.0726757559	-0.2363055701	-0.154141546	0.0975111056	0.0404250763	-0.1660361102	0.0448437858	0.0158580528	-0.0200479035	-0.0668877462	0.0357467281	-0.0335491752	-0.0519390006	-0.0917135659	-0.0129458755	-0.0149447669	0.1315334123	-0.099800133	0.1737652418	-0.0716864415	0.1161684157	-0.1151750746	-0.093074625	0.1318301743	-0.053251204	0.0339567005	-0.1038845999	-0.0313819669	-0.079688827	-0.0183167579	0.1166320351	0.0249167464	0.1871161877	-0.0373761843	-0.0678217791	-0.1889645217	-0.0206250783	-0.1422277721	-0.231311781	-0.0750859572	0.1224102548	0.0419779864	0.0018243842202707	-0.0025527971312157	3.32837778317273e-06	6.516773193143615e-06	-0.0181910865671568	0.0001427795947961	0.0003309156304937	2.0386012690138618e-08	0.1072331987073909	-0.0488108862375185	0.0023825026152919	0.0114989589050187	0.0004029999965198	0.0004230036184211	1.789320611974239e-07	1.6240899719495884e-07	1.945601070252323e-06	9.894481767291909e-05	3.785363524566985e-12	9.7900769443272e-09	-0.0002700000741087	-0.0001959991023211	3.841564811067763e-08	7.290004001870349e-08
1110.598403414803	-3.515002376391521	1233428.8136675097	12.355241706038044	1826.768051961987	-0.5403111142197758	0.2919361001494157	3337081.5156689934	1062.426030527678	-1.7260761342611204	2.9793388212658134	1128749.0703427985	1258.169901002874	1203.787600378966	1.240482	26.722662	0.0415297225238631	0.0281053307701457	-0.0919870449	-0.0942044632	-0.0596747836	-0.083236552	0.115012811	-0.0552915793	0.0435205814	0.3277305077	0.0317777655	-0.0508018629	0.1205251312	-0.1941618552	-0.1091298923	0.0593414591	-0.127629451	0.0915203839	0.0383660334	-0.0391258381	-0.1103632121	-0.0780437873	0.0159267908	0.150500237	0.0352270395	-0.0856050058	0.3104876716	0.1006727472	0.0852028938	-0.0294500163	0.1382143056	-0.0418589975	-0.0783043298	0.0180371804	-0.0851323937	0.051369199	-0.1278765112	-0.089365157	0.1174411822	0.0426555988	0.0720068372	0.0655423636	0.034228344	0.096307721	0.2408198177	0.0554851253	0.0536724741	-0.181508438	-0.0758326329	-0.0414285634	-0.1117348998	-0.1531578961	-0.0147795493	-0.0101070855	-0.2283418604	0.0348500874	-0.0037552215	-0.1205598687	-0.0932050363	0.1589638225	-0.0715840413	0.0446517053	0.151923141	-0.153250663	-0.0086223457	0.173486257	0.1217298656	-0.1030885715	-0.1051297127	0.1367120153	-0.1061742758	-0.0304292261	-0.0449366866	-0.0892695286	0.0793023157	0.0797245131	0.05596473	0.1365763081	0.0352253307	-0.0036989964	-0.0054275844	-0.1632704627	-0.0454962046	-0.0606037637	0.0532207694	0.1126340696	0.1189108618	0.0309673479	0.0038144700225046	0.0019900858022339	1.4550181552586244e-05	3.960441500252945e-06	-0.0183220728521007	-0.0001309862849439	0.0003356983535976	1.7157406843404933e-08	0.1330902940113389	0.025857095303948	0.0006685893775574	0.0177130263600246	0.0002360010916091	-0.0001669989049107	2.7888634241373028e-08	5.5696515240686814e-08	1.1979230504000071e-05	1.0033629433747748e-05	1.435019634679658e-10	1.0067371961376916e-10	-0.0001760015057984	9.399856831029996e-05	8.83573084438613e-09	3.097653004330423e-08
1111.9880561452828	1.3896527304798385	1236517.4370097646	1.93113471133007	1814.161425824692	-12.606626137295052	158.92702256553076	3291181.6789502795	1062.8851708427137	0.4591403150357109	0.2108098288910919	1129724.8863973448	1255.8937920288718	1203.10458894765	1.226552	26.42259	0.2280446886973025	0.1449688723370221	0.015789769	0.1764129765	0.1264422376	0.131418686	-0.1717880508	-0.0236701122	0.0591737397	0.0795200596	0.0961168536	-0.0980282767	-0.0385076022	-0.0980398657	-0.1259194748	-0.0714188794	0.0116373665	-0.0317737124	-0.0285030311	-0.0358200153	-0.0672674179	-0.0683606253	-0.137649483	-0.1481706703	-0.1698597475	-0.0156162761	0.1250590372	-0.0819493252	0.007708081	0.2128872843	-0.0221438933	-0.0082388475	0.0902306805	-0.1713880479	0.0475243559	0.0937657249	0.0512500198	0.0485879014	0.086224041	-0.0970810393	-0.0608446259	-0.2077378992	0.0599606521	0.083017581	0.1156344123	-0.0671162827	-0.031232163	-0.074889008	-0.1064413527	0.2051145703	-0.1108625821	0.1915978995	-0.2430054215	0.0256220884	-0.0060017003	-0.0555867606	0.1478322127	0.027098185	-0.0703631254	0.0606913856	-0.1725279919	0.0727588266	0.0856621347	-0.1223721779	-0.0037275098	-0.0713982244	0.1937768682	0.1015630123	-0.2626117655	0.0861354582	-0.0821993057	-0.100960537	0.1610292348	-0.3137889298	0.0304843436	-0.0575791776	0.1030045324	0.004161759	-0.1161840938	-0.0118154929	0.1508179278	-0.1837420137	-0.1070132687	0.1057388838	0.0297982958	-0.1106070394	0.1152490509	0.0197875765	0.0037844233724797	-3.0046650024899944e-05	1.4321860262170627e-05	9.028011777188197e-10	0.0102242018303115	0.0285462746824122	0.0001045343030669	0.0008148897982437	0.0455215159511581	-0.0875687780601807	0.0076682908909532	0.0020722084144915	0.0023059982113553	0.0020699971197462	4.284888075757564e-06	5.317627750773843e-06	3.981518716944521e-06	-7.99771178705555e-06	1.5852491293379546e-11	6.396339382880728e-11	-1.600455123796198e-05	0.0001599969545604	2.5599025468614868e-08	2.561456603285503e-10
1112.33779139694	0.3497352516571936	1237295.3621698224	0.1223147462517205	1814.0197947220447	-0.1416311026473522	0.0200593692371048	3290667.8156434093	1062.7798794516484	-0.1052913910652932	0.0110862770324645	1129501.0721672603	1252.6691074272512	1195.1498428042382	1.268453	27.325222	0.1344720746518739	0.0925427629439849	0.1162632833	-0.1152407027	-0.0204245107	0.1838323044	0.1196061653	-0.0641730317	0.146500352	-0.1276160842	-0.0528833284	0.0661544221	-0.0348316157	-0.0521060539	0.0416792759	0.1317011967	0.1282398811	0.2584750819	0.0303253503	0.0053606191	-0.1000037732	-0.0001369332	-0.1750840475	0.0797943226	0.1028389616	-0.0841426741	0.104609143	-0.1284401088	0.0407984981	0.07189558	-0.0712918523	-0.012800955	-0.0909255724	-0.2438675642	0.1020057018	-0.0898239358	-0.0074607806	0.013263563	0.0243666316	-0.0304824054	-0.1656706582	0.1497728285	0.0210773617	0.0336818684	-0.0307216642	-0.1943735676	0.0551148191	-0.0605434489	-0.0692684577	0.0358125055	-0.0286775975	0.2053791026	-0.2252583531	-0.078677353	-0.0286453718	-0.0953651262	-0.1251530328	-0.1384981595	-0.0371211059	0.0777394126	0.1787418817	0.1463435568	0.0097874185	0.0744413085	0.1227797439	0.063690918	0.3091947417	0.0479681683	-0.0361217534	0.068132932	-0.0080301297	-0.0286566853	0.2248335286	-0.2553658279	0.049208812	0.0511440092	-0.1197170413	-0.1728489174	-0.0330511956	-0.1174347769	0.1507143502	-0.0183363432	0.1201719077	-0.0423369628	-0.0796040358	-0.0367428364	0.1114298236	0.0084997322	0.0038139864961692	2.956312368949986e-05	1.4546492992961012e-05	8.739782822806679e-10	0.0280821067889007	0.0178579049585892	0.0007886047217032	0.00031890476951	-0.0447538452635853	-0.0902753612147434	0.0081496408424523	0.0020029066658769	0.0019730011400256	-0.0003329970713297	1.1088704951415745e-07	3.8927334985423164e-06	-0.0001890153256656	-0.0001929968443825	3.5726793336472823e-08	3.72477819416201e-08	-1.5813559853169838e-05	1.909913847921406e-07	3.6477709064819516e-14	2.5006867522978487e-10
1113.227450384983	0.8896589880430383	1239275.35629065	0.791493115005763	1823.8680439470504	9.848249225005702	96.9880127978254	3326494.64173124	1064.2642939808366	1.4844145291881432	2.203486494464857	1132658.4874425286	1258.8598988192068	1211.4840512653627	1.229814	26.492861	0.0671756683760395	0.0427026237728348	-0.1394604486	0.017302786	-0.110540567	-0.1530206199	0.0215983197	-0.0371069772	0.0996114815	-0.1374589543	-0.2349777593	0.0071415646	-0.0925053119	0.0337294477	0.1976881215	0.0234643396	-0.1791714779	0.0682215254	0.0418402323	-0.1697466048	0.0237620036	-0.0619190456	-0.0767747746	-0.0601491983	0.0811470611	-0.2037681627	-0.0915758961	-0.0604761789	-0.1574852504	-0.0824851224	-0.0984958878	-0.0229573021	-0.1641215818	0.0530901781	0.0447547782	-0.0095001171	0.0911796	-0.0363328586	0.1968406069	0.0834749776	0.154395305	0.0392557553	0.0310837419	-0.040653283	-0.0935389054	-0.2738072389	0.1612008508	-0.0952650115	0.0540601625	-0.0001235249	-0.0572000453	0.0078020112	-0.1758624788	-0.022702339	-0.0992132918	0.1738632335	0.0188441347	0.1183494464	0.0552296544	-0.1506872583	0.0806281658	-0.1013095973	-0.0051219009	0.0735370459	-0.1410806851	0.0206798416	0.3341966522	-0.1344562432	-0.0160679289	0.0407096583	-0.0302254241	-0.0223374706	0.1163660933	-0.1124059828	-0.0047431637	0.1526104235	0.0406348459	-0.2133339054	-0.0326450161	0.0725631226	0.0450252392	0.0879515873	-0.0485534565	0.1765121439	-0.0186596587	-0.0290779435	0.1074583966	-0.0028345346	0.0007968074437343	-0.0030171790524349	6.349021023903897e-07	9.103369434451962e-06	0.0276749710355943	-0.0004071357533063	0.0007659040218209	1.657595216203693e-07	-0.0773002364080497	-0.0325463911444644	0.0010592675765284	0.0059753265487403	0.0014029974014164	-0.0005700037386092	3.249042620284652e-07	1.9684017083811707e-06	-0.0001350115105844	5.40038150812e-05	1.8228107990281552e-08	2.916412043324444e-09	-1.5905254679446888e-05	-9.169482627705007e-08	8.407941165978389e-15	2.529771264180672e-10
