global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
813.4442818395596	1.340604242150448	661691.5996574769	1.797219734071777	1341.955573078552	-0.7761942545571401	0.6024775208075144	1800844.7601165853	773.8357443529819	1.3868554897062495	1.9233681493283608	598821.7592383336	914.8286292151188	896.0670579997712	1.077875	22.669106	0.0327568359148141	0.0171591596838611	-0.1223982878	0.0920435558	0.1040414924	-0.0635868541	0.1188567722	-0.0988298054	-0.0482013588	0.1912602301	0.0045590216	-0.0398168348	0.001433863	-0.0619329791	-0.1123490693	-0.1640316344	-0.0307270548	0.1008443385	-0.0595237315	0.1503294972	-0.217221604	-0.0705091477	-0.0009177013	-0.0141503928	-0.0021082284	0.1899740832	0.0627194353	-0.0094979066	-0.05637144	0.185932131	0.0611274882	-0.1531863233	-0.0044948478	-0.100298831	0.0170844699	0.0576246731	-0.0084086629	0.0269622781	0.0447079935	-0.0524638217	0.0767740191	0.0824098658	-0.1327896329	-0.1137706014	0.0180854419	-0.0098093733	0.0349622902	0.1075772707	0.0665357065	0.2019922588	0.034979412	-0.1513783277	-0.0480117154	0.0623396655	0.0502075425	-0.0781965989	-0.0461827987	-0.0095670341	0.1002388387	-0.0986489925	-0.0842730637	-0.0030393231	0.0844241766	0.044283573	-0.1235872837	-0.0265730341	0.1701372573	0.0407560394	0.0916434067	-0.0835388031	-0.0046018373	-0.1336074202	-0.0564340168	-0.0089225534	-0.1556658464	-0.2178494108	0.0269355858	-0.0994350494	0.0596363731	0.014656507	-0.0025142038	0.0381296829	0.0177001932	-0.0144762446	0.0800075568	0.1419863355	0.1094628008	0.010600710687342	0.0009279287918673	0.0001123750670767	8.610518427763081e-07	0.0048530391726018	-0.00012224589436	2.3551989210807565e-05	1.4944058687900695e-08	-0.0512886078969287	0.0116044650504393	0.0001346636091068	0.0026305213000048	0.0006770151093048	-0.0001419845933441	2.0159624747089458e-08	4.583494582269903e-07	-9.28901898897827e-05	-9.309083993724876e-05	8.628587377759891e-09	8.665904480222468e-09	0.0003230312052075	-0.0001669684902815	2.7878476746916746e-08	1.0434915953781002e-07	0.0	0.0	0.0
814.1544738209127	0.7101919813530913	662847.5072426072	0.5043726503782295	1343.7883558922772	1.832782813725089	3.359092842286054	1805767.1454316692	773.7449732004146	-0.0907711525672994	0.0082394021383959	598681.2835529103	914.1405157959144	891.0977431655133	1.074361	22.595201	0.0812461065320231	0.0568495609230776	-0.130628226	-0.0266042336	0.0472185636	-0.1442348331	0.0532104747	-0.030015148	0.0275443815	0.1769412782	0.0028471775	0.0487871927	-0.0863524721	-0.0131869812	-0.1272460044	0.0589128913	0.0252543112	-0.0198919532	0.0328635597	0.0943226173	0.0679262069	0.0437572469	-0.0942144533	-0.176378478	0.0392129801	-0.0158080791	-0.1033264124	0.1072797459	-0.004181088	0.2599882901	-0.0436678883	0.0844183024	0.086940744	-0.0433703144	0.0966993536	-0.0689814202	0.0191358169	0.2179571296	0.0075499526	-0.1118543854	0.0751516398	0.0026880614	-0.0175112363	-0.0687581214	0.1370728144	0.1390709226	0.15110072	0.1633485853	0.0899975299	-0.1142035637	0.1117963122	-0.1052885178	-0.1739104044	0.0496675383	-0.0945236277	-0.0163540213	0.0279787317	-0.0816997578	-0.0067857346	-0.1353760161	0.1420893888	0.0191131833	-0.0161374736	0.100664133	-0.0141207435	-0.0399709328	0.1883291083	-0.0347803524	0.1069013317	-0.196597462	-0.1072417317	0.1580552311	-0.0472060327	0.1968031256	-0.2121865855	-0.0059169191	0.0217470667	-0.0386414769	0.1609584048	-0.0372877135	0.0890659353	0.0423806471	0.1009298593	-0.0037355034	-0.0390961554	0.1397444952	0.1012278027	0.0104139747312501	-0.0001867359560919	0.0001084508697031	3.487031729755618e-08	-0.0171403533763054	-0.0219933925489072	0.0002937917138646	0.0004837093158103	-0.1034026531638403	-0.0521140452669116	0.0027158737140817	0.0106921086813214	0.0006309997314653	-4.6015377839499975e-05	2.1174149977119456e-09	3.981606611092808e-07	1.018991324652774e-07	9.299208902224798e-05	1.038343319717615e-14	8.647528620721694e-09	0.000323000016867	-3.1188340500042794e-08	9.727125831466097e-16	1.0432901089608229e-07	0.0	0.0	0.0
814.3631474314304	0.2086736105177351	663187.3358944257	0.0435446757265074	1342.4191476692008	-1.3692082230763845	1.87473115813999	1802089.168028904	774.0814964283519	0.3365232279372776	0.1132478829413249	599202.1631127566	913.4654532577129	885.3924497238444	1.105827	23.256973	0.0362065647415852	0.0248015257077974	-0.0388557951	-0.1531867246	0.0295751091	-0.0901358475	-0.0822061158	0.0537647583	0.108539745	0.0578471404	-0.0351210612	-0.0292982536	-0.0842342472	0.0205657144	0.1192006434	0.0682483757	-0.1259239338	-0.1812373575	-0.082676813	0.0551244587	-0.1245899909	0.10376201	0.0710540355	-0.0258707232	-0.0928890607	-0.0168816457	-0.0634081946	-0.0355954723	0.2293709583	0.0282977729	0.0018523792	-0.180785949	-0.181615525	0.0474663356	0.1149404848	-0.072000941	0.095591576	0.0759383232	0.0620773384	-0.1045536665	-0.0759667849	-0.0906182256	0.0502717798	-0.1038499455	0.0108966001	0.207397737	0.0750446067	-0.0454436478	-0.0211232333	0.0868091091	-0.0245186272	-0.0361553499	-0.0128986007	0.2100001285	0.1918301324	0.0765029723	-0.1526477951	-0.1976583543	0.1346836352	0.1030046542	0.0830422307	0.0241152925	-0.0617156046	0.0166877006	0.0731389396	0.1448618902	0.1806386202	-0.0951668524	0.0187600985	-0.0872862345	0.1768654062	-0.0133930667	0.0349401098	0.0611774843	-0.187835343	-0.1092248783	-0.1086923881	-0.0957672382	-0.0365778329	-0.2483409489	-0.1215471759	0.1241521894	0.1257951894	0.0178121858	0.1458578299	0.1373117808	0.0924399334	-0.0010544038429003	-0.0114683785741504	1.1117674639229209e-06	0.00013152370712	0.0050168577775195	0.0221572111538249	2.516886195985789e-05	0.0004909420061151	-0.1033720934138244	3.055975001589606e-05	9.338983210340591e-10	0.0106857896967564	0.0005799996732088	-5.100005825650004e-05	2.601005942166398e-09	3.363996209223148e-07	9.366934028420817e-08	-8.229792181069229e-09	8.773945309278784e-15	6.77294793435882e-17	0.0003229999996438	-1.7223199971251598e-11	2.966386172497212e-22	1.043289997698948e-07	0.0	0.0	0.0
815.1726504773785	0.8095030459480768	664506.4500863143	0.655295181399214	1343.363743170188	0.944595500987134	0.8922606604851349	1804626.1464642184	773.5990808402349	-0.4824155881169645	0.2327247996582367	598455.5378768564	915.422085297286	891.2322844892285	1.22242	25.70907	0.0780523857983815	0.0514455235515555	0.1560565529	-0.0611379203	-0.0344670558	0.0728453029	-0.1220350971	-0.0011127496	0.1671591683	0.1107572075	0.0203277535	-0.1235399228	0.009186167	0.1937215247	0.15304924	0.0111906179	-0.0085280942	0.0917969621	-0.0194653729	-0.092536885	-0.0037470619	-0.0136970617	-0.087924671	-0.1276686809	-0.2175888241	0.0239236494	-0.0556779245	-0.0276539701	0.1941875669	-0.022174717	0.0229597689	0.0239152968	0.1122352815	0.0866264092	0.1002259923	-0.0468136628	0.0541238156	0.0532023495	-0.0631324736	0.0282126052	-0.1530675923	-0.0504013018	0.1429146679	-0.0224294538	-0.0072006135	0.0800277992	-0.1656952814	0.2036178207	0.0103090011	0.1580585282	-0.0359599428	0.0046033999	-0.1319083911	0.0275736434	0.1105729557	0.0183171981	-0.1149116469	-0.1039422006	-0.0165176958	0.0503642805	-0.1139768427	0.0086426867	-0.0332692922	-0.0570369074	0.0293240731	0.1751271957	-0.090729178	-0.074035955	-0.0385504013	-0.1557862102	-0.1132620435	-0.1217002588	0.0358737122	0.0737343476	-0.2149771074	-0.0052534039	0.0508914996	0.0185768782	-0.0979697469	-0.2063192314	-0.1486996777	-0.0899226679	0.0591556984	-0.0162533723	0.0059365425	0.1346915149	0.0831471893	0.0045146988515654	0.0055691026944657	2.038250572032594e-05	3.1014904821505113e-05	0.0072753630018098	0.0022585052242903	5.29309068081029e-05	5.100845848146578e-06	-0.0558298979311331	0.0475421954826913	0.0022602603513144	0.0031169775030007	0.0007005540130518	0.000120554339843	1.4533348854981544e-08	4.907759252029816e-07	-0.0003328869558536	-0.0003329806251938	1.1081372537747664e-07	1.1087609675451e-07	0.0003231166825456	1.166829017999792e-07	1.3614899572463592e-14	1.0440439053927405e-07	0.0	0.0	0.0
816.7345846410471	1.5619341636686386	667055.3817487839	2.439638331635249	1352.352769092847	8.989025922659039	80.80258703823618	1828858.012073091	775.1115724402606	1.512491600025669	2.2876308401482084	600797.9497308134	918.9494569241108	898.4293386624503	1.163806	24.47636	0.0371719142628413	0.0224208480143606	0.088443866	0.1288920224	-0.0810572441	0.1873431768	0.063915428	0.0140700655	0.1473158961	-0.10477015	-0.0871162074	0.1097609643	0.0599498333	0.1247415629	-0.0273542846	0.0008532158	0.0039990399	-0.0191464661	0.2213243059	-0.0652688287	-0.0665246187	-0.0991126922	0.0135893334	-0.0729583227	-0.095247214	-0.1017782367	0.0340013344	-0.1405695072	0.1946285015	-0.1042359218	0.0879037268	0.1422256723	-0.1265225838	0.0587396286	0.1255056122	0.1135269303	-0.0095620627	0.1063473006	-0.0242324625	0.1412562596	-0.0237723529	0.1195611431	0.1685440658	-0.0352255012	-0.0565472423	0.0805491576	0.0560266889	-0.0889784993	-0.0507024069	0.0256547442	-0.007782162	0.080954818	-0.0395337558	-0.1938697514	0.0186574144	0.0494261271	-0.1562780812	-0.1104014447	-0.0853529473	0.2216683681	-0.0688075885	-0.0272702506	0.0717167773	0.0199001236	-0.0516787239	0.050558703	-0.1628799465	-0.0297408711	-0.0190610971	-0.0123108147	0.1107614268	0.0968145703	0.251136476	0.0042600693	-0.1820344007	0.1141115971	0.0179885978	-0.0057647031	-0.1049497802	-0.0428312302	-0.1202720073	-0.0617248119	0.0804197549	-0.0390755784	-0.0544529118	0.1318872767	0.0734003241	0.0044850542473824	-2.9644604183000182e-05	2.0115711601962905e-05	8.788025571667521e-10	0.0048256629579128	-0.0024497000438969	2.3287022983371715e-05	6.001030305068962e-06	-0.0413203116318143	0.0145095862993187	0.0002105280945773	0.0017073681533502	0.0006299996215115	-7.055439154029998e-05	4.9779221656219535e-09	3.968995231046333e-07	1.0176559395169704e-07	0.0003329887214475	1.0356236112341676e-14	1.1088148861127519e-07	0.0003230001292246	-1.165533210000045e-07	1.3584676636130091e-14	1.0432908347910828e-07	0.0	0.0	0.0
817.4870918818535	0.7525072408063807	668285.14539345	0.5662671474660321	1354.0266946772094	1.6739255843624503	2.802026861983172	1833388.289898489	773.846147223433	-1.265425216827566	1.6013009793830928	598837.8595725512	916.1644887731846	915.9054697940225	1.25857	26.469362	0.0749127981264741	0.0410493556317466	-0.1310132072	0.0486834234	-0.04827839	-0.0369536194	0.1783020296	0.040932739	0.1304093053	-0.0736900583	0.0626296677	-0.0174855343	-0.0120398498	-0.0292099564	-0.1506218148	0.0729012415	-0.0939990655	-0.0146686881	0.111554373	-0.2089689149	0.0147708453	-0.0232569394	-0.0126997926	-0.0406838201	0.0477770462	-0.1019712352	0.0154703429	0.0276118247	0.0564900225	-0.0312811353	0.0641417471	0.0609957738	-0.2283723786	-0.0872660329	-0.1104265019	-0.0673250677	0.1253616397	-0.1956457602	0.0101176625	-0.0630270605	0.1403443591	0.0956603296	0.1273787377	0.0625092953	-0.0806889471	0.0271435723	-0.0302421786	0.0097449178	-0.0309965514	-0.1039353362	-0.0181487876	-0.0289510532	0.0194488568	-0.1491885608	-0.0010318307	-0.0403560287	-0.02522615	-0.0528800263	0.0099667283	-0.0253938084	0.0042911043	-0.0410967447	0.0357165216	0.1385347551	0.0563779628	-0.0740808446	-0.0488335723	0.0494904251	0.0090730008	0.0903998357	-0.1098855036	-0.0898976424	0.2465302157	0.0043222638	-0.1359994059	0.1021648129	-0.0378847976	-0.0515327941	-0.0896979499	-0.0502984421	-0.0005095414	-0.0117439804	0.0232586154	-0.0099174945	0.0537819779	0.1289028963	0.0632525717	-0.0050410717363433	-0.0095261259837257	2.541240425095925e-05	9.074707625781392e-05	0.0115897925074364	0.0067641295495236	0.0001343232903654	4.575344856273834e-05	-0.0048007493609745	0.0365195622708398	0.0013336784284537	2.3047194426897072e-05	0.0008500002540245	0.0002200006325129	4.840027830612004e-08	7.225004318417145e-07	4.294089595013872e-08	-5.8824698001558324e-08	1.8439205450006406e-15	3.460345094974539e-15	0.0001009999799879	-0.0002220001492366	4.928406626111705e-08	1.0200995957556202e-08	0.0	0.0	0.0
817.8332187944845	0.3461269126310071	668851.1737637472	0.1198038396474728	1347.8307560746389	-6.19593860257055	38.3896551668239	1816647.7470207328	773.5537058730664	-0.2924413503666301	0.0855219434042581	598385.3358699545	913.8341442696368	902.7260459291106	1.262599	26.5541	0.1089969740861305	0.0751670585769717	0.0024970682	-0.1863966455	-0.0964426503	-0.1399338379	-0.1033675706	0.0046459637	0.0438594895	-0.1771227946	-0.0646304088	-0.0344245309	-0.0002278609	-0.0493491787	0.1121156194	0.1484190557	-0.0861618598	0.055708986	0.1573388561	-0.0101061651	0.1075795723	-0.1830901775	0.0418237374	0.140819245	-0.016640351	-0.1692762233	0.0854120548	-0.0224175818	-0.1697657961	0.1269418704	-0.0555396218	-0.0271445532	-0.14617952	-0.1658958267	-0.0061186592	0.2081298397	0.1044288024	0.0082613793	-0.0210703858	-0.127825486	-0.0863811999	-0.0612393867	0.0374741504	0.1516666269	-0.1167861988	0.08684793	0.1148824415	-0.127595037	0.0582852095	0.0036229101	0.0422097474	-0.0083221948	-0.0157572938	-0.1408470872	0.0290898548	0.0738839453	0.0214850746	-0.1238845903	0.0960915706	0.0799590495	0.0721563723	-0.0191536329	-0.0790850333	-0.0969237657	0.1944038038	-0.0762052806	-0.0433638527	-0.0342969782	0.0197025769	0.0935213623	0.1197867069	-0.0236747087	0.1742509638	-0.0597696815	-0.1971639521	0.0135911638	0.035060132	-0.0868905924	-0.0523165827	0.0436535815	0.1088324934	-0.0405763346	-0.1140388144	0.0094926781	-0.0038977617	0.1257424501	0.0527593557	-0.0122308039247229	-0.0071897321883796	0.000149592564645	5.169224894062172e-05	0.0073071651203378	-0.0042826273870986	5.339466209588133e-05	1.8340897336726985e-05	-0.0782220007350034	-0.0734212513740289	0.0053906801533283	0.0061186813989868	0.0005549997517777	-0.0002950005022467	8.702529632586423e-08	3.080247244733087e-07	-2.38646340466886e-08	-6.680552999682733e-08	5.695207581823687e-16	4.4629788381569945e-15	-8.599997496777127e-05	-0.0001869999549556	3.496898315342308e-08	7.395995694457285e-09	0.0	0.0	0.0
817.3564327705342	-0.4767860239503534	668071.5381913728	0.2273249126343869	1350.5284690720207	2.6977129973818137	7.277655416242769	1823927.145774016	773.6289013602021	0.0751954871357156	0.0056543612855775	598501.6770197933	917.8086924158914	891.3692284537091	1.289367	27.11706	0.0783517439107378	0.0487844283891238	0.128583969	0.0663648359	-0.1250295324	0.1041204987	-0.0410564963	-0.0913873914	-0.0816861377	-0.0388855523	-0.0168000695	0.0386242506	0.0482044174	-0.0541828039	-0.0575481247	-0.1114863374	-0.0763714876	0.1274018363	0.1455764361	-0.1094529999	0.1041198387	0.0392150586	0.0373297857	0.1789645764	-0.0188891054	-0.14114162	0.0092132265	0.0548856034	-0.1045803837	-0.004012986	0.0333611693	-0.1304069639	-0.0001647188	-0.0782263143	-0.1101828762	0.0162039397	-0.1496169876	0.0524169305	0.0493940689	0.1140688208	-0.055481077	0.0550939933	-0.0459534478	0.133906019	-0.0820391226	0.0582278896	0.048242781	0.0146458661	-0.0055482434	-0.1604331489	-0.0524730374	0.0118974309	-0.0698245283	0.0587133226	0.0969937359	-0.0601916371	0.0553554057	0.1541402227	0.0053503982	-0.0203881283	0.0302582407	-0.009177786	0.0886361399	-0.134842211	-0.0573362112	-0.0920346763	-0.0632914928	-0.0565641698	0.0096066798	0.1395122974	0.0225734652	-0.0115138787	0.0748607604	0.0369794095	-0.1403026075	0.1684193123	-0.1275140596	-0.0888850994	0.0600137129	0.0961714569	-0.022889553	-0.0230426996	-0.0314249685	-0.0297476139	-0.0948979907	0.1224102548	0.0419779864	0.0048954246747712	0.0171262285994941	2.3965182746358707e-05	0.0002933077060421	-0.0023062313846224	-0.0096133965049602	5.3187031994173525e-06	9.2417392361581e-05	-0.033861763625353	0.0443602371096504	0.0019678306364244	0.0011466190358192	0.0005709998665727	1.600011479499996e-05	2.560036734531766e-10	3.260408476260412e-07	-6.138296138047394e-08	-3.7518327333785344e-08	3.767867947836756e-15	1.4076248859250645e-15	-0.0002149999757781	-0.0001290000008103	1.6641000209064814e-08	4.622498958458359e-08	0.0	0.0	0.0
817.7610225179526	0.404589747418413	668733.0899496074	0.1636928637160952	1351.041993718848	0.5135246468273635	0.2637075628991684	1825314.4687918	775.6113296094029	1.98242824920078	3.9300217632292687	601572.9346184658	918.6843982962098	901.4193997083576	1.338155	28.143145	0.0954368420555253	0.0549431629543816	-0.0884683493	0.1433324093	-0.027096064	-0.0238140114	0.1493258958	-0.0736463452	-0.1222029862	0.0079515409	0.1493112994	-0.1005002514	0.0355808558	-0.1115841788	-0.0402347792	-0.0135025195	0.0509140889	-0.196456523	0.061172776	-0.0541333959	-0.0118754941	0.0551257407	-0.036995696	0.067037793	-0.1472835413	0.0756718448	0.0262832361	0.2316745059	-0.1273448164	-0.1029944962	-0.1931928374	-0.0936143099	-0.0930283642	-0.0342208849	0.0050105642	-0.0900875663	-0.059562384	0.1408397456	-0.2691168568	-0.0221700025	0.1103193586	0.0951841978	-0.1313829756	0.0485064759	0.054149774	0.0341320059	-0.1838034095	-0.0919058922	0.0354953757	-0.0557421395	-0.0701522657	0.0863491736	0.0205562742	-0.0166491279	0.0560897658	0.088615024	-0.1098402219	0.1227192562	-0.2315508102	-0.1138071445	-0.1322824009	-0.0284884547	0.1074432016	0.0159292628	-0.0553564819	-0.1119633928	0.1110404846	0.0081649105	0.015175143	0.1311843029	-0.0323960058	-0.2243838805	0.0166260496	-0.1415769025	-0.0641051752	0.1371826317	0.0279983099	0.0109154499	-0.0067479287	0.0739896305	-0.0661422005	-0.0600455268	0.0105513524	0.0603492318	-0.2085309071	0.1189108618	0.0309673479	0.010944024608321	0.0060485999335498	0.0001197716746275	3.658556115613864e-05	0.0050431255017855	0.0073493568864079	2.543311482675925e-05	5.401304664379122e-05	0.0148748161485556	0.0487365797739086	0.0023752542080585	0.0002212601554533	0.0006109787785243	3.997891195160004e-05	1.5983134008337882e-09	3.732950678070457e-07	0.0001960659353912	0.0001961273183525	3.844185102082621e-08	3.846592500417445e-08	0.0002149399031509	0.000429939878929	1.848482994934832e-07	4.619916196651827e-08	0.0	0.0	0.0
817.2621873861132	-0.4988351318394279	667917.4829311344	0.2488364887572594	1354.950826227879	3.908832509030845	15.278971583656366	1835891.741495612	775.3087862857933	-0.3025433236095978	0.0915324626607418	601103.7140919499	918.2521326068786	905.2991813115636	1.461845	30.744507	0.0892729507113122	0.0526902382029782	-0.0411711486	-0.1610260915	0.0091289348	-0.1103135471	-0.1002467428	-0.0260525988	-0.1246197464	-0.1636275935	0.0422789961	0.0466648024	0.0720827498	-0.0345127088	0.1794767018	-0.0315364022	-0.1041685772	-0.099155413	0.0175608475	-0.1176333193	-0.1282851148	0.0043039968	0.0946835508	-0.0955265325	-0.0902971505	0.1364290955	0.0339310519	0.0476814142	-0.0267526316	-0.2193462063	-0.0148884477	-0.2275062907	0.0916689305	-0.1556256049	0.0632561199	-0.1728697015	-0.1023049941	0.2349958193	-0.0297981508	-0.0547815222	-0.0728806899	-0.1133964722	-0.1649913141	-0.1200837291	-0.0714799605	0.0756002264	-0.0565350995	-0.1576090958	-0.1323723159	-0.13209487	-0.11221299	0.1175287237	0.0099945701	0.0357005711	0.0192454774	-0.1580515396	-0.0388611374	0.1036916847	-0.1316020065	0.0459432928	-0.1760587148	-0.009519111	0.0107235225	-0.1071447371	0.1393358851	0.0648365875	0.1567393452	-0.0524350419	0.0217841211	0.0916661052	-0.0534261503	0.0260876127	0.0718487897	-0.2733027719	-0.0530064143	0.1354138861	0.0219397792	-0.0475911313	0.003064386	0.2180542882	-0.0349038408	-0.0047624001	0.0477749504	0.0633379896	-0.1290482219	0.1152490509	0.0197875765	0.0080169597982546	-0.0029270648100663	6.427164440683044e-05	8.567708402329047e-06	0.0049812656221348	-6.185987965070042e-05	2.4813007198261997e-05	3.8266447103991395e-09	0.0286106757242947	0.0137358595757391	0.0001886738382844	0.0008185707654007	-0.0002739999097692	-0.0008849786882935	7.831872787336838e-07	7.507595055352975e-08	2.1230375679692773e-08	-0.0001960447050155	4.507288515008903e-16	3.843352636462237e-08	-0.0001550000324572	-0.0003699399356081	1.368555559577252e-07	2.4025010061733053e-08	0.0	0.0	0.0
816.3042636844456	-0.957923701667596	666352.6509094049	0.9176178182165496	1354.814926749062	-0.1358994788170093	0.0184686683427347	1835523.485742066	775.4056745755655	0.0968882897722096	0.0093873406949836	601253.9601639878	919.2861503149368	893.9178723527943	1.365176	28.711424	0.1297926734918018	0.0793315665535049	0.1392283145	0.0584266472	-0.0066184622	0.1266379503	-0.0819319918	-0.038179105	0.0417282215	-0.004555864	0.0060047091	-0.0578093443	0.047281801	0.1199640964	0.1589194314	-0.2233201806	-0.0074443642	-0.1935837771	-0.0070949178	-0.2273019547	0.1492471647	-0.0493505673	0.0281259231	-0.034416371	-0.0163187258	0.0479913021	-0.1884899623	-0.1270957215	-0.0777269524	0.0151878571	0.1669828588	0.1603222792	-0.0111747528	-0.0419678226	-0.1084246608	0.0371232834	-0.0522662134	-0.1204893338	-0.0038700599	0.1385950859	-0.1207277617	0.0229545776	-0.0045635967	-0.0078978686	-0.052011087	0.1872346329	-0.0934483472	0.0740733248	-0.107843324	-0.2413401175	0.0281705009	0.1382524729	0.1347507775	0.0282007033	-0.044584318	-0.0020106596	-0.1427493949	-0.2029864898	0.0793682837	0.1071943292	-0.0351675154	0.0311834471	0.1099966838	-0.0975470308	-0.0719433224	0.0600955085	-0.0048786798	-0.1020200103	-0.0284363814	0.1111720326	-0.023563894	0.014326199	0.0321211856	0.0048952353	-0.0835730955	0.1457041792	-0.1087122391	-0.1826579604	0.0311993016	0.1409137748	0.0269092173	-0.1426960973	-0.0616025101	-0.2244212556	0.0894131598	0.1114298236	0.0084997322	0.0072639647487164	-0.0007529950495382	5.276518387059451e-05	5.670015446290365e-07	0.0050696991139886	8.843349185380048e-05	2.57018491063768e-05	7.820482481456197e-09	-0.0328837243326205	-0.0614944000569152	0.0037815612383599	0.0010813393259837	0.0005579909455753	0.0008319908553445	6.922087833768727e-07	3.113538953440174e-07	-0.0004050117344662	-0.0004050329648418	1.640345050553197e-07	1.6405170260860333e-07	-4.288695477368742e-05	0.0001121130776835	1.2569342187669324e-08	1.8392908897603101e-09	0.0	0.0	0.0
817.2955189762379	0.9912552917922994	667971.965338638	0.9825870535062368	1353.816420360278	-0.9985063887838804	0.997015008442226	1832818.900037117	774.4843547422657	-0.9213198332997764	0.8488302352315276	599826.0157405437	918.1268634684455	893.7940906077775	1.282771	26.978329	0.1383508610251377	0.0767999205309193	-0.0911390008	0.1260987594	0.0147125711	0.0163060698	0.1998155276	-0.0562366637	-0.0303169788	-0.0933442061	0.0063132139	-0.0640165134	0.1081844166	0.0399537837	-0.0833796394	-0.0680763185	-0.1156110236	-0.2163386084	-0.0087680906	-0.1511986334	0.0099301715	0.0804351596	0.0636496843	0.1655123615	-0.0600418625	0.1917700003	-0.1257512333	-0.0104528807	0.0092828686	0.0986373367	-0.1186907757	-0.0050164815	0.0086342814	0.001026005	0.0884648766	0.1898542056	-0.0275549659	-0.0248661083	-0.0067120367	0.0153328019	0.1093874064	0.1136545412	-0.0623960227	-0.1446910765	-0.0880373117	0.0457178325	-0.2163371712	-0.0722119458	-0.046116374	-0.0229816664	-0.0464931004	0.1408553889	0.0776769637	-0.0257977004	0.0891428535	0.1794011954	-0.0863658492	-0.0922619504	0.0146516887	-0.0600287212	-0.031489255	0.00360581	0.1427607369	0.0962806512	-0.0464892998	0.0467571484	0.0446872212	-0.075506973	-0.1414124246	0.1761338976	-0.0194387892	-0.1393497075	-0.082944336	-0.2010706253	-0.0539851409	0.0191273299	-0.0010507648	-0.0261408785	-0.0249681807	0.095291017	-0.0072771649	-0.0369191093	-0.0097145481	-0.1067513825	0.0318100704	0.1074583966	-0.0028345346	0.0116095043265431	0.0043455395778266	0.000134780590708	1.888371422245825e-05	0.0244481583091698	0.0193784591951811	0.0005977124447102	0.0003755246807793	0.0338377300414691	0.0667214543740896	0.0044517524737937	0.0011449919743593	0.000129002420573	-0.0004289885250023	1.8403115458364894e-07	1.6641624513693176e-08	4.299200793789204e-05	0.000448003742404	1.8483127465317717e-09	2.0070735320807206e-07	-0.0001240028449281	-8.111589015441257e-05	6.579787635542726e-09	1.5376705550262412e-08	0.0	0.0	0.0
