global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
1154.305089102566	2.556248363266377	1332420.2387280827	6.534405694702032	1678.4579911602143	-1.7706452809513848	3.1351847109554085	2817221.228089582	1144.875199924045	0.0359448242186317	0.0012920303881083	1310739.2234011225	1286.6643849988309	1304.4333351023877	1.221005	26.087292	0.0607765379173261	0.036208276462409	-0.0916049839	-0.104458049	-0.038602214	-0.0831308952	-0.0856071771	-0.1774934187	-0.0633090531	0.0849657879	0.1088094532	-0.0158404147	-0.1082524223	0.0319855001	-0.2115454925	-0.013911431	-0.0930389798	-0.0504288718	-0.0182205131	-0.0009140698	0.086043293	-0.0940841459	-0.0117858431	0.0294692294	-0.0452013543	0.1720359823	0.1874229573	-0.0868971385	0.034199151	0.1778472276	-0.1152300958	-0.0699538972	-0.0339225876	0.1084990237	0.0094549573	0.0924961177	0.0578423485	0.1348799728	-0.1564108142	0.0739718702	0.0393609568	-0.1983256987	-0.0242764444	0.0886575177	0.030917693	0.0164295965	-0.1690669627	0.1228083791	0.012611385	0.006084565	0.1064524843	-0.1383189284	0.0141380549	-0.0137324046	-0.0810986015	-0.0208824906	-0.3053831977	0.1880892116	0.089997973	-0.0337722521	-0.0802104154	-0.2256952351	-0.1212903454	-0.0165415505	-0.0822362724	-0.0743675306	0.1026353365	-0.1127576223	-0.0640209449	0.0077121098	0.0596717734	-0.1396769942	0.1378036463	0.07229134	-0.1633547919	-0.0710224098	0.1101138637	0.0328686012	0.0166198552	0.1332897506	-0.0972168181	0.0157292376	-0.2119358864	-0.1752563521	0.0426601409	0.0036331634	0.1793122125	0.0885193367	0.1472652481	0.1241880305	0.0	0.0	5.028536055817767e-05	-0.0033903828819177	2.52861748646593e-09	1.149469608600072e-05	0.0098201852340906	-0.0049709052449316	2.4709898954088496e-05	9.643603803185103e-05	-0.0977096126549526	-0.032814778376391	0.0095471684051808	0.0010768096798916	-0.0004470000105186	8.000108386899964e-06	1.9980900940362853e-07	6.400173420214715e-11	-3.8902494337023086e-08	0.0002099614070729	1.5134040656421132e-15	4.4083792460058474e-08	0.0001740000601281	0.0001740479128218	3.0276020924582426e-08	3.029267595764321e-08	0.0	0.0	0.0	0.0	0.0	0.0
1153.6414829608489	-0.6636061417170822	1330888.6712081064	0.4403731113246322	1690.693509733296	12.235518573081665	149.70791475222634	2858444.5438542906	1147.9914200846354	3.1162201605902737	9.710828089269272	1317884.3005879377	1290.161276613337	1312.5837735920927	1.309607	27.980312	0.081813421150888	0.039376125864073	0.1817029835	-0.0057651481	-0.0643886919	-0.0307444329	-0.1084657458	0.0533693215	-0.0213551959	0.1374802658	-0.112685237	0.1726318633	-0.06955529	0.0804595175	-0.1139143905	-0.0101694926	0.0311835921	-0.1780309349	-0.1711705816	0.0969257973	0.0438035725	0.1300707671	0.0642842235	0.0261254218	-0.0607086712	-0.0264083531	0.1813740808	0.0643746049	0.0213241947	0.0338380392	-0.0304191047	0.0308209518	-0.0836041045	0.0505082154	0.0558448961	-0.0324234468	-0.1179636483	0.1853606305	0.1425729483	0.0921193142	-0.1828080614	0.0429510142	0.0648614771	-0.0960753702	0.143418597	0.0514962204	-0.1826154817	0.1847757248	-0.0691113571	0.0878745485	0.0004448223	-0.0995890376	0.001387297	-0.0032055384	0.1269070817	0.0194776604	-0.0139641162	-0.1183638224	0.0683470034	0.1744329429	-0.0144486329	-0.0747835153	-0.0716808468	-0.1469143587	-0.0643175047	-0.12945098	-0.0287518421	-0.0542574382	0.1770179304	0.1355471286	0.0548779311	-0.1768560772	0.0725707672	-0.0219200407	-0.1723075349	-0.1518684758	-0.0906868111	0.0536437362	0.0043925245	0.0412133354	-0.062785175	-0.1206006183	0.0767630839	-0.0418790648	0.1491974172	0.0553728423	-0.1204781261	0.0165942951	0.1453023231	0.1167888447	0.0	0.0	-1.6429606219503512e-05	-6.671496677768118e-05	2.6993196052794845e-10	4.450886792147104e-09	0.0311503083060529	0.0213301230719623	0.000454974150265	0.0009703417075621	-0.069543780539746	0.0281658321152065	0.0048363374117603	0.000793314098742	-0.0003169999476841	0.0001300000628345	1.0048896683172217e-07	1.6900016336973944e-08	-0.0003409997545822	-0.0003409608520878	1.1628083262512063e-07	1.1625430265648157e-07	-5.4044888365766643e-08	-0.0001740541050164	2.9208499584681786e-15	3.02948314730829e-08	0.0	0.0	0.0	0.0	0.0	0.0
1155.235302384369	1.5938194235202443	1334568.6038751048	2.540260354790405	1684.1929872417015	-6.500522491594438	42.256792663725165	2836506.018274126	1146.0275977918836	-1.963822292751729	3.8565979975086577	1313379.2549006357	1288.8580462579534	1314.9131930135463	1.265173	27.030973	0.0318510978421327	0.0206096045316741	-0.0903311397	0.0040542859	-0.1091754152	-0.1404600802	-0.245375662	-0.1302504495	-0.0887883379	-0.0966630589	0.1045938878	0.2004337779	-0.0519066814	0.13457084	0.0468356622	0.0664971801	-0.1106091455	-0.0053258416	0.0467578776	-0.1122140719	0.1319066001	-0.0425213788	0.1317453357	-0.2294135744	0.0688786867	-0.0994710894	-0.0880699901	0.020977979	-0.0866891064	-0.0950414917	-0.011329301	0.0992615862	0.0503950173	-0.0473012771	-0.1495255512	-0.2544358047	0.1437528383	0.0889581049	0.1534705114	0.0395057241	0.0274205396	-0.0498927075	-0.0404389497	0.131578117	0.0596434358	0.2201699359	-0.1490057002	0.0135049498	-0.044752012	0.0730399107	-0.1014293998	0.1229599336	-0.0264706871	-0.083464403	0.1327606166	0.071140539	0.1455437338	0.0626958476	0.0696394622	0.0086748659	0.1206743224	0.0018600625	-0.1660315033	-0.0103452143	0.038314446	-0.1644912078	0.2150262781	-0.0761535193	0.1030438497	0.0377263924	-0.0094434925	-0.0590910103	0.0412505756	0.0061641655	0.1354722272	-0.1260963466	-0.1800420338	0.044928789	-0.0855265067	-0.0543726447	-0.1749100322	0.0378310608	0.0661658055	0.1005182489	0.0928555916	0.1431103608	-0.0947122106	0.1250824256	0.1431312539	0.1087207029	0.0	0.0	2.028502348139228e-05	3.671462970089579e-05	4.1148217764063615e-10	1.3479640340738992e-09	0.0374961917305824	0.0063458834245294	4.027023643771823e-05	0.0014059643942965	-0.0893622622352694	-0.0198184816955234	0.007985613911805	0.0003927722167157	-0.0003760003018103	-5.900035412619996e-05	1.413762269614367e-07	3.4810417870170003e-09	-0.0002869998731396	5.39998814426e-05	8.236892718214648e-08	2.915987195814856e-09	-5.391860958607024e-08	1.2627877969640202e-10	2.9072164596950656e-15	1.594633020161243e-20	0.0	0.0	0.0	0.0	0.0	0.0
1157.0673880519846	1.8320856676155015	1338804.940493442	3.356537893482139	1694.712439689462	10.519452447760386	110.65887980069198	2872050.253238208	1144.9561618381076	-1.0714359537760174	1.1479750030439242	1310924.6125310508	1288.414246916553	1312.06309148691	1.252865	26.768003	0.0646545446477043	0.0361912892311361	0.0957696009	-0.1089524323	-0.2260404324	-0.2126371689	0.0550223724	-0.0586984	-0.1220933917	0.1515316329	-0.1036254181	0.1732055735	-0.0471935228	0.1407100664	-0.0791840196	-0.1086510462	-0.1178184204	0.1886974078	-0.1373616075	0.1933475399	0.1891294832	-0.0752853196	0.1328146424	-0.010224724	-0.016492365	0.0525239102	0.0043534323	0.1216261763	0.0575739449	-0.1220555778	-0.1662679901	-0.1010831919	0.0855602697	-0.0651165403	0.2516290591	-0.0713368244	0.1071311506	-0.0332326525	-0.0131499964	0.0506994612	0.0305424855	-0.0985755847	-0.0034597921	-0.1725296932	0.0403918585	0.2711555332	-0.0017479676	0.1342022624	0.0418024688	0.0746469981	-0.2094839796	0.1334305474	0.0619311541	-0.0759219059	0.1910363403	0.0591471794	-0.0254386748	0.0747471277	-0.0338933489	-0.1055855273	-0.1339995964	-0.1017607293	0.1133388675	-0.0352421496	0.1697048697	-0.1703976987	-0.0022151673	-0.1899575015	0.1253325226	0.1449199171	-0.1700713779	0.0814862684	0.0202991197	0.158415048	-0.0678871355	-0.02662004	-0.1004913554	0.0311312136	-0.0766251438	-0.159392427	-0.0892314696	0.0825019182	-0.0198612911	-0.0384423197	-0.1323878056	0.0026288348	-0.13680467	-0.0432210808	0.1407551506	0.1000298188	0.0	0.0	2.6373675581226053e-06	-1.7647655923269674e-05	6.955707636637594e-12	3.114397595861152e-10	0.0190014564577296	-0.0184947352728527	0.0003420552328129	0.0003610553475149	-0.1178017462893876	-0.0284394840541181	0.0138772514288292	0.0008088042532644	-0.0004430000360046	-6.699973419430001e-05	1.962490319000769e-07	4.488964382106855e-09	3.4933833603645326e-11	0.0002869999080734	1.2203727302471795e-21	8.236894723415934e-08	-7.581117401596685e-12	5.391102846866865e-08	5.747334105679207e-23	2.906398990549601e-15	0.0	0.0	0.0	0.0	0.0	0.0
1156.7137599389357	-0.3536281130488987	1337986.7224320697	0.1250528423385247	1695.637675385497	0.925235696035088	0.8560610932175339	2875187.126186732	1146.4116710069443	1.45550916883667	2.1185069405676145	1314259.7194209343	1289.2907153588108	1304.0870959428105	1.162505	24.837408	0.0181779734937872	0.0140921759432884	-0.0464055298	0.1227684504	-0.2374960326	-0.1149475318	0.0036488461	0.0235500612	-0.2464668985	-0.1031798789	-0.1232120198	0.0994302345	0.1352092421	0.1834735548	-0.0277440648	-0.0277132296	0.0536932035	0.0146313067	0.016319467	0.2262357974	-0.0007582615	-0.1522831131	-0.0036814914	-0.0892617074	0.0506758685	-0.0247116966	-0.1081882934	-0.0099883365	0.1166454746	-0.054859161	-0.1422842178	-0.033322149	-0.0418780521	-0.0428024225	0.0284544169	-0.1054861493	-0.0212604811	-0.1419537738	-0.0483033325	0.1516040728	-0.2075585539	0.1103783724	-0.1762020921	-0.0024948855	-0.0902603299	0.1411771399	0.0324569567	0.1425610943	0.078757134	0.0960344663	-0.0906374586	0.1623901399	0.0068393914	-0.2283816108	0.0859012045	-0.1116529372	-0.1323230281	-0.1583933251	0.0487158067	-0.0448281897	-0.0548359901	0.0712774991	-0.0069499799	-0.0774715282	0.2260332403	-0.076987559	0.155253635	-0.0051019773	0.1770859714	0.0302335693	-0.1118631396	0.079733053	-0.0801695757	0.150983509	-0.0599725038	-0.0196737557	-0.140115185	-0.1457595249	0.093385902	-0.0436569815	-0.1241144974	0.0590349676	0.2281809566	-0.1890369918	-0.0789812864	0.084679682	0.1030198137	-0.0787199628	0.1381774169	0.0907659729	0.0	0.0	4.691027001513248e-06	2.053659443390643e-06	2.2005734328926377e-11	4.2175171094275656e-12	0.0179137763285694	-0.0010876801291602	1.1830480633699504e-06	0.00032090338235	-0.1081634969223301	0.0096382493670574	0.0116993420664669	9.289585086158424e-05	-0.0005919998258112	-0.0001489997898065	3.504637937604912e-07	2.2200937362410972e-08	2.243694119385964e-11	-1.2496892409785687e-11	5.034163301367156e-22	1.5617231990175912e-22	-3.1220856520734752e-12	4.4590317495232096e-12	9.747418818883057e-24	1.9882964143256014e-23	0.0	0.0	0.0	0.0	0.0	0.0
1155.1562748408278	-1.557485098107918	1334386.019304138	2.425759830828231	1688.0513754370006	-7.586299948496389	57.55194690855632	2849517.4461147496	1146.6746051703558	0.2629341634115008	0.0691343742889058	1314862.6501425914	1291.1427457485163	1308.3845316615418	1.265741	27.043097	0.0368631701757847	0.0186341966321175	-0.0944282177	-0.1506343665	-0.0700142191	0.0113948147	0.1448435772	-0.053813878	-0.034222253	0.0198104415	0.1090700348	-0.0960614831	0.2501839169	0.0871779901	-0.1920834504	-0.0098354299	-0.0352633937	0.163803422	0.0140407579	-0.0088700101	-0.159853013	-0.2634782761	0.1145786102	0.0040779212	0.176513409	-0.2003010431	-0.1413821463	0.1046285497	0.0845332135	-0.0329106724	-0.1141966113	0.1555207706	0.1119830078	-0.1062132183	0.0086286803	0.0571776161	0.0338562816	0.3093014359	-0.0755974395	-0.0872848244	-0.1142606364	-0.1242705401	-0.0303029287	0.0823912089	-0.1863277227	-0.0045968753	0.1380850368	0.1252917782	-0.1835064059	0.1243452439	-0.1666630381	0.2492532751	0.14455873	0.1153263485	0.1274648861	-0.0912005573	-0.1382106341	-0.1360360853	-0.0208211045	0.0224965145	0.1109289258	0.0465914552	0.1246082715	0.0916950243	0.1485112462	0.0024520916	0.0330202901	-0.1691498318	-0.0273510235	-0.1359030475	-0.1025205171	-0.0241810933	-0.0536538074	-0.0912233036	-0.0352883815	-0.0780239384	-0.2863902999	0.0020425908	-0.0552309174	0.1597217102	0.1046616618	0.0601027668	0.1087795678	0.0365179784	-0.0469167949	-0.0183067917	-0.0235974264	0.0142043474	0.1354017453	0.0809822278	0.0	0.0	-0.0070757576616102	-0.0070804486886117	5.006634648583544e-05	5.013275363206333e-05	0.013447214478532	-0.0044665618500374	1.995017476020953e-05	0.0001808275772316	-0.1020999808598048	0.0060635160625252	0.0104244060915725	3.676622704050226e-05	-0.0004459999396982	0.000145999886113	1.9891594621079801e-07	2.131596674500897e-08	-0.0002389996963079	-0.0002389997187448	5.712085483526843e-08	5.71208655601132e-08	-5.3269756451952185e-08	-5.326663436630011e-08	2.8376669524503013e-15	2.837334336713104e-15	0.0	0.0	0.0	0.0	0.0	0.0
1153.8376077986748	-1.318667042153038	1331341.2251705683	1.738882768060642	1677.674611548855	-10.37676388814566	107.67722879032384	2814592.1022356013	1147.3432571072049	0.6686519368490735	0.4470954126520174	1316396.5496293695	1289.2363173852673	1313.3387669333576	1.577384	33.701481	0.1402508739338269	0.0990102587727205	0.1505500679	0.0076482026	0.0184060558	0.1480687193	-0.0844108273	0.0955983527	0.0608752602	0.0461633376	0.0554957145	0.0608068495	-0.0179144391	-0.0713180205	0.0919553575	0.1854026019	0.1545864429	0.0331235761	-0.0476811169	-0.049794099	-0.0772780003	0.0409319011	-0.0147946537	-0.0949391794	-0.0513489788	0.199017294	-0.1564586071	0.1790964331	-0.0655239003	-0.1527931641	0.0829121906	0.1541402086	-0.1141022363	0.1141808421	0.0601372543	0.035239504	-0.1797620186	-0.1160961664	-0.1340026869	-0.0353480468	0.0168199902	0.0540260282	0.0710313226	-0.1508884127	-0.0154377698	-0.012157012	-0.0218345567	-0.1594983317	-0.1402566282	-0.0466595397	0.0380847137	0.2288948531	0.0379978366	-0.1165850913	-0.0884326063	-0.0943381827	0.1088080708	0.1197557383	-0.1395466796	0.159743437	0.0659127254	-0.1848162163	-0.1309879195	0.151805424	0.1007869984	0.0189840705	-0.1611845134	-0.013567097	0.1424244645	0.0132208619	-0.0052042316	-0.1267884082	0.0722104335	-0.1052965088	0.1162028412	0.034904195	-0.2082381708	-0.1062029207	0.1111641034	0.2177778717	0.1514310416	-0.0239516214	-0.0341347873	-0.0139656496	-0.0049805823	0.2261067908	0.2625985532	-0.0758033908	0.1324321121	0.0707346238	0.0	0.0	-3.899400013551713e-06	0.0070718582615966	1.5205320465687096e-11	5.0011179272112766e-05	0.0134457971965389	-1.4172819930990954e-06	2.0086882479629443e-12	0.0001807894622504	-0.028231891780635	0.0738680890791698	0.0007970397135134	0.0054564945842081	-0.0013155244440173	-0.000869524504319	1.730604562807026e-06	7.560728636113764e-07	-0.0004439265418394	-0.0002049268455314	1.9707077454948854e-07	4.199501201949125e-08	-0.0001117921061272	-0.0001117388363707	1.2497474992355146e-08	1.2485567553488805e-08	0.0	1.0	0.0	0.0	0.0	0.0
1153.586562288154	-0.2510455105207256	1330761.956691801	0.0630238483526117	1693.532268228052	15.857656679197136	251.46527535528548	2868051.543529651	1146.996480170356	-0.3467769368487552	0.1202542439302055	1315600.925523186	1291.276566444411	1281.3867534164094	1.461583	31.227358	0.0656754381452045	0.0490507292264109	-0.0557052205	0.0324452627	-0.0706053317	0.0093515258	-0.0843810559	-0.0111768849	-0.0539891494	-0.1780670364	0.0430202381	-0.1517338128	-0.176574044	0.0425866003	0.0102791807	-0.0314400768	0.1091191506	0.0825964701	0.1578021585	-0.1686938853	-0.1386365092	0.0093022813	0.0560080806	0.002890833	0.0366882849	0.0727850052	-0.0686733869	0.0241064211	0.1244987704	-0.0323543061	-0.1426960705	-0.0969401882	0.0557504993	-0.1111003335	-0.0637011535	-0.1386438965	-0.0190238519	-0.057045757	0.1616179308	-0.0695086766	-0.0102136374	0.0287967222	-0.1267555561	0.1063549903	-0.0841811105	-0.0273654115	0.058136907	-0.2194124907	-0.0244741214	0.1587165559	0.0010626861	0.0938180498	-0.1247022215	0.0308107139	0.0154776214	-0.0849415915	-0.0093761259	0.1667711919	0.1284528032	-0.049664174	0.0011970055	0.0479630213	0.1739068643	0.0072780124	0.0887367616	0.1321065047	0.0810056902	0.0052898697	0.0947107407	-0.1215409274	0.0725322671	-0.0747401728	0.0188467253	0.12178291	0.2280466686	-0.087290624	-0.1459847993	-0.0904351863	0.0572772424	0.1227738097	0.0138546165	0.0898716914	-0.013537341	0.011628338	0.1058128162	-0.0474956548	-0.1990959335	-0.1192824448	0.1292727712	0.0600818583	0.0	0.0	-3.955718977977085e-05	-3.565778976621914e-05	1.5647712632728075e-09	1.2714779710118823e-09	0.0053714850094621	-0.0080743121870768	6.519451729437694e-05	2.8852851206876056e-05	-0.0731159420975018	-0.0448840503168668	0.0053459409888052	0.002014577972847	-0.0011730013904372	0.00014252305358	1.3759322619676043e-06	2.031282080179601e-08	-0.0004440001512455	-7.360940610002956e-08	1.971361343060269e-07	5.418344666399069e-15	-7.604120835052715e-07	0.0001110316940436	5.78226536740828e-13	1.2328037082212634e-08	0.0	0.0	0.0	0.0	0.0	0.0
1153.8140777374251	0.2275154492710953	1331286.9259850648	0.0517632796570283	1672.472909727053	-21.059358500999	443.4965804735987	2797165.633770876	1147.989408094618	0.9929279242619486	0.985905862779142	1317879.6810974316	1286.4869291316002	1309.6872159581983	1.203316	25.709358	0.1014979053149834	0.0534239957466511	0.0544792458	-0.1056878885	0.0101902429	0.0521705827	0.0712845068	0.0109382468	-0.0123319945	0.1009127253	-0.0759998125	-0.1192305744	-0.0235750095	-0.1795777847	0.1919671016	-0.104663714	0.0308619066	0.1888975926	-0.1010321599	0.048225614	-0.0726482156	-0.0034055174	-0.0986660437	0.1119654337	0.0286561695	0.0973193669	-0.0614956274	-0.24187249	-0.0058995166	-0.0582327755	0.0047474079	0.0689102711	0.1167109121	-0.1092793009	-0.0298174306	0.1452242129	0.0606564402	0.0370109285	-0.028738457	0.0856982335	0.0615658549	-0.0366903579	-0.0165940238	-0.1659350863	-0.1126309971	-0.0141106585	0.072150397	-0.1339915399	0.0397644231	-0.1573775529	-0.0538679083	0.0169205004	0.0021510187	-0.1056927979	-0.0544039005	0.1002552073	0.0030782985	-0.0251029065	0.1296368223	-0.1490677619	0.1926594796	0.0706477237	-0.0472020698	0.109251359	0.0474423082	0.0730489499	-0.1498969412	-0.1261660465	0.0672164269	-0.10231407	0.0362077135	-0.0844710171	-0.0345082381	0.1955787437	0.0905165074	0.0714419776	-0.0312586291	-0.0713071955	-0.0440682599	0.0305907607	0.1048994946	0.216982792	-0.2574506831	0.1523654743	-0.0401795295	0.0914182968	-0.0068488029	-0.1595630517	0.1259282482	0.0490849494	0.0	0.0	-1.7827244107593287e-05	2.1729945672177564e-05	3.1781063247171956e-10	4.721905389157883e-10	0.0294466991411468	0.0240752141316847	0.0005796159354864	0.0008671080903092	-0.0885308543094822	-0.0154149122119803	0.0078377121647667	0.000237619518503	-0.0004149932455238	0.0007580081449134	1.7221939383037698e-07	5.74576347755054e-07	-9.602757812188224e-05	0.0003479725731236	9.221295759954197e-09	1.2108491164627152e-07	0.0001329798503924	0.0001337402624759	1.7683640610385086e-08	1.7886457807124036e-08	0.0	0.0	0.0	0.0	0.0	0.0
1152.517566733743	-1.2965110036820988	1328296.7416298678	1.6809407826687632	1695.9342201267748	23.461310399721697	550.4330856720894	2876192.878997012	1148.7551007758248	0.7656926812067013	0.5862852820535072	1319638.2815584752	1293.390480083347	1281.2397139194238	1.215316	25.965752	0.044093779906273	0.0207773713659675	-0.0455403375	0.174762098	-0.0141070473	0.0240040724	0.1596976978	0.162619581	-0.0019799247	-0.1504620977	-0.0369792488	-0.0838181917	-0.0104885016	-0.0583855869	-0.0713541538	-0.0203481734	0.0563901053	-0.1476034259	0.0382463753	0.0343856484	-0.0255058223	-0.0568951222	-0.116031746	-0.0473511247	0.0437521442	-0.2087873073	0.0670503861	0.0003411096	-0.1107482036	-0.0198510037	-0.0391798642	-0.0512337382	0.181281395	0.0190296705	-0.1237221905	-0.1120110684	0.0697552334	-0.0787519025	0.0527925117	-0.0112987824	0.1033794037	0.1900651144	-0.0268797681	0.0743394972	-0.0315399573	-0.1141584788	0.065883737	0.0481065066	0.0685235479	0.0295897497	-0.1181467583	0.0224285755	0.0262833809	0.0828172874	-0.1515537292	-0.0217236763	0.0924459764	0.117591441	-0.0393950322	0.0088359077	0.1258738813	-0.0351976598	0.1708569696	0.0978260731	-0.0586628741	0.0823761856	-0.020245645	0.0589312118	0.1519212945	-0.1557268417	0.0820556044	-0.113485193	-0.1656257544	0.075293554	-0.0942515788	-0.128550522	0.0352347822	0.0189429248	0.1427787287	-0.0513847796	0.0590966142	-0.001342103	-0.081264365	0.1232759244	-0.1674795782	0.0253924859	-0.1598295139	0.0739044926	0.1224033343	0.0378068863	0.0	0.0	-1.854615383933833e-05	-7.189097317450432e-07	3.4395982223240387e-10	5.168312023977299e-13	0.0452520583414326	0.0158053592002858	0.00024980937945	0.0020477487841364	-0.0815934739183319	0.0069373803911503	0.0066574949860615	4.812724669151668e-05	-0.0001230000316115	0.0002919932139123	1.5129007776429997e-08	8.52600369708342e-08	-9.39999890623433e-05	2.027589059538939e-06	8.835997943720661e-09	4.1111173943620004e-12	-5.7747378655738195e-09	-0.0001329856251302	3.334759741609208e-17	1.7685176491287526e-08	0.0	0.0	0.0	0.0	0.0	0.0
1152.5892197110932	0.0716529773501406	1328461.9093942265	0.0051341491631397	1682.116022885118	-13.81819724165689	190.9425750093341	2829514.3144468465	1147.3581621636283	-1.3969386121964362	1.9514374862453048	1316430.7522834989	1289.8232220470145	1293.1130358563723	1.226049	26.195059	0.0630912954439238	0.0339007385116977	-0.1191738946	-0.1202580888	0.1050741802	0.0829615498	0.009301706	-0.0612964517	0.0869066816	0.0374316824	0.0770875082	-0.0550278493	0.0588491235	-0.1218738039	-0.0545166217	0.00913929	-0.1055323899	0.0296399209	0.1467362496	-0.0932255954	-0.1278219523	0.0056860903	-0.1350967026	-0.117879108	0.1237469412	0.0467387918	-0.1056218214	-0.146147765	0.0394050598	-0.3036027672	0.0255551491	-0.0622650292	0.0555723459	-0.0295317901	0.1908372807	0.1055546006	0.0669142822	-0.1926570929	-0.2515507961	0.1564339431	0.0784543845	-0.102468564	0.0188584061	0.1462987561	0.0252081088	-0.2080020293	0.0676348502	-0.0346957311	-0.0179249801	-0.0720673181	-0.1315746959	0.1075966677	0.0390108754	-0.166677346	-0.0801052006	0.0786591504	0.0999649769	-0.0706510715	0.0883578071	-0.2585459817	0.0469109464	-0.1573036138	-0.0428563252	0.0623671236	-0.083745935	0.1121199609	0.0423925817	-0.1015201625	-0.0622868787	-0.2040509755	-0.0134529469	0.079707052	0.0033078671	-0.0818024532	-0.0176939944	-0.0021562948	-0.0438109077	0.1172133235	0.1650851769	-0.1072949483	0.08852382	0.2332634189	-0.1718176055	0.1101459468	-0.1907695613	-0.0392961507	0.0494116446	0.0166994859	0.1187030787	0.0263122688	0.0	0.0	3.691288048912611e-05	5.545903432846444e-05	1.362560746004507e-09	3.075704488645797e-09	0.0251826265674566	-0.020069431773976	0.0004027820917302	0.0006341646808359	-0.0616796253728182	0.0199138485455136	0.0038043761861311	0.0003965613638936	-0.0003740001077642	-0.0002510000761527	1.3987608060763322e-07	6.30010382286612e-08	-0.0003040000026766	-0.0002100000136142	9.241600162737281e-08	4.4100005717988e-08	-5.6806773021992295e-08	-5.103203515641848e-08	3.227009461172152e-15	2.604268612205931e-15	0.0	0.0	0.0	0.0	0.0	0.0
