global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
915.0168224918648	0.4759599738599718	837255.7854431088	0.226537896716785	1328.585412091374	-0.4510946669333862	0.2034863985357426	1765139.1972220065	911.5659754446208	1.989313706465964	3.957369022733352	830952.527588303	1017.7805437320272	1031.1222776222933	1.189644	24.727341	0.0329786368342868	0.0166252497231733	0.0093828156	0.1771032534	-0.0196800973	-0.0986676879	-0.0500926224	0.099937214	-0.0587839142	-0.1077000077	-0.0645764178	-0.1013894113	-0.1494982762	-0.0335144885	-0.0085443173	-0.0123998356	-0.0222808003	-0.0522013484	-0.2326695141	0.0259469608	-0.0395101535	0.0210794695	0.0931536267	-0.2178347454	-0.068734706	-0.0053435286	0.0699792258	-0.1358506964	0.1695691951	0.0403922675	-0.0459275545	-0.0784329006	0.1034371409	-0.1688075017	-0.14746083	0.0493856809	0.0566833636	-0.0396606051	-0.0017777033	0.044791579	-0.1220524474	0.0985552822	-0.1132672075	-0.0066908998	-0.0388002464	0.0158587234	-0.0401297089	-0.2204330425	0.0348226401	0.046791913	-0.0154463162	0.0787353493	-0.12639868	-0.058954102	0.0399096942	-0.1931931621	0.0072433291	0.0243298979	-0.0650714312	0.0844770929	0.1071046918	-0.0748914553	-0.1554432121	-0.0271806116	0.1751013395	0.026765903	0.0772128859	-0.0260096505	-0.1779477515	0.0700525448	0.0554763735	-0.0313353974	0.121072449	-0.004591108	-0.0374704027	-0.0452105568	0.1140320561	-0.027664568	0.0276123843	0.0483935988	0.0138204872	-0.0359693791	0.1973848882	-0.0175886558	0.1834321532	-0.1254104956	-0.0704134024	0.0265962853	-0.0663995466	0.1446659421	0.1169575761	0.0	-7.600194925316828e-05	-0.0001209539154842	5.776296290281166e-09	1.4629849670978032e-08	-0.0201953770392293	-0.0087082633394289	7.58338503888414e-05	0.0004078532537566	0.0767554722561243	0.0031988547148386	0.0058914025212606	1.0232671486645712e-05	-0.0001710053899264	0.0001380238853971	2.924284338388011e-08	1.9050592940111792e-08	-0.0001049910460153	9.99646925337e-05	1.102311974338684e-08	9.992939753357176e-09	-0.0001040089681284	0.0001810227193599	1.0817865451134528e-08	3.276922492445312e-08
915.3305873640684	0.3137648722035919	837830.0841642504	0.0984483950289363	1340.6784876107072	12.09307551933307	146.2424755162928	1797418.8071421331	911.7073799281604	0.1414044835396453	0.0199952279651138	831210.3466154711	1021.009294516926	1039.5289833097002	1.211553	25.182739	0.0445191910018471	0.0234634198553389	-0.1609552961	-0.069930515	-0.0379912282	0.0767111014	0.1136124225	0.113540925	0.1804158043	0.2135040923	-0.0218215019	0.0158084536	-0.1256090879	-0.0045330239	-0.133759979	-0.0373805144	-0.0515633389	0.0433206575	0.130294057	0.1634698255	0.0032451791	-0.0113453791	-0.0743324538	-0.1537880099	-0.0968599125	-0.1942647198	-0.0377756794	0.0920120269	0.2759770266	-0.0506517785	-0.0411052974	-0.0651310408	0.0779969515	0.0854990438	-0.0965753558	0.0440666391	-0.0064127598	-0.0044710169	-0.0096138863	-0.0930682022	0.0938556419	0.0147146841	0.1794225071	0.109624	0.0839446343	-0.1244835201	0.0056798328	-0.0564777862	0.1459531092	-0.054817614	0.0835142686	0.0399860934	-0.129991894	0.0179301435	-0.0199493511	-0.2382976237	0.0382961629	-0.0052181143	-0.0559344955	0.0416207398	0.0985710986	0.1812907255	0.1517280781	-0.034669685	0.0424165585	0.0615645789	0.1397427885	0.0723158031	0.1201310385	0.0578022535	0.1091853178	0.0020606974	0.0387050703	0.0920540875	0.1379205921	-0.1385560731	0.0235509098	-0.1026849212	-0.0137361104	-0.0206061002	-0.1447542494	-0.0682957937	0.0489878951	-0.098213012	0.1256053407	0.0176750313	0.062454435	0.0559406561	-0.2311624011	0.1425577068	0.1091089451	0.0	5.952323630253886e-05	0.0001355251855557	3.54301565992788e-09	1.836707591990885e-08	-0.0262271156349385	-0.0060317385957091	3.638187048696798e-05	0.0006878615945284	0.068900690587526	-0.0078547816685982	0.0047473051634379	6.169759506134779e-05	-5.20602079213208e-05	0.000118945182005	2.710265248811153e-09	1.4147956322221421e-08	-0.0003049898983973	-0.000199998852382	9.301883812439539e-08	3.9999540954117036e-08	-0.000395007844781	-0.0002909988766526	1.560311974385306e-07	8.468034621307512e-08
914.6083944398844	-0.7221929241840144	836508.5151799031	0.5215626197414576	1334.762483798963	-5.916003811744076	34.99910110057044	1781590.8881571773	910.6409999114134	-1.0663800167470754	1.1371663401174927	829267.0307196587	1018.835146351494	1039.0561043855448	1.351668	28.095091	0.0253013003512532	0.0173098492686007	0.1346889324	-0.0949065044	-0.2025727783	-0.0552641836	0.1558695781	-0.0282744964	-0.0210690266	0.0034271097	-0.1216344749	0.1011461827	-0.1213255434	0.0056012679	0.0750526226	-0.0018609329	0.0292941986	0.029759303	0.0432783589	-0.0563843912	-0.1001457039	0.089482705	-0.2462055042	0.0838226535	0.1443835532	-0.0590308667	0.0210546795	0.0139965832	0.2261403727	-0.0265947114	-0.0797219782	-0.099431509	0.0728756303	0.04671697	0.2361621182	-0.0664686931	-0.1217559146	-0.1609789777	-0.1237349197	0.0407204162	-0.1703125892	-0.133684474	0.0137682127	-0.1540148902	0.1989082223	-0.0567212716	0.0279130556	-0.0427361401	0.0519093412	0.0226962986	-0.0412168576	-0.1215126686	-0.1014588591	0.0477392533	-0.174061599	-0.0372816988	0.0348882395	0.0142755457	-0.0309868131	-0.0927634037	-0.1335552591	0.2020976397	-0.0437058467	-0.0257841653	0.0901184877	0.0888886959	0.0261027238	-0.1936268384	0.0255203054	0.0289334577	0.1132082663	-0.0229759135	-0.1016590365	0.0839442524	0.1241009107	-0.0154145737	0.0269429929	-0.1583959648	-0.0927060428	0.0423455084	-0.1220086636	0.2189490562	0.0486446656	0.0130115322	0.1657132679	0.2030973678	0.053242525	-0.0032960949	0.0883590197	0.1402500917	0.1006501327	0.0	4.496403683162953e-05	-1.4559199470909334e-05	2.021764608196137e-09	2.1197028923372663e-10	-0.0318177829415446	-0.0055906673066061	3.125556093315433e-05	0.0010123713113152	0.0658577406163374	-0.0030429499711886	0.0043372419990887	9.259544527156732e-06	-2.4000010094705983e-05	2.8060197826614816e-05	5.760004845459891e-10	7.873747020687587e-10	4.783656137874459e-09	0.0003049946820534	2.2883366045423986e-17	9.302175608087767e-08	-0.0003950002471813	7.597599699978724e-09	1.560251952732881e-07	5.77235212011168e-17
914.8192199267218	0.2108254868373933	836894.2051473357	0.0444473859002239	1334.2175231089789	-0.5449606899842365	0.2969821536280951	1780136.398971059	909.0312246895248	-1.6097752218885262	2.5913762650062537	826337.7674605374	1016.6818168330456	1031.8650872205897	1.1855	24.641203	0.034240178503894	0.0196269102172221	-0.0549497196	0.1278585491	-0.0649738408	-0.0535941578	0.0863865372	-0.0931360897	0.0656361519	-0.0941580092	0.0338433621	0.0379757841	-0.0462493098	-0.0197116887	0.1646015312	-0.1351318349	-0.105290646	-0.1416930803	0.0466177831	-0.0996301646	0.1153922234	0.0292111465	-0.0268152022	0.0610292408	-0.0056042506	0.1317395453	-0.0635504071	-0.1070075484	0.03110835	0.0016308744	0.0264861452	-0.3261269649	0.110243562	0.0409753151	-0.1638916799	0.2089637487	-0.027093641	0.0583063425	0.1288836928	0.079844764	0.028717792	-0.0437920019	-0.103167905	0.0842746309	0.0871009254	0.0387669718	0.0866482	-0.0242444504	-0.1496880487	0.0540149549	-0.1244764003	0.081518444	0.0507731083	0.0567648488	-0.088320624	0.1217063711	0.0220484075	-0.1167739688	-0.000688741	-0.1800928434	-0.0242580967	0.0027042831	-0.0998907259	0.1258628171	0.1516276711	0.1418832034	0.0429028892	0.062775143	-0.1054384522	0.0199323016	-0.0353263006	-0.0629975226	-0.1051769639	0.0770197331	-0.1117894999	0.0503347346	0.0503389543	-0.2109484922	-0.1085746135	0.1730647953	-0.0499309118	0.0085812064	0.1485825563	-0.1405172562	0.0150445102	0.057190645	-0.037162702	-0.0583180937	-0.1783367902	0.1377463242	0.0916284439	0.0	-4.998401627176463e-05	-9.494805310339416e-05	2.4984018826560315e-09	9.015132788124956e-09	-0.0201962574565897	0.0116215254849549	0.0001350598545974	0.0004078888152528	0.0681813335531131	0.0023235929367756	0.0046486942450808	5.399084135833913e-06	1.1996164382252918e-05	3.59961744769589e-05	1.4390795988603355e-10	1.2957245769756675e-09	-7.500059308740425e-05	-7.500537674354213e-05	5.625088963462391e-09	5.62580654044069e-09	-0.0001019995578206	0.0002930006893607	1.0403909795597925e-08	8.584940396584542e-08
916.0617595559706	1.2425396292488813	839169.147320781	1.5439047302539473	1335.2756860970353	1.0581629880564378	1.119708909292529	1782961.1578819084	909.138843907136	0.107619217611159	0.0115818959992379	826533.4375008037	1017.18530329743	1043.906303032738	1.211325	25.177982	0.085590958319873	0.0510323369870401	-0.1018349348	-0.1309371222	0.0621924732	-0.0794665155	0.0658833056	0.1328478359	0.0235733687	0.1517726991	0.0298052438	-0.091501799	0.072368226	-0.2076850079	-0.0203460244	-0.0326876186	-0.0022988133	-0.1403799019	0.1364384089	-0.0759526705	-0.0833456504	-0.0167179129	0.1326334457	0.080006891	-0.0021787733	0.2025946714	0.0172609052	-0.1040064011	0.2000259445	0.0064657099	-0.0794630359	-0.1270185564	0.1465202197	-0.0844261568	0.0330817107	-0.0809766631	-0.0071986894	0.1535583313	0.1057347869	-0.0047404737	-0.08085561	0.022385462	0.1016248137	0.0562109356	0.0350267427	0.3081985865	-0.0214614874	-0.0855474214	-0.0714849983	-0.1067031894	-0.0343983117	-0.0434011711	-0.0111475066	0.1101978335	0.0093377978	0.0330261859	-0.0104159226	-0.1293128306	-0.108154273	-0.271791221	-0.0047681933	-0.1153305763	0.0065175203	-0.0053189317	-0.0411374893	0.1861900651	-0.1030333626	0.0349268841	0.1442239554	-0.101661452	-0.0203428269	0.0124140207	0.1690656886	0.0679330251	0.0508314786	0.1101139428	0.0930001343	-0.2568708958	-0.0200121368	0.1976994887	0.0830220206	-0.0099867416	-0.0532355888	0.1212247521	-0.1035041974	0.0952783985	0.0163769867	-0.0185465481	0.186999451	0.135049906	0.0820943317	0.0	5.096226479395227e-05	0.0001009462810657	2.5971524329289073e-09	1.0190151660998716e-08	-0.0255070426910748	-0.0053107852344851	2.820443980682496e-05	0.0006506092268443	0.0891537526691479	0.0209724191160348	0.0079483916149915	0.0004398423635786	-0.0006400539479966	-0.0006520501123788	4.096690563460343e-07	4.251693490532748e-07	-0.0004889295037555	-0.000413928910668	2.390520596425995e-07	1.713371430868764e-07	-0.0002201566885394	-0.0001181571307188	4.8468967508634386e-08	1.3961107539699592e-08
915.797519142491	-0.2642404134796834	838685.096067541	0.069822996115914	1320.8853446151804	-14.390341481854875	207.0819279643932	1744738.0936191638	909.3829149283292	0.2440710211932355	0.0595706633863088	826977.2859635449	1015.375856702178	1035.9550983386723	1.385394	28.796103	0.05463083776344	0.0250945016115074	0.2084944824	-0.0399736317	0.1321447197	0.1806400786	0.0181757881	0.0089613887	-0.1361125463	0.0157226875	0.0712317703	0.0145682684	-0.0011775918	0.2493427515	0.0088742523	-0.1326956112	0.119270583	0.0108781646	-0.1037893591	-0.0956293118	-0.2252769358	-0.1197113056	0.065987627	-0.0661048758	0.0289663236	0.0292395501	0.2160297857	0.3380571572	-0.1201317739	-0.0580491743	0.0883469786	0.1146825293	-0.0406254184	0.0510342662	0.0897977559	0.0129351187	-0.0148797569	-0.0773524663	0.0207783994	0.0218403968	0.0940837799	0.2303200208	-0.064709895	-0.1404604993	-0.0137530498	0.0770197062	-0.0451162548	0.2139980072	0.1497499894	0.1439875331	-0.0612471489	-0.0880285036	0.0920460783	-0.0710311257	0.0500165559	-0.0730126557	0.0658671894	0.1004761076	-0.0877606425	-0.0923498994	0.054400261	-0.1042390072	0.0601860423	-0.1010178671	-0.0627938731	-0.1266206928	-0.2428236338	-0.0641330803	-0.0094660573	-0.0253303017	-0.010746671	-0.0411967994	-0.061032724	0.1117929887	0.1697336882	-0.0352747976	0.1159760012	-0.0934231273	-0.0792415174	0.0723317755	0.0408545556	0.04272525	-0.261580381	-0.0146903643	-0.0875157625	-0.1230971779	0.0274849525	-0.0069578596	-0.0126211321	0.1321646082	0.0721011147	0.0	-7.529100243175435e-05	-0.0001262532672257	5.668735047178441e-09	1.5939887485165685e-08	-0.0191663905849566	0.0063406521061182	4.020386913082116e-05	0.0003673505280551	0.0720628693919422	-0.0170908832772057	0.0051930571450001	0.000292098291195	-0.0008760087948334	-0.0002359548468368	7.673914086254659e-07	5.5674689745777766e-08	-0.0002534688980178	0.0002354606057377	6.42464822623579e-08	5.5441696854364616e-08	-7.011115885609043e-05	0.0001500455296833	4.915574596143947e-09	2.2513660977944933e-08
915.7836590752372	-0.013860067253745	838659.7102292303	0.0001921014642783	1337.6463841732746	16.761039558094126	280.9324470679961	1789297.8490918356	911.2368853509296	1.853970422600355	3.437206327876939	830352.6612240631	1020.1245296379736	1034.072978199188	1.232199	25.611872	0.1079358523684734	0.0607811691041711	-0.0355359643	0.1301441345	0.0730424604	0.0023969717	0.0669751074	-0.2174200241	0.09749554	-0.1753089769	0.0793885078	-0.0679480811	0.0585004161	0.0168765559	0.1181973394	0.1370447314	0.158321009	-0.0398681135	-0.1903910754	0.1337629465	0.0049657102	-0.1039672771	0.17443382	0.1293389838	-0.1587022572	-0.0553003516	-0.059403647	-0.1167761645	-0.0849411891	0.0057049332	0.1427110076	0.0637206896	0.0788112459	0.2150728839	0.0106157389	0.1301362011	0.1269156078	-0.1656796246	0.0121922938	-0.0900634137	-0.0037560804	-0.1972903031	-0.1095969662	0.1254173415	-0.0688862863	-0.0887471868	-0.1199217606	0.0609963874	-0.1158914059	0.0907916852	0.0751950793	-0.0183015086	0.0314346791	0.1546252743	0.0212675802	0.1487218315	-0.0905063937	0.115530352	0.0184311305	0.0984738863	0.223812704	-0.0404808265	-0.045240611	0.1195413851	-0.1128861119	-0.1133174679	-0.1114017122	0.1177216661	-0.1319021756	-0.0527231619	-0.0538811263	-0.1900147484	-0.072616046	-0.0285137227	0.0369676169	0.0091842715	0.0695001769	-0.0164108255	0.0246924564	0.1822754375	-0.0571463917	0.2146153762	-0.1638264092	-0.0006325	0.0863546494	-0.2173876952	-0.0190984922	0.1114206739	0.1034773776	0.1290944663	0.061704679	0.0	-0.0125515699815537	-0.0124762789791219	0.0001575419090018	0.0001556575371648	-0.0112729555547019	0.0078934350302546	6.2306316576852e-05	0.0001270795269382	0.0523638587677197	-0.0196990106242225	0.0027419737050456	0.0003880510195732	-2.908669515282319e-05	0.0008469220996805	8.46035834913268e-10	7.172770429273568e-07	-0.0004389941990896	-0.0001855253010718	1.9271590683431937e-07	3.4419637337782035e-08	-0.0003950063128012	-0.0003248951539451	1.5602998715279946e-07	1.0555686105701644e-07
914.7657492892998	-1.017909785937377	836796.3760728141	1.0361403323070766	1332.3663418677545	-5.280042305520055	27.878846748081543	1775200.068942062	910.7348179333152	-0.5020674176143984	0.2520716918299908	829437.9085960288	1018.0316753035542	1037.6616420956996	1.171008	24.339972	0.0112260120368436	0.0086209528742537	-0.1111569254	-0.1034380041	0.0552610849	0.0368716513	-0.1020177754	-0.0545692522	0.1552344259	0.0462049437	-0.100968555	-0.0485875734	0.1743770641	0.0273795853	-0.1074745212	-0.0652155389	-0.0502832353	0.0705389509	0.0221576931	0.0908095539	0.0449685788	0.0687071334	0.0377543658	0.1356204803	-0.0887659724	-0.1598550704	0.034901794	-0.1492322137	0.0328369623	0.1002108124	-0.023099578	0.2565013932	-0.0642556333	0.0450670131	0.0631968288	0.0810328898	0.0606816135	0.1110959556	0.0194640288	0.0508679723	0.1331147413	0.0596111542	0.1417098982	0.0639321315	-0.1083066142	-0.1327000119	-0.1265579922	-0.0206450599	-0.0624119254	-0.1536173377	0.0690326897	0.0654780923	-0.0176077259	-0.0452021287	-0.1352235513	0.0042917538	-0.0323873411	0.0207492972	0.1181686914	0.1251330871	0.2215108062	-0.0158673757	0.0712273145	0.1319041781	-0.1049946527	-0.126017398	0.0436905347	0.0703983889	0.108881887	-0.0933610046	-0.0168616073	-0.2097556222	0.0768451688	-0.0770905831	0.0870011233	0.1015395997	0.0609205247	-0.0354870474	0.1090141885	0.0423412375	0.2477412979	-0.005753925	0.0295780179	-0.1536652177	-0.0294852969	-0.0461127737	-0.0039507417	-0.1042252156	-0.0204857405	0.1258437742	0.0509631657	0.0	-0.01276500143166	-0.0002134314501062	0.0001629452615502	4.555298389447781e-08	-0.014228195898454	-0.002955240343752	8.733445489340026e-06	0.0002024415585247	0.0523598718796733	-3.986888046397796e-06	0.0027415561832558	1.5895276294509636e-11	-0.0001900865996143	-0.0001609999044614	3.61329153529272e-08	2.5920969236604666e-08	-0.0004389622523945	3.1946695100025426e-08	1.926878590272527e-07	1.0205913278139886e-15	-0.0003950415287434	-3.521594220000281e-08	1.560578094319225e-07	1.240162585033939e-15
915.3314715261628	0.5657222368629391	837831.7027662506	0.3200416492812074	1335.831318938787	3.464977071032536	12.00606610278121	1784445.3126577393	909.1447727541172	-1.5900451791980004	2.528243671890801	826544.2178261353	1017.6135931261352	1040.5439611836114	1.290448	26.822592	0.0521967203549889	0.0261149177029598	0.184036473	-0.0912648098	-0.0544291126	0.0032287328	-0.0049520305	0.0058775427	-0.1378441736	0.0441274503	-0.053733881	0.1059108119	0.0075329754	-0.0658719444	0.060058901	0.0413547514	0.0158735171	0.0639967774	0.059551066	-0.1936577884	-0.1295421416	-0.1146360703	-0.1987999334	0.1659702938	0.0129395877	-0.0943486103	-0.1724976725	-0.0066674691	-0.001109733	-0.07033424	-0.0361414606	0.1047112141	0.1502254229	0.1692159014	-0.0628853195	-0.1635327746	0.0563903785	0.1476883604	-0.1034161622	-0.1417414412	0.0657532561	-0.0093773635	0.0321496011	-0.1955530955	0.0022624185	-0.0316835499	0.0974888803	0.1016081836	-0.1130675876	-0.0699865715	-0.0346981686	-0.0233455682	-0.040518851	0.1841474246	-0.1615311928	0.0410402452	0.085628277	-0.1769837584	0.1219247212	0.0410031203	0.1426874061	0.0521403764	0.2640382777	-0.1150079052	0.0369198811	-0.1206325464	0.0060892594	-0.2147879578	-0.0026624571	-0.0914829292	-0.0228161213	-0.1167495983	0.0032034152	0.0581896836	-0.0745327738	-0.072756625	-0.1193112434	-0.0635621777	0.0131025416	-0.0111736044	0.1118252361	-0.163313348	-0.1175141564	-0.2054042974	0.0571263594	0.1042754826	-0.0022087321	0.1348848	0.097254601	0.1224170781	0.0399366457	0.0	-1.58366111122632e-05	0.0127491648205477	2.5079825152105824e-10	0.0001625412036214	-0.0251731333756595	-0.0109449374772055	0.0001197916563799	0.0006336866439487	0.0523060467250076	-5.3825154665704256e-05	0.0027359225239986	2.897147274786984e-09	-0.0004580335743132	-0.0002679469746989	2.0979475519812574e-07	7.179558125029296e-08	-0.0002109266572904	0.000228035595104	4.4490054755701865e-08	5.2000232634481024e-08	-0.000322048240495	7.299328824839996e-05	1.0371506920592537e-07	5.328020129314003e-09
916.223075306306	0.891603780143214	839464.7237237449	0.7949573007656686	1328.5243807322418	-7.306938206545283	53.3913459542712	1764977.0301999864	909.960624678346	0.8158519242288094	0.6656143622678509	828028.3384650056	1015.8968911821992	1046.3424314731162	1.26309	26.253944	0.0834673440886646	0.0410943631059272	0.0185993596	0.1799773647	-0.065994907	-0.0676822647	-0.1482249746	0.0879924373	-0.1378952384	-0.1094981292	-7.55465e-05	0.0318185298	-0.074117738	-0.0430956914	0.0034833911	0.0540781231	-0.0492780267	-0.0346661026	-0.1049844023	-0.1013215148	0.1717361897	0.1025655094	0.0853921007	-0.0185739507	0.0669443413	0.1272304381	-0.1211071489	0.1523518818	0.162891919	-0.0649936582	0.151158295	0.1497351154	0.1953917798	-0.1199099715	0.049517395	0.0579837401	-0.0126292594	0.039453181	-0.1229028446	-0.1905473271	0.0443762371	0.1612951162	-0.1738509762	0.0347189438	-0.1034061113	0.0955260129	0.1408738758	-0.1273475303	-0.0384167782	-0.0336702166	-0.0981097253	-0.0596086708	-0.1090006663	-0.0499186987	-0.0425473875	0.0661985041	-0.1432392119	0.1279945661	-0.1680781772	-0.1101766731	-0.104153135	-0.0205362059	0.1564821043	0.0404789457	0.0432064225	0.0416227309	0.0881501919	-0.0275159378	-0.2410385022	-0.1051247848	-0.0612172185	-0.0981560206	0.188764352	0.0010436173	-0.078387115	-0.0348088738	0.0637521803	0.0343749926	0.0253463893	-0.0781104145	0.0557093751	-0.0278444117	-0.115616003	-0.0364918071	0.0623175591	-0.0026486224	0.2718639429	0.1045318022	0.0635191353	0.1188191707	0.0286867838	0.0	7.101853657331958e-05	8.685514768558278e-05	5.043632537015931e-09	7.543816679484396e-09	-0.0111169712429557	0.0140561621327038	0.0001975756939008	0.0001235870496167	0.040391066598147	-0.0119149801268605	0.0016314382609359	0.0001419667514234	-1.1966610099207632e-05	0.0004460669642139	1.4319975726645808e-10	1.989757365630872e-07	-0.0004390006462389	-0.0002280739889485	1.9272156739817186e-07	5.201774443488049e-08	0.0001519977399708	0.0004740459804658	2.310331295623093e-08	2.2471959159578166e-07
915.7890750172304	-0.4340002890755841	838669.6299209144	0.1883562509176905	1339.275889735068	10.751509002826197	115.59494583785276	1793659.9088256578	911.1312071303828	1.170582452036797	1.37026327701648	830160.0766068685	1019.2351767339388	1037.9928574861196	1.243444	25.845596	0.0753120610266832	0.0413584170996873	-0.1456492772	-0.030673082	-0.0814684159	0.0764750421	0.1008708407	0.1394726227	0.1634547369	0.1078091901	0.0459657084	-0.0556667011	-0.1632284959	0.003625043	-0.082925798	-0.0757515557	-0.0242368817	0.0023672	0.1285706924	0.0050229069	0.0164034358	0.0988678337	0.1316659546	-0.145758176	0.0838597692	-0.071950432	-0.1204109214	-0.2139817234	-0.0923969692	0.0432193836	-0.107786082	0.0565866789	0.0018201635	0.0358531971	0.0097853379	-0.0461240927	-0.0052782325	-0.3044205558	0.0429647242	-0.0653465673	0.1224768293	0.0484356939	0.1442089764	0.0766873061	0.051552547	0.010927326	0.0832648064	-0.0823798929	0.1659780064	0.044588116	-0.0896911784	0.11989054	0.1395273746	0.1358216553	0.0011864815	0.0884838362	-0.1120343385	0.0794882361	0.0623851372	0.000580395	0.2009237803	0.1033539465	-0.1652340582	-0.0225180826	0.1196243192	0.0800983396	0.134487098	0.0977635657	0.0315435037	-0.1172690419	-0.0933473234	-0.012956484	-0.0236828752	0.0077610484	0.1936738918	-0.1538558597	-0.0484459426	-0.0089707706	-0.1221891436	-0.1300982894	0.0252287503	0.1065112743	-0.1168209304	-0.2575537228	0.08904418	-0.0145245131	-0.0245519658	0.0890327963	-0.0236264348	0.1150550839	0.0172764937	0.0	-0.0094564322575791	-0.0095274507941524	8.942411104218255e-05	9.077231863499556e-05	0.0121645563347811	0.0232815275777368	0.0005420295263529	0.000147976430822	0.0375815410918534	-0.0028095255062935	0.0014123722308386	7.893433570514295e-06	0.0002349132672445	0.0002468798773437	5.5184243127485884e-08	6.094967383724415e-08	-0.0004390458879273	-4.5241688399982976e-08	1.927612917058713e-07	2.0468103692811534e-15	-0.0003949482839671	-0.0005469460239379	1.5598414700855705e-07	2.991499531014779e-07
916.127980042132	0.3389050249015781	839290.475816077	0.1148566159035393	1334.2887924124018	-4.987097322666159	24.87113970574397	1780326.581557345	911.6554456014612	0.5242384710784336	0.2748259745586536	831115.6514947988	1018.5865364356234	1045.5663764784697	1.20417	25.029274	0.1370682538897064	0.0698144548551398	0.0697034101	-0.1278536544	-0.0589883534	-0.1142895191	-0.014207261	0.0115602253	-0.0922560673	0.0577462347	-0.0135878375	0.05544506	0.0109554311	-0.0963192666	0.161516555	0.0279770376	0.0198145779	-0.1598409337	0.0361035707	-0.08891167	-0.1200740552	0.0275150018	-0.1189677943	-0.0909846517	-0.0383313893	0.0628511553	0.0108876753	-0.019161577	-0.1599430577	-0.0424485694	0.1275431476	0.1158638442	0.1396494198	-0.0348518005	-0.0337081183	0.2115625295	0.1279478042	-0.1660478987	0.023568346	-0.1394926233	0.1000556971	-0.0101149352	-0.0219391079	-0.0824134108	0.1826285714	0.1534493375	0.0221896323	0.0413557506	-0.1346643553	0.0556914227	-0.1113161282	-0.0717986026	-0.0594023926	0.0911377635	-0.0014558334	0.1615818001	-0.0442040096	0.0392322622	-0.0002748324	0.1533142023	-0.0336499038	-0.0532853356	0.0540190938	0.0271815342	0.0051486605	0.160213609	-0.1267624327	-0.1498225706	0.0816958065	-0.1604332483	-0.1614393069	0.0503387526	0.0162870939	-0.0893066011	-0.1062764951	-0.1342671208	0.0063816704	0.0038204947	-0.0442862107	0.0248809279	0.1247349614	-0.1112885873	-0.0696623301	0.0813605066	-0.2080336374	-0.0641172849	-0.0242738164	0.216606651	0.0742037514	0.1111300822	0.0057695865	0.0	0.0022755501307614	0.0117319823883404	5.178128397608224e-06	0.0001376394107603	-0.0207756053573149	-0.032940161692096	0.0010850542523014	0.0004316257779628	0.0742882405975677	0.0367066995057142	0.0055187426910821	0.0013473817886028	-0.0004239865087675	-0.000658899776012	1.7976455961685334e-07	4.341489148286638e-07	-0.0004390127989741	3.308895319998088e-08	1.9273223766307359e-07	1.0948788238705249e-15	5.990705713881318e-05	0.0004548553411059	3.588855495033027e-09	2.068933813325766e-07
