global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1110.636244645529	-1.2304749609966166	1233512.867920323	1.514068629639625	1623.4269435900148	2.1811357489380043	4.757353155295349	2635515.0411740174	1109.960991369603	0.7883903455431209	0.6215593369456016	1232013.402362192	1238.1954315599812	1245.1314114516767	1.159071	23.691433	0.0269798964887081	0.0135372846381328	0.0667042016	0.1074454807	0.0766964969	-0.0131390207	0.1009802861	-0.0419190527	0.0978324258	-0.1995696312	-0.1104255644	0.0601139124	0.0075566622	0.0405100305	0.0616844424	0.0338916493	-0.0970378214	-0.0838808477	0.0552428975	-0.0557299317	0.0739969573	-0.0785917373	-0.0139793402	-0.0599415387	0.0120606	-0.1266070919	0.185280046	-0.0340161309	-0.1415047356	-0.0361445835	0.2311922175	-0.1523916025	0.1963519157	0.0031282857	0.021127222	0.0581460609	-0.0328842133	-0.071448795	-0.0799091859	0.0796742093	0.0695702344	0.1188338565	-0.0935170401	0.0646766578	-0.0388107473	0.0816253821	-0.0736635786	0.0295983795	-0.1098880408	-0.032816572	0.01164635	0.0885220435	-0.0949215203	-0.0281825768	-0.1309930619	0.1502649181	-0.0819040211	0.1763705733	-0.3113186188	0.0654297878	0.170483078	-0.0161578428	-0.2411745295	-0.0823828417	-0.1192155661	0.0268167704	-0.0557459888	-0.1198897097	-0.0065555071	0.0771784078	-0.0507665068	-0.028455608	-0.0418873179	-0.173217747	-0.0491611198	-0.1947752767	-0.0331006408	0.0373067944	-0.1556586165	-0.0925145722	0.0337522529	-0.0745840556	-0.0710967385	-0.0656842901	0.0553903788	0.0911753115	0.1441262285	0.1419863355	0.1094628008	-0.0080252741268083	-0.0084725374376262	6.440502481041874e-05	7.178389063197755e-05	0.0415702687942598	0.0029372824228061	8.627628031326255e-06	0.001728087247627	0.0747620304071006	1.2653615385702088e-05	0.0055893611905922	1.6011398232927658e-10	0.0006363540158574	-0.0001385036905512	4.0494643349784013e-07	1.9183272296302565e-08	-0.0012625765880538	0.0001435005719288	1.5940996407015748e-06	2.0592414143892726e-08	-0.0002320990994342	-2.914419777780001e-05	5.3869991958166673e-08	8.493842641115232e-10
1112.2809885176996	1.644743872170693	1237168.997417911	2.705182405043045	1623.2136707218012	-0.2132728682136075	0.0454853163160588	2634822.620818144	1109.9926435362618	0.0316521666586595	0.0010018596541875	1232083.6687046187	1239.7230337013486	1253.3059036102018	1.163882	23.789759	0.0094264842601783	0.0083499584543173	-0.0138142217	-0.1438099003	0.0051746017	0.0364150337	0.0416904435	-0.0664550859	-0.1612224983	-0.0426694957	0.0363917661	0.0017232306	-0.020631459	0.0302492984	0.035370828	0.1015130114	-0.0025974511	0.1068050418	0.025541085	-0.157548708	-0.0608418526	0.0935937134	0.0558729506	0.0271654788	-0.1607173662	-0.0774198151	-0.0961721351	-0.1589872178	-0.1280890266	-0.0565522979	0.2553552931	0.1233426934	-0.026859044	-0.0329694532	-0.0658764558	-0.1339540341	0.084263109	-0.0986337614	-0.0550141002	0.0280778614	-0.1651563655	-0.0113174425	-0.0397021191	-0.0135068022	-0.0107076079	-0.0019425013	-0.1468435267	-0.0705054715	-0.0393556191	-0.0527786199	0.0275886389	-0.1050558184	0.0247791709	0.0854353995	0.0517348142	-0.0750488291	0.0818960538	-0.0289109847	-0.1516579714	-0.0250153599	-0.1725827244	0.0618453347	0.07349206	-0.0696602815	0.003371382	0.0459537144	-0.0714924805	0.1444814997	0.0778829449	0.0345554491	-0.1100702143	-0.0592025502	0.0326501716	-0.0901393617	-0.0044216251	-0.142971376	-0.1171672549	0.1172502382	-0.1154825442	0.0297917973	0.0438412168	-0.100655197	-0.0050625037	0.0783932877	-0.0029995172	-0.0230849323	-0.1286469707	0.1397444952	0.1012278027	0.0003871889421276	0.0084124630689359	1.4991527690588998e-07	7.076953488621044e-05	0.0416696371727169	9.936837845710143e-05	9.874074637193745e-09	0.0017363586621058	0.0746728001340102	-8.923027309039322e-05	0.0055760270798538	7.962041635786152e-09	0.000636346517159	-7.498698400068561e-09	4.049368899003894e-07	5.623047769519078e-17	-0.0012590758736581	3.5007143956999622e-06	1.5852720556279077e-06	1.2255001280260956e-11	-0.000245099337134	-1.3000237699799992e-05	6.00736850635262e-08	1.69006180251301e-10
1113.2374764894132	0.9564879717136135	1239297.6790605169	0.9148692400328228	1640.0583770330052	16.844706311203936	283.7441307107137	2689791.480076135	1108.6011662193314	-1.3914773169303771	1.936209123531761	1228996.5457428617	1240.2529668057127	1258.3336643147773	1.134553	23.190285	0.045143960424233	0.0359754006363371	0.1475948582	0.0749036371	0.0041105782	0.167917431	0.1151088715	-0.1092657034	0.1500718813	0.0097698002	-0.0209018842	-0.1097892904	0.1633887084	0.0848891313	-0.0019416155	0.0288236811	0.0390796538	-0.1481185313	0.1384016163	-0.0496676367	0.0176912695	-0.0850718968	0.0046601969	-0.0294791725	-0.0561257078	0.1106735827	-0.1164153935	-0.0141839838	-0.0583859989	0.0890627029	-0.0130358059	0.0505178448	-0.157796349	0.1662560138	-0.2022095991	-0.0553650348	-0.1900257886	0.0120729074	-0.0073023213	-0.0802230415	0.0784262037	0.150477156	0.0665975079	-0.0297363612	-0.036350072	-0.057524816	-0.1327491114	0.0496729518	0.0327114336	-0.1041270502	-0.0580212414	-0.0027593157	0.0642156536	0.0732169405	0.0484976967	-0.0573392033	0.1685325714	-0.0700089159	0.0126250643	0.111046258	0.0105630527	-0.0228520124	-0.1421887564	-0.0504681249	0.0722902596	0.0597683225	-0.0739774525	-0.1167713589	0.0941043134	0.103683775	-0.0742353563	-0.1188119446	0.1140431435	-0.0162141335	0.0701583492	-0.0944755042	-0.0211565016	-0.0227887311	0.0874971397	-0.0249538782	0.0227547678	-0.0900801115	-0.0234584487	0.0646130248	0.0692465075	-0.0702543073	0.1586975496	0.1373117808	0.0924399334	0.0003851115632187	-2.0773789088999843e-06	1.483109161247508e-07	4.3155031311424895e-12	0.0418171761847929	0.000147539012076	2.1767760084362665e-08	0.00174867622407	0.0446116062843771	-0.0300611938496331	0.0019901954152722	0.0009036753756652	0.0008648822459401	0.0002285357287811	7.480212993423915e-07	5.22285793295085e-08	-0.0012440855210125	1.4990352645599886e-05	1.547748783592944e-06	2.2471067243944352e-10	-0.0001899624148884	5.513692224559999e-05	3.6085719070232626e-08	3.0400801947173394e-09
1113.7576762379426	0.5201997485294214	1240456.1613789415	0.2706077783700732	1636.0346128402218	-4.0237641927833465	16.190678279125414	2676609.2544112545	1108.792391155251	0.1912249359195357	0.0365669761174305	1229420.566683779	1240.6626374533812	1275.562961995276	1.088958	22.258324	0.0340685221416784	0.0184998136207784	0.0525175547	-0.1377159364	0.0210166534	0.1567632607	-0.0393405584	-0.118357901	-0.087171247	-0.058762524	0.1139240634	-0.128797589	-0.0126929526	0.0974319023	-0.0141158998	0.0643084705	0.1934651377	0.0452835385	-0.0565859689	-0.0660891294	0.0408010045	-0.0655295832	0.2125983153	0.0053539942	-0.1077007998	0.0201392904	-0.2453219446	0.0885621138	0.0793532561	-0.1124802801	-0.0781169733	-0.0354058066	0.0240645292	0.0693512526	-0.1578722666	-0.1541051057	-0.0762443964	-0.1609182882	-0.1541342227	0.0009425359	-0.0906997985	0.0073256255	0.0239304094	-0.1989137261	-0.022640797	-0.0482506037	-0.0947038782	-0.0323122834	-0.0251018562	0.1049366674	0.0934504611	-0.0324469854	0.0842742196	0.1788963566	0.0944607039	-0.0066597756	0.1542009311	-0.0789300258	0.0295305034	-0.1458202979	-0.0277096026	-0.0178773705	0.0091039354	-0.0535687819	0.1410281045	-0.050095021	0.0057018137	0.1337790192	0.1297984218	-0.0164624685	-0.1343340471	-0.1732643595	0.0892005777	-0.0172599294	0.1106049034	-0.0759298083	0.2437636734	0.0653642219	0.0426531072	0.0689407329	0.15176555	-0.0414797427	0.1645749582	0.0469710001	-0.0818054583	0.0071371799	-0.0049044982	0.1346915149	0.0831471893	-0.0065054752297584	-0.006890586792977	4.232120796500011e-05	4.748018635155043e-05	0.0417159198702705	-0.0001012563145224	1.0252841230659626e-08	0.0017402179706228	0.056842296659866	0.0122306903754889	0.0032310466895682	0.000149589787061	0.0007459056455694	-0.0001189766003707	5.563752320923033e-07	1.4155431435769254e-08	-0.0013700558284992	-0.0001259703074866	1.8770529732046292e-06	1.586851836829373e-08	-0.000137989549572	5.1972865316400005e-05	1.9041115791083452e-08	2.701178729196654e-09
1113.2882178791435	-0.4694583587991019	1239410.6560685197	0.2203911506463463	1638.229505688364	2.194892848142217	4.817554614825854	2683795.913307941	1109.6542637343175	0.8618725790665849	0.7428243425468866	1231332.5850237503	1240.8403621345624	1248.4413706114167	1.117585	22.843447	0.0766653047335897	0.040817623903291	0.1480312685	0.0594118293	-0.0564696072	-0.0603380621	0.0845257366	-0.1173326417	0.1514968357	0.1045388861	0.0869336842	-0.0339327454	0.1611403073	-0.0746201045	0.0293170831	-0.0304150966	0.079953326	-0.1544485873	0.0836478657	0.0549402749	-0.1060273772	0.1392361506	0.0601924964	0.0126862008	0.0779638515	-0.0802482149	-0.0655613379	-0.1883603217	-0.0239219637	-0.0210141195	0.0049000027	0.0432913023	-0.030750806	0.0284326715	0.0519309369	0.0542973292	-0.2789050894	-0.0383664658	-0.0211992019	0.091271441	0.0600178671	0.1426331448	0.0875625313	-0.0522246634	0.1199548159	-0.0921761545	0.0435328366	0.0250825166	0.1302164061	-0.1143191412	0.095361045	0.0440409364	0.0587089831	0.1523601856	-0.0607462155	-0.000214696	-0.0325181652	0.1103273642	-0.0085889338	-0.1752608245	-0.1781650603	0.2323104138	0.0024190929	-0.0427336316	0.1097656553	-0.1161869344	0.0421342825	-0.1081010498	0.1618059911	0.0591432628	-0.0181968588	-0.1117141022	0.1552016468	0.1160404546	0.1133079474	-0.1048943556	0.0294119594	-0.0779523615	0.1528179034	-0.0859402225	0.0506293534	-0.0834825012	-0.0448938179	0.1141184728	-0.200420973	0.0371074269	0.0431397221	0.1318872767	0.0734003241	-0.0068366645062241	-0.0003311892764657	4.673998157066442e-05	1.0968633684587396e-07	0.0178461192160597	-0.0238698006542108	0.0005697673832717	0.0003184839710738	0.0522786802960553	-0.0045636163638107	0.0027330604134971	2.0826594316040825e-05	6.791205930704836e-05	-0.0006779935862623	4.612047799324054e-09	4.596753030128848e-07	-0.0011110085899115	0.0002590472385877	1.2343400868571397e-06	6.710547181991278e-08	-0.000158962693504	-2.0973143932000003e-05	2.526913792604665e-08	4.3987276639238844e-10
1112.3141491085105	-0.9740687706330392	1237242.7663069898	0.9488099699225602	1627.1462887531052	-11.08321693525886	122.83769763400882	2647605.0450030034	1109.5855840846928	-0.0686796496247552	0.0047168942725791	1231180.1684085687	1240.9978900615986	1263.4175591816231	1.245154	25.45097	0.0576125981470284	0.0365092041032681	-0.0373589385	-0.1603178302	0.0925592537	0.0237144583	0.1025906121	-0.058478332	-0.0072330565	-0.0908645071	0.1725389852	0.0826267996	-0.0227935488	0.0478845596	-0.1408063099	0.0436696615	0.0816356	-0.0194658584	0.0226690568	-0.0992395361	0.0389671507	0.1617485246	0.160436957	0.0014436306	-0.0174898531	-0.1765419443	0.0642679358	-0.082607214	0.0551146418	-0.0501750013	-0.2155817139	-0.0781532746	0.0071492193	0.1283681168	0.1519608217	-0.0209349852	0.1610678846	-0.0100472536	-0.077543203	-0.1457152895	-0.044384931	-0.0263795972	-0.0537439471	-0.1432310086	0.2002657955	-0.0871614817	0.0178756233	0.0710090006	-0.0027489	0.1395674332	-0.1433029094	-0.0327719826	0.119097817	0.1220716245	0.0236998511	0.054323354	-0.1556089888	-0.0241227836	-0.0339894782	0.0153153893	0.0317077199	-0.0385542867	0.0040388552	-0.0129534559	-0.0735422689	-0.1552509667	0.0461561333	0.1035714369	0.1083111294	-0.1154270931	-0.0010001438	0.0070081884	0.0270829536	-0.1727054236	0.0975026224	-0.0144658202	0.1097481737	-0.0024694264	0.1898121929	-0.0950756667	-0.0481581856	-0.1053213569	-0.1589587288	0.0673401238	-0.1492686811	-0.0818393096	0.0982617151	0.1289028963	0.0632525717	0.0004016890955398	0.0072383536017639	1.613541294755826e-07	5.2393762864168426e-05	0.0086539715678952	-0.0091921476481644	8.449557838565612e-05	7.48912238979385e-05	0.0522279538987078	-5.072639734749612e-05	0.0027277591684455	2.573167387856061e-09	0.0006573701264933	0.0005894580671862	4.3213548320581723e-07	3.474608129709516e-07	-0.0013030683347805	-0.000192059744869	1.6979870851076254e-06	3.688694559914541e-08	-0.0002000722914438	-4.11095979398e-05	4.0028921803572857e-08	1.689999042772008e-09
1110.7625342254591	-1.551614883051343	1233793.4074389644	2.407508745306433	1636.5352895710323	9.389000817927126	88.15333635903625	2678247.754011343	1108.3899542530628	-1.195629831629958	1.4295306942834818	1228528.2906891066	1242.8062251164365	1241.0290014478896	1.206784	24.666674	0.0562340980608001	0.0333829064805562	0.0265308588	0.1176325498	-0.0143965316	-0.1640888357	0.0901385001	0.0557735627	0.2067035998	0.000603624	0.1029312772	0.0433512436	-0.2602285236	0.0078276616	0.1293560211	-0.0059137916	-0.1304428429	-0.1175009419	0.1275392448	-0.045017385	0.0645872584	0.1553000533	0.0505370879	-0.0150100907	-0.1821313072	-0.2277238585	0.0368570698	0.0343221108	-0.0689761033	-0.149179849	-0.0577916634	-0.2447135355	-0.0169896878	-0.0937887089	0.0205290679	-0.0043216869	-0.0987843451	-0.0489108732	-0.0698352294	-0.0116153141	0.1835822219	0.0125589275	-0.0469035483	0.1121197237	0.1658255686	-0.0260795923	-0.0740349446	-0.1319210207	-0.0571205858	0.1820069849	-0.0768357083	-0.0460972431	0.0131409047	0.1401977882	-0.1176075403	-0.1037093201	-0.1492691082	0.0521238334	-0.2120819697	-0.1108559823	0.0931843871	-0.0108926106	0.1063090607	0.0057024402	-0.1702164985	-0.0533480868	0.0170346819	-0.1524546478	0.1090303571	-0.0536378254	0.0558391895	0.1323205909	0.026291701	-0.1778911161	0.0633518726	-0.162285375	0.0312797797	-0.084806984	-0.0507853409	0.0041970948	-0.0691831865	-0.0246078463	0.100471719	-0.0408081498	-0.0129259353	-0.0275492843	0.0094753866	0.1257424501	0.0527593557	-0.0089024360116383	-0.0093041251071781	7.925336694131443e-05	8.656674401002188e-05	0.0086387325319918	-1.523903590340027e-05	2.3222821526512247e-10	7.462769975929344e-05	0.0510279802686142	-0.0011999736300936	0.002603854770294	1.4399367129200177e-06	0.0003159164786082	-0.0003414536478851	9.980322145620529e-08	1.1659059365404184e-07	-0.000753035588229	0.0005500327465515	5.670625971393961e-07	3.025360222789868e-07	-0.0002228811027597	-2.280881131589999e-05	4.967598596737996e-08	5.202418736443273e-10
1110.052585251566	-0.7099489738932334	1232216.742023685	0.504027545532055	1620.176763719128	-16.358525851904233	267.6013680474191	2624972.7456953875	1108.807499595658	0.4175453425953037	0.1743441131230295	1229454.0711595754	1239.125656390298	1245.5144461873233	1.157935	23.668209	0.025408999207737	0.0125567826684377	-0.1121547759	-0.1079275975	0.0480817592	-0.0534129498	0.1036091048	0.068288415	-0.107821055	-0.057655069	0.0709265876	0.036053455	-0.1325234195	-0.1002716169	0.1356030845	0.0398248633	-0.0226041288	0.1458273182	0.1112222829	0.017827034	-0.0696674414	0.098817051	-0.0457540433	-0.1009416381	-0.0763128922	-0.010604017	0.0651118653	-0.084838189	-0.0189753722	-0.0289554951	-0.1705713451	0.0039031356	0.0361972524	-0.1021294548	-0.1694343242	0.0073949367	0.1122744702	0.0700957432	-0.0575591185	0.0566198086	-0.0897684708	-0.1107254391	-0.094907626	0.0622991531	0.0092632429	-0.0654672494	-0.0715232271	-0.1295765097	-0.0571455743	-0.0048313383	0.0057681048	-0.1477106187	-0.100249185	0.0358709288	0.0031957549	-0.0907159304	-0.1085072398	0.1013244863	0.0055946471	0.1354533385	0.052445086	-0.0192154499	0.1019850253	0.0191853984	-0.1629572589	0.0164103033	-0.0221482128	0.1144699287	0.1296580878	-0.116953607	-0.0071369703	0.1563981491	0.0558219384	-0.1183402638	-0.0317633394	-0.1188075055	-0.0544789355	0.0132694768	-0.1580491767	-0.0054699391	0.0351688937	-0.0626918446	-0.0720666642	0.1439801735	-0.1892842765	-0.045823384	-0.0031290474	0.1224102548	0.0419779864	0.0001581135651207	0.009060549576759	2.4999899475177843e-08	8.209355863290767e-05	0.0087144182470098	7.568571501800035e-05	5.728327457785964e-09	7.594108538381735e-05	0.0510793659061192	5.138563750500119e-05	0.0026091016213712	2.640483741795385e-09	0.0004213388572638	0.0001054223786555	1.7752643264036485e-07	1.11138779214047e-08	-0.0007840867332173	-3.105114498830005e-05	6.147920052073774e-07	9.641736050844314e-10	-0.0004108351446849	-0.0001879540419252	1.687855161082627e-07	3.5326721876019834e-08
1111.42612564792	1.3735403963539738	1235268.0327727457	1.886613220416232	1631.680656608898	11.503892889769986	132.33955161930044	2662381.7651516446	1109.7196337941807	0.912134198522608	0.8319887961144807	1231477.6656282905	1240.4401074439693	1255.7043958431168	1.181257	24.144899	0.1202924031474991	0.0934311717103731	0.0261797023	0.069025936	-0.0921464201	0.1084142436	0.1240955917	-0.0242366982	0.1596362433	0.0605363161	-0.0846162465	0.0416869986	0.0514471428	0.0661132408	-0.0200955763	-0.1001780816	-0.0396555902	-0.0267769992	0.1190856932	0.0633313655	-0.0480524445	-0.0670358496	-0.1714757457	-0.0416961673	-0.1106808017	-0.1127693262	-0.0793365734	-0.0269222149	-0.2628221978	-0.004597077	0.0307014302	0.0649670791	-0.0448290573	-0.054006257	-0.1785237176	0.0239290393	-0.0110315541	0.1203899757	0.0477222729	0.1100154326	0.0843184862	0.055935221	0.0981854051	0.080021984	-0.0544224154	-0.1785772873	-0.092033321	0.0172511609	-0.0960797854	-0.1661893546	0.0361886477	-0.113856122	-0.0571582845	-0.0557167862	0.0421044463	-0.0283104927	0.1348061826	-0.0141183622	-0.1050868058	-0.1148613102	0.1106697353	0.33605899	0.0964806386	0.0379972116	-0.0092203599	0.122130077	-0.0300876506	-0.1231767796	0.1556721205	0.0724976366	0.0643181644	0.1598895746	0.1709962045	0.0312297857	0.0131357555	-0.1148073866	-0.0874468252	0.1594286465	0.0359397859	-0.101722602	0.0601500015	0.2072739423	0.0012752628	-0.092056577	-0.0761348529	0.0806151477	-0.1447853486	0.1189108618	0.0309673479	-0.010412979234033	-0.0105710927991537	0.0001084301365284	0.0001117480029683	0.0086918724312567	-2.2545815753099305e-05	5.083138079727007e-10	7.554864636124026e-05	-0.0406042232106642	-0.0916835891167834	0.0016487029425414	0.0084058805133351	0.0004179688972035	-3.369960060300005e-06	1.7469799902950993e-07	1.1356630808017213e-11	-0.0008080162729029	-2.3929539685599928e-05	6.528902972758938e-07	5.726228695647019e-10	-7.783113611462087e-05	0.0003330040085702	6.057685748892641e-09	1.1089166972387453e-07
1111.3293657450777	-0.0967599028422228	1235052.9591673566	0.0093624787980363	1640.6200314007597	8.93937479186161	79.9124216693708	2691634.087433429	1108.8319166011531	-0.8877171930275836	0.788041814796772	1229508.2192733863	1242.126368043649	1261.621734452378	1.204339	24.616705	0.1209340437885271	0.077471601945538	-0.0587009381	-0.0792605196	0.0355917603	0.0931683965	-0.1076323497	0.0114220421	-0.0716164792	0.0019350036	0.2470667389	-0.2167827955	-0.0653907271	-0.0510429004	-0.1393765207	-0.0862170863	0.0143730999	0.1273134678	-0.2017315692	0.0319811343	-0.0838261414	0.0366798025	-0.1723127969	0.0340843625	-0.1316401264	-0.0746340503	0.0501065111	-0.0581471418	0.0054139742	-0.1567484764	0.0275501102	0.0553390695	0.3094642381	-0.0094049564	-0.0909569433	-0.0413658643	0.091012183	0.0415264606	-0.0891873623	0.0029173576	-0.0189509618	-0.1488087097	-0.0036692027	-0.1424927724	0.0618485174	-0.0653680857	-0.0491123167	-0.2269735437	0.0143817893	0.0362655017	0.2492561239	-0.0988699069	-0.0361726153	-0.1139891666	-0.0175197261	0.0886988599	0.1071354811	0.036239736	-0.0142468537	-0.0137051729	0.2275597061	-0.1440563402	0.0159372087	0.0605925722	0.0915869157	0.048639253	0.0157429176	0.1397784233	0.136157238	-0.2019064204	-0.0747244011	0.1592628311	0.0604479998	-0.117625937	0.0756266598	0.0454156207	0.2471573599	-0.0453657426	-0.0600731377	-0.0114284459	0.0913033531	0.1798608549	0.0206125584	0.0373972632	0.0443150206	0.0457877493	-0.1400868313	0.1152490509	0.0197875765	-0.0142486772708565	-0.0038356980368234	0.000203024803969	1.4712579429691648e-05	0.020042102435994	0.0113502300047373	0.0001288277211604	0.0004016858700548	0.0400793889293282	0.0806836121399924	0.0016063574169483	0.0065098452679567	0.0008079439307197	0.0003899750335162	6.527733951867993e-07	1.520805267659613e-07	-0.0007670602060945	4.0956066808399937e-05	5.883813597737368e-07	1.677399408414119e-09	-0.0001481901079295	-7.035897181487913e-05	2.1960308088156855e-08	4.950384914846956e-09
1109.5894821574104	-1.7398835876672365	1231188.8189143504	3.027194898633814	1629.0133690899968	-11.606662310762886	134.71460999608365	2653684.556673942	1109.554537279301	0.722620678147905	0.5221806444869381	1231111.271197084	1240.8483761058137	1235.9129841080128	1.193796	24.401205	0.0740591084460401	0.0437818677568822	0.0077983173	0.1246349947	-0.0659698172	-0.1109087955	0.0763342815	0.090584613	0.1624041456	0.1027937231	0.0903347481	-0.0034232677	0.1407117671	-0.0085035204	0.0299507375	-0.0686657462	0.0645621345	-0.064474001	0.04269373	0.0840139388	-0.0007750023	0.1463018759	0.0489959871	-0.043752365	-0.0065607588	0.1191533533	0.0336934023	0.2204857634	-0.0885161609	-0.0264569955	-0.0380717318	0.0017009529	0.0051179272	-0.0087777711	-0.060648339	-0.0148008715	0.1572394721	-0.0987897592	-0.0173659639	-0.1864672641	0.1519288026	-0.0242604463	0.0625103983	-0.0658370511	0.1028311172	0.0474448123	0.0873865343	-0.0319047884	-0.0559203583	-0.0207744826	0.0164327617	-0.03355045	-0.0894210307	0.0885575291	-0.0827283516	-0.2344931752	0.1211501006	0.0303222756	0.1027469521	0.0462949284	0.0716036162	0.025438907	-0.0691389983	0.0677600884	0.0586234409	-0.0471290477	0.0990589106	-0.1186925048	0.0913078441	-0.0658262854	0.0282279778	0.1350386763	0.1501538502	-0.0434237034	0.1008045739	-0.0235261237	-0.0956234409	-0.2545394561	0.0517192196	0.195483818	-0.1012753489	0.1476007071	-0.0108995906	0.1277549195	0.0859754559	0.0490003578	-0.071114483	0.1114298236	0.0084997322	-0.0076986572697848	0.0065500200010717	5.9269323757610346e-05	4.290276201443932e-05	0.00860071798337	-0.011441384452624	0.0001309052781927	7.397234982946413e-05	0.0431052643671989	0.0030258754378707	0.0018580638161661	9.155922165509216e-06	6.795430700232526e-05	-0.0007399896237173	4.617787840166272e-09	5.475846432093819e-07	-0.0004860064775566	0.0002810537285379	2.3620229622697394e-07	7.899119832505563e-08	-0.0001879833267637	-3.979321883419999e-05	3.5337731141148014e-08	1.5835002651865286e-09
1109.975870855659	0.3863886982485383	1232046.4338817785	0.1492962261341999	1620.228716169085	-8.784652920911867	77.1701269408854	2625141.092698921	1109.074729039734	-0.4798082395670917	0.2302159467564717	1230046.7545945593	1241.0645577685325	1254.9400098606102	1.196626	24.459042	0.040151558139676	0.019652128771916	-0.1420565392	-0.1292376078	0.0706991923	-0.0647018211	0.0656401356	0.1413844613	-0.074500139	-0.0570048533	0.1286407884	0.1308650835	0.018667197	0.0775763007	-0.0476044675	-0.0733223689	0.0306427621	0.0903191231	0.0465784791	0.0778416992	0.0285611468	0.078858503	0.1068895677	-0.1058146651	0.0973737843	-0.0954391633	0.0230128048	0.0118113844	-0.0360501411	0.0258338037	-0.0802082561	-0.1138323031	-0.1209673305	0.0570633464	0.1120465982	0.1270614536	0.0424339602	-0.105268491	-0.0095901799	-0.0970273057	0.0030802709	-0.1518438475	-0.0806380578	-0.0128901951	0.1234093193	-0.0998515655	0.0502614509	0.1711400086	-0.0620026228	0.0855232009	-0.0743478312	0.0061172463	-0.0558589112	0.0298476806	-0.0336438604	0.0297322144	0.0544900635	0.0110783045	-0.0514743603	0.0439844709	0.0368775388	0.044013637	-0.0351092834	0.0700197306	-0.1130806461	-0.104464766	0.1086450264	0.1133284374	0.0751047222	-0.1122965667	0.0811918042	0.078061427	0.0250050421	-0.2181563999	-0.0088380636	0.0321092945	0.0297582142	-0.034189265	0.1857241392	0.0912990547	-0.0756287778	-0.0279146334	-0.059325294	0.0991936035	0.1678400325	-0.0409006883	0.0082024493	0.1074583966	-0.0028345346	0.0002295290479139	0.0079281863176987	5.26835838362614e-08	6.285613828814486e-05	0.0010525979242146	-0.0075481200591554	5.697411642742414e-05	1.107962390060885e-06	0.0462784418917721	0.0031731775245731	0.0021416941839301	1.006905560245648e-05	0.0002349836405793	0.0001670293335769	5.521731133990164e-08	2.78987982751683e-08	-0.0003020131032978	0.0001839933742587	9.121191456356763e-08	3.3853561771138844e-08	-0.0001089645498345	7.901877692919999e-05	1.1873273120635234e-08	6.243967107386669e-09
