global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
1068.386008634389	3.0669518804249947	1141448.663445721	9.40619383684241	1658.346925837819	11.868860161013572	2750114.526435745	140.86984152169512	1075.504008622603	2.9134332830253697	1156708.8725632878	8.488093494639985	1224.839322982296	971.1322514961996	0.99068	20.452511	0.0138950909199154	0.0102695788245168	-0.0247845831	-0.1360005566	0.0202965615	0.1033385793	0.1449908097	-0.1071630314	0.0760907346	0.0152887109	-0.1007086074	-0.3097862985	0.0267281581	-0.0587867089	0.1576656597	-0.1298317741	-0.0067616293	-0.0272324292	0.1046785646	-0.1527378685	0.0953367865	-0.0625379276	0.1375058742	0.0235592086	0.0288574986	0.1048661489	-0.0758543165	0.0024677205	0.16654927	-0.0304975153	0.1508139513	-0.2079359784	-0.0920507128	-0.248169699	0.1165360588	0.0688512023	0.0873812434	0.0824921795	0.0326315365	0.1760592013	0.1022368142	-0.1284099004	-0.0924072324	-0.0088013835	0.1386025708	-0.1671781593	0.0800668263	0.0132649584	0.0981196439	0.1751760983	0.0469467874	-0.0371757185	0.0525892649	0.1658554756	0.0155422833	0.0526136566	0.0808074512	0.0928674549	-0.1039689411	0.1105683306	0.0616763101	-0.0737285891	0.1343896644	0.0185922826	-0.1690543731	0.0497585474	-0.2028800536	0.0953293254	0.0107269421	-0.0390615832	-0.0358537202	0.030924743	-0.1604825127	-0.0152475962	0.0737528207	0.1154356796	-0.0670754344	0.0437449098	-0.0675099896	0.1628466236	0.0038997983	-0.0299082093	0.0209769474	0.1419863355	0.1094628008	0.0008448293840785	0.0098737861992645	7.137366882024576e-07	9.749165390878608e-05	0.0482771870913012	2.6083417680004828e-05	0.0023306867934484	6.803446778695885e-10	0.0442321618078338	0.0024448062660909	0.0019564841381943	5.977077678717329e-06	0.0006140215173122	-1.2000871482000027e-05	1.4402091632748158e-10	3.770224237223763e-07	-0.0004069678096345	1.8499025032900012e-05	3.4221392716786136e-10	1.6562279807870266e-07	0.0001051248637502	-5.084042226999926e-07	2.584748536591837e-13	1.1051236978498117e-08	0.0	0.0	0.0	0.0	0.0	0.0
1067.8888722880192	-0.4971363463698708	1140386.6435565774	0.2471445468819841	1655.2623481564406	-3.084577681378505	2739893.4412243734	9.514619472458394	1074.602386752042	-0.9016218705608026	1154770.2896131857	0.8129219974735606	1226.4388661202795	984.7949742933448	1.219968	25.186157	0.1019686342358815	0.0549156962702363	-0.1334370227	0.0075114033	0.0062428013	-0.0598690479	0.0883993589	-0.2187856959	-0.1341299685	0.098337381	-0.054491879	-0.2338850558	0.1223536312	-0.1488350627	0.1754945005	-0.015202018	0.0039523769	-0.0037931095	-0.0826474026	-0.0867715752	-0.041609754	-0.0962208281	-0.0417654192	0.0661343379	0.0405340581	0.0625626304	0.1037079059	-0.1254172169	0.0499693014	0.1094183215	-0.048713912	-0.039800542	-0.0740359006	-0.0272204571	0.0063573379	0.0405834425	0.1154170667	-0.0267779454	-0.0805900641	0.1659046674	-0.1220991072	-0.0872457719	-0.005492357	0.1917365471	0.0606098753	-0.0444872654	0.0722048504	-0.1800918075	0.0502483004	-0.1079268496	0.0558503556	-0.0541442636	0.1094042631	0.1674148835	0.0296453569	-0.0882216495	-0.0521460032	-0.1089142906	0.0806791516	-0.0531452111	-0.0417012537	-0.1274103372	0.0277894419	0.0846966692	-0.1241467198	0.0441296158	-0.0753698791	0.0999890341	-0.0422335081	-0.019034221	0.0644655928	0.0755159969	0.0787462698	-0.1294720037	0.1121352829	-0.1449355523	0.0961417413	0.3059110162	0.0357215845	0.2229475658	0.0093992865	-0.021879237	0.1959117909	0.1397444952	0.1012278027	-0.0144063711967561	-0.0152512005808346	0.0002075435310587	0.0002325991191568	0.0379360098094707	-0.0103411772818305	0.0014391408402642	0.0001069399475742	0.0485146450553202	0.0042824832474864	0.0023536707848437	1.833966276500169e-05	-0.0002120125129391	-0.0008260340302513	6.823322191332056e-07	4.494930564275204e-08	0.0001499828429698	0.0005569506526043	3.1019402943635564e-07	2.2494853185303687e-08	0.0001640156434092	5.889077965899999e-05	3.4681239288448867e-09	2.6901131282933852e-08	0.0	0.0	0.0	0.0	0.0	0.0
1066.6457519029673	-1.2431203850519523	1137733.1600526464	1.5453482917317145	1654.9757791658726	-0.2865689905679573	2738944.829625687	0.082121786355138	1073.0499869606713	-1.5523997913708172	1151436.2745162968	2.409945112248157	1222.3040075591116	981.1005093842688	1.103123	22.773893	0.08255359322777	0.0358043029645482	-0.0627341927	0.1503716338	0.1285181	-0.1005408675	-0.0605239783	-0.1383731438	-0.169395806	0.0560748892	-0.0967361345	-0.2041496464	0.1571381762	0.0791372626	0.103138217	0.0498419623	0.0276590358	0.0986233159	-0.146514742	0.0556620762	0.1794036381	-0.0017448301	-0.0881196316	0.0397259597	0.1549943498	-0.0181018411	-0.0746476349	-0.0217940775	0.136451213	-0.05356017	-0.0880149031	0.1837697453	0.1276050167	0.0762013603	0.0262181602	0.0273038061	0.0547990238	0.0890528156	-0.1194298819	-0.0130951783	-0.0715846361	-0.0358453879	-0.0056610028	0.0139756859	-0.1048267304	0.0601937694	0.2727386864	-0.1352706715	-0.0675504329	0.1094049679	-0.0208237283	-0.0745986771	0.0981486845	0.0888763022	-0.0601256375	0.0251919067	0.070632551	-0.0627876309	0.0003543967	-0.1109292349	-0.095572037	0.014152695	-0.0033598474	0.0168495211	-0.0426978326	0.1361536102	-0.1347899422	0.1595544425	-0.1080480451	-0.0172995846	0.1407055954	-0.0593023819	-0.0182600488	0.1550433758	0.1095879903	-0.0704683045	0.1589635224	0.063815102	-0.0902412765	0.0803569337	-0.0002434626	0.0113294779	0.17713589	0.1373117808	0.0924399334	0.001405647267731	0.0158120184644871	1.9758442412796256e-06	0.0002500199279212	0.019977626106268	-0.0179583837032027	0.0003991055448418	0.0003225035452314	0.0662478103886172	0.0177331653332969	0.0043887723812861	0.000314465152738	0.0002069996733589	0.000419012186298	1.7557121226622985e-07	4.2848864770691296e-08	7.010896141634859e-06	-0.0001429719468281	2.0440977579835683e-08	4.915266470879056e-11	0.0001049992619997	-5.901638140949999e-05	3.482933274671576e-09	1.1024845020481643e-08	0.0	0.0	0.0	0.0	0.0	0.0
1066.9298361641752	0.2840842612079086	1138339.2752973137	0.0807038674660432	1653.1638590742905	-1.811920091582124	2732950.7449494004	3.2830544182789723	1074.5299919821998	1.480005021528541	1154614.7036692663	2.190414863749697	1222.9955408873795	976.965486302722	1.212746	25.037066	0.0118821183862388	0.0080859794888634	0.1335669382	0.0657273207	-0.0769014094	-0.00684761	-0.1314781863	0.0424638648	-0.0617493646	-0.0071179144	0.0176465558	0.0549872164	0.0044786502	0.0834225592	-0.1422519877	-0.0050102043	0.0147273461	0.1036717816	0.0827329102	-0.1543229438	-0.0120951116	0.0840793441	-0.0419374948	0.0719767684	-0.0276887374	0.1188913279	0.0291284557	-0.0819625888	-0.0055063906	-0.0252291532	-0.0132473923	0.095061397	-0.1793674412	0.0192408834	-0.1125108243	-0.2145519502	0.0813077349	-0.0581290565	0.0469749982	-0.149854747	-0.0647919113	0.0063913799	0.0272220073	-0.0181825191	-0.0518136324	0.0674054967	0.0540965937	0.0023708441	0.1514757484	0.006107916	0.1372053782	-0.0382702471	-0.0663115317	0.1384878522	0.1049046736	-0.0267463488	-0.0395788278	-0.0727196102	0.065599622	-0.0386044563	0.0461446383	0.150040802	-0.0702436166	-0.007311734	-0.0013414878	0.1335734088	-0.0947666934	0.0745675126	0.0261565616	-0.0321553737	0.0963791469	0.1491194867	0.0368419104	-0.0885472568	0.0610136727	0.1585721724	0.1231778714	-0.0369349952	-0.0921993846	0.0960623909	-0.1443734289	0.0145400983	-0.0249391428	0.1346915149	0.0831471893	0.0014060084692602	3.612015291999497e-07	1.9768598156314107e-06	1.3046654469638216e-13	0.0199596926564709	-1.79334497971001e-05	0.0003983893309407	3.216086216251096e-10	0.0612343770956371	-0.00501343329298	0.0037496489382906	2.5134513383161253e-05	6.999963461950146e-05	-0.0001370000387393	1.87690106145967e-08	4.899948846863707e-09	7.003668874183688e-06	-7.227267451170861e-09	5.2233394810753735e-17	4.905137769920941e-11	0.0001049998048315	5.428318000042778e-10	2.9466636309588427e-19	1.1024959014653092e-08	0.0	0.0	0.0	0.0	0.0	0.0
1067.9575207547866	1.0276845906114431	1140533.2661367103	1.0561356177802097	1657.1926129596989	4.028753885408378	2746287.3564481945	16.230857869193102	1074.5824614091352	0.0524694269354313	1154727.4663681155	0.0027530407629325	1227.067648786021	970.4093266066226	1.1387	23.508392	0.0351555305682075	0.0204177584317265	0.0535238361	-0.1342794774	0.046486116	0.1656054255	0.0149416809	0.0998891098	-0.0316467012	-0.0535588508	-0.1019483743	-0.0442645094	-0.1167372034	0.0939381969	0.0603916166	-0.2577399977	-0.0444484911	0.06850624	0.0346799993	-0.0614457599	0.2343946375	0.0303077419	-0.0358977051	0.0539013673	-0.2144604786	0.0573219047	-0.0325088938	-0.0074477279	-0.1200905253	-0.0139596519	-0.0379014576	-0.0403993628	0.1221906025	0.0651534586	0.1172060709	-0.0019379451	0.1083077908	-0.0383483412	0.1874729594	0.0672852062	0.0054943625	0.074996226	-0.0654080479	-0.0514567335	-0.0169545957	-0.030007434	0.1710164908	-0.0055901401	0.145206584	0.0905819681	0.0844491644	0.2125042111	-0.0146678369	0.117845323	-0.1217638589	-0.0771482874	0.1009183619	0.022029496	-0.0382002592	0.0884518356	0.0992264217	0.0006842329	0.0078327416	-0.0537021339	-0.0841839131	0.0747279668	-0.117785136	0.1139405635	0.0126620747	0.0945886452	0.1031297041	0.069169239	0.0292175223	0.0275215606	0.051724326	0.0572502789	0.0755480707	-0.0488404495	0.0330171706	-0.026444325	0.0237738917	0.1859284845	-0.0535137982	0.1318872767	0.0734003241	0.0014205873623183	1.4578893058100027e-05	2.018068453978465e-06	2.125441227995172e-10	0.0368743213007576	0.0169146286442867	0.0013597155713915	0.0002861046621741	0.0643097824129341	0.0030754053172969	0.0041357481139989	9.458117865658646e-06	0.0002449924954577	0.0001749928608381	3.062250134433712e-08	6.002132283059116e-08	0.0001350127880777	0.0001280091192035	1.6386334599260047e-08	1.822845294451393e-08	0.0001049834306019	-1.6374229600007615e-08	2.6811539499376553e-16	1.1021520700943952e-08	0.0	0.0	0.0	0.0	0.0	0.0
1068.217049584731	0.2595288299444291	1141087.6650235078	0.0673552135723244	1647.508600002382	-9.68401295731678	2714284.587081809	93.78010695747932	1074.541733897816	-0.0407275113193463	1154639.9378881245	0.0016587301782674	1224.626634804734	970.2013795344744	1.382938	28.550667	0.0629727720998581	0.0325045262784735	-0.1608859839	0.0440170228	-0.1402434236	-0.0760235855	0.0862993245	-0.0365200896	0.0734945578	0.0877968786	0.093912317	0.0721204943	0.0386344825	0.0543114175	0.1484758556	0.0908893715	0.0376154984	0.1071161675	-0.0867096546	-0.0951768635	0.1861447858	-0.0580473161	-0.1240250335	-0.0640145723	-0.0784292095	0.0015893979	0.0312193263	0.0160383423	0.0664466414	-0.2178247094	0.0355112045	0.0411565592	0.1071103081	0.1092811781	-0.0629135851	-0.1087480689	0.1813378018	0.0529783373	-0.1040358144	0.0798917686	0.0210197258	0.0038204574	0.0381955657	-0.0143677171	-0.0086879846	0.036151688	0.1051308873	-0.1719706046	0.0683655615	-0.1827992451	0.0949179213	0.0607568122	0.0068115725	-0.0453683662	-0.0573433705	-0.0579957481	0.1297094248	0.163396598	0.0150605091	-0.050144364	-0.0956823924	-0.11324672	-0.0527821283	0.00518665	-0.0816160559	0.0610999977	-0.0388275855	0.1755866503	0.0103690632	0.091946653	0.0236024396	0.0421862288	0.1532006207	-0.0218461397	0.144366975	0.0257943526	0.0490764253	-0.0496813633	0.0493075877	-0.1382517757	0.0116357709	0.1952769066	-0.0306806062	0.1289028963	0.0632525717	0.0014066536248549	-1.393373746340007e-05	1.9786744203174296e-06	1.941490396989586e-10	0.0199608902437518	-0.0169134310570058	0.0003984371393231	0.00028606415012	0.0455659607266127	-0.0187438216863213	0.0020762567769392	0.0003513308514086	-0.0001730001494406	-0.0004179926448983	1.7471785118907637e-07	2.9929051706469937e-08	6.990899887648894e-06	-0.00012802188819	1.6389603855745947e-08	4.8872681239129306e-11	0.0001050006098949	1.7179292999998917e-08	2.951281079798118e-16	1.102512807830097e-08	0.0	0.0	0.0	0.0	0.0	0.0
1069.8507150053808	1.633665420649777	1144580.5523975247	2.6688627066268125	1653.7760268048542	6.267426802472073	2734975.14683445	39.28063872434532	1074.7342054887251	0.1924715909092356	1155053.6124474814	0.0370453133071321	1222.6148828411383	980.0193255120817	1.320492	27.261461	0.0536239023204829	0.0334000681816451	0.1146183759	0.1202404413	-0.0733669394	-0.0358711727	-0.1116410624	-0.0412478037	0.078089173	-0.0148057312	0.0599739359	-0.0535790656	-0.0649828044	0.1227431102	-0.1325233838	0.0852995545	0.0090370185	0.1062286275	0.0403805809	0.0191918284	0.0214940048	0.0125750373	-0.2166351644	-0.008744535	-0.0243284121	0.0309377393	0.0206192802	-0.0990752569	-0.0308436493	0.0424576999	-0.0859957024	0.0908190946	0.0073230846	-0.1971279813	-0.2355443429	-0.1354079791	-0.1557161144	0.0796489714	-0.0441459591	-0.1469326624	0.0184948237	-0.1451056334	-0.0093928835	-0.0056726604	0.0388167153	0.0357621568	0.0276659211	-0.0474800898	0.1666225088	0.0581795227	0.0854066086	-0.0587485163	-0.1409685558	0.0154036844	0.060655146	0.0832632358	-0.0705327764	0.0061482611	-0.0501609045	-0.0552128372	-0.0444435959	0.1550807752	-0.037320116	0.0095004157	-0.0406333013	0.010279748	-0.0810571316	0.0812611096	0.0602579627	-0.0092318465	0.0742082488	0.1319493491	-0.1073385767	-0.0817609149	0.0292750535	0.0707698319	0.0637128243	-0.0818539133	-0.1132296506	0.1013056308	-0.0990942711	-0.0985250928	0.019688148	0.1257424501	0.0527593557	0.00139446791853	-1.2185706324899888e-05	1.9445407758093908e-06	1.4849143863670512e-10	0.0106101437601324	-0.0093507464836193	0.0001125751506106	8.743645980092053e-05	0.0549745591715478	0.0094085984449351	0.003022202156106	8.852172469803519e-05	0.0004499956996721	0.0006229958491127	3.881238280116541e-07	2.0249612972338282e-07	8.102363225082065e-05	7.403273236317176e-05	5.4808454611570195e-09	6.564828983116225e-09	0.0001049817576587	-1.885223619999877e-08	3.5540680974054407e-16	1.1021169441110015e-08	0.0	0.0	0.0	0.0	0.0	0.0
1071.0634288972117	1.2127138918308449	1147176.8687210523	1.4706749834395136	1656.1628527385433	2.386825933689124	2742875.39479107	5.69693803773096	1076.6296411687676	1.8954356800425105	1159131.3842431894	3.5926764171782133	1227.5162784542856	971.044339931211	1.227255	25.33659	0.1593608959926248	0.1191285104562494	0.1068942133	-0.1031574676	-0.0177817811	0.1380029594	-0.0875751384	0.0584874616	0.085669737	-0.1505620359	0.0475948305	-0.0470592502	0.0861108185	0.0638942022	-0.0989344307	-0.0479930755	0.007962175	-0.0186022284	0.0619765561	-0.1533559693	-0.0735020531	0.0700775801	0.0511351742	-0.0256647248	-0.0446950799	-0.1301253003	0.0036445216	-0.0104281969	-0.006334997	0.0760082168	-0.0398762701	-0.0322333929	0.0270937786	-0.1419559721	-0.0569970291	0.1910647947	-0.0226634816	0.0307245871	0.1912775854	-0.024274821	0.0001185042	0.0219935315	0.0733727607	-0.04811521	0.1509216495	-0.0635364914	0.0010565517	-0.0500064669	0.0401283251	0.0188850685	-0.0219986089	0.0032443108	-0.0029057912	-0.1049939556	-0.20341621	-0.0578029742	-0.0696951228	0.0026569035	-0.0589280147	0.0488403902	0.1752543468	0.0463678529	-0.0701743185	0.061114704	-0.0367165931	0.1115885818	0.0471861736	-0.0111155856	0.0072009267	0.1660413054	-0.009306223	0.009173175	-0.0061919473	0.0912900345	0.0977995528	-0.0621760041	-0.0636581914	0.1781417452	0.0956094556	0.1529565608	-0.0005651684	0.0434912703	-0.0857717059	0.1224102548	0.0419779864	0.0016214080702212	0.0002269401516911	2.628964130178436e-06	5.1501832449624815e-08	-0.0031717086082494	-0.0137818523683818	1.0059735495643349e-05	0.0001899394547038	0.0440153013448849	-0.0109592578266629	0.001937346752481	0.0001201053321112	-0.0018470292418577	-0.0022970249415298	5.2763235820099806e-06	3.4115170202774297e-06	0.0004709025272333	0.0003898788949824	1.5200555275275917e-07	2.217491901547089e-07	0.0001059348340642	9.530764054999986e-07	9.083546347207977e-13	1.1222189068209588e-08	0.0	0.0	0.0	0.0	0.0	0.0
1070.782958666396	-0.2804702308155811	1146576.144570361	0.0786635503737453	1657.3703116812358	1.207458942692483	2746876.3500423566	1.4579570982880492	1076.9014043634588	0.2717631946911751	1159716.63471999	0.0738552339887535	1228.7557964865646	983.4124057137544	1.224726	25.284393	0.2363569978404337	0.1379547771144139	-0.0515526478	-0.1364715574	0.0342719284	0.0783868341	0.1512970615	-0.1144226171	-0.0715574982	-0.0599989577	0.0837806257	0.1086165455	-0.0633563667	0.0414704699	0.0721278707	-0.0786877793	-0.0112633145	-0.0287420086	0.1199386241	-0.17452229	-0.0551116919	0.0779749982	0.1618729877	0.018353684	-0.0538381234	-0.1375978215	-0.1162791139	-0.1161614864	-0.0836868915	0.135937601	0.1940416845	0.0984898788	0.0920285082	0.0107317934	0.2035890132	0.0581936683	0.0554584445	-0.1337501609	0.0618073103	0.1449219737	0.0814855365	0.0002576883	0.154861643	0.1185729608	0.0464187143	-0.0298963735	-0.046305719	0.2177847958	-0.0286852065	0.1650144894	0.0888599837	-0.0615196615	-0.0298512067	0.118203076	-0.1775225765	-0.0060495714	-0.0184380665	-0.0206418678	-0.2600104589	0.1015651998	0.0247300587	-0.1026418253	0.0423845288	-0.075849669	-0.0054592183	0.0901161123	0.0569480774	0.0065179922	0.1764959881	0.1258968516	-0.035053733	0.10071642	-0.1458008453	0.007499283	-0.0370263422	-0.0723041305	0.0127315956	0.0412458985	0.1661356735	0.1272859809	0.080145573	-0.0797427665	-0.0597335545	0.1189108618	0.0309673479	0.0014395993480746	-0.0001818087221466	2.072446282976813e-06	3.30544114485796e-08	0.0386130546802263	0.0417847632884757	0.0014909679917381	0.0017459664430739	-0.0277818485171934	-0.0717971498620783	0.0007718311070322	0.0051548307283177	6.999989309050553e-05	0.0019170291349482	3.6750007042402647e-06	4.899985032682203e-09	7.001221807856339e-06	-0.0004639013054254	2.152044211754308e-07	4.901710680280319e-11	3.49997550831867e-05	-7.09350789810133e-05	5.0317854300425954e-09	1.2249828558830532e-09	0.0	0.0	0.0	0.0	0.0	0.0
1068.5852040160012	-2.197754650394927	1141874.338241919	4.830125503332527	1645.9748614055354	-11.39545027570034	2709233.2443789714	129.85628698595897	1074.4480062311345	-2.4533981323243097	1154438.51809406	6.019162395692411	1224.9926777874152	980.3377807588772	1.338861	27.640682	0.1616643173918318	0.0908622006943474	-0.1503723229	0.1072609057	-0.0298362667	-0.1354589356	0.0372916522	-0.0627380533	-0.0270202657	0.0677122476	0.0795507565	0.195453764	0.1887529176	-0.0435995724	0.0653393808	0.1585517599	0.01879047	0.0121266391	-0.0578967675	-0.0970808577	0.0677971357	-0.0115885142	0.1137350499	0.1210988782	0.0084183827	0.1257261097	0.0604013387	-0.0798829522	-0.1470788198	0.1437063047	-0.1104113869	-0.1752556973	0.0622210349	0.1621811384	-0.0877438957	0.0966666985	-0.046672795	0.0720063423	-0.1299142838	0.0176701659	-0.0332101102	0.0972659914	0.0789236725	0.0893985857	0.0198235832	0.0171698469	0.0480192133	-0.0498933166	-0.1718555152	-0.1295828269	0.0042929635	0.1228757626	0.0140273051	0.0712525426	-0.2129443498	0.1519782714	-0.0856534624	-0.2537337512	0.0140398914	-0.103290896	-0.1083691714	-0.1022184217	-0.0418213443	-0.0292449877	-0.0899147267	0.0783283341	0.058171453	-0.0480950752	-0.0293581815	0.1621565867	0.1088217055	0.0701414933	0.0486706273	0.132065003	-0.1156542293	0.0974810192	-0.1320182603	-0.1238147354	-0.1572032807	-0.0182419024	0.094442696	0.1068043284	-0.0383405373	0.1152490509	0.0197875765	-0.0070422819619864	-0.008481881310061	4.959373523211903e-05	7.19423105579621e-05	-0.0004902695438744	-0.0391033242241007	2.4036422565081225e-07	0.0015290699653751	0.001346316688263	0.0291281652054564	1.812568625095452e-06	0.0008484500082363	-0.0013269910056817	-0.0013969908987722	1.951583571252374e-06	1.7609051291601293e-06	-0.0001451229474898	-0.0001521241692976	2.3141762884502005e-08	2.106066988812725e-08	0.0001849036200576	0.0001499038649744	2.2471168734267137e-08	3.4189348710405296e-08	0.0	0.0	0.0	0.0	0.0	0.0
1070.2514941568052	1.6662901408039943	1145438.260744874	2.776522833340595	1644.0957045392292	-1.8791568663061755	2703050.6856843447	3.531230528185645	1075.2779618696734	0.8299556385388769	1156222.6952825987	0.6888263619424748	1221.5785072266997	989.8481409651828	1.201751	24.810066	0.1443808681974015	0.0870684129466791	0.0292085182	0.1776421448	0.0155036143	-0.1173122236	-0.0877833158	0.0253040734	0.0553827561	0.0156639791	0.0555672142	0.0490173021	-0.1704520421	0.1731067986	-0.0150111078	0.109613591	-0.0071879992	0.0111705631	-0.0387321284	-0.0241930987	0.175023828	0.1306755314	0.0455115417	0.0866033905	0.2079807521	-0.090897463	-0.1552044791	-0.0785747473	-0.0037347136	-0.1033863027	-0.1406029709	-0.1929307809	0.0495551205	0.023073131	-0.1046330717	0.0054480911	-0.0814385057	-0.0905899733	-0.1137165471	-0.1290132457	0.0185841633	-0.072638916	-0.0173549582	0.0209045365	-0.0620338612	-0.0089438704	0.1997521848	-0.0047792425	-0.0996338551	0.1414434608	0.0539598619	-0.0363350839	-0.133129401	-0.0405671155	-0.0983602059	0.1042033914	-0.1886081813	0.016867498	0.122658359	-0.0685192877	-0.1582713176	0.0841650271	-0.0389595783	-0.0165715968	0.0267756117	0.0077087315	0.0045570021	0.0855569392	0.1353664537	-0.0042485612	0.1222591922	0.0177601729	-0.0613958288	0.2514225502	-0.064697494	-0.130423672	-0.120456024	-0.0510539353	0.0390768954	0.0005982578	0.0905480758	-0.1164457058	-0.0573608759	0.1114298236	0.0084997322	0.0013829005214915	0.0084251824834779	1.9124138523414627e-06	7.098369987990283e-05	-0.0059187732905314	-0.005428503746657	3.5031877264707896e-05	2.9468652927469083e-05	-0.0404299794324032	-0.0417762961206662	0.0016345832369045	0.0017452589175615	4.400062581774431e-05	0.0013709916314994	1.879618053641508e-06	1.9360550723531475e-09	2.6998928443822123e-05	0.0001721218759336	2.9625940174909204e-08	7.289421371146272e-10	-4.70005894413415e-05	-0.0002319042094989	5.377956238332896e-08	2.209055407833542e-09	0.0	0.0	0.0	0.0	0.0	0.0
1070.7035350432611	0.4520408864559613	1146406.059954136	0.2043409630278913	1657.3762119944502	13.280507455220912	2746895.9080850724	176.37187826817825	1075.9445778586648	0.6666159889914525	1157656.7346234606	0.4443768767790523	1226.1416115485797	987.3614768981934	1.220988	25.207211	0.1065477291542217	0.0803101052655721	0.1646174173	0.0159883801	-0.1095108346	0.0755787483	-0.1166206647	0.076331617	-0.013579654	-0.0123736819	0.2467939348	0.0787543405	-0.0103259477	0.0020454437	-0.2255047967	0.0620209039	-0.0348203029	0.1424189149	0.0116655124	-0.043556951	0.0638971006	-0.0974669504	-0.0299937497	-0.0015338946	0.0769732959	-0.0898011775	-0.0747794006	-0.0708590322	0.0450945761	0.1964170356	-0.0355180998	0.082272329	0.0471506938	0.0186383924	0.006630716	-0.0199506826	0.0055809124	-0.1383097085	0.0763319592	-0.1238911073	-0.0361663343	-0.101205863	0.0434708254	-0.0161585423	-0.002480313	0.0611225787	-0.07117518	-0.1053111497	0.0639631005	-0.0574933272	0.1014350372	0.0870369979	-0.2520869581	0.0920237171	-0.0641186304	0.0843945853	0.0863565973	0.0402693057	0.016346968	0.013991414	0.0448253142	0.1644390502	-0.0666328639	0.0328700251	0.0277603777	-0.0199047881	0.048268473	0.0855769695	0.0331620321	0.1352104256	0.0411759695	0.0737671188	0.1032372943	-0.0093958047	0.0545550773	0.0164504609	-0.0033773589	-0.0248815183	-0.0301628034	0.0776098335	0.0046318883	-0.1132304476	-0.046387167	0.1074583966	-0.0028345346	0.0014757778810263	9.287735953480004e-05	2.1779203541264763e-06	8.626203914156512e-09	-0.0059917118433077	-7.293855277630025e-05	3.590061081323376e-05	5.320032481101137e-09	0.0360018646497763	0.0764318440821795	0.0012961342582608	0.0058418267898025	-0.0001390140049662	-0.0001830146307839	3.3494355080983456e-08	1.932489357674268e-08	8.997885654515869e-05	6.297992810133657e-05	3.966471343649524e-09	8.096194625174247e-09	0.000306006234868	0.0003530068243093	1.246138180089663e-07	9.363981577808956e-08	0.0	0.0	0.0	0.0	0.0	0.0
