global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
1210.8596430569864	0.032028024984811	0.0010257943844276	1466181.0751840926	1498.1432143124666	2.679252104325542	7.1783918385328445	2244433.090590489	1173.9024339388202	-0.4615901328998006	0.2130654507904556	1378046.924407486	1277.7679707617733	1096.4043614873212	1.166766	27.211933	0.2154314983686435	0.1085282609058144	-0.0127185622	-0.2054280975	-0.0592099408	-0.0752874489	-0.1071743867	0.0453373629	0.1020829854	-0.0047142631	-0.0118911481	-0.0876125096	-0.1020321684	0.0116019505	-0.0253127337	0.0282987287	-0.026957197	0.1828844536	0.1270745036	-0.1488313622	-0.0484153738	0.0755265541	0.2360556455	0.0703162776	-0.0129868343	0.1983246418	0.0235067696	0.0575777964	-0.0121224601	0.0018477129	0.0072523217	-0.0285301023	0.0526646821	-0.0400221607	-0.0398044376	0.0003490095	-0.0026126182	0.0518987668	0.0816783284	0.0783106922	0.1100251189	0.1867343778	-0.0491242876	0.1050659522	0.0261814575	-0.1368643425	0.1250089604	0.0724884298	0.0320803118	-0.0388194596	0.0044410927	0.0457913782	-0.2093656277	0.0127206534	-0.0847274602	0.1955552074	-0.0251388344	0.0708497268	-0.0220043109	0.1324754486	-0.1456965742	-0.1851617115	-0.0513636714	0.0732400949	0.1219553758	-0.017860671	0.0817587015	0.0475456825	-0.0207236802	0.01339163	0.0027997783	0.1419863355	0.1094628008	-0.0424513429522193	-0.0082983644536512	6.886285260562182e-05	0.0018021165184469	0.047301834951881	0.0323798555670578	0.0022374635898149	0.0010484550465435	-0.0868447532992178	0.0836048692910083	0.007542011175602	0.0069897741691665	0.0011361443369619	0.0013031289427273	1.6981450413735709e-06	1.2908239544105953e-06	-0.000515187292839	-0.0004631366600715	2.654179467027775e-07	2.1449556590220706e-07	0.0005502926675621	-5.670257833970008e-05	3.215182390369824e-09	3.0282201997261185e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1211.601619180899	0.7419761239125364	0.5505285684562716	1467978.4836017762	1501.3990511460738	3.255836833607191	10.600473487073298	2254199.110782331	1175.0456752670543	1.1432413282341258	1.3070007345825283	1380732.3389638076	1278.1750356663538	1105.2406154760197	1.087537	25.364119	0.1062533273471734	0.0438019317727765	-0.059185255	-0.0083771581	-0.1584909854	0.2057670162	-0.0638086441	0.0657460329	0.1096325691	0.0147847983	-0.0192972621	-0.0016862788	-0.1128032063	-0.0260377301	0.0406627075	-0.0456538982	-0.0077063306	0.1149162997	0.0573534551	0.0716669963	0.0890510164	-0.0062198898	-0.0253242516	0.0363579863	0.0846421738	0.0697723337	0.1325919357	-0.2726522605	-0.0839581058	-0.1087188338	-0.0514770446	-0.0404872864	0.0250408468	-0.1082162983	0.0384506185	-0.0840123811	0.0220588272	0.0530170903	0.0241643921	-0.0227275922	-0.0660717964	-0.0115522318	-0.0047890269	0.1793851753	-0.0336422877	-0.1124238078	0.0569345202	0.0620593298	0.0809038924	-0.0186113102	-0.0622422523	0.0473022925	-0.1474386034	0.0651604395	0.0423437347	0.1084918085	-0.1322472185	-0.1279999456	-0.0402446626	0.1267507933	-0.0766694795	-0.041393877	-0.0714929445	0.0490658227	0.1110801455	-0.0827084623	-0.0149007388	-0.1124981137	0.0321617979	-0.0194767117	-0.0147101281	0.1397444952	0.1012278027	-0.0218586774701634	0.0205926654820558	0.0004240578716558	0.0004778017807446	0.0272073141368167	-0.0200945208150643	0.0007402379425394	0.000403789766787	-0.0712959745705745	0.0155487787286432	0.005083115989968	0.0002417645199523	0.0005741097941438	-0.000562034542818	3.158828273207506e-07	3.2960205573183644e-07	-0.0007119118782275	-0.0001967245853885	5.068185223614068e-07	3.8700562496277255e-08	0.0003087045493405	-0.0002415881182215	5.8364818865853776e-08	9.52984987835212e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1211.566191791636	-0.0354273892630772	0.0012550999099975	1467892.637092487	1505.5418324904008	4.142781344326977	17.162637266903634	2266656.209378554	1174.9257451062765	-0.1199301607778124	0.0143832434641919	1380450.506513539	1282.7045130894835	1093.332818541828	1.157177	26.988287	0.1831050566580482	0.122458477704733	-0.0738185576	0.0842647367	0.0642684958	0.0196714096	-0.1467822814	0.0503852789	0.0438390532	0.1064973408	-0.0429857621	0.0385861455	-0.1256056487	-0.0869622858	0.0142776685	-0.1175166877	-0.070454169	-0.0040791032	0.1191062669	0.0714146518	-0.0163349218	0.062632	0.0556406455	0.0971816036	0.0124848468	0.0300320793	0.1099753158	-0.1132296095	-0.1180656823	-0.1038078866	0.0722730441	-0.0292119913	0.0618316484	-0.1070798815	0.1352948099	-0.0327861406	-0.0386847129	-0.0538042146	0.0639071072	0.0944099313	0.0332993883	0.0360385459	0.080844896	0.0569642728	-0.0529734799	-0.0305543404	0.0841006022	0.0408618211	0.1481480836	-0.0228894229	0.0123426931	0.0665761225	-0.1699923713	0.0993929374	0.0601257217	0.0856482023	-0.1365369127	-0.0616459187	-0.0817184115	-0.0481506728	-0.0333451453	-0.017715043	-0.0635852061	-0.0285995536	0.0592512051	-0.0737980886	0.0548592261	-0.1280544963	0.0075204035	-0.040632272	0.0391411959	0.1373117808	0.0924399334	-0.0017451055179122	0.0201135719522512	0.0004045557766783	3.045393268647608e-06	0.0156197641336461	-0.0115875500031706	0.0002439770315907	0.0001342713150759	0.0452756834779819	0.1165716580485564	0.0020498875143984	0.0135889514601895	0.0001340565891913	-0.0004400532049525	1.9364682318896705e-07	1.7971169105604968e-08	-0.0005629864515708	0.0001489254266567	3.169537446522807e-07	2.2178782704880145e-08	0.0002010376478683	-0.0001076669014722	1.1592161672624422e-08	4.0416135860418585e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1209.3260260708546	-2.240165720781306	5.018342456563628	1462469.4373323254	1503.7376854636452	-1.8041470267555724	3.254946494150972	2261227.026683561	1174.3621824466982	-0.5635626595783378	0.3176028712710095	1379126.535560972	1281.8461981917226	1115.464083178779	1.211416	28.253281	0.0840630931380984	0.0505353603137759	0.0209323979	0.0528679478	0.1190115713	-0.0026008387	-0.0754838782	0.0462466263	-0.0142848332	0.1089318473	-0.0681103734	0.1218481381	-0.1418033553	-0.1300786164	0.01770346	-0.1725580847	0.0012566903	-0.0694169026	0.0623359239	0.089393632	0.0286439111	-0.0427581826	-0.035674471	-0.0065523388	-0.0247201001	0.0452595412	0.0227384848	0.0556597827	-0.0402467923	-0.0195876116	0.0347033544	0.0219441928	0.081516322	-0.0951459781	0.1260450243	-0.0476230752	-0.1009056799	-0.0943489461	0.1066803954	0.0855041999	0.0319769914	0.0083042282	0.1423693907	-0.0040229008	-0.1305262162	0.0363701739	-0.008977698	0.031454084	0.142389281	-0.0220466605	0.065253069	0.0842116549	-0.0918687738	0.0534448251	0.0228510071	0.0892717456	0.0028753449	-0.0545910085	-0.047960694	-0.1209962895	-0.0154840935	-0.0017557934	-0.109838132	-0.0281062971	-0.0271896207	0.0882853706	0.1051999406	-0.3225040204	0.0859012237	-0.0463465166	0.053637532	0.1346915149	0.0831471893	-0.0100096987039393	-0.0082645931860271	6.830350053052558e-05	0.0001001940681436	0.0149424003701739	-0.0006773637634722	0.0002232753288225	4.588216680652234e-07	0.0567417472151561	0.0114660637371742	0.0032196258770286	0.0001314706176249	0.0010170194695463	0.000882962880355	7.79623448084798e-07	1.0343286014362373e-06	-0.0001728978553929	0.0003900885961779	2.9893668399464155e-08	1.5216911286804476e-07	0.0002010876203639	4.9972495600012115e-08	2.4972503164932293e-15	4.0436231063615976e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1206.4901714991388	-2.8358545717157995	8.0420711519214	1455618.5339240213	1492.9143316962502	-10.82335376739502	117.14498677418396	2228793.2017840613	1171.4728359456835	-2.889346501014643	8.34832320292556	1372348.6053586225	1276.930206367024	1091.125549068238	1.119167	26.101797	0.1273209048953931	0.0841877605688687	0.1108682543	-0.1394661583	-0.0694635555	-0.1024823772	0.0107247131	0.0537864709	-0.0131265141	-0.0624465986	-0.0570042124	0.1547970542	-0.1102879086	0.0674271122	-0.0076643672	-0.1753405638	-0.0130102639	-0.0212825812	0.0124865976	0.0508192163	0.0871288536	0.1791589298	-0.0025341024	-0.101808503	0.0858641326	-0.0861422172	-0.2447342744	0.2050875138	0.071726546	0.12188584	-0.0315792119	0.0669398695	0.0818135592	-0.0152216467	-0.0817633537	-0.1410790354	-0.1106709537	-0.065297758	0.0686335642	0.0260781112	0.2176375749	0.019247338	-0.0074129361	0.1063821272	-0.2004518517	-0.0126090186	-0.088466452	0.0542182563	0.1254240783	-0.0065696723	0.0465194879	0.1592814098	-0.0256845369	0.0777439364	-0.0274965485	0.0595691953	0.1124192921	0.1128033834	-0.0523719041	0.1122865568	0.0302085864	0.0470679833	-0.0932056114	-0.0179105311	-0.038332194	-0.0097112471	0.1168343782	-0.0770326262	0.0971626446	-0.0805700215	0.1235473186	0.1318872767	0.0734003241	-0.0163145624374152	-0.0063048637334758	3.975130669769965e-05	0.0002661649475243	-0.0107043986597119	-0.0256467990298858	0.000114584150666	0.0006577583004793	0.0726460693965975	0.0159043221814413	0.0052774513987752	0.000252947464051	-0.0005719823438879	-0.0015890018134341	2.524926763097176e-06	3.271638017194959e-07	-0.0001730573096558	-1.5945426290001085e-07	2.9948832425303453e-08	2.5425661956985782e-14	0.0002009504890492	-1.3713131470001493e-07	1.880499747135453e-14	4.038109904911264e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1207.2194475993217	0.7292761001829149	0.5318436302980009	1457378.7946620116	1496.238400372592	3.324068676341767	11.049432565036508	2238729.3507495327	1172.3874133232584	0.9145773775749148	0.8364517795718084	1374492.2469188008	1277.8774041372972	1091.8548682888202	1.179117	27.499985	0.1231976888122334	0.059269188239565	0.0536661778	0.0925706874	-0.1300445831	0.1876759236	-0.0013636982	0.0373937315	0.009675374	-0.0159222318	-0.0346761036	0.010581388	-0.0974308238	0.0497575515	0.0409270507	-0.1205991037	-0.1102149272	-0.0366329744	-0.0263760331	-0.0440344171	0.0351510879	-0.0267481079	-0.1429390052	-0.1130348357	0.120666752	-0.0343104009	-0.0518558266	0.0104141766	0.007211801	0.0808750544	0.0714051674	-0.1179777206	0.0600997103	-0.0530122321	0.0352605198	-0.1389083166	-0.027921669	0.0033960623	-0.0354382162	0.0063227945	-0.0609225669	-0.0754350395	0.0572790875	0.1444442377	0.0314879118	0.0493103004	-0.0354266326	0.0466973519	0.1022819296	0.0426197809	-0.0367161813	0.119489734	0.0427680125	0.0795887965	0.1136245626	-0.0570133402	0.0013685313	-0.0967600806	0.006933782	0.1362272314	0.1246893065	0.1383040397	-0.03068627	0.0772462718	0.0159952198	-0.070152502	0.0193675707	-0.0149232895	-0.0174367221	0.0178747251	0.1179628728	0.1289028963	0.0632525717	-0.002197443591001	0.0141171188464141	0.0001992930445237	4.828758335631371e-06	0.0158212187617863	0.0265256174214982	0.0002503109631082	0.0007036083795916	0.0441325706885464	-0.028513498708051	0.0019476837955795	0.000813019608574	0.0003010210703227	0.0008730034142106	7.621349612233643e-07	9.06136847782239e-08	-0.0003159796950651	-0.0001429223854093	9.98431676934336e-08	2.042680825108449e-08	0.0001360472119437	-6.490327710549998e-05	4.212435379033317e-09	1.8508843877654032e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1207.170333073322	-0.049114525999812	0.0024122366641862	1457260.213052355	1495.5886058807373	-0.6497944918546636	0.4222328816446605	2236785.278040288	1171.914030788997	-0.4733825342614182	0.2240910237437627	1373382.4955601145	1277.9639786874782	1089.3047839877331	1.076233	25.100481	0.1397631071745661	0.0896511016000063	0.0075694072	0.1564533876	0.1104428149	-0.0380426867	-0.0430368453	0.0325564439	-0.0226379407	0.0626472932	-0.0650590611	-0.004669426	-0.056690684	-0.0060632513	-0.0488821331	-0.130061056	-0.1122269092	-0.0088444656	-8.44265e-05	-0.0039250327	0.0006564756	-0.0819652221	-0.0743658624	-0.1909131425	-0.0863447181	-0.2081009374	0.0904300581	0.004787596	-0.0183941633	0.0360520216	-0.0572315099	-0.0337299596	0.0332780733	0.0036667673	0.1577229751	-0.0750101124	0.0046216502	0.0802462536	-0.0304212791	0.1565377749	-0.0209216163	-0.0765533078	0.0848533695	-0.0501152965	0.0470237184	0.035559622	-0.0216035896	0.0501478215	0.0611130571	0.0583758844	-0.0194731655	0.0553356788	0.0393724918	0.1485176315	0.1493882382	-0.0062987661	-0.0212941461	-0.001221545	0.0321349804	-0.112977942	0.0665723769	0.0969166374	-0.0091161687	0.011153671	-0.0212156031	0.0565881276	-0.0041299329	0.0199629416	-0.0193592385	0.0744044511	0.005694661	0.1257424501	0.0527593557	-0.0021405894903665	5.685410063450015e-05	3.232388758957869e-09	4.5821233662675125e-06	0.038317917541363	0.0224966987795767	0.0014682628047066	0.000506101455979	-0.0363483420737935	-0.0804809127623399	0.0013212019715135	0.0064771773190593	0.0009020386372994	0.0006010175669767	3.612221158145921e-07	8.136737031809585e-07	-0.0003839090918602	-6.792939679509997e-05	1.4738619081292348e-07	4.614402948946138e-09	0.0002016730788122	6.562586686849998e-05	4.306754402242083e-09	4.067203071759183e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1207.8456145314433	0.6752814581213897	0.4560050476825502	1458891.02854284	1492.6395346901634	-2.949071190573932	8.697020887073148	2227972.780520068	1174.1396020644204	2.2255712754233627	4.953167501989574	1378603.8051359954	1277.2183952459409	1064.9872970191077	1.073739	25.042301	0.185488044477923	0.111266973493197	-0.0011956435	0.0254275334	0.0122681191	-0.1451794026	0.0647658298	0.0401383739	-0.0181523737	-0.0287017739	-0.0616959139	0.1004247316	-0.0862111246	-0.0709019555	-0.0032735191	-0.1400455386	-0.0856038979	0.0210488547	-0.0555983069	-0.0084006855	-0.0329116346	-0.0122449096	0.0448631232	0.0011341938	-0.0837637027	-0.1567060905	-0.0825499033	-0.145772132	0.0547559179	-0.0824388624	-0.0581006428	-0.071266272	0.0089356918	-0.0395772243	0.0935800226	-0.0838054892	-0.096996413	0.0410353268	-0.0327204957	0.0719816872	0.1348208274	0.0044148554	0.0361251265	-0.1087792832	0.047926795	0.0586345022	-0.0852321084	0.0144662946	0.0979982461	0.0781646242	0.0642401597	-0.0105234099	0.016135701	0.1703554189	0.0924632112	0.0006965921	0.0620016412	0.1421655469	0.0137640765	-0.0099780163	0.0310170755	0.1068465154	-0.0033694757	-0.1097252009	-0.0045382548	0.0434341461	-0.043581604	0.0593313512	0.0058155	-0.1907272891	-0.0050905097	0.1224102548	0.0419779864	-0.0022626329418216	-0.000122043451455	1.4894604043073334e-08	5.119507829416268e-06	-0.0020303556608496	-0.0403482732022126	4.122344109544016e-06	0.0016279831504003	0.0589891079223718	0.0953374499961653	0.0034797148534772	0.0090892293717713	0.0001200170090601	-0.0007820216282392	6.115578270340459e-07	1.4404082463732126e-08	-0.0001729878631175	0.0002109212287427	2.9924800785958914e-08	4.4487764734330375e-08	0.0002010103792324	-6.626995798000022e-07	4.391707330670994e-13	4.040517255915326e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1207.6083171437235	-0.2372973877197637	0.0563100502186238	1458317.847634696	1489.3264581506903	-3.313076539473059	10.97647615640678	2218093.29894768	1172.6367935947865	-1.5028084696339192	2.2584332964034424	1375077.0496922615	1276.1610012288866	1092.6559861051992	1.138744	26.558384	0.0436207655288314	0.0211218426293532	0.0702398156	-0.1271821921	-0.0366425432	0.0166514373	0.0020302176	0.0494244974	0.0034979248	-0.0535021379	-0.0140692771	0.0410989385	-0.076081898	-0.0380658815	-0.0760258106	-0.0982563959	-0.0839529688	-0.0638712275	-0.0284340194	-0.0321804634	-0.0310977786	0.0704021742	0.1910650074	0.0312029672	0.0151902335	0.0171065491	-0.1218044133	-0.0339481278	0.0301775148	0.0339480817	0.0315874009	-0.0467538618	0.0387041762	-0.0179642551	0.0366535793	-0.088068882	-0.1128815028	-0.0114822403	-0.0642334812	-0.00525701	0.1735007783	0.0605018023	0.0547946115	0.017117979	0.1034798905	0.0012772506	0.0562582539	0.0265938873	0.0989374795	0.0317993698	0.0653316704	0.041379664	-0.0960055807	0.0580109418	-0.0451229228	0.094612139	0.0267870133	0.0495570109	0.017544358	0.1795851362	0.0911826031	0.0775292471	0.0295842452	-0.0280775224	-0.048433377	0.0409219667	0.0500023345	-0.0252681093	-0.0965385629	0.0733265967	-0.2421629776	0.1189108618	0.0309673479	-0.0135005156041785	-0.0112378826623569	0.0001262900067329	0.0001822639215786	0.0074138945776525	0.0094442502385021	5.496583280854515e-05	8.919386256744699e-05	0.0671781968520406	0.0081890889296687	0.0045129101322915	6.706117749802405e-05	0.0001729965360898	5.297952702969999e-05	2.8068302842907115e-09	2.992780149906947e-08	-0.0001730037641087	-1.5900991200015844e-08	2.993030239577871e-08	2.528415211429813e-16	-4.0985066712772325e-05	-0.0002419954459451	5.856179585820281e-08	1.679775693450398e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1207.685078425924	0.0767612822005503	0.0058922944450725	1458503.2486526305	1493.3366553566673	4.010197205976965	16.081681630825457	2230054.366231838	1174.845762114285	2.2089685194985123	4.879541920135449	1380262.5647578952	1278.68353912524	1078.5338707856529	1.107091	25.820166	0.1022480899336562	0.0487248500205384	0.0298839518	0.0741333982	-0.1231706367	0.0892286522	-0.0211643266	0.0644741325	0.0339301596	-0.0845997839	-0.051614825	0.0295705221	-0.125194421	-0.0145097843	0.0107049661	-0.1338328345	-0.1121033447	-0.0248098822	0.1534907945	0.0734827206	0.0092970919	0.008020551	-0.0422524794	0.1109139427	-0.0077882066	-0.017394886	0.0020892724	-0.0989650791	-0.0335524917	0.1557830828	0.0152463256	-0.0925712855	0.0610361006	-0.0870446324	0.0102654243	-0.1206644518	-0.0193310989	-0.019622848	0.0353916455	-0.0084306272	-0.0656926277	0.0219463929	0.1527281775	0.1460009995	-0.0072316115	-0.0814764713	0.12891302	0.0634414753	0.0973230875	0.019357737	-0.0511630765	0.1280290081	-0.0709382202	0.0279248187	0.0184703861	0.0777315936	-0.0734356622	-0.0924259103	-0.0449696107	0.0422106527	0.1469335608	0.064346703	0.0465909068	-0.0835648394	-0.0706299234	0.0534141219	-0.0146440664	-0.0566195584	0.1104994911	0.1236686866	-0.0990721693	0.1152490509	0.0197875765	-0.0022637238681397	0.0112367917360388	0.0001262654885191	5.124445751185366e-06	-0.0156764704185832	-0.0230903649962357	0.0002457517247847	0.0005331649556593	0.0291054309534075	-0.0380727658986331	0.0008471261109835	0.0014495355031721	-0.0001819828326014	-0.0003549793686912	1.2601035219640294e-07	3.3117751361629185e-08	-0.0001730185316197	-1.4767510999989668e-08	2.993541228383712e-08	2.180793811348158e-16	0.00020098414314	0.0002419692098527	5.8549098516774975e-08	4.0394625793720014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1209.4218855004833	1.7368070745592377	3.016498814239017	1462701.2971275442	1492.9524081837046	-0.3842471729626595	0.147645889929796	2228906.893101523	1174.6343056449678	-0.2114564693172269	0.0447138384161073	1379765.7519980357	1278.755856442585	1068.4530219180876	1.145185	26.708616	0.109520026675469	0.0658296166125079	-0.0506145508	0.1512752591	0.0474049785	-0.1158855523	-0.0553813937	0.0278904459	0.0674869899	0.0450502283	-0.0743135853	-0.0656662537	-0.0876555203	-0.0124408063	0.0180124103	-0.0603331129	-0.0028026205	0.0041552933	0.0543880062	0.0957765797	-0.075262755	-0.0713607178	-0.1284756249	-0.0560340966	-0.0467609782	-0.0250500559	-0.0781218911	0.1955648492	-0.0165242596	0.0817457358	-0.0542107965	-0.0528668825	0.0251863988	-0.0740047396	0.0668945014	-0.0750849435	0.0066194692	0.0427574085	0.1466625381	0.1111270441	-0.0108835962	-0.0671026374	0.0808865073	-0.0599334451	0.0320093246	0.0822494429	0.0091898457	0.0603475634	0.0629749858	0.05193204	-0.1091328241	0.0933202744	0.0670120876	0.108488418	0.0898811011	-0.0034597064	0.0342625037	0.045722074	0.0030958459	-0.1672747868	0.0977070297	0.1219250595	0.0783278896	-0.0229242508	-0.1175662002	0.106082877	-0.0382983543	-0.0540113624	0.0344940631	0.1447227952	-0.0155586183	0.1114298236	0.0084997322	-0.0022610453258948	2.678542244899905e-06	7.174588557713423e-12	5.112325965750722e-06	-0.0086056960622613	0.0070707743563219	7.405800471601964e-05	4.999584999801939e-05	-0.0312427167991842	-0.0603481477525917	0.000976107352994	0.0036418989371686	-0.000626003789119	-0.0004440209565176	1.971546098268045e-07	3.918807439913455e-07	9.997618696155897e-05	0.0002729947185812	9.995237959372592e-09	7.452611637326079e-08	7.60312977526473e-05	-0.0001249528453873	1.5613213570395663e-08	5.780758237951711e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1208.0081488771884	-1.4137366232948807	1.9986512400452117	1459283.687753691	1498.507469177246	5.555060993541474	30.85870264196599	2245524.635179995	1173.788627240911	-0.8456784040567982	0.7151719630880532	1377779.7414401022	1277.975172432841	1076.5284747722867	1.247283	29.089781	0.1043193134320448	0.0659388348112972	0.0509088787	-0.1181636386	-0.065119227	-0.1379353663	-0.0009647787	0.0415284994	-0.0362158778	-0.0167865928	-0.0553722979	0.0016122067	-0.1109375833	0.0710869299	-0.0227491705	-0.0434388267	0.0060264358	0.0636180557	-0.0129592304	-0.0027695853	-0.1152987013	0.0290048559	0.1456445554	-0.0955804456	-0.1078039176	-0.1339515667	-0.2128788379	-0.0227936298	0.004556326	-0.1202035635	-0.1242020427	-0.0726407055	0.0353777156	-0.0023907818	0.0471150772	-0.0578425458	-0.0369229552	0.1161727854	0.0555319194	0.0582241082	0.200809045	-0.0589807895	-0.0344542609	0.0324971596	0.0374962968	0.0412979514	-0.028586509	0.0493616111	0.0116690292	0.0499593966	-0.0326655033	0.0734178783	0.0554313656	0.1603698448	0.0269586751	0.0299827138	0.1562673196	0.1227763279	0.0023969975	0.023688561	0.0888611437	0.1494070185	0.0199594685	-0.0397739271	-0.0967412228	0.0850168098	-0.0733508117	0.2057643321	-0.0120270256	0.0865863945	0.0279152742	0.1074583966	-0.0028345346	-0.0022897393533156	-2.869402742080012e-05	8.233472096256293e-10	5.242906306122143e-06	0.0195853709811899	0.0281910670434512	0.0003835867564708	0.0007947362610483	-0.0285473581291597	0.0026953586700245	0.0008149516561545	7.264958360076258e-06	0.0006190070286504	0.0012450108177694	1.55005193636283e-06	3.8316970151859707e-07	0.0001529705953042	5.299440834264103e-05	2.3400003027721336e-08	2.808407315586581e-09	-9.404734995827844e-05	-0.0001700786477109	2.8926746407177185e-08	8.844904034174896e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1208.7147051052114	0.7065562280229187	0.4992217033579747	1460991.238337578	1491.1366831172595	-7.370786059986585	54.32848714209257	2223488.6077379426	1173.1935895355057	-0.5950377054052751	0.3540698708539749	1376383.1985272046	1278.014827996792	1103.92623678725	1.083633	25.27305	0.167008600536537	0.104749111115156	0.022372579	0.0006107138	-0.0784905882	0.1643622921	0.0265547434	0.0066613388	-0.0035074115	-0.0490936393	-0.0424096891	0.0093920837	-0.0945847712	0.0196114387	-0.0270147699	-0.0412793428	-0.1037974383	-0.0088628994	-0.0101240823	0.0070429643	-0.1124130338	-0.0687597223	0.1037230006	-0.1015781761	-0.1422876306	0.1653207341	0.0059629988	-0.0355182235	0.0047847825	-0.1314547835	-0.0679630578	-0.1489796628	0.032975107	-0.0260784689	0.062630116	-0.0926391579	-0.0416334118	0.0739731956	0.0009734934	-0.0519534564	0.0439292233	-0.0422944509	0.0963430562	0.0678066141	0.1189368417	0.2013923067	0.0596945331	0.0177016515	0.0704245076	0.0893416137	-0.0434477418	-0.0069020026	0.037544643	0.1074825189	0.0839983142	-0.0491567973	0.033344525	-0.023920283	0.0135677316	0.1565882398	0.1801916829	0.1477136761	0.0223195304	-0.0353562469	0.0655999699	-0.0291895992	-0.1552744227	0.1223344173	-0.142552754	0.0072052506	-0.1733817615	0.1033401944	-0.0141533203	-0.0023012451274126	-1.1505774096999804e-05	1.3238283757119162e-10	5.295729136440233e-06	-0.0158279700561223	-0.0354133410373122	0.0002505246360975	0.0012541047234249	0.0658349257162882	0.0943822838454478	0.0043342374440691	0.0089080155038826	0.0001039994497002	-0.0005150075789501	2.652328063761464e-07	1.0815885537944431e-08	-2.8002432211682304e-05	-0.0001809730275158	7.841362097698628e-10	3.275123668826429e-08	-4.5998558830761765e-05	4.804879112751667e-05	2.308686328815725e-09	2.115867414507051e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
