global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
746.4838918790541	4.549555145940531	20.69845202595396	557238.2008348993	937.4076665795368	0.0251694554867754	0.0006335014895007	878733.1333620921	728.139629072238	-1.5334892813274337	2.351589375946129	530187.3194254563	786.2129586023767	717.0142387216096	2.206077	54.632542	0.7757039292283147	0.4833225551551363	-0.0384991305	-0.0209169756	0.0201524874	0.0347959636	0.1621821399	-0.197162439	0.0371414361	-0.6020991211	0.1743711665	-0.3019727338	-0.0190737567	0.0589648259	0.1996800432	-0.1666430003	0.0700247819	0.0578385231	-0.0351221963	0.2061839028	0.0597034565	-0.140048083	-0.3268991744	-0.2626709269	0.0215898877	0.1053633906	0.2683244722	0.2305018577	0.1936029974	-0.1318998517	-0.0350896971	0.2323989789	0.0605505905	-0.3800837986	0.1631047927	0.1373385501	0.0781331588	0.016309499	-0.577794166	-0.0328242789	-0.1473258717	-0.2083614126	0.0765015998	0.0501021444	-0.0158037283	-0.0968122232	-0.1475368478	0.0305282034	-0.0792692154	0.0710350869	-0.0276452785	0.1471482838	-0.0128255382	0.0608302823	0.068879007	-0.2235199259	0.0319069802	-0.0306876561	0.0244887258	-0.0480460066	-0.2472276123	0.0059738812	-0.1047316714	0.0395144952	-0.0557073545	-0.137815702	0.2459641595	0.1419863355	0.1094628008	-0.0036000416846064	0.0122016965702017	0.0001488813991912	1.2960300130903686e-05	-0.1221592034021483	-0.113217521504481	0.0149228709758474	0.0128182071756176	-0.2597225709126434	0.4134245664931484	0.067455813841473	0.1709198721800477	0.0009500046293609	-0.004014866676651	1.6119154431282645e-05	9.025087958071412e-07	0.0004249896421535	-1.3718288640400011e-05	1.8061619593776002e-07	1.8819144322132803e-10	-2.1701883230172e-05	-0.0007086179279182	5.021393677671853e-07	4.709717357360206e-10	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
749.7636535186326	3.27976163957851	10.756836412450715	562145.5361376082	932.3109286349752	-5.096737944561596	25.976737675533965	869203.6676522099	728.8156468550815	0.6760177828434735	0.4570000427206056	531172.2471007908	788.1157157316494	711.08248799784	1.335318	33.068562	0.2789332364454557	0.2010295166828845	-0.0405194487	0.0480678952	-0.0132616492	-0.0225760485	-0.1350162634	-0.1863237215	-0.0065231	-0.2104503271	-0.0713317957	0.0498100973	-0.0216834848	0.1380352112	0.2130129653	0.0133253161	-0.1121811617	0.0506813215	0.1314033228	0.1032423182	0.0233964563	0.1072757912	-0.0475263938	0.0807983862	0.0399602665	0.0574852416	0.2136717318	0.0057560248	-0.0937183651	-0.0345127117	-0.0235183633	0.216475644	0.0810104254	-0.1411974161	-0.011423415	-0.0409468812	-0.0323199496	0.0816668462	0.0118100002	-0.1466092582	0.1513768035	-0.0518027052	-0.0008828235	-0.0586379324	-0.0052382021	-0.1250460049	-0.1747266216	0.0242912222	-0.1402217432	0.0631379925	-0.0720710925	0.1186212858	0.0631254021	0.0172221928	0.1883570251	-0.1294286557	-0.0950163621	-0.1454816773	0.0480318319	-0.1404037627	-0.1176911296	0.0989173602	-0.0530073101	0.017347465	0.0158098048	-0.1086566825	0.2043056347	0.1397444952	0.1012278027	0.0011994617947124	0.0047995034793188	2.303523364799327e-05	1.4387085969746918e-06	-0.1166546667018764	0.0055045367002719	0.0136083112633258	3.0299924284640265e-05	-0.0866911661122173	0.1730314048004261	0.007515358281896	0.0299398670472089	-0.0007639937665847	-0.0017139983959456	2.93779050130409e-06	5.836864753802771e-07	0.0006220076552574	0.0001970180131039	3.868935231988086e-07	3.8816097487408536e-08	-2.076246297089313e-05	9.3942025927887e-07	8.825104235435795e-13	4.3107986861770837e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.895842831743	1.1321893131104162	1.281852640721436	563844.5667819937	936.0305096999458	3.719581064970612	13.83528329888791	876153.1150891404	730.2691136000852	1.453466745003766	2.1125655788318425	533292.9782782542	789.7028250749337	713.6562983496895	1.113447	27.574024	0.2170806631376396	0.1637520014791773	-0.0819750257	-0.0302802714	0.1283198539	0.0354896689	-0.0120852094	-0.1534087861	0.0051621619	-0.0580083434	-0.0937047909	-0.1087900125	0.0224402473	0.0485893213	0.2586571044	-0.0227000897	0.0743181524	-0.1234734467	0.1125783304	-0.080035564	-0.1446636094	0.1790735757	-0.1643533074	-0.0284504713	-0.1329904415	0.0964668378	-0.1090575657	-0.0793819348	-0.0940550606	0.0557131163	-0.0302192491	0.1342673755	0.1498755344	-0.0367013398	0.0510328325	-0.148863451	-0.0425561446	0.1203769825	-0.0145262646	0.0248368872	0.1378183537	0.0881561347	-0.1748193826	-0.0340489704	0.0338811274	-0.0703412225	-0.1550670977	0.0436274929	-0.2045913101	0.0663842884	-0.0234560262	0.1340339863	0.0650901181	-0.0908038953	0.0651776304	-0.0690713148	-0.148074607	-0.0584004089	-0.0536913291	-0.223358792	-0.2326985103	-0.1967608386	0.0413287835	-0.1698773665	-0.0277545347	0.0267762773	0.1735342561	0.1373117808	0.0924399334	0.0032921096299389	0.0020926478352265	4.379174962278158e-06	1.0837985815536445e-05	-0.1449941879295551	-0.0283395212276787	0.0210233145333511	0.000803128463414	-0.1267435534011696	-0.0400523872889523	0.0160639283287551	0.0016041937275442	0.002119012574645	0.0028830063412297	8.311725563570661e-06	4.490214291503632e-06	0.0006689769264405	4.696927118309996e-05	4.4753012810977814e-07	2.206112435471584e-09	-2.2708986273736048e-05	-1.946523302842917e-06	3.788952968510499e-12	5.156980575807323e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.8807105355352	-0.0151322962078666	0.0002289863885226	563821.8414543502	936.8940688423488	0.8635591424030054	0.745734392427814	877770.4962319719	731.0322865602315	0.7631729601462212	0.5824329670983457	534408.2039934803	793.6037629019581	714.7801044364659	1.421946	35.213871	0.1275303769782914	0.0651090868481217	0.023057574	-0.0678758294	-0.0171584402	0.1543050226	0.0974213285	-0.138248737	0.0376817925	-0.020953791	-0.0086630386	0.0217131839	0.1641230729	0.0727150869	0.0721645929	-0.0068725409	-0.0745671805	-0.3199369429	0.2641282264	0.203830598	0.0969659792	-0.0667074382	-0.0674267863	-0.2670765782	0.2406783937	0.0476790541	-0.0185461658	-0.0700585074	-0.0918843903	0.0256429682	0.0710165547	-0.0027712043	0.081883966	-0.1267064899	-0.1419589497	-0.0325518432	-0.210085939	0.1618197859	-0.1092664881	0.0884776591	0.2184817016	-0.1047846522	0.1670457736	0.0390835285	0.0168863143	-0.096823387	-0.0574281415	0.0953686533	0.0855928738	0.2478683373	0.0861789438	0.2916427381	0.0694542723	0.0046019536	-0.000203741	-0.4114241567	-0.0872983746	0.0776844332	0.0961900033	-0.0168405973	0.1282500553	-0.1278228447	-0.0566148537	0.0139270699	0.1095193653	0.2476772485	-0.4103183449	0.1346915149	0.0831471893	-0.0164803927499122	-0.0197725023798511	0.0003909518503612	0.0002716033451913	-0.1380965932976465	0.0068975946319085	0.0190706690804155	4.757681170613417e-05	-0.1754013378508006	-0.0486577844496309	0.0307656293198506	0.0023675799875467	0.0015360040750031	-0.0005830084996419	3.3989891065469933e-07	2.359308518426129e-06	0.0002089839484626	-0.0004599929779779	4.3674290715018665e-08	2.115935397889768e-07	-2.166055355551984e-05	1.0484327182162097e-06	1.0992111646262302e-12	4.691795803315431e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.5839045257026	2.7031939901673923	7.307257748477108	567888.7011602032	935.55368950056	-1.3403793417887755	1.796616779894111	875260.7059381104	730.1391755447172	-0.8931110155142505	0.7976472860328959	533103.2156651194	791.0480994209131	742.0883959835912	1.422841	35.23605	0.272133535818455	0.1370327794978129	-0.0257016492	-0.1602396771	0.0246442156	0.1266388914	-0.1366803998	-0.0729047948	0.039081522	0.016414692	0.0208127562	-0.0472225611	0.1351830315	-0.0443348218	0.1567414295	0.0479320194	-0.0017130793	-0.0753074439	0.08060854	0.0648663426	0.1516227693	-0.1482858635	-0.0862115959	0.1229213593	0.0562988508	-0.0672760078	0.027713616	-0.0536053661	0.0696269131	0.0787192987	0.0250983702	0.0082778374	0.1930853039	-0.0940573921	0.0535013171	0.012141757	-0.0655158641	-0.0830515852	0.1094607236	-0.0121525929	0.2019394161	0.1010455114	0.248757515	0.0803474651	0.0881654335	-0.0429226472	-0.1419596375	0.1287908829	-0.0504334285	-0.0597874954	-0.0152954935	-0.0074049593	0.0138780667	-0.0442177966	-0.0329230403	0.0386753696	-0.0804026673	0.0753374995	0.0096673668	-0.069464683	-0.1128726618	-0.13171119	0.1002903728	0.0866145524	0.1060105951	-0.2702538671	-0.2461994762	0.1318872767	0.0734003241	0.0173250553117014	0.0338054480616136	0.0011428083186464	0.0003001575415535	-0.1754087264534405	-0.0373121331557939	0.0307682213160179	0.0013921952806357	-0.1723180238993791	0.0030833139514214	0.0296935013605869	9.5068249230303e-06	0.0034789001660299	0.0019428960910268	3.77484522052722e-06	1.2102746365202866e-05	-0.0007802542804133	-0.0009892382288759	6.087967421032765e-07	9.785922734695274e-07	0.0010048579395343	0.0010265184930898	1.0537402166553944e-06	1.009739478645119e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.3377051046849	-1.24619942101765	1.553012996944726	566012.0225221838	946.2273079830668	10.673618482506754	113.92613151010978	895346.1183728816	729.015518836867	-1.1236567078501594	1.2626043970966585	531463.6267049864	794.1499239985442	736.6360998668706	1.480568	36.66563	0.33517647359738	0.1715605813056964	0.0321410908	-0.0686727719	0.0714014516	0.1167586088	0.018775637	0.0744531965	0.0695766028	0.1135664919	-0.0446656718	-0.1283476176	0.1106968036	-0.0524781479	-0.0991969248	0.1130682754	-0.014316268	-0.2462285747	0.1322793067	0.1144591633	0.0294360932	-0.2868381138	0.2682592483	-0.014666002	-0.1211314868	0.1885843247	-0.2127352407	-0.1304896379	0.1651381465	0.0410470455	0.0683482461	-0.1028886014	0.0916922884	0.0680272995	-0.0500314333	0.0803393038	-0.0757103588	0.2341639089	-0.0268873506	0.0780764611	0.1391891482	0.0107990974	0.2152237271	0.1379460207	0.0220089371	-0.0052065891	0.1302645411	0.1957860137	0.1767332729	0.6781933709	0.1555970301	-0.5299343789	0.0619968741	0.08886988	-0.0835656974	0.0406801444	-0.0462608317	-0.0808550602	-0.1529511856	-0.1133150567	-0.0599081112	0.0626308054	-0.0318942596	-0.0416883223	0.0143428435	-0.0159022442	0.0476762383	0.1289028963	0.0632525717	0.0177928032914138	0.0004677479797123	2.1878817252503086e-07	0.0003165838489669	-0.0788151017668781	0.0965936246865624	0.0062118202665233	0.0093303283300884	-0.2901854722125137	-0.1178674483131345	0.0842076082831995	0.0138927353718494	0.0048165405166108	0.0013376403505809	1.7892817075021942e-06	2.319906254815344e-05	-0.0008978718287304	-0.0001176175483171	8.061738208276728e-07	1.3833887672125362e-08	5.516278607288613e-05	-0.0009496951534614	9.019208845080984e-07	3.042932967323e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.1989992623079	0.8612941576229787	0.7418276259554765	567308.7324897421	947.4373613025832	1.210053319516419	1.4642290360727046	897637.5535920016	728.7509693005268	-0.2645495363402688	0.0699864571778512	531077.9752564573	791.711059975569	751.9502759610252	1.603178	39.702011	0.4313567806568545	0.2390859194001912	0.033016198	-0.0599866653	0.0443732766	0.0743875774	-0.2335705733	-0.0520281794	0.0638323483	-0.0226553368	-0.046801083	-0.066652443	0.0546818742	0.0223123319	0.220382048	0.0493652049	-0.0100994449	-0.007962083	-0.110349392	0.1241422767	0.0630688286	-0.2670714299	0.0589909909	0.176377258	-0.1077289543	-0.2810176497	-0.0859447507	-0.2750529138	-0.0614696845	-0.0323887536	0.0289568647	0.0779033119	0.1601170783	-0.0781072246	0.0597798227	0.0078351033	-0.0278811571	-0.130338805	0.0906823215	-0.057621607	0.1162564655	0.2015614221	0.0751064175	0.0316171088	0.0635297754	-0.0760629059	-0.1825575451	0.1011499801	-0.0216150714	-0.1198970093	0.0590155231	-0.1640290112	0.0251177344	0.0776343832	0.1368012577	0.1905967539	0.0915487387	-0.0569341883	0.1379708918	0.0957419905	-0.1796943543	0.0122580822	0.1885351356	0.2141049962	-0.0978134931	-0.0257938124	-0.376541148	0.1257424501	0.0527593557	0.0436259858798422	0.0258331825884284	0.000667353322647	0.0019032266439881	-0.1390495631483759	-0.0602344613814978	0.0193347810117541	0.0036281903379191	-0.1154830187185211	0.1747024534939925	0.0133363276123422	0.0305209472568206	0.0020571503782085	-0.0027593901384023	7.614233935911867e-06	4.231867678563374e-06	-0.0006470315603643	0.000250840268366	4.186498401074609e-07	6.292084023397705e-08	0.0004566660431632	0.0004015032570903	1.6120486545413069e-07	2.0854387497833365e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
748.5163707141644	-4.682628548143498	21.92701011988848	560276.7572271044	938.3779991191368	-9.05936218344641	82.0720431708589	880553.2692308347	727.4573670298114	-1.2936022707153825	1.6734068347999935	529194.2208459458	789.8465257252611	751.143320721177	1.198899	29.690203	0.3689918080614212	0.2572980500073765	0.071088165	0.0205850192	-0.0311933603	-0.0152010093	-0.1608774472	0.0436104223	0.0364359789	-0.0648260169	-0.0277482541	0.0481303239	-0.0572375357	-0.0095360123	0.169061658	0.1861439982	0.0159912675	0.0918594205	-0.1626094154	0.1138730956	-0.0622605275	-0.1045432742	0.0740740091	0.0696948408	0.045452167	-0.0692369254	-0.1708051347	0.0967708547	-0.0950042198	0.196774083	0.0019863671	0.1065276161	0.1001347915	0.0489503968	0.0086150028	0.0471003541	0.129301626	-0.2995901668	-0.0169251928	-0.0522881001	0.0262407197	0.1653830955	-0.2487479699	-0.0821881341	0.0539444346	-0.1343088152	-0.11383859	0.0104565171	0.0271223625	-0.17445072	0.1943174194	-0.1372583187	-0.042083969	0.022592452	0.1198297028	0.1662083469	0.2752902397	-0.0931386167	-0.1378003908	-0.0003762373	-0.0038091484	-0.0137732101	-0.2378379618	0.0947672445	0.1145305982	0.1179431563	-0.1121977286	0.1224102548	0.0419779864	0.0173260730168038	-0.0262999128630384	0.0006916854166034	0.0003001928061836	-0.1552552977431247	-0.0162057345947487	0.0241042074773062	0.0002626258337554	0.1215466444624979	0.2370296631810189	0.0147735867800928	0.0561830612277073	0.0004936919891967	-0.0015634583890118	2.4444021341713727e-06	2.437317801969946e-07	-0.0006023431399713	4.468842039300001e-05	3.628172582704852e-07	1.9970549172214993e-09	0.0006376491822107	0.0001809831390474	3.2754896619486716e-08	4.065964795739745e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.044473448034	1.5281027338695594	2.3350979652596213	562566.7121499386	932.2729816851408	-6.105017433995954	37.27123786939454	869132.912380103	729.4453641983334	1.9879971685220423	3.9521327420516585	532090.5393504393	791.2826613322692	710.9092946256783	1.391985	34.471901	0.3445456067270925	0.2763011957180081	0.0020752298	-0.0340377543	-0.0053491184	-0.0280311845	-0.0302074547	-0.2005128388	0.0221027371	0.0120283861	0.0403563377	-0.0825505478	0.0849654481	-0.0398375949	0.174943982	-0.0461291448	0.0855237125	0.0721217982	0.1328641181	-0.0916202835	-0.1098444316	-0.1028147073	0.064427128	0.0950243898	0.0667191905	-0.0966187326	0.0644001039	-0.0503401728	0.0269002086	-0.1052726883	0.0318086684	0.0033323614	0.1422950906	-0.0933323819	0.1017106231	-0.0582253987	0.0168210542	-0.0780041248	0.1214811245	0.123963335	0.0950176761	0.0732666533	-0.1010831963	0.0551968222	0.0717531065	-0.0867558266	-0.1261515965	0.0958152513	-0.0512459655	-0.076463891	0.005580544	0.0254709629	0.0064212044	0.0717519754	0.0132783816	0.0960832222	0.1218081846	0.0092245587	-0.1085550678	-0.0091008201	-0.0635026356	-0.011190601	0.0226667878	0.0417865506	-0.07019687	-0.0037229071	-0.1825799459	0.1189108618	0.0309673479	0.0100830058401442	-0.0072430671766595	5.2462022125603657e-05	0.0001016670067723	-0.1611221161355729	-0.0058668183924482	0.025960336308005	3.4419558049968584e-05	-0.1475909364788918	-0.2691375809413897	0.0217830845307162	0.072435037474983	0.0012627037651126	0.0007690117759159	5.913791114973264e-07	1.594420798429536e-06	-0.0008977125167111	-0.0002953693767397	8.058877626597769e-07	8.724306871565786e-08	0.0004560675305345	-0.0001815816516761	3.2971896225456817e-08	2.079975924078371e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.0807881018665	0.0363146538325054	0.0013187540829747	562621.1886795171	936.77765336244	4.504671677299143	20.292066920261075	877552.3718392397	727.2267552880998	-2.218608910233684	4.922225496568293	528858.7536068577	790.5037863116892	746.8771906005603	1.266424	31.362442	0.1619338047034786	0.1189890762993973	0.0901917355	0.000853656	-0.1009250411	0.0611831131	-0.0293823695	-0.0253101272	0.0269099676	-0.011176983	0.0078734091	0.0735627329	0.0358559551	-0.1034758423	0.1802342886	-0.1514441582	-0.0019545016	0.1889148804	0.008142037	0.0150454285	-0.0832391515	-0.1435455435	-0.0538467069	-0.0384967995	0.0470822931	0.1463644827	-0.0755191416	0.0031293316	0.0433037088	-0.1989509955	0.0258530459	0.000961273	0.11345444	-0.1365235109	0.0729358039	-0.0167359214	0.0479082787	-0.1947767061	0.0746029637	0.0616044727	-0.047540216	0.0678990769	-0.1150606319	0.0179092124	0.0757121634	-0.0897769055	-0.1298459292	0.1020639968	-0.0579989991	-0.070117966	-0.0055968895	0.0296191348	0.0660522532	0.0652976826	-0.1110077617	0.0580634079	0.184745518	0.0935705819	-0.1081597976	-0.0090677644	-0.0806913414	0.0046498616	-0.0409474249	0.0250176582	-0.0768687552	0.1244053758	0.0035336804	0.1152490509	0.0197875765	0.0176615177623773	0.007578511922233	5.743384295542921e-05	0.0003119292096707	-0.1453898960417348	0.015732220093838	0.0211382218710264	0.0002475027490809	-0.0297319993496643	0.1178589371292274	0.0008839917853284	0.0138907290612311	0.0016767071747306	0.0004140034096179	1.7139882317532945e-07	2.81134694979307e-06	-0.0008971186314326	5.938852784999338e-07	8.048218388635012e-07	3.526997240189439e-13	0.0004567529468016	6.854162670999974e-07	4.69795459205295e-13	2.0862325441194526e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.2665225494729	-1.8142655523935216	3.291559494601771	559902.7887682809	936.7913726309072	0.0137192684671845	0.0001882183272746	877578.0758356992	726.7966699357073	-0.4300853523924388	0.1849734103425283	528233.3994296335	789.7750499364134	727.0802384577206	1.171393	29.009041	0.3287713834423252	0.1842516180208127	0.00760656	0.0166979221	-0.0387617303	-0.0150273557	-0.1965862649	-0.1338164263	0.0160864936	-0.0823515361	-0.0387696423	0.0841204587	-0.0525480178	0.0419196347	0.1594556491	-0.0909044788	0.0311640687	0.1179183611	0.0895922552	-0.0595238569	0.1291293495	-0.0256736955	0.0943528595	0.1403306898	-0.1841135415	0.0049923844	-0.130844064	-0.0698750351	-0.1874898151	-0.1062693364	0.0071591705	0.1387383569	0.0096529143	-0.0784413454	0.0392830824	-0.0875474377	0.0296855129	-0.0467125224	0.073082078	-0.1572532412	-0.0044699997	-0.0561637527	-0.0032265627	-0.0432661357	-0.0789895829	-0.0522441598	-0.1433933698	0.0816758846	-0.1101132292	-7.31304e-05	0.0236734493	-0.0329750025	-0.0115654669	0.0589117649	0.15385251	0.0914666872	0.0436671038	0.0288685853	-0.0730815108	0.0164074264	0.1625078847	0.1789247345	-0.061108268	-0.014024191	-0.0179449102	0.043246557	0.1081748929	0.1114298236	0.0084997322	-0.0029023530426712	-0.0205638708050484	0.0004228727824867	8.423653184302772e-06	0.0076548207338049	0.1530447167755397	5.859628046668939e-05	0.0234226853329051	0.0150041194066972	0.0447361187563615	0.0002251235991704	0.0020013203213832	0.0005920038387632	-0.0010847033359674	1.176581327058806e-06	3.5046854511036485e-07	-0.0001849866088166	0.000712132022616	3.422004544146579e-08	5.071320176351553e-07	4.505476327748949e-05	-0.0004116981835241	1.6949539431705218e-07	2.0299316939906155e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.2300319500074	0.9635094005344628	0.9283503649182796	561345.6407758091	938.1051148124365	1.3137421815292782	1.725918519529307	880041.2064372546	730.2455290451265	3.448859109419232	11.894629156624015	533258.5326903968	791.1944398241285	719.6351678961926	1.190854	29.490973	0.2098491327415886	0.1334107911985815	-0.0956982116	0.023906306	0.1388207915	0.0691773845	0.0324871643	-0.0857236474	-0.0080199082	-0.0625776445	-0.1092861785	-0.1046095567	-0.0073434519	0.0761126177	0.1804207628	0.0307545389	0.1031675382	0.0030709	-0.0132680646	-0.1633799537	-0.055840519	0.1305590116	0.0090346244	0.0353801491	0.0147616711	0.1752118868	0.0320249146	0.1128453142	-0.0134953064	0.1238922687	-0.0092487401	0.1355261354	0.0833602469	0.0570074232	0.0491690739	-0.1321925704	0.035863828	-0.0007453817	-0.0309849595	0.0942915603	-0.0005643629	-0.0241895526	-0.167398502	-0.0954905448	-0.0138709153	-0.0438760564	-0.1080636738	0.0740862735	-0.1416269323	-0.0238280734	0.0001944485	-0.0622056008	0.03134563	-0.0918882372	-0.0938183065	0.0222701061	-0.0300163178	0.0991310733	-0.0508890188	0.007672237	0.1262800958	0.0588758429	-0.0263055546	-0.1119248029	-0.1442899204	0.1981487315	0.0690806686	0.1074583966	-0.0028345346	0.0015514218430752	0.0044537748857464	1.983611073290536e-05	2.4069097351708504e-06	-0.0797425753807203	-0.0873973961145252	0.0063588783283498	0.0076383048475992	0.1140528624064387	0.0990487429997415	0.013008055423102	0.0098106534898288	0.0008070193080829	0.0002150154693197	4.623165204677085e-08	6.512801636186026e-07	-0.0002099257823879	-2.493917357130002e-05	4.406883411117195e-08	6.219623784194292e-10	0.000184084495218	0.0001390297319405	1.932926636345021e-08	3.3887101379665876e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.0100951195252	-0.2199368304821973	0.0483722094025548	561016.1225909602	934.1646044046984	-3.940510407738088	15.527622273492195	872663.5081225866	728.093119764463	-2.1524092806635053	4.632865711486389	530119.5910483487	791.859192387887	726.4849562997924	1.370573	33.941639	0.08335657564057	0.0542563327102962	0.0583669298	0.0439521718	-0.0831484205	0.19342349	0.1150245844	-0.0037237379	0.0043930053	-0.0867947605	-0.0240238266	0.105621933	-0.0319387194	0.0686803438	0.049068669	-0.0389413282	-0.2680594557	-0.0018977073	-0.137669743	-0.1628960444	0.1258604711	-0.1002717465	0.1118725937	-0.005349377	0.0887238608	-0.0360079931	-0.0444323769	0.0487652579	0.3480794836	0.0202027535	0.0271176633	0.0641032559	-0.0326420894	-0.1185166301	-0.201218436	-0.0265191911	-0.0356573569	-0.1538084415	0.0481672391	0.27803359	-0.1218544252	-0.0515290223	0.0654109574	-0.0511579074	-0.0415464548	-0.1007639009	-0.1143433355	0.0394955778	0.1527664162	0.0406132166	-0.0523164401	0.069391952	0.0966733035	0.0417069469	-0.1919786699	-0.1024170515	0.0184587806	0.1551441262	0.1240305538	0.0694626122	0.178359062	0.1567575857	0.1028733153	0.0536211564	-0.1566721586	0.192007928	0.0187551521	0.1033401944	-0.0141533203	-0.0068538085392759	-0.0084052303823511	7.064789778039801e-05	4.697469149305125e-05	-0.0797274199489095	1.515543181079826e-05	0.0063564614917097	2.2968711337175577e-10	0.0963062331276205	-0.0177466292788181	0.0092748905392315	0.0003149428507598	-0.0001979755421533	-0.0010049948502362	1.010014649001282e-06	3.9194315290893075e-08	-0.0001720279886634	3.7897793724500005e-05	2.959362888357488e-08	1.436242769184752e-09	0.0002849830622091	0.0001008985669911	1.0180520820857493e-08	8.121534574607576e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.8454369725451	-0.1646581469800594	0.0271123053669068	560769.4884746021	935.077296630196	0.912692225497608	0.8330070984837765	874369.5506732356	727.6745551868471	-0.418564577615939	0.1751963056348094	529510.2582663757	789.7213992323666	738.5582379424594	1.192068	29.521034	0.0921435640050824	0.0492466829515222	0.009902387	0.0463903309	0.008343594	0.0013604904	-0.2350955241	-0.0563365209	0.0107270096	-0.0521283183	-0.0682857537	0.1799753197	-0.0448968906	0.1345829896	0.0299417263	-0.0347791058	-0.2415075603	0.0646590317	0.0561052322	-0.0152963398	0.0582174968	0.0068579726	-0.0742534567	0.1601975678	-0.0187948344	-0.0302326118	0.0361353654	-0.0082433291	0.1731738818	0.0682318283	0.0084293371	0.133923628	-0.0392605426	-0.0754543542	-0.0537113279	0.0132734308	-0.0557283353	-0.0473994798	0.2114738924	-0.1063740956	0.119900256	-0.1210500772	0.0106803197	-0.0967125122	-0.0576403333	-0.0869645438	-0.0989909761	-0.0095956414	0.0579008118	0.0380958947	-0.0557974973	0.0089901684	0.0521453245	0.0453349506	0.0583046571	0.1444314826	-0.1261060039	0.0421776554	0.0919578411	0.028030069	0.2281335769	0.1362826336	0.0623209376	0.0237382376	0.0212312388	0.0380576494	0.0717000322	0.0990808418	-0.0253948054	-0.0005915735071226	0.0062622350321533	3.921558759792805e-05	3.499592143293328e-07	-0.0616911793589167	0.0180362405899928	0.003805801610694	0.0003253059746201	0.1401524370137252	0.0438462038861047	0.0196427056008862	0.0019224895952218	-2.200602708677129e-05	0.0001759695150665	3.096527023274928e-08	4.842652281437118e-10	5.69976924305049e-05	0.0002290256810939	3.2487369424024354e-09	5.245276260052704e-08	0.0002100005684329	-7.498249377620002e-05	5.622374372897874e-09	4.410023874214111e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
