global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
1111.2935789756718	-1.8031957907189733	3.251515059666624	1234973.4186725577	1355.97722721621	-10.088229153325756	101.7723674500117	1838674.240728961	1079.63521209211	3.709389533785952	13.759570713360764	1165612.191189175	1163.2539256531516	1019.0095234511034	1.491548	42.911449	0.7906598214378072	0.5542876367083029	0.0131626527	-0.2851711482	-0.0710167186	-0.1041090237	-0.0024636096	0.0973543062	-0.0786119186	0.0845122165	0.0787436041	-0.3109487513	0.2520154601	-0.0499657655	0.162914418	0.0259864395	0.1626345242	0.0068865207	-0.017062789	-0.0618884196	0.1041007262	-0.2350070154	-0.0836590832	-0.0618756096	-0.0944523443	0.1182233213	0.0659174777	0.1582066323	-0.0343210379	-0.0377811517	0.1378353446	-0.1767538658	-0.1006970319	0.1519691286	-0.0981742009	0.1595466781	-0.1824650518	-0.0014852647	0.0848269058	0.1903246908	-0.315095139	-0.3594839112	0.1401264193	-0.0756479456	0.2151550997	-0.1177379935	0.071019977	0.1814262016	-0.2189632525	-0.164852505	-0.0592065772	-0.1961651808	0.1109216739	0.3028429607	0.0091575407	0.1896246852	0.186940996	-0.1704560343	-0.0948952423	0.084673148	0.1010656505	-0.0412063392	0.2233283085	-0.3083257567	-0.0323926918	-0.1809424458	0.1419863355	0.1094628008	-0.0178370727821004	-0.0179964336106905	0.0003238716227039	0.0003181611654339	-0.0335522526597031	-0.0625649267746836	0.0011257536585405	0.0039143700623215	0.2479282755641776	0.5228734653890256	0.0614684298242267	0.2733966608079285	-0.0006942050762726	-0.0027551907960551	7.591076322666736e-06	4.819206879226465e-07	-0.000859335016051	-0.0008091591142435	7.384566698113724e-07	6.547384721634101e-07	-0.0004757986286557	0.0001801500029694	3.2454023569910863e-08	2.2638433503064475e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1126.5516160761777	15.258037100505817	232.80769616041195	1269118.5436838476	1401.6455308257557	45.668303609545774	2085.5939545736514	1964610.1940838145	1083.3178095527776	3.6825974606676937	13.561524057316143	1173577.476494228	1178.1548562611797	1059.4944569425763	1.919012	55.209469	0.4022820342743935	0.205516408731071	0.2635791081	0.038239331	-0.1631835777	0.0234588279	0.0313623343	0.0498931936	-0.2416401955	-0.1935493379	0.3712584897	0.0643325878	0.2861432745	-0.0347019655	0.1251414249	-0.0015940295	-0.1072126582	-0.158314186	0.2056239284	-0.2275802381	0.0903378105	-0.1545932127	-0.094623517	-0.1863300313	0.0939625617	0.0139223141	-0.1619572348	-0.0672094775	-0.0222449294	0.0990764379	-0.007810256	-0.2464222643	-0.1138024774	0.1294827391	0.1903198772	0.1994692826	0.0009636	0.2660853969	-0.0690975355	0.2154796968	0.1857575821	0.0139938115	0.2819053331	0.0027504888	0.0210898017	-0.0457252783	0.0510404348	0.1300036291	0.1870171039	-0.044784431	-0.0232138783	0.1119400993	0.212996194	-0.1069937339	-0.1275995327	-0.0041696654	0.2106382713	-0.0656382945	-0.0306796754	-0.0050820301	-0.120523463	-0.2923941605	0.0547379826	0.2175290066	-0.0509305713	0.0415589055	0.1397444952	0.1012278027	-0.0021165501344029	0.0157205226476975	0.0002471348323167	4.479784471440933e-06	-0.0905078656497693	-0.0569556129900662	0.0081916737444766	0.0032439418510741	0.3888541716279974	0.1409258960638198	0.151207566792496	0.0198601081813905	-0.0023017309975863	-0.0016075259213137	2.5841395876954603e-06	5.297965585249624e-06	0.0012579936980199	0.0021173287140709	1.582548144257783e-06	4.483080883429131e-06	-0.0004270532125841	4.874541607160002e-05	2.3761155879934016e-09	1.823744463784005e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1118.3826307595418	-8.168985316635826	66.73232110341173	1250779.7087846338	1366.4139864561987	-35.231544369557014	1241.2617186640646	1867087.1823831208	1079.899998280225	-3.417811272552626	11.6814338947878	1166184.00628563	1168.6212754169296	1036.290662196897	1.504123	43.273239	0.925811945009734	0.5966563283879522	0.0559337907	0.0139540231	0.0474650472	0.0157756598	0.0127495479	-0.0031851341	-0.0485747047	0.0158519492	-0.0596770784	-0.0124114277	0.0767002306	0.0399787704	0.0148943513	-0.0988095627	-0.0922918569	-0.0311952845	-0.1150555464	-0.1204133426	0.0489493748	-0.0608362193	-0.0787021715	-0.0039711937	-0.0094935468	0.0116587589	0.0439640898	0.3172367478	-0.1286377861	0.113256214	-0.0149941782	-0.0553541659	0.0596737543	0.0047922268	0.0396454971	-0.098239058	-0.0667927387	0.0873611611	0.0337766037	0.0934344935	0.1371077496	-0.0829109732	0.0326627193	-0.06019669	0.015770997	-0.0052739617	0.0743540997	-0.003647413	0.1053475405	0.1333083511	-0.0861876638	-0.0035452405	0.0001353752	0.0159598698	-0.0105110869	0.1719974991	-0.0126240582	0.0326343153	0.1117507015	0.0327769104	-0.0978029043	-0.180456824	0.1059921693	-0.0035057821	0.0949020043	0.1699037889	0.1373117808	0.0924399334	-0.0101208695704571	-0.0080043194360541	6.406912963439501e-05	0.0001024320008622	-0.0110787217806773	0.079429143869092	0.0001227380762936	0.0063089888957769	-0.1282041712822064	-0.5170583429102038	0.0164363095341573	0.2673493299730459	0.0027409990106169	0.0050427300082032	2.5429125935633053e-05	7.513075576202826e-06	-9.744096949981795e-06	-0.0012677377949698	9.494742537064451e-11	1.6071591167950975e-06	-0.0005429881852987	-0.0001159349727146	1.3440917898335046e-08	2.9483616937397535e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1113.4095313035425	-4.973099455999318	24.731718199260712	1239680.784397574	1354.5931345621746	-11.820851894024145	139.7325395004542	1834922.5602029776	1080.1068125350698	0.2068142548448577	0.0427721360070337	1166630.7264846684	1165.0658487476217	1011.1869349713596	1.130732	32.530853	0.1721701126074065	0.0921377061557391	0.036640462	-0.090387764	-0.0243664867	0.0103249033	-0.1807956253	0.0012589158	-0.0004174204	0.0443217658	-0.0704062129	-0.070198729	0.1206382141	0.0808002797	-0.0446517198	-0.1146728324	0.0732470973	-0.0413982343	-0.1852953708	0.0740662572	0.0888518634	-0.074615818	0.0530349319	0.0072814712	-0.0380611675	-0.0410495639	-0.0964246806	0.2998048453	0.0877129466	0.0411243168	0.0473872306	-0.082371912	0.0609353582	0.0072356417	-0.1300291443	-0.0580229273	-0.1055111324	-0.036160704	0.0504452477	-0.0054402107	0.0579307922	-0.0460031704	0.0455859296	-0.0518719441	0.0748021861	-0.007015641	0.0717029699	-0.0258918631	-0.0620851373	0.0722932544	-0.1298454726	-0.086688515	-0.0436906489	0.0750294521	0.0754811124	0.2357769064	0.1088644369	0.0427863803	0.2023881679	0.1342213277	-0.0903808684	-0.0852593392	-0.0720493122	-0.0397179239	0.2329369379	-0.0455788229	0.1346915149	0.0831471893	-0.0242043468444421	-0.014083477273985	0.0001983443321268	0.000585850406166	-0.0301633867921253	-0.019084665011448	0.0009098299027713	0.0003642244385991	-0.1035199933387787	0.0246841779434277	0.0107163890208607	0.0006093086407428	0.0042654838010789	0.0015244847904619	2.3240538763499672e-06	1.81943520572665e-05	-0.0003783200513556	-0.0003685759544056	1.4312606125770386e-07	1.3584823416601238e-07	-0.0001496930825954	0.0003932951027032	1.5468103781039928e-07	2.2408018976913247e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1115.074545971014	1.665014667471496	2.7722738428952165	1243391.243072463	1366.733123112246	12.139988550071394	147.37932199586453	1867959.4298121536	1075.8637079902776	-4.243104544792232	18.00393617803649	1157482.7181705893	1168.931845000296	1035.582277946652	1.262596	36.324562	0.4279697590039454	0.255499866275827	0.0708795467	0.0627964544	0.0398402206	0.0470499614	-0.2798170308	-0.0153019747	-0.0470499424	-0.0499203314	-0.0494205558	0.1916027959	-0.0518163798	0.0440364006	-0.0826980849	-0.0427737676	-0.0994824751	0.0920839311	-0.0272914259	-0.1220526987	0.1040352169	-0.0035509108	0.1438906775	-0.0152069245	-0.0293776026	0.1129927338	0.2293361952	0.0777206344	-0.135511502	-0.3049181127	-0.1033332689	0.0027060405	0.0054390145	-0.048373646	0.1536061778	-0.0939902373	-0.0627413961	0.1051093575	-0.0705892655	-0.0189820415	0.0372983638	-0.0089004906	-0.033825297	-0.0590695949	-0.0553359765	-0.078887328	0.0649164552	-0.0032626378	0.2087658837	0.0213722738	0.0142371241	0.1386573305	0.0227026526	-0.08678013	0.0753127955	0.1529237565	0.0034435882	-0.0558958245	0.1007794925	0.1290828015	0.1029558802	-0.1384251753	-0.0398450495	-0.1758539218	-0.0170000303	0.0336425951	0.1318872767	0.0734003241	-0.0438931752517248	-0.0196888284072827	0.0003876499640514	0.0019266108336786	0.0044239664304086	0.0345873532225339	1.957147897738221e-05	0.0011962850029403	-0.2764106078385282	-0.1728906144997495	0.0764028241256646	0.0298911645821009	0.0006019976514813	-0.0036634861495976	1.3421130768293449e-05	3.624011723890007e-07	-2.70454571054124e-05	0.0003512745942501	7.31456750040702e-10	1.2339384056563394e-07	-0.0001509915962352	-1.2985136397999908e-06	1.6861376727466205e-12	2.279846213365366e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1114.774287431307	-0.3002585397071016	0.0901551906670411	1242721.711917978	1352.953666145033	-13.779456967213036	189.8734343112759	1830483.6227352847	1078.6813831645482	2.817675174270562	7.9392933877006415	1163553.5263857828	1163.8818709590753	1014.0861571185992	1.108652	31.895617	0.1366372985512553	0.0779321445055366	0.0706260838	0.1074949601	0.0134661225	-0.0717734189	-0.1313591864	0.0077469926	0.00413834	-0.0268123109	-0.051040715	0.0523656173	-0.0291758968	0.0466203999	0.0358616777	0.0587876765	-0.165071482	-0.0555408252	-0.042962402	-0.093460191	-0.0278379793	0.0115645291	0.1103915338	0.0486716681	0.0227885578	0.0382650805	0.0046782803	0.0297374095	-0.0362393102	-0.0166714329	0.0054811237	0.0338753519	0.0591780807	-0.0174953751	0.1172427392	-0.0671792216	-0.0309050934	-0.0366718716	-0.1075644899	-0.0133829373	0.0112049497	0.0897817721	-0.0141610752	-0.0157630773	-0.0610509999	-0.0109889004	0.0699242369	0.0323738406	0.1209611049	0.1520892272	0.014397361	0.1420949132	-0.0305852195	0.0002947587	0.1075971599	0.0493265201	-0.0848710777	-0.046156041	-0.0026304743	-0.006573971	-0.0071427735	0.1279086505	0.1199011825	-0.1250743945	0.0583031734	0.1291643475	0.1289028963	0.0632525717	-0.0478053128027085	-0.0039121375509836	1.5304820217816736e-05	0.0022853479321648	-0.0387753216932935	-0.0431992881237021	0.0015035255724183	0.0018661784943946	-0.2606496618106604	0.0157609460278678	0.0679382462020116	0.0002484074196933	0.0016419847194825	0.0010399870680012	1.081573101609733e-06	2.6961138190140245e-06	-0.0003780547964877	-0.0003510093393822	1.429254291473563e-07	1.2320755633358998e-07	-6.6689466644654e-05	8.4302129590546e-05	7.106849053501211e-09	4.447484961348418e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1117.3516978816372	2.5774104503302624	6.643044629471646	1248474.8167589777	1374.4886174436476	21.534951298614715	463.7541274337076	1889218.95948215	1077.1692622906596	-1.5121208738885343	2.2865095372494246	1160293.6196238038	1168.2971882932516	1005.2511864716153	1.138584	32.75676	0.3250170416708995	0.167475129755788	-0.0836012458	0.0263089154	0.0258969777	0.0771983502	0.1009656133	-0.0581173573	0.0038170628	0.0309422612	-0.0532752494	0.0455151484	-0.087902472	0.028348873	0.0461297579	0.0542017209	-0.2154604458	0.0843076056	-0.1141914805	-0.0658657502	-0.0389861659	-0.0369155189	0.0843650233	0.0692554401	-0.0208727187	-0.0281317596	-0.0530725516	-0.0706236365	-0.0138430641	0.0580504328	-0.0192867007	0.0777838756	0.0668114249	-0.0343166113	0.1181344792	-0.0258878437	0.0696666098	-0.1440884382	-0.0530999413	0.0452529695	0.1157143149	0.0900220764	-0.0741264305	0.0043700263	-0.0160031452	0.0587938648	0.0167908169	-0.0452367886	0.00787073	0.0162664963	0.0108116727	0.0461471299	-0.0922538794	-0.0002859629	0.0738804628	-0.030097132	-0.0424835577	-0.0009056997	-0.0521250068	-0.0716201067	0.0258495609	0.0758509353	0.0320694248	0.0096825925	0.0863785505	-0.0235309711	0.1257424501	0.0527593557	-0.0363611446284295	0.0114441681742789	0.0001309689852011	0.0013221328386895	0.0603694746020977	0.0991447962953911	0.0036444734637333	0.0098296906324546	-0.3397481465433571	-0.0790984847326967	0.1154288030796464	0.0062565702870086	0.0040020401941453	0.0023600554746627	5.569861843485853e-06	1.6016325715554548e-05	-0.0005537937437847	-0.0001757389472969	3.066875106550739e-07	3.088417759705772e-08	0.0001041079607662	0.0001707974274108	2.9171761210165932e-08	1.0838467494896636e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1113.7690932617206	-3.5826046199165376	12.835055862647318	1240481.5931050354	1356.1578802723702	-18.33073717127741	336.0159252424512	1839164.1962248485	1075.904888174152	-1.2643741165077245	1.5986419064946888	1157571.3283970342	1160.9499413418582	1000.6312113923848	1.262965	36.335175	0.2735478193439179	0.1590769642045683	-0.0163592828	-0.1181203082	-0.0549163798	-0.0662909008	-0.0531962353	-0.0020441634	0.0162790271	-0.0072562613	-0.0755711441	-0.2160431274	0.0490334905	-0.0064300507	-0.0194764322	-0.1214107353	0.0591606082	-0.093936493	-0.0794485505	0.0994274409	-0.0088242952	0.0457366183	0.119024778	0.1838739012	0.0871266771	-0.0106804299	0.205391777	-0.0762587063	-0.2550114567	0.052090083	0.076586161	-0.0591609069	0.0389982263	0.0455659843	-0.199388571	-0.0672079889	0.019195927	-0.0736424771	-0.2370929827	-0.0795562331	-0.1035360509	0.1107231524	0.0157896006	-0.0343075725	0.1275181423	-0.017632731	-0.0114976625	-0.1882512568	-0.1180672778	-0.0324038243	0.0124919937	-0.0054083295	-0.1285242673	-0.1333075723	0.3596294611	-0.0370991497	-0.0559825467	-0.1483830539	0.1233696599	0.0030016814	0.1697119684	-0.0141737491	0.167796183	0.090414035	0.0805536878	-0.1588794996	0.1224102548	0.0419779864	-0.0186136863983108	0.0177474582301187	0.0003149722736298	0.0003464693213346	-0.0064995339005946	-0.0668690085026923	4.224394092497845e-05	0.0044714642981331	-0.1993289029177702	0.1404192436255869	0.0397320115384018	0.0197175639803819	0.0035469892113909	-0.0004550509827543	2.0707139690574506e-07	1.258113246572344e-05	-0.0002717297261258	0.0002820640176588	7.383704406040229e-08	7.956011005788023e-08	-0.0001290192185309	-0.000233127179297	5.43482817270222e-08	1.6645958750324127e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1118.5950124047392	4.825919143018609	23.289495574953467	1251254.8017767586	1369.9048501937116	13.74696992134136	188.97918201826408	1876639.2985842556	1077.4553483994623	1.5504602253104167	2.4039269102696283	1160910.0277946068	1164.4715463486318	997.6902079456256	1.332596	38.338455	0.2696387661402981	0.1531104103546015	-0.0252754796	-0.1413765084	-0.1810523825	0.2508899024	0.2065334617	0.0593571953	-0.0975345275	-0.0413301801	0.1563173749	-0.0663044392	0.1695522642	-0.0014835295	-0.0701842572	-0.1634258468	0.0053014065	0.1147044527	0.1401971129	0.173799586	-0.0935554474	0.1557201875	0.1726804945	0.0541308561	-0.0048087698	-0.0380575205	-0.0545578081	0.048885744	0.0565039647	-0.0660943491	0.0248493376	-0.1687273274	-0.055207391	0.0945647471	-0.1080905596	-0.151140969	0.1922307412	0.0826719953	0.0810483438	-0.1578423563	0.135071104	0.0383025028	0.0946175981	-0.0446206917	0.1723487072	0.0957625435	0.0170075972	-0.2591132336	0.1367490738	-0.1507265535	-0.0566287735	-0.0574667228	-0.0091506059	-0.0852544092	-0.1717218683	-0.1172759268	-0.1423130854	0.09140982	-0.0493691449	-0.0814821348	-0.0483713504	0.0581783351	-0.0140531375	-0.0669754406	0.0765524985	-0.2166775389	0.1189108618	0.0309673479	-0.0086488300113813	0.0099648563869294	9.929836281212962e-05	7.480226056576985e-05	0.0432438707395306	0.0497434046401252	0.0018700323565372	0.0024744063051912	-0.0643959363660968	0.1349329665516734	0.0041468366204663	0.018206905462435	0.0032611963075032	-0.0002857929038876	8.167758391256408e-08	1.0635401356072506e-05	-0.0009910207642096	-0.0007192910380837	9.821221550945794e-07	5.173795974676705e-07	-0.0006238860477908	-0.0004948668292599	2.4489317870174695e-07	3.892338006280244e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1117.7029551972712	-0.8920572074680422	0.7957660613956816	1249259.8960567133	1371.20352873255	1.2986785388384303	1.686565947239521	1880199.117208597	1078.7442100904263	1.2888616909640405	1.6611644584346856	1163689.0708036178	1166.4731948116143	981.4373880710242	0.8474399999999999	24.380615	0.0689473717039586	0.0364778723125026	-0.0109314805	-0.1220008423	-0.2091220811	0.2968014794	0.0661606619	0.0292090255	-0.0797009806	-0.0891896627	0.0625360281	-0.1281439564	0.1655928876	-0.0541853582	-0.0536450732	-0.1755472978	-0.0488715407	0.074299512	0.1810146	0.1558215147	-0.0082674682	0.1051886389	0.1830062238	0.1411435661	0.058797829	-0.0010224478	-0.0410891126	-0.1157587497	0.0785215486	0.0952926498	0.0339528882	-0.1710515538	-0.049555245	0.0895507238	-0.0863473323	-0.1273094854	0.1881135316	0.0723123094	0.0528023466	-0.0899750546	0.1013889134	0.0779797564	0.1042187763	-0.0378921961	0.1885148734	0.1051371637	0.0214848352	-0.2656274255	0.1170998359	-0.1245834509	-0.0411339817	-0.0614170893	0.0316010473	-0.0912062388	-0.1007015007	-0.1541176165	-0.1541664474	0.0670953488	0.0250956374	0.0262758338	-0.0419198027	0.0685657869	0.0545740329	-0.0006826776	0.114981774	-0.1222865113	0.1152490509	0.0197875765	0.001680375168803	0.0103292051801843	0.0001066924796543	2.8236607079297106e-06	0.0613618469492536	0.0181179762097229	0.0037652762610236	0.000328261061936	-0.0534618598212404	0.0109340765448564	0.0028581704555459	0.0001195540298887	0.0033358582942216	7.466198671839987e-05	5.574412260738518e-09	1.1127950559127042e-05	-0.0004760394181637	0.0005149813460458	2.2661352764563405e-07	2.652057867752469e-07	-0.0006222071051712	1.6789426195999626e-06	2.818848319909185e-12	3.871416817255248e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1113.4860032080344	-4.216951989236804	17.78268407952824	1239851.0793402027	1370.1986617625084	-1.0048669700415758	1.009757627480537	1877444.372695769	1077.9334012026286	-0.810808887797748	0.6574110525318211	1161940.4174282672	1165.5264000855177	1006.6483048241092	1.036579	29.822113	0.1384653707893255	0.0720620005329112	0.0019786554	-0.1909017193	-0.2124740355	0.2648759884	0.0365131958	0.0218280753	-0.0389624255	0.0184299431	0.0405448739	-0.1798844734	0.203925431	-0.0093310846	-0.0265919808	-0.1221509343	-0.0064474209	0.0273456246	0.1000225197	0.0959209621	-0.0843264579	0.2335605817	0.1895156983	0.045619254	-0.0249651834	-0.1350379672	0.1297211232	-0.1072231438	0.1497545673	0.0673294966	0.0601496793	-0.1753273241	-0.0138200488	0.0595312837	-0.1196313274	-0.0734087684	0.0991273573	0.0805256806	0.0419489796	-0.1095839132	0.1729542208	0.1484409475	0.1249423192	-0.0344139007	0.2335747503	0.1083180496	-0.0699389714	-0.3096877685	0.1036923784	-0.2076938012	0.0462867085	-0.0393019338	-0.0359581759	-0.1095100796	-0.0074754317	-0.0401370789	-0.3448494186	-0.0316219292	0.0220660682	0.1019708119	0.0804977884	0.0062421844	0.0758826574	-0.0867228204	-0.1654688456	0.1580928841	0.1114298236	0.0084997322	0.0014198218675858	-0.0002605533012172	6.788802277518096e-08	2.015894135674829e-06	0.0825399705106519	0.0211781235613983	0.0068128467318992	0.0004485129175818	0.0086764588270114	0.0621383186482518	7.528093777682405e-05	0.0038611706444316	0.0037359950059116	0.00040013671169	1.6010938804208626e-07	1.3957658684196417e-05	-0.0003036819177189	0.0001723575004448	9.222270714942875e-08	2.9707107959579238e-08	-9.693381173683574e-05	0.0005252732934343	2.759120327953838e-07	9.396163857832314e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1120.562136889143	7.0761336811085584	50.07166787291896	1255659.5026295625	1373.7134973077823	3.5148355452738542	12.354068910320551	1887088.7726855783	1077.0012547614167	-0.9321464412118984	0.8688969878640074	1159931.702757666	1168.441781503183	1030.426883596744	1.428733	41.104271	0.6981537675016346	0.3942291951374321	0.1625665256	-0.0217440265	-0.1682812857	0.1255045402	-0.0615038954	0.0315486728	-0.1179950481	-0.1240845888	0.0967711468	-0.0701451914	0.1761924769	-0.0097457452	-0.0301219995	0.0718050199	0.0357201981	0.1128029687	0.0714520258	-0.1375234647	0.0329487432	0.0094448588	0.0252369062	-0.0171369199	0.0400705142	0.0514911205	-0.1179368293	-0.2545576272	0.0805977687	0.0164057691	0.0159152199	-0.199683522	-0.080241989	0.0661728502	0.0963385368	-0.0558566462	0.0560665069	0.0863842769	-0.1030337664	-0.0904604883	0.0861944173	-0.0072294166	0.2058165395	-0.057651647	0.09672422	0.0280187267	0.040503484	0.0154101734	0.1987333915	-0.0475977566	0.1717338563	0.0259064397	0.0912394967	0.0028667893	-0.0256736474	-0.0471687299	0.1364133844	-0.1480173633	-0.0731588814	-0.1057316642	0.0466343416	0.1496162174	-0.1828887104	0.1587699363	0.0917107049	0.0902105604	0.1074583966	-0.0028345346	-0.0162041361278824	-0.0176239579954682	0.000310603895426	0.0002625740276509	-0.0787527232563007	-0.1612926937669526	0.0062019914202834	0.0260153330625999	0.1711885942254269	0.1625121353984155	0.0293055347928778	0.0264101941517529	-0.0028170490328483	-0.0065530440387599	4.294238617392666e-05	7.935765253471542e-06	-0.0008708447365621	-0.0005671628188432	7.583705551979134e-07	3.216736630781645e-07	-0.0001112265609497	-1.4292749212864266e-05	2.0428268006183207e-10	1.2371347860697331e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1119.2557408673692	-1.3063960217737076	1.7066705657061696	1252733.4134645637	1363.0199519923476	-10.693545315434676	114.35191141325492	1857823.3895292217	1082.4430353154137	5.441780553996978	29.61297559785965	1171682.924702846	1168.124430424169	1030.794219358912	1.33415	38.383144	0.2687085452610029	0.1584883000877511	0.0669645287	-0.1397090271	-0.1013728388	-0.1854375457	0.2052803506	0.0578774295	-0.0396656015	-0.0037572208	0.1090371444	-0.4044862665	0.3306788251	-0.0184857076	0.2096361997	0.0234604845	0.0873527265	0.1209395492	0.2220212733	0.0229528933	-0.0335132552	-0.0422045161	-0.1026827918	-0.0362263206	-0.1287176412	0.1096153057	-0.0729765437	-0.1971286622	-0.0879163893	-0.2273787094	0.1052688056	-0.2563100054	-0.0945220462	0.1999220876	-0.0571693114	0.1213936937	0.0618053267	-0.0948770354	-0.0212701802	0.0212410968	-0.0200186382	-0.1767075197	0.2196708295	-0.0345572025	0.2206493725	-0.0074862389	0.0607106478	0.1664255151	-0.0553094147	-0.1242832299	0.0121502494	-0.1158524422	0.032970796	0.3462670066	0.1349368853	-0.0402366635	0.0288148478	-0.0627065523	-0.0253947977	-0.3500346271	0.0050255353	0.1418716664	-0.1821533561	0.0154660357	-0.0534199476	0.1940214842	0.1033401944	-0.0141533203	-0.0177760238530311	-0.0015718877251486	2.470831020473152e-06	0.0003159870240235	-0.100926243457593	-0.0221735202012923	0.0101861066184613	0.0004916649981171	0.3089934648762238	0.1378048706507969	0.0954769613362141	0.0189901823750828	-0.0013430979164887	0.0014739511163596	2.172531893417711e-06	1.8039120132762867e-06	-0.000489232535072	0.0003816122014901	2.393484733729757e-07	1.456278723261207e-07	-0.0003988285767753	-0.0002876020158256	8.271491950694867e-08	1.5906423365261138e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
