global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
1099.414245606709	3.6536558641216734	1208711.683442969	13.349201173430698	1513.5974401474	13.617307281494504	185.4310575986433	2290977.210820762	1081.1897265942066	1.265651792055678	1168971.2248928552	1.6018744587337492	1176.5775808125984	1021.7932190834208	0.926006	18.879692	0.015302201934128	0.0080784894652005	-0.1390267398	-0.1226828483	-0.1653293929	0.0595775154	0.0984035309	0.0563927285	-0.1076941614	0.1009630424	-0.1406764238	0.0692915158	0.105982448	0.0757928919	0.2491948132	0.2135293003	-0.025659407	0.1268892591	-0.146838595	-0.0282672381	-0.0360194908	-0.127975021	-0.0855019878	0.1093265596	-0.0063461954	-0.0952957653	0.0914589708	0.0756727849	-0.0344142505	-0.018334658	0.0705082149	0.0652191714	-0.0426482462	-0.1964055079	0.0030802146	-0.0503975793	0.1193470267	0.0399718871	-0.1848300913	0.1413676444	-0.1327528556	-0.1240538379	-0.0057653823	0.0112579957	-0.0777949956	-0.1835891535	-0.0967341104	-0.0547924493	-0.1100766065	0.1222713625	-0.0694669051	-0.0132598741	0.1334629983	-0.0775665339	0.1130351009	-0.0026194729	-0.0335499967	0.1847930993	0.0516960688	0.0188147264	0.0103680279	-0.0361359277	0.0551905013	-0.0614520617	0.2131899976	0.0034176458	0.0841565122	0.0083355	0.0163761717	-0.1312120894	0.0610466526	-0.0504783217	0.0283621074	-0.1082155684	0.11415502	0.1780461601	0.077747275	0.0104484912	-0.0996472008	-0.1306049391	0.1703140516	0.2482431498	0.0016529974	-0.0230479635	0.1861178015	-0.0496732835	0.1419863355	0.1094628008	0.0005701179018728	0.0021853378435991	4.775701490666365e-06	3.250344220358437e-07	0.0096554805013795	-0.0060820067179321	9.322830371251972e-05	3.699080571697122e-05	0.0667481005563033	-0.002109264391386	0.0044553089278743	4.448996272768981e-06	0.0001099557349473	1.9013031989817603e-05	3.6149538544582756e-10	1.209026364780089e-08	-0.0002645182233229	7.949725926950001e-05	6.996989046990359e-08	6.3198142313621054e-09	-0.0003329857787428	-1.5683649000276972e-09	2.459768459638889e-18	1.1087952884494897e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1099.9829388599987	0.5686932532896662	1209962.4657830796	0.3234120163371844	1525.535321998596	11.937881851195923	142.51302309311305	2327258.01866536	1080.0714851676644	-1.1182414265422267	1166554.4130722843	1.250463888035194	1178.4062042419507	1045.6161036876922	1.097201	22.370066	0.0448049569694444	0.0226118037500449	-0.0599999803	-0.0082583074	-0.163032789	0.1962484988	0.0768363139	-0.0069555391	0.045707682	0.0768451113	-0.1440954771	0.074816891	0.0319880115	0.1101350848	0.2070542924	0.0340149808	-0.0167180366	0.3028574678	-0.1194022906	-0.0341804072	0.1330134424	0.1027502906	-0.031038632	0.1235040812	-0.1321449553	0.1289599281	0.0973992817	-0.1333363773	-0.0486421476	-0.1500609034	-0.0776488462	0.068288479	-0.1160539504	-0.0046034124	0.1875655314	-0.0258685428	0.1401589867	-0.0792717618	0.0040923104	0.0256731411	-0.0349835634	-0.0224029039	0.0215423864	0.1274190523	0.01133131	-0.3158256339	-0.0002648144	-0.1547647719	-0.1087549481	0.1553142205	0.0409878323	0.0132278123	0.2178466683	0.1532649427	0.0138205902	-0.0463960365	0.0053097489	0.0720590242	-0.0534724565	-0.1342551616	-0.0736269255	0.1289218839	0.0291347271	-0.0507972617	0.0498374257	-0.0216583402	0.1723455965	-0.0017534058	-0.1576123544	-0.1028207805	-0.010816132	-0.0349811937	-0.0123644712	-0.0162461644	-0.0522830443	0.2303001836	0.0462440794	0.0520489659	-0.0389979252	0.1610812643	0.0280460831	-0.0789131684	-0.1717469529	-0.2371879767	0.12889643	0.1253787179	0.1397444952	0.1012278027	0.0040841360331853	0.0035140181313125	1.2348323427192996e-05	1.668016713756256e-05	0.0056658363566413	-0.0039896441447381	3.2101701620238365e-05	1.5917260401643797e-05	0.0561745737846806	-0.0105735267716227	0.0031555827398905	0.0001117994683902	0.0002519933082727	0.0001420375733254	2.0174672236168385e-08	6.350062741422001e-08	-0.0003610047235451	-9.64865002222e-05	1.3032441042187405e-07	9.309644725128598e-09	-3.6954493854978734e-05	0.0002960312848878	8.76345216323344e-08	1.365634616077661e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1099.788779881034	-0.1941589789646514	1209535.3603522135	0.0376977091125959	1528.0295804977418	2.494258499145872	6.221325460561416	2334874.398876105	1080.4014957576603	0.3300105899959362	1167267.3920353898	0.1089069895094659	1182.3224964302128	1048.9462849880786	1.260473	25.698906	0.0640362217993565	0.0293800839928172	0.114429943	0.138203691	-0.0598425026	0.1098343582	-0.0342291287	-0.09988913	0.1426816477	-0.032897066	-0.1918548405	0.0875398457	0.1547682323	-0.0277589763	0.0322410841	-0.0884825329	0.0652219105	0.0723256032	-0.0319021752	-0.0021530583	0.2016224259	0.173147296	-0.0329121572	-0.074154485	0.0934637014	0.0421178994	0.0159573053	0.0039195692	0.153818437	-0.0402545772	-0.1645041454	-0.0314737781	-0.0480687421	-0.1570886714	0.1137744348	0.0603728561	-0.0480180928	-0.204689545	0.1766204937	0.0710565934	-0.0813552399	0.1616236398	0.1197542777	0.0671789445	0.1419460071	-0.1479705002	0.0091284653	-0.022037493	-0.0090480237	-0.0602304742	-0.1087263237	-0.0313713123	0.0355554025	0.0667939982	0.0168444887	-0.091593991	0.088099055	0.0058777158	-0.0597135322	0.012342899	0.0606428122	0.0195072766	0.0685099126	-0.0838056967	-0.1024073739	-0.0356462253	0.1626434748	0.0339374361	-0.0771153532	0.0155150476	-0.0408191385	-0.0601182782	0.0094727942	-0.0142658635	-0.0824969631	0.0168834049	-0.0086924331	-0.0413677037	-0.1837384223	0.105844131	0.103354441	-0.0736205702	0.0376620894	0.143464329	0.0151842421	-0.1734829347	0.1373117808	0.0924399334	0.0077178967047899	0.0036337606716046	1.3204216618500312e-05	5.95659295458068e-05	-0.0106944541733184	-0.0163602905299597	0.0001143713500652	0.0002676591062246	0.0667658660097743	0.0105912922250937	0.0044576808640351	0.0001121754709973	0.0001829905647124	-6.90027435603e-05	4.761378618848523e-09	3.3485546773763056e-08	-5.703050421534961e-05	0.0003039742193297	3.252478411057009e-09	9.240032601713121e-08	-0.0003329950984189	-0.0002960406045639	8.7640039550572e-08	1.1088573557101288e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1096.7342063835329	-3.054573497501224	1202825.9194517178	9.330419251636858	1516.9155797958374	-11.114000701904388	123.52101160193122	2301032.8762273416	1079.446032397778	-0.9554633598822876	1165203.7368593048	0.9129102320775496	1178.5844887759793	1059.6940110064568	1.114357	22.719833	0.0244066532661007	0.0140833337942511	-0.0155215283	0.2215063286	0.0116837504	-0.0094718127	-0.0410627557	0.0487459649	0.0253811522	-0.0799550179	-0.0419034963	0.0105386048	0.0900099764	-0.054304027	0.0775624414	-0.0398534493	-0.0661243422	-0.035175523	0.0013943902	0.0818085836	0.0031014142	0.1466282584	0.0844412822	-0.0135463687	0.0485859465	-0.0252259872	0.0415043324	0.0057781478	0.0674311816	0.0527484617	-0.03386662	-0.0941769163	-0.0229588797	-0.0622866455	0.0024758179	0.0188970676	-0.0515958137	-0.0217274094	-0.0294801017	-0.0564524046	-0.1949515842	0.1132484143	-0.0592951102	0.0493209031	0.0955559106	-0.0528281012	-0.0129183494	-0.0299091613	0.1204340995	-0.1036602453	0.0734261428	-0.0007497107	-0.0493336533	0.1041318865	-0.0305580271	-0.0715887378	0.0407990137	-0.1013512636	-0.0486589223	0.0319257103	-0.0327777197	-0.0129492318	0.056087805	0.0129526896	-0.1138056117	0.0964476863	0.1644779375	0.0061218687	-0.0388403377	0.0782627705	-0.066210039	-0.0993001855	0.0524706742	-0.0177527729	-0.0009193813	-0.0405971393	-0.1143346899	-0.0199244909	-0.124388374	0.1749329459	0.0018667714	0.0011117934	-0.0400736182	-0.0002269631	0.1181430074	-0.0179856653	0.1346915149	0.0831471893	0.0044995738156643	-0.0032183228891256	1.0357602218669752e-05	2.0246164522611787e-05	0.0011674123192335	0.0118618664925519	1.362851523098139e-06	0.0001407038766871	0.066768641838415	2.775828640694256e-06	0.0044580515329465	7.705224642498518e-12	0.0002449703565307	6.197979181829998e-05	3.8414945938398064e-09	6.001047557877827e-08	-0.0001775415401985	-0.0001205110359831	3.1520998496055595e-08	1.4522909793732168e-08	-0.0003369780317331	-3.982933314200044e-06	1.5863757785364543e-11	1.1355419387071417e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1096.12163196298	-0.6125744205528463	1201482.632057187	0.3752474207156553	1514.3907766342163	-2.5248031616210938	6.374631004931871	2293379.4243547847	1076.7790966479809	-2.666935749797176	1159453.2229780415	7.112546293546225	1174.7864626807757	1035.2285064088535	1.071909	21.854399	0.04999650726842	0.0227087326888628	-0.1070451386	0.0992298191	-0.0060891185	-0.0332168543	0.0257050603	0.0621381115	-0.0922701633	-0.0476583934	-0.1039835099	-0.0275668708	-0.0993471215	0.1038550919	0.0257771543	-0.1101066806	0.0219908776	0.0528737723	0.0086864137	0.1163602498	0.0568080329	0.1329440641	0.1913930976	0.1067744964	-0.0107404582	0.0409572602	-0.1019152988	0.0162021527	0.053915618	0.1187238814	-0.0663397493	0.1589214737	-0.097716953	0.0111520913	0.0463353636	-0.1152295959	0.1278168036	0.0583440006	-0.1505955628	0.1724668376	0.0054642661	0.0275214779	-0.1778159281	0.0499934462	0.078003527	-0.141831243	0.0418304962	0.0075627398	-0.0080241546	0.0323141091	0.1318632995	0.1601385977	-0.1002615376	0.1059007549	-0.1283400641	-0.0461623386	0.0464105095	-0.0199765141	-0.0252006935	0.1003473905	0.1412461057	0.2008495999	0.0290877008	0.052728286	0.0129133288	0.1087434537	0.1362066497	-0.0361607395	-0.0955295598	0.0820840074	-0.0346451482	-0.0737970947	0.0588215127	-0.044415085	0.0669149808	-0.0518574968	-0.1369927993	0.005615038	-0.1014592446	0.0908068675	0.1118151793	-0.116880075	-0.087323087	-0.0154405158	0.0225046558	-0.1379310861	0.1318872767	0.0734003241	-0.0021880354139085	-0.0066876092295728	4.47241172074673e-05	4.787498972517741e-06	-0.0104612980997842	-0.0116287104190177	0.0001094387579325	0.0001352269060093	0.0660593150724722	-0.0007093267659427	0.0043638331078441	5.031444608828598e-07	2.9902696956553992e-06	-0.000241980086835	5.855436242469573e-08	8.941712852755034e-12	-0.0002860001972977	-0.0001084586570992	8.179611285432334e-08	1.1763280299761849e-08	-6.79995585896092e-05	0.0002689784731434	7.234941901460362e-08	4.623939968381695e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1096.843115381204	0.7214834182238974	1203064.819759145	0.5205383227720393	1514.0229223251342	-0.3678543090820767	0.135316792710252	2292265.40932594	1079.6180166269278	2.838919978946933	1165575.0618254612	8.059466646864054	1176.989196154536	1029.0143151141228	0.853572	17.402884	0.0288699010429125	0.0156006125135005	-0.135006095	0.0475982587	0.0035900248	-0.01398434	-0.0446465662	0.040160892	-0.0412992225	-0.0592467968	-0.0562788514	0.0444510372	-0.030050313	0.047469646	0.0935093011	-0.0800614353	-0.0032043723	0.0763361186	-0.0803129713	0.0259560732	-0.0978739317	0.1722678206	0.0537611453	0.1311737345	0.0415898513	-0.1094620172	-0.066046766	0.2787205642	0.0323576683	-0.0334411234	-0.0835984179	-0.0717871364	0.0312836544	0.2066845278	0.0131580036	-0.068558274	0.0101817814	-0.183420447	0.2031408128	-0.0205708816	-0.1485225353	0.0238950028	-0.1122636575	0.087143795	-0.0564832605	-0.113913445	0.0393052365	0.0190908981	0.0067528608	-0.0121535788	0.023420512	0.1017575351	-0.0975376168	-0.0974662624	-0.1392966799	-0.0872501478	-0.2254445102	-0.0986382921	-0.2349132397	-0.0318127848	0.1273631389	0.0767682258	0.0014569285	0.0741597083	0.0505542	0.1049460484	0.1249488822	-0.017262077	-0.1528404686	0.053686155	0.0388758371	-0.0413474692	0.0970277001	-0.037834021	0.0033122475	-0.1123014609	-0.0477902915	0.1612971399	0.0073327775	0.024603157	0.1816624047	-0.0480289247	-0.0560680215	0.0518983258	-0.0342919278	-0.0796575875	0.1289028963	0.0632525717	-0.0042088527943491	-0.0020208173804406	4.08370288509081e-06	1.771444184450023e-05	-0.0061530151603506	0.0043082829394336	3.785959556350433e-05	1.8561301886214625e-05	0.0535696894213586	-0.0124896256511136	0.0028697116247008	0.0001559907489049	2.9661799467516032e-06	-2.4089748903796e-08	5.803160022479406e-16	8.798223476511344e-12	-0.0003739998965899	-8.79996992922e-05	1.398759226492559e-07	7.743947075517625e-09	-0.000180999270987	-0.0001129997123973	1.2768935001893037e-08	3.276073609782546e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1095.9353517258958	-0.9077636553081448	1201074.295162563	0.8240348538984043	1515.9628871917726	1.93996486663832	3.7634636837910342	2298143.475342815	1081.2926160143568	1.674599387428998	1169193.7214471712	2.804283108377575	1178.5206726367303	1031.878698526545	1.022824	20.85364	0.0508789957864189	0.023664029960995	-0.138469467	-0.1019611224	0.0483565973	0.101572402	-0.0097527983	-0.024942906	-0.046200985	-0.0542341007	0.0356081368	0.0708709384	-0.0928669993	-0.0347235223	0.14392037	0.1681713299	0.1011294416	0.0474434037	-0.0120563391	-0.021238933	-0.0381110066	0.0925392862	-0.0809059805	0.1828763321	-0.0395547813	0.0686891354	-0.0875130477	0.1034978612	-0.1425316462	0.0306837674	0.0716017457	-0.03276226	-0.1537353175	0.012989891	-0.0460882918	0.0940462217	-0.1476578805	0.1462618232	-0.0562059228	0.0351961091	-0.0996628496	-0.0270287117	-0.0659779812	-0.00281427	-0.0953197083	-0.0923711823	0.1291644471	0.0470224015	-0.0516241892	0.0448829954	-0.0353878077	0.0101733338	0.1036266316	-0.1092135957	-0.0061113504	-0.0207874846	-0.0098924083	-0.0464351726	-0.1559196284	0.027626806	-0.0281834966	0.1191980964	-0.0206246779	0.0843786303	0.0926242816	0.0621601935	0.0041635238	0.0175929764	-0.2295082419	-0.0047963139	0.0794775185	0.0076550196	-0.0152552979	0.0117023825	-0.0354384787	0.0577056669	0.0117496424	0.155334118	-0.0338749372	0.023482623	0.0550081676	0.0277522478	-0.0846082611	0.2065424255	-0.1446021889	-0.1544209395	0.1257424501	0.0527593557	-0.0162885069238569	-0.0120796541295077	0.0001459180438885	0.0002653154578085	-0.0212467183573608	-0.0150937031970101	0.000451423040957	0.0002278198761994	0.0535611974940763	-8.491927282298917e-06	0.0028688018769994	7.211282896785267e-11	-0.0002450065906238	-0.0002479727705705	6.149049494443543e-08	6.002822944909832e-08	-0.0002829943841871	9.10055124028e-05	8.008582148143597e-08	8.282003287696185e-09	-4.60346233079791e-05	0.000134964647679	1.821545612312224e-08	2.119186543107532e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1096.796335621456	0.860983895560139	1202962.2018326533	0.7412932684139123	1506.163836479187	-9.79905071258554	96.02139486782318	2268529.502317704	1080.75890162084	-0.533714393516675	1168039.8034326849	0.2848510538468722	1178.1770397978528	1024.7950169827077	1.050586	21.419653	0.058318916132288	0.0321153718784681	-0.0417253942	-0.1182099697	0.0132768502	0.0409812167	-0.0556230223	-0.1321045941	-0.0544131406	0.0160679289	0.101869834	0.1270839738	-0.1215553566	-0.0921951608	0.0983081204	0.010220281	0.1274747219	0.0320004986	0.0245729163	-0.019357048	0.0361461005	0.0294348451	-0.0473022616	0.0238979136	-0.1391992972	0.0594006539	0.0561880444	0.1431482821	-0.080603294	0.0143399889	-0.0138751182	-0.0167979747	0.0497860195	-0.0463987141	0.0662845886	0.2004444943	-0.2395724701	0.0280312848	0.0279426145	-0.0274521068	0.1274864176	-0.0217966061	0.0347803218	-0.0394163882	-0.1354234856	0.015848985	0.159831296	-0.0114457817	-0.0660274428	-0.0094649525	-0.0509678864	0.0046388141	0.1040450122	0.079082792	0.1758035652	-0.0751985698	0.0492127751	0.0389609821	-0.1879707211	0.180356596	0.0378568013	-0.0124964655	-0.0463077958	0.0198604809	0.0278056609	-0.013231886	-0.0938433856	0.0859634252	-0.2120464994	0.0062433533	0.0666378604	-0.0198487387	-0.0503945918	-0.0226898471	-0.1030838795	0.0576576202	0.0279572878	0.1182714523	-0.0819949694	0.1784301149	0.0584138134	0.1526642689	0.1199225839	0.0681312646	-0.1765730801	-0.013575309	0.1224102548	0.0419779864	-0.0099598394487827	0.0063286674750741	4.005203201006203e-05	9.919840184552808e-05	0.0061014539204649	0.0273481722778256	3.72277399435565e-05	0.0007479225269376	0.0407678836627596	-0.0127933138313166	0.0016620203383403	0.0001636688787865	-0.0001230069046848	0.000121999685939	1.4883923369214637e-08	1.513069860013547e-08	-0.000191996026432	9.09983577551e-05	3.686247416567725e-08	8.280701114125168e-09	-7.001183057530903e-05	-2.397720726732993e-05	5.749064683404991e-10	4.901656420505776e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1096.666940416225	-0.1293952052308213	1202678.3782018842	0.0167431191367263	1522.3694067001345	16.205570220947493	262.6205061860602	2317608.61045652	1078.105788986404	-2.653112634436184	1162312.0922459965	7.039006651004907	1177.6134673229644	1022.3191082406552	1.098424	22.394985	0.0410187677860343	0.0191351043431687	0.0963328465	-0.0792433366	0.066478966	-0.135485567	-0.0691217292	-0.0167833026	0.095821209	0.1275790848	0.0974881516	-0.0813840935	-0.172511258	-0.0191732045	-0.0048155254	0.0106393061	-0.0255077596	-0.1345992283	-0.0548446832	0.0732896075	-0.040693721	-0.1653287818	-0.0769300846	0.0469293618	-0.163608142	0.0505694137	-0.0418090766	0.0853279175	0.1263844292	0.0305967924	-0.0672941187	0.0144022996	-0.0485955567	-0.04530617	0.073915511	-0.0085729013	-0.1217800181	0.1907904901	0.1130991608	-0.0955425283	-0.0098759302	-0.0072729246	0.1230948562	-0.0489014435	-0.1187055491	0.1404660759	0.0195331007	0.0642803209	0.0530416968	-0.0507155659	0.0474130383	0.1490933514	-0.0273018192	0.0628663927	-0.0144951906	0.1087653326	0.039894718	0.0952301023	-0.1816621653	0.0443329428	-0.0086024709	0.0970605	-0.052913933	-0.0275134333	-0.0875490776	-0.068389032	-0.1474008179	0.0830735942	-0.179080992	0.0441680547	0.0308245098	0.0840088705	0.1005266646	0.0153099397	-0.0569510555	-0.0631794784	-0.1647414175	0.0790571739	-0.0041378813	0.0940065425	0.0300042539	0.1143793794	-0.0486367492	-0.0122805139	-0.0379096745	-0.0778356212	0.1189108618	0.0309673479	-0.0050450983170975	0.0049147411316852	2.4154680391478323e-05	2.5453017029180022e-05	-0.0046350844062175	-0.0107365383266824	2.1484007452760637e-05	0.0001152732552403	0.0403979477852374	-0.0003699358775222	0.0016319941852587	1.3685255347812202e-07	-0.0002889845420361	-0.0001659776373512	2.7548576100719653e-08	8.351206553581443e-08	-0.0003740116716235	-0.0001820156451914	1.398847305106048e-07	3.3129695094478013e-08	8.194593588478165e-05	0.00015195776646	2.3091162787539464e-08	6.715136408032745e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1096.7743957231787	0.107455306953625	1202914.0751139438	0.0115466429924977	1526.379380607605	4.009973907470567	16.079890738594766	2329834.013544056	1079.4207473556717	1.3149583692677425	1165149.1498218768	1.7291155129072806	1180.0770364237003	1031.4392797997657	1.101473	22.457165	0.0377019640956218	0.0209724554010036	0.1904256064	-0.0220389476	0.0212004365	0.0005207571	0.043941384	-0.0165598819	0.1974576259	0.0213492349	0.0586748129	-0.2235040312	0.0080422968	-0.0168771958	-0.0599243783	-0.028817926	0.0273168811	-0.099412178	0.0761661151	0.0064574959	0.048376719	-0.1165459707	-0.0964157562	-0.1024149291	-0.0549380328	0.0732726062	-0.0169034747	0.148409807	0.0601275706	-0.0071573271	-0.0170589642	0.0132995794	0.1808243219	-0.0826484508	-0.0822639555	0.1999500581	0.0061378044	0.1029405876	-0.1260813391	-0.1257112529	-0.0898679244	0.0937512549	0.1288780663	-0.0598137873	0.0468319076	0.1579094293	-0.0080404777	-0.0441753089	-0.103609049	0.0622798269	-0.1038258716	0.0535513594	-0.0627882323	-0.1574972921	-0.1098399348	0.0639658183	0.0672091005	-0.0656744631	-0.1020421706	0.0419686919	0.0349070334	-0.1696437892	-0.087969085	-0.0612416594	-0.1431501794	-0.0465947496	-0.0603019155	0.0540581484	0.0043685157	0.1052722457	-0.0887397573	0.0994223032	-0.0428228854	-0.0022148374	0.0325985071	-0.0049607867	-0.086850802	0.1670991938	-0.1400830713	-0.0878548712	0.0859005947	-0.0338912831	-0.0248010042	-0.1152606114	-0.0498215304	-0.1398518101	0.1152490509	0.0197875765	-0.0024750112940097	0.0025700870230878	6.605347306244309e-06	6.125680905475569e-06	0.0006961155937545	0.005331199999972	4.8457691986818e-07	2.842169343970145e-05	0.0377430839460046	-0.0026548638392328	0.0014245403857551	7.048302004865931e-06	-5.604265721219596e-05	0.0002329418848239	5.426192170531298e-08	3.1407794274036994e-09	-0.0003739935566855	1.8114937999993717e-08	1.398711804422703e-07	3.2815097874361633e-16	-0.0002280103290199	-0.0003099562649046	9.607288615366121e-08	5.198871013976306e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1095.1024977873967	-1.671897935781999	1199249.4806601952	2.7952427076721094	1507.718060684204	-18.66131992340115	348.2448612835288	2273213.7505133366	1077.8341630415482	-1.5865843141234564	1161726.483019475	2.5172497858225986	1174.199846650086	1049.9021369284771	1.457802	29.722105	0.0284865405853402	0.0172020758128688	-0.1133119383	0.1846977734	0.0628968297	-0.1482731421	-0.0744159407	0.0315875023	-0.0504063695	-0.1180381619	-0.0419280047	-0.039733772	-0.0535985498	-0.1334177068	-0.0696481793	-0.06279904	-0.0190097551	-0.1659519838	0.0235700438	0.0050287234	-0.0741473154	0.0347517233	0.0148446994	0.1410083799	0.017173588	-0.30833921	-0.1997083736	-0.0283802487	0.1066822724	0.1743752351	0.0083738764	-0.2265121068	0.1354244681	-0.2013171599	-0.031837692	0.060410997	0.1415745855	0.0531033906	-0.0823873039	-0.096072152	0.018705839	0.0790562398	-0.1714022364	0.0346372617	-0.0208018882	0.1167960754	0.0015576773	0.053042776	0.0891703392	-0.0895890198	0.0648681839	0.0222677811	-0.0343198018	-0.1807836342	-0.0246864393	0.0912667179	-0.1489018992	0.0788796092	0.0715803236	-0.0291965362	0.0311532824	-0.1147580687	-0.1245733667	0.0623346913	-0.0315353821	0.1932007669	0.0230692913	-0.0211260635	0.0308882107	0.0632220509	-0.0273863229	0.0972839666	-0.0132789734	-0.0273574164	0.0620874349	-0.2253257909	-0.0155044239	0.0981190984	-0.0247124056	-0.0951463892	0.0166130313	0.0543442218	-0.0817223528	-0.1525743095	-0.0602712399	-0.0338227111	0.1114298236	0.0084997322	-0.0072750056447432	-0.0047999943507335	2.303994576707351e-05	5.292570713104542e-05	0.0079590455351308	0.0072629299413763	6.334640583028553e-05	5.275015133334035e-05	0.0368228001188413	-0.0009202838271632	0.0013559186085921	8.469223225383253e-07	-5.598465476520303e-05	5.80024469929241e-08	3.3642838571669698e-15	3.13428156917897e-09	-0.0003740023856224	-8.82893690004171e-09	1.3987778445124641e-07	7.795012678491813e-17	8.198948891754952e-05	0.0003099998179374	9.609988712125185e-08	6.722276292960975e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
