global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
951.5916393768016	-1.4574022271027616	905526.6481318288	2.124021251564089	1348.5734160452178	6.592084480054382	43.45557779217385	1818650.258463868	936.0080998866404	-0.4349207279068423	876111.163053399	0.1891560395630175	1017.3773109599912	889.2080520621697	1.177933	23.538984	0.1917174904203492	0.0966314718003085	-0.1180426417	0.0562285921	-0.0626362246	-0.0424022338	-0.071171343	-0.071337934	-0.0467777291	-0.0735113905	0.2368916462	-0.10047009	0.1402687749	0.203233959	-0.0250675424	0.1435551494	0.0661667431	-0.1638219069	-0.2618367407	-0.2574582862	0.1051709082	-0.1887613559	0.0484318278	-0.0601008922	0.3802815581	0.045472347	0.0655995656	-0.0034760001	-0.1615300282	-0.0469576337	0.0817509013	-0.1438568597	-0.1330987519	-0.0674299517	0.0802842809	0.1612799379	-0.0138299456	0.2533898541	-0.017408967	0.1086767497	-0.0146634695	0.1717712366	-0.5046749454	-0.031891874	-0.0171311238	-0.1855655658	-0.0078467469	-0.3255549364	0.1799778698	0.3208160535	0.0361222941	0.0768432878	-0.0423456695	-0.0115991923	0.0668567116	-0.2111459871	0.0331020409	-0.0012307567	0.0316170497	0.0419905621	0.0305153923	0.1661628185	-0.1146244213	0.0241096582	0.1861076056	-0.2534097113	-0.5507837089	-0.1338599572	0.1996221909	-0.3649285784	-0.0893440818	-0.2071634252	0.0287551283	0.168612726	-0.1608771086	-0.1658693702	-0.2455799224	-0.123520942	0.1417835844	-0.1054219497	0.0339303371	-0.0597771655	-0.0073953237	-0.0460256653	0.1419863355	0.1094628008	0.0075513895210832	0.023798481489436	0.000566367721203	5.7023483699125166e-05	-0.0310669754279757	-0.0254155601245145	0.0009651569622424	0.0006459506964428	0.1050960310390536	0.0376032119384533	0.0110451757401617	0.0014140015480882	-0.0007199473295816	-0.0013109803800745	1.7186695569402807e-06	5.18324157371677e-07	-0.0002421566789201	0.0004478149734021	5.8639857145612407e-08	2.0053825040321307e-07	0.0004349132157951	0.0003392093838822	1.1506300611374665e-07	1.891495052732352e-07	0.0	0.0	0.0	0.0
951.2902921456288	-0.3013472311728264	904953.2199305156	0.0908101537355289	1337.1913738828716	-11.382042162346124	129.55088378542484	1788080.7703867618	936.2006963221872	0.192596435546875	876471.7437941482	0.0370933869853615	1016.5940718184224	873.5082239490722	1.212286	24.225473	0.1113437776577299	0.0580241277676418	-0.0855203649	0.1128147814	0.0114238465	0.0012306587	-0.0029355541	-0.0015112577	0.0103544537	0.0092469899	0.2089687494	0.0707715683	0.0643009528	0.0597475636	-0.0582026805	0.1745157491	0.049629365	-0.0023363255	-0.1463149438	0.0280808615	-0.1201589523	-0.0708616417	0.0872202702	-0.2359226681	0.0819663206	-0.2399782301	0.006133055	-0.1226230484	0.2242748734	0.1145200787	0.1558459413	0.0531133163	0.1803903713	-0.0394039867	0.1064728331	-0.0350567158	-0.020063369	0.0425927866	-0.0462937219	0.1282329292	-0.0424831892	0.1287095727	-0.1717973506	-0.0042519488	0.1375049683	0.0217450608	0.1900513058	-0.0604624138	0.0972906773	-0.1187774137	0.1231815344	0.0807475302	0.1688454244	-0.0826615771	0.0267237095	0.2436744064	0.1579152352	0.0120130662	-0.0087835908	0.0978337087	0.0882010181	0.1049909464	-0.1209514076	-0.0291950195	-0.0091640079	-0.1344356034	-0.0715989436	-0.1216598769	0.0399530538	-0.003587822	-0.2826951634	0.0986365201	-0.0821798726	-0.0429003968	0.1145222443	0.0725809244	0.1327078321	0.1645320318	-0.1440175812	-0.1435564256	0.0223320799	0.104029263	0.092685695	0.0175590786	0.1397444952	0.1012278027	0.0014402025263251	-0.0061111869947581	3.734660648490053e-05	2.0741833168332005e-06	-0.0129388816358044	0.0181280937921713	0.0001674146579853	0.0003286277845377	0.0664426561426481	-0.0386533748964054	0.0044146265552901	0.001494083390882	-0.0001899933133674	0.0005299540162142	2.808512593015606e-07	3.6097459124323055e-08	-0.0001120120327591	0.000130144646161	1.2546695482825693e-08	1.6937628924371896e-08	0.0001259894386824	-0.0003089237771127	9.543390006557717e-08	1.5873338659506226e-08	0.0	0.0	0.0	0.0
948.937815498381	-2.3524766472477268	900482.9776828395	5.534146375845905	1341.4185097434304	4.227135860558747	17.868677583621736	1799403.6182822855	934.7886962890624	-1.4120000331248548	873829.9067098049	1.993744093544591	1016.5727798716836	883.7876811784736	1.335686	26.691416	0.0862575852194196	0.0406229651244613	-0.0592948317	-0.1321175986	0.104568686	0.0208919747	0.0005942593	0.182027019	0.0250327562	-0.0233382636	0.0603932802	-0.0019017863	-0.1685097541	0.0360760124	-0.0672377463	-0.0948694358	-0.0305932819	0.0113432797	-0.2218328501	0.017514282	-0.0239661312	-0.1302687294	0.0087209338	0.0298601441	-0.2358635296	0.0140554833	0.1041855929	-0.1285517646	0.0916000973	-0.0243918075	-0.1514088965	0.0285727789	0.0795498227	-0.0540440712	0.2348869731	0.1099446073	0.2815730038	-0.0643404806	0.0989207887	-0.1072719923	-0.1430011487	0.0157145167	-0.0632769118	0.138497557	-0.0881501297	-0.0624598697	0.222023052	0.0582501471	-0.0452177367	-0.0587761084	-0.1572213379	-0.0647351666	-0.0190662998	-0.0318729374	0.0461022103	-0.0591377927	0.0880508457	0.1465559607	-0.1541692639	-0.0539551283	-0.136842663	0.0379424458	-0.079216339	0.1163055244	-0.0352166608	-0.1417506483	0.1477657006	-0.0226122896	-0.0036893781	-0.0010152658	-0.1470487434	0.1940083872	-0.0518636872	0.141352122	0.1400094471	-0.0618423454	-0.0411283351	-0.0485020911	0.0612795791	-0.1695963105	-0.0523751103	-0.0995989609	-0.1002669325	0.1366324475	0.1373117808	0.0924399334	-0.0081012914172617	-0.0095414939435867	9.104010667550356e-05	6.563092262739807e-05	0.0137797417702643	0.0267186234060687	0.0001898812832551	0.0007138848367153	0.0743889510665596	0.0079462949239114	0.0055337160407829	6.31436030177816e-05	-7.597026308234682e-05	0.000114023050285	1.3001255996307764e-08	5.771480872800988e-09	0.0002640089307837	0.0003760209635428	6.97007155335525e-08	1.4139176502365572e-07	-0.0002249900064068	-0.0003509794450892	1.2318657087512276e-07	5.062050298293191e-08	0.0	0.0	0.0	0.0
948.834485391932	-0.1033301064489933	900286.8806689725	0.0106771108987602	1338.258875991359	-3.159633752071386	9.983285447228704	1790936.8191696557	936.4220263610532	1.6333300719908266	876886.2114541411	2.667767124069558	1016.6731729803336	861.1371489512562	1.297817	25.934675	0.0597023897879725	0.028420806409321	0.1193165376	-0.0912951129	-0.1326067992	-0.1410162972	-0.1509030019	-0.033806002	-0.0780600739	0.0713271112	-0.1134872204	-0.1725273646	0.0401399864	0.0256635621	0.0634193997	-0.1137848101	0.0173185646	-0.0990363851	0.0294745283	-0.1154577725	0.1251980806	-0.0142015492	-0.1140467343	-0.2061425151	-0.2082943254	-0.077826838	-0.0630355424	0.2013918656	0.1693090902	0.0928893138	-0.0595565813	0.0303487307	0.0016550499	0.0320527011	-0.0186444888	0.1727662631	0.0201469401	0.1174941475	-0.0262598485	-0.1306585344	0.095113562	-0.1251365878	-0.0705646295	-0.0960286656	-0.167759166	0.0476157747	0.0034039372	-0.0702344153	0.1682850777	-0.0165786698	-0.2066137686	0.0482818092	0.1633388867	-0.1329936738	-0.1887168886	-0.0430589547	0.0500094738	-0.0533216695	-0.1829912115	-0.0591600599	-0.0176789749	-0.1316827844	-0.0022349668	0.0605414526	-0.1532339754	-0.1516262868	-0.0902737572	0.0149629309	0.1007435319	0.055240361	-0.0643039504	0.2279973709	0.047783653	-0.0566043598	0.1118671512	-0.0625010979	-0.0688075369	-0.0466531629	-0.1050773978	-0.042983029	-0.1602786111	-0.0660224647	-0.1615672899	-0.0541965583	0.1346915149	0.0831471893	-0.0080884997073837	1.2791709877999977e-05	1.6362784160292215e-10	6.542382751634619e-05	-0.000377242141738	-0.0141569839120023	1.423116335030733e-07	0.0002004201934846	0.0665024885830121	-0.0078864624835475	0.0044225809877336	6.219629050440227e-05	-0.0005119859495927	-0.0004360156865103	1.9010967888309458e-07	2.621296125803388e-07	7.909137344985773e-05	-0.0001849175573338	6.255445354184861e-09	3.419450301031484e-08	-0.0003569797962135	-0.0001319897898067	1.7421304613216853e-08	1.27434574904632e-07	0.0	0.0	0.0	0.0
950.7877086595648	1.9532232676327796	903997.2669381056	3.815081133222072	1335.551651463364	-2.707224527995095	7.329064644978264	1783698.213726519	936.209709129142	-0.2123172319112427	876488.6194676727	0.0450786069664524	1015.5408610159571	877.2345833184893	1.379869	27.57435	0.0317531336802246	0.0277743586598952	0.0310264434	0.1781538529	0.0839154791	0.0403172295	0.046501202	-0.1296908297	0.0186459723	-0.0864878555	-0.1042471564	0.008530797	0.0681368517	-0.1542141897	0.1326104739	0.0576134727	0.1400583858	0.0964904288	0.0214624037	0.0668699875	-0.1236138021	-0.1845999342	0.0950191301	-0.1377578126	-0.0901887706	-0.0506450646	0.1942454936	-0.0061395666	-0.149805319	0.0526213968	-0.111943606	0.1579888701	0.0350861019	0.0988786027	0.04863013	-0.0996466336	-0.1656740085	-0.0024688399	-0.1227366482	0.0929476878	0.0424885156	-0.0029832875	0.1506908606	0.1046813175	0.0188953785	0.0385720995	0.2832964602	0.0823269537	0.0629861035	0.0866359895	-0.0472546551	-0.1053210583	-0.0402911058	-0.1699961313	0.2612078245	0.0846397077	0.0854938783	-0.0193268833	-0.1828773821	-0.1297465394	0.1456168145	-0.0141960387	-0.0071855787	-0.0601493707	-0.1131055371	-0.0633838641	0.1643855525	-0.1956397901	0.0403910092	0.0471376304	-0.1492257646	0.2048823248	0.0931817332	0.0500177194	0.0636076707	0.0360587814	-0.061676835	-0.1403543282	0.1139596052	-0.0781691044	-0.0421104896	-0.0760065027	-0.2331404869	0.0276836187	0.1318872767	0.0734003241	-0.0096120900774252	-0.0015235903700415	2.3213276156831977e-06	9.2392275656536e-05	-0.0004420799505311	-6.483780879310003e-05	1.9543468266157986e-07	4.2039414490906e-09	0.0665229595329321	2.0470949919998427e-05	0.0044253041450201	4.1905979062708355e-10	2.101418957149576e-05	0.0005330001391641	2.8408914834905204e-07	4.4159616334676124e-10	9.399686297806298e-05	1.4905489528205251e-05	8.835410249716747e-09	2.221736180754364e-10	-0.0003020007338765	5.497906233700001e-05	3.022697295455733e-09	9.120444326194461e-08	0.0	0.0	0.0	0.0
950.4206141913054	-0.3670944682594381	903299.3438797782	0.1347583486266796	1337.5461980646307	1.994546601266848	3.978216144625133	1789029.8319571484	937.408408466895	1.1986993377530553	878734.5242644371	1.4368801023296132	1017.9557727822825	869.4904500527443	1.379204	27.561052	0.048969171693234	0.0245811026193305	-0.0979302595	-0.123216929	0.0159932836	0.0884508258	0.0865590546	0.0512782966	0.053153223	-0.1542570709	-0.0278306426	0.0697164805	-0.2100070934	0.0624716292	-0.0664182945	-0.0334874255	0.1117113685	-0.0289185769	-0.003614909	-0.0252080727	-0.0694259763	-0.0300541129	-0.1187170437	0.0837911842	-0.0155981959	0.1631182383	-0.1376256614	-0.1075371689	0.1019855519	-0.1233134644	-0.1049799408	0.1205057937	-0.0899997487	-0.0992413416	0.0340673074	-0.0363348981	-0.018735963	-0.1062484973	0.1148515393	-0.045006223	-0.035421789	0.1009630776	0.1635625315	0.0106349767	-0.1634707208	-0.0392146449	0.0566942083	0.0409685149	-0.062365649	0.0411406931	-0.0027543867	0.0332890157	0.0697174052	0.17231298	-0.0175459741	-0.1604832403	-0.0192525392	0.130137667	-0.0727596423	0.0420411954	-0.1351104192	0.0400563121	0.0325804285	-0.028811516	-0.0889610865	0.0244363644	0.1531902217	0.0690332924	0.0523230853	-0.2897782538	-0.0625661283	0.0670978826	0.0066445467	0.1766451604	0.1100753322	0.0618643716	0.1489058529	0.0513504645	0.1549159015	0.059546315	-0.0591383386	0.0861920825	-0.0271383691	-0.0307651824	0.1289028963	0.0632525717	-0.011330548737277	-0.0017184586598517	2.953100165619641e-06	0.0001283813346878	0.0108239355060248	0.0112660154565559	0.0001171575798385	0.0001269231042673	0.0507882908927541	-0.0157346686401779	0.002579450491807	0.0002475797972162	0.0001719862124589	0.0001509720228874	2.2792551694714913e-08	2.9579257275957894e-08	-0.0001090217669881	-0.0002030186299661	1.188574567720757e-08	4.121656411333781e-08	-0.0002509908079971	5.100992587940003e-05	2.602012538221885e-09	6.299638569903711e-08	0.0	0.0	0.0	0.0
948.7992224216032	-1.6213917697021998	900219.9644678389	2.628911270858031	1337.8755826083095	0.3293845436787705	0.1084941776144719	1789911.0745395236	933.8196638097716	-3.5887446571234705	872019.1645177947	12.879088214032256	1015.9220176642152	870.389768076557	1.356121	27.099773	0.0305902351270302	0.0140772103101931	0.1721360997	-0.0150289172	-0.0621254685	-0.0780194685	-0.1451208021	-0.0207534768	0.0396821501	0.0695544967	-0.1617467993	-0.0330072836	-0.0648192558	-0.0724134216	0.1595836259	-0.1782241103	-0.1312523208	-0.0140840821	0.0037283165	-0.1210609739	0.0085292109	0.1128005624	0.0126130663	0.1229251018	0.1275820239	-0.0409900914	0.1747844266	-0.1924496323	0.0415975891	-0.009175371	0.0955047597	0.1967030924	-0.0076916702	-0.0749499142	-0.0528672181	0.1425393702	-0.2068532047	-0.2252167939	-0.0876231875	-0.14182464	0.0601026801	-0.0765567596	-0.0269548037	-0.0427503449	-0.0208897171	0.0181909405	-0.0546682583	-0.0704795735	-0.150727728	-0.0647266963	0.0894711573	-0.1873107141	-0.0024296915	0.247960759	0.3335198778	0.0146595045	0.1116132929	-0.1102353918	0.0118916289	0.1052058493	0.0637844852	-0.1214637776	0.0840622791	0.1054246019	-0.0379087803	0.0638070049	-0.0207764725	0.1457213208	0.1122999394	-0.1166010748	0.0107970792	0.0922497374	-0.1250611558	0.0947672108	0.131773555	-0.0378166782	0.1040893012	0.0716036348	0.1709670155	0.1662537113	0.1281132956	-0.0946918394	-0.0332872848	0.1239782218	0.1257424501	0.0527593557	-0.0060496126596092	0.0052809360776677	2.788828585641336e-05	3.65978133313039e-05	0.0174958967852489	0.0066719612792241	0.00030610640432	4.45150673114657e-05	0.0440010300889284	-0.0067872608038256	0.0019360906488867	4.606690921914864e-05	0.0002250044474913	5.301823503240001e-05	2.8109332459508075e-09	5.0627001390865184e-08	4.297537847475219e-05	0.0001519971454628	1.8468831550481934e-09	2.310313222885544e-08	-0.0002190046491661	3.198615883099999e-05	1.0231143567619587e-09	4.796303635636654e-08	0.0	0.0	0.0	0.0
949.4670417408418	0.6678193192385606	901487.6633521052	0.4459826431482546	1327.7021129261364	-10.173469682173163	103.49948537409652	1762792.900668527	934.6828769703008	0.8632131605291988	873632.0805014784	0.7451369605108084	1014.0509455277984	869.15365863358	1.441144	28.798815	0.069562320336672	0.0307996972324987	-0.149292872	0.0993656433	-0.1092026155	-0.0316088199	0.1593442413	-0.0351329549	0.0781313797	0.1154951502	0.0555484502	0.0088567235	0.0820462198	0.0770685696	-0.0134995557	0.1864564908	-0.1111066999	-0.089050508	-0.0318038669	-0.0284322252	-0.0761412877	0.06636296	-0.0340856355	0.220501033	-0.0500177582	0.0152510485	0.0066671098	0.0342289672	0.0472162929	-0.0719614427	-0.1242870081	0.1307556611	0.0274353388	0.0371732204	0.072039889	-0.1522479373	-0.0401966399	0.2473114799	0.0154151567	0.1698206485	-0.0772290863	-0.0377276084	-0.0513386921	-0.1226404402	0.0687359064	-0.0196115636	-0.0685021045	0.1030143905	-0.1552496925	0.047127634	-0.0107180851	-0.1132751463	0.00457649	0.2248629006	-0.1248678628	0.0897442675	0.0003239489	-0.112619379	0.0388803144	-0.0303712569	0.0556361007	0.1652637239	0.0361208759	-0.056843055	0.0143717828	0.0954581086	-0.0530551997	0.0881157379	0.068417315	-0.0289096255	0.0737368115	0.1709045115	-0.0499598275	-0.1175203144	0.1089990492	-0.1476775725	0.0360389536	0.0308026276	0.1806255244	0.0785106155	0.0613775398	-0.1216437468	-0.0012592862	0.0080326952	0.1224102548	0.0419779864	-0.0155827511361792	-0.00953313847657	9.08807292134594e-05	0.000242822132972	0.0007369819185072	-0.0167589148667417	5.431423482065532e-07	0.0002808612275106	0.0665205520236611	0.0225195219347326	0.0044249838415326	0.0005071288681689	0.0003859928187192	0.0001609883712279	2.5917255670612142e-08	1.489904561027932e-07	-0.0001160239119517	-0.0001589992904264	1.3461548144575832e-08	2.5280774356115293e-08	-0.0001239774096479	9.50272395182e-05	9.030176250449352e-09	1.5370398103003206e-08	0.0	0.0	0.0	0.0
951.3019299679028	1.8348882270610147	904975.3619606566	3.366814805807114	1332.7379941998106	5.035881273674249	25.36010020254298	1776190.5611837343	936.8077593472736	2.1248823769728915	877608.7779732593	4.5151251159699655	1016.0484204895456	863.3018445231884	1.262934	25.237598	0.1057467894057898	0.0509011006784033	-0.0407715049	-0.1317635876	0.0563351494	0.176688066	0.083450823	0.1351038405	0.0046839824	0.0678850204	0.0625522479	0.0393857264	-0.1548356672	-0.1382097236	-0.1299810526	0.0067084057	-0.0289667394	-0.0997468032	0.0419421747	0.0464789349	-0.015370717	-0.1015787494	0.1992044255	0.1338021475	-0.0687618882	-0.1225086192	-0.0593938637	0.0805758242	0.1534140773	0.0453339557	0.0119208454	0.0345788393	-0.077262348	-0.0132094558	0.0780627386	0.0856992627	-0.0861660741	0.0619868047	0.1573820944	0.0059082081	0.005574514	-0.0031802479	-0.036633155	0.0722166823	0.0355685155	-0.1948305967	-0.0452620179	0.1006190943	0.0959329684	0.0132900715	-0.0518811223	-0.0566659884	0.0023364442	0.0865802644	-0.0272785458	-0.0098516754	0.2090065075	0.0439615084	-0.1272331052	0.1501039454	-0.1155615683	-0.0115383466	-0.0176009308	0.0170225136	0.1989409882	0.0644392313	0.1513954532	0.0798554158	0.0416479411	-0.1223517059	-0.0003467168	0.1001724968	0.0363999139	-0.06478954	0.0291074846	-0.1009794429	0.0928361451	-0.2728851431	-0.101457832	0.0019797422	-0.0276313929	-0.028474502	0.0419380811	0.098310883	0.1189108618	0.0309673479	0.0048054723611699	0.0203882234973491	0.0004156796573778	2.3092564613967815e-05	0.0140357227683409	0.0132987408498337	0.0001970015136297	0.000176856508191	0.031510866394484	-0.0350096856291771	0.000992934700931	0.0012256780878538	0.000641992315135	0.0002559994964158	6.553574216514318e-08	4.1215413269239713e-07	0.000119040560212	0.0002350644721637	1.4170654975586796e-08	5.52553060735989e-08	0.0001259614103612	0.0002499388200091	6.24694137475413e-08	1.5866276900182623e-08	0.0	0.0	0.0	0.0
951.8573227701428	0.5553928022400214	906032.3629111438	0.3084611647800235	1341.060702052261	8.322707852450321	69.26746599723823	1798443.8065889028	935.6130205470712	-1.1947388002024582	875371.7242172143	1.4274008007092092	1017.0725074895528	869.7903915863692	1.279572	25.57007	0.0525483520869422	0.0262047597462995	0.1321421706	0.0513899666	-0.0200090334	0.1640433691	-0.1238332773	-0.0640038679	-0.0107837209	0.1736582398	0.0970654439	0.0407105851	-0.1395627935	-0.074654635	0.1739643442	-0.0726415239	-0.0292847707	0.0812753757	-0.0515960641	-0.1503220186	0.1194606962	-0.0257466633	-0.1505110784	0.1614490886	-0.0953250177	-0.2293241721	-0.0311085565	-0.1347959191	0.0772905289	0.022518316	0.0867729613	0.1429619579	0.1729351376	-0.1266879824	-0.0045428457	-0.2231592885	-0.0234739372	-0.0248673176	-0.1218505352	-0.0368568297	0.0472773429	-0.0493632481	-0.1299173898	0.0887842848	0.0572363723	-0.1292559469	0.1272525929	0.0385928148	-0.2403622405	-0.2197120571	0.047425096	-0.0668393979	0.2647867406	0.060258935	-0.0089042361	-0.1246889046	-0.0481667178	-0.1155633659	-0.093626409	0.047970176	0.1463024471	-0.0781253835	-0.1128238729	0.0713487905	0.1354787547	0.0054353175	0.0933299661	0.0778887663	0.1129611946	-0.0832321077	0.0487941354	-0.0165725105	0.0063705905	-0.1463563375	0.0879152208	0.0282433789	0.0259838445	-0.0420546073	0.1542972433	0.1642924616	0.0219877937	0.1387689189	0.050126137	-0.0393725678	0.1152490509	0.0197875765	0.0030762835838942	-0.0017291887772757	2.990093827456232e-06	9.463520688536943e-06	0.0113395709510655	-0.0026961518172753	0.0001285858693542	7.269234621797437e-06	0.0447333704376902	0.0132225040432061	0.0020010744307156	0.0001748346131726	0.0004889885242986	-0.0001530037908364	2.3410160010308848e-08	2.391097768957225e-07	-0.0001410385421942	-0.0002600791024062	1.989187038426513e-08	6.764113950841468e-08	-0.0001589658453799	-0.0002849272557411	8.118354106415419e-08	2.527013999734627e-08	0.0	0.0	0.0	0.0
952.0287430906895	0.1714203205467583	906358.727670838	0.0293849262963533	1334.1410076719342	-6.919694380326746	47.88217031712555	1779932.2283518838	937.4593110204344	1.846290473363183	878829.9598189075	3.408788512031647	1016.2054601591924	873.3004930234263	1.386031	27.697487	0.022072691994314	0.0111102142953157	-0.1746883475	0.0417036392	-0.1740218541	0.0802227798	0.1692787213	-0.0561354081	-0.0642270863	0.0860876513	0.1703834015	-0.053797416	-0.0387838189	0.1654028299	-0.1156747502	0.03881092	0.0256423467	0.1031912756	-0.0600204956	-0.1722188611	-0.0395980054	-0.0087632646	0.0812075164	0.079010906	-0.0014940717	-0.0843580696	-0.0220140445	0.0495748352	0.1072001046	-0.190889859	-0.1172552963	0.0054239985	0.0822564127	0.1184668371	0.0670817359	-0.0722703369	0.1241672662	-0.066370807	0.0951104867	0.1781428375	0.0498458945	-0.0027361358	-0.1619258996	-0.0064717297	-0.083545964	-0.0494904113	0.0517383227	0.0235726149	-0.074925174	-0.0796169506	0.0025422665	-0.0406181054	-0.0200263743	0.1282502987	-0.0273480041	0.1225523732	-0.0004035091	0.0474848704	-0.0483697312	-0.093014712	0.0100355629	0.1139039343	-0.1903521583	-0.059081587	0.018890156	0.0006151649	0.0284205528	0.1545358682	0.1345640301	-0.0247651698	0.0986029895	0.0569243937	0.1808319259	-0.257469987	0.192467168	0.01815446	-0.0667999275	0.0277955142	0.0538044491	0.012678297	-0.1104318392	0.0454582677	-0.0190026903	-0.1595044661	0.1114298236	0.0084997322	-0.0071954901120818	-0.010271773695976	0.0001055093348613	5.177507795306696e-05	0.0138065687498851	0.0024669977988195	0.0001906213406453	6.086078139380748e-06	0.0434731042593981	-0.001260266178292	0.0018899107939484	1.5882708401469731e-06	0.0004359939189085	-5.2994605390099976e-05	2.808428200452413e-09	1.900906973251917e-07	-0.0001630156373857	-2.1977095191499983e-05	2.6574098032266028e-08	4.829927130562517e-10	-7.246445953697206e-05	8.650138584292792e-05	7.482489752747092e-09	5.2510978959854625e-09	0.0	0.0	0.0	0.0
953.1890563250377	1.1603132343481093	908569.377097816	1.3463268018033705	1343.0490443374172	8.908036665482996	79.35311723358942	1803780.7354956493	938.1883903771788	0.729079356744478	880197.4558385217	0.5315567084309418	1018.8976822445672	875.3129796449718	1.272863	25.436001	0.1228415484629379	0.0748247266256997	-0.0069887763	-0.1415352283	0.1014208719	0.1182260202	-0.0098209716	0.1145306532	-0.1633575439	-0.0434854479	0.0956893151	-0.0069087985	-0.072393814	-0.162373973	-0.1443260979	-0.1423380301	0.118303399	-0.0682507211	-0.0772606824	0.0616175882	0.1375294849	-0.0198787381	0.0492095125	0.1271499286	-0.0772021042	-0.0236683415	-0.0168878481	0.3225867492	-0.1441225941	0.0632266119	0.0478211156	0.0039315831	-0.0698665259	0.0561152351	-0.0124091319	-0.0212953259	-0.2483880661	-0.1401227661	0.1619634635	-0.0745425721	0.1081703677	0.0687470237	-0.0572677998	0.1493912001	0.0271486884	0.0410395335	-0.1284845897	0.115886608	0.0530591294	0.0657972569	-0.0516225367	-0.1509633684	-0.1057112197	-0.0826950811	-0.1222005311	0.0959568448	0.0373724529	-0.1526493878	-0.114202544	0.0876941799	-0.1295055097	-0.103178061	-0.197999098	-0.0582117996	0.0868820416	0.02119126	0.0887380903	-0.0419594031	0.1831135755	0.1913211803	-0.0081693964	-0.0312610258	-0.0711522535	-0.0517724609	-0.0151334337	-0.0167068442	0.0386450942	-0.0112753654	-0.1106180912	-0.0527167855	-0.115887599	-0.0722947154	0.0197890921	0.0593392995	0.1074583966	-0.0028345346	-0.0011718122244133	0.0060236778876685	3.628469529438645e-05	1.373143889284446e-06	0.0094236196875527	-0.0043829490623324	8.880460801563084e-05	1.9210242483000463e-05	-0.0310835947541576	-0.0745566990135557	0.0009661898628406	0.0055587013677979	0.0001039459418694	-0.0003320479770391	1.1025585905575869e-07	1.0804758831116684e-08	-0.0003650156688335	-0.0002020000314478	1.3323643849396734e-07	4.080401270491218e-08	-0.0002959809010377	-0.0002235164415007	4.9959599621148345e-08	8.760469377908876e-08	0.0	0.0	0.0	0.0
