global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
1031.987486234486	-1.9634515092966467	1064998.1717445732	3.85514182935928	1437.8396216596482	-11.194974337010308	125.3274504063194	2067382.77761436	1018.4146615716476	0.3315964324565357	1037168.4229040934	0.1099561940179018	1102.528494319671	949.8791565237374	1.488726	29.008541	0.146907038919722	0.1007528308142285	0.0476384441	0.0582132353	-0.1565583692	0.0311721151	0.0538879196	0.10318016	0.1293988648	0.1642563318	-0.0637211672	-0.133613686	-0.042180998	-0.1228124028	-0.0858057112	-0.0752535633	0.044147623	0.0466332712	0.1317350129	-0.1032616038	0.0138934405	0.0735334806	0.0531846296	-0.126929839	-0.1759559708	-0.2085686896	-0.1180505818	-0.1504660854	-0.016860761	0.3514759606	-0.1844749595	-0.0479920277	0.272304025	-0.0104597932	0.0231733759	0.0465612109	-0.001716641	0.074628904	-0.0509350773	0.0954227719	0.0318997798	-0.1206318867	0.0260973656	0.0824318524	0.0379834806	0.1546222713	0.0561153611	0.0016395225	0.0384749122	0.0325154007	0.0244852519	-0.1075394692	0.2401271921	-0.1224799374	-0.1296346808	0.054497507	-0.0789400498	-0.2858043868	0.3022562709	0.2108236753	0.0039701572	-0.014149054	-0.1629938825	0.0535853034	-0.1820638767	-0.1109800783	0.0991810211	0.1823745754	-0.1415258967	0.0405561638	0.1951861935	-0.2525958479	0.371778891	-0.5164970494	-0.3161377395	-0.1285669428	0.0552908166	-0.0491303389	-0.1324398117	0.083831152	-0.0784443797	0.0084533492	0.252522326	-0.0459783889	-0.1298853184	0.000257846	0.1419863355	0.1094628008	5.140927061120237e-05	-2.8255707576363427e-05	7.983850106409614e-10	2.6429131047758353e-09	0.0465290356333696	0.0133367149459645	0.0021649511569713	0.0001778679655499	-0.0477819008909321	-0.0962454996598367	0.0022831100527508	0.0092631962047716	0.0002000857030101	-6.791424443780003e-05	4.612344597557251e-09	4.003428854904594e-08	-0.000977982276556	-0.0005029829217459	9.564493332576564e-07	2.529918195680422e-07	0.000175097857533	0.0001750342059431	3.0636973250162505e-08	3.065925971264676e-08	0.0	0.0	0.0	0.0
1034.4767606278024	2.489274393316464	1070142.1682789917	6.196487005221049	1433.484361593434	-4.355260066214214	18.96829024436024	2054877.414932935	1020.994289118127	2.5796275464794007	1042429.3384118294	6.654478278555333	1102.7376357159787	936.9729308342112	1.368318	26.662333	0.0911086110717017	0.0525877711808952	0.072859816	0.0936923633	-0.0562146224	0.108264118	0.0977768754	0.142972387	0.054828554	0.0460519854	-0.0913845012	0.027726507	-0.1743758344	0.1664058544	-0.1302161167	-0.0862497609	0.0804428832	-0.0561154425	0.1002545106	0.0466284841	0.1187251866	0.1531237842	-0.0547325414	0.0317162753	-0.0976123647	0.1104137235	-0.1235882141	-0.0040325765	0.0092376849	-0.1056148941	0.095569024	0.0725584268	-0.0143933073	0.0848928213	0.2768526908	0.045207646	0.0714904449	-0.0644985403	-0.1431346667	0.1170538853	-0.028208948	0.053022849	-0.0295352424	0.0291409452	0.0913814478	0.060759774	-0.0271864991	0.0621211494	-0.1214837376	-0.037033869	0.043468679	0.3557776509	-0.04245338	0.0447299731	-0.2816437122	-0.0439886148	-0.019835525	0.0972310372	0.0437405155	0.0050608673	0.0378044931	-0.0596885293	-0.1208300018	0.016828214	-0.0750198796	-0.0857199285	0.0758936278	0.0138726962	0.1088351122	0.0121671654	-0.053982851	0.2428193908	0.1475075741	0.0108370955	0.0408638063	-0.1782625261	0.1458148218	-0.0304177133	-0.0032828605	-0.0960257761	0.3619529248	0.051074998	-0.0517177794	0.1910737225	0.0182165195	-0.1499107643	0.1397444952	0.1012278027	2.0971589478335773e-05	-3.0437681132866597e-05	9.26452432746063e-10	4.3980756524784364e-10	-0.0001356335628202	-0.0466646691961898	1.8396463363301143e-08	0.0021775913511898	-0.031476125456038	0.0163057754348941	0.0009907464737242	0.0002658783125331	0.0001179597171663	-8.212598584379999e-05	6.744677550816037e-09	1.3914494873953492e-08	-0.0007760062255348	0.0002019760510211	6.021856620687669e-07	4.0794325186118366e-08	-0.0001029546807917	-0.0002780525383247	7.731321406880878e-08	1.059966629692084e-08	0.0	0.0	0.0	0.0
1031.8194078147867	-2.6573528130156774	1064651.2903432571	7.061523972842334	1440.284281295159	6.799919701725003	46.23890794990785	2074418.8109459125	1018.208703458762	-2.7855856593649837	1036748.9637991732	7.759487465659848	1102.870616774854	948.5676655810456	1.499217	29.212952	0.1208364157119294	0.0830170441658676	-0.1222503081	-0.0877877101	-0.0765819427	-0.0111854543	-0.0721928743	-0.0988831343	-0.0548052918	0.2034305645	0.1510756879	-0.0468571044	-0.1473196896	-0.0122892488	0.1576446602	-0.0409205279	0.1191240712	-0.1378915576	0.0457594794	-0.0177362756	0.0805175417	-0.1194698964	0.0354940819	0.0154294992	-0.1738216478	-0.178323246	-0.0635713213	-0.0963734459	-0.0251020014	-0.1244772331	0.0709797867	0.0457875459	-0.099230366	0.0524256259	0.0234403749	-0.0930078606	-0.0130828501	-0.070679267	0.1049711115	-0.1362124988	0.0095613948	-0.1464098317	-0.1254240679	0.1088310574	0.129340943	0.0393136579	-0.0289875513	-0.0413470599	-0.0681214274	0.0707180648	0.189777104	-0.151791879	-0.0149843691	-0.1230959355	-0.0631859773	0.1019884548	-0.0655985562	0.0477063657	-0.0475519647	-0.068243059	0.0594447244	-0.1522877614	0.1444212426	0.0243119084	-0.1915181438	0.0075717995	0.1411149593	-0.0063824907	-0.0858670694	0.0738385376	-0.1365710747	0.0094785624	0.1481882944	-0.0756014718	0.2727627199	-0.1193457495	-0.0887822725	0.1005062986	0.0083064758	-0.1151592875	-0.2373773164	-0.0412619245	-0.213689455	0.0119530964	0.4159669253	-0.0910816363	0.1373117808	0.0924399334	8.589894774502227e-05	6.49273582666865e-05	4.2155618514906635e-09	7.378629223702067e-09	0.0230562047774327	0.0231918383402528	0.0005315885787389	0.0005378613656004	0.0481523223778168	0.0796284478338548	0.0023186461503771	0.0063406897044289	0.0002319727404791	0.0001140130233127	1.2998969484925071e-08	5.381135232538387e-08	-0.0005310117005818	0.000244994524953	2.819734261547752e-07	6.002231725694615e-08	-0.0001029381854664	1.6495325299989904e-08	2.7209575675248704e-16	1.0596270027114963e-08	0.0	0.0	0.0	0.0
1031.77666375831	-0.0427440564767493	1064563.083876229	0.0018270543640875	1435.3733088322458	-4.910972462913151	24.117650531491257	2060296.5357080295	1018.017942945263	-0.190760513498958	1036360.5321585048	0.0363895735103861	1100.429276207086	935.8963551685728	1.378386	26.858509	0.0818580213234512	0.0492009633723198	0.0377525574	0.0831443632	-0.1140212015	0.130717667	0.1602961929	0.0876947715	0.0749605695	-0.0491918392	0.0481836583	-0.1480661911	-0.0151197724	0.0231807391	-0.1170290135	-0.117135493	0.0508353958	0.0532191077	0.1051193157	0.1069244836	0.0349665173	-0.0129291385	0.0048955325	-0.0095019342	-0.0700157487	-0.2065694866	-0.145575926	-0.0429230565	-0.0161992924	-0.1317470652	0.0260990934	-0.1574617105	0.0711128207	0.018584814	0.0712503462	0.2628381842	-0.0997634676	-0.0247687987	0.2142414703	0.1688758156	-0.0475052729	-0.1817942467	0.0983720666	0.0546036611	0.1080505727	0.0586826072	-0.0412526481	-0.0667808362	-0.1273142159	0.078809956	0.0733116226	0.0655549859	0.1052814703	-0.0153995083	-0.0917474794	-0.0714869149	-0.2341955885	0.0754237945	0.0542349913	0.0209642845	0.0103845016	-0.0346186829	-0.1249100974	0.0174086723	-0.0996187663	0.0449929109	0.2024082147	0.021858618	0.0476847646	0.0579563917	-0.0345099486	-0.0560581852	0.0495271109	0.0771082961	0.0084536989	-0.0902302919	-0.2330645567	0.1491046541	-0.1345127646	-0.2140055978	0.0460847297	-0.1157912505	-0.0317163971	0.0004285255	0.0144625979	0.0953276883	0.1346915149	0.0831471893	0.0003097733212484	0.0002238743735033	5.0119735111529887e-08	9.595951055726445e-08	0.0044699983398288	-0.0185862064376039	1.9980885158072227e-05	0.0003454470697412	0.0170596530236579	-0.0310926693541589	0.0002910317612876	0.000966754087567	0.0002319402159329	-3.252454619997601e-08	1.057846105514374e-15	5.3796263767000293e-08	-0.0011700110175349	-0.0006389993169531	1.3689257811530522e-06	4.0832012706652843e-07	-0.000102864603802	7.358166440000624e-08	5.4142613358751444e-15	1.0581126715342431e-08	0.0	0.0	0.0	0.0
1034.7257876821147	2.949123923804791	1070657.4556943728	8.697331917957767	1441.8301680901147	6.456859257868928	41.69103147592768	2078874.2336147688	1020.2369664445708	2.2190234993078093	1040883.4677000204	4.924065290480275	1102.5916155856298	925.9559269609124	1.306581	25.459352	0.0934395815013581	0.0603959985420126	-0.1124545812	0.0286453569	0.1584463899	0.0524947946	-0.1185841911	0.0612552535	0.1533774182	-0.0554107039	-0.3158656653	-0.0925353511	-0.146097055	0.0979909698	0.0295837672	0.2006864927	-0.1238515283	-0.0183764948	0.0565000398	-0.1709419129	0.0958282537	-0.1898558088	-0.226983986	0.0162711629	-0.1667140093	0.1634373573	-0.0776291964	-0.0849240907	-0.0385297205	-0.0352078724	-0.0217781806	0.0822743542	-0.0034869965	0.1339004472	0.0594003024	0.1091137615	-0.1886693069	0.0577844612	0.0099815288	-0.0433790063	0.0919927979	0.2235504703	0.1857602591	-0.1349759557	0.1254730717	0.1477498343	0.1048554157	-0.0670881827	-0.1106849398	0.0847801051	-0.0300089985	0.0447196724	-0.1308374276	-0.2830394718	-0.0161330252	-0.0794772964	0.1552900488	-0.0497397537	-0.1107786182	0.0189073208	0.0272068197	-0.0404313956	0.0644309287	-0.1624684022	0.1375401681	0.0071879154	0.188621392	0.0772612586	-0.1657939036	-0.0128648435	-0.0182049024	0.0040450915	-0.005085341	0.0482096196	0.0183043121	-0.0472089183	0.0772087766	-0.0588520573	-0.0580237219	-0.0232831695	0.0728978389	0.0618070708	0.116229398	0.1942347843	0.1308414189	-0.0288006925	0.1318872767	0.0734003241	0.0001328405513305	-0.0001769327699179	3.130520507082054e-08	1.7646612077791206e-08	0.0141613981983255	0.0096913998584967	0.0002005451989315	9.392323121726987e-05	-0.0329560720347856	-0.0500157250584435	0.0010861026839619	0.0025015727531218	0.0002319741798927	3.3963959799980514e-08	1.1535505652946925e-15	5.3812020136890734e-08	-0.0004990118037946	0.0006709992137403	2.490127803263404e-07	4.502399448401008e-07	-0.0001029419023919	-7.72985899000038e-08	5.975072000528969e-15	1.0597035268063468e-08	0.0	0.0	0.0	0.0
1034.6658198798932	-0.0599678022215357	1070533.3588277316	0.0035961373032812	1428.8173002562771	-13.012867833837618	169.33472926092574	2041518.8775116364	1020.3747163024128	0.1377498578419818	1041164.5616692294	0.0189750233354861	1100.8353820052976	947.5762363343404	1.442329	28.104467	0.0210756648835665	0.0113604382317261	0.1630099408	-0.0735185737	0.0736815156	-0.1127152724	0.1284863858	-0.0438802912	0.0369497318	-0.0376688259	-0.0416305657	-0.0337780552	-0.1111114423	0.1214257031	-0.075500142	-0.0391106951	0.0554672958	-0.0468779798	-0.0450889121	-0.0066963711	-0.131206328	-0.1095606822	-0.0652590903	0.1262578864	-0.0721881875	0.0004095941	-0.0019913721	-0.0096224076	0.119242081	-0.0016411005	0.012163829	0.0756499484	0.312381905	-0.1416707105	0.023057999	0.1255152879	-0.0319783296	-0.0430417116	-0.01842839	0.0786837188	-0.129749367	0.1036887318	-0.0137341188	-0.0712779747	0.1004513255	-0.0193849219	0.031406281	-0.3830100161	0.0615416455	0.0806689917	-0.0867089683	0.0264177664	-0.0157028684	-0.0020063025	-0.0291079703	-0.0945632985	-0.0815879614	-0.0222910281	0.1481959139	-0.0183984561	0.0610252611	0.1469577377	-0.0019759544	0.1568766871	0.2049337001	-0.0366951022	0.1103326162	0.0755965908	-0.1411783632	0.0386182402	-0.1903942921	-0.130373526	-0.0365611178	0.097506298	0.0177270857	0.0663400733	0.0019925923	-0.0302387874	0.0987380534	-0.232293789	-0.1205088385	0.0350985446	0.1538934107	0.1464872336	0.0049375589	0.0422177275	0.1289028963	0.0632525717	0.0001309543841188	-1.8861672117000137e-06	3.557626750492205e-12	1.7149050719934217e-08	0.0126666395275094	-0.0014947586708161	0.0001604437569198	2.2343034839799176e-06	-0.0412337896648793	-0.0082777176300936	0.0017002254101275	6.852060916356401e-05	0.000160982315716	-7.099186417669999e-05	5.039844779283019e-09	2.59153059732859e-08	-0.000344007939403	0.0001550038643916	1.1834146237229813e-07	2.4026197976329532e-08	-0.0001029722221325	-3.031974060000212e-08	9.19286670051417e-16	1.0603278530904924e-08	0.0	0.0	0.0	0.0
1035.9439483947235	1.278128514830314	1073179.8642156497	1.6336125004223443	1432.285484358065	3.4681841017879838	12.02830096389492	2051441.708702817	1020.0387086506132	-0.3360076517996049	1040478.9671456106	0.1129011420678845	1101.5146500666472	937.1628596453832	1.269035	24.727753	0.0250066387260445	0.0141492506877333	0.0447935132	0.1187863855	-0.0877194729	0.1427776932	0.0811064322	0.1413053619	0.0096444942	-0.0318014207	-0.1835537984	-0.0995630756	-0.0620802037	-0.0793177411	-0.1026088957	0.1296322729	0.0194647515	0.078190887	0.0388592542	-0.0632149659	-0.1350761566	-0.1149047298	0.0027471252	0.2131572944	0.0684932754	0.1467109212	0.0899891425	0.0224761823	-0.1004031083	0.1163194036	0.0291867197	-0.2600043169	0.0873119274	0.0013669134	-0.1349471858	0.0930971001	-0.0946586954	0.1358325154	-0.0760501783	0.1869004087	0.0272703487	0.0976832616	0.0870283271	0.0937644105	0.0618805981	0.0679287367	-0.0418192747	-0.1622431896	0.1281427463	0.1238322767	-0.1934389892	0.0063380979	-0.0131888456	0.0761278541	0.2147452673	-0.0556141058	0.07572694	0.0332833642	0.0839096908	-0.1293442684	-0.0279917363	0.0072681757	-0.1294407106	-0.0377333901	0.1586744047	0.0180009805	0.134463128	0.0767737683	0.0936798263	0.1814258555	-0.0391602731	-0.0411626785	-0.0030330459	0.0768576529	-0.0643620996	-0.0587103565	0.0306383753	0.0920870688	0.1643905587	-0.1007894556	-0.0144584952	0.0534809187	0.1014468958	0.1038389657	0.0462156067	0.0915100427	0.1257424501	0.0527593557	0.000204046902823	7.30925187042e-05	5.342516290523828e-09	4.1635138551658814e-08	0.018703405443091	0.0060367659155816	0.0003498173751686	3.644254271952777e-05	-0.0491795321564012	-0.0079457424915219	0.0024186263831225	6.313482374157674e-05	0.0001800152547573	1.9032939041300004e-05	3.6225276854984185e-10	3.240549194533562e-08	-0.0003519918505405	-7.98391113750001e-06	1.238982628469257e-07	6.374283705149669e-11	8.903168369343624e-05	0.0001920039058259	3.686549985241499e-08	7.92664070128808e-09	0.0	0.0	0.0	0.0
1036.3563036123433	0.4123552176197336	1074034.3880370394	0.1700368254982178	1452.4465688363666	20.16108447830152	406.4693273412104	2109601.0353245344	1020.2121826171876	0.17347396657442	1040832.8975605258	0.030093217079063	1104.946715525179	947.7690514120562	1.273044	24.805866	0.055206930174279	0.0262069352603046	-0.1150125053	0.0657575709	0.1239007974	-0.1051797754	-0.2597010596	-0.0163352864	-0.053358399	-0.0955106767	-0.0911146858	-0.0698691872	-0.0465937711	-0.0175684574	-0.0950478321	0.1694497713	-0.049727265	-0.1548689375	0.0107731019	0.0857283319	0.1213277252	-0.0503314551	-0.1426079051	-0.0630627101	0.079864523	0.1620810874	0.1378101254	-0.193108413	-0.0970637612	0.0383113276	-0.2355885187	-0.0718500395	0.1275863808	-0.1598739164	0.0859784272	0.0761141689	-0.0053260082	-0.1358466065	-0.0936571578	-0.048312822	0.1769434464	0.144690236	-0.0624723215	-0.1332678155	0.0145831484	0.0208740743	0.0708920966	-0.0857786291	-0.0572598804	0.0231276529	-0.1341647935	0.0166807761	0.1624209141	-0.2130345815	0.1297229624	0.0374612063	0.0067298818	0.010863395	0.0615356456	-0.0785705292	-0.0392050129	0.1456093252	-0.0070360893	-0.1684512595	0.18960134	-0.0171301194	0.0960106002	-0.0745565961	-0.1021545152	0.0921117535	-0.1597743448	0.0279818731	0.0600041858	0.037954352	-0.1838995993	-0.0797515753	-0.03106859	0.0540369443	0.008358993	-0.0713258257	0.1235953376	-0.0104520453	0.0178121233	0.08209849	0.0565077824	0.083130667	0.1224102548	0.0419779864	5.522361603027548e-05	-0.0001488232867927	2.2148370691789533e-08	3.049647767459299e-09	0.0002493038825406	-0.0184541015605504	6.215242584981727e-08	0.0003405538644071	-0.0543552391115653	-0.005175706955164	0.0029544920188754	2.6787942485733994e-05	-0.0001110104013232	-0.0002910256560805	8.469593249708549e-08	1.2323309201937924e-08	-0.0002064946654896	0.0001454971850509	4.26400468756618e-08	2.1169430857735844e-08	-0.0001030114426106	-0.000192043126304	3.688056236062802e-08	1.0611357308716938e-08	0.0	0.0	0.0	0.0
1036.5012682568038	0.144964644460515	1074334.8790979628	0.0210147481435635	1433.9422000598356	-18.50436877653101	342.4116638178557	2056190.2331124416	1019.4275877361056	-0.7845948810820573	1039232.6066374552	0.6155891274201677	1102.6934748753088	960.5603812151942	1.434795	27.957655	0.1399023891550439	0.098065236530421	-0.0026687354	-0.2016945721	-0.162503785	-0.0362444666	0.0176054146	-0.083708752	0.027286355	0.0863596518	-0.1779985811	-0.0052050483	0.2265073462	0.0546796749	0.1173007377	0.0157042202	0.0729851036	-0.0554035391	-0.1002538668	-0.0863809275	-0.0578810128	-0.112631834	0.0851586285	-0.1116789559	-0.0594529422	0.0816839486	-0.0343677105	-0.1493459193	-0.2796883633	-0.0074853195	0.112281457	-0.0534735288	0.0032247967	-0.0854686658	-0.2024488566	0.0319849301	0.1164775635	-0.0227040652	-0.0642566518	-0.1331897509	-0.0959308642	0.0456766808	-0.0195509257	0.2139041277	-0.1383821141	0.0388688508	0.159307792	-0.1311992113	0.0301578378	-0.134562868	-0.007672405	0.0400596309	-0.0136065931	-0.0941481995	0.0569958798	0.1348513462	0.0580190678	0.1792161597	0.026908793	-0.154308228	-0.0967011361	0.1612111373	0.1849623354	0.0384666341	0.0967528673	0.0916676032	-0.0236833428	0.0969520009	0.0589533008	0.3061336063	-0.1438357413	0.0623729973	-0.0807799373	-0.0450066672	-0.0291874188	-0.005811752	0.0908844018	0.0055391378	-0.0157560367	0.1488870379	-0.1298000397	0.0223731585	-0.0208867381	-0.0162872836	-0.0435651399	-0.166035325	0.1189108618	0.0309673479	6.042311541420986e-05	5.199499383934381e-06	2.7034793843534003e-11	3.650952876358925e-09	-0.0051164422343958	-0.0053657461169364	2.6177981137909087e-05	2.8791231391418056e-05	0.0381548735662633	0.0925101126778286	0.0014557943768575	0.0085581209476645	-0.0002829259778553	-0.0001719155765321	2.9554965454364333e-08	8.00471089453777e-08	-0.0004065517129852	-0.0002000570474956	1.6528429533120044e-07	4.002282225265676e-08	0.0003654425505796	0.0004684539931902	2.1944914373584395e-07	1.3354825777412348e-07	0.0	0.0	0.0	0.0
1035.1484070893075	-1.3528611674962576	1071532.2246995308	1.8302333385193368	1442.1147178694002	8.172517809564624	66.79004734765097	2079694.85949554	1019.4823838632318	0.0547961271262238	1039344.331007458	0.0030026155480332	1102.0852940313457	957.2124302387238	1.399317	27.266352	0.1222773264383786	0.0794356410854185	0.1155794384	0.0851723258	-0.0106755245	0.1185307583	0.0688679472	0.0118050813	-0.0745415202	-0.0885856153	0.0713290683	-0.1622390772	0.0664130268	-0.2288229136	-0.0797750765	-0.0313648382	-0.0651900509	0.0299232049	-0.0409115255	-0.1520672198	-0.0546904526	-0.099632208	-0.034558176	-0.1711892848	-0.2091427646	-0.0039418343	0.0811732777	-0.0396512308	-0.0818308244	-0.0595992493	0.0061166455	0.1325728865	-0.1163596773	0.0934890211	0.031764378	0.1103858049	0.25848154	-0.1099836139	0.0491899639	0.1048237172	-0.0180800413	-0.0640751093	0.0096375822	-0.0630868286	-0.209313655	0.0120487813	0.0314561015	-0.0570595504	0.1273271539	-0.0911869209	-0.0160750604	-0.0526415264	-0.0639348406	-0.1246730872	-0.0304796431	0.1525415239	0.0338916105	0.0386387351	-0.0077435223	-0.1669601122	0.140303242	-0.0869927416	-0.1329732556	0.0512063494	0.0217164525	0.1075685574	-0.0220431366	0.0435396635	-0.079450838	0.1727553419	-0.0038265388	0.0863220902	-0.1155111655	-0.1335033133	-0.0245051362	-0.0027528816	-0.1571945091	-0.1075078298	0.0606485732	0.1769175294	0.1818470838	0.1091024924	-0.0085839653	-0.0090280551	-0.0362520257	-0.0349474983	0.1152490509	0.0197875765	0.0001243941731132	6.397105769899013e-05	4.0922962231275245e-09	1.5473910304516766e-08	0.0067192684916221	0.0118357107260179	4.5148569062505534e-05	0.0001400840483899	-0.0328315284103482	-0.0709864019766114	0.0010779092577595	0.005039069265585	4.902440299617817e-05	0.0003319503808514	1.1019105534744145e-07	2.4033920891316836e-09	-0.0005809978823303	-0.000174446169345	3.375585392722931e-07	3.0431465999179284e-08	8.401424721517364e-05	-0.0002814283033644	7.92018899345796e-08	7.058393735132311e-09	0.0	0.0	0.0	0.0
1033.5018288856406	-1.646578203666877	1068126.030309964	2.71121978079084	1443.6446713133355	1.5299534439352556	2.3407575406093493	2084109.9370113884	1019.0346090968652	-0.4477747663665923	1038431.5345372008	0.2005022413946563	1102.92636813472	945.2008998476226	1.359553	26.491545	0.1202124799192208	0.0782700020455418	-0.1410627673	0.0024325851	0.1069636469	0.0091086648	-0.1500264092	-0.1082635547	0.0822756507	-0.0917083254	0.1140818951	-0.1010298266	0.1364633579	-0.1073475837	0.0382380798	0.1985973955	-0.0627690451	-0.0046735732	-0.1193119656	-0.082828108	-0.1687859178	-0.142696916	-0.0141096427	-0.0581033771	0.1377498377	-0.1371957367	0.0317270908	0.0321084519	-0.0312042894	-0.005621604	-0.1504271918	0.1620041901	-0.0679724621	-0.1989533894	0.0843343098	-0.1159890502	0.0680299151	-0.2185741041	-0.2351610321	-0.1510610787	0.131661685	-0.0341282204	0.0780552994	-0.1139164885	-0.0132885466	-0.0586907029	0.0328234143	-0.0985419812	0.2197694095	-0.2132469581	0.0216642823	-0.2273485573	0.0135166012	0.0289385373	0.060023205	0.0593494123	-0.0586737745	0.0351391613	0.0591621956	0.0648678254	-0.0231729297	-0.0928666525	0.0734627678	-0.1230538471	-0.0222961751	0.1043123986	-0.07949014	-0.0031899282	-0.1536280889	-0.0184543316	0.1305708097	0.1184129257	-0.0518005895	0.0525215546	0.0176287241	0.0138109982	-0.2495574602	0.161672492	0.0243031214	0.1915785265	-0.0891243289	0.0450919098	0.0312163525	0.0780748228	0.0418763322	-0.0872960542	0.1114298236	0.0084997322	6.235306702251364e-05	-6.204110609068635e-05	3.849098844955799e-09	3.887904967114078e-09	0.016152420354075	0.0094331518624528	0.0002609006832947	8.898435406009858e-05	0.0430386976508643	0.0758702260612124	0.0018523294954825	0.0057562912025794	0.0002069883006515	0.0001579638976553	2.495259296246099e-08	4.284415660659576e-08	-0.0002290110021521	0.0003519868801781	5.244603910670915e-08	1.2389476381758248e-07	-0.0001029761927406	-0.0001869904399557	3.4965424634853787e-08	1.06040962713492e-08	0.0	0.0	0.0	0.0
1033.7732973742156	0.2714684885750102	1068687.2303639585	0.0736951402892004	1433.8514802965817	-9.79319101675378	95.90659029062697	2055930.0675486987	1020.6262353824663	1.5916262856011372	1041677.9123509856	2.533274233016473	1102.7363936825975	952.7805966179948	1.399445	27.268854	0.0666270893378387	0.0426023121305796	0.1088482855	-0.1646885788	-0.0229850588	-0.1637187804	0.0994344225	-0.0911761105	0.0441414799	0.0091481965	0.013080367	0.0829523926	0.2103973472	0.0886328958	0.1030853819	0.1140429296	0.0972196365	0.0521292623	0.0362015558	-0.0715524519	-0.0666735542	0.1479896005	-0.0710496324	-0.1188227899	0.195564553	0.0558508135	0.1654861646	-0.0494159052	0.028154163	0.0634306706	0.0504414242	0.1105365936	0.0933639265	-0.0805299934	-0.0256091483	-0.0105899651	-0.0456348899	-0.0651486673	0.0973659167	-0.0492595463	-0.124895996	-0.0063206751	-0.0322792753	0.0421847484	0.1259437743	-0.0854832405	0.1211375128	0.0289390689	0.0516146595	-0.3500291629	-0.153842821	-0.1385622283	-0.108131329	0.0430316834	0.1106828675	-0.0103478098	0.0403622654	0.0605981206	-0.0534970727	0.0950656181	-0.0763966711	0.146715622	0.0619497669	0.1549548702	-0.0208082245	-0.0255971263	-0.1126542003	0.143893733	-0.0590962343	-0.0675478093	-0.0969022608	0.074917967	-0.120327207	-0.0131474815	-0.1150204189	0.004575177	-0.0949737258	0.0867390847	-0.0718550618	0.0538970127	-0.0129603452	0.1466390301	-0.0278013074	-0.2316060926	0.1260306791	0.1273982087	0.1074583966	-0.0028345346	-0.0051101534280064	-0.0051725064950289	2.67548234411163e-05	2.611366805776557e-05	0.016266573590002	0.000114153235927	0.0002646014163589	1.3030961272605874e-08	0.0103786305554365	-0.0326600670954278	0.0001077159722062	0.0010666799826778	0.0005399757134758	0.0003329874128243	1.108806170994208e-07	2.915737711436992e-07	-0.0004695280110349	-0.0002405170088828	2.204565531463892e-07	5.7848431561928915e-08	-0.0001028733642186	1.0282852199999665e-07	1.057370493670379e-14	1.0582929065652731e-08	0.0	0.0	0.0	0.0
