global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1046.1939304586292	1.3278215878524406	1094521.740128475	1.7631101691669768	1692.243977121646	1.829880503679305	3.348462657745629	2863689.678104486	1035.4443601930295	3.753263716264428	14.086988523827063	1072145.0230555525	1265.9419814943749	1182.8904828973157	1.316349	25.46121	0.0923871855685098	0.0401239174558718	-0.0820854833	0.1627014457	0.0560920465	-0.1039260261	-0.1762940203	-0.0433047017	0.0889244658	0.0487558505	-0.1080603596	-0.0123778917	0.0232209872	0.1389923031	-0.0132681646	0.1042675656	-0.1387125841	0.0635306661	0.1499203141	-0.2142409005	-0.0497419044	0.0260444144	0.0979681913	-0.11753376	-0.039100514	-0.1588332981	0.0809870694	0.0276343579	-0.0881649102	0.0490956858	-0.2682080877	0.0904981484	-0.0078087399	0.136522527	-0.0694456789	0.0174600946	-0.0831792513	-0.0888153086	-0.0319431961	0.0600715397	0.1649339374	0.0910537807	-0.0352171011	-0.1633616972	0.0671614774	0.0147161798	0.064038539	-0.0020842143	0.0501143721	0.0330991223	0.0632722637	-0.02382733	-0.0718577338	0.2146082511	0.0556422822	0.1902147684	-0.1206779696	0.1958796627	0.1819347363	-0.0215611173	0.151748105	0.1066195807	-0.1357901665	0.0592769385	-0.1104074283	-0.0016078512	0.0258049604	-0.1656633254	-0.1163648739	-0.084422758	0.0138927672	0.1089829469	-0.1635405964	-0.0060239581	-0.1513076006	0.0572893841	0.0596169163	0.1846898681	-0.0932453848	-0.0135212768	0.1651014481	0.0983574642	-0.1290792211	0.1419863355	0.1094628008	0.0286921173671714	0.0084325935613662	7.110863417119474e-05	0.0008232375990115	0.0453687147559236	0.0155000836185053	0.0002402525921806	0.0020583202786043	-0.0633241648902043	-0.0299000883929068	0.0008940152859036	0.0040099498590417	0.0002429700602794	-0.0004340299464612	1.8838199442511218e-07	5.9034450192175274e-08	-0.0002530292431965	9.79705054709e-05	9.598219942223651e-09	6.402379791259353e-08	-0.0002389690752215	-0.0002390879479825	5.710621891221893e-08	5.716304687049744e-08
1046.3298551700498	0.1359247114205573	1094806.1658201774	0.0184755271747617	1686.783115115505	-5.460862006140815	29.821013850112283	2845237.2774387677	1034.0327968052454	-1.4115633877840992	1.9925111977325232	1069223.824868878	1264.994265063285	1184.3341361481853	1.197129	23.155228	0.0717520732104627	0.0341411938129466	0.014601595	0.1619088947	-0.0814433176	0.1198861494	0.0122439466	-0.2752143932	-0.0441052634	0.0434547133	-0.005519543	-0.1531854069	0.180050075	0.049019485	0.2027144828	0.0580172737	0.0749966376	-0.0401902674	0.1128840787	-0.1231699818	-0.1239479779	0.0277787309	0.0527916954	-0.1978565149	-0.0115125686	0.0333168798	-0.2178531679	-0.1613883769	-0.0534724194	-0.0448903322	0.0931925159	0.0329914743	-0.2658747071	0.1704134318	-0.1172404088	-0.032102278	0.1106975185	-0.0490665824	0.1696173803	-0.113232824	0.1322631535	0.0159188724	0.0988538619	-0.2532659626	0.0633633666	0.1143768701	-0.015727386	0.2348273534	-0.0512187053	0.0393359853	-0.0181526378	0.1713832028	-0.0991567637	0.0620532135	0.1721524541	-0.3059078805	-0.0172211034	0.0164311015	0.0229285286	0.1214588411	-0.0025278745	0.0609028352	-0.1786928065	0.0947136506	-0.0513908641	-0.161267867	0.0878755304	-0.2293765185	-0.0470270522	0.084690627	-0.0633657109	0.0312061802	-0.0260671779	-0.1349051051	0.0396838429	0.0249433242	-0.0714536914	-0.052322815	-0.0469256171	0.0069541424	-0.0006304094	0.142005783	-0.0156321685	0.1397444952	0.1012278027	0.0243741083097006	-0.0043180090574708	1.8645202220399868e-05	0.000594097155893	0.0430869600017729	-0.0022817547541506	5.206404758089308e-06	0.0018564861221943	-0.0393146800101931	0.0240094848800112	0.0005764553642034	0.0015456440643038	0.0006769113327654	0.000433941272486	1.883050279667689e-07	4.5820895242623003e-07	-0.0005681056404516	-0.0003150763972551	9.927313610725361e-08	3.2274401871292265e-07	-0.000312807895857	-7.383882063549999e-05	9.784877971048374e-08	5.452171432841539e-09
1043.9025391675586	-2.427316002491125	1089732.5112804763	5.891862975949494	1691.403448726354	4.620333610849002	21.347482675540977	2860845.626363405	1032.299043571175	-1.733753234070491	3.005900276649887	1065641.3153579626	1263.3912114988957	1168.9480361764763	1.088252	21.049284	0.0881414835299068	0.0446285828899004	0.0778620015	0.128033746	0.0504697276	0.0804641256	0.1005974365	-0.1400400862	0.0511133053	0.1397467073	0.0715164524	0.0730869941	0.0397096327	-0.0497141555	0.0668689851	0.1299620611	0.0911684866	-0.0386797447	0.0388513622	-0.0471186122	-0.0568307611	-0.1702247572	0.0284321933	0.0570915268	0.0604268672	-0.2483403362	-0.0242977912	-0.0275866758	0.0111208369	-0.1411992168	0.1088030864	-0.0695682682	-0.0397878597	0.1377215102	0.0632180864	-0.0820272085	-0.030704481	-0.14194784	0.0042007384	-0.151565112	0.1465820693	-0.0910542116	0.0713186056	-0.1518539363	-0.0885844858	-0.0705247834	-0.0773872512	0.0500962626	-0.0306639548	-0.0020984335	-0.0625624083	-0.0046243077	0.0904064871	0.002125287	0.124198997	-0.0854558926	0.0297395172	0.011517117	-0.1529894134	-0.0359823756	-0.1270457675	0.0643789463	-0.1321543903	0.1007992587	0.0014103764	-0.1864597454	0.071551763	-0.12695914	0.0612500773	0.0848818598	-0.023529826	-0.0431499772	-0.0355215585	-0.1231866442	0.0268208496	-0.0204384479	0.0122798531	-0.1369113114	-0.0042527585	0.0674668403	0.1167005381	-0.0063137926	0.0753558725	0.1373117808	0.0924399334	0.0309556981476646	0.0065815898379639	4.331732479519098e-05	0.0009582552478093	0.010330194804581	-0.0327567651971919	0.0010730056661839	0.0001067129247005	-0.0194408747698986	0.0198738052402945	0.0003949681347291	0.0003779476118188	0.0006769754613322	6.412856680003324e-08	4.1124730798263226e-15	4.58295775245945e-07	-0.0008890191676667	-0.000320913527215	1.029854919496367e-07	7.90355080478792e-07	-5.519908654977139e-05	0.0002576088093072	3.0469391559291533e-09	6.636229863268806e-08
1043.7724826055908	-0.1300565619678764	1089460.9954446382	0.016914709310904	1697.7195903763788	6.316141650024747	39.89364534317733	2882251.80754774	1030.5262253005783	-1.7728182705966449	3.142884620561278	1061984.3010322582	1262.5591630079275	1165.0750924529057	1.065111	20.601696	0.0454323264436401	0.0270521867858529	0.1151844106	0.0924547363	0.1582501793	0.0860699809	0.1025601661	-0.038663208	0.2175784805	0.0754441602	0.0386437936	0.0542398141	-0.0900287886	-0.0789691473	-0.1476903201	0.1976274028	0.028981756	0.1247130616	-0.2191520413	0.1219000278	-0.0763605516	-0.0186024972	-0.08619206	0.0018958365	-0.0319839102	-0.0585448606	-0.1490876371	0.0554594481	0.0087986593	0.0310836231	0.0698229989	0.0032491247	0.0482142788	-0.0298926603	0.0357516159	-0.111918297	0.0277883385	-0.0279018059	-0.1879068948	-0.1010898114	0.1122068896	0.0888986598	0.0174549755	0.0996766795	-0.0162121954	-0.031803336	-0.0979198676	-0.0918862014	-0.1017499483	0.1849491482	0.03924002	-0.1813239804	0.0977295175	-0.1617282915	0.1472352533	-0.1014113562	0.0311022214	-0.0943111843	0.0018067986	-0.1652294568	0.0050113211	-0.0087206381	-0.1360681082	0.0236397975	0.0863291508	-0.1574053223	-0.0564209908	-0.1408025447	0.042807286	0.0734463026	0.0201671173	-0.1355072075	0.0408192968	-0.1167947435	-0.0160172835	-0.118339659	0.0965107693	-0.025981135	-0.0522603181	-0.0437250251	-0.0068630511	-0.0544432126	0.0646619161	0.1346915149	0.0831471893	0.0310266991336192	7.100098595460083e-05	5.0411400065254254e-09	0.0009626560591281	0.0128690120691743	0.0025388172645933	6.445593102997011e-06	0.0001656114716365	-0.0286306607693944	-0.0091897859994958	8.445216671652903e-05	0.0008197147360921	0.000611965349397	-6.501011193520004e-05	4.226314653827239e-09	3.745015888625922e-07	-0.0004000531642522	0.0004889660034145	2.3908775249514884e-07	1.600425342281977e-07	-0.000173877415072	-0.0001186783285222	3.0233355472120575e-08	1.4084545660830024e-08
1045.3459442592864	1.573461653695631	1092748.1431793391	2.47578157565059	1697.311256094372	-0.4083342820067628	0.1667368858619785	2880865.500064655	1033.2078296215502	2.681604320971928	7.191001734255316	1067518.4191912743	1265.1559566906876	1180.7962831729965	1.13459	21.945572	0.1251846909702311	0.0730821321078602	0.1263272846	0.0570742709	-0.0574972115	0.1952988177	0.1299938461	-0.0853825021	0.0628258032	-0.2048674865	0.0111817175	0.0193112261	-0.0437222427	-0.1201178072	-0.1083128052	-0.0622208177	0.0990712644	0.0770188355	0.0230926678	-0.0950530511	0.07042337	0.0508918788	-0.1472146299	0.1839341033	0.0737979394	0.1718804654	-0.0415752485	-0.2243380176	0.076794948	-0.0553031965	0.0914534503	0.1926462092	0.04600753	-0.2285203859	0.0136810523	0.2657639418	-0.1937134615	-0.1678070829	0.042135292	-0.1422980525	-0.0549171395	0.1986218258	-0.0513366351	0.1914898622	-0.1084034777	0.0285039708	-0.0672871945	-0.1295841802	0.0837097755	-0.0207783799	-0.0478565127	0.0679394922	-0.0531477088	0.141168942	0.0087129569	-0.1376474031	0.2339721869	0.0005763165	0.0320250549	0.0682372655	0.0158204854	-0.0607426109	-0.1217696029	-0.0392009391	0.2527392862	-0.1019546865	-0.1441042217	0.0029866232	-0.0682712996	-0.1585381873	0.0341290198	0.0028555	-0.0833575918	0.0493388025	-0.0243520344	-0.1742595903	0.0241772039	0.1077934798	-0.2185602418	-0.1074002461	0.0156176557	-0.0723837563	0.1479336585	0.1318872767	0.0734003241	0.0225579966038083	-0.0084687025298109	7.171892253842557e-05	0.0005088632107774	0.0104347429382016	-0.0024342691309727	5.925666202006588e-06	0.0001088838601863	0.0203565560253764	0.0489872167947708	0.0023997474092978	0.0004143893732142	-0.000181999718347	-0.000793965067744	6.303805287977345e-07	3.312389747838733e-08	-6.199997759548381e-05	0.0003380531866567	1.1427995700876061e-07	3.843997221840495e-09	-5.6191791820449635e-09	0.0001738717958928	3.15751746799275e-17	3.0231401406993746e-08
1046.3770362055263	1.0310919462399395	1094904.9018982614	1.0631506016008667	1693.9007501495018	-3.4105059448702377	11.631550799995232	2869299.751357045	1032.845764635755	-0.362064985795314	0.1310910539389609	1066770.3735260172	1263.1569777657494	1173.3742134115084	1.035833	20.035398	0.0652110163145019	0.0332570864680109	0.1189359609	-0.029618282	-0.0916866802	0.0236131408	0.1725146135	0.0147885519	-0.0780390003	-0.0128859945	-0.1480227341	-0.0355354797	-0.047581609	-0.1268965743	0.0242308208	-0.0675562663	0.1970627045	-0.0656121916	-0.0464306878	0.06146674	0.1507301692	0.1278124066	0.13087888	-0.0544673981	0.025085671	-0.1109190327	0.2226787832	0.0403770316	0.0286656616	-0.1197416868	0.0142452191	-0.172649822	-0.0342173782	-0.0257084466	0.0702978198	-0.0552012921	-0.0338035154	-0.0805138923	0.0420728283	-0.1400016869	-0.1071559989	-0.0733020075	-0.0939286726	0.1716564618	-0.0170139224	0.1597624837	-0.0989173981	-0.0593119557	-0.0473253099	0.0204464701	0.1706721735	0.083356739	0.0180787368	-0.0269096881	0.0389641327	-0.0377990844	0.0272044666	0.0779776268	0.2013014559	0.1140309159	-0.1403308562	-0.0592375238	-0.0423646233	-0.008537192	0.216569284	0.013795097	-0.2073563832	-0.0042852363	0.0400955347	-0.0458536294	0.0966476418	0.1020750105	-0.0324819413	0.0782512678	0.1010582886	-0.0588751764	0.08201858	0.2847208937	0.0086257379	0.2779639105	0.1157998363	0.0554511011	0.0073731632	0.1289028963	0.0632525717	0.0203385462655489	-0.0022194503382593	4.925959803999754e-06	0.0004136564641958	-0.0134392288175462	-0.0238739717557478	0.0005699665273942	0.0001806128712103	0.0057892549234423	-0.0145673011019341	0.0002122062613944	3.351547256860091e-05	-0.0006109999933827	-0.0004290002750356	1.840412359807062e-07	3.733209919136594e-07	1.7567058918643852e-11	6.199999516254273e-05	3.843999400155322e-09	3.086015590511045e-22	-2.7006212153721232e-11	5.592172969891242e-09	7.293354948918003e-22	3.1272398525182235e-17
1045.9245313374074	-0.4525048681189219	1093958.1252533754	0.2047606556713228	1694.1195990173112	0.2188488678093563	0.0478948269414371	2870041.2157745752	1033.542716999797	0.6969523640420903	0.4857425977438583	1068210.5478633223	1264.1721617375235	1175.782557772374	1.057932	20.462839	0.1067019861823641	0.0589429939979294	0.0929291928	-0.0831907677	-0.0442067753	-0.1458106153	0.1258696314	0.110369207	-0.1528829098	0.0599334195	-0.001168958	-0.0785410858	-0.2910958073	-0.015870038	-0.0512701529	-0.0149144907	0.0556719056	-0.0991170226	-0.1787362763	0.1954225324	0.0405927241	-0.0547170412	0.1972827718	0.0195353168	0.0369144669	-0.0876907118	-0.0597632448	0.1236785976	0.1198567473	0.0693230524	-0.0989098216	0.0156314371	-0.0714043724	0.0603721272	0.0681753518	0.1456105006	-0.0200603432	0.0620754453	-0.0682216335	-0.0311752181	-0.1293917622	-0.1811787588	0.0595915943	0.1858026882	0.1589533856	0.0544955537	0.0522091975	-0.1467387564	-0.0873676418	0.0828515779	-0.0035401319	0.0385815808	-0.1158404261	-0.0072618335	0.0990404616	0.0004423729	0.0648603927	0.0898699188	-0.0252344729	-0.0741529973	-0.2303028509	-0.0608843958	0.0941291289	0.0135988092	0.1486947038	0.1250081855	-0.1702818185	-0.0441543702	-0.0738403821	-0.1561535678	0.0814181183	-0.0211698337	-0.0844211009	0.0517615085	0.0312920601	0.0681478302	0.0153020191	0.0255910523	0.066143679	-0.0439892694	-0.0813093486	-0.0340081272	0.0764478119	0.1257424501	0.0527593557	0.015514031685754	-0.0048245145797949	2.3275940930653576e-05	0.0002406851791465	-0.0324834364020034	-0.0190442075844572	0.0003626818425198	0.0010551736404829	0.0576725168988048	0.0518832619753625	0.002691872873204	0.0033261192054429	8.000002933399693e-06	0.000618999996316	3.831609954393314e-07	6.400004693440369e-11	4.9960036108132044e-14	-1.751709888253572e-11	3.0684875326053417e-22	2.4960052079258577e-27	1.5579348249840363e-14	2.7021791501971072e-11	2.42716091889804e-28	7.3017721597599595e-22
1045.6539935577744	-0.2705377796330594	1093392.274243322	0.0731906902087858	1693.3616373012128	-0.7579617160984071	0.5745059630708423	2867473.634683444	1034.064653510552	0.5219365107550402	0.2724177212591462	1069289.707639898	1265.0135897941557	1172.6212557947267	1.245288	24.086729	0.1311572161075959	0.080815995007103	-0.0528182527	-0.1304853635	0.1724053299	-0.0277480905	-0.0185638866	0.1659834742	0.00504003	0.003611746	0.0644436766	-0.0493601308	0.2087857227	-0.0463348214	-0.0482815657	-0.1387505743	-0.0805160625	-0.0571721482	-0.0082674548	0.0306405832	-0.0524465213	0.1943695589	0.078224597	-0.0275851462	0.1579173824	-0.040624125	-0.1035650197	-0.0369807032	-0.1047470874	0.0697646783	0.1145541201	-0.0870877861	-0.0296785292	-0.003694063	-0.0190159068	-0.0517079255	0.0198177553	0.2483227799	-0.1136374265	0.1257493894	-0.0900376467	-0.0203573314	0.0319884348	-0.0624394112	-0.0571036933	0.1373536526	-0.1133407792	0.0076067231	0.1228235631	0.1763962112	0.0225433566	0.0839178215	0.0418485593	-0.0779958746	0.0679656288	-0.0031267255	-0.0646843298	-0.0333048729	-0.200493552	-0.0962988651	0.0710718631	-0.0318597925	0.1632007981	-0.0408047726	0.1608890129	0.0967779378	0.0816853547	-0.174423282	-0.152924405	-0.0951707694	0.1092657066	-0.2413198062	0.204829253	0.0943226875	0.0387485884	-0.1164288783	-0.0592228453	0.1022998821	-0.052532664	0.0056951623	0.1004418114	-0.1216533067	-0.1069887713	0.1224102548	0.0419779864	0.0117883945498391	-0.0037256371359148	1.3880372068508176e-05	0.0001389662460626	0.0098356437981834	0.0423190802001868	0.0017909045489898	9.673988892474356e-05	-0.0006400032274456	-0.0583125201262504	0.0034003500034743	4.096041311407844e-07	0.0005439995183426	0.0005359995154092	2.872954805188976e-07	2.959354759569809e-07	2.7381208411725307e-11	2.7331248375617172e-11	7.469971377696766e-22	7.497305740863367e-22	-3.014884847850341e-11	-3.016442782675325e-11	9.089530645797573e-22	9.098927061154056e-22
1046.9922738040298	1.3382802462554082	1096192.8214053323	1.790994017517436	1688.881153978212	-4.480483323000726	20.07473080768763	2852319.552262777	1035.2082540140525	1.1436005035004655	1.3078221116065183	1071656.129178823	1265.586994826326	1190.4271340361493	1.354266	26.194613	0.1116828647977598	0.0636783628462826	-0.1565714314	-0.0323713843	-0.122773533	0.1427594184	-0.0935798413	-0.1051584844	-0.1375592716	-0.0365214963	-0.0391210368	0.0761795048	-0.0437780584	-0.069712281	0.162090214	0.0587660182	0.0005242954	-0.0735904965	0.0341865458	-0.0848271315	-0.0410444103	0.1891103731	0.0509060408	0.0490954035	0.011771338	0.2314147494	-0.0221285068	-0.0653207858	-0.1343216655	0.0746343302	0.0260326344	-0.0948288082	0.0704406465	-0.2251736312	0.2557409133	-0.0248960723	-0.0546570263	-0.0376684281	0.1705180461	0.0704868786	0.0504517423	-0.0172231319	0.0400022995	0.1543933789	-0.0206308556	0.0287397179	-0.0434699622	-0.0041790453	0.2284282366	0.1866348834	0.0238568756	0.0219882106	-0.1189130616	-0.000262804	-0.0331711013	-0.1606111683	-0.1216612422	-0.0018340402	-0.0383308879	0.1502620138	-0.0195566682	0.1460545282	0.1157047817	-0.0885416004	0.1447013631	0.0312089755	-0.0902818631	-0.0813793099	0.0158349868	-0.1161876011	0.1380513155	-0.0541824197	-0.0010566155	0.1063761833	-0.0766989131	-0.0497476309	0.0336057261	-0.147150682	0.319658526	-0.0575440834	0.0774007943	-0.1205093074	0.2543178267	0.1189108618	0.0309673479	0.0066094685103053	-0.0051789260395338	2.682127492296125e-05	4.368507398871736e-05	-0.0030596411725269	-0.0128952849707103	0.0001662883744758	9.361404104621784e-06	0.0289660674869196	0.0296060707143652	0.0008765194231439	0.0008390330656567	-0.0003660111689757	-0.0009100106873183	8.281194510335249e-07	1.339641758149584e-07	-0.000296986628876	-0.0002969866562572	8.820107399483728e-08	8.820105773113097e-08	-7.305434803635112e-05	-7.305431788750264e-05	5.336937767016319e-09	5.336933362008288e-09
1047.9457978792152	0.9535240751854416	1098190.395292705	0.9092081619582518	1684.7327930007534	-4.148360977458651	17.208898799301696	2838324.5838121194	1033.9772830319096	-1.230970982142935	1.5152895588779425	1069109.0218260495	1263.8122874944231	1194.460193988404	1.367291	26.446539	0.0640601702607136	0.0414777811623065	-0.0674715602	0.1539118125	0.0176340869	-0.1511733323	-0.0347539466	-0.0184944955	-0.0138347401	0.1556745405	-0.2048596645	0.0649958067	-0.0362764861	0.009235888	-0.0077125159	0.1422129291	-0.0376630924	-0.1233043832	-0.0423797603	-0.072703051	0.0091223632	-0.0027622623	0.1171951218	-0.0801480515	-0.236395606	0.1486351485	0.0559740486	-0.0111540225	-0.0979451874	-0.0614091469	0.0264705272	0.2106039673	0.1585641622	0.0043851531	0.0281643635	0.2448353268	-0.0467329505	-0.0081233371	0.0180816371	-0.0084356378	0.1156239255	-0.1625598862	-0.1211861192	0.077620415	-0.0322425561	0.0739570658	0.1825305649	-0.1531590339	0.0453159801	0.0137367455	-0.0312563691	0.0945433965	-0.1029056476	0.0896930309	-0.1530623253	0.1035044328	0.0113360219	0.0441423668	0.088176532	-0.0467471019	-0.1844610563	0.1608986109	-0.0089623736	-0.0796495981	0.0238709567	0.0936548877	0.0179115542	-0.0851938398	-0.0224662896	-0.0396643826	0.2187244568	0.1137814505	0.0162975598	0.2807684034	-0.1604463863	0.0651346259	-0.0040936289	-0.0385177321	-0.0824487135	-0.0298328949	0.0747323276	-0.2320853023	-0.0685633633	0.1152490509	0.0197875765	0.0065774726828067	-3.1995827498599964e-05	1.0237329773201656e-09	4.326314689306837e-05	-0.0341812535787937	-0.0311216124062668	0.0009685547587658	0.0011683580962177	0.0557239568114198	0.0267578893245001	0.0007159846411022	0.0031051593627209	-0.0004009999395434	-3.498877056769999e-05	1.2242140658391492e-09	1.6080095151381044e-07	-0.0002819997370517	1.4986891824299992e-05	2.2460692655326992e-10	7.952385169722795e-08	-5.655637939051762e-08	7.29977916569606e-05	3.1986240497641664e-15	5.3286775867930274e-09
1047.4358049753694	-0.5099929038458413	1097121.7655444	0.2600927619731135	1697.9785335126442	13.245740511890745	175.44964170834368	2883131.1002697498	1033.8334545581372	-0.1438284737723734	0.0206866298676903	1068811.611763612	1264.6782105104137	1168.3875550520224	1.337893	25.877914	0.1489972474933151	0.0910494042210781	0.1020862392	0.1248571729	0.1243684076	0.0790798226	0.0409641341	-0.0981813648	0.088826989	0.1754658512	0.0658899989	-0.2314793908	-0.026708897	0.1371757144	-0.2304330988	0.0845625619	-0.0528843553	-0.0236537298	-0.0155220468	0.0771565894	0.104062425	0.124125821	0.0604196961	0.1709992275	0.0789200819	0.0249944054	0.035141499	-0.0030667355	4.91855e-05	-0.0941338792	0.0136793103	-0.033532118	-0.1601413838	0.2858095606	0.2042153418	0.1566171785	0.041331929	0.0837186234	-0.1271977627	-0.071153827	0.112549782	-0.0079976653	0.090335118	0.0272416581	0.2025150542	0.1787392392	-0.0102020025	0.1573736383	-0.0898917611	0.129453416	0.1260290983	-0.0470840621	-0.0082705936	-0.0786527477	-0.1888887059	0.0690665106	-0.0176781078	-0.0753910274	-0.0004056111	-0.1556919724	0.0294904187	0.0293286594	-0.0947818107	-0.1907175477	0.0693706489	0.0103724898	0.0636688988	-0.1679610198	0.0515176029	0.0821949296	0.1513215972	-0.0782909995	0.1238934348	0.0152269365	-0.1031525943	0.2243029346	-0.0433239324	-0.0782539728	-0.0403256126	-0.0488992528	-0.2469765919	0.1289741172	0.0879100081	0.1114298236	0.0084997322	0.0010128059525555	-0.0055646667302512	3.096551581876458e-05	1.0257758975318538e-06	0.0046815133269006	0.0388627669056943	0.0015103146515663	2.1916567029947927e-05	-0.0089405300030875	-0.0646644868145073	0.0041814958549835	7.993307673610777e-05	0.0003799996616814	0.0007809996012248	6.099603771132966e-07	1.4439974287797846e-07	-0.000264999694779	1.7000042272700023e-05	2.8900143727358777e-10	7.022483823296315e-08	5.0340980355497366e-08	1.06897359746015e-07	2.534214303152572e-15	1.1427045520668946e-14
1046.236772479414	-1.1990324959554073	1094611.384088141	1.4376789263570535	1692.199628794238	-5.778904718406238	33.39573974441789	2863539.5836913567	1032.7940072988536	-1.0394472592836337	1.0804506048322575	1066663.4615124243	1264.97473060721	1184.6771823973386	1.266084	24.48897	0.1017765224557642	0.0417418633718832	0.1222013892	0.0496555566	-0.1489765805	0.2253514999	0.1425007782	-0.1690427905	-0.005091741	-0.0777564624	0.1693849556	-0.0977243266	-0.0591313521	-0.1822547388	-0.006853565	0.0432474366	0.2059437802	-0.0179538259	0.036410382	-0.0219066522	-0.0161082211	0.1263865765	0.0335219951	0.0307992949	0.1501055157	0.004240441	-0.0948825168	0.1279924185	-0.0022851173	0.0169161748	-0.1436991747	0.1578986079	0.0418259305	0.0636561439	0.0226363196	0.0377744263	-0.0596597157	0.0436159983	0.0985270658	-0.2026692326	-0.0520647125	0.1110874462	0.1709748267	0.0712203702	0.0625809576	0.0406723258	-0.0275975036	-0.0579165027	0.039938535	-0.0775542911	-0.0416730606	0.0645524815	-0.1355096122	-0.0360039685	0.0675354415	0.0850068898	0.0234934709	0.0022343424	-0.2089071021	0.1127503831	-0.0377627656	-0.0815278719	-0.0946475624	-0.1923434523	0.152166836	-0.0215730193	0.0538712488	-0.0956853668	0.0311339293	-0.0103801719	-0.1765978166	-0.093985906	0.0451000709	0.0893958836	0.0042660196	0.1788353096	-0.252055613	0.0247460121	-0.2108148583	-0.1002019233	-0.1676327823	0.0385116922	0.078586168	0.1074583966	-0.0028345346	0.0060927120409672	0.0050799060884117	2.580544586708226e-05	3.712114001414671e-05	0.0289067788195183	0.0242252654926177	0.0005868634881878	0.0008356018617205	0.0120134174681396	0.0209539474712271	0.0004390679146269	0.0001443221992638	0.0008269213594704	0.000446921697789	1.997390039546023e-07	6.837989347483745e-07	-0.000574613341463	-0.000309613646684	9.586061021296478e-08	3.301804921872742e-07	-0.0002737623826168	-0.0002738127235971	7.49458421360272e-08	7.497340760369229e-08
