global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
779.2156922514067	0.8195767881123857	607177.095050839	0.6717061116126143	1255.7370258331298	0.7098155975340887	0.5038381825026754	1576875.4780482345	771.7665579659598	1.0507696771002202	1.104116914313301	595623.6199946252	946.7285040106988	865.4324885682764	1.347915	27.811573	0.0422342000454445	0.0286734877027593	0.0789925291	0.1505936373	-0.0098200609	-0.0273402472	-0.0807531631	0.2156064397	0.112383835	0.0914507032	-0.0133382379	-0.0509370602	-0.0975326716	0.0954027288	-0.1079627589	-0.0317703838	-0.1146272059	-0.1154180204	0.0877196006	0.0111579222	-0.0907567461	0.0357110692	-0.0927870152	-0.0386532537	0.1054674386	-0.109111034	-0.0155317393	-0.1008211267	0.3178042509	0.0694909033	0.04525424	-0.0602145447	0.0472384306	-0.0008296557	0.0203497177	0.1027783133	0.1308477829	0.0336296976	-0.0335152936	-0.0467691717	0.2064222252	-0.0339178872	-0.1673680246	-0.0305906359	-0.0571872573	0.096041442	-0.1731314384	-0.0854588919	0.211120271	0.1480534711	-0.0484138102	-0.0051114793	0.0296844721	-0.1243029697	-0.1201731288	-0.0885728452	0.0059430797	0.1479826509	-0.0202948176	0.0586513823	-0.2095500343	-0.0467199343	-0.1467048382	-0.1230630692	-0.0762168205	-0.0162061927	0.0429858888	0.0018205279	-0.1325857374	0.0029553706	0.0936384112	0.2160351932	0.0225606232	0.2356124593	-0.0968594569	0.0451621808	-0.1739844106	-0.2183923159	-0.2031533402	0.2373741078	0.1055984861	0.1667855175	0.0162707498	0.0986725683	0.1089547604	0.1419863355	0.1094628008	0.0208290313101997	0.0003297483026614	1.0873394310807469e-07	0.0004338485453212	0.0155866876484935	0.0231204420000351	0.0005345548382769	0.0002429448318516	-0.0187662981073089	0.0011339792858962	1.285909020841662e-06	0.0003521739446523	0.0007750004115501	0.0003530005380553	1.246093798673313e-07	6.006256379028243e-07	-8.415046437448837e-12	-1.2307488361784635e-11	1.5147426977546425e-22	7.081300654442037e-23	3.062129299040081e-11	5.877424764867863e-11	9.376635844039701e-22	3.454412186668205e-21	0.0
780.9257640467091	1.7100717953023832	609845.0489519364	2.924345545088716	1258.9772372109549	3.2402113778250623	10.498969772986989	1585023.6838153289	771.6384443803267	-0.1281135856330593	0.0164130908237592	595425.8888456906	947.8162269492162	864.4649330027985	1.41581	29.212458	0.4202163609662627	0.2825164723165814	0.131384209	-0.0687459321	-0.062369779	0.0527314593	0.1818562203	0.0097677382	-0.0301342716	-0.0699215868	0.0466678618	-0.1599316188	0.1758053937	-0.0004356502	-0.0667776571	-0.1031208128	-0.1713596069	-0.0484617864	-0.2314201305	0.0285805396	-0.0916053783	-0.1291080538	0.2076837189	0.2061834392	0.0234835864	-0.0550370594	-0.0230623966	-0.0343993331	0.0079345222	0.0907287254	-0.0156070655	0.0019399218	-0.3548313418	-0.0809535664	0.0154425556	-0.0803642724	-0.1366495015	-0.0374360034	0.0516994553	-0.157527025	-0.0383263498	0.0445831147	0.1672444625	-0.0922928607	-0.1687338296	0.0016720176	0.2520882173	-0.0667452406	-0.1484181796	-0.1831742613	0.2946886028	-0.138019485	-0.1346158631	-0.1077306795	-0.2658063392	-0.1539648753	0.1440956138	-0.1219306456	-0.004717068	0.0079961246	-0.0311198572	-0.0853844211	0.2353459111	-0.1408042944	-0.0385980621	-0.0797177738	0.0889574328	0.352485892	0.370955169	-0.5911422482	0.2089045503	0.2413142912	-0.0964593196	-0.0642906302	-0.1167164339	-0.0296701997	-0.0024367687	0.0796933895	0.0418258192	-0.0907946241	0.0766516024	0.0198518685	0.0264406916	0.0208988591	0.0915652081	0.1397444952	0.1012278027	0.0227836871781192	0.0019546558679194	3.820679561992133e-06	0.0005190964014303	-0.0716487124385452	-0.0872354000870387	0.0076100150283457	0.0051335379941013	0.074017654065031	0.0927839521723399	0.008608861780719	0.0054786131132905	-0.0038140138853336	-0.0045890142968837	2.1059052217002995e-05	1.4546701917517503e-05	0.0001749995164075	0.0001749995248225	3.0624833688117054e-08	3.062483074285886e-08	8.332656943391397e-07	8.332350730461493e-07	6.943317173624885e-13	6.942806869542218e-13	0.0
778.957847251707	-1.967916795002111	606775.3277950137	3.8726965120513808	1255.3365785871233	-3.640658623831541	13.254395215278972	1575869.9255388249	771.64690258472	0.0084582043932641	7.154122155823328e-05	595438.9422685924	945.9281449739284	863.5855524657203	1.381956	28.513943	0.5086208546418882	0.3564397685904593	0.0760496195	-0.1141929374	-0.039715748	-0.0669869456	0.0865569808	-0.0608035441	0.0276421199	-0.0237281088	-0.3150435926	0.0785989302	0.1481752154	0.1167088807	0.0871409393	0.183729328	-0.1278421583	0.1308815035	-0.1769231451	0.0400557289	0.0986387689	0.1285033667	-0.2325935293	-0.1386703097	-0.11602208	0.1785689214	-0.4397584174	0.1786456231	0.049034151	-0.1320109727	-0.0661296344	-0.1041256383	-0.0735285922	-0.0317788717	0.1892178253	-0.1557277768	-0.0321607354	-0.0727149051	0.0349403104	0.0187936808	-0.0742741512	0.1845034583	0.0504956557	-0.0428841056	-0.0160187616	-0.3116149213	-0.0388415411	-0.0752002333	0.3299675486	0.1930918726	0.1361062192	-0.0096889884	0.1042846763	0.1221105503	0.2760631937	0.1798464212	0.0213966417	-0.0152732939	-0.174516271	0.1644250692	-0.1260286252	0.1431924087	0.0361422706	-0.0981983453	0.2045121506	-0.0106198567	0.1093377576	-0.0362725584	-0.2362585952	-0.0183887505	-0.5583574748	0.2844548473	-0.1730051267	-0.0823517509	-0.0680045252	0.0145520691	0.2183291223	-0.0680297073	0.2072900213	-0.0610981411	0.2422773502	-0.1361577372	-0.0084782503	-0.0670241926	0.0922392903	0.1373117808	0.0924399334	0.0247042921070601	0.0019206049289408	3.6887232930720766e-06	0.0006103020485109	0.0168910078439807	0.0885397202825259	0.0078392820677079	0.0002853061459854	-0.0434164070834555	-0.1174340611484865	0.0137907587178264	0.0018849844040363	0.0020849992672942	0.0058990131526278	3.4798356174875775e-05	4.34722194461735e-06	0.0001015447592027	-7.345475720479999e-05	5.395601356016116e-09	1.0311338121534328e-08	4.289472150043549e-05	4.206145580609635e-05	1.8399571325999223e-09	1.769166064528196e-09	1.0
779.903932828191	0.9460855764840516	608250.1444408796	0.8950779180311604	1260.9810486384802	5.644470051356848	31.86004216066437	1590073.205025401	772.0739126230216	0.427010038301546	0.1823375728102878	596098.1265530211	947.5949361806154	863.1775595103891	1.335458	27.554554	0.1157896002862948	0.0748546433883121	-0.1098331836	-0.0993273622	0.0634021026	0.0591376369	-0.0337616294	-0.1207829697	0.0687036768	0.2167286889	0.0042875373	0.1360095516	-0.1003950361	-0.1501363526	-0.1060834727	-0.1460309451	0.1167358421	0.0959682508	0.0497161235	-0.0099935923	-0.1365977197	0.172446494	-0.1033862694	0.0672779932	0.0893493984	-0.1894436192	0.0213720948	-0.15439133	0.0407257059	0.0673398329	0.0454012063	0.1206287824	-0.1463294237	0.0682199718	-0.0535403909	-0.2560306739	0.045260429	0.1661456357	-0.1407265481	-0.0084248277	-0.1454207977	-0.0518669027	-0.149583165	-0.1762325031	-0.017763858	0.0825991499	-0.1839696556	0.0620214041	0.0739354983	-0.229482766	0.1008137859	0.2038019835	0.1139113876	0.096608029	-0.1332374033	0.1042552742	0.1743760364	0.1415666434	-0.1147925295	-0.0695127806	0.0189490137	-0.0829071709	-0.0524491559	0.0833938333	0.1280444157	0.0437386415	0.0427527238	0.1067025593	-0.3442162832	0.0094783622	0.0415450373	0.103548428	-0.0416754392	-0.0130171152	0.0710147612	0.0352618464	-0.1121218621	0.1400340949	-0.1747191722	-0.2149804838	0.0996973923	0.1960507293	0.0045923995	0.0256170112	0.0017894866	0.1346915149	0.0831471893	0.0192119330952209	-0.0054923590118391	3.0166007514931256e-05	0.0003690983732552	0.0166395358933328	-0.0002514719506479	6.323814196266002e-08	0.0002768741547455	-0.0065449080001798	0.0368714990832756	0.001359507444648	4.283582073081755e-05	0.001003002098728	-0.0010819971685662	1.1707178727852738e-06	1.0060132100527723e-06	1.619572356226229e-07	-0.000101382801967	1.0278472534695629e-08	2.6230146170521796e-14	0.0003230001557778	0.0002801054342773	1.0432910063248307e-07	7.845905431171098e-08	0.0
780.4916219080923	0.5876890799012244	609167.1718687245	0.3453784546351477	1254.7166991642544	-6.26434947422581	39.242074335233184	1574313.995161642	772.1184643237622	0.0445517007406124	0.001984854038881	596166.9229496848	946.3363889759294	871.5484038458931	1.180765	24.362759	0.133781577595685	0.076140008115158	-0.142500097	0.0386610596	-0.0928176044	0.0682509162	-0.0837186338	0.0428922104	-0.1786328967	-0.0672353332	0.1079922644	-0.0362042723	0.0712104134	0.0979417597	-0.0734494663	-0.0823609039	0.12474805	-0.0098907752	-0.1080454175	-0.0836683192	-0.0097843076	-0.0750620795	0.0451075104	-0.1215254999	-0.0925605032	-0.0267615949	-0.1139704286	0.0981331609	0.0866886753	0.1700959824	-0.1526719513	0.1492664973	0.1233864729	0.0199676906	-0.1315624333	0.1697951746	-0.2094292704	0.0622127721	-0.0715409375	0.0288538816	-0.0179430524	-0.198193821	0.1249424296	-0.1323528307	-0.0855643798	0.0223511948	0.1043256539	0.0440723157	0.1269915662	-0.0444856617	-0.0391002327	0.1130137316	-0.176350014	-0.0671940316	-0.0841490672	0.2138010806	-0.1021227992	0.0799027849	0.1618368799	-0.0706928951	0.131773126	-0.0757879839	0.0608107119	0.1582707234	-0.0957562423	0.0029213924	0.0028641658	0.1384676497	-0.1446061266	-0.0727217593	-0.1293702565	-0.0148804333	0.0718781745	-0.105566494	0.0060507049	-0.1750096776	-0.0974067673	0.0130403047	-0.1588115228	0.0961853305	-0.0610504872	0.0061345522	-0.1349160004	0.1302292337	0.00016683	0.1318872767	0.0734003241	0.0197155088885097	0.0005035757932887	2.535885795864426e-07	0.0003887012907329	-0.0131311725991167	-0.0297707084924495	0.0008862950841424	0.0001724276938277	0.0264542187171059	0.0329991267172857	0.0010889423641034	0.0006998256879324	-4.100003468490701e-05	-0.0010440021334129	1.0899404545707013e-06	1.681002844163578e-09	8.843512588896371e-10	-1.6107288436373326e-07	2.5944474077252587e-14	7.820771490996862e-19	-4.299996977815077e-05	-0.0003660001255559	1.8489974009218795e-09	1.339560919069717e-07	0.0
779.5174441771525	-0.9741777309398004	607647.44577648	0.949022251459018	1252.57853339059	-2.138165773664241	4.571752875669202	1568952.9823109217	772.4334057300122	0.31494140625	0.0991880893707275	596653.3662876656	947.3572679120828	865.4771278377873	1.288064	26.576674	0.1248622961461411	0.0679095090439225	0.0301184315	0.1640568522	0.1153733321	-0.1057100948	-0.1017278572	0.0150117432	0.0324182995	-0.1136489386	-0.1383360885	-0.035041208	0.0509097276	-0.0952887797	-0.0189581789	0.1963839222	-0.0145363746	-0.0716776013	-0.0596632742	-0.1202094106	-0.0341563405	0.1146550873	-0.0619028445	-0.0096486183	0.0591180121	-0.0774508673	0.2094277701	0.0282792765	0.0632647294	0.2148222402	-0.1981749779	-0.1086097252	0.0174800838	-0.0195157115	-0.0259950168	-0.0050661958	0.0569408494	0.0805862371	0.0466187574	0.1141505088	0.0843067977	0.079589102	0.0522911845	0.1169531392	-0.0680101748	-0.0330206664	-0.0549079818	0.0856991058	0.1494433863	0.0211434798	-0.0520693154	0.1118112301	0.12871638	-0.2499736084	-0.1176809363	0.1259042412	0.1156649303	0.0298236456	0.1651728953	-0.0517748443	-0.0883304837	0.1886614902	0.0961964151	-0.0129967202	-0.1553276398	0.0093632649	-0.1332182857	-0.0359254954	-0.1697393477	-0.1282018593	0.0815303296	-0.0376181056	-0.0240936833	-0.0263661705	-0.0390904685	-0.0063843327	-0.2683523417	-0.0732482055	0.081927366	-0.0764823112	-0.0679605994	-0.0675366616	0.0867294411	0.0165973027	-0.1036243415	0.1289028963	0.0632525717	0.0190129323504351	-0.0007025765380745	4.93613791852888e-07	0.0003614915965622	-0.0594899805083457	-0.046358807909229	0.0021491390707647	0.0035390577808833	0.0655084894192441	0.0390542707021382	0.0015252360600758	0.0042913621859912	-0.000428982965944	-0.000387982931259	1.505307549483981e-07	1.8402638507011106e-07	0.0003300215977046	0.0003300207133533	1.0891367124224814e-07	1.0891425495149685e-07	-9.992914509970326e-05	-5.692917532155249e-05	9.985834040357547e-09	3.240931002792061e-09	0.0
779.6433326478059	0.1258884706534218	607843.7261421774	0.0158479070434574	1261.9411546434676	9.362621252877489	87.65867672483323	1592495.477782888	771.5591435420049	-0.8742621880072647	0.7643343733792499	595303.5119832722	946.8754566823404	859.0920302802748	1.21178	25.002697	0.1678003732146225	0.0914553355434915	0.1580238589	0.0413534779	0.0172818797	0.1038160295	0.0580772821	0.0745269331	0.1261448973	-0.0302266694	0.0379331188	0.1754719322	0.140364414	0.0171763782	-0.0583904288	0.0704946233	-0.0499144895	-0.0562358791	0.1322594854	0.1172364319	-0.0281310823	-0.135280254	-0.0842263447	0.0126115354	0.0326709287	-0.0402708105	-0.0701831679	-0.0446910869	-0.0758597912	-0.0804514137	-0.0651298593	-0.13452573	-0.0661008771	0.2106813687	-0.0647777469	-0.1613014914	-0.037762228	0.0194186576	0.0621407059	-0.0353280162	0.105850666	0.1065379586	-0.0313512935	-0.116398014	0.156350209	-0.073225754	-0.0955644569	-0.0085215916	-0.0168210544	-0.0914351735	0.157263507	0.0823834836	-0.0904112364	-0.0287660822	0.0413308083	0.0696199263	-0.0391349834	-0.1244649651	0.0415429594	-0.011128375	-0.0503962886	-0.0170098206	-0.0850841094	-0.1669990126	-0.0024061918	0.0720848855	-0.0450837619	0.116416885	-0.1603322513	0.0210684731	-0.0240689179	0.0173362071	0.0608428585	0.0673499073	-0.1210318414	-0.0999595259	-0.1703487271	0.2241329343	0.2010782443	0.2106261467	-0.1711605648	-0.0623487762	-0.1782116679	-0.1080040721	0.1259215451	0.1257424501	0.0527593557	0.0137861270908672	-0.0052268052595679	2.7319493221446677e-05	0.0001900573001655	0.0021108093324784	0.061600789840824	0.0037946573090133	4.4555160380779074e-06	0.0181402682649292	-0.0473682211543148	0.002243748375324	0.0003290693327235	0.0003129998658185	0.0007419828317625	5.505385226302983e-07	9.796891600239903e-08	-1.5642375617019866e-08	-0.0003300372400802	1.0892457983976683e-07	2.4468391494393763e-16	-0.0001000002124553	-7.106735559673335e-08	1.0000042491105135e-08	5.050569031512545e-15	0.0
779.7896197334039	0.1462870855980327	608071.8510439667	0.0213999114127661	1258.556208528791	-3.384946114676495	11.4578601992635	1583963.730026366	772.0654713816457	0.5063278396407895	0.256367881195309	596085.0920997628	946.7890358805552	865.2430037548851	1.161853	23.972549	0.0412822921143173	0.0281156660135136	0.1017187132	-0.1166853809	-0.1455648984	-0.0922324205	0.1561364636	0.0197921417	-0.0661049862	0.0725669785	-0.0475955701	0.1256605707	0.0600086279	0.0124548831	-0.1512113707	-0.0666959598	-0.1066983334	0.0344227754	0.0254268819	-0.1093329235	0.1665566776	-0.0419683521	-0.139720143	0.0281693832	0.2758431712	-0.0384552536	-0.2588438904	-0.1350883177	-0.0805074029	0.1383543735	-0.0540210389	-0.0483120804	-0.0133772448	-0.0978683771	0.1027798664	0.0766675886	0.0518724245	-0.0066693721	0.0172017459	-0.152560999	-0.022777449	0.0324307846	0.023903632	0.004284776	0.0279335702	-0.1181543575	0.0959317419	-0.106841016	-0.0292775257	-0.0185454663	0.1981515923	0.2188638042	0.0531395266	-0.1201764763	0.1667439819	0.0988000746	-0.1482263744	0.0392108238	0.1102072352	-0.3270312517	-0.0509661641	-0.1484949467	0.0821966403	-0.0604897056	0.0508870083	0.0539583548	-0.0584134402	-0.0352381023	-0.0598838855	-0.0585520368	-0.1477355693	-0.0914732062	-0.0065205635	-0.0424523929	0.127749426	-0.2208105115	-0.1348085681	0.0516511041	0.0135846593	-0.0488182057	-0.2139010323	-0.0622148901	0.1186390139	-0.0216063507	0.1303420826	0.1224102548	0.0419779864	0.0132480091161966	-0.0005381179746705	2.8957095466358725e-07	0.0001755097455428	-0.0054434773932428	-0.0075542867257212	5.706724793440752e-05	2.9631446130745425e-05	0.0441795547605039	0.0260392864955746	0.0006780444411986	0.0019518330588363	0.000286005715541	-2.699415027749999e-05	7.286841492042529e-10	8.179926932211943e-08	0.0001159856258312	0.0001160012682068	1.3456294225589897e-08	1.3452665399455128e-08	-0.000100016812338	-1.659988270000007e-08	1.0003362750254708e-08	2.755561056537616e-16	0.0
781.3134158579646	1.523796124560704	610450.6537996408	2.3219546292262203	1264.2112065996444	5.654998070853253	31.979003181354013	1598229.9748921287	772.9240851067877	0.8586137251420496	0.7372175290023071	597411.6413381649	948.8827436018282	866.0897357259726	1.328609	27.413244	0.0904436179310077	0.0427260871299679	-0.1186749663	-0.0532884311	0.1560507137	0.1662122718	-0.0445483766	-0.2274385939	-0.0157846697	-0.0631873524	0.2956211546	0.1075164314	-0.1220883497	0.1528439255	-0.0902158388	0.0902927345	0.1676504422	0.165431233	0.063924676	-0.0112553122	0.1481004709	0.1969723247	-0.1592534081	0.0552039805	-0.1181292596	-0.1998353544	0.0694576567	-0.0074474067	-0.0155587639	0.1647003484	0.0877510277	0.0920228238	0.1209976584	0.0407274339	0.1104749703	0.0333598373	0.1292755655	0.0653210982	-0.0284681221	0.1265005891	-0.1573967384	0.0117914951	0.0518980675	-0.0653638978	0.1262736434	0.2490620104	0.0153053173	-0.1390719346	-0.0891450066	0.0121132322	-0.0731595395	0.1347711653	0.0156317671	-0.0393691522	0.1542127267	0.1689056192	0.117531263	0.1790442558	0.0659458855	-0.0006764421	-0.0669211345	0.1212603808	0.0289069884	0.1227304772	0.083947064	-0.001557364	-0.1889197554	0.1334424519	-0.1131081914	-0.003989983	0.0653714226	0.0446975222	0.0126330492	-0.2376864016	0.1330493755	0.0751942918	-0.1534850367	0.1479297982	-0.1228660177	-0.1625637865	0.0042364056	-0.0065117396	0.0425103809	-0.1338275977	0.0456397359	0.1189108618	0.0309673479	0.0035559473630684	-0.0096920617531282	9.393606102645048e-05	1.2644761648913106e-05	-0.026254227110769	-0.0208107497175262	0.0004330873038055	0.0006892844411838	0.0324944397645907	-0.0116851149959131	0.0001365419124677	0.0010558886156146	-0.0003829791687517	-0.0006689848842927	4.475407754121172e-07	1.466730436977431e-07	0.000412018831684	0.0002960332058528	8.763565896748627e-08	1.6975951766224834e-07	-9.9921073194698e-05	9.573914330198929e-08	9.984220868380197e-09	9.165983560198836e-15	0.0
781.152438748466	-0.1609771094986172	610199.132562676	0.0259136297825297	1252.4802362714497	-11.730970328194644	137.61566484098316	1568706.7422505864	773.1823698762175	0.2582847694297925	0.066711022119401	597810.9770874041	947.0381626052388	868.8018334046521	1.299856	26.819971	0.1700928882518367	0.0933970826715953	-0.0129806415	0.1721259881	0.0547812323	-0.109389629	-0.1165617146	0.0820793774	0.0001520716	-0.0291990673	0.0237341038	-0.1215234603	0.108462479	0.1435153801	0.1843792129	0.0649497897	0.0969550563	-0.1766836062	0.1813429375	0.0385947638	-0.0295021314	0.1766975462	-0.0876820714	-0.0506515579	0.0212862182	0.172612956	0.1157382606	0.0108122626	0.1527953952	0.1274110837	-0.0394236232	0.1325029939	-0.1141073036	-0.0576520809	0.1335795036	-0.1220636667	-0.1721438217	-0.1252703089	0.0566164583	0.0993183434	0.1225158971	-0.0402820962	-0.0654678917	0.0643110843	-0.0462208937	-0.0112998756	0.1247809528	0.240831842	-0.0841344832	0.1551430452	0.0304561658	0.0498645012	-0.082126769	-0.0548557034	-0.1523489807	0.2129334821	-0.1053867017	-0.0663170541	0.0581907301	0.0751851752	0.1902167195	0.0363969759	-0.2239041424	0.0032026838	-0.1101980938	0.1030420346	-0.1238318009	-0.0583732166	-0.0144093613	-0.0925992874	-0.0180104728	-0.0897021869	-0.0319478601	-0.3285213834	0.0030503161	0.1427693507	0.0907073212	0.0511751295	-0.0854317226	0.2347113781	0.1935766037	-0.1048022382	-0.1126924683	-0.0088034198	0.1438326813	0.1152490509	0.0197875765	0.0035629221973181	6.974834249700006e-06	4.8648312810788254e-11	1.2694414584142037e-05	0.0188868669322488	0.0451410940430178	0.0020377183714005	0.0003567137425164	-0.0230038879656007	-0.0554983277301914	0.0030800643808477	0.0005291788615339	0.0005340000105028	0.0009169791792545	8.408508151862564e-07	2.851560112169905e-07	-1.0706534325777284e-08	-0.0004120295382183	1.6976834036440679e-07	1.1462987726904724e-16	-3.999995777996697e-05	5.992111541473103e-05	1.5999966223991403e-09	3.5905400725455164e-09	0.0
780.4503938955365	-0.7020448529294754	609102.8173316981	0.4928669755247687	1254.878857421875	2.3986211504252424	5.753383423267313	1574720.9468044303	773.5170969777294	0.3347271015118167	0.112042232486502	598328.699316854	948.807381230285	872.94191531058	1.159159	23.916969	0.1276440560287414	0.0782066029288263	0.0826316754	0.135333375	-0.1099402762	-0.0724376525	0.080920592	0.1928161995	-0.0449816347	-0.0441716608	-0.0528445539	0.0473943274	-0.1620720562	-0.1132829386	0.1568491854	0.0230281117	0.0116660008	-0.2130976214	0.1003668525	-0.03104272	0.2931716539	-0.1655544026	-0.0415299631	0.2024723009	0.0686433523	0.070998482	0.0085561547	-0.0197233912	0.0546426652	-8.6509e-05	-0.0599786733	-0.0142006057	0.0024479371	0.1523332989	0.0223796879	0.1109895871	0.0189755058	-0.0929154016	0.033815822	-0.0969880544	0.1581432748	-0.0623299309	0.0409260332	0.1696089374	0.1778549836	-0.0788840009	-0.0974786317	0.0600052559	-0.1523065974	0.0117630999	0.0779261506	0.0247510416	-0.116970356	-0.2751272061	0.1517040868	-0.0455118051	0.03855152	-0.0316288525	-0.0036406975	-0.0757709125	-2.821e-07	-0.1244559261	-0.0448679731	-0.0562374135	-0.1704285966	0.0672350087	-0.1872819176	-0.134678377	0.0751027697	0.0272910407	0.0457561374	0.0654101277	-0.10803848	-0.1910520731	-0.2587586007	-0.0866454359	0.1129488178	0.0642222799	0.0651736844	-0.0560037474	-0.032056254	0.1689908115	-0.0214543052	-0.2268911835	-0.0013476127	0.1114298236	0.0084997322	0.0035790817159551	1.6159518637000065e-05	2.6113004257955243e-10	1.2809825929484102e-05	-0.005901012972501	-0.0247878799047498	0.0006144389901722	3.482195410162508e-05	0.0339862058274036	0.0569900937930043	0.0032478707905354	0.0011550621865426	-0.0001940064639487	-0.0007280064744515	5.299934268433025e-07	3.7638508053878236e-08	-0.0001289901406038	-0.0001289794340694	1.6635694412881852e-08	1.6638456372988093e-08	-0.000100012505506	-6.001254772603304e-05	1.000250125758768e-08	3.6015058845693926e-09	0.0
779.4807995507686	-0.9695943447679838	607590.3168683054	0.9401131934060558	1261.9704550606864	7.091597638811436	50.290757070795934	1592569.4294460758	772.0230678013393	-1.494029176390086	2.2321231799048387	596019.6172173913	948.3758512748924	858.4200605868425	1.188045	24.512981	0.0444356224738446	0.0276263729413466	0.1373960568	0.0096465537	0.0275619822	0.1489082751	0.1448178075	0.0022802682	0.0611639602	-0.1735829135	-0.052087769	0.1582802063	-0.2319009063	0.0846660588	-0.0121829291	0.0643011411	-0.162877741	-0.045097891	0.0249908889	-0.0292281612	0.1569862582	-0.172804264	0.1882202595	0.0070490919	0.1320246225	0.105376919	0.0452829318	-0.0876201312	-0.0156591656	-0.0028454841	0.0716167415	0.1108146282	0.001188278	0.1591412769	-0.1382642785	-0.0407795813	-0.0967215286	-0.2018052092	0.1522799671	-0.0685143698	0.0563705461	0.1669085956	0.1036262772	0.1734772563	0.2021983722	0.0292293413	-0.0019895595	-0.1226963868	-0.095558356	-0.110558326	-0.1162814837	0.104327085	0.0335053978	-0.0669799944	-0.0968205673	-0.1138652703	0.0523531956	-0.1800763562	-0.0871447058	0.0284612943	0.2127602753	0.0889627323	0.0902056887	-0.1105843061	-0.0175306723	-0.0038820862	-0.2437203245	0.0537211818	0.0322335746	0.1686311944	0.0223174882	-0.0740303103	0.0041201746	-0.0406008881	0.0282350699	-0.0952912798	0.1252577806	0.1739492216	0.1850603896	-0.0992991897	0.0672159287	0.0531552076	0.1502404332	0.1777632299	-0.0436019967	0.1074583966	-0.0028345346	0.0066392415171208	0.0030601598011657	9.364578008670497e-06	4.40795279226605e-05	-0.0303577199962887	-0.0244567070237877	0.0005981305184473	0.000921591163373	0.0444040288687972	0.0104178230413935	0.0001085310369217	0.0019717177797809	-0.0001930001047517	1.006359197000008e-06	1.0127588333865008e-12	3.7249040434167176e-08	9.650126253646364e-09	0.00012899979073	1.6640946008397636e-08	9.312493671131481e-17	-0.0001000000032831	1.2502222899998872e-08	1.0000000656620012e-08	1.5630557744125614e-16	0.0
