global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1226.0504190510876	-1.3911129766584054	1503199.6300553477	1.9351953138274087	1954.1383727241484	3.3216959089684224	11.033663711657551	3818656.779752983	1206.706002628102	-2.654995907054399	7.049003266475611	1456139.3767786927	1438.0676342593038	1130.5637565318775	1.189275	21.93013	0.1445573808485707	0.065461163880643	-0.027460266	-0.0263289203	-0.1667774616	0.1721700041	0.0607434114	0.2026075173	0.062310938	0.0766973427	-0.309811097	-0.1878804913	0.1176390789	-0.0090447718	-0.0112110419	-0.0767643445	0.0537199952	-0.1933563921	-0.105362098	0.02689762	-0.0139868247	0.0992981867	-0.2767864165	0.0633696026	0.051553352	0.1568847783	-0.0525857186	-0.0634187463	-0.3544289399	0.0700407274	0.0697598465	0.0055063433	-0.0203060765	0.1004652246	0.183920658	0.0771444359	0.1551202206	-0.0049545167	-0.1287352682	-0.0001365943	-0.0983507507	0.0753749323	0.0912616463	-0.1745641048	-0.2754246684	0.0397707521	-0.0441803817	0.1223270135	0.0086033274	0.0169877979	0.0878967221	0.1094128902	-0.1190071465	-0.0596275499	0.1953685511	0.0032798379	0.0822543779	-0.0653820332	0.1018577066	0.011209098	0.0150454993	0.1108390852	-0.010293757	-0.0067929267	0.0284924441	-0.1823755713	0.1814706171	-0.0753933199	0.2132538835	0.0837092497	0.0110587932	0.0953864447	-0.114318139	-0.0781616599	0.1544266507	-0.1165652709	0.269067826	-0.0146231836	0.1011638232	-0.0157540243	0.1535864708	0.1137671979	0.0451830796	-0.0361183218	0.0452653002	0.1419863355	0.1094628008	-0.003607248102142	-0.0079803837497819	6.368652479378303e-05	1.301223887040706e-05	-0.0031111265806202	-0.0252104070230244	9.679108600641538e-06	0.0006355646222665	-0.0433723391048204	0.023147643494795	0.0005358133993621	0.0018811597994235	5.51444653466111e-05	-0.0007820513298727	3.040912058363592e-09	6.116042825557977e-07	0.0013639741862454	0.00048115968464	1.860425580743801e-06	2.315146421229604e-07	-0.0009450377290976	-0.0005011679171065	8.930963094179488e-07	2.5116928113686764e-07
1230.8681477541356	4.817728703048033	1515036.3971556968	23.21050985617288	1953.430659019896	-0.7077137042524555	0.5008586871867321	3815891.339598905	1210.85936422909	4.153361600988092	17.250412588562362	1466180.399941276	1440.7947256905693	1119.1836713142543	1.248492	23.022093	0.1041265427602445	0.0563625806247204	0.0761491542	-0.1295954728	0.1207113694	-0.0567553722	-0.1582383366	0.0360817856	0.1090592089	-0.0944632894	0.0885612418	0.1789800209	-0.0108510729	0.0360994446	-0.059110541	-0.1876313359	-0.0934285089	-0.0530418918	-0.0181605037	0.0536278719	-0.0085081155	-0.0238837747	0.0933878803	-0.1242779575	-0.1539387869	-0.0442781616	0.0021999488	-0.05131276	-0.1728314329	-0.0118712156	0.1153176779	0.119902118	-0.0790642765	-0.1513008556	-0.1553878377	-0.0145936585	0.1472520437	-0.0720566299	0.0319716036	-0.1018629279	0.0482236945	-0.1338402595	-0.014167076	0.1030521173	-0.0352603754	0.0993300561	0.0501527763	0.1777153913	-0.0129083057	-0.0925487864	0.1244198165	-0.065100485	0.0736581464	0.0731085551	0.0453521007	-0.1040820866	-0.1343028108	-0.1326882118	-0.144183282	-0.0180685887	-0.096705332	0.045953923	0.0595494578	-0.1531799244	0.0539035267	0.0707963668	0.1102232473	-0.0863761617	0.1849930538	0.0532616868	0.0025641274	-0.0078417774	-0.0824059249	-0.0294578731	0.1271486176	0.2480362975	-0.0866543217	-0.0200758767	0.2884298557	-0.0856095972	-0.0362635972	0.0968515574	0.0707049261	0.076518653	-0.155843174	0.1397444952	0.1012278027	-0.0010364144455934	0.0025708336565486	6.609185689643045e-06	1.0741549030346744e-06	0.0030148221446353	0.0061259487252555	9.089152563783391e-06	3.752724778445949e-05	-0.087606718916561	-0.0442343798117405	0.0019566803573293	0.0076749371993253	-7.674922065668621e-05	-0.0001318936860032	5.890442871408709e-09	1.7395944407536384e-08	0.0007390262990949	-0.0006249478871504	5.461598707539047e-07	3.90559861653874e-07	-0.0006779716909174	0.0002670660381802	4.596456136853986e-07	7.132426874926806e-08
1228.953927539328	-1.9142202148075285	1510327.75601434	3.664239030777781	1965.3786571322591	11.947998112363166	142.7546588930338	3862713.265911002	1212.8357418284695	1.9763775993794752	3.906068415328977	1470970.536656614	1444.7873009893108	1145.9896076941209	1.347365	24.845301	0.1113071715310696	0.0513375472888463	0.0496395826	0.1559067777	-0.2056356832	0.0068097772	0.1707657428	0.0770150226	-0.199264951	-0.0709744865	-0.0701632173	0.1135346294	0.0164099291	-0.0919516822	-0.0650882124	-0.0199259655	-0.0902867163	0.0553047591	-0.0252933062	-0.0189825273	-0.2165128195	0.0183863125	-0.0524183264	0.0184149229	-0.1365223471	-0.0737815006	-0.0614946603	0.1581627942	0.0189588937	0.0414166533	0.0364480472	0.0539141152	-0.0125863591	0.2186778434	0.1167351743	0.2786851284	0.1603313715	0.0682371054	-0.1352694295	0.1081497963	-0.1473340228	0.1701408553	-0.1238254809	0.0517540975	-0.0460764426	0.0466503119	0.0666010672	0.0286577157	0.0539436573	-0.1689747676	0.0063318431	0.0584637124	0.0228819336	-0.1636968123	-0.1031430445	-0.1700030684	-0.154776649	0.0239464854	0.1681620453	-0.1339926815	0.0353514492	0.0434211628	-0.095136616	0.0654969548	0.025878367	-0.0107129966	0.1064562195	0.0334075072	0.2033071479	-0.1671102081	0.0814454496	-0.0798706213	0.0837171101	0.110725557	0.2001228594	0.0352343033	0.1007779761	-0.2199750084	-0.0495747611	0.0570237631	-0.0255973868	0.1943852342	-0.1475459796	-0.0948130938	-0.0086084578	0.1373117808	0.0924399334	0.0141429423045451	0.0151793567501385	0.0002304128713479	0.0002000228170296	0.0350461415251999	0.0320313193805646	0.0012282320358043	0.0010260054212597	-0.0998845576997382	-0.0122778387831772	0.0001507453251856	0.0099769248668723	0.0005221197901371	0.0005988690107937	2.7260907525280935e-07	3.58644092089128e-07	0.0004788687764962	-0.0002601575225987	2.2931530510296758e-07	6.768193656469314e-08	-0.0005006250919661	0.0001773465989513	2.506254827060661e-07	3.1451816159593246e-08
1226.3091598896522	-2.6447676496759414	1503834.1556292644	6.994795920772403	1957.672240425077	-7.706416707182143	59.38885846473606	3832480.600930941	1211.613363108915	-1.2223787195543991	1.4942097340194525	1468006.9416640955	1444.594758057242	1131.597418856715	1.29624	23.902555	0.0290116802636741	0.0242762853525426	-0.0604144066	-0.1183349835	-0.000551561	-0.1620058228	0.0880528445	-0.0265621645	0.0726987568	-0.019008767	-0.0124299768	0.1320012306	-0.105518079	-0.0930636115	0.0998462147	0.0525283732	-0.008461933	0.0665077635	-0.1158116768	0.0774066582	0.1661892425	0.1160485186	0.1577054643	0.0684236489	0.1102777583	-0.0853039828	-0.0594434154	0.1735748386	0.0455114059	-0.0776776284	0.0761833074	-0.0358429014	-0.2222615813	-0.1065470199	-0.0175258526	0.048554235	0.1327551393	0.1716251281	0.1489015287	0.0852701757	0.0632509235	-0.0462556188	0.0002994276	0.1395718035	-0.0929268127	0.0447835021	-0.0594679562	-0.031408076	0.0197203184	0.1497866499	0.0909468269	-0.2279363821	0.0668092713	-0.0463619505	0.1191645283	-0.0181123324	-0.1833905171	0.0522147157	0.0264578266	-0.1565893979	0.0162174112	0.0286016864	-0.02356273	-0.1913081126	0.0336689933	0.0530694988	0.0585024234	0.0320346066	0.1196429453	-0.1663353183	-0.0799361423	0.0704060574	0.1176888694	-0.0813350258	0.1411209508	0.0827964687	0.0190838194	-0.0067388752	0.0332879501	-0.0864690536	-0.0848467428	0.1043994858	-0.021974531	-0.0014708054	-0.0530712783	0.1346915149	0.0831471893	0.0130333857608633	-0.0011095565436818	1.2311157236271029e-06	0.0001698691443914	0.0319411519094501	-0.0031049896157498	0.0010202371853025	9.640960513914097e-06	-0.0757376148707607	0.0241469428289775	0.0005830748479859	0.0057361863063116	0.0005246211776747	2.5013875376000147e-06	2.752273800647892e-07	6.256939613260665e-12	0.0004768663770429	-2.002399453299999e-06	2.274015415540213e-07	4.009603570576135e-12	-0.0005091251304805	-8.500038514400047e-06	2.592083984867862e-07	7.225065474628416e-11
1227.9436762764406	1.6345163867883912	1507845.6721072998	2.6716438186797777	1959.1096902609893	1.4374498359122754	2.066262030764227	3838110.778474509	1208.8377696317784	-2.775593477136681	7.703919150323691	1461288.7532883326	1441.282915688501	1131.7106918789182	1.188226	21.910789	0.0498967057562892	0.0209245643920478	0.0233872961	0.1535209545	0.0947014464	-0.0494421092	0.0338777949	-0.0179724758	0.0079200567	-0.1135472148	-0.0218251234	-0.0422369198	-0.0910537324	0.0385683619	0.031711062	-0.0605459095	0.0933777888	-0.0333610051	-0.0444645877	-0.1131016105	0.126061082	0.0350255471	0.1130047041	0.1360863413	0.1365507867	-0.0389199957	0.0803821972	-0.1025454452	0.0078732816	0.0471649192	0.0111785836	0.0215916152	-0.2677501313	-0.007426204	0.0827933146	0.2128807574	0.0371422398	-0.1402442497	0.0568575444	0.0168056142	0.0022790539	0.092131987	0.1212655666	0.1208558491	0.0348709447	-0.0149141574	-0.1503415551	0.0238109441	0.0513178532	0.1202799555	0.1501683768	-0.0952283483	0.0592864082	-0.131245036	0.0326544671	0.0043624664	0.0564140396	-0.1480445997	-0.0062832509	0.0166970688	0.0042953031	0.0661475855	-0.0807029173	0.0664809426	0.0147179313	0.1174692174	0.0821745333	0.0437962984	0.1155535152	-0.0364151246	-0.1518778297	0.169140712	0.1233506473	0.0550173967	0.0045685579	-0.033069648	0.0195818421	0.077514218	-0.1515086835	0.1495353164	-0.0723984199	-0.0408035416	0.0370979072	-0.1949322658	0.0242780344	0.1318872767	0.0734003241	0.0032241555207122	-0.009809230240151	9.622099790429478e-05	1.039517882173896e-05	0.0405279361792025	0.0085867842697524	0.0016425136109455	7.373286409526728e-05	-0.0784690445106264	-0.0027314296398657	7.46070787753692e-06	0.0061573909464106	0.000758590501707	0.0002339693240323	5.75459549280078e-07	5.47416445881314e-08	0.0006068871947355	0.0001300208176926	3.683120671339247e-07	1.6905413033452343e-08	-0.000297730040075	0.0002113950904055	8.864317676306113e-08	4.468788424754953e-08
1225.9534328309808	-1.9902434454597824	1502961.819470066	3.961068972195626	1956.5187524623625	-2.5909377986267828	6.712958676352999	3827965.628736879	1209.805668550379	0.9678989186006676	0.9368283166283417	1463629.7556566298	1441.519546824488	1131.5394296005309	1.240918	22.882423	0.135256405461948	0.0718635564361399	-0.062661144	-0.1213188269	-0.0791072918	0.0512112687	0.064778211	-0.1299576316	0.0760608323	0.1188110217	-0.0552159683	-0.0281776537	-0.0688646513	0.0811922626	0.1572507202	0.0178793662	0.0976089307	-0.0109702798	-0.0490407139	0.0279590804	0.0940111939	0.0265970791	-0.232654438	0.1226118421	-0.0328589069	-0.0940424781	-0.0107637794	-0.1357714731	0.093115676	0.1017029433	0.0045832297	0.1405285443	-0.1260362224	-0.0996203852	-0.0325213418	-0.0235015122	-0.2142327257	0.0615158151	0.0096380112	0.0390603251	0.1476111014	0.0195499292	0.018845068	-0.0596206854	-0.0990098228	-0.0083174174	-0.1481647542	-0.0073377051	-0.0042731792	0.0185578433	-0.023960525	0.0616718105	0.0830382275	-0.0652530433	0.1354324562	0.1676193945	0.1269981955	0.0565343583	0.0683479899	-0.0604852099	-0.1954054395	0.0839210849	-0.0475973112	-0.1246465223	-0.0145476145	-0.1085184547	0.0982712004	0.0295187365	0.1777524019	0.088591087	-0.0452900324	0.1348230366	0.1259878304	-0.0606229063	-0.0712861564	-0.0915512306	-0.1031775999	-0.0515194949	0.0128426092	-0.0011339832	0.0585256854	-0.0408981335	-0.0281006198	-0.0588890951	0.2121649561	0.1289028963	0.0632525717	0.0030599360042486	-0.0001642195164636	2.6968049587538712e-08	9.363208350096888e-06	0.0022722214173853	-0.0382557147618172	5.162990169624461e-06	0.0014634997119375	-0.0284479182261492	0.0500211262844772	0.0025021130747676	0.0008092840514016	0.0002647118567525	-0.0004938786449545	7.007236710535609e-08	2.439161159420932e-07	0.0008469334218679	0.0002400462271323	7.172962210768703e-07	5.7622191160499756e-08	-0.0005001120659719	-0.0002023820258968	2.50112078530682e-07	4.095848440613348e-08
1231.424300829255	5.470867998274116	1516405.8086728193	29.930396654539837	1952.2749360047696	-4.243816457592857	18.009978125735984	3811377.4257524274	1215.662214570887	5.856546020507949	34.299131290327495	1477834.619935393	1442.5363025082745	1115.58137526531	1.358742	25.055098	0.1375659516331107	0.0863967860539924	0.0693155715	0.0154580717	0.2124493058	0.0633052096	-0.1957637349	0.0016512985	0.0357647621	-0.2301499582	0.1685481793	0.0727818195	0.0687092976	-0.0441294252	-0.1033857119	-0.1058726058	-0.2598053583	-0.0170296447	-0.1809866631	-0.0097209445	0.0685605835	-0.0855408324	0.0820598378	0.0742898908	0.0657158558	0.0795139415	-0.0578535449	-0.0647607829	0.0639546202	-0.0413652539	-0.0844520167	-0.1750209724	0.0031152659	-0.1351201008	0.169505763	-0.0707088402	0.0318071979	0.0126297824	0.0410232208	-0.1298821119	0.0088228503	-0.0261683043	0.0060366348	0.1967323707	0.1779165253	0.1678992455	0.0706394838	0.1447750925	-0.1236343519	0.1428546459	-0.0493591009	-0.0556197893	-0.0695179527	0.116583023	0.0767736921	0.1436714183	-0.2326842105	0.0630953302	0.1159538682	-0.0223272976	0.0881875722	0.0214882458	-0.0070770087	0.0124254525	0.0986637487	0.1335210593	0.0753303909	0.1216414393	0.2190572053	0.0695426794	-0.1358683245	-0.1408599167	0.1383343754	-0.2802799756	-0.0953506754	-0.0631156878	-0.1171254972	-0.1204619838	-0.2281436356	-0.0656804117	0.1285642255	-0.1277318974	0.0416494241	0.0730114068	0.1193343412	0.1257424501	0.0527593557	0.0116984774652593	0.0086385414610107	7.46243985736009e-05	0.0001368543750051	0.0244047288603752	0.0221325074429898	0.0005955907907484	0.000489847885714	-0.1118123832125803	-0.0833644649864311	0.0069496340224738	0.0125020090396769	2.214469253292037e-05	-0.0002425671642195	4.903874073775791e-10	5.883882915752852e-08	0.000717995688013	-0.0001289377338549	5.155178080052612e-07	1.6624939211637027e-08	-0.0004030082091928	9.710385677909996e-05	1.6241561667678766e-07	9.429159001375954e-09
1230.337354247982	-1.0869465812729686	1513730.005257924	1.181452870540994	1960.475001814028	8.200065809258376	67.24107927616824	3843462.232737713	1213.2912322998047	-2.370982271082312	5.621556929786637	1472075.6143755787	1445.5721636466792	1136.2382664510856	1.215815	22.419531	0.0718352925755758	0.0476404033106643	0.0666365848	-0.0563950458	0.0040579475	-0.2312503882	0.0249645771	-0.0726108258	-0.0700518646	-0.0250663898	-0.0290556254	0.1464523731	-0.2512163078	-0.1578048274	-0.0038485514	-0.0854269933	-0.1404060239	0.1181815733	-0.2150322993	-0.2123984254	0.1707430622	0.0104614061	-0.090635322	-0.1129347901	0.0129671008	-0.1302919321	0.0199532356	0.0444253437	0.0351253523	-0.1622217621	0.059285685	0.1385368374	0.0761397885	-0.0815031838	0.014887724	-0.0846505563	0.030318833	-0.1539549166	-0.0381137644	0.0557460095	0.0543582	0.0150142401	-0.1294476842	0.2653974591	-0.0319633689	-0.0264192557	0.0040687555	0.0191085183	-0.135667051	0.1891622405	0.0316510539	0.0008179874	0.1799797447	-0.1096423971	0.0126200329	-0.1307475933	-0.0379152973	-0.2475251883	-0.0704719008	0.1716838973	-0.0087574029	0.0386778803	-0.0094887511	-0.1670542682	0.0928428695	0.1595844371	0.049795995	0.1573535847	0.13330621	-0.0398147993	0.0193209023	-0.0040538947	-0.0634521468	-0.1576819089	-0.2762914704	-0.0247378702	0.1621315023	0.0868466623	0.0129397826	-0.0088396012	-0.0924693059	-0.2371924543	-0.0875257596	0.0095103526	0.2031058444	0.1224102548	0.0419779864	0.0065660771160764	-0.0051324003491829	2.634153334429276e-05	4.311336869426218e-05	0.0111303298026115	-0.0132743990577637	0.0001238842415149	0.0001762096703447	-0.0664072965881388	0.0454050866244414	0.002061621891373	0.004409929040145	4.2623463561775e-05	2.047877102885463e-05	1.8167596460019606e-09	4.1938006285225566e-10	0.0007739934467685	5.599775875549996e-05	5.990658556405828e-07	3.135748985639172e-09	-0.0003190166080934	8.399160109940002e-05	1.0177159623941796e-07	7.054589055240735e-09
1228.0927016064488	-2.2446526415330936	1508211.683739026	5.038465481141495	1970.218039811425	9.743037997396868	94.92678941871918	3881759.1243983735	1213.294301291073	0.0030689912682646	9.418707404684688e-06	1472083.061545393	1446.8143827015542	1137.98421903467	1.219254	22.482944	0.0871668654876835	0.0436146326624072	-0.012631371	0.128056873	-0.1401112962	0.0104278412	0.1118011973	-0.1186765756	-0.2022276293	-0.0783581147	-0.0371197609	0.1587309036	0.0649453783	0.1044034293	0.0185595227	0.1131963842	-0.0063326465	0.1191592516	-0.2556313759	-0.1577655445	-0.0291327806	0.1917357678	0.004444302	0.0697405911	-0.1827393489	-0.1704415153	0.0785228911	0.1328314006	-0.0324149182	0.0890143896	0.0201687357	0.0579976614	0.1728729121	0.1727863942	0.0353255752	-0.1044707286	-0.0194500318	-0.0835830255	0.2132553503	0.1188044409	0.0217315368	0.1914522646	-0.1399466953	0.1688714959	-0.0190497782	0.060746048	0.0249877114	-0.0273263527	0.119884033	0.1387460877	-0.0708379404	0.2547192063	0.196791846	-0.1865754924	0.1103740912	-0.0599809915	-0.1684065146	-0.0538008313	0.07597249	0.0486185163	0.0275979883	0.0886093305	-0.1406052666	0.042958416	0.0420551192	-0.0503993481	-0.1267462827	0.1069982089	0.1284464696	-0.1331105975	0.1101304709	-0.14037362	0.0536457613	-0.0539741047	-0.0362538294	-0.0524162012	0.0639704293	-0.0382176857	0.0076674538	0.1869227654	-0.3523994118	-0.0867144384	-0.030437098	-0.0804175786	0.0706828049	0.1189108618	0.0309673479	0.0236545465854618	0.0170884694693854	0.0002920157888061	0.0005595375741637	0.0129731509709642	0.0018428211683527	0.0001683026461154	3.395989858528815e-06	-0.0480912931620451	0.0183160034260937	0.0003354759815046	0.0023127724779977	0.0001370041925842	9.4380729022425e-05	1.8770148785648562e-08	8.907722010804417e-09	8.899315632548976e-05	-0.000685000290443	7.919781872773058e-09	4.6922539790700834e-07	-0.0001000061990818	0.0002190104090115	1.0001239854788616e-08	4.7965559255428313e-08
1226.792857698366	-1.299843908082721	1505020.7156997237	1.6895941853797616	1960.4325903372703	-9.785449474154577	95.75502141123204	3843295.9412564994	1211.3617011575138	-1.9326001335591627	3.734943276232893	1467397.171031226	1444.5358700305958	1140.021675049552	1.177368	21.710581	0.1057356082949068	0.0476931943311936	-0.037719281	-0.092648126	-0.0257508362	-0.1638380405	0.0600743422	-0.1499805362	0.0583916353	-0.0280467885	0.1095532818	0.1063422711	-0.0386695913	0.071759199	0.0043660138	0.0822493234	0.1102670078	0.0310522089	-0.0871038789	0.0426245091	0.1738589546	0.1181563302	0.2045119304	0.0123246244	-0.1228026073	-0.0454406079	-0.0111395318	-0.0202726232	-0.2953740691	0.0677203673	0.0430984795	-0.1116469732	0.1457730801	-0.1606253798	0.0547660149	0.0872737955	0.0555470125	0.0648907842	-0.0365824025	0.1000049945	0.1841409261	-0.0663893347	0.0048689652	0.1822168597	-0.1008611535	0.0041769983	0.023703368	-0.0164802641	0.1307031582	0.0339635458	-0.0080571017	0.0667766129	-0.0118201271	0.2636642012	0.0456824348	-0.0049054988	0.0469207025	0.1261906519	0.0689104471	0.0447281234	-0.0761476238	0.0491406531	-0.082620539	-0.1968248242	-0.0454785933	0.0987550404	-0.1839641669	0.0659814757	-0.1065891025	-0.1426822939	0.2188527551	-0.1264935075	0.116243713	-0.0625643618	0.0897365514	0.1750899514	-0.000778534	0.0402166874	0.0603487466	0.0302641048	-0.1483133184	0.030819522	0.1605469501	-0.0166832365	0.0564334464	0.1152490509	0.0197875765	0.023726997690332	7.245110487020048e-05	5.249162596912788e-09	0.000562970419397	0.0230992965460359	0.0101261455750716	0.0005335775009217	0.0001025388242075	-0.0145046300436746	0.0335866631183705	0.0011280639394269	0.0002103842927038	0.000612039747965	0.0004750355553808	3.745926530890608e-07	2.256587788759451e-07	-0.0002428978726656	-0.000331891028991	5.8999376545474036e-08	1.1015165512476439e-07	0.0003320741864782	0.00043208038556	1.1027326532515835e-07	1.8669345958567825e-07
1225.746333669763	-1.0465240286030166	1502454.0745048665	1.0952125424434875	1959.7634342177232	-0.6691561195470968	0.4477699123273284	3840672.718096845	1208.3225113812614	-3.0391897762524422	9.23667449607737	1460043.2915107186	1440.8955975161398	1133.876320812542	1.155221	21.302176	0.0778672554300848	0.0428540907837058	-4.6212e-05	0.1604716855	0.0753323941	-0.0584458979	0.0461705552	-0.1429430638	-0.0530305205	-0.1562366179	0.0542512735	-0.0745606305	-0.0669008768	0.0776650527	0.1306827169	-0.0330952428	0.1914797563	-0.0455207102	0.0605445417	0.0057408789	-0.0785216059	0.0197974176	0.1634895062	-0.1379980695	0.0726021718	-0.0526095849	-0.0652824472	0.1969827962	0.0811512948	0.0078270589	-0.0687721198	0.1674364786	0.1313422419	0.2012935597	0.1144112945	-0.1139167618	-0.00348439	-0.1667897853	-0.0112265705	0.0041464743	0.0338073409	0.1174399939	0.1518989036	0.1193464732	0.0399733034	-0.0960437854	-0.1228760932	-0.103466195	0.132790167	-0.1865343297	-0.1132473731	0.0330825289	0.1392071243	0.1566308529	-0.1076132559	-0.0797967342	-0.0331790383	0.0928823063	0.0025069634	-0.1050369765	-0.091862683	0.0887409435	-0.1401470256	0.0722982735	-0.056333833	0.1412216436	-0.1500260176	0.0039098648	-0.090832175	0.0259753089	0.1535282521	0.0496141449	0.0847048595	0.009724958	0.0868050853	0.167131749	0.0049935646	-0.1322662956	0.0781753648	0.0469011028	0.0792042887	0.0746196302	0.0631330327	-0.0070771338	0.2687875277	0.1114298236	0.0084997322	0.0075343098335309	-0.0161926878568011	0.0002622031400277	5.676582466764042e-05	0.0126475877344489	-0.010451708811587	0.0001599614755005	0.0001092382170822	-0.0144430971439248	6.153289974980027e-05	3.786297751618969e-09	0.0002086030551088	2.098789279135546e-05	-0.0005910518551736	4.4049164382143046e-10	3.493422955042069e-07	-0.0002430007244973	-1.0285183169999203e-07	5.904935210621269e-08	1.0578499284043484e-14	-9.999762375539376e-05	-0.0004320718102335	9.999524756725291e-09	1.8668604919853465e-07
1225.9687078597617	0.222374189998618	1502999.2726513338	0.0494502803775414	1958.1580959860348	-1.6053382316883926	2.5771108381204155	3834383.128875653	1209.565487311868	1.24297593060669	1.5449891640675668	1463048.6680959968	1443.6417597427744	1137.6043157577517	1.214324	22.392031	0.175005518324019	0.0938037671145196	-0.0668013048	-0.0410979271	-0.1660927484	0.1210025841	0.0459643937	-0.209620105	0.0356580299	0.1146658721	0.0437557826	0.0042260812	0.1998499675	0.0949679256	0.1743646563	0.0638584442	0.1726718909	-0.1146506508	0.1058117097	-0.0360073501	0.0160147912	-0.0994936921	0.040334064	0.027730494	-0.106811034	-0.0661978487	-0.0917126983	0.1615008095	-0.012279797	-0.0972785484	-0.060943812	-0.2010942278	0.0661831043	0.1094439951	0.0524095525	0.0748972892	-0.2583550843	0.0974724974	0.1900090725	0.0583844283	0.1607520678	0.1074412793	-0.135759102	-0.1321106335	0.1120092567	0.0419324844	-0.202259879	-0.0117540511	0.2937537637	-0.0450919925	-0.0533634102	-0.0759141764	0.047942215	0.3086459856	-0.1246287339	0.0232755478	-0.0940853066	0.1452678999	0.0066355283	0.0569545236	0.1354522672	-0.0384898462	-0.0216446307	0.0367430107	-0.1577673455	-0.1798160871	-0.2666044098	0.0753761276	-0.1458476078	0.0076876892	0.082383074	-0.1728806019	0.248460516	0.2561317483	0.0173473544	0.1065084188	-0.0793588455	-0.0053447372	0.0407940477	-0.0398211794	0.0093095466	0.0646169694	-0.0218220469	-0.0372500446	0.2132780013	0.1074583966	-0.0028345346	0.0413223976882477	0.0337880878547168	0.001141634880878	0.0017075405507056	0.0275894057785137	0.0149418180440648	0.0007611753112114	0.0002232579264619	-0.0798613363042903	-0.0654182391603655	0.0042795460148427	0.0063778330363069	0.0001610572025595	0.0001400693097681	2.593942249629181e-08	1.9619411538924435e-08	-0.0001319305276792	0.000111070196818	1.7405664133712157e-08	1.2336588621211471e-08	0.0008660103349558	0.0009660079587111	7.499739002502569e-07	9.331713762933676e-07
