global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1275.191460431503	2.516594781806589	1626113.2607574293	6.333249295816152	2029.6055980629635	-5.023293631417346	25.233478907438062	4119298.88368852	1259.1146612926923	2.694923783473996	7.262614198733797	1585369.7302822112	1496.2401053936203	1139.2077242652967	1.118219	21.425766	0.1046438312211167	0.0649520694351989	-0.0535424859	-0.0889482838	-0.1763366648	-0.0392625074	0.0162381524	-0.0771397217	-0.1355643105	0.166657197	0.1784257184	-0.0270522086	0.0257791762	0.0056534014	0.139451381	-0.0129200214	0.089912734	0.1411967009	-0.1106517657	-0.1666681431	0.1703299768	-0.1540437884	-0.0667335685	0.0405570669	0.1369465939	0.1075397957	-0.0656203272	-0.0141620124	-0.1038627483	0.0871201848	-0.0078352854	-0.1323204426	0.0918250118	-0.2533248814	0.1494972443	0.1703530557	0.0382824071	0.0257069564	0.0745222854	0.2422204179	0.1698159284	0.0329386628	0.0622965875	0.1516848928	0.0203369164	0.2196853918	0.0728009871	-0.0253213017	-0.057001655	-0.0604967917	0.0318997176	0.1194453987	0.0962646167	-0.0525412895	0.0544527354	-0.1250631832	-0.1267011222	0.0785325539	-0.0621217781	0.0451822317	-0.1096091973	-0.1041434176	0.0570290106	-0.0619322496	-0.0665652899	0.2762444358	-0.1247248417	-0.0088710997	0.0451967236	-0.055952208	-0.0193646317	0.0371190392	0.0315915858	0.0242259861	-0.0451887052	-0.0796823693	0.022845159	0.0954951154	0.0564256434	-0.0218020021	0.1419863355	0.1094628008	0.0194470107504685	6.454727966401924e-06	4.1663513120251117e-11	0.0003781862271288	0.0433655278427522	0.0275035050326977	0.0018805690050805	0.0007564427890836	-0.1803808472250665	-0.0584832216407705	0.0034202872134834	0.0325372500456327	-3.5999965186926875e-05	-0.0002340000385556	1.2959974934599466e-09	5.4756018044034864e-08	4.105046969016257e-09	1.2920518654979674e-08	1.685141061782956e-17	1.6693980231367775e-16	-0.0002280000721581	-0.0001390000373193	5.1984032904098815e-08	1.9321010374783493e-08
1279.4915969229637	4.300136491460762	1637098.7465964758	18.491173845192478	2038.5597616802163	8.954163617252789	80.17704608453354	4155725.901941701	1261.6217082425908	2.507046949898495	6.285284408995346	1591689.3347089528	1495.2572219515937	1147.8631081420597	1.057364	20.259752	0.0729584409195894	0.0487742609889927	0.019079331	-0.0677958375	-0.0220965506	-0.1565529262	-0.0788286039	-0.1903706101	0.0845499554	0.0745088363	-0.0436546768	-0.256089721	0.0564610552	0.1265774256	-0.0465884924	0.0993049866	0.0268915694	0.0890152452	0.024037309	-0.1872832778	0.0834764842	0.0445961218	-0.0684626304	0.2125059344	0.1731176625	-0.0563654813	0.0427721145	0.1825217187	0.083310737	0.0243501282	0.1781499446	0.1583099293	0.0117132632	0.0372962423	-0.0978535086	-0.0525998592	-0.1170756926	0.1519203317	-0.0398721861	0.0149849205	-0.0068132013	-0.1158020684	0.0559778055	-0.0221831428	-0.0636380919	0.0162723709	-0.0242922411	0.1656707049	0.1262621445	-0.0551211568	-0.1487649859	-0.1527276013	0.0427223462	0.1367659875	-0.044991419	-0.094555986	-0.0442419539	0.0381525126	0.036918974	-0.0857042669	-0.0500266239	-0.1447431194	-0.0341941111	-0.0207080355	-0.1345431256	0.1977164813	0.0568791338	-0.0436158667	-0.2463579881	0.091222031	-0.0390641504	-0.0517172238	0.0507689586	0.0199335247	-0.0176735114	-0.052232	-0.0237326253	-0.0530275381	0.0310170781	0.1385672706	0.1397444952	0.1012278027	0.0194285532609796	-1.8457489488900303e-05	3.4067891823286516e-10	0.0003774686818147	0.0312456269117973	-0.0121199009309549	0.0009762892011112	0.0001468919985761	-0.1354117573552145	0.044969089869852	0.0020222190437228	0.0183363440300274	-9.900009616792212e-05	-6.300013098099524e-05	9.801019041257827e-09	3.9690165036225566e-09	2.386407804699786e-08	1.9759031077981604e-08	5.694942210332052e-16	3.9041930914064285e-16	-0.0004820000347319	-0.0002539999625737	2.323240334815528e-07	6.451598098749179e-08
1280.5854137010267	1.093816778063001	1639899.0017838296	1.1964351439721244	2048.948508407663	10.388746727446916	107.92605856703898	4198189.990105988	1262.310325600053	0.6886173574621353	0.4741938649981341	1593427.3581165115	1500.787530088094	1181.6374879818152	1.197241	22.939884	0.0545348873204151	0.0270731211406699	0.0773340453	0.0602781643	0.1168557206	0.1345288629	-0.0101067104	-0.0548750311	0.0911784121	0.0389332971	-0.0560047619	0.1568931543	-0.041042077	-0.056689911	0.0292374538	0.0830544141	0.0484371427	-0.0613993349	-0.132484609	0.0459246693	0.0473019719	0.2030178793	-0.0525294735	-0.0346551633	0.1173902914	-0.0596248227	0.088919191	0.1094006202	0.1088718368	-0.1355371183	0.1341698817	0.0488881031	-0.2853372255	0.2598302704	-0.0448807886	-0.0502316123	0.0138139364	0.1046482781	-0.0480854149	-0.0563300824	-0.0025176731	0.2037525994	-0.0691301804	-0.0855934446	0.0511198287	0.0059655202	0.0031141874	0.2464922253	0.1633040243	0.0842591593	-0.1235743627	-0.0924497958	-0.1532827638	0.0794509247	-0.1811544301	0.1144077213	-0.0990356556	-0.0994062344	0.0243104041	0.021628381	-0.1560033143	0.1158340169	-0.0466344865	0.0776054899	-0.094661357	0.1796484459	0.1622061885	0.0905573625	-0.0627202417	0.1304855186	0.0975774439	0.1646887747	-0.2046293697	-0.0712265669	-0.0676790372	0.0743568635	-0.0520542215	-0.0452573874	-0.0793956215	-0.1133209433	0.1373117808	0.0924399334	0.0194102220550718	-1.833120590780113e-05	3.36033110034203e-10	0.0003767567202271	0.0311788002247084	-6.682668708889866e-05	0.0009721175834522	4.465806107277575e-09	-0.1528135001950517	-0.0174017428398371	0.0003028206538638	0.023351965841863	-0.0004170189538457	-0.0003180188576777	1.739048078665621e-07	1.0113599383867877e-07	-0.0001689525900978	-0.0001689764541758	2.8544977700755226e-08	2.8553042065842115e-08	-0.0002280356148339	0.000253964419898	5.200024163267479e-08	6.449792657412766e-08
1278.1661860474571	-2.4192276535695783	1633708.7991551028	5.852662439795767	2046.6911570465509	-2.2573513611123417	5.095635167515741	4188944.692332549	1258.2135576906458	-4.096767909407163	16.783507303548333	1583101.356756552	1497.7965119950718	1177.810540688392	1.115896	21.381269	0.0906984387027968	0.0450899945620051	0.0070330061	0.0995088929	-0.0087696525	-0.0740896144	0.1095278207	0.0647454367	0.1848139167	0.0512559431	-0.0670649986	-0.1287611309	0.1058539442	-0.0742070568	0.0890852326	-0.0043116333	0.032070333	-0.0522849594	0.1648704312	-0.1964352258	0.0847616801	0.0342811921	-0.019690378	0.0212540987	-0.1232163518	-0.1233145478	-0.0471629767	0.0440891097	-0.1285319948	0.0957220302	-0.0552285555	0.2324008204	0.002836919	-0.0400815999	-0.0309103733	-0.0531752322	0.0832504317	0.0519744287	0.0991355678	-0.105178024	-0.0549925244	-0.1290245807	0.1214308994	-0.0485550999	0.0581617896	0.0309032975	0.1904082119	0.0814778456	0.0799678834	-0.0459296587	0.0204141962	-0.0295704465	-0.0307101943	-0.0366174547	0.0765079924	-0.0094273933	-0.0462118141	-0.1193226311	-0.0285506406	-0.0472661972	-0.0513658009	-0.1889629415	-0.0896926521	0.017544681	-0.0685825878	-0.0193885428	0.1095025516	-0.0143138608	-0.1549647195	0.1722539073	0.0432163551	-0.0646312234	-0.0853234763	-0.0686105737	-0.0688963644	0.041399235	0.0491359806	-0.0968157692	0.075155857	-0.0202997756	0.1346915149	0.0831471893	0.0194804739879543	7.025193288250076e-05	4.935334073727391e-09	0.0003794888667953	0.0081048176061244	-0.023073982618584	6.568806842854404e-05	0.0005324086738827	-0.1189594717501734	0.0338540284448782	0.0011460952419466	0.0141513559190803	-0.0001800000681348	0.0002370188857109	3.2400024528532644e-08	5.617795218363668e-08	-3.596602571320772e-09	0.0001689489934952	1.2935550056031188e-17	2.8543762403050822e-08	4.000002008901231e-05	0.0002680356349229	1.6000016071213883e-09	7.184310158852872e-08
1279.087020661042	0.9208346135849296	1636063.606423541	0.8479363855761067	2042.464883619739	-4.226273426811758	17.861387078175202	4171662.800819794	1258.231996069264	0.018438378618157	0.0003399738060665	1583147.7559324442	1497.9576019045146	1174.8171724602728	1.045028	20.023376	0.0550791612557101	0.0307271068259674	-0.0053282033	0.02342408	0.178967754	-0.0542523288	-0.0128861754	0.0321036596	0.007295325	0.1357712015	-0.1522709502	0.1360210959	0.0785750669	0.0123143778	0.1352552276	-0.0367236237	-0.0873828545	-0.0560971654	0.0938383409	0.001005012	0.0103807527	0.078738052	-0.0772360135	0.0139976994	0.1294445857	0.0293691451	-0.0859248556	0.0064101072	-0.0372930026	0.0152660407	0.019347784	0.0830827315	0.1240201641	0.1212593422	0.1348133971	-0.0502611279	0.0536976847	0.0344915171	-0.0465068283	-0.1387196141	0.1453331302	-0.0388429402	-0.0933773686	-0.0175947288	0.0438635046	0.0606260663	-0.0551836072	0.0642025098	0.061201293	0.0284041573	0.1017501107	0.0437379592	-0.0580748978	-0.0299476951	0.0145125692	-0.0895625808	-0.0366354083	-0.1628404962	0.0200729749	-0.1468834034	0.0306276863	0.0068487969	-0.0903242728	-0.0023031019	-0.0400250043	0.1320932816	0.0771810674	-0.034921845	0.043311858	0.1266478916	-0.055141639	0.0850492791	0.0257390875	0.0190025729	-0.0482557272	0.0366133085	0.0102870188	-0.0904000972	0.0272708265	-0.0009980206	0.1318872767	0.0734003241	0.019585660050339	0.0001051860623847	1.1064107719998364e-08	0.0003835980796074	-0.0043911682607955	-0.0124959858669198	1.9282358694617773e-05	0.0001561496627862	-0.119631822182356	-0.0006723504321825	4.520551036561255e-07	0.0143117728786708	-0.0004520294653746	-0.0002720293972398	2.0433063756684674e-07	7.39999929626489e-08	0.0004799715034409	0.0004799751000434	2.303726441153179e-07	2.303760966617403e-07	0.0001241083006902	8.410828060118769e-05	1.54028703002091e-08	7.074202865688125e-09
1278.494407670261	-0.5926129907811628	1634547.9504441312	0.3511901568425946	2036.7201294085944	-5.744754211144709	33.00220094646487	4148228.8855381617	1262.0729499749375	3.840953905673586	14.75292690550918	1592828.131058441	1498.619317908235	1168.0292560539624	1.21674	23.313498	0.0783309024792155	0.0386158917809753	0.0327559394	0.037649165	-0.104601559	0.1340575557	-0.0404081074	0.1463039893	-0.0144002079	0.1270230527	-0.0392081836	0.0210562262	-0.0881172875	-0.1484894323	0.0640755439	0.0361668994	-0.1101981485	-0.0261729214	-0.0943824001	-0.0402837506	0.0003130461	0.0232634944	-0.1139476804	0.1730038411	0.076155272	0.0042970839	0.0415698649	-0.1412662933	-0.140227651	-0.0910600584	0.0252532566	-0.0515219491	0.0965108065	-0.1071565859	0.0139709285	-0.1198485591	0.026021067	-0.0705129787	0.0830029907	-0.10029317	0.0939893546	0.1597643625	0.1142849906	0.0438167915	-0.0023890272	0.0067478242	-0.1102337341	0.0918371778	0.0925356853	0.0462762863	0.0375563985	-0.130286955	0.0469416492	0.0335884312	0.0529520346	0.0873061804	-0.0384871797	-0.1303509043	-0.0403251919	0.1735401273	-0.1110950812	-0.0378282482	-0.1172744932	0.0716892872	0.0100185559	-0.0378355141	0.3111246599	-0.0101537248	0.2444952964	0.1693368616	-0.2296837492	0.0576918372	0.3335517411	-0.0523345194	-0.0890763822	-0.0645612095	-0.026418191	-0.2153928332	-0.03934438	-0.0030976931	0.1289028963	0.0632525717	0.0195126403902889	-7.301966005010194e-05	5.331870753832453e-09	0.0003807431350007	0.0081290729349206	0.0125202411957161	6.608182678125863e-05	0.0001567564395989	-0.131674625860569	-0.0120428036782129	0.0001450291204319	0.0173382070955208	-2.8000023635202658e-05	0.0004240294417393	7.840013235719073e-10	1.79800967461825e-07	-4.114749430073061e-09	-0.0004799756181903	1.6931162872286583e-17	2.3037659405718958e-07	0.0002939999996652	0.0001698916989749	8.64359998031376e-08	2.8863189380612014e-08
1275.683355119658	-2.8110525506028807	1627368.0225293476	7.902016442250961	2041.0366996729977	4.3165702644032535	18.63277884753037	4165830.8094120426	1259.6669165687224	-2.406033406215101	5.788996751823043	1586760.7406977527	1499.7087630318224	1162.3162146464433	1.229802	23.563768	0.047393432327766	0.0338262714345102	-0.0526089477	0.0873855989	0.1183085597	-0.0438805023	0.0601367425	0.1833495166	0.0781046877	0.0445478443	-0.157009158	0.0040136664	-0.0088974455	-0.0847179441	0.0802538723	-0.1114543141	-0.0733584725	-0.1229358875	-0.0906365264	-0.0778121785	0.0752554083	-0.0288547599	0.1632852345	0.1114899407	0.1616243991	0.0006105162	0.0869957469	-0.0745435848	0.0659114411	0.1136840702	-0.2972669622	-0.0693561734	-0.004922022	0.190315874	0.069896701	-0.013601016	0.1401704022	-0.0736432795	0.0206722716	-0.177734772	0.0295719945	0.0580419555	0.0416308003	-0.0830979585	0.1075823793	0.1304247494	0.0451790028	0.0257468043	-0.077858057	-0.0613289083	-0.1526657173	-0.1134212433	0.2052247361	-0.0679493744	0.0599987636	-0.245533344	0.0142998799	-0.2206129061	-0.0327794212	-0.0924386294	0.069168107	0.0275136637	0.042994326	0.1522338075	0.0204306962	0.1279130291	0.03132186	-0.0706074495	0.0756442243	0.1219365779	-0.1220015379	-0.0878467952	0.0027795715	-0.1785921048	0.1665829624	0.187726177	-0.0254018894	0.1652521394	0.3019524794	-0.0381193172	0.1257424501	0.0527593557	0.0194839317910293	-2.8708599259599094e-05	8.241836714482535e-10	0.0003796235980374	-0.0008037383949783	-0.0089328113298989	6.459954075622937e-07	7.979511825557016e-05	-0.0987933778150704	0.0328812480454985	0.0010811764730296	0.0097601315001112	6.700001697733633e-05	9.5000040612539e-05	4.489002274963356e-09	9.025007716384056e-09	9.3089929098511e-09	1.342374233992416e-08	8.665734899565804e-17	1.8019685840867256e-16	0.0002780001769579	-1.599982270730001e-05	7.72840983886237e-08	2.559943266650331e-10
1273.3775084035435	-2.3058467161145018	1621490.2789080166	5.316929078216032	2032.0556162117807	-8.98108346121694	80.65986013734445	4129250.02737784	1258.9027630741266	-0.7641534945958028	0.5839305633029777	1584836.1668756704	1496.507838140512	1161.6885488529017	1.188057	22.763905	0.054986899334582	0.0334181892687125	-0.0722116192	-0.0401848868	-0.1747202284	0.0828394409	-0.0474633098	0.1951331884	-0.1170673153	0.088338493	-0.0123468383	-0.0542752096	0.0139547835	0.0047646087	0.001661578	-0.0314177873	-0.1810049338	0.0108766451	-0.1297653351	-0.0371423444	-0.1347753751	0.021220361	-0.028199114	0.0746593741	0.0721191601	0.0567769913	0.0085762678	0.2130226195	-0.0618048668	0.0926775126	0.0437453054	-0.0528951818	-0.1391828015	0.1435036313	-0.2253260389	0.0023967665	0.0202387298	-0.1921162036	0.0780426891	-0.0648767503	0.1111684814	0.0033700975	0.1272788832	0.0816713289	0.0024591685	0.1033575537	-0.0972518722	0.1464482346	-0.059284637	-0.0281031874	-0.0918984937	0.0765899839	-0.0063424706	0.0907452083	-0.069108225	0.1599697798	0.0083802079	-0.0797732493	-0.1000965822	0.2037644645	0.1009834687	-0.1393885031	0.0473037436	0.120000757	0.0680898892	0.1341882851	-0.0032979055	0.0342266016	0.0725742367	-0.0348363317	-0.0568566498	0.0338143414	-0.0013550793	-0.0872846291	0.0126156162	0.1838547148	-0.0526943112	0.0422145799	0.1062312285	0.0081681624	0.1224102548	0.0419779864	0.0194144645519571	-6.946723907219968e-05	4.8256973043141456e-09	0.0003769214338391	0.0127339077398005	0.0135376461347788	0.0001621524063257	0.0001832678628704	-0.0997244049144399	-0.0009310270993694	8.668114597603842e-07	0.0099449569355391	8.196675046465771e-05	1.4966733487321382e-05	6.718548181735465e-09	2.2400311128050723e-10	-0.0002680102690766	-0.0002680195780695	7.182950433051153e-08	7.183449422855809e-08	-0.0002479886887125	-0.0005259888656704	6.149838972934523e-08	2.766642868092341e-07
1275.0239441811457	1.6464357776021643	1625686.0582352453	2.710750769768444	2040.594758064516	8.539141852735384	72.91694358113708	4164026.966640381	1260.928663225652	2.0259001515253203	4.104271423950316	1589941.0937440295	1501.0473661848057	1142.691343892919	1.398513	26.796373	0.2357618841773176	0.140482188890494	-0.0955453601	0.0247116054	-0.0161255329	-0.1607384811	0.0276365095	0.1387475164	-0.1684967519	-0.2303481401	0.0175533745	0.1518921139	0.0881463379	0.1682945035	-0.0403888103	-0.1458320759	0.0470724028	-0.0186690559	0.2234012192	0.1138091785	-0.3666712661	-0.0725529223	0.1240858088	0.1007576739	0.0982647344	0.3220345937	0.0079813898	0.15336512	-0.1406789154	0.0059675435	-0.0474416201	-0.0422260775	-0.0768391161	-0.0414676316	-0.0708058154	-0.0978068569	0.0940476097	-0.2162772852	-0.1315555577	-0.0691785275	-0.0368882154	-0.2626641607	-0.2676219686	0.2442349518	0.1427317497	-0.0404201277	-0.2919528434	0.0641184332	0.1461014853	-0.0605501573	-0.0879866724	0.1728428574	0.0292048211	-0.2631445415	0.0535424124	0.0455479915	0.1682904486	0.2086332706	-0.2669835913	-0.1815422271	0.2134493787	-0.0097747665	-0.1313442066	0.2025201644	-0.1112340494	0.057998171	0.4201103213	0.0671723439	0.2254749332	-0.0626893168	0.424525146	-0.2630619703	0.0625337318	0.1506363011	-0.0073238538	0.0243483127	-0.0439587588	0.2646529467	-0.0441246421	0.0500897189	0.1189108618	0.0309673479	0.0106727178117438	-0.0087417467402133	7.641813607002986e-05	0.0001139069054891	-0.0197418829475992	-0.0324757906873997	0.0003897419423167	0.0010546769807717	0.0024652881652968	0.1021896930797367	0.0104427333717307	6.077645737952463e-06	-0.0014260011821626	-0.0015079679326272	2.0334793715291325e-06	2.273967285832126e-06	1.262240219013222e-07	0.0002681364930985	1.5932503704945472e-14	7.189717893116265e-08	-0.0001770000410389	7.098864767359999e-05	3.1329014527772286e-08	5.0393880985265135e-09
1274.044529525278	-0.9794146558676856	1623189.463213287	0.9592530681284172	2031.731596529209	-8.8631615353072	78.55563240094907	4127933.280335128	1261.1562602625484	0.2275970368964408	0.0518004112040398	1590515.1127994163	1498.2936851796358	1151.862423502101	1.426535	27.33329	0.1294734409114635	0.0718544208238483	-0.1093714369	-0.0560704801	-0.0484613103	0.1455695174	-0.0161416862	-0.0944349831	-0.1952962746	-0.0796586295	-0.0856760141	-0.1061094108	-0.3829341884	0.0622052093	-0.0869471219	-0.1435618007	0.0967953927	-0.0411502593	-0.0047486064	0.0317230106	-0.0357734423	-0.1310824103	-0.0797961542	0.0638272838	-0.0235717984	-0.0437651798	0.0529291264	0.0658209368	-0.1480497724	-0.019364997	-0.1200275373	0.0079681647	0.2054154539	0.0237603092	0.0382938059	-0.1330044331	0.023867168	0.0091579947	-0.1729165903	0.0799398511	-0.0370641515	0.1172727658	0.2362148212	0.26352738	-0.0016102825	-0.2793320449	0.0257172762	0.1198488193	-0.1377852735	0.0478713467	0.0378433817	0.0320889547	-0.222393292	0.1454857289	-0.1631909411	0.0902757359	0.1696635195	-0.0338209763	-0.0937449159	0.1651690943	0.0097596358	0.0453502088	-0.1241174862	-0.0054839427	0.0697420545	0.0245387103	-0.1105686022	-0.0652922997	0.0187081826	-0.1253821252	-0.2054075097	-0.0121794016	-0.0214044165	0.2826036577	-0.0809825853	0.1717080619	-0.2071016119	-0.1066468336	-0.2010593396	0.0846067275	0.1152490509	0.0197875765	0.0194017143929272	0.0087289965811834	7.61953813143115e-05	0.0003764265213847	-0.0189038550292224	0.0008380279183767	0.0003573557349658	7.022907919789523e-07	0.0564139766890292	0.0539486885237324	0.0029104609934306	0.0031825367658703	-0.0004129997470494	0.0010130014351132	1.705687910628684e-07	1.0261719075414026e-06	-2.665386111821989e-08	-1.5287788301954208e-07	7.104283125093538e-16	2.3371647116536796e-14	0.0001290002037283	0.0003060002447672	1.6641052561942912e-08	9.363614979758633e-08
1275.829461057592	1.7849315323139765	1627740.8137025055	3.185980575048719	2036.53124954294	4.799653013731131	23.03666905221833	4147459.5303649288	1262.6327044731747	1.4764442106263689	2.1798875070921206	1594241.3464052435	1499.8431705213986	1143.4954188809536	1.130124	21.653877	0.0942683747167168	0.0476752692162609	-0.0331340205	0.0060909552	-0.0772197555	-0.1734861594	0.0244077828	-0.0335271922	-0.0298717262	-0.0690008171	-0.0864638996	-0.2400856132	-0.2760878762	0.1452984088	-0.134542513	-0.0062188764	-0.0255943402	-0.0500416477	-0.0017961023	-0.0071720918	-0.0537212622	-0.0321700606	0.1673090497	-0.1116473729	0.0836497631	-0.1036405946	0.019946405	0.0631651672	-0.2500818271	-0.0248944976	0.1794458099	0.0752107197	-0.0147108582	-0.1199117776	0.0464689115	0.0368011076	0.0110779995	0.0464903812	-0.0672136712	-0.0416670261	-0.1124307496	-0.0855697981	0.0963126682	0.2584279375	-0.1698285044	-0.2150148859	0.0168419188	-0.0215695649	-0.0497939073	-0.1253331001	-0.1474091212	0.0345186497	-0.0757886807	0.0021248803	-0.0136869447	0.1340897192	0.1388317194	0.0514644108	-0.0428545449	-0.0971509511	0.0120301144	-0.0914969533	-0.0869160953	0.036968746	0.0685100733	-0.1092455391	-0.1775097752	-0.0963027812	-0.0412286377	-0.0208666352	-0.1234738748	-0.0527309522	0.0290686971	0.0970810859	0.1045778674	0.141068207	-0.2651569503	-0.0103235058	-0.0418471872	0.0482506155	0.1114298236	0.0084997322	0.0032329701495683	-0.0161687442433589	0.0002614282904071	1.0452095987999676e-05	-0.0062946608818208	0.0126091941474015	3.962275561712501e-05	0.0001589917770468	0.0268746895604437	-0.0295392871285855	0.000872569484065	0.0007222489389702	6.200000230441163e-05	0.0004749997493538	3.844000285747047e-09	2.2562476188618386e-07	-3.5643246132366357e-09	2.3089536504983253e-08	1.2704409948524493e-17	5.331266960149541e-16	-0.0001149999413288	-0.0002440001450571	1.3224986505627442e-08	5.9536070787885855e-08
1269.7439491152882	-6.08551194230381	1612249.6963148874	37.0334555999223	2047.956490231	11.425240688060056	130.53612478010305	4194125.785879276	1261.3698671053996	-1.2628373677750917	1.5947582174491215	1591053.9416414937	1504.087940892805	1136.248012580494	1.275433	24.438084	0.0490984874553674	0.036555391453597	-0.1441983101	0.0900278791	-0.022536417	-0.0055199753	0.1423880184	0.0050034209	-0.0787797822	-0.2663395235	-0.0846115745	0.1444085654	-0.0470185482	-0.1508500623	-0.0898467242	-0.1104993981	0.1110974568	-0.154380614	0.013774381	-0.0311733285	-0.1042657372	-0.0710764649	0.0142438981	0.0091220122	-0.2215141993	0.0964119177	0.1693901702	-0.3237472637	0.1183728737	0.0410389869	0.04713012	-0.0329588121	-0.1280500618	-0.0951844335	-0.1608922706	-0.0294440028	0.193244811	-0.100634011	-0.1685169373	0.0680007384	-0.2220557626	0.1055932427	-0.0729753693	0.0043087139	0.1351689862	0.1478752907	0.0822773758	-0.2443244351	0.1105087613	-0.1921038854	-0.0541949279	-0.2454567213	0.0131455861	-0.1714467315	-0.150279796	0.1103631966	0.2092412695	0.0625421163	-0.1230654928	0.0372634348	-0.1242603882	0.0912575374	-0.0065596756	0.0332495686	0.1256477571	-0.0880522316	-0.0378764503	0.1659075788	0.0055284581	0.0240091132	-0.1736710716	-0.0516098211	-0.0162562679	-0.2126982331	0.330376768	-0.1267010522	-0.2294098816	0.0727004293	-0.0928009467	0.0783842641	0.1074583966	-0.0028345346	0.007803377066736	0.0045704069171677	2.088861938849436e-05	6.0892693645661335e-05	-0.0032097314077361	0.0030849294740847	1.0302375709807569e-05	9.516789860076504e-06	0.0633177597142378	0.0364430701537941	0.0013280973622343	0.0040091386952299	0.0001319996239249	6.999962162048837e-05	1.742390071631503e-08	4.899947027011542e-09	-5.5943611965147966e-09	-2.030036583278161e-09	3.1296877197070466e-17	4.121048529447669e-18	-8.499997477945196e-05	2.999996654934804e-05	7.2249957125074685e-09	8.999979929620014e-10
1267.1682236453516	-2.575725469936515	1605715.307016516	6.63436169647968	2038.3153968143024	-9.641093416697686	92.95068226949144	4154729.656890247	1258.786921408324	-2.582945697075729	6.671608474042024	1584544.5135086458	1498.735024557123	1105.5805100393768	1.260601	24.153906	0.0856176039341546	0.0497985309649061	-0.2918116077	-0.0846427143	-0.1270829396	-0.0962490606	0.039180431	-0.0746246753	-0.2203959768	-0.2519818231	-0.0236957211	-0.0969236229	-0.0399431146	-0.0070393701	-0.1338437021	-0.2113804125	-0.0044285122	0.0794562332	-0.1004906645	0.1538920883	0.0226302558	-0.1294248796	0.1143120049	-0.0778608115	-0.0863047311	0.0246362012	0.2228399472	-0.0658888417	-0.0475580147	0.0104065411	-0.0445987633	0.0729428561	0.049749776	0.1301566322	-0.1334057267	-0.0240519011	0.0525954074	-0.1186741811	-0.1890033725	0.1290553547	-0.0832922844	-0.0598883037	0.1891421063	0.074241704	0.058421688	0.0781691005	-0.0288082517	-0.2215867273	-0.1622489383	0.0092605045	-0.1077739313	-0.1401567525	-0.1288853492	-0.1225073507	-0.1010780085	0.1360833282	0.2565141233	0.0983210885	-0.0740154099	0.0116863645	-0.0876899845	-0.1700423149	-0.0415481722	-0.1568348121	0.0884413762	0.0349645513	-0.1719783249	0.1345580902	0.0429369539	-0.0016865453	-0.0807306753	-0.2311637957	-0.1971276346	0.0452525513	0.1584623318	-0.0239399311	0.0986891802	0.0920811201	-0.0062596014	0.0677241539	0.1033401944	-0.0141533203	0.0094476569224895	0.0016442798557535	2.703656244036752e-06	8.925822132506378e-05	-0.0130393983578187	-0.0098296669500826	0.0001700259095338	9.662235234954616e-05	0.1059100685179714	0.0425923088037336	0.0018141047692326	0.0112169426134813	-4.102716816884711e-05	-0.0001730267920937	1.6832285279548615e-09	2.993827078225278e-08	-0.0004109972744794	-0.0004109916801182	1.689187596294953e-07	1.689141611263837e-07	-0.0001320084690592	-4.700849427974805e-05	1.7426235903353765e-08	2.209798534449105e-09
