global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
1279.232006739669	2.47983527322026	1636434.5270672007	6.149582982307402	2037.26416809082	-1.7472906494144809	3.0530246135312784	4150445.2905867808	1255.6587771904178	0.2937826761385622	0.0863082607991353	1576678.9647353354	1502.35489736751	1175.9448605645484	1.184633	21.79583	0.0716842028613446	0.0386084090116662	0.190951714	0.1388308568	0.0237897145	-0.0606117229	0.0324020794	-0.1389110791	-0.0231912401	0.2199583443	-0.0033492822	-0.1516991972	-0.1004684934	0.0259687994	0.0702180439	-0.140765467	0.0075722229	-0.015874781	-0.0341847489	0.1505071055	-0.0364264405	0.0339244865	0.0850971465	-0.0937616914	0.061634478	-0.0751006705	0.0613917134	-0.0844251937	0.0675380372	-0.0300377235	-0.0155531692	0.0514035777	-0.0499775464	0.1067594974	0.1068528493	-0.0215423625	-0.0671298426	-0.157384453	0.0051021039	-0.1546148004	-0.0715376104	0.0258030136	0.1932654427	-0.1124548861	0.1415192616	-0.023962184	-0.1723275325	-0.0876601897	-0.0249566498	-0.0243950409	0.0522662799	0.0657024226	0.0726619809	-0.0103560669	-0.0676203508	-0.0730247075	0.1136511393	-0.0344690321	-0.1063933752	-0.1270781616	-0.09228601	-0.0197705811	0.0664931958	-0.1298520039	0.0450762733	-0.0050503854	-0.0235103742	0.1930960191	0.2381632135	0.0840650424	0.0619937238	0.1045915029	0.141558621	0.0138780042	0.0198330779	-0.1946494677	0.0575263923	-0.1409475053	0.1643537675	0.0948328048	-0.0260537565	0.05175404	0.0987539887	0.0321680582	0.0649382214	-0.0656678049	-0.0035761157	-0.2668224558	0.0611567354	0.1419863355	0.1094628008	-0.0184728370075077	0.0013338225267034	1.7790825327417057e-06	0.0003412457071059	0.0757137584402585	0.0167409947394646	0.0057325732171498	0.0002802609048667	0.0049980663401782	-0.0284222761049194	0.0008078257789842	2.4980667140822303e-05	0.0029490006368799	0.0002419408556651	8.696604756318056e-06	5.853537763996093e-08	0.0004259992324522	8.537330551999702e-07	1.8147534604986355e-07	7.288601295410754e-13	-1.1284296583577002e-06	0.0002609476010848	1.273353493861276e-12	6.8093650511934e-08	0.0
1278.1640420648528	-1.0679646748162668	1633703.3184275627	1.1405485466554144	2045.384455227322	8.12028713650193	65.9390631792387	4183597.5696855686	1256.4024615404082	0.7436843499904171	0.5530664124206692	1578547.145364797	1506.974700436011	1192.6753771271904	1.239959	22.813765	0.0376082433032135	0.0217421486309466	0.1827206127	-0.0692152197	0.1417342417	0.1760470369	0.1076328088	0.0661159826	-0.0169509286	0.1306122988	-0.048105113	-0.2635778691	-0.0787782459	0.0411998937	0.0617640816	0.0476440038	0.1200594107	-0.0972578092	0.0401848839	0.2280365539	-0.0589054026	-0.1249674961	0.1688651883	-0.016774196	-0.1712880837	0.0291576251	0.0930442372	-0.0523814263	0.0794518662	0.1282572275	0.024435746	0.0338668354	-0.0815907466	0.116599039	0.0102069425	-0.0359589964	0.0747549862	0.0189055775	0.0822233809	-0.0441815128	-0.0953840589	0.1593974733	-0.0445438645	-0.0322221272	0.1592385488	-0.1218466801	-0.1219271102	-0.1685964269	0.1473777883	0.0121385796	-0.0745013619	0.0509993226	-0.1114506376	0.0787749235	0.0836379161	-0.1028639319	-0.0380401041	0.0024758435	-0.0987660242	-0.1020548505	-0.1358220676	-0.1024735794	-0.0842981373	-0.0585802343	0.0154787279	0.0293831735	0.0245776892	0.266552418	0.0080279381	0.1244056193	-0.0497387545	0.0255102462	0.1477611716	0.0360470045	-0.1391806742	0.0655465516	-0.0144131628	-0.1105933738	-0.0010377556	0.1213683744	-0.1675874057	-0.0303756944	0.1001421218	0.1644225675	0.2209903847	0.0795289318	-0.0758707551	0.1909719876	-0.0545858363	0.1397444952	0.1012278027	-0.01788792448761	0.0005849125198977	3.421226559330788e-07	0.0003199778424744	0.0894543400926721	0.0137405816524135	0.0080020789614154	0.0001888035841466	-0.0014369432725374	-0.0064350096127156	4.140934871574217e-05	2.0648059684904924e-06	0.0029220032520903	-2.6997384789600315e-05	8.538103005226288e-06	7.288587854777425e-10	0.000116999753762	-0.0003089994786902	1.3688942380368633e-08	9.548067783081539e-08	-1.705027744241649e-07	9.57926883933535e-07	2.907119608633766e-14	9.17623914962613e-13	0.0
1274.3897985240112	-3.774243540841553	1624069.35858207	14.244914305584183	2048.664306233724	3.279851006401941	10.757422624195826	4197025.439636106	1251.6933798441073	-4.709081696300927	22.17545042243642	1566736.3171455646	1504.601814108673	1185.9750301747863	1.198734	22.055279	0.134551195237981	0.0714219958015597	0.0161067358	-0.153260895	-0.0628534718	0.0897898672	-0.1038246854	0.2323303588	-0.0309440156	0.0729542568	0.0306128044	0.083278352	-0.1251453493	0.0940609691	0.0391500819	0.0383257095	0.168740142	-0.1398756676	-0.0068225324	-0.0192028303	0.0656502369	-0.0090956851	0.0379147213	0.1402230574	-0.1587982215	0.1525321183	-0.1347419547	0.0356951861	0.0305032009	0.0360645262	-0.0837212474	0.0992115048	0.0737844895	-0.1795783569	0.0636814354	-0.1051429632	-0.2318418413	0.094861782	-0.0537466577	0.0439641563	-0.0979645989	0.0517960061	-0.1347421564	-0.0967405041	0.0225611499	0.0946409383	-0.0421856254	-0.2488404473	0.0168787925	-0.1164389538	0.0757187941	-0.149302449	-0.0641213341	0.0446430408	-0.0976468408	0.0818360553	0.1098561165	0.0796096526	0.0040403581	0.0894384133	0.0513460238	0.1715498553	-0.0899904472	0.1198187847	-0.1297542582	0.0636558623	-0.0263720527	0.0528589607	0.0270823	0.3112074073	-0.0772903026	-0.0619917527	-0.0189220566	-0.1226363317	-0.1351076725	0.0024777547	0.0247633457	0.0459788026	0.0640259963	0.0760137355	0.0526088784	-0.0466511492	-0.0939626971	0.0181891423	-0.0586666538	-0.0475735362	-0.0904918561	-0.0619259165	-0.032446828	0.1373117808	0.0924399334	-0.0082142711236343	0.0096736533639757	9.35795694063584e-05	6.74742500925723e-05	0.0593255403828578	-0.0301287997098143	0.003519519741718	0.0009077445719541	0.0312489860983049	0.0326859293708423	0.0010683699788356	0.000976499132172	0.0019110177457775	-0.0010109855063128	3.6519888246765176e-06	1.0220916939745484e-06	0.0001423041318251	2.530437806309999e-05	2.0250465934495437e-08	6.403115491602961e-10	-0.0002051368742655	-0.000204966371491	4.2081137183419564e-08	4.2011213442217714e-08	0.0
1272.2819888655224	-2.1078096584888044	1618701.4591916092	4.44286155641869	2040.4502705891928	-8.214035644531123	67.47038156962782	4163437.30674751	1250.2505973257669	-1.4427825183404366	2.081621395228772	1563126.5561134368	1502.2697266792843	1175.2088411001278	1.156067	21.270243	0.0494300214197025	0.0216584948225392	-0.0258830316	0.1479902933	-0.0606386955	0.1231211323	-0.0857450328	0.0362920082	-0.0374636207	-0.0561458499	0.2189449709	-0.0363273321	-0.0286261096	0.0511109103	0.064098784	-0.1274153165	-0.0467736521	-0.1677768791	-0.1203016101	-0.0624339031	-0.0018800695	-0.020410885	0.0935939373	-0.1314954189	-0.0258543415	-0.046348301	-0.0227953468	-0.0641154425	-0.1328354791	-0.1299966717	-0.2606024791	0.0051752202	0.0199092658	0.0496696004	-0.1705382487	-0.1063177115	-0.0521070821	0.1083018444	0.0149493457	-0.057787912	-0.0439134141	-0.029607463	0.0162755271	0.0717978198	0.1052936725	0.2181812387	-0.0618936982	-0.0591737759	0.0717626443	0.0482261729	0.1221885306	-0.0155397439	0.0298455772	0.07737491	-0.017101441	-0.1400940789	0.0639758599	-0.0026106525	-0.0141317457	-0.0204508113	0.060149687	-0.05675707	-0.0077696513	0.2388146534	-0.0350824221	0.1454011753	0.0175958342	0.0700170975	0.2146244988	0.0227506072	0.0155856189	-0.0852309022	-0.0435672321	-0.1604232025	-0.064688051	0.021270547	0.080181391	0.0454044636	-0.0474030367	0.2094080672	-0.0116611458	0.1446511955	-0.0194344387	-0.0084348929	0.1566485133	0.0368314865	0.1064105041	0.0296203275	0.0304985032	0.1346915149	0.0831471893	-0.0158526684589617	-0.0076383973353273	5.834511385233672e-05	0.0002513070972697	0.0646968028006398	0.005371262417782	0.0041856762926248	2.885045996067739e-05	0.0395222321874371	0.0082732460891322	6.844660085134123e-05	0.0015620068370776	0.0020299806545727	0.0001189629087952	4.120821457939408e-06	1.4152173669015104e-08	-9.991298041511776e-05	-0.0002422171122402	9.982603655431704e-09	5.8669129461990244e-08	-0.0004068991647793	-0.0002017622905138	1.6556693029809196e-07	4.070802187337504e-08	0.0
1274.0323325834574	1.7503437179350383	1623158.3844680456	3.0637031309146536	2043.067994656033	2.61772406684031	6.852479290114973	4174126.830787825	1253.569194514577	3.318597188810145	11.013087301578596	1571435.7254359254	1503.8580832428563	1185.8257919599712	1.192528	21.941078	0.0751418033453557	0.0361781577572633	-0.0496368976	-0.1706046806	-0.0246851367	-0.0173584028	0.1121623262	0.0683749527	0.0735109712	-0.0376403957	-0.0949832793	0.070445857	-0.1145753123	0.0989583372	0.0623680418	0.018450064	0.0787039059	-0.1629688196	-0.0740708232	-0.0275026865	0.0766250115	0.2346965556	0.1298768924	-0.1227082388	-0.0346997457	0.12871696	0.1586481531	0.0764317416	-0.0059629519	0.1492789929	-0.0765303184	0.0140897665	0.0585213636	-0.0200561813	-0.0074823951	0.1866938504	0.1072176186	0.1346367933	0.1473705037	0.1263367885	0.2003605807	-0.088806107	-0.0231597449	-0.0541464658	-0.1192888646	0.0641212972	0.079019084	-0.225841779	0.0942480297	0.0001943701	0.1657444861	-0.0453044191	0.1026501361	-0.0133227768	-0.1397348651	-0.2211349274	-0.0699368742	-0.0604159054	0.0596108745	0.0286744903	-0.1637862399	0.0114323297	0.0528959533	0.0503349763	-0.1286572605	0.1302238642	-0.0968067528	0.0058926278	-0.021706536	0.2416060024	-0.1106031025	-0.0318366905	-0.0401012883	-0.1936679165	0.0216916644	0.0546012119	0.0477189128	0.0507610068	-0.0303476399	0.1729250333	0.0516901762	0.0242970319	-0.1122479152	0.0379749416	-0.1079303296	0.0558300887	0.0061485583	0.1374968522	0.0213024187	0.1318872767	0.0734003241	-0.0169975410299798	-0.0011448725710181	1.3107332038696e-06	0.0002889164010658	0.0405754258913475	-0.0241213769092923	0.0016463651862642	0.0005818408240001	0.0551740301824565	0.0156517979950194	0.0002449787804768	0.0030441736065746	0.0017040134188849	-0.0003259672356878	2.9036617317398054e-06	1.0625463874194585e-07	0.0001047845418165	0.0002046975222316	1.0979800203693837e-08	4.190107560776364e-08	-0.0002530888052982	0.0001538103594811	6.405394336727018e-08	2.365762668370522e-08	0.0
1274.1167751248513	0.0844425413938552	1623373.5566545508	0.0071305427970529	2044.9138627115883	1.8458680555552287	3.4072288785192426	4181672.705910029	1254.3927917480469	0.8235972334698545	0.6783124029791979	1573501.275989459	1504.477370770196	1173.344897397233	1.200824	22.093731	0.0735842206046006	0.0375490515883615	0.0235841524	0.1726944236	-0.0225732176	0.1071748532	-0.0456593341	-0.0311782013	-0.0888735812	-0.0038739625	0.1557134203	-0.0667625966	-0.0364610079	0.0570584398	0.0546131225	-0.0110996713	0.066588263	-0.1129655224	-0.116275049	0.0381305246	-0.0142306704	-0.1594352107	-0.088534031	-0.1174722138	-0.061767303	0.0309441744	-0.0934976985	-0.0026013645	-0.1013399585	0.0176923424	-0.2046829923	-0.0470815704	-0.1533537932	-0.0337219389	-0.0852296589	0.1347418735	0.0411055581	-0.0205435511	0.0130311825	-0.2572882797	-0.0283403494	-0.0564199083	0.033556833	0.0606681981	0.1383308554	0.0973699019	0.0394468071	0.0119368477	0.1038514896	0.0409693031	-0.0276001313	-0.0927892592	-0.0815603002	0.0269881438	-0.0289736035	-0.1606962521	-0.0008513457	0.1102543918	-0.1479185278	0.0920275543	-0.0719307753	-0.039080534	-0.0454361062	0.2651801705	-0.0654713285	0.1644273946	-0.0216741919	0.0521306042	0.1087629371	-0.0822624369	-0.0288739154	-0.0656860049	-0.0127439069	-0.2131453505	-0.0473069762	0.0985125117	0.0160752574	0.0286797134	-0.0343694673	0.1697420562	0.1042202828	0.1394747738	-0.1280946124	-0.081399629	0.015098633	-0.0019881742	0.1182815999	0.0820285396	-0.0288722792	0.1289028963	0.0632525717	-0.0088738220582769	0.0081237189717029	6.599480993120563e-05	7.874471792196168e-05	0.0374844580008897	-0.0030909678904577	0.0014050845916204	9.554082499841128e-06	0.0353175433711072	-0.0198564868113493	0.0003942800684892	0.00124732886977	0.0011069988608892	-0.0005970145579956	1.2254464780099865e-06	3.564263824588009e-07	0.0001050003285696	2.1578675310000267e-07	1.1025068999723958e-08	4.65639228134415e-14	-5.8211425187949806e-08	0.000253030593873	3.388570022412277e-15	6.402448143572917e-08	0.0
1275.091733841567	0.9749587167157188	1625858.9297110937	0.9505444992999612	2044.9566015625	0.0427388509117463	0.0018266093772564	4181847.5022740494	1254.8149620614402	0.4221703133932806	0.1782277735105807	1574560.5890132536	1505.6146364701838	1172.081966703502	1.137044	20.920252	0.0257593384088469	0.0180204873175025	-0.0147226825	-0.1147939245	-0.1157534808	-0.0396426674	0.0806896562	0.0182031705	0.0309186406	0.0606231601	-0.1029348244	0.1718904626	-0.0452287322	0.0223695957	-0.0767056859	0.0538899009	0.0993928024	-0.0601900684	-0.020445497	0.1992402401	0.0813413236	0.0157414896	0.0032789676	0.0715503731	0.2917950518	0.0533081893	-0.0767752652	0.0479722659	0.034354664	-0.1145406192	-0.0135684583	-0.1103368872	-0.1312575297	-0.1331994887	-0.1514191912	-0.0531758537	0.0999786628	0.0413700861	-0.0659163739	0.0605321806	-0.0309929339	-0.0058763798	-0.0377654729	-0.1554262324	0.0048637159	0.0085451696	0.1549460097	0.0469875653	0.0224513106	0.0955496055	-0.019517412	-0.2750808753	0.0126962645	-0.0808321731	0.0227678211	-0.0077357285	0.0244937068	-0.0641278932	0.011154785	-0.0964658216	-0.2196182849	-0.2189458481	0.0972543331	0.041029604	-0.0703322693	0.0872104726	-0.1559584386	-0.0716850121	0.0964794327	0.0366782984	-0.1071032006	-0.0384293847	0.0417405167	-0.0376257243	0.1456257131	0.0737651659	0.028407361	-0.1462633849	-0.0993098376	-0.1253588712	0.0480930188	0.0767754542	-0.2059646179	0.1421534439	0.115040768	0.0988671667	-0.035447673	-0.0179341863	0.2134079374	0.1257424501	0.0527593557	-0.0080571717710853	0.0008166502871916	6.669176915701239e-07	6.491801694877382e-05	0.0212799304874806	-0.0162045275134091	0.000452835441552	0.0002625867119328	0.0282793488212149	-0.0070381945498922	4.953618252213367e-05	0.0007997215697519	0.0011409960355433	3.3997174654100014e-05	1.3018719531255275e-06	1.1558078844613803e-09	0.0001050006410232	3.12453600007632e-10	1.1025134615282912e-08	9.762725215772929e-20	-6.004548456595237e-08	-1.834059378002565e-09	3.6054602167600236e-15	3.3637738020391562e-18	0.0
1276.7330465311884	1.6413126896213726	1630047.2721048098	2.693907345112144	2049.2018857150606	4.245284152560544	18.02243753598169	4199228.36841816	1256.968400350431	2.153438288990856	4.637296464491864	1579969.5594795214	1509.094160957759	1180.0528782679594	1.143422	21.037598	0.0548261841555498	0.0263118253034628	0.0579516327	-0.0405882	0.1763861833	0.0702390077	0.0545608227	-0.0225786396	-0.1636612481	-0.0270159203	0.0800740109	-0.1027045784	0.0641396824	0.0589506421	0.1258879754	0.1692454742	0.2013089751	0.0412101874	-0.0223343877	0.1825314154	-0.0355418043	-0.0585190474	0.1848903152	0.1131685845	-0.1361336751	0.0536605221	-0.0641097511	0.1700352355	-0.0774812708	-0.0620581086	0.0961723038	-0.0515353038	-0.1032327444	0.067271303	0.1157971567	-0.0410936099	-0.0698366023	0.0176703497	-0.2252409705	0.1118265489	-0.0196070044	-0.068380629	-0.0332164948	0.1081681441	0.2176103429	-0.1422753903	0.0464145952	-0.0407936778	0.0226561678	0.0319901504	0.0351687717	-0.1095624303	0.0273174114	-0.0927936118	0.1302077606	-0.0378520849	-0.0730500032	-0.0880070083	0.2270165795	0.0555493744	0.1312228743	-0.1026296474	0.0783258308	-0.0109644257	-0.0454066801	0.1347704004	-0.0530754836	0.1531627605	-0.0658824635	-0.0959731466	-0.1581507074	0.0093693995	-0.0760672313	0.005622252	0.0253343734	0.1734621081	-0.1236301684	0.0318053606	-0.1166256368	-0.0674087521	-0.0573497232	0.0020176785	-0.1480214511	0.0174492095	0.0233243566	0.0520260843	0.0458776781	0.0274315245	0.1253138204	0.1224102548	0.0419779864	-0.0010397647348838	0.0070174070362015	4.924400151173032e-05	1.0811107039079787e-06	0.0144933523925772	-0.0067865780949034	0.0002100572635754	4.605764223822268e-05	0.0476984783017826	0.0194191294805677	0.000377102589783	0.0022751448323056	0.0014709990372885	0.0003300030017451	2.163838167703694e-06	1.0890198116084237e-07	3.0000543000952007e-06	-0.0001020005867231	9.000325803519704e-12	1.0404119691857625e-08	-2.243075324982225e-09	5.780240924097015e-08	5.0313869135441145e-18	3.341118514060591e-15	0.0
1274.1540704373554	-2.5789760938330346	1623468.5952120812	6.6511176925622975	2051.7895022922094	2.587616577148765	6.69575955033509	4209840.161716512	1252.9620478560284	-4.006352494402563	16.05086030940564	1569913.8933675725	1505.7864249576137	1186.003741907078	1.183722	21.77906	0.0574773325866908	0.0297499552106974	0.0483610789	-0.0881418109	-0.1764538168	0.1583766333	0.0148239981	0.0977374145	-0.1279644492	0.0753397044	0.1227933651	0.0082785772	-0.0921365584	-0.0312779085	-0.0364068815	0.2638051261	-0.0729783813	0.0197854505	-0.1330808406	0.0428624242	0.1480938167	-0.1239138658	0.0259712753	-0.0755941881	-0.0415247751	0.0590480946	-0.0204702004	0.0742428901	0.0069009179	0.0923852505	-0.1110926685	0.1124587043	-0.0247248617	-0.0174675935	-0.0119402713	-0.2058880418	-0.1078715412	-0.0280438842	-0.0273188117	0.0942841088	0.1956953198	0.0815797726	-0.082982232	-0.0778448337	0.1490139724	0.076966843	0.0874745281	-0.0541282432	-0.0791440194	-0.0104914242	0.0288300797	-0.0008632524	-0.1037589451	-0.1730845107	0.1099894467	-0.1251059478	0.0343494738	0.0091956576	0.0436244859	0.1680531041	-0.0071580638	0.0473212293	0.0986172679	0.0631816295	0.0675385219	0.1115159869	-0.1569213362	-0.0702546904	0.0493652211	0.0123433076	-0.1213796827	-0.070568751	-0.0975082321	-0.0019220159	-0.0201336061	0.1440509843	0.0588988895	-0.0232703207	-0.0036898997	0.0070763497	-0.0265915579	-0.1521957277	-0.1966361491	-0.0627824849	-0.0924276323	-0.099291043	-0.0820984894	0.0528327841	0.0062999284	0.1189108618	0.0309673479	-0.0039648775843375	-0.0029251128494536	8.556285182039143e-06	1.572025425878197e-05	0.0179821547497454	0.0034888023571682	0.0003233578894437	1.2171741887382405e-05	0.0273360291699873	-0.0203624491317953	0.0004146293346449	0.0007472584907823	0.0010120036975181	-0.0004589953397704	1.024151483790306e-06	2.106767219309449e-07	0.0001049732159539	0.0001019731616538	1.1019376067704124e-08	1.0398525697673006e-08	-5.305310661659214e-05	-5.305086354126716e-05	2.8146321216714923e-09	2.814394122474148e-09	0.0
1268.6673977249632	-5.486672712392192	1609516.96605023	30.103577452909093	2040.7627865939671	-11.026715698242242	121.5884590898619	4164712.751146774	1253.5539807575506	0.5919329015221138	0.3503845599043884	1571397.5826731017	1505.0533331095992	1159.3380839080507	1.3829	25.443701	0.0382246164588861	0.0196862531145779	-0.2155494888	0.0331228846	0.1579678025	0.036691006	-0.1427500944	0.065163901	-0.1061681841	-0.2100403568	0.0617979581	-0.0302105594	-0.1533610477	-0.0379282748	-0.0749730622	0.2229141544	-0.0779563129	0.0616903555	-0.1322895587	0.030952067	0.2237871033	-0.075628741	0.1638796451	0.0555414468	-0.0043407949	0.0450528464	0.1195069729	0.1424035576	-0.0268717015	-0.1692675811	-0.0491777629	0.1059779232	-0.0769362675	-0.0752115068	-0.0723593576	0.1549058242	-0.0234268686	0.1841875442	0.1468226858	0.0766841542	-0.0950832548	-0.0242823217	-0.039679866	0.1611642273	0.1560380186	0.1744523771	0.0760246658	-0.0984205461	-0.1028834888	0.0806624285	-0.0839768643	-0.1530032997	0.0387056917	-0.0413624576	-0.038023779	-0.1578074555	0.0228171175	0.1611919847	0.0863985752	-0.0528550885	-0.149730602	0.0952410867	-0.0725564296	-0.1882653964	-0.1023942033	0.1422789233	0.0167054555	0.0560017241	-0.0205598361	-0.1741893071	-0.077737016	-0.1659457266	-0.258180803	-0.077293006	0.0754846573	0.0289657934	0.1621559543	0.1189882639	0.0445365499	-0.236292305	0.0354510859	0.1174706064	0.1099624367	-0.0503725444	0.0286635922	-0.0324162933	-0.055454197	0.0497780895	-0.1020510732	0.1152490509	0.0197875765	-0.0010090541013454	0.002955823482992	8.736892462607548e-06	1.018190179441973e-06	0.0327523213823042	0.0147701666325588	0.0010727145559297	0.0002181578223535	0.0351853126030476	0.0078492834330603	6.16112504125149e-05	0.0012380062229741	0.0012530021194323	0.0002409984219142	1.570014311301836e-06	5.808023936513478e-08	0.0001049743415431	1.1255891999982935e-09	1.1019612382407411e-08	1.2669510471527989e-18	-4.106579591449345e-05	1.1987310702098683e-05	1.686399594090827e-09	1.4369561786864966e-10	0.0
1275.8840404902537	7.216642765290544	1627880.0847777354	52.07993280182035	2037.3589675564235	-3.403819037543599	11.585984040344233	4150831.562682576	1256.314151856957	2.7601710994065343	7.618544497999076	1578325.2481560654	1502.482563506681	1154.8755656217722	1.478184	27.196814	0.1548143472240923	0.0926998020507768	0.0326888648	0.1628863627	-0.0667738691	-0.1452006926	0.1305373115	-0.2489709081	0.0741514391	-0.0073931414	0.204334965	0.1563961991	0.0874643816	0.079074847	-0.2494870013	0.0713388107	0.141195794	-0.0663943019	-0.1349597345	0.1459211409	0.0047872342	0.1214869173	0.0390554919	-0.0415491439	0.2394016675	-0.0367423832	-0.0453435842	-0.0105302598	0.0539312403	-0.1638431104	0.1500081607	0.1782159952	-0.052380307	0.0340824407	0.0497117468	-0.0994060261	-0.0451083749	0.002472444	-0.1934664933	-0.0614176327	-0.0133801786	0.0879009797	0.2283407	-0.0595034828	-0.0037715766	0.0463436749	-0.0273680389	0.1790644672	-0.0782332247	0.1275164003	0.0684867579	-0.1358506702	0.0438694972	-0.1804337338	0.2259913073	-0.0255450366	-0.0959518934	-0.0249466524	0.1400403814	0.0307242516	-0.1340518524	0.14957111	-0.0407603788	0.0783468482	-0.1515259544	0.0659807664	-0.1924845599	0.028535242	0.1072296985	-0.0884829962	0.0577350058	-0.0545740663	0.0758962939	-0.0701953145	0.2971449749	-0.0375151021	0.1370764291	0.0206593512	-0.138002708	-0.1116384057	-0.20864822	-0.1248653944	-0.0780800758	-0.1524601811	0.0338241496	-0.0678456452	-0.1343316685	-0.1425621398	-0.1333271899	0.1114298236	0.0084997322	-0.0010129441922117	-3.890090866299828e-06	1.5132806948069345e-11	1.0260559365354132e-06	0.0130303330493575	-0.0197219883329467	0.0001697895793771	0.0003889568238048	-0.0497992603234394	-0.084984572926487	0.0072223776354973	0.0024799663287616	0.0002899997304326	-0.0009630023889997	8.409984365098069e-08	9.273736012191296e-07	0.0001049993120922	2.49705491000028e-08	1.1024855539835216e-08	6.235283223556506e-16	-2.0152379874460616e-06	3.905055792704739e-05	4.061184146045653e-12	1.5249460744136836e-09	0.0
1279.2629280165518	3.378887526298058	1636513.6389974812	11.41688091537261	2042.591823459201	5.232855902777374	27.382780899232003	4172181.357262383	1257.7524620614402	1.4383102044830594	2.0687362443201	1581941.2558216143	1506.11920147576	1180.6764765619994	1.19908	22.061632	0.1513480776145025	0.078319657704154	0.1380936679	-0.0414890651	0.1845019686	-0.0038874566	0.095273111	-0.1238286978	-0.0379843866	0.0467128848	-0.0764574308	-0.1548166879	0.0764370545	0.0711230729	-0.1299450406	0.0694179427	0.1272479267	0.2274311632	-0.1477261766	0.2209714835	-0.1112357644	-0.0197835801	-0.1890228417	0.0894139026	-0.0778154808	-0.1044316727	0.0022438259	0.0099402787	-0.0279095348	0.0337122772	0.0223181031	-0.0710523441	-0.1489985765	-0.0432419205	0.093047093	0.0511200373	0.0055885617	0.0625761988	0.060344154	-0.0781707194	-0.0726153625	-0.0301387714	0.0949413528	-0.0054554399	0.0983445299	-0.1749567555	0.1296819419	-0.0510457972	0.0621478406	0.1453313396	-0.0074774845	0.0450451836	-0.1263319935	-0.0732489234	0.0466287896	0.0971073611	-0.0732335957	0.0948087157	0.0651686894	0.0380362867	0.0439567543	-0.0423708202	0.0669466194	-0.0211637678	0.1224601558	0.1176572458	-0.0992281703	0.171195711	-0.1272822215	-0.1153593483	-0.0372004217	0.002033136	0.0025492099	0.119727508	-0.0286889427	0.046044928	0.0608950188	-0.0450160357	-0.1059897012	-0.0907584612	-0.0917994052	0.0063637566	0.2231987657	-0.0626789266	-0.0150224534	-0.0438566057	-0.0458956297	0.0966030667	-0.034771243	0.1074583966	-0.0028345346	-0.0010257143473779	-1.277015516620004e-05	1.6307686296882558e-10	1.0520899224168712e-06	0.0446534301825352	0.0316230971331777	0.0019939288270665	0.0010000202722943	0.0170399128188165	0.0668391731422559	0.0044674750663404	0.0002903586288728	0.0010839972549953	0.0007939975245627	1.1750500488373457e-06	6.304320690116954e-07	-9.953303773690968e-05	-0.0002045323498291	9.906825601137083e-09	4.1833482126617313e-08	-6.094610727369089e-05	-5.893086928624483e-05	3.714427991816237e-09	3.472847354832474e-09	0.0
