global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
1307.3088812016822	1.6246051384109703	1709056.510868794	2.639341855751329	2105.81981272596	4.3415906865548095	4434477.083669198	18.849409689579463	1247.7092221123833	2.314023562840248	1556778.3029442886	5.3547050493798745	1475.407324985173	1410.8542157358197	1.04085	23.580441	0.137505002548506	0.0730922934465148	0.0835719921	0.1267310043	0.1852734062	-0.1484311293	0.2173526279	0.0219724702	0.0540360244	0.0061130752	0.1321718804	-0.1307796473	-0.0645228817	-0.0943707532	0.0234659011	-0.0660538056	0.1037407374	-0.127442968	-0.0210025551	-0.0137787674	0.0032221236	0.0394602941	-0.0876340141	-0.1640687871	-0.0208022706	0.0425409057	0.0729546718	0.1271729986	-0.0589404744	0.1352939429	-0.0060637121	0.1127579527	-0.0740002533	0.0145086347	-0.1190590647	0.1678257769	-0.0368017854	0.0321219314	-0.1484623201	0.117125981	-0.0974672935	0.0010018836	0.0502456195	-0.1120094133	-0.0405385339	-0.0044461124	0.0467658792	0.2029592322	-0.1623470413	0.1120086018	-0.0258578777	-0.1039953248	0.0874178004	-0.2240968392	0.1127235069	-0.0895010158	0.1538132544	0.0006352795	0.114903186	-0.0725439828	0.1059638711	0.1484757169	-0.1627862146	-0.0571636564	-0.1944937332	-0.1978121399	0.0481812588	0.1546311235	0.1524368994	0.0983454321	0.0057760771	0.0381865367	0.1130686983	0.0947062266	0.0066360744	0.1129746051	-0.2596836897	-0.1052711303	0.1419863355	0.1094628008	4.842651171088619e-05	0.0094122465156089	2.345127036484597e-09	8.859038447059351e-05	-0.0085669764061293	0.0410366117394858	7.33930847431761e-05	0.0016840035030573	-0.0273624730428423	-0.000527071715311	0.0007487049310202	2.778045930808818e-07	7.957776731405545e-06	0.0012570227131171	1.580106101292289e-06	6.332621050689952e-11	-0.0001310027839684	0.0001992658628582	3.970688410066282e-08	1.7161729407471282e-08	-0.0006449993728344	-0.0002742928755866	7.523658159756602e-08	4.160241909567693e-07	0.0
1303.0672118422378	-4.241669359444359	1697984.1585783036	17.991758954849114	2111.294756690492	5.474943964531576	4457565.5496287625	29.975011414760733	1246.7889802115303	-0.9202419008529432	1554482.7611769077	0.8468451560854382	1474.5644849524651	1411.7656217404267	1.250937	28.339968	0.0995081293435308	0.0601832542878333	0.1597269655	-0.0483008438	0.1836277943	0.0523459495	0.0644938449	0.2199335164	0.1201445633	0.1291265134	-0.0641160584	0.1075680188	-0.0548215996	-0.0261983255	-0.0316863978	-0.1186442363	-0.0063733344	-0.0432694772	-0.1155559901	0.130551368	-0.0883941725	-0.067240262	-0.0290193113	0.0110506937	0.0120828484	0.0012186333	0.055715641	-0.1061966103	0.0144772951	0.2241071073	0.0473036645	0.1901308133	0.1428815381	-0.0789447103	0.0730636393	0.1034035293	-0.077950473	-0.141165128	0.0394156358	0.1369740424	-0.0458441244	0.1176501994	0.1601440779	0.0050796169	-0.0996854461	-0.0521050145	0.0968910957	-0.170609234	-0.1449533752	0.0754799504	-0.0466688014	0.1583555602	0.1133026034	-0.0068794756	0.0272333899	-0.0948440766	0.1381967086	-0.0146095957	-0.1178435945	0.0339567979	0.1529587391	0.2617099236	0.1165639506	-0.103468959	-0.0465869908	0.2365153823	0.0771767917	0.2000766715	0.0301495505	0.0940351629	0.0125104453	-0.0092131266	-0.0618334284	0.0245757097	0.0010530016	0.2002209964	-0.0881652901	0.0514325921	0.1397444952	0.1012278027	-0.0201302562255136	-0.0201786827372244	0.0004052272157048	0.0004071792370095	0.0466987384604635	0.0552657148665928	0.0021807721737987	0.0030542992397155	-0.0409271521228902	-0.0135646790800478	0.0016750317808901	0.0001840005185446	-1.5017453669554704e-05	-2.297523040096025e-05	5.27861211977208e-10	2.2552391471722206e-10	-6.699610918414756e-05	6.400667478425245e-05	4.096854416937058e-09	4.48847864581422e-09	-0.0005220002248263	0.000122999148008	1.5128790410718483e-08	2.724842347187078e-07	0.0
1299.096634849946	-3.9705769922918535	1687652.066678454	15.76548165171742	2103.718644357235	-7.576112333256788	4425632.134616243	57.39747808612561	1244.64666557312	-2.1423146384104257	1549145.3221222858	4.589512009947593	1474.008683449384	1392.2334026863325	1.210085	27.414463	0.1591085882425638	0.0988096379753033	0.0450782114	-0.1650690364	0.0603541066	0.2376281542	-0.0072162792	0.0507569895	0.0245385382	0.1648240764	0.0268778804	0.0468964513	-0.1179067685	-0.0026816915	0.0145009726	-0.1063366271	-0.1584510152	0.0597138075	-0.1948545569	0.0624972816	-0.0489314441	0.0380806226	0.2015789102	-0.1539731343	0.0987827768	0.0424027926	-0.0236954364	0.1412040405	0.1450041128	0.0770990051	0.0946161922	0.0729161779	0.0394726606	-0.0234667951	-0.0085166645	-0.0546670932	-0.1123401053	-0.165033394	0.092443856	0.0961176163	0.0631230054	0.2082266212	-0.0415941957	0.062407205	0.0422920492	0.0460023345	-0.1200282423	-0.043265301	-0.2053057385	-0.0508157392	-0.1602499356	-0.0744569685	0.1158518192	0.0114941836	-0.0444907973	-0.0216410253	-0.001827648	-0.1137013136	-0.1920379624	0.0936070974	0.0311941666	0.153810075	0.0431981759	-0.1755069221	-0.0175430455	0.0347126433	-0.0628893195	0.1275920024	-0.1232312773	-0.0295347852	-0.0050339512	-0.0388144066	-5.65689e-05	-0.1243227994	-0.0047998389	0.0534881989	-0.1719248423	0.0339822246	0.1373117808	0.0924399334	-0.0162796419822939	0.0038506142432197	0.0002650267430716	1.4827230050086423e-05	0.0234293100954232	-0.0232694283650403	0.0005489325715474	0.0005414662964357	0.0528120504571631	0.0937392025800533	0.0027891126734899	0.0087870381003442	0.0003100009613453	0.0003250184150148	1.0563697009876837e-07	9.61005960350102e-08	1.597440305500797e-05	8.297051223915552e-05	6.8841059012278574e-09	2.5518155296384787e-10	-0.0001650022909953	0.000356997933831	1.274475247596031e-07	2.7225756033697657e-08	0.0
1299.8306216696851	0.7339868197391297	1689559.6450302	0.5387366515507617	2101.1413540454623	-2.577290311772685	4414794.989679999	6.642425351157347	1244.0523544039045	-0.5943111692154162	1547666.260497898	0.353205765854195	1474.5656757790205	1399.769235824471	1.067455	24.183184	0.1547596700365973	0.0815393328147887	-0.0842610756	-0.1191232075	-0.1605503309	0.1606897531	-0.1145359097	-0.0595898583	-0.0298147738	-0.0443458468	0.275855149	0.0642891583	-0.0504606586	0.1649221053	-0.0139135136	-0.0210738414	-0.172169641	0.1347579083	-0.0818881945	-0.0956629705	0.0193601514	-0.0182849641	-0.0222738285	0.1764673877	-0.0766205818	0.0934398839	-0.1335058363	0.0745859164	0.0273093883	0.1410766771	-0.1328365022	0.0159088872	0.1877296883	0.0835869819	0.1247178056	-0.2202846861	0.0273903143	-0.0786857289	0.0695816887	0.0158995698	0.1099732744	-0.0224976183	-0.1448609942	-0.0230941613	0.0422595388	0.0592022607	-0.0465343658	-0.0354969724	-0.1351064811	0.1254291857	-0.0230507187	0.0110037024	0.0110209867	0.1924640749	-0.1306688057	0.1140092538	-0.0811052806	-0.0704594132	-0.1483248269	-0.071945352	-0.0585232866	0.1887683674	-0.0071048694	-0.070620571	0.021306386	-0.0886257027	0.0383246217	0.0938375447	0.0374987102	-0.1367637719	0.0771029521	-0.027842375	-0.0561526487	-0.1223326144	0.1373282057	-0.0285543147	-0.0171694192	-0.1487372421	0.1346915149	0.0831471893	-0.0038950345044099	0.012384607477884	1.5171293790543675e-05	0.0001533785023812	-0.049500119032487	-0.0729294291279102	0.0024502617842303	0.0053187016329228	0.0712112179571136	0.0183991674999505	0.0050710375629355	0.0003385293646912	-0.00049600525557	-0.0008060062169153	6.496460217061138e-07	2.460212135530611e-07	-0.0001249773735954	-0.0001409517766504	1.9867403340906493e-08	1.5619343910804184e-08	-9.103096594395669e-05	7.39713250513433e-05	5.471756929851489e-09	8.286636760689802e-09	0.0
1300.2427442802857	0.4121226106005906	1690631.1940535284	0.169845046168246	2107.2304778403422	6.089123794879924	4440420.286739237	37.07742858937289	1245.2277545928955	1.1754001889910342	1550592.1608084645	1.3815656042801587	1475.1790526228954	1374.9717203681148	1.220907	27.659636	0.0992054907638949	0.0554204542974851	-0.1600106215	0.0506827546	-0.1923532491	-0.0812069835	-0.0488566115	0.0561775835	-0.0129573165	-0.0757360955	-0.0570261673	-0.1189643749	0.0241428303	0.0746450201	0.0948579574	0.0093500118	-0.0078712386	0.0551522967	0.1211029943	-0.0200763959	0.2461309207	0.0283973792	0.1147864325	0.1172135343	-0.1131135381	0.0143333598	-0.2174489196	-0.0760706254	0.0528369333	-0.0806258437	-0.1066642686	-0.0650991683	-0.0862235848	-0.1343072486	-0.0053883374	-0.1188968375	0.1246975745	0.1123424191	-0.0245612721	0.0167579737	-0.0251545787	-0.1021464929	-0.0780314117	0.2132218231	0.1418114205	-0.0947855489	-0.1921532006	-0.0080400576	0.0133312269	0.0079211747	0.0113877773	-0.0174422569	-0.0219656988	0.0015590791	-0.0357135035	0.1146240235	0.0216626685	-0.1004264186	0.0633522537	-0.1131873439	-0.1639605324	-0.0671269036	0.170371591	-0.1472392828	-0.0108869999	0.1292219101	0.0100909873	-0.0195244233	0.1454045431	-0.1583499436	0.0203428326	0.097498194	0.036218632	-0.0082714453	-0.0215573179	0.1447455431	0.0451489145	0.0267754026	0.1318872767	0.0734003241	-0.0162543887125679	-0.0123593542081579	0.0002642051524192	0.0001527536364427	-0.0127533874121041	0.0367467316203829	0.0001626488904832	0.0013503222847804	0.0709618622963432	-0.0002493556607704	0.0050355859005651	6.217824555824449e-08	0.0004149981016319	0.0009110033572019	8.299271168331327e-07	1.7222342435808085e-07	-3.901883079726609e-05	8.59585427981339e-05	7.388871079978619e-09	1.5224691567856806e-09	-9.099188045231884e-05	3.908549163784817e-08	1.5276756565722994e-15	8.279522308249082e-09	0.0
1300.1334964030532	-0.1092478772325193	1690347.108469228	0.0119350986798116	2104.600620935318	-2.6298569050240985	4429343.773641326	6.91614734090293	1246.367328098842	1.1395735059466006	1553431.5165522466	1.298627775455427	1475.2356628557318	1400.212092143386	1.39123	31.518303	0.2272079218958605	0.1351776038639951	0.0673076893	0.1620582429	0.0640442418	-0.1540196026	0.1269738887	-0.015847872	0.081253441	0.0625936661	0.1727590546	-0.0621986118	-0.0067812825	-0.0040017186	0.0966943596	-0.1418760242	0.1305669009	-0.0104405481	-0.0440049582	-0.0298397805	-0.0195229418	0.2408650887	0.0258689729	0.0450614131	-0.0266576934	-0.0026295427	0.0540668751	-0.0143341366	-0.0918210595	-0.0637785753	-0.0527782487	0.1037357454	0.0380096077	-0.0161524215	-0.0035157626	0.096449023	0.0375846445	-0.0008994147	-0.1681549299	0.1738089174	-0.06200886	0.0431031724	-0.0956011318	-0.1693183374	0.0181848493	0.0363648512	-0.0312070462	0.0554918134	-0.0629466118	-0.0139404391	0.0956531866	0.0280637533	0.0133542343	0.0007437963	0.0966776025	-0.0243238527	0.2564085617	-0.1173177234	0.1041632197	0.0547454842	-0.0718557116	0.0518869237	-0.0330182946	0.0408961797	-0.0767727216	-0.1890716246	-0.0383723677	-0.0738021984	0.0273149812	-0.0375234771	-0.1554120437	-0.0046202691	0.0313937008	-0.1281086418	-0.0969972761	-0.2074472415	0.020244147	0.003089416	0.1289028963	0.0632525717	-0.0162540492820113	3.394305565992961e-07	0.000264194118062	1.1521310275330797e-13	0.0213096619651622	0.0340630493772663	0.0004541016930694	0.001160291332878	-0.0394351981941554	-0.1103970604904986	0.0015551348566123	0.0121875109649428	0.0013669939717007	0.0009519958700688	9.062961366280516e-07	1.8686725186660545e-06	-0.0006770180466704	-0.0006379992158731	4.070429994547337e-07	4.583534355174039e-07	-2.603751444347168e-05	6.495436600884716e-05	4.2190696636112804e-09	6.779521583939962e-10	0.0
1299.6236300703802	-0.5098663326730275	1689021.5798373122	0.2599636771934424	2103.6770355224608	-0.923585412857392	4425457.069784569	0.8530100148429591	1245.8714628219604	-0.4958652768816591	1552195.7018741316	0.2458823728169245	1474.1300570692647	1383.855052656202	1.223417	27.716499	0.1594254255273891	0.0964189383081095	0.165571534	-0.0473669704	0.1557300821	0.0043579925	-0.073230777	-0.0146775481	-0.0484726137	0.0330162131	-0.0237408263	0.1824298034	-0.0052010732	-0.0149812752	-0.0344866851	-0.0960710635	-0.0461462034	-0.0239591669	-0.0918732254	0.0981136331	-0.1447242357	0.1409844925	-0.0057282863	-0.0175877842	-0.0559039972	-0.0482175218	-0.0045245045	-0.040186213	-0.0997622157	-0.2038496194	0.0334750252	0.180817793	-0.1612842017	-0.0634645987	0.1877982888	0.0836012881	-0.073843999	-0.0947285651	0.0307345746	0.0357498742	0.0843273182	0.1537248139	-0.0109913163	-0.096739619	-0.004876891	-0.2272423669	-0.0787671151	-0.1517803335	-0.0038867141	0.0046442085	-0.0619024877	0.0850226032	0.0033640241	0.0658025015	0.0391586449	-0.0013735943	0.1400916727	-0.0660055737	-0.1045518435	0.1974157971	0.0461694046	0.1145538829	-0.0424696817	-0.1285066668	0.0959139127	0.1190956783	0.0851338717	-0.0682873628	-0.0015852862	0.0377380528	0.0173545841	-0.0047858733	0.0383723033	-0.0352579346	-0.1632813258	-0.0285516779	-0.0544016817	0.0312979183	0.1257424501	0.0527593557	-0.0066531868652077	0.0096008624168036	4.426489546337226e-05	9.217655914639189e-05	0.015504583632719	-0.0058050783324432	0.0002403921136239	3.369893444580154e-05	0.0411494366798734	0.0805846348740288	0.0016932761390709	0.0064938833777805	0.0007770249122407	-0.00058996905946	3.480634911201171e-07	6.037677142426676e-07	-0.0002344186032945	0.0004425994433759	1.9589426727665653e-07	5.4952081570544165e-08	0.0002100909808029	0.0002361284952463	5.5756666267315777e-08	4.4138220214724505e-08	0.0
1300.1695397716092	0.5459097012289931	1690440.832149918	0.2980174018959284	2101.770959115536	-1.9060764069249672	4417441.164581439	3.633127269035993	1248.7843449456352	2.912882123674762	1559462.3401812993	8.484882266423995	1475.0065343081678	1383.3830448905037	1.181432	26.765329	0.0711574528559157	0.0322743809279319	0.0303058066	-0.1870928445	0.0367405046	0.1871108375	-0.0265333492	-0.0286554398	0.015613661	-0.012645433	0.1140521845	-0.0388688819	-0.1185886188	0.0174560497	-0.0303582772	-0.2367503493	-0.1324208766	-0.0167860532	-0.1363266518	0.0381823239	-0.1008552941	0.054449232	0.0716145083	-0.1489246195	0.0737486227	0.1155531632	-0.047131108	-0.1665137347	0.0020713164	-0.0877504033	0.0556056497	-0.0748186983	0.0558926424	-0.0385831373	-0.0187835719	-0.0521791233	-0.0727938573	-0.1466297062	0.0993189308	0.033316587	-0.0755132041	0.1659463093	-0.1629559254	0.0593639177	-0.0460628036	0.0254274786	-0.1401827227	0.0797496531	-0.0467519509	-0.1636450874	-0.1277179934	-0.0245542151	-0.1903075169	-0.0866729968	-0.0927082834	0.026699172	0.059273649	-0.1723666544	-0.2169726293	0.0950916635	-0.0094010636	-0.0140112235	0.0439918665	-0.079979272	-0.0074024351	-0.0661201249	-0.0340403597	0.027957566	-0.1268425829	-0.0606198412	-0.11482622	0.0175015301	0.0775671931	-0.1191065511	-0.075070383	-0.0099467379	-0.0066510014	-0.0567264785	0.1224102548	0.0419779864	-0.0161703483529294	-0.0095171614877217	0.000261480165855	9.057636278337312e-05	0.0268864535124464	0.0113818698797274	0.0007228813824769	0.000129546961959	0.023838682522026	-0.0173107541578474	0.0005682827843859	0.0002996622095134	0.0010339901891007	0.0002569652768599	6.603115351173641e-08	1.069135711156501e-06	-0.0003920185405779	-0.0001575999372834	2.483774023173161e-08	1.536785361568266e-07	-3.429715166608559e-05	-0.0002443881324689	5.972555929167846e-08	1.1762946124064772e-09	0.0
1301.3730237940983	1.2034840224891925	1693571.7470589948	1.4483737923867668	2109.981991901804	8.211032786268333	4452024.006149905	67.42105941717351	1248.1233609063286	-0.6609840393066406	1557811.9240401094	0.4368999002181226	1479.211895807693	1401.6263100495978	1.202112	27.233833	0.0227153519921862	0.0116437286865384	-0.1533455737	-0.0507688163	-0.1493521286	0.0994328681	0.0363358627	0.027695989	0.0039184499	-0.0065410602	0.0858573025	0.0901641699	0.1638437351	0.0840389351	0.041268463	-0.1749307471	-0.1097614174	0.0450591254	0.099848008	-0.1597639222	0.0274624408	0.0152433347	0.1124371378	0.0434240787	0.0288845768	0.1932504935	0.0426317426	-0.264310973	0.0667067242	0.0553568793	-0.0011964085	-0.0197846754	-0.2157993981	0.2651858694	-0.1117996972	-0.2262381507	0.0107065496	-0.0327995677	-0.000538771	0.071726579	-0.0113466959	-0.0415478069	-0.1555411656	0.0401619342	-0.0270273678	-0.1434387633	-0.0003780951	0.0004929556	-0.0828369558	-0.0533062322	0.0705314694	0.2618839753	0.1378587776	-0.0337367312	-0.134599067	0.0787600613	0.0411966712	-0.2103088377	-0.038902238	-0.00201424	-0.1290501177	-0.1138819439	0.1149469256	-0.0571526573	-0.0259964342	0.0095447825	0.1140968937	-0.0699574206	0.1096833168	-0.0525207954	0.1666993635	0.1188111177	0.0024579416	0.0051640382	-0.1413466127	0.0485215567	0.0362215286	-0.0763170367	0.1189108618	0.0309673479	-0.0130758072593692	0.0030945410935601	0.0001709767354841	9.57618457973275e-06	0.024552903546521	-0.0023335499659253	0.0006028450725647	5.445455443470433e-06	0.0237273116429861	-0.0001113708790398	0.0005629853178033	1.2403472698119908e-08	0.0011309873531886	9.69971640879001e-05	9.408449841095016e-09	1.2791323930725552e-06	-0.000233069018638	0.0001589495219399	2.5264950524922747e-08	5.4321167448880396e-08	-0.0001218682667115	-8.757111504541442e-05	7.668700190297207e-09	1.48518744312653e-08	0.0
1300.2810753303331	-1.0919484637652204	1690730.874862207	1.1923514475192247	2110.741400049088	0.7594081472839207	4455229.257881184	0.5767007341611969	1248.5108712060112	0.3875102996826172	1558779.395519593	0.1501642323601117	1476.4667429815145	1390.7876404861906	1.363057	30.880037	0.1450633200941524	0.0738855375066565	-0.038254995	0.1688824383	-0.029242292	-0.1491523776	0.116726529	0.0154257761	0.0406486815	0.0605971484	0.0294120822	-0.1843461094	0.0556298716	-0.0645346804	0.0373643527	-0.1769278898	0.1449348481	0.2199930613	-0.0425761043	0.0169096997	0.3047710886	-0.0019212049	-0.0865198262	-0.050151989	-0.0041467234	0.0651157595	0.0883787074	-0.1008346944	-0.2870123577	-0.0122884138	-0.0296597066	-0.0631570831	0.0302796147	-0.1622183399	0.100468787	0.0650479805	0.013019816	0.1059616034	-0.1691291125	0.1386427682	-0.1197080533	-0.0813111938	0.0477176528	0.0243008583	0.1466500044	0.2152466026	-0.1453605617	-0.1185611505	-0.0051013917	-0.1646137546	-0.0820807068	0.2239144135	-0.1145474468	0.0419627416	0.0771422355	-0.0271304115	0.1919271535	-0.0794099814	0.166248927	-0.0865696591	-0.22248768	-0.008595573	0.0487480558	-0.0288325549	0.0667122416	-0.0100810289	-0.1403875956	-0.0048666377	-0.1712364629	0.038788818	-0.1603523885	-0.1303123031	-0.0514387333	-0.0382835115	-0.0357891398	-0.0544205767	0.0685657575	-0.1360166754	0.1152490509	0.0197875765	-0.0095745482202005	0.0035012590391686	9.167197362094458e-05	1.2258814859360524e-05	-0.006266902244036	-0.030819805790557	3.927406373630346e-05	0.0009498604289676	-0.0427168077976602	-0.0664441194406463	0.0018247256684222	0.0044148210082428	0.000500001769985	-0.0006309855832036	3.981428062107873e-07	2.500017699881329e-07	-0.000129992653562	0.0001030763650759	1.0624737037280831e-08	1.6898089980090152e-08	3.003250148450961e-05	0.000151900768196	2.307384337853784e-08	9.019511454170717e-10	0.0
1302.567022694909	2.2859473645758044	1696680.8486122794	5.225555353611066	2104.796749618205	-5.94465043088303	4430169.357203361	35.3388687453978	1246.115335191999	-2.395536014012123	1552803.4286006682	5.73859279442909	1473.608412888061	1381.7575411760986	1.160433	26.289585	0.0438787838113472	0.025974108827372	0.1055971337	0.1186072952	0.107722906	-0.1639294045	0.1072099194	-0.1382902269	0.1239647051	-0.0171080993	0.0601714266	0.0469738947	0.0889710704	-0.0761926728	0.0050961258	-0.0411981814	0.1169336586	-0.0119621816	-0.0088217996	0.0281309289	-0.0169521316	0.1921451428	0.0128056966	-0.0296778025	0.1901958842	0.004755103	0.049964851	0.1354110619	0.0204094123	-0.1577684598	-0.1490224587	0.213583604	0.0206211805	0.2713371263	0.1256979312	0.1326766755	-0.0071665393	0.0490507973	-0.1690190105	0.0185512872	-0.0676808851	0.154467751	-0.0772922136	-0.2216897731	0.0522502818	-0.1104939706	0.0359563988	0.0877728115	-0.1732928642	-0.0391712159	0.1107907398	-0.033349362	-0.0062663558	0.1245688716	0.0278680979	-0.0735321746	0.2058881578	-0.0724100341	0.0946665638	0.0986269406	0.0238823877	0.0553067872	-0.0996591578	-0.009791505	-0.0230337986	-0.1849847957	0.0190287294	-0.0847467603	0.0755085024	0.1108684886	0.0509981423	0.0575104932	-0.0633461503	0.0824420665	-0.2022658758	-0.0246902266	-0.0604003842	0.0029973246	0.1114298236	0.0084997322	-0.0057661475654811	0.0038084006547194	3.324845774690362e-05	1.4503915546867156e-05	0.0036135359808469	0.0098804382248829	1.3057642284875168e-05	9.762305951572716e-05	-0.0426779033016231	3.890449603709961e-05	0.0018214034302226	1.5135598119006992e-09	0.0001119976000703	-0.0003880041699147	1.5054723587119545e-07	1.2543462421506863e-08	-4.900578029465308e-05	8.098687326734693e-05	6.5588736416213135e-09	2.401566502287808e-09	-0.0001039972640476	-0.0001340297655321	1.7963978048592276e-08	1.0815430929386236e-08	0.0
1304.531122984656	1.9641002897469664	1701801.4508356077	3.857689948184116	2104.542465534616	-0.2542840835890274	4429098.98923852	0.0646603951667114	1250.5073122297017	4.391977037702645	1563768.5379399527	19.289462299707303	1478.3384203488424	1400.9557695032945	1.309982	29.677631	0.1337334138660655	0.0700370125984611	0.1730378515	-0.046481493	0.1636186886	0.0513457865	-0.0161124678	0.1494477702	0.1662824735	-0.0528505635	0.0763863023	0.1211877936	-0.1287956303	0.2297086627	0.0295335415	-0.168367273	-0.0050606644	-0.029517734	-0.0775699309	0.1945827817	-0.0692962401	-0.0610073706	-0.0785582089	0.0255417617	0.0153302217	0.0259653758	0.0198055327	0.1741336099	0.033653303	-0.1437805716	-0.0309638046	0.1208040229	0.0737792332	0.0941207599	0.0067988533	0.0305310305	0.0992011703	-0.2615211724	0.0537513342	0.1025552502	0.0174237696	0.0854757914	-0.0165357856	-0.0139805177	-0.0192630186	-0.1497001347	0.0056631609	-0.1115488035	0.0279069298	-0.0171923428	-0.0491686102	-0.1331148896	-0.2220829491	0.180559453	-0.1372422982	0.0902618877	0.1908386182	-0.0073416252	-0.1677047151	0.0780157542	0.0483826612	0.0608587897	-0.1709504462	0.0102395571	0.0884010564	0.0945464021	0.1390207629	-0.0319141022	0.0121995747	-0.0776409484	0.1240296483	-0.1679928599	-0.0088589949	0.0554244372	0.0824670251	-0.0533043482	0.0087666517	0.0776450015	0.1074583966	-0.0028345346	0.005550667916168	0.0113168154816491	3.080991431557681e-05	0.0001280703126456	-0.0216798127226951	-0.025293348703542	0.0004700142796911	0.0006397534886389	0.0152458881488541	0.0579237914504772	0.0002324371054473	0.0033551656159983	0.0006699987898729	0.0005580011898026	3.1136532782111734e-07	4.488983784311505e-07	5.900464968799923e-05	0.0001080104299826	1.1666252985037436e-08	3.481548684803508e-09	1.3980280775092004e-05	0.0001179775448226	1.3918701082390302e-08	1.9544825055040708e-10	0.0
1301.234268693821	-3.296854290834972	1693210.6220231429	10.869248214996963	2114.738349752224	10.195884217608182	4472118.28791276	103.9560549788716	1249.7172847475324	-0.7900274821693074	1561793.291796745	0.6241434225827753	1479.2769948044868	1386.7838182947528	1.279035	28.976513	0.0793335919246629	0.0474248303553223	-0.0015978242	-0.1654197622	0.0025468096	0.1744653299	0.0061031466	0.2631679561	-0.0235772178	0.0744485187	0.0162524107	-0.0593259693	0.0843502485	0.1626366055	-0.0097440422	-0.1554784348	-0.0394075843	-0.0322144816	0.0279378001	0.1522038601	0.0731757574	-0.0382298012	-0.0278142415	-0.019204059	0.1550078676	-0.0478612259	0.0998657499	-0.0601475814	0.069605638	-0.0198766604	-0.0854334351	-0.091429945	-0.0330217757	-0.2329747804	-0.2969220147	-0.0899167817	-0.0365173052	-0.1510068516	0.0964202788	0.1381892782	-0.0558250675	-0.0994963469	0.0743702538	0.1888782584	0.0390435219	0.0012398263	-0.062827859	0.1227915207	0.00193636	-0.0631359049	0.1379693311	-0.0090947272	-0.1340496461	-0.1283515541	-0.0421011425	0.0944096549	0.0425626688	-0.0374912326	-0.1917172859	-0.1098383076	-0.231926118	0.0193456751	0.0249614646	0.0063798644	0.0243393729	-0.0187891735	-0.1368510174	0.1440789559	-0.0002707629	-0.0988593289	0.0491079048	0.0679939735	-0.0137229409	-0.0167163188	0.1254965017	0.0675652952	-0.0689925467	0.0111167824	0.1033401944	-0.0141533203	-0.0034535793143675	-0.0090042472305355	1.1927210080627092e-05	8.107646818860623e-05	-0.0357354935365492	-0.0140556808138541	0.0012770254983007	0.0001975621631409	0.0574181334648358	0.0421722453159816	0.0032968420505856	0.0017784982749913	0.0004840003370278	-0.0001859984528451	3.459542446077091e-08	2.3425632624302402e-07	-3.699659846523318e-05	-9.60012481532324e-05	9.216239646978508e-09	1.3687482979976939e-09	1.4008951062592887e-05	2.8670287500883335e-08	8.219853853833073e-16	1.962507098741224e-10	0.0
