global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
1451.566354456969	0.337489209113528	2107044.881391495	0.1138989662680746	2327.980684122078	-0.7722427910962324	5419494.065645498	0.5963589284000992	1378.2695727276546	0.2859167611727571	1899627.0151068715	0.0817483943195194	1624.1040825337282	1520.7309779507902	1.240992	30.233213	0.147564257549693	0.086611163885632	-0.0699546783	-0.1636649673	0.2204724512	0.1010736786	-0.0525513263	-0.0858718976	-0.1323759171	-0.2317720608	-0.0823684472	-0.0127763667	-0.0615648691	0.0390767378	-0.1052862432	0.0172290589	-0.0836361957	-0.0264642269	0.0389502902	-0.2144622703	-0.0011498409	-0.0798537637	0.2168193585	0.0160457701	-0.0236214038	0.0810151079	0.0088749192	-0.0260516303	-0.0059903592	0.155946783	0.0518043559	-0.0362109276	0.1599174919	0.0464896932	-0.0732120039	0.0466159246	-0.0814504542	-0.0958703956	0.203174471	-0.1180353562	-0.101698344	0.1240912803	0.148093069	-0.0991014973	0.0004870088	0.0926810288	0.0889626918	-0.0420363882	-0.0744269795	0.2727091048	0.0701626001	0.0553934525	-0.1843942037	-0.0214178645	0.0780767104	-0.0314249027	-0.0965845761	-0.0497982884	-0.066862894	0.1704768503	-0.3006071702	-0.2394546794	0.01533581	-0.1741258989	0.1397977687	-0.0414707875	-0.1082816476	0.0548499926	-0.0565617755	0.1113476357	-0.0884938367	0.0813027213	-0.0253525769	-0.0149580256	0.1419863355	0.1094628008	0.0058995853859045	-0.022907328468051	3.4805107725577946e-05	0.0005247456975431	-0.0029670146145832	0.0176433850805182	8.803175723150295e-06	0.0003112890370994	0.1696305761719401	-0.0693146590827638	0.0287745323724243	0.0048045219637597	-0.000954017758222	0.0007090039958991	5.02686666200891e-07	9.101498830029304e-07	-0.0001173585091462	4.48945036676e-05	2.0155164595601492e-09	1.3773019669018708e-08	-0.0002970563610025	7.919880049998483e-08	6.272450000636395e-15	8.82424816120476e-08	0.0	0.0
1458.9728690457673	7.406514588798245	2128601.8326116377	54.85645835408124	2330.843498471226	2.862814349148266	5432831.414365585	8.19570599768921	1380.227345062584	1.9577723349293592	1905027.5240585087	3.832872515414755	1628.0052153968113	1536.7508777553508	1.300084	31.672823	0.150656594442229	0.1131092151390304	-0.1545983677	0.0410483123	0.0398208835	0.0530919856	0.1521938645	-0.0583304129	-0.0264825572	0.0110951608	-0.2084153851	-0.094732369	-0.0787177838	-0.1317705696	-0.0455183691	0.1523500577	-0.1734751886	-0.0983439195	0.0469070556	-0.2882488357	-0.1175451033	-0.0577210453	0.1562576983	-0.1621492372	-0.1727224808	0.0214540288	-0.0485476446	-0.0104364953	-0.1002646535	0.081309775	-0.1346174661	-0.1413934277	-0.0238086798	0.1804524632	0.0794881309	0.152268652	-0.0614953234	0.0406989256	0.1523310878	-0.1182258921	0.0155770305	0.0752489865	0.1848519345	-0.25651142	0.1950831637	0.0952631104	0.1021571895	-0.0792626586	-0.0235177762	-0.0697384629	0.1999301144	0.0708839007	-0.0166515518	0.1228853065	0.0309159493	0.0110337334	-0.0386228431	-0.0410706687	-0.1257290986	0.2976718302	-0.1159108961	-0.3570916664	-0.004113826	0.0044556918	-0.1404566132	0.0102626747	0.0183367721	-0.0105591894	0.094631779	-0.0794694321	-0.0063898334	0.0676399227	0.0342770818	-0.0615074175	0.1397444952	0.1012278027	0.0059546684541516	5.508306824709985e-05	3.54580763988682e-05	3.03414440751466e-09	0.0280360487113284	0.0310030633259116	0.0007860200273439	0.0009611899355904	0.0618639308946598	-0.1077666452772803	0.0038271459457392	0.0116136498343191	-0.0009745503074372	-2.0532549215199983e-05	4.215855772746095e-10	9.49748301725941e-07	-0.0003333553724416	-0.0002159968632954	4.6654644953451714e-08	1.1112580433567785e-07	-0.0002971630039077	-1.0664290519998542e-07	1.1372709229493071e-14	8.830585089144772e-08	0.0	0.0
1462.222238005205	3.2493689594377884	2138093.8733169506	10.558398634557816	2338.80567467731	7.962176206083768	5470011.983902787	63.396249936726505	1381.824166377898	1.5968213153141733	1909438.026785973	2.549838313041686	1630.7977870619775	1551.0751394414272	1.30454	31.781385	0.2905763254913053	0.1741076308073524	0.0262037237	0.1467498862	-0.0153989557	-0.123041299	0.0953543022	0.1213184638	-0.1124644945	0.1127539954	-0.0376407109	0.0967221542	-0.1510546113	0.0602201203	-0.0590492685	0.0273826114	-0.0091210517	-0.070068039	0.0580654942	0.0490446748	0.0619665556	-0.1121938248	0.0228613106	0.0701705673	-0.0945409346	-0.1816096877	-0.0928930515	-0.1285412333	0.0701040244	0.1202386798	0.1470165771	-0.0363369293	0.1029844213	0.0440239452	-0.0005268045	0.0518029568	0.2016756706	0.003716268	-0.0344974629	0.1177316896	0.0856945126	0.0255246836	0.0211957224	0.0395825866	-0.1091172268	0.1120232078	0.1807398786	-0.0882682371	-0.1006665777	-0.1045345871	-0.0613451258	0.1320715531	0.0465569778	-0.0059602034	-0.0797714542	-0.0972213602	0.0796857122	-0.0050989187	0.000298859	0.0703916188	-0.0345047682	-0.0873753225	-0.087199875	-0.2233879394	-0.0774936897	-0.0487497671	-0.0276900119	-0.1315363924	-0.1028941491	-0.0494412101	0.1211094993	0.0793867322	0.1563245667	0.10679475	0.1373117808	0.0924399334	0.0243520200138647	0.0183973515597131	0.0005930208787556	0.0003384625444116	-0.0550147181418623	-0.0830507668531907	0.0030266192122285	0.006897429874903	0.2107879880911412	0.1489240571964813	0.044431575923511	0.0221783748118608	-0.0007270009462142	0.000247549361223	6.128068624191534e-08	5.285303757963421e-07	-1.597893877547385e-05	0.0003173764336661	1.0072780064662896e-07	2.5532648439034167e-10	-5.800580115842327e-05	0.0002391572027492	5.719616762685865e-08	3.3646729680305383e-09	0.0	0.0
1461.3540450394123	-0.8681929657927867	2135555.6449530525	0.7537590258520749	2336.4320181744843	-2.3736565028257246	5458914.575550893	5.634245193406849	1380.73855452999	-1.0856118479080124	1906438.9559655664	1.1785530843182492	1630.705063928178	1568.3420600530555	1.140901	27.794783	0.1069775427017265	0.0616878303881955	0.1641561818	0.0006157205	-0.0139031137	-0.1187013829	-0.104961418	0.0046032271	0.070548697	0.0374946015	-0.0848415096	-0.0308460656	-0.0146602017	0.0559733769	0.0329021515	0.0192074029	0.1727307742	-0.1112194006	0.0269265183	0.1480863409	-0.1399831432	-0.0876584124	-0.0196993017	0.0234789705	-0.0404946009	0.0079238904	0.0023174691	0.0943541907	-0.1220041801	-0.0328542173	0.0720719457	-0.1602107557	0.0828726475	-0.086274951	-0.0575223854	-0.114579151	0.0670551115	0.0896463001	-0.0117070876	0.0058702385	0.0926221765	0.0225287078	-0.0595464762	-0.0114527337	0.0623089818	0.1337477791	-0.0083992695	-0.0017302528	-0.0863415321	0.0293692943	-0.0757445913	-0.0764048953	0.0442257907	-0.0984094844	-0.1152502696	-0.0574393809	0.0262950641	-0.0623174248	-0.0709134189	0.0266045371	-0.0062800372	0.0254886119	0.1276356544	-0.0971395306	-0.1369727072	-0.1837460615	0.0258015309	0.0267835934	0.0774898297	-0.0442403968	-0.1524455754	0.0642452786	0.0580700321	0.1464235408	0.1346915149	0.0831471893	0.0058538275740858	-0.0184981924397788	3.4267297267127244e-05	0.000342183123539	-0.041647696525743	0.0133670216161192	0.0017345306259003	0.0001786772668858	0.156777510774333	-0.0540104773168081	0.0245791878845961	0.0029171316599894	-0.0007760253213137	-4.9024375099500014e-05	2.403389353896477e-09	6.022152993200313e-07	-0.00021991187202	-0.0002039329332445	4.158864126171636e-08	4.836123145534086e-08	-0.0002270855193948	-0.0001690797182363	2.8587951118892554e-08	5.15678331188061e-08	0.0	0.0
1462.3572843862926	1.0032393468802638	2138488.8271976523	1.0064891871287382	2340.954291633938	4.522273459453572	5480066.995519351	20.450957242078186	1379.3746164629536	-1.3639380670365426	1902674.33254232	1.8603270507113805	1630.3909012162203	1570.4224098111822	1.0036	24.449831	0.0590745863863258	0.0266333734160496	0.1084091695	-0.149070218	-0.032685392	-0.0098677865	-0.1802172926	-0.0193508456	0.0514047375	0.0265531592	-0.1289876563	-0.0190241425	-0.0570829083	0.013054994	0.0380922445	-0.0936757608	0.156055081	-0.0413183189	0.0061664987	0.1275191959	-0.1386731301	0.0473639515	0.0458467649	-0.0469783908	0.05877992	-0.1446642389	0.0295673076	0.0191081573	0.0461886404	0.1620632539	-0.0897537933	-0.0693033903	-0.0748846162	-0.0834499197	-0.0797805118	-0.1271272331	-0.0662361409	0.0469555919	0.0322633757	0.0143027526	0.1137246624	0.0961122377	-0.0935519824	-0.0605645452	0.0177635871	-0.0184888691	-0.0489957356	0.0328987386	-0.1924100174	-0.1179559399	-0.0533566009	-0.1573929356	-0.0460831776	-0.1290624914	-0.0413123712	0.0206269632	0.1067605116	-0.0974476785	-0.0737936445	-0.0428930617	0.0129584525	0.0839961307	-0.063756418	-0.0376491304	-0.245212812	-0.3321554525	-0.0457562448	-0.0582500648	0.0530040453	-0.1601439395	-0.1465401934	-0.024363429	-0.0428010784	-0.0315731043	0.1318872767	0.0734003241	0.0140748940094965	0.0082210664354107	0.0001981026413785	6.758593333543639e-05	-0.0338743174530549	0.0077733790726881	0.0011474693829103	6.042542220770535e-05	0.1365999688003683	-0.0201775419739647	0.0186595514762615	0.0004071332001111	-0.00087901844595	-0.0001029931246362	1.0607583722348424e-08	7.72673428320353e-07	-8.380395213425373e-05	0.0001361079198857	1.852536585562473e-08	7.023102393320291e-09	-0.000446036452958	-0.0002189509335632	4.7939511308196826e-08	1.9894851736735412e-07	0.0	0.0
1460.7197252701476	-1.6375591161449847	2133702.115793296	2.681599858869544	2334.192542999629	-6.761748634308788	5448454.827795075	45.72124459357676	1381.3435307984712	1.9689143355176384	1908109.9500787868	3.876623660606864	1629.8790948888757	1561.0797891166123	1.392843	33.932644	0.4100731209644866	0.2920345884040496	-0.0731522427	-0.1329430252	-0.0916856268	0.2235022908	0.0040066875	-0.2204558972	0.3919855384	-0.0125919357	-0.0495107001	0.0522662027	-0.1341317462	-0.4236279548	0.0462096328	0.0177927938	0.1889593186	0.1825547267	-0.0266322541	-0.1039743525	-0.0503383743	0.0416898208	0.0649974398	-0.0914705907	-0.0846665887	-0.0299206758	-0.0109507191	0.190225822	0.122482521	-0.1008488208	-0.0274374535	-0.1187351388	-0.1292301509	0.0100294737	0.2509388837	-0.0452778221	-0.3823692217	0.1507276434	0.0409699546	-0.1338080673	0.0644514209	0.0045339501	-0.0765656671	-0.0121253584	0.048911482	-0.0152009669	-0.0141670178	-0.1510111244	-0.1240474135	-0.0573138516	0.2760018032	-0.3304059663	0.0883960019	0.0730402179	0.089170197	0.1261405473	0.0010314698	-0.1430370493	0.0292806599	0.0455919622	-0.1030664367	0.167006925	-0.0868892785	0.1120882328	0.0393794441	-0.1486387823	-0.0866973218	-0.0332682394	-0.0604803296	-0.0039404926	0.3871488452	-0.1215622096	0.0798800808	0.2350484855	0.1289028963	0.0632525717	-0.0071564832443584	-0.0212313772538548	5.121525242678253e-05	0.0004507713800955	0.0469538732974825	0.0808281907505374	0.002204666217636	0.0065331964200052	-0.1432842134611434	-0.2798841822615117	0.0205303658271785	0.0783351554801951	-0.0008084701106919	7.054833525809996e-05	4.9770676076892705e-09	6.536239198821731e-07	0.0002271072579362	0.0003109112100704	9.666578054747381e-08	5.1577706607299686e-08	-0.0002649085843149	0.0001811278686431	3.2807304799192085e-08	7.01765580437245e-08	0.0	0.0
1463.688086674748	2.9683614046005005	2142382.8150735847	8.811169428321856	2334.2485025277724	0.0559595281433757	5448716.071553148	0.0031314687900292	1377.835063581569	-3.5084672169020905	1898429.462434827	12.3093422120767	1628.0482860607106	1578.7157383217475	1.442725	35.147865	0.3217950274596846	0.2503672303208862	-0.1449080705	0.0774542078	-0.1061639297	0.1039479679	0.1530616108	-0.1160482775	-0.1018349062	0.0125503421	0.0224651979	0.0004745884	0.1762120459	-0.0875693939	-0.0651504024	0.0949113377	-0.1184470633	0.1663768895	0.0655258262	0.0645792765	-0.1795356261	-0.0160459677	-0.1154283484	0.126497629	-0.0879232801	0.1794937067	-0.0084821209	-0.1070190503	0.0623986853	-0.2062070208	-0.0141075012	0.0818977102	0.0128866446	0.0187956993	0.0547813337	0.1993988261	-0.0268889082	-0.0773547718	0.0027297484	0.0500445812	0.0213005618	-0.131900182	-0.2268473067	-0.2066303045	0.0178832829	-0.0167054139	-0.1479656583	0.0357839222	0.0819823513	-0.019103721	0.1887750443	0.0487209733	0.0891036981	0.1013416173	0.0526298668	-0.0091321516	0.0670214109	-0.1867304699	-0.0660500227	-0.0534734416	0.1785890952	-0.1090773218	0.0506131777	0.0262957222	0.0043640547	0.0855394662	-0.142299974	0.0826717223	-0.0129597953	-0.0100201605	0.1341851181	0.0065195554	0.0954217242	-0.1147984652	0.1257424501	0.0527593557	0.0086054480940873	0.0157619313384457	7.405373690003075e-05	0.0002484384795178	0.0045414403121242	-0.0424124329853582	2.062468010858675e-05	0.0017988144717375	0.1017659311366969	0.2450501445978403	0.0103563047401189	0.0600495733674224	-0.0008310086453421	-2.2538534650199987e-05	5.079855441782655e-10	6.905753686333121e-07	0.0002399707617881	1.2863503851899985e-05	1.6546973134784566e-10	5.7585966513161034e-08	7.109974794380528e-05	0.0003360083322587	1.129015993472765e-07	5.055174157672643e-09	0.0	0.0
1462.6906150243833	-0.9974716503647868	2139463.8352804086	0.9949496932814516	2341.7207506202426	7.472248092470181	5483656.073885432	55.834491555424265	1380.559562436996	2.724498855426873	1905944.7054362297	7.422894013222341	1635.859568718152	1593.0455009878697	1.245602	30.345537	0.0871115061738556	0.0498574834955268	0.0837558128	0.0421570957	-0.0410180952	-0.1450962975	0.0512211781	-0.1142324919	-0.0361115284	-0.0172270064	0.1146920903	-0.1788320126	-0.0256853149	-0.1208270826	-0.0598203398	-0.1046613621	-0.1750047994	-0.1466540724	0.1691108322	0.1846684062	-0.0055809044	-0.0396899516	-0.0466921371	0.0916982617	0.0224434216	-0.0781534197	0.066108434	-0.1366244178	-0.1702532813	-0.2057847971	0.0246085224	0.041419207	-0.0790603041	-0.0496367695	-0.0833942298	0.1332982978	-0.0248348139	0.1738687945	-0.0372897327	0.3193254192	-0.0366408929	0.0173887508	-0.0688185561	0.0026367219	0.0116687775	0.1327074094	-0.1104639558	0.0525836936	0.1040423002	-0.0945664247	0.1343120867	0.087229665	0.0045862834	-0.1728932416	-0.1482118474	-0.1383281379	0.034711636	-0.1528843025	-0.0415729082	-0.0787668106	0.1076433296	0.0354954554	0.0140064527	-0.1391306125	0.0634711192	0.0601334955	0.2238945288	-0.0417689974	0.069616549	-0.0934226702	0.1380910545	-0.0111546289	0.2149303971	-0.0077818073	0.1224102548	0.0419779864	0.0050110564801144	-0.0035943916139729	2.511068704689652e-05	1.2919651074598709e-05	0.0063333332741279	0.0017918929620037	4.0111110361175625e-05	3.210880387278395e-06	0.1277456259957716	0.0259796948590747	0.0163189449610515	0.0006749445449706	3.197913680705616e-05	0.0008629877821491	7.447479121387194e-07	1.0226651909244143e-09	0.000475000908773	0.0002350301469849	5.52391699917437e-08	2.2562586333517585e-07	8.799235358583545e-05	1.6892605642030166e-05	2.8536012537714935e-10	7.742654289574688e-09	0.0	0.0
1456.5538079375374	-6.13680708684592	2121548.9954173407	37.6604012211623	2335.931591591816	-5.789159028426639	5456576.4005966745	33.51436225641366	1380.1781924668178	-0.3813699701781843	1904891.8429609723	0.1454430541537091	1629.2752820109274	1558.7926326095494	1.261713	30.738022	0.0544777451594966	0.0274747697599718	-0.0777674489	-0.1542571741	0.0178707441	0.0603443366	-0.0690617586	0.0816816802	-0.1124941858	-0.0287004071	0.0045370249	0.063278627	-0.1396136465	-0.0483112264	-0.0803671282	-0.1139285733	-0.0628942278	-0.0261182233	0.162708226	0.1084399799	-0.0514003534	0.1915754416	0.2328300159	0.1167071069	0.129645697	-0.100064321	0.0313468024	-0.0158578504	-0.1251837271	-0.0612794038	-0.1429622197	0.1116949022	-0.1709421516	-0.0900454776	-0.0262513966	0.0182040388	-0.0530691803	-0.0882354625	-0.0374988819	0.2117899553	0.0687147339	0.2620001895	0.0195857615	0.014488639	-0.1000586832	0.1592215803	-0.0482768225	-0.0376699614	-0.0927377059	-0.0771903518	0.0811654194	-0.0011067554	-0.1227184023	-0.1621707131	0.0484009366	-0.0467949151	0.233603543	-0.0792601194	-0.0771564046	-0.0050016149	-0.0839248382	0.1111553483	0.0725261909	-0.2393304923	0.0890122615	0.0462215129	0.0961462555	-0.0039518006	-0.1493725774	-0.0019937901	-0.1655999646	-0.0504685691	0.089752332	-0.1745466689	0.1189108618	0.0309673479	0.0075105769471974	0.0024995204670829	5.6408766079773016e-05	6.247602565366817e-06	0.0134866997025824	0.0071533664284545	0.0001818910688676	5.117065125973988e-05	0.1482222433501334	0.0204766173543617	0.0219698334237461	0.0004192918582769	-1.899450470323172e-05	-5.0973641510287885e-05	2.598312128819344e-09	3.60791208921092e-10	0.0001860003641431	-0.0002890005446298	8.35213147963788e-08	3.45961354613658e-08	-5.899827846592342e-05	-0.0001469906320517	2.160624591097556e-08	3.4807968619426435e-09	0.0	0.0
1455.8243384177345	-0.7294695198029331	2119424.504329434	0.5321257803215218	2333.4479985293665	-2.483593062449472	5444979.5618407065	6.168234499847148	1378.0652309622817	-2.112961504536088	1899063.7807871269	4.464606319651408	1629.2459287538634	1548.361897401864	1.18437	28.853785	0.1263156312982399	0.062626391033179	-0.1261573973	0.0883777942	0.0427575641	0.0541924905	0.0718211577	0.0765899208	0.0689156734	-0.018358393	-0.123187398	-0.2247616636	-0.0439523542	-0.0989967265	-0.064629421	-0.0071829387	-0.0269149321	0.102338893	0.098843846	0.0920020738	0.091951062	0.0769873042	0.1277561407	-0.0796473134	0.0039403622	0.16681851	-0.112670388	-0.0833460889	0.0642391658	-0.0473195185	0.1367928751	0.0840104562	-0.1069215591	-0.093276112	0.129800949	0.0042903539	-0.0510566907	-0.0124138911	0.0390747858	0.1547562471	0.0677511868	0.0092623202	0.1606602273	-0.1500619782	0.1147838661	-0.0484952138	-0.1590749095	0.0585701103	-0.0854179456	0.0221056672	0.0771699834	-0.0832408266	0.0616621028	0.0377756995	0.0354449799	-0.1347592634	0.1975778567	0.0223828066	-0.1724187563	-0.002056959	0.0357257701	0.0149515927	0.0048868116	0.00535226	0.0947737648	0.0139783737	0.0695449949	0.1039363155	-0.1256901187	-0.12103196	-0.1333385554	0.0591687447	0.0208701195	-0.0985541486	0.1152490509	0.0197875765	0.011675730712767	0.0041651537655696	0.000136322687677	1.734850589083862e-05	-0.0025359577697088	-0.0160226574722912	6.431081809746431e-06	0.0002567255524743	0.1115026199703379	-0.0367196233797954	0.0124328342602495	0.001348330741154	-0.0010930157495229	-0.0010740212448196	1.15352163432399e-06	1.194683428705107e-06	0.0003529518759048	0.0001669515117616	2.7872807279517043e-08	1.245750267047173e-07	8.819289856438193e-05	0.0001471911770303	2.1665242595566693e-08	7.777987357187361e-09	0.0	0.0
1460.5671622465636	4.74282382882916	2133256.43543298	22.494377871309688	2330.62481493441	-2.82318359495639	5431812.027988053	7.9703656108308865	1382.2189996534778	4.153768691196092	1910529.363003061	17.253794339960894	1631.7427607875168	1532.6175080355265	1.195222	29.118156	0.1839380787007894	0.1194500253455104	0.0671181703	0.1112512577	0.0056807582	-0.0399105133	0.099076428	-0.0659094997	0.2708209758	-0.1245914734	-0.2102276024	0.0348684891	-0.0735207237	-0.2905579793	0.0218051322	0.0920936914	0.1168915676	0.0279085318	0.099957334	-0.0770225817	0.1219300554	-0.0893579815	-0.0660579551	-0.1690859299	0.0188066174	-0.1045757388	0.0784845877	-0.0347061939	-0.0321776272	0.079818584	-0.1070037073	0.0034187128	0.0652756811	-0.0822607038	0.2554287654	-0.0521405038	-0.0927980529	0.2410217023	0.1365393992	0.0468033552	-0.004061695	0.0092727493	0.0454323577	-0.0708201255	-0.0985998454	-0.0623858949	0.0759357793	-0.1127556638	0.0624081228	-0.0521956333	0.1589337966	-0.1937872393	0.1383045601	0.1048162044	-0.102056553	-0.0738262743	-0.0340231494	-0.0460997487	-0.0143907688	-0.0057997548	-0.1006505883	-0.0287559406	-0.2838665863	0.0600712826	0.1913304695	0.0354764429	-0.057613546	0.0396306865	0.0424496439	-0.0503542555	0.033477389	-0.019587428	-0.1275868348	-0.0787203452	0.1114298236	0.0084997322	-0.0048655112049686	-0.0165412419177356	2.3673199285674997e-05	0.000273612684181	-0.012932233585559	-0.0103962758158502	0.0001672426655114	0.0001080825508392	-0.004141958088482	-0.1156445780588199	1.715581680674146e-05	0.0133736684344024	-0.0013590042717333	-0.0002659885222103	7.07498939476724e-08	1.846892610589357e-06	-4.995250929851203e-05	-0.0004029043852033	1.6233194361605882e-07	2.4952531852179303e-09	-7.003385218958046e-05	-0.0001582267507539	2.5035704654156536e-08	4.9047404525120035e-09	0.0	0.0
1465.9628389591942	5.395676712630575	2149047.0452093	29.113327187223888	2335.3581897901454	4.733374855735292	5453897.874619905	22.40483752490709	1382.3488160492273	0.129816395749458	1910888.2492327003	0.0168522966053799	1633.804803932106	1560.3934374270232	1.25554	30.587645	0.1647008663819837	0.0962218813189908	0.1408171938	-0.0025858586	-0.0708872924	-0.0980813565	0.0015874473	-0.2399395233	0.0125241232	0.0486274225	0.0920328405	-0.0318720543	-0.0199564602	-0.1602775038	0.0302741599	-0.0094674096	-0.0589264369	-0.0939465517	0.1196491278	0.0113999482	-0.188015849	-0.007923932	-0.24723353	0.0881071175	-0.1009722219	0.1722307657	0.0251569769	0.0101708564	0.0468313855	-0.0316740639	-0.1353033789	-0.1071144411	-0.0242307518	0.1783303902	-0.1024200994	0.0845026775	-0.0785638051	0.1935171067	-0.0116667926	0.0173984386	-0.0530488674	0.0235038371	-0.2313295209	-0.0853210406	0.109522279	-0.0776623973	-0.0645983681	0.0624014795	0.0837325027	-0.078978753	0.1446459261	0.0350457217	0.0722583383	-0.0946213839	-0.1452574312	0.0267245325	-0.0896301682	-0.2403661419	-0.0159944972	-0.1427364505	0.0874544858	-0.0280936422	0.118929996	-0.0255791541	-0.0469159085	0.1552169494	-0.0113665609	0.0757088469	-0.0664817866	0.0251735327	0.0557117507	-0.1204234527	0.0429812789	-0.0289029144	0.1074583966	-0.0028345346	0.0053616804338645	0.0102271916388331	2.874761707488541e-05	0.0001045954488174	-0.0163327328340869	-0.0034004992485278	0.0002667581618296	1.1563395139238808e-05	0.0849808882591958	0.0891228463476778	0.0072217513693219	0.0079428817411117	-0.0005090079105744	0.0008499963611589	7.224938139833711e-07	2.590890530273164e-07	0.0001809777741703	0.0002309302834688	5.332879582298587e-08	3.2752954743636106e-08	8.80460861216052e-05	0.0001580799383111	2.4989266896468263e-08	7.752113281333121e-09	0.0	0.0
1462.546846023917	-3.415992935277245	2139043.276814507	11.66900773386405	2339.943364199913	4.58517440976766	5475334.947663207	21.02382436798821	1381.883422326529	-0.4653937226983089	1909601.79290088	0.2165913171269904	1632.0599146133814	1582.287493372234	1.378361	33.579815	0.1378634463702566	0.0750562372699524	-0.1128543921	-0.1341793007	-0.0844425595	0.1518904177	0.0031569938	-0.0534173609	-0.0903622367	0.0815163262	0.1485971336	0.0936326944	-0.21922866	-0.1314758186	-0.0231187742	-0.2143381003	-0.0475855043	-0.0495519675	0.001708297	0.2242919478	-0.0806072515	0.1908714941	-0.0645557024	0.0303148853	-0.12057211	-0.0553280403	0.0199230255	-0.0158710401	-0.0108640501	-0.0403835815	-0.057720958	-0.046496342	0.2090118541	-0.2271227587	-0.033917874	0.1443106996	-0.1413820105	-0.0342721681	-0.1459449763	0.1966839585	0.1200686278	0.1575079629	-0.0615757914	0.1765778436	0.0066004105	-0.0475949453	-0.0806023232	-0.1186556121	-0.0168756156	0.0408869591	0.1083315789	0.1078311284	0.0286342914	-0.2595297097	0.0461896732	0.0763595768	0.2496029001	-0.0182212593	0.0524980374	-0.0131627529	-0.0429676821	0.0631411406	-0.051410574	-0.1030338498	0.0349460318	0.0587218942	0.0182330596	0.0029491742	0.0627002605	-0.2915834845	-0.0483101028	-0.2039825316	-0.0622614897	0.1028238125	0.1033401944	-0.0141533203	0.0046020261857933	-0.0007596542480711	2.1178645014727237e-05	5.770745766126191e-07	-0.0600798075589779	-0.043747074724891	0.0036095832763238	0.0019138065469851	0.127232334574515	0.0422514463153192	0.0161880669612813	0.0017851847157363	0.0002680123179288	0.0007770202285032	6.037604355031651e-07	7.183060256156818e-08	0.0002329860080956	5.200823392530001e-05	2.7048563960287268e-09	5.4282479968322996e-08	-0.0001050308730894	-0.000193076959211	3.7278712178168166e-08	1.1031484301921652e-08	0.0	0.0
