global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
1276.7889947117824	-0.7400134609058568	1630190.137017124	0.5476199223218641	2044.9978471529687	-6.846771951449	4182016.1948602768	46.87828615514875	1214.8799613609558	0.4667346635771991	1475933.3205163977	0.2178412461845213	1439.962825228224	1411.4229853122033	1.340084	26.407705	0.1178307522035574	0.0700996661025843	-0.0869133813	0.1559996055	0.0370955227	-0.0054563328	-0.0239194459	0.0304996019	0.1033244392	0.1185297128	-0.0553806867	0.1502564305	-0.1845509603	0.2673367798	0.1336173762	-0.0536263633	-0.046596869	-0.0229623272	0.1987737947	0.0380311124	0.0060749799	0.0308689277	-0.0373911474	0.1345858662	0.1402331189	-0.2770900985	0.0617716137	-0.0837654391	0.1116774568	-0.0065446478	-0.0514811769	0.0535109764	-0.0062933269	-0.0599942419	0.0969833405	0.0204282157	0.0650131458	-0.0214573221	0.0616361727	-0.1825878766	0.0414672926	-0.0934042929	0.1957263747	0.1232098188	0.1937086819	0.2516680159	0.0616225745	-0.0985147018	0.0265277228	0.0093617197	0.1345970021	0.2252328286	-0.1017489909	0.0414183031	0.0593694808	0.0818365612	-0.0298489329	0.0631277326	-0.0739569024	0.0756133471	-0.0402486527	-0.0376410328	-0.1625611645	0.2788913325	0.0002841314	-0.0540956726	-0.0030792895	-0.0975430615	-0.2667007425	0.0430585699	-0.0510790652	0.026739387	-0.1346966295	-0.0810658481	0.0312964621	-0.0074245389	-0.0357550411	-0.0665409162	-0.0668928167	0.0520846677	0.1419863355	0.1094628008	-0.0214206251696253	-1.2495678845397816e-05	0.0004588431826575	1.561419898073225e-10	-0.08593330260598	-0.0537600820784121	0.0073845324967709	0.0028901464250776	0.1204057260999036	0.0367577421880299	0.014497538877645	0.0013511316107616	-0.0028100140015813	0.0004150581686281	1.7227328334499513e-07	7.896178689082952e-06	0.0009359698280069	-7.238768932200045e-06	5.239977565378458e-11	8.760395189392659e-07	-0.0021116924124841	-0.000123711707605	1.5304586598545033e-08	4.459244844942918e-06	0.0	0.0	0.0	0.0	0.0	0.0
1276.2202385573912	-0.568756154391167	1628738.0973034846	0.323483563157829	2054.102930392249	9.105083239280477	4219338.848646025	82.90254079422623	1216.1487435906552	1.2687822296993545	1479017.7665371292	1.6098083464008657	1439.6707391145533	1403.7272797058677	1.420539	27.993153	0.1572281496988511	0.0839664278687803	0.1196751293	0.104124574	0.0202843402	0.1075095206	-0.2264175841	0.0495345877	-0.094413982	-0.030986353	0.0236218452	-0.0121141401	0.320076588	-0.1368873237	0.032920902	0.0885703399	0.0679027674	0.0766331047	-0.0186237942	0.1772991733	-0.0078913791	0.0366062567	0.0443437533	0.2111082508	-0.1414212819	0.1380150903	-0.0995377325	-0.154641921	0.0757494833	-0.0826101323	-0.1598869581	-0.0889767196	-0.2181186242	-0.2455028028	0.170683462	0.1674896515	0.0666450459	0.1496967757	0.1062754905	0.0756391204	-0.0200798824	0.0515896716	-0.0169783057	0.0544791642	0.0576449952	-0.2769886991	-0.2153507477	0.0126516248	-0.3059245183	0.0539439396	0.1261910964	0.154671378	-0.0780519948	-0.0004675393	0.3459029599	0.026367671	0.0070798567	0.0900139746	0.1608251169	-0.0289998815	0.0978962363	-0.0636558585	-0.0089313363	0.0782976191	0.1186340497	0.0386128807	0.2232297962	-0.1039238595	-0.0613138029	-0.0699106902	-0.0137089039	-0.0297857376	0.0518949204	-0.2125492731	0.3905451904	-0.1945842294	-0.0073024688	0.0746754919	-0.1145506123	0.2335386588	0.1397444952	0.1012278027	-0.0214678145748479	-4.7189405222601566e-05	0.00046086706262	2.226839965262896e-09	-0.0123104650959646	0.0736228375100154	0.0001515475508789	0.0054203222030261	0.1193342797866705	-0.0010714463132331	0.0142406703322033	1.1479972021408231e-06	-0.0018899664401779	0.0009200475614034	8.464875152443433e-07	3.571973144998724e-06	0.0006440828235234	-0.0002918870044834	8.519802338635073e-08	4.1484268355787524e-07	-0.0016738934489634	0.0004377989635206	1.9166793245979922e-07	2.8019192784825865e-06	0.0	0.0	0.0	0.0	0.0	0.0
1276.3871948158428	0.1669562584515915	1629164.2710898565	0.0278743922361546	2038.2428760851844	-15.860054307064727	4154434.021912004	251.54132262304248	1216.2121938832056	0.0634502925504421	1479172.1005502	0.0040259396247366	1435.5753580820897	1387.211348018468	1.404563	27.678322	0.0763729121390476	0.0397710186277739	0.1849832936	-0.0311694763	-0.0525511926	0.0117044513	-0.0146324834	0.1871543613	-0.1698511772	-0.004788555	0.0412287803	-0.2000154862	-0.2420687575	-0.1237193582	0.1292608449	-0.0256080365	-0.0274559833	0.0674676363	-0.1196843669	0.1223019459	-0.0308680628	0.009887911	-0.2494223394	-0.156689875	0.0745670982	0.0413212613	-0.1767105815	-0.005399795	-0.0709167581	-0.0612470301	-0.0466357922	-0.1153515552	0.0054704545	-0.1570308191	0.0428924585	-0.2016512792	-0.0039669796	-0.0539659806	0.0696966952	0.1224045672	-0.0883211267	0.1453990129	0.0622212654	-0.0215616799	-0.0981778339	-0.2014612751	0.2163779341	-0.0022871743	0.0186737327	0.2093280339	0.2289035157	-0.0761941902	-0.1106105626	-0.099171581	-0.1530822814	-0.1072220879	-0.0262011085	-0.1384266415	0.0510968531	-0.0696984356	0.0967758722	-0.0899833178	-0.0163939761	-0.0171075087	0.1220272927	-0.1576622223	0.3313601663	0.1179117017	-0.0104722127	0.1868977417	0.0163970072	-0.1004851096	0.0141987003	-0.0248020919	0.1000052201	0.0314664108	-0.070539079	-0.0141660265	0.0170611118	-0.0526876997	0.1373117808	0.0924399334	-0.0216207618711621	-0.0001529472963141	0.0004674573438894	2.3392875449823503e-08	-0.0217796096059856	-0.009469144510021	0.0004743513945891	8.966469775166084e-05	0.1453328786985679	0.0259985989118974	0.0211216456308126	0.0006759271453817	-0.0013837225802409	0.000506243859937	2.562828457239129e-07	1.914688179068534e-06	0.0003356588587908	-0.0003084239647326	9.512534202137609e-08	1.1266686948474221e-07	-0.0016742700527101	-3.766037467000522e-07	1.4183038202851706e-13	2.803180209401881e-06	0.0	0.0	0.0	0.0	0.0	0.0
1279.829987908436	3.4427930925930923	1637964.7979497071	11.85282427840671	2063.20783556922	24.96495948403572	4256826.572754227	623.2492020395449	1219.2053791185008	2.9931852352951864	1486461.7564714872	8.959157852789101	1443.937120250155	1407.706277587035	1.655788	32.628971	0.1131267546598949	0.0531411418209178	-0.1124061858	-0.0609640688	0.0854544989	-0.2912158205	0.1378408415	-0.0640385857	0.1255448751	0.0742662586	0.2729262881	0.1107113584	-0.1224954175	-0.0629442407	-0.2307976047	-0.0600350709	-0.0993687446	-0.077472829	0.0308524156	0.1137471415	-0.1775401736	0.0355904798	-0.0049530895	0.051149117	-0.0298955506	-0.0727447777	-0.1022219736	0.0154378639	0.0103141999	0.0793969841	-0.0182714534	0.1763940148	0.0918848122	-0.0699447848	-0.2875451388	-0.1095763013	0.1255527333	-0.1012452425	-0.0872811004	-0.023410971	-0.0009201981	0.0285657409	-0.1999562664	0.2791241989	-0.027054863	-0.0622423334	0.0501950754	0.0632250539	0.1143055568	-0.1372095736	0.1160952194	-0.0054324082	0.079587617	0.2197851326	0.1195682238	-0.1022900526	0.0049287515	-0.0515756932	-0.1241135655	-0.0107696995	-0.0255922465	-0.2756045163	0.0284557759	0.061359391	0.0194596395	0.063222903	-0.0173695072	0.1367298973	-0.0472309227	-0.2158961087	0.2656025733	0.2088147916	0.1048084234	0.5458597383	0.0584999723	0.0525343538	0.1030826623	0.1112578827	-0.2963609432	0.2206944353	0.1346915149	0.0831471893	-0.0217412804480261	-0.000120518576864	0.0004726832755197	1.4524727369324125e-08	-0.0402918073795319	-0.0185121977735462	0.0016234297419093	0.0003427014664068	0.1561233533788026	0.0107904746802346	0.0243745014702424	0.0001164343438247	-0.0020110680455524	-0.0006273454653114	3.935623328469023e-07	4.04439468384195e-06	-0.0001169141420693	-0.0004525730008601	2.0482232110751607e-07	1.3668916615800465e-08	-0.0010801172462967	0.0005941528064134	3.530175573689191e-07	1.1666532657475665e-06	0.0	0.0	0.0	1.0	0.0	0.0
1278.9471330466588	-0.8828548617771048	1635705.769128268	0.7794327069634709	2055.178484900523	-8.029350668697134	4223758.60479801	64.47047216090712	1218.821074459231	-0.3843046592696737	1485524.8115459546	0.14769007113638	1443.6723052730852	1439.8561247304222	1.575273	31.042326	0.106156092264937	0.0498228806283079	-0.1411465934	0.1328129525	0.0707869043	-0.0025058629	-0.0466027862	-0.106502583	0.0560152031	-0.0513702611	0.0915343063	0.196952768	0.0763688039	0.0510089774	-0.1195708507	0.1154221112	0.0313978548	-0.0544499042	-0.1008493596	0.1370397793	-0.1377348177	-0.1829221701	-0.0175727634	0.0822716478	-0.0460276327	-0.0714958032	0.0577566267	-0.3016900674	-0.0305845255	0.0339122205	-0.1003496673	-0.1577124716	0.1407515538	-0.1252682345	-0.149981086	0.0371648969	0.0954131154	0.1193449238	-0.0037092343	-0.0356814861	0.0004700162	-0.0805478345	-0.0213291785	0.3411780553	0.1786595779	0.1616917948	-0.1778185169	-0.1945453121	0.0208958483	0.1815410246	0.1538503019	-0.2097802111	-0.1649717192	-0.0027331178	0.0242950997	-0.0121158781	0.0775985425	0.0735214267	0.0878823893	-0.1029494542	-0.0146106028	-0.352214987	-0.0729144596	-0.0791520808	-0.2151393568	0.4656031426	-0.0713885184	-0.2069461466	-0.2102764286	-0.1478943499	-0.4405173143	-0.1202354641	-0.0283541277	-0.0359737235	-0.071082497	0.1740313155	0.1465916974	-0.097318037	0.0974301109	-0.1021990723	0.1318872767	0.0734003241	0.0018089855915803	0.0235502660396064	3.272428870545128e-06	0.0005546150305362	-0.0161618860273478	0.024129921352184	0.0002612065599609	0.0005822531044625	0.1417959250882461	-0.0143274282905564	0.0201060843716315	0.000205275201421	-0.0016168017384695	0.0003942663070829	1.5544592090078765e-07	2.614047861517997e-06	0.0003708729430371	0.0004877870851064	2.3793624039659834e-07	1.3754673987700006e-07	-0.0010792011068342	9.161394625000364e-07	8.393115147498556e-13	1.1646750289921624e-06	0.0	0.0	0.0	0.0	1.0	0.0
1275.8831425732485	-3.0639904734102856	1627877.7935025883	9.388037621148989	2047.8759944075248	-7.302490492998231	4193796.088470609	53.32636740032955	1214.8708238622105	-3.950250597020613	1475911.118671646	15.604479779261707	1438.7975365902737	1387.840084624959	1.573007	30.997673	0.1140538319152858	0.0520569035323773	0.1641823641	0.1300736597	-0.0491723894	-0.0656310214	-0.0621725328	0.1779354461	-0.0830773537	-0.0161044958	0.0602007682	-0.1211815885	0.1091241971	-0.1984233324	0.035048336	-0.0690622565	0.0283363927	0.0313149542	-0.1678955901	0.190669187	-0.1110906276	-0.1864545711	-0.0657603983	0.0482503016	0.0825303852	-0.2285067954	0.0434025129	0.0389598731	-0.1829834836	0.0005174704	0.192947176	-0.0507839968	0.0348528704	-0.1026636402	0.1599883237	0.0246839947	-0.0647054063	-0.0500925946	0.0990490976	0.0837013351	0.0018845629	0.143947652	0.1542748771	0.2164691948	0.0061151134	-0.1463633585	-0.0637872181	-0.0731095742	0.1115754182	0.1544355312	-0.012486989	0.0813166144	-0.0670060332	-0.0168999306	-0.2390971553	0.0366523754	0.0333409137	-0.1474492432	0.0774919938	-0.1437259313	0.0816001842	-0.2402723584	-0.2007101984	-0.08946429	-0.0546751841	0.1319428379	0.1637385449	0.0926359474	0.0358578526	0.2029104042	0.0379496164	0.1161799272	-0.1351650369	-0.0474657401	0.0161132351	-0.1090832326	0.1914200517	0.1706662751	0.0932271174	0.1037481601	0.1289028963	0.0632525717	0.004378278534773	0.0025692929431927	1.916932292805401e-05	6.601266227939807e-06	-0.0032397225189697	0.0129221635083781	1.049580199991938e-05	0.0001669823097372	0.1546217238913811	0.012825798803135	0.0239078774991424	0.0001645011149384	-0.0011131093368382	0.0005036924016312	2.5370603546110666e-07	1.2390123957563774e-06	-0.0003601660430092	-0.0007310389860463	5.344179991196024e-07	1.2971957853690494e-07	-0.0005992009613002	0.000480000145534	2.3040013971266125e-07	3.590417920230837e-07	0.0	0.0	0.0	0.0	0.0	1.0
1277.5066168978726	1.6234743246241123	1632023.156217848	2.6356688827137176	2058.5426127546925	10.66661834716774	4237597.688526916	113.77674696413548	1215.9808350916337	1.1100112294232076	1478609.3913101468	1.232124929445621	1440.2466543763474	1413.392868844148	1.381371	27.221308	0.1105776765978256	0.0773798970324406	0.1206934286	-0.0729320149	0.0578893425	-0.0506548266	0.0248607275	0.0812352822	-0.0015870343	0.1427187097	0.1164387332	-0.158522633	-0.0228987087	-0.1756442741	0.067934368	-0.1562175087	-0.118281808	-0.0897936017	0.0487811856	0.0802641411	0.0449175326	0.0461130464	-0.2582458685	-0.1378277955	0.0734374259	-0.0523270455	-0.1654247985	-0.0165044373	-0.2208500785	0.1204219644	-0.0056647905	-0.0082598202	0.0465517041	0.2147112484	0.0428058871	0.1998421653	0.0801787179	-0.1319884677	-0.0114068972	-0.0806151024	-0.034453417	0.1475959868	0.0612734766	0.0166975368	-0.0586043752	-0.1662892554	0.1667499792	0.0092082399	0.0269078608	0.042348325	0.1578583793	-0.0059937308	0.017597341	0.1011262911	-0.1096002315	0.0307388915	0.0539293479	-0.1532084429	-0.1099995219	0.0293674364	0.0999490796	-0.2089945869	-0.155333415	-0.0712364578	-0.1148828849	0.0190138967	0.1373471218	0.2953930025	-0.0392149204	0.1336623319	-0.0592670604	0.04050153	0.0647941479	0.0776540045	-0.0651979077	0.0303315573	-0.1420356779	0.0381482857	0.0269825844	0.0807934761	0.1257424501	0.0527593557	0.009497877469073	0.0051195989342999	9.020967641752452e-05	2.6210293248085684e-05	-0.0752487772462018	-0.0720090547272321	0.0056623784770484	0.0051853039627095	0.1545300405270069	-9.168336437420654e-05	0.0238795334252783	8.405839302973525e-09	-0.0010190044791558	9.410485768240016e-05	8.855724239424791e-09	1.038370128539583e-06	-2.1314022241814e-05	0.0003388520207673	1.14820691978141e-07	4.542875441245419e-10	-0.0003650110483116	0.0002341899129885	5.4844915345608026e-08	1.332330653895332e-07	0.0	0.0	0.0	0.0	0.0	0.0
1276.2343564750752	-1.2722604227974443	1628774.1326473493	1.6186465834167318	2053.579287900763	-4.963324853929407	4217187.891695005	24.634593605633373	1216.4702690827005	0.4894339910667895	1479799.9155621375	0.2395456316115662	1438.5952459667265	1390.6810179692563	1.217415	23.990374	0.1382574745988055	0.0819630999203776	-0.0111890185	-0.1407014737	0.0646901763	-0.0262432373	0.0589915525	-0.0679065685	0.0576621286	-0.0370005814	0.0811923634	-0.0098009117	-0.0142867284	-0.098334007	-0.0513629747	-0.0457662599	-0.0348958944	-0.0395656627	-0.057598386	0.2218470011	-0.1515712208	-0.0039629802	-0.0011078175	-0.1654638948	-0.1209034941	0.2353562989	-0.084697795	-0.0391011155	-0.0653484991	-0.0631828083	0.1767352771	0.0119819714	-0.03453322	-0.1147192784	0.091569301	-0.0558123373	0.0670518803	-0.0472253912	-0.030292842	-0.0150750774	-0.0186164844	0.0893240965	-0.1748892888	0.1210911031	-0.1476057143	-0.1447328314	0.0128093038	-0.2009188331	0.0266954435	0.1171228587	0.0185303449	0.0102778641	0.0128184658	0.0734805081	-0.0086136323	0.0083980964	0.0977380706	-0.0776258329	-0.0935099949	-0.0202954002	0.1120716417	-0.2553244472	0.0350470946	-0.0745539194	0.0074082239	0.0950896019	-0.0451682086	0.1204988832	0.0934688222	0.0140838962	0.150408156	-0.0404161404	0.0994511215	-0.1686388912	-0.0209579209	-0.0595649816	-0.1595387016	-0.0851306017	0.0169419484	-0.1176168446	0.1224102548	0.0419779864	0.0005983690153072	-0.0088995084537658	3.580454784797082e-07	7.920125071864893e-05	-0.0097520089557718	0.06549676829043	9.510167867345338e-05	0.0042898266564902	0.1162365585180964	-0.0382934820089104	0.0135109375361308	0.0014663907643667	-0.0010190983230585	-9.384390270016261e-08	8.806678073997584e-15	1.038561392060647e-06	-0.0005323139811022	-0.0005109999588603	2.611209579553162e-07	2.833581744768733e-07	-0.0003652715624625	-2.6051415089999724e-07	6.786762281914654e-14	1.3342331434379605e-07	0.0	0.0	0.0	0.0	0.0	0.0
1276.3429607875937	0.1086043125185369	1629051.3535520409	0.011794896697624	2058.0129602076645	4.433672306901372	4235417.3443827145	19.65745012498413	1218.4714580266327	2.0011889439322204	1484672.6940255482	4.004757189316555	1443.0071619307275	1405.4520516297528	1.071492	21.114817	0.1374211411293696	0.089176354727439	-0.1011981356	-0.1293879896	0.0071729025	-0.0548429179	0.1229296282	-0.128925765	0.1198790967	-0.0382909125	0.1767413686	-0.025262307	-0.0034335577	-0.074432369	-0.0912069688	0.0079263114	-0.0946795322	-0.1877511885	-0.0276216781	0.2361821968	-0.2510208208	0.0155612839	0.1610038107	-0.0437782616	-0.0118919195	0.1095063248	0.116857262	0.0141906883	0.1292610352	0.0499373827	0.0653540456	0.1132968301	-0.0034309802	0.1830713239	-0.1572090339	0.0883629575	-0.0458298397	-0.0447302785	-0.1672736776	-0.0463923825	0.0693534089	0.1069442416	-0.2360225026	0.2731022798	0.0535578617	-0.0985630655	0.0686972332	0.0220735427	0.0248593894	0.0112933188	-0.1781018822	0.0202422266	0.0935385644	-0.0118560924	0.0589942896	0.1430622962	0.1412406092	-0.0536190454	-0.1166482729	-0.02952146	0.0707650124	-0.166116807	0.1378061869	0.0331029143	0.0335579957	0.0017572185	-0.1745021188	0.0330495265	-0.0053524045	-0.0074916567	0.1999125081	-0.0677484512	0.123936923	-0.1542447247	-0.0424174545	-0.0140891893	-0.0664115152	-0.1059390348	0.0417882473	-0.1944849073	0.1189108618	0.0309673479	-0.0057508453116952	-0.0063492143270024	3.307222179904666e-05	4.0312522570212535e-05	0.0059950470636209	0.0157470560193926	3.5940589295029574e-05	0.0002479697732778	0.0357177253859219	-0.0805188331321745	0.0012757559067441	0.0064832824889669	-0.000498065115421	0.0005210332076375	2.714756034610222e-07	2.480688591993341e-07	-0.0003574088695017	0.0001749051116005	3.0591798063983355e-08	1.2774109999848325e-07	-0.0003650891286845	1.8243377800000306e-07	3.3282083355354393e-14	1.332900718836074e-07	0.0	0.0	0.0	0.0	0.0	0.0
1280.1756572658287	3.832696478234993	1638849.7134559965	14.68956229427492	2050.821338200973	-7.191622006691432	4205868.161220429	51.7194270871285	1217.6716251087394	-0.7998329178933545	1482724.1865949582	0.6397326965457976	1439.3921391011577	1398.450652612704	1.283142	25.285604	0.059733891406064	0.0321740137596634	-0.0558520986	-0.0840641589	0.1327970179	0.0491366074	0.0373753278	-0.0747835148	0.1146157227	0.0067570485	0.1889332481	0.1100538649	0.0935733986	-0.1439771436	0.1760380149	0.0024642324	-0.0629366247	-0.1502731746	-0.1224564951	0.1864286699	-0.078378215	0.0168648638	-0.0306995866	-0.0742852773	0.0423069548	0.2023179388	0.1044438655	-0.0061753491	-0.1965782996	0.0678347309	-0.0201784125	0.0930950793	-0.1521485014	0.1281319948	0.0433764796	-0.0549135323	-0.0427477766	-0.0036313713	-0.0598414975	-0.0696811464	0.0290244226	0.1623706923	-0.1565578101	0.0739875508	-0.1595485459	-0.0639771953	-0.0719757219	-0.2248446119	-0.0943673477	0.0284053835	-0.1579414745	0.0654448457	0.0723266981	0.106724257	-0.0942986376	0.2459075183	0.1490052387	-0.0413916726	-0.0953437659	-0.0458364405	0.1186154076	-0.159649475	0.109309188	0.0164359823	0.0412048221	-0.0654374318	-0.0602645209	-0.0034745639	0.1943706898	-0.0801684645	0.1001296551	-0.0984675775	-0.0328105647	-0.1520940774	-0.1398197254	0.0952278888	-0.2406751085	-0.1022450661	-0.0323718247	-0.0835368108	0.1152490509	0.0197875765	-0.0015356164695958	0.0042152288420994	2.3581179416938687e-06	1.776815419126665e-05	0.0099461345578077	0.0039510874941868	9.892559264201658e-05	1.5611092386719325e-05	0.0188062443771741	-0.0169114810087477	0.0003536748275739	0.0002859981899092	-0.0010161002225123	-0.0005180351070913	2.683603721790947e-07	1.0324596621895455e-06	-0.0005323140378685	-0.0001749051683668	3.059181792141865e-08	2.833582349118668e-07	-0.000365270734447	-1.8160576250003365e-07	3.2980652973218625e-14	1.334227094434508e-07	0.0	0.0	0.0	0.0	0.0	0.0
1283.4503998696478	3.2747426038190497	1647244.9289255587	10.72393912126757	2060.7072093769657	9.885871175992634	4246514.202778202	97.73044890832196	1219.679754808577	2.008129699837582	1487618.7042899104	4.032584891369777	1442.2413316731845	1401.342963074301	1.308627	25.787807	0.1098513047996031	0.0577600310046823	-0.0446965296	-0.1333060127	0.1735722235	-0.1632037545	0.1130384645	-0.1052661727	0.1415491479	0.1022546165	0.0908942873	-0.1201596216	0.1159415541	0.0521183348	-0.1237411798	0.0112738681	-0.1945632878	-0.2184252283	-0.0946086176	0.0810459012	-0.0652204138	0.009965179	0.0012190358	0.0137263229	-0.0263131358	0.0828662369	0.2304210643	0.0961330218	0.0806874561	-0.0458876044	-0.1839536945	-0.0044086635	0.0555503986	-0.0121838256	-0.0625923892	0.0716666026	-0.0793130919	-0.0412245292	-0.1767639913	-0.1478804906	0.0315052543	0.0817743172	-0.1177628785	-0.0202765063	0.0366589564	-0.0529761864	-0.0459261617	-0.2415663116	-0.0821674779	-0.0023181596	-0.1047862091	-0.1479565505	0.135042213	-0.0949007105	-0.0972255813	-0.1086423574	0.1525839988	-0.0509832328	-0.1637008937	-0.0035857	0.1123693092	-0.0719476559	0.0972154068	0.1019750066	-0.0864826135	-0.1133981144	-0.095298948	-0.1100876218	0.264344595	-0.0478026077	-0.0589446304	0.0385447488	-0.0468068009	-0.0927608386	-0.1472371555	-0.0887086555	-0.0782063926	0.1942061858	0.0656451876	-0.0496996577	0.1114298236	0.0084997322	0.0003055498957138	0.0018411663653096	9.336073877071406e-08	3.389893584747364e-06	-0.0033306832032735	-0.0132768177610812	1.1093450600568225e-05	0.0001762738898609	-0.0184940532059982	-0.0373002975831723	0.0003420300039862	0.0013913121997932	-0.0004580108716776	0.0005580893508347	3.114637235150969e-07	2.0977395857487498e-07	-0.0001829719124308	0.0003493421254377	1.2203992060532974e-07	3.347872073858434e-08	-0.0001240417489186	0.0002412289855284	5.819142345906104e-08	1.5386355474785006e-08	0.0	0.0	0.0	0.0	0.0	0.0
1280.4701104173398	-2.980289452307943	1639603.7036721944	8.88212521953798	2062.942839864957	2.2356304879913296	4255733.160550093	4.998043678836351	1218.1074900984509	-1.5722647101260918	1483785.8574339475	2.472016318707884	1444.3376756673251	1422.305508085946	1.143844	22.540588	0.1162310349805755	0.0564939429503126	-0.0985152065	-0.1316119394	0.1428925458	-0.0181926138	0.0638262446	-0.1584220605	0.187480039	0.040454568	0.003280088	-0.1660563742	0.2719342731	0.1869691263	-0.1056320831	0.0927329867	-0.1925043485	-0.2126872185	0.0612057216	-0.1345258917	0.0836481924	0.0541301923	-0.0691331453	0.1696925284	-0.1564907401	-0.0589503862	-0.0076700542	-0.0361963637	0.0106692169	0.1714218091	-0.2921911312	-0.1084094696	0.1141432469	0.1783230308	0.1622226118	0.015590446	0.0110164766	0.0317598479	-0.2546765758	-0.2172765593	0.0900727786	-0.0464277868	-0.0086464525	-0.1259505895	0.1643064035	-0.0356828139	-0.1143073751	-0.1096393475	-0.0228627253	-0.1422707057	0.1276167644	-0.076960522	0.226879827	-0.1183433231	-0.0435818443	-0.1611818594	0.2056485889	0.0290542349	-0.1936209544	0.0854206323	0.0457007576	0.0457163578	0.1213209352	0.1795615231	-0.0977965093	-0.0734026015	-0.1411180294	-0.1127963218	0.1175397325	0.0206024372	-0.0722646877	0.1074970758	-0.1718240918	-0.0857338762	-0.0923090543	-0.0736472035	0.144963797	0.1948032723	0.0596008331	0.1334360706	0.1074583966	-0.0028345346	-0.0024038311677827	-0.0027093810634965	5.77840428320354e-06	7.340745747233425e-06	-0.0311769724842321	-0.0278462892809586	0.0009720036132825	0.0007754158267188	-0.0398694159251959	-0.0213753627191976	0.0015895703262162	0.0004569061313772	4.997327158335523e-05	0.0005079841432609	2.580478898045667e-07	2.497327872743779e-09	0.0001900072873617	0.0003729791997925	1.3911348347785365e-07	3.610276925055164e-08	0.0002809949463664	0.000405036695285	1.6405472452739397e-07	7.895815988345603e-08	0.0	0.0	0.0	0.0	0.0	0.0
