global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
1266.5819218445165	-0.39919494986475	0.1593566079975202	1604229.7647433488	1574.4393300009035	2.438729175546314	5.947399991660804	2478859.203853694	1219.881426259389	2.925278660805361	1488110.694132641	8.557255243363207	1301.3251638031006	1233.0536130314142	1.08774	21.726826	0.1025220912502024	0.0574127869962704	-0.0809689444	0.0368323499	0.1287192482	0.1133536181	-0.0170522306	-0.1061746755	-0.0050950037	-0.1334675145	-0.011747554	0.0160615017	-0.0432735753	-0.0953378878	0.061863763	0.0539631538	-0.0393262486	-0.0267289336	0.0106966558	0.0247382632	0.0396017635	-0.0814776607	0.108146017	-0.1093996254	-0.0825665403	0.0057173158	0.046299688	-0.0624306257	-0.003261739	0.0266062089	0.1034877038	0.071768392	0.012912453	-0.0157201633	-0.0675026028	-0.1167783687	-0.1469814902	0.0690867939	0.0068441332	0.0708915374	0.0491942907	0.0866510191	0.0587286865	-0.02888863	-0.0716252182	-0.0791731374	-0.1098277901	0.0539995944	-0.0499591049	-0.0257270942	-0.0906767236	-0.0642104511	0.0286541099	0.017434048	-0.0382314707	-0.1071702979	-0.0341040483	-0.0130168876	0.0816973439	-0.0412663866	-0.1119717997	-0.0990282418	-0.0833090385	-0.0497182538	-0.0071688465	0.0408204835	0.080764357	-0.0853302951	-0.069231766	-0.0360036273	0.0843597942	-0.0217999298	-0.0257953263	0.0804069353	0.1121301933	0.0154291754	-0.067130921	0.0071068046	-0.0193115397	-0.1558862852	0.0112577681	-0.1695329796	0.0588283115	-0.0683860432	-0.0323852302	0.1419863355	0.1094628008	0.0197581702936133	-0.0087098116503626	0.0003903852933514	7.586081898479212e-05	-0.0219449663403423	0.0299679220764944	0.0008980763535828	0.0004815815476787	-0.0895630271697456	-0.0371797476089384	0.0013823336322643	0.0080215358358085	-0.0026450042594936	0.0004300047278138	1.8490406594222026e-07	6.996047532739288e-06	-0.0006019987514302	0.0001029996540051	1.0608928725190897e-08	3.624024967235198e-07	-1.7961355289843918e-06	2.87816469139984e-07	8.283831990820738e-14	3.2261028384800408e-12	0.0	0.0	0.0	0.0	0.0	0.0
1261.8084480230548	-4.773473821461721	22.786052324180364	1592160.5595023502	1549.125987859062	-25.31334214184153	640.7652903899304	2399791.326260315	1218.947442391506	-0.9339838678829436	1485832.867312794	0.8723258654655841	1298.2492937088014	1236.0863489097271	1.302443	26.015373	0.0395521907702218	0.0208936150220603	0.0627705179	0.1695685793	0.0335588587	-0.2040667631	0.0544461268	0.0095187348	0.2394802668	0.0573295869	0.0453732847	-0.1182012295	0.0080673562	-0.0128578113	-0.1332144062	-0.0078018322	0.2571825149	0.0597606408	0.0165346048	0.0531362	-0.0072677899	-0.1219092787	-0.0295907659	-0.0220568482	0.0905276498	-0.1148501259	-0.0599888175	-0.089265896	0.0753095507	0.0598080725	-0.0442007651	-0.0571385936	0.1506073965	-0.0667686684	-0.2026433026	0.0221508127	-0.0721922289	0.0753503744	0.0750100331	0.0067582493	0.1974953197	0.0465018713	0.0173871642	-0.0545797757	-0.0012461574	0.0759486336	-0.0007134815	-0.03704578	0.0185537989	-0.1524987233	0.1375949838	-0.2750458775	-0.049118014	-0.1854251529	0.0119693889	-0.0313614739	0.1866007595	-0.1028518339	-0.1000251695	-0.0067673555	0.0079155691	-0.0699662761	-0.0802756676	-0.0078085572	0.0535860184	0.1794618296	0.0612528572	-0.0246309362	-0.0016937591	-0.0333335	0.181985166	0.1240716934	0.021464724	0.0232488972	0.1614574379	0.0048269206	-0.0149833496	-0.034140198	-0.0700079227	-0.1340867245	0.1333818954	-0.2333272189	0.2636885312	-0.0383845003	-0.0787811629	0.1397444952	0.1012278027	0.0136885328711429	-0.0060696374224703	0.0001873759321643	3.68404984402531e-05	-0.0056130597383514	0.0163319066019909	0.0002667311732561	3.150643962630149e-05	-0.0822723876309439	0.0072906395388016	5.315342488473866e-05	0.0067687457664962	-0.0026080013753471	3.700288414649989e-05	1.369213435159293e-09	6.801671173812366e-06	-0.0007619986298117	-0.0001599998783815	2.5599961082094792e-08	5.806419118349083e-07	-1.993517140162337e-06	-1.97381611177945e-07	3.895950043120146e-14	3.974110588121022e-12	0.0	0.0	0.0	0.0	0.0	0.0
1260.1483996350337	-1.660048388021096	2.755760650571439	1587973.9891027366	1550.0973395247486	0.9713516656865976	0.9435240584321278	2402801.7620017035	1216.5002832610812	-2.4471591304247795	1479872.9391742907	5.988587809621363	1295.2032336807251	1205.1363717603012	1.269263	25.35261	0.0716695360231689	0.0373975558176861	0.0199177544	0.1381492179	-0.0477624488	0.0439496899	0.1729310952	0.1889776001	0.0655853365	0.0538661814	0.2146445322	-0.1650684282	-0.1292695514	-0.0023438463	0.0643217173	-0.0038921818	-0.0217569412	-0.1650591262	-0.0102108123	-0.0484143339	0.015841779	-0.0533736998	0.0060639329	0.0220945767	-0.0210858159	-0.0545361804	-0.0512923672	0.0406964442	0.0375169517	-0.0302729475	0.0383029693	-0.1836461368	0.1369715393	-0.0405540089	0.1202756409	0.2292054007	0.0516824197	0.0272123401	0.1329597085	0.0936898709	0.0838249897	-0.0051458087	0.0351195368	-0.0257486682	0.0065639683	0.1353505374	0.0824802713	-0.1322662843	-0.061009032	0.0855293596	0.0949624918	-0.0588206428	-0.0769692777	0.0373186287	0.0264484189	-0.145979467	-0.1056082714	-0.1826456473	-0.1266657875	0.136441279	0.0448298223	-0.0492987989	-0.0398265061	0.005852429	-0.0159622781	0.0954507816	0.0727328826	-0.1078614723	0.0303210951	-0.108358712	0.1298417358	0.0413926774	0.1952099109	0.0881504176	0.0486542362	0.1126982431	0.1214651714	-0.1479179899	0.0387167245	0.0603052864	0.0665510469	-0.0542142572	0.1728732685	-0.0925667117	0.0204610282	0.1373117808	0.0924399334	0.0269729206794124	0.0132843878082694	0.0007275384499778	0.0001764749594404	-0.0202082583839882	-0.0145951986456367	0.0002130198235055	0.000408373706914	-0.0525726874531642	0.0296997001777796	0.00088207219065	0.002763887466048	-0.0026490050466045	-4.100367125739989e-05	1.6813010565849215e-09	7.01722773693611e-06	-0.0005219993613632	0.0002399992684485	5.7599648855815197e-08	2.7248333326358864e-07	-1.191469016403185e-06	8.020481237591519e-07	6.432811928255758e-13	1.4195984170487728e-12	0.0	0.0	0.0	0.0	0.0	0.0
1264.2051595561798	4.056759921146067	16.457301057817048	1598214.685448466	1561.572495012652	11.47515548790352	131.6791934715623	2438508.657180039	1216.269471301523	-0.2308119595581956	1479311.4268200863	0.0532741606750941	1297.6461363220214	1217.6508338014844	1.193539	23.840096	0.0744905942449997	0.0449406200372379	-0.0239218867	-0.1264382346	0.1233605527	0.1297764379	0.0450030961	0.0097209085	0.0353803706	-0.0492238737	0.055746174	0.189408244	-0.0615748224	-0.0331312862	0.2506122006	0.0105482404	0.0080455492	0.0423981843	0.0234822823	-0.0873364798	-0.0622898036	-0.0644943073	-0.0467903326	0.079849504	-0.0575104246	-0.1056845921	0.0592482838	-0.1543842902	0.1121548848	0.2037499127	-0.0553226238	-0.2169133227	0.0687755594	-0.0381301198	0.0786698916	-0.0071218787	0.0238058509	-0.0552094369	-0.0540667359	-0.1578899518	-0.0984646382	-0.0161074558	0.0513270875	-0.138022544	0.0396767333	-0.0817325111	-0.1044781729	0.0012267828	-0.0695065114	0.2118754081	-0.1022609497	-0.0820701854	-0.1991529901	-0.0230691219	0.0320618247	0.0335734905	-0.0519007147	-0.082135971	0.0751751484	0.1504967758	0.0603122739	-0.0535944824	-0.0759138075	-0.0990971637	0.0315635286	-0.0757944893	-0.0583691683	-0.1194691864	0.0009926792	-0.0886926053	0.0144023702	0.0112195241	0.1635670008	0.129098741	0.0649768296	0.1518949196	0.1202512661	-0.0124706294	-0.0594893038	-0.1411885804	0.0079228202	-0.1651456557	-0.0266709102	0.0497905781	0.0075323591	0.1346915149	0.0831471893	0.0319447252284561	0.0049718045490437	0.0010204654699215	2.471884047389165e-05	-0.0171444209828877	0.0030638374011005	9.387099620382264e-06	0.0002939311708384	-0.0804934155128123	-0.0279207280596481	0.0007795670553808	0.0064791899409182	-0.0021470077497618	0.0005019972968426	2.520012860373777e-07	4.609642277537229e-06	-0.0003029458486676	0.0002190535126955	4.798444142428138e-08	9.17761872249324e-08	-5.082514418225295e-05	-4.9633675165849766e-05	2.4635017104690916e-09	2.583195281146801e-09	0.0	0.0	0.0	0.0	0.0	0.0
1266.3866063215278	2.181446765348028	4.7587099900473735	1603735.0366705563	1558.963272221181	-2.609222791471211	6.808043575532819	2430366.484134572	1218.946945960161	2.677474658637948	1485831.6570656036	7.168870547648395	1297.7578167533875	1234.2863803111331	1.087029	21.712624	0.0506616967009774	0.0272026080246747	-0.0577388754	-0.165026824	-0.0405577231	-0.0536704132	0.1110017529	-0.0400484167	-0.073604854	0.0801708579	0.1114169976	0.0422540684	0.0809611149	-0.1253055228	0.0569348016	-0.0851845186	0.0215927478	0.0719697338	-0.0316789932	-0.0702201593	-0.1370736256	0.0710766712	-0.0094083524	0.0691679221	-0.0294497168	-0.0239356647	0.0617942093	-0.1248404354	0.002036588	-0.1822738147	-0.1741524904	-0.1477255467	0.0440216315	-0.1860442186	0.0594553845	0.0341585143	0.0495254892	-0.0882768171	0.0710755892	-0.1390671112	-0.1270022095	-0.0302350527	0.0506261734	0.0249596449	0.151372412	-0.0867214807	-0.0930035571	-0.0852201157	0.0209571881	-0.0393401837	-0.0168221838	-0.1003554945	0.0472328437	0.1063260386	0.0077779026	0.1559703149	0.181153582	-0.2658462436	-0.0179048642	0.1127651199	0.1715469572	-0.0327670891	-0.0945500106	-0.1213068886	-0.1212352566	-0.0532102673	-0.1909402449	-0.0747882919	0.0356309542	-0.0826182305	0.0167185641	0.0299458527	0.0981147261	0.124506661	0.0712335566	0.0121863095	0.1401927883	-0.1186843862	-0.0216565751	0.0226113594	-0.0297317639	-0.0417827019	-0.0530739324	-0.0335505171	-0.0151737783	0.1318872767	0.0734003241	0.019734631456231	-0.0122100937722251	0.0003894556787132	0.0001490863899265	-0.0172056767804633	-6.125579757560243e-05	3.7522727366231804e-09	0.0002960353134737	-0.0846482574985501	-0.0041548419857377	1.7262711926449537e-05	0.0071653274975408	-0.0019140016007402	0.0002330061490216	5.4291865481876164e-08	3.663402127636048e-06	-0.0007049993131518	-0.0004020534644842	1.6164698830374792e-07	4.970240315445098e-07	-1.1746547792732811e-06	4.965048940297967e-05	2.465171097955396e-09	1.3798138504695609e-12	0.0	0.0	0.0	0.0	0.0	0.0
1267.536028038824	1.1494217172962635	1.3211702841922914	1606647.5823764384	1564.9296872470918	5.966415025910919	35.5981082614156	2449004.9260272807	1220.0097580182446	1.0628120580836369	1488423.8096597358	1.1295694708079755	1300.100166091919	1229.2316685931785	1.065418	21.280958	0.0599707121944622	0.0358073101242371	-0.1689995585	-0.0088249474	-0.1184422831	-0.0051690395	0.0087643564	-0.0731424692	-0.1337638039	-0.1036090409	-0.0545155117	-0.048283548	0.0387457988	0.0856122777	0.0619846785	0.0001857533	0.0537693524	-0.0305463091	-0.0014075458	-0.0160766407	-0.0170047874	-0.0043996158	-0.1796547201	0.0795728599	-0.0736055244	-0.1654358092	-0.093822316	0.0098562701	0.0578117273	-0.1019172902	-0.0666217243	-0.1934793142	-0.1143484504	-0.1870424158	0.0090080108	0.0828770624	-0.2220329535	-0.044693894	0.0417550405	-0.0349821985	-0.0981820485	0.0750965486	0.0763565226	0.1173751502	-0.0007985552	0.0380588878	0.0712831823	0.1134765959	0.1933830017	-0.0201620278	-0.0105220128	-0.0455670326	-0.0503481911	0.0872725216	0.1423069512	0.0565372844	0.135472086	-0.2543305241	-0.0659479698	-0.0635379595	0.0580579681	-0.0157870889	-0.0622873548	-0.1164615393	-0.2001479085	-0.0991670873	0.0437547884	-0.0492484564	0.214114081	-0.0575711274	0.0548566645	0.0891304886	0.0947390343	0.0036644005	0.0734178171	0.0732805171	0.0454759163	0.0128999458	-0.1370717667	0.0608194622	-0.0943382065	0.112081308	-0.0118459879	0.0119011519	-0.1387645849	0.1289028963	0.0632525717	0.0187700277800075	-0.0009646036762234	0.0003523139428622	9.304602521838884e-07	-0.0168479572488706	0.0003577195315926	1.2796326328290058e-07	0.0002838536634597	-0.0638166558751649	0.0208316016233851	0.0004339556261954	0.0040725655670892	-0.0022650030575161	-0.0003510014567759	1.2320202265880414e-07	5.130238850557282e-06	-0.0002999999217228	0.000404999391429	1.6402450705786042e-07	8.999995303368613e-08	-8.397557189569055e-07	3.348990603163757e-07	1.1215738060079141e-13	7.051896675208294e-13	0.0	0.0	0.0	0.0	0.0	0.0
1267.384031840979	-0.1519961978449373	0.0231028441593173	1606262.284165496	1569.76381384075	4.834126593658084	23.36877992351231	2464158.4312438564	1219.8817998959685	-0.1279581222761407	1488111.6057174276	0.0163732810564357	1299.0297897720336	1217.1030807562277	1.016663	20.307108	0.0627224605495953	0.0422802260774782	-0.1993836071	0.1219043783	0.0627811048	0.0183698324	0.0432892451	0.0394062424	0.0479409423	-0.223702538	0.0506799604	0.0339659538	0.0330762985	0.0275369002	-0.0268984718	0.0151096784	0.015102578	-0.0016491589	-0.0475986078	0.0635797541	-0.0928400129	-0.0731042487	0.0236818872	-0.066953374	0.0699638802	-0.1530728689	0.076271956	0.0849893424	0.0770214773	0.0947019153	0.0836737622	-0.1211938652	-0.1557978776	-0.052054086	0.0908178682	0.1565208408	0.0203978584	0.0277383039	0.010062091	-0.023523526	-0.0124789819	0.1056886493	0.1388270961	-0.0586604962	-0.0602654257	-0.0671452922	0.1311953019	-0.0866904176	0.0676156367	0.0443224067	0.1339479682	0.0171571775	-0.0608527605	-0.1328085822	0.1193034713	-0.0268416405	0.0595441823	-0.0270583183	-0.1221357762	-0.1055113084	-0.0790691021	-0.0122241278	-0.0534780261	-0.0576438147	-0.1086790868	-0.1710901397	0.1517971508	-0.1818142603	0.1426862506	-0.0248612366	0.0409134514	0.0855734508	0.1443328347	-0.0824216266	0.0008120812	0.0606053264	-0.0143476284	0.0219660049	-0.1231008006	0.1769633544	-0.1000099069	0.1307198658	0.0175084065	-0.0120015694	-0.0269073618	0.1257424501	0.0527593557	0.0185107614611581	-0.0002592663188494	0.0003426482898718	6.72190240897202e-08	-0.0294789831238233	-0.0126310258749526	0.0001595428146537	0.0008690104460146	-0.0280399755125415	0.0357766803626233	0.0012799708577693	0.0007862402267439	-0.0024830024820212	-0.000217999424505	4.7523749084554745e-08	6.16530132572344e-06	-0.0003629993380571	-6.299941633430004e-05	3.968926458462471e-09	1.3176851942989277e-07	-9.5067474295313e-07	-1.109190239962245e-07	1.2303029884275027e-14	9.037824668889999e-13	0.0	0.0	0.0	0.0	0.0	0.0
1268.593327973216	1.2092961322368865	1.4623971354430931	1609329.0317781596	1556.7060725175215	-13.057741323228356	170.5046084643454	2423333.796212927	1222.5281408292958	2.6463409333273376	1494575.0551195345	7.003120335403804	1298.93478225708	1230.655563253752	1.185709	23.683689	0.1747954583220574	0.1087620116872155	-0.166453172	-0.1763694273	0.1284725405	-0.0959850377	-0.022759501	-0.0363829983	-0.0213257124	-0.0824978875	0.1004039732	0.1435063689	0.2742612467	-0.0132668041	0.1292142795	-0.1012024257	0.0084167538	0.0102363984	-0.028499771	0.0372159926	-0.1744481107	-0.001871104	-0.0329917747	0.1284179545	-0.0664366133	-0.0392945705	0.2395992801	-0.0203900915	-0.082551371	0.0235791994	0.0271679827	-0.0159551396	-0.123736291	0.0226479302	0.0277858788	-0.1028603678	-0.0081043862	0.0165346952	-0.016863833	-0.1081987418	-0.143273004	0.0241646015	0.0653763901	-0.0083820498	0.1412978314	-0.1758453187	-0.0584486279	-0.0734744183	0.1362877433	0.1633309121	-0.0272241573	-0.0144516688	0.0017630764	-0.0438783328	-0.0396582879	0.0288932832	0.0194640927	0.0758080085	-0.0437303815	0.0095334057	-0.0224835687	0.0501183672	-0.1146286014	-0.2040925575	-0.1271812462	-0.1211168923	-0.1365986245	-0.1485898863	0.0685106779	-0.0036651341	-0.0498424921	0.1059722931	0.0916342311	-0.0656040101	0.0107137664	0.0268949177	-0.076830693	0.0523311686	0.0026092237	-0.0014845515	-0.1155297912	0.203685164	-0.038986691	0.0028348339	-0.0002666702	0.1224102548	0.0419779864	0.0201035559512803	0.0015927944901222	0.0004041529618862	2.536994287763643e-06	0.0006535927687423	0.0301325758925656	0.0009079721299212	4.2718350735222564e-07	-0.1083496603284288	-0.0803096848158873	0.0064496454752271	0.0117396488932858	-0.0015030428953564	0.0009799595866648	9.60320791496246e-07	2.2591379452813496e-06	-0.0004518590242692	-8.88596862121e-05	7.896043833712875e-09	2.041765778135135e-07	-0.0001873394643357	-0.0001863887895927	3.4740780885849274e-08	3.509607489758701e-08	0.0	0.0	0.0	0.0	0.0	0.0
1267.4566594319062	-1.1366685413097457	1.292015372803225	1606446.3835382871	1565.7574082263925	9.051335708870964	81.92667811468266	2451596.26141583	1222.5838336887982	0.0556928595024146	1494711.230397199	0.0031016945995556	1300.6958577346802	1228.9986122695493	1.125357	22.478195	0.099485899299491	0.0615241944008453	-0.1922568979	-0.0697710422	-0.0801481514	-0.1734560354	-0.1908398643	-0.0643018728	-0.095078495	-0.0572685848	-0.0515425589	-0.1312312038	0.3196171518	-0.0995690427	0.0640117228	-0.0724277786	-0.0276091651	-0.0612714147	-0.0021313413	0.1023601141	-0.2625799981	0.0691045017	-0.0587754574	0.0449088585	-0.1267237108	0.063672756	0.0654899492	0.1424757405	0.0092290217	-0.0061361018	-0.0209539943	0.0393914738	-0.0586486425	-0.0080856087	0.0159461333	-0.092732898	0.0977558454	-0.0718670429	0.0068052513	-0.0788358861	-0.0223632932	0.0248026444	0.0493348708	0.1860513066	0.2608374038	-0.1182602334	0.1449174684	-0.081131082	0.1467573971	0.0590040919	-0.0615360105	0.1378450428	-0.1210228328	0.0630357556	-0.1151710125	0.075753022	0.1114605948	0.16941859	0.0632330653	-0.1411015663	-0.1053485508	0.1624988598	-0.1077851485	-0.2467102233	-0.0761939553	-0.1083961348	-0.0711203382	0.0041500221	0.1338023494	0.1266576058	-0.0523972069	0.1849175312	0.0238889419	-0.0741081271	-0.0924521644	-0.0065014596	-0.045830656	0.0735032045	0.0210837903	0.0173909031	-0.1517617688	0.1164998572	-0.1748108199	-0.1038089298	0.0936166024	0.1189108618	0.0309673479	0.0191244474248435	-0.0009791085264367	0.0003657444893056	9.586535065412417e-07	0.020394175934328	0.0197405831655857	0.0003896906237174	0.0004159224120403	-0.1087280049722423	-0.0003783446438135	1.4314466950236814e-07	0.0118217790652439	-0.000419647545576	0.0010833953497804	1.1737454839257952e-06	1.76104062507961e-07	-0.0007049122430637	-0.0002530532187944	6.403593154225705e-08	4.969012704210968e-07	-0.0004186481550339	-0.0002313086906981	5.3503710392515545e-08	1.7526627771328838e-07	0.0	0.0	0.0	0.0	0.0	0.0
1266.3115527444547	-1.1451066874515163	1.3112693256461847	1603544.948614072	1564.9872017960522	-0.7702064303402949	0.5932179453375396	2449184.941785437	1221.7834452733796	-0.800388415418638	1492754.7871440894	0.6406216155363583	1300.7847222137452	1247.4676316691116	1.247306	24.91404	0.2014335540231125	0.0919584627319413	-0.1575740877	0.077987152	-0.11900643	-0.2179017187	0.1136557094	-0.0562579663	-0.1228389572	0.0003739356	-0.0236999895	-0.1887342074	0.097955153	0.0077190166	-0.0397918671	-0.0392619815	-0.0784322394	-0.293472196	-0.1131155724	0.1677077121	-0.1122630746	0.0728322831	0.0569719012	0.0387051564	0.1043900683	-0.1294958495	-0.0030408809	0.1494461795	0.0173677833	-0.1749410442	0.0701087535	0.0510217918	0.0027998964	0.1049260366	-0.1507529909	-0.1565338873	0.1313409923	-0.065805448	-0.0159463147	-0.0038236253	-0.0227250861	0.0396110602	0.0654456392	0.2822813825	-0.0023492538	-0.0564005312	0.16494807	-0.0131112752	0.1464528462	0.0536567819	0.1189794558	-0.010691921	0.0671487769	0.0189062604	0.0044874377	-0.1777545613	-0.0699054301	0.0345178786	0.1516761674	0.0268320032	0.0043907661	0.2137236898	-0.0342529856	-0.0917489158	-0.2260589959	-0.0183911573	0.103831841	0.0847576757	0.0902541396	0.0241801961	0.0471297804	-0.0461813957	-0.0076257323	-0.1470920492	-0.0764963354	-0.1462970058	0.0894546517	-0.0886010689	0.1502217795	0.0691239079	0.0900733295	-0.0877574713	-0.1583840425	0.0790921993	0.0264634707	0.1152490509	0.0197875765	-0.004946817250726	-0.0240712646755694	2.447100091208034e-05	0.0005794257830813	-0.0289713769729047	-0.0493655529072327	0.0024369578138367	0.0008393406837061	-0.0380909173445331	0.0706370876277092	0.0049895981485246	0.001450917984148	-0.000302999960132	0.000116647585444	1.3606659189915288e-08	9.180897583999356e-08	-9.600044551438812e-05	0.0006089117975493	3.707735771947341e-07	9.216085538961e-09	2.985438224812015e-06	0.0004216335932587	1.77774886964253e-07	8.912841394168715e-12	0.0	0.0	0.0	0.0	0.0	0.0
1265.7014403126163	-0.6101124318383881	0.3722371794837518	1602000.1360094314	1575.8572657885472	10.870063992495034	118.15829120093709	2483326.122138556	1222.1755267859212	0.3920815125416084	1493713.018274444	0.1537279124769154	1304.3340559768676	1228.1017507499373	1.312866	26.223551	0.0762672163267597	0.0422356939966419	-0.0618228606	-0.047510939	0.1764481306	-0.0252737284	-0.0870720345	-0.0485006062	0.0262735178	-0.170460026	-0.0671583409	0.0780864324	0.1443538171	0.1615023813	0.1244302231	0.0937595908	-0.1753103406	-0.1424771293	-0.0328035622	0.1649036989	-0.1126267126	0.0225971601	-0.0556695245	-0.0711025925	-0.0523782669	-0.1049317053	0.2458681833	0.0567507115	0.02014683	0.1294948053	-0.1595723614	-0.1417146947	0.1946741635	0.0681461636	0.2293408251	-0.2039867885	-0.0942499525	-0.0339125014	0.0151870329	0.2069976044	0.028414747	0.0597791067	0.0560859937	-0.0744214981	-0.0366768431	-0.3248237622	0.0528313161	0.0349697442	0.1347906775	0.2586734659	0.0053043427	0.1056928553	-0.1391286069	0.1213756336	0.0902572443	-0.1616151415	-0.0847011002	0.1299457032	0.0158185002	0.1351000491	-0.0955256345	0.2144184566	-0.0311988621	-0.11032153	0.0070455392	-0.1194730236	0.0830381356	-0.1112085161	-0.0527736095	0.0506979774	-0.0463893747	-0.0467639501	0.0088157404	-0.0986079777	-0.0280178376	-0.0156427331	0.0674562778	0.1142077036	0.1539579259	0.0153630926	-0.004510223	-0.2586424962	-0.1356940006	0.1205877925	0.0702563292	0.1114298236	0.0084997322	-0.0023179961163464	0.0026288211343796	5.3731059953969934e-06	6.910700556560846e-06	0.0059441097155854	0.0349154866884901	0.0012190912106941	3.533244031091675e-05	-0.0325177427436429	0.0055731746008901	3.106027513200763e-05	0.0010574035931417	0.0001230001670969	0.0004260001272289	1.81476108399039e-07	1.512904110586532e-08	0.000137000232891	0.0002330006784053	5.4289316137371094e-08	1.876906381218824e-08	-1.008434200896498e-06	-3.993872425708513e-06	1.5951016952834798e-11	1.0169395375377585e-12	0.0	0.0	0.0	0.0	0.0	0.0
1266.6982471994895	0.9968068868731734	0.9936239697177875	1604524.4494582592	1567.4513644645226	-8.405901324024626	70.65917706923896	2456903.7799616936	1222.3776629077222	0.2021361218010042	1494207.1507757448	0.0408590117367504	1300.5552799987793	1244.0597120540242	1.425745	28.478235	0.2938653481394822	0.2310569414513887	-0.0469297884	-0.1254106285	-0.1131627024	-0.0755173168	-0.0058411558	0.0502260833	-0.016818911	0.1469285236	-0.0161605717	0.1264827741	0.0518560433	-0.1357212402	-0.34220982	0.0035130813	0.1007314017	-0.2981829296	-0.0281253374	0.1353171762	0.2465844357	0.1812228416	0.1048129297	0.035984866	0.1043326823	-0.0662018657	0.0968522513	-0.1119300707	-0.0351539848	-0.1529746711	-0.1451298347	0.0255245425	-0.0442601815	0.0024477452	0.0408516443	-0.1831208977	0.1179741265	-0.0866679917	0.2613356861	0.1391690972	-0.2348046779	-0.0795074581	-0.1487201702	0.102349811	-0.2550765346	-0.1190787571	0.1068611955	-0.0289485353	0.0431866626	-0.1686666555	0.2353224124	-0.1470230762	0.0264007536	0.0390837281	-0.1087613571	0.0520231038	0.0386253884	0.1648627402	-0.0450262725	0.2378364397	-0.1730930909	0.2185928469	0.1361805136	0.209381622	-0.164092623	-0.2734279575	0.0009325666	0.0680393475	0.0769277605	0.1186385052	0.1493988429	-0.164697897	-0.0343184112	-0.1126862452	0.0887863535	-0.2294755719	0.1550773004	0.2517966367	-0.0746652347	-0.1701342737	0.0653720959	-0.1391420496	0.1974834592	-0.2452792723	0.1012953189	0.1074583966	-0.0028345346	0.0031250339674784	0.0054430300838248	9.76583729789379e-06	2.962657649342181e-05	-0.0349927875358844	-0.0409368972514697	0.0016758295565773	0.0012244951795315	0.1909683842930789	0.2234861270367218	0.0499460489778737	0.036468923799509	-9.800017448939264e-05	-0.0002210003415862	4.8841150981258025e-08	9.604034199951404e-09	-1.994052600817753e-06	-0.0001389942854918	1.9319411399380936e-08	3.976245774828044e-12	-0.0001209996824721	-0.0001199912482712	1.4397899661681598e-08	1.4640923158349025e-08	0.0	0.0	0.0	0.0	0.0	0.0
