global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
1077.167281362872	1.4526429807256136	2.1101716294513952	1160289.3520386806	1362.6238564385308	5.819339065955319	33.86470716455372	1856743.7741354136	1041.3431361449088	0.1307148083458287	1084395.5271961142	0.0170863611208867	1103.1842933281453	1010.7853846651084	1.358126	26.413214	0.0700331077865596	0.0475856479159999	0.1585032401	0.0903837027	0.0524277411	0.029592304	-0.0002103768	-0.0323455233	-0.1040468347	-0.0029643464	0.0050181653	0.0894929248	-0.0093433644	-0.140925855	0.0988159226	-0.0929441326	0.0327528116	-0.1079503576	-0.0448446541	0.0409336951	0.1459651471	-0.0996820355	-0.1543646752	0.0595419256	-0.0813550319	-0.1415756321	-0.0317062115	0.1557166735	0.002442881	-0.0947502278	0.0957534352	-0.0161786168	-0.0484109783	0.0267032376	0.0092086356	-0.1086283691	-0.1364763174	-0.1381003712	-0.0485691534	-0.0065316242	0.2845533748	0.0376086708	-0.0855889902	-0.0316336982	-0.1119415272	0.0895043215	0.0004390401	0.0593168282	-0.0297831025	0.0214431672	-0.3113417878	0.0078285949	0.0524213142	0.0192096263	-0.007610309	0.0945764287	-0.0513519622	0.0969176159	-0.2274396617	0.0174978028	-0.0811897533	-0.0998163255	-0.1572856124	0.0836275748	-0.0208799374	-0.006865112	0.0688276765	-0.091633319	-0.1156744363	-0.0095912905	-0.1934957671	-0.0562031109	0.2636154561	-0.1161739584	0.061536315	-0.136868628	0.0726497122	0.0320731219	0.2127332411	0.0379759335	0.2423658681	-0.0378697021	0.0785213019	-0.1918118926	0.0750854682	0.1128881845	-0.0226872125	0.1419863355	0.1094628008	0.0026961217595555	-0.0091301820844336	7.2690725423486465e-06	8.336022489491226e-05	0.0482578303560501	-0.00015480084582	2.3963301866617773e-08	0.0023288181906733	-0.0427706476093305	-0.0480935066494438	0.00231298538184	0.0018293282969215	0.0011889987001875	-0.0001900012764916	3.6100485068437435e-08	1.4137179090475645e-06	-8.014548351642503e-07	9.156672864385484e-08	8.384465794537347e-15	6.423298528081558e-13	-0.0005070001779312	6.299952091699996e-05	3.968939635771516e-09	2.570491804222685e-07	0.0	0.0	0.0
1076.3089096656092	-0.8583716972627826	0.7368019706617901	1158440.869025573	1367.7376477276837	5.113791289152914	26.15086134901622	1870706.2730116572	1041.007752386825	-0.3353837580839354	1083697.140529469	0.1124822651865037	1103.7205372790022	1030.141548642	1.192039	23.183104	0.0540775021694142	0.0259496503181466	-0.0582634495	0.1742200315	-0.0674019981	0.0059026814	0.0088767307	-0.1289423802	-0.1427619958	0.113718213	0.0131370277	0.1607784664	0.1564431993	-0.0416460595	-0.050977432	0.0449804825	0.0084666185	-0.0625643154	0.0600916095	0.0451397428	0.2319072524	0.1278110747	0.0742433957	-0.0764912703	0.1461666436	-0.0150827911	-0.1245226401	-0.0093177474	0.2232200047	0.0847691755	0.0551999432	0.1987310327	0.0323731991	0.316912063	-0.0128254379	-0.0703943375	0.0939105903	-0.1953559706	-0.1220093375	0.1067259136	0.1342991504	0.0790574871	-0.1701528008	-0.1439624058	0.0205415606	-0.00919824	-0.0375000691	0.182506742	-0.0986827778	-0.0090753023	-0.0901630938	-0.1153370223	0.2048722461	-0.0655275922	-0.3693246082	0.0924637662	0.0360070722	-0.1121548534	-0.0865111268	0.1610779083	0.0021906449	0.0122677693	0.0932957396	0.1420339808	-0.1309760909	0.0184239489	-0.0129703828	-0.0342123781	-0.0065566322	0.1226132241	-0.1383683237	0.0968134004	0.2700299791	-0.1277681029	0.1566983308	-0.0648201703	-0.1862693108	0.0556288073	0.1432002227	-0.0112755653	-0.0053580514	-0.0550526886	-0.1808893094	-0.0725373513	-0.1121888585	-0.2639016395	-0.131651094	0.1397444952	0.1012278027	-0.000509007826011	-0.0032051295855665	2.590889669404444e-07	1.0272855660273685e-05	0.0336828033868386	-0.0145750269692115	0.0002124314111532	0.0011345312439964	-0.06121574787241	-0.0184451002630795	0.000340221723715	0.0037473677875784	0.0008949999588056	-0.0002939987413818	8.643525993414129e-08	8.010249262620257e-07	-7.550765215302846e-07	4.6378313633965724e-08	2.1509479755304904e-15	5.701405533662745e-13	-0.0005699999652668	-6.299978733560003e-05	3.96897320433083e-09	3.248999604041533e-07	0.0	0.0	0.0
1075.7131623367145	-0.5957473288947313	0.3549148798852071	1157158.8076244546	1355.9889936901277	-11.74865403755598	138.03087169418043	1838706.1510087647	1041.414562398213	0.4068100113881883	1084544.2907750616	0.1654943853656579	1103.6192213032148	1024.7850986723345	1.253346	24.375408	0.1186503068206052	0.1046885127099889	-0.1257786496	-0.1061298479	-0.0943602625	0.0807137123	0.1840068784	0.0106746708	0.1214000363	0.1301196717	0.1598349357	-0.036004059	0.1274178889	-0.1144691512	-0.0348231879	0.0961859696	0.0497504513	0.0559627303	0.1149638885	0.060665293	-0.1794111785	0.0763412835	0.1581164173	-0.1557068481	0.0718949747	0.0235403337	-0.1894017241	-0.086027223	-0.2018081854	-0.1434450788	0.0395971377	-0.0387260144	0.0223543859	0.142615116	-0.1575134583	-0.0223757865	-0.0464161633	-0.0248498593	0.1016357357	-0.0239659573	-0.1110031506	-0.0373107104	0.0821766301	-0.1125491442	0.08819633	-0.194283339	0.0148656046	-0.1018075865	0.0667891498	0.0356114147	-0.1244421843	0.0624310658	0.0165804327	-0.1113919801	-0.0933674362	0.1760656903	0.0785505805	0.1295809489	-0.0129331977	0.1823992061	-0.1345513624	0.218183605	0.0307014098	0.0499062035	0.0073899084	-0.0185435316	-0.0973960412	0.1399117687	0.1597686242	-0.025120905	-0.0027817103	0.0201027308	0.2547617995	0.0199506645	0.0942337152	-0.1573436892	0.041097843	0.0549579388	0.0699002254	-0.0387953598	-0.061705858	-0.1189354867	0.1435027629	0.0662515117	-0.0497830144	-0.0586755749	-0.0406281686	0.1373117808	0.0924399334	-0.0005019697956925	7.038030318499999e-06	2.5197367578757016e-07	4.953387076412519e-11	0.0387505897697906	0.005067786382952	2.568245882323373e-05	0.0015016082075066	0.045107841364036	0.106323589236446	0.0113047056281204	0.002034717352523	0.0010399959488524	0.0001449959900468	2.102383712965174e-08	1.081591573629404e-06	-7.964691282058567e-07	-4.13926066755721e-08	1.7133478873986157e-15	6.343630721849973e-13	-0.0005699994845025	4.807643000067155e-10	2.311343121609472e-19	3.248994123331158e-07	0.0	0.0	0.0
1078.0664797175468	2.3533173808323227	5.538102694927503	1162227.334690584	1356.8554618875817	0.866468197453969	0.7507671371991301	1841056.744454163	1042.8741521460772	1.459589747864129	1087586.4972143995	2.130402232070072	1103.607216963056	1007.5262236477208	1.24587	24.230019	0.0206958304828214	0.0110863411160032	0.0929909046	0.0637027769	0.1035084745	0.0286995351	0.0113923782	0.0484324911	-0.0429417375	-0.1155083832	-0.0066629314	-0.1669727438	-0.0782970431	-0.0324893203	0.0016632982	0.0284665866	-0.0110658869	0.0902530137	0.1011572389	-0.0108197216	0.0209118284	-0.1558395063	0.0185433536	-0.0854010153	0.1873978732	0.0220585513	0.1159048007	0.0565465899	-0.1005802595	0.1120776586	-0.0105072308	-0.040469379	0.0415674888	0.1114735398	-0.0170337309	-0.0432828305	0.1007697527	-0.1706043186	-0.1328066103	0.0320089303	0.1135868472	-0.0461420699	-0.0690577972	-0.0271250547	-0.0917769164	0.0541037674	-0.1798111361	-0.1577382604	0.0705277077	0.1257567117	-0.1198559653	0.0025788639	0.0043721312	-0.1164630763	-0.1190634417	0.0841833061	0.0258115256	0.0485185864	-0.0105901206	-0.0817658611	0.0368355555	-0.0566005748	-0.0443596365	0.1071954312	-0.0383043739	-0.0235435317	-0.087217264	0.1282529816	-0.0935770945	-0.044800559	-0.0135613751	0.2592773084	0.15322109	0.1142297163	0.0155937715	-0.1072373125	-0.1185439557	-0.018016799	-0.0074416238	0.0117860699	0.033741906	-0.0947772366	0.206005911	0.1822864442	0.1129563231	-0.0425606878	0.2146734941	0.1346915149	0.0831471893	-0.0005972616173295	-9.529182163700003e-05	3.567214395350501e-07	9.080531270897829e-09	0.0386299187702405	-0.00012067099955	1.4561490132419932e-08	0.0014922706241953	0.0355065499958158	-0.0096012913682201	9.218479593745964e-05	0.0012607150926053	0.0009070003328967	-0.0001329956159556	1.7687833863436037e-08	8.226496038747247e-07	-2.203801581224241e-07	5.760889700834326e-07	3.318785014517901e-13	4.8567414094064645e-14	-0.00048599966356	8.399982094250003e-05	7.0559699183720685e-09	2.361956729804332e-07	0.0	0.0	0.0
1079.734262711179	1.6677829936322723	2.7815001138490243	1165826.0780724536	1366.9321155043506	10.076653616768908	101.53894811234191	1868503.4083971991	1042.933994627431	0.0598424813538258	1087711.3171495304	0.0035811225745829	1106.1280407684212	1033.7604878462666	1.269138	24.682533	0.0506260731434436	0.0353417753116667	-0.1227844173	-0.0950932177	0.0588686139	-0.0997243297	0.1478460184	0.0091356874	0.0512796614	-0.143351389	0.0123212109	-0.0310707218	0.0261198279	0.037471725	-0.1104805023	0.1430859746	0.1872631114	0.1259594036	-0.1071417487	-0.1168878777	-0.0826487862	0.1495078153	0.1717411661	-0.175283088	0.0199841215	-0.0468303085	-0.1411471833	-0.0195150091	-0.1379246462	0.049363574	0.0665156628	-0.1110341963	-0.0165793417	-0.1024157054	0.2576305868	0.0220820103	-0.1518212728	-0.0519774233	0.0454414262	-0.0595281087	0.1024567543	-0.069283256	0.1160111567	0.1376260032	0.0386969253	-0.1153951845	-0.067843769	0.0055123162	0.1397312625	0.0423975236	-0.0415062064	0.0129702568	0.1155829914	-0.1084236513	0.0496156851	0.1421557404	0.1107281866	0.1281487021	0.0405009613	0.0770995472	-0.1013452203	-0.035085432	-0.1044936109	-0.0317538498	0.1334178172	0.0342751522	-0.1227104932	0.1465146396	0.0945100603	-0.0434762976	0.0370453702	0.1305532868	0.2072719987	0.1030159098	-0.1045679432	0.0720844494	0.1006300238	0.118142858	0.0962031842	0.0486032953	0.0528752081	0.0119484759	0.0869252162	0.0392339335	-0.0133103137	0.0682446774	0.0113022881	0.1318872767	0.0734003241	0.0056560504974925	0.006253312114822	3.199090723018515e-05	3.910391240537959e-05	0.0357058231844433	-0.0029240955857972	8.550334994878694e-06	0.0012749058092787	0.0711538026781113	0.0356472526822955	0.0012707266237954	0.0050628636355555	0.0010220000555553	0.0001149997226586	1.3224936211554925e-08	1.0444841135550363e-06	-2.488478541007311e-07	-2.8467695978307036e-08	8.104097143133184e-16	6.192525449053878e-14	-0.000486999728416	-1.0000648559999894e-06	1.0001297162062794e-12	2.3716873547725774e-07	0.0	0.0	0.0
1077.7079995482202	-2.0262631629589123	4.105742405564255	1161454.5322902263	1363.8162251225224	-3.1158903818281942	9.70877287156945	1859994.6959074463	1041.2826405320643	-1.6513540953667416	1084269.5374734283	2.7269703482845093	1104.8032994958355	1030.1699466435732	1.157751	22.516264	0.095600038355603	0.0488917659413506	0.0674285424	-0.1271768582	-0.016487633	-0.0860286677	-0.1105178778	-0.1085055795	0.0795277165	-0.0022518246	-0.1125729356	0.0359218885	-0.0924758111	-0.0550060056	-0.0910449231	-0.1062560953	0.2044029423	0.0434237096	-0.0244180953	-0.1130012887	0.032402476	0.0684453407	-0.0032232305	-0.0316824399	0.0739215483	0.1352981178	-0.1844375005	0.1943512334	0.0099060135	0.0851270298	-0.1271519487	-0.0645836585	-0.396289518	0.008602215	0.0055574813	-0.1359054682	0.0499485046	0.0882770606	0.1542718918	-0.1022769776	0.0514932026	0.050486117	0.1905435649	0.0067903327	-0.1219877236	-0.0047101992	0.0361228622	0.1028943447	-0.1327933976	0.0624543484	0.1431068355	0.1220160611	-0.083244647	-0.1528768923	-0.0545583424	0.0906193129	0.0473325643	-0.1622413714	-0.0533522448	0.0098966988	-0.2403538228	0.002663868	0.1310995632	-0.0528088477	0.1680861359	0.016746688	-0.0094228472	-0.0565358649	0.0597509346	-0.1156829247	0.0181728884	0.1808750648	0.1537896326	0.1280293648	-0.2137750891	0.0117632844	0.0075245801	0.0096236255	0.0829942361	-0.0605483571	0.1310244942	0.0124527268	-0.19367377	0.0916524303	-0.0613462381	-0.2638438991	0.2766826181	0.1289028963	0.0632525717	0.0144139118774404	0.0087578613799479	0.0002077608556106	7.670013595038293e-05	-0.0032037393577724	-0.0389095625422157	0.0015139540572265	1.026394587253991e-05	0.0820450238418786	0.0108912211637672	0.000118618698438	0.0067313859372144	0.0006619949882742	-0.0003600050672811	1.2960364846806942e-07	4.3823736450015814e-07	-5.5053249630843126e-05	-5.48044017767424e-05	3.003522454106605e-09	3.030860294915929e-09	-0.0001609813320804	0.0003260183963356	1.0628799474923637e-07	2.5914989278380026e-08	0.0	0.0	0.0
1077.1788163024607	-0.529183245759441	0.2800349075924969	1160314.2022907704	1366.2452353018302	2.429010179307852	5.900090451181163	1866626.0429849532	1041.1606150278512	-0.1220255042130702	1084015.4262851735	0.014890223678454	1103.7658180418696	1022.0084957082364	1.266342	24.628157	0.1603337319947752	0.1157963442194896	0.0931572388	0.1016411477	-0.0640542628	-0.1002208099	0.0255886736	0.1005284724	-0.0978824202	0.0768198218	-0.037443127	-0.0268368367	-0.0655089212	0.1403672231	-0.0294281256	0.0753872791	0.0846324478	-0.0194062681	0.1024033709	0.1180105287	0.0278048939	-0.0209190422	0.0872057837	0.0083517948	0.0589707092	0.0301681065	0.1832572321	0.0877186923	-0.0655820118	0.3193746214	-0.0351385434	0.0116367645	-0.0867071355	-0.0189359137	0.0500723627	-0.0097024374	0.1117862545	-0.1377048454	0.0805756295	-0.2437966527	-0.1521852913	0.078272745	-0.1368149407	-0.1070393442	0.0162525423	-0.0013162138	-0.0960090224	-0.0373784381	0.0519593692	0.089549999	0.1102619444	-0.0222871045	0.0600654023	-0.0193551836	-0.0752615892	0.1383504939	-0.0022074519	-0.139087789	0.0167803161	-0.2609244689	-0.0051971749	-0.1229379594	-0.2036951791	0.0748180467	-0.1038062378	-0.0169645677	-0.0993881128	-0.05980222	-0.0251756084	0.0597000687	0.0192997271	0.2176143177	0.0850847136	0.0079470359	-0.0286704997	0.0897233665	0.04569215	0.1067099087	0.0958056355	-0.0172861705	-0.2142222158	0.0003233759	-0.0843645961	0.0277619715	-0.0321726889	0.0795190205	0.0412995083	0.1257424501	0.0527593557	0.0077704965465983	-0.0066434153308421	6.03806165806961e-05	4.413496725806785e-05	0.0356269368208757	0.0388306761786481	0.001507821412491	0.0012692786272386	-0.025764077074676	-0.1078091009165546	0.0116228022404358	0.0006637876675098	0.0007269998275723	6.50048392981e-05	4.225629132171806e-09	5.285287492901539e-07	-6.61667929335863e-08	5.498708283790954e-05	3.023579279023126e-09	4.378044487116085e-15	-0.000182000201319	-2.10188692386e-05	4.417928640693652e-10	3.312407328015653e-08	0.0	0.0	0.0
1077.103102559881	-0.0757137425796372	0.0057325708154155	1160151.0935441218	1357.5423750700777	-8.702860231752538	75.73977621341984	1842921.3001109075	1044.4364198068115	3.275804778960264	1090847.4350188705	10.730896949858906	1104.9070960778365	1035.9860192693163	1.310335	25.483746	0.1225163911806609	0.0838570375299858	-0.0398302407	-0.1610649742	-0.10512263	-0.1352143602	0.079810696	0.0654738459	0.1591330667	-0.0141540389	0.0375205544	-0.0247224675	-0.1489090844	-0.0240039074	-0.0602837195	0.084424472	0.1102812888	0.0403901432	-0.0705771752	-0.1981228768	-0.1380731927	-0.0260304954	-0.0473022338	-0.053594428	0.201073123	-0.0137807109	0.0862388176	0.1273913883	0.0339844021	0.1291945052	-0.2064587647	-0.1673131412	-0.0277232503	0.0942786386	-0.0109031348	-0.142588012	-0.0039875981	0.0854921067	-0.0219640486	0.1202736334	-0.0349587807	0.0655406385	0.1638349628	0.0931581654	-0.0494426106	-0.1468515459	-0.0439723318	0.0189838333	0.0050868617	0.1015356545	-0.0717713978	0.0765885687	-0.1599960617	-0.1210436022	-0.1262874061	0.1359339717	0.0125472274	-0.1429648283	0.0168381416	-0.2477507295	-0.0391256474	-0.032517463	-0.0443146693	-0.0801839928	0.0839066999	0.0248821046	-0.1238143888	-0.0514235306	0.1104384381	-0.0902929338	0.1119320094	0.1525863253	0.1250784126	0.1777578122	-0.1406890975	0.0529089449	0.1618498904	-0.0398238892	0.0007160698	0.0018753056	-0.0093238054	-0.0284455337	-0.0481201193	-0.1122848794	-0.0608226851	0.2460799809	0.1130978672	0.1224102548	0.0419779864	0.0042337199814426	-0.0035367765651556	1.7924384881266333e-05	1.2508788471834548e-05	0.0363894716923169	0.0007625348714411	5.814594301638462e-07	0.0013241936500459	0.0595294094275047	0.0852934865021807	0.0072749788396976	0.0035437505867874	0.0011159760353872	0.0003889762078149	1.5130249024606028e-07	1.245402511558533e-06	-0.0001706569079606	-0.0001705907411676	2.9101200972133762e-08	2.91237802346727e-08	-0.0002809051171741	-9.890491585509998e-05	9.782182380304408e-09	7.890768485459483e-08	0.0	0.0	0.0
1077.6492312088596	0.546128648978538	0.2982565012351231	1161327.865525046	1363.692044051236	6.1496689811583565	37.81842857782126	1859655.9910086384	1044.5928486711668	0.1564288643553482	1091174.2194949433	0.0244699896035039	1107.0121213944076	1021.792067423305	1.282595	24.944265	0.0666171262568	0.0359500342285252	-0.1174504063	0.0444781296	-0.0615508926	-0.1164185293	-0.181708834	0.0850812031	0.0800058023	-0.0091809984	-0.0208520697	0.0242790141	-0.1748732354	0.1264735575	-0.2372330466	0.0308854702	0.0239345701	0.1272170288	-0.2101337669	-0.0878985285	-0.074098852	0.0596105748	-0.0367164187	0.0402176701	0.0134932457	0.0473176621	0.1702726217	-0.2571740249	0.0866839876	0.0037458288	-0.0539063522	-0.0125303437	-0.1028668147	0.1423822575	0.2764678366	-0.1019773752	0.0894053291	0.2481427677	0.0234128085	0.0245697289	-0.1036078507	-0.0127889975	0.0936467499	0.1922585602	0.135105991	-0.067612397	0.0092900016	0.1146514994	0.0318613305	0.0072191478	0.1241757204	-0.1614584822	-0.1972087927	0.1524045214	0.0273481514	0.1331080309	0.1142273	0.1333247784	-0.1151568726	-0.2255058542	-0.0876545906	-0.0791336667	0.0582961221	-0.1101038609	0.0590958058	0.0739537842	-0.0444503939	-0.0292983371	0.1744824561	0.1645325459	0.0927335554	0.1352886489	0.0155950848	0.0255948311	-0.0871252126	0.1122364123	0.1366540373	-0.106962416	0.0295486402	-0.023820462	0.0656579575	0.1743824558	-0.0850133925	-0.2816771252	0.3426858591	-0.0295502656	0.0095888636	0.1189108618	0.0309673479	-0.0007033398326115	-0.0049370598140541	4.946869201379729e-07	2.4374559607547917e-05	0.0273701538370829	-0.0090193178552339	8.134809457374279e-05	0.0007491253210655	0.0261915106283083	-0.0333378987991963	0.0011114154963454	0.0006859952289927	0.0010290028880237	-8.697314736350005e-05	7.564328362313095e-09	1.0588469435611151e-06	-7.817510438989927e-08	0.0001705787328562	2.909710410283029e-08	6.111346946371649e-15	-0.0001520000016275	0.0001289051155465	1.6616528814082288e-08	2.3104000494760004e-08	0.0	0.0	0.0
1076.1506910932385	-1.4985401156211535	2.2456224781258607	1158100.3099404548	1367.7161191910031	4.024075139767092	16.19318073049154	1870647.3826948984	1044.7009869255687	0.1081382544018652	1091400.1520832572	0.0116938820650825	1109.2947573787444	1003.3539309046716	1.453153	28.261318	0.1751483898813243	0.1232011913655844	0.0788674538	-0.142202663	-0.0267335067	0.0030603879	-0.1940512377	-0.0339612214	0.1706090838	0.0065043919	-0.3924051205	-0.0599958429	0.0525668615	-0.0323106371	-0.3361787699	-0.1755363525	-0.050051138	-0.3884498707	-0.1738788091	0.0694545226	0.3257777185	0.1498702304	-0.1207528384	-0.0976121141	0.2126585909	0.1838420362	0.019018553	-0.0359159735	0.1081006584	-0.1246689051	-0.0502809063	0.006425571	0.065739202	-0.03092349	-0.0285748493	0.0326942652	-0.1871302635	0.0305842082	0.1355380375	0.2716640667	-0.1050849448	0.280666392	0.166636873	-0.0173656807	0.1089415642	0.1666684649	-0.2844423709	0.157771361	-0.3634309693	0.0649538861	0.1741113969	-0.2014292624	-0.1280391189	-0.0213448215	-0.0411535451	-0.0459468123	-0.2402057022	0.3162056942	0.0568493521	0.0420126443	0.1644973555	0.0626394847	-0.0711557647	-0.0640686943	-0.1791548439	0.2696370859	0.4213217319	-0.2666074816	0.2972784684	-0.2147094857	-0.1125678933	0.1609125513	-0.0033786856	0.041312121	0.2764699387	0.3086814504	-0.0941249636	0.0554549203	-0.2709812864	0.27346085	0.0368483298	0.1038345681	0.2017136714	0.1108909708	-0.0348788272	-0.009378608	0.0452611239	0.1152490509	0.0197875765	0.0021886246838107	0.0028919645164222	4.790078006585486e-06	8.36345876424509e-06	0.0469204853852431	0.0195503315481602	0.0003822154636429	0.0022015319487868	-0.0982601814253669	-0.1244516920536751	0.0154882236550228	0.009655063253746	0.0006369996966003	-0.0003920031914233	1.5366650208613077e-07	4.057686134688742e-07	6.678152919548097e-09	8.485325730944737e-08	7.200075276023284e-15	4.4597726416868767e-17	2.099998895312556e-05	0.0001729999905806	2.9928996740896544e-08	4.4099953603139556e-10	0.0	0.0	0.0
1076.5102234504848	0.3595323572462803	0.1292635159070669	1158874.2611934126	1371.522736806718	3.806617615714913	14.490337672271089	1881074.61757779	1042.7207468269094	-1.9802400986593511	1087266.5558632675	3.9213508483383968	1105.8969614371154	1026.3493908723758	1.473503	28.657084	0.2029198643304104	0.142981381758747	-0.1002730403	0.0260156321	-0.1111561806	0.0297550862	-0.1723872363	0.178132774	0.0591221895	0.1967387128	0.1445885035	0.1347849391	-0.0331940161	0.2748817747	0.2256961233	-0.0387874144	0.2229777854	-0.0713485569	0.1351816213	0.0030605459	0.1050784095	0.0930250182	0.0913255515	0.013259791	-0.2709964687	0.1644003524	-0.0462576424	-0.0519233018	0.1598685092	0.0692761438	0.0831435287	-0.0288442392	0.255868633	-0.0354113409	-0.1459826487	-0.0182593011	-0.0189570411	0.0740369143	-0.0458414994	-0.2180700829	0.0626226158	-0.0641237129	-0.0037913865	-0.2199577212	0.1894211823	3.04715e-05	0.1004005212	0.1176622311	-0.088635429	0.2121701381	0.0714038575	-0.0096172876	0.2646572086	0.1364066051	0.0522462252	-0.2414674185	-0.0411907303	-0.1493955648	0.1220895255	0.0085324974	-0.3782839459	-0.035506114	-0.0994895844	0.0471199283	-0.0937618802	-0.1350970889	0.2397070768	-0.038343096	0.2341039906	0.1186357506	0.1512307613	0.1550478661	-0.0953927144	-0.0220654616	0.1359146649	-0.0898611063	0.1153638406	-0.0883033146	0.1561839672	-0.242871284	-0.0985689965	-0.1206220209	0.0104651704	0.0605232169	-0.0637577795	-0.0524298432	-0.172380297	0.1114298236	0.0084997322	-0.0006656637948339	-0.0028542884786446	4.4310828775266854e-07	8.146962719323306e-06	0.0040767192542858	-0.0428437661309573	0.0018355882962841	1.6619639878264573e-05	0.0363594531018165	0.1346196345271834	0.0181224460002324	0.0013220098298631	0.0004820030219379	-0.0001549966746623	2.4023969156401855e-08	2.323269131572677e-07	0.0002489935078526	0.0002489868296996	6.199444136389768e-08	6.19977669527428e-08	-2.70600105572956e-05	-4.805999951042116e-05	2.309763552941682e-09	7.322441713609492e-10	0.0	0.0	0.0
1077.7966450094052	1.2864215589204375	1.6548804272552893	1161645.60799353	1361.3488641971005	-10.173872609617549	103.50768387672616	1853270.730050736	1043.6818266808086	0.961079853899264	1089271.7553437897	0.9236744855710306	1104.7393129509096	1012.2213623801726	1.183218	23.011547	0.1819321084098444	0.130570378445379	-0.0639127111	0.0980919936	-0.015280265	-0.0097715211	-0.1583769424	0.1761582752	0.0067757683	-0.047976676	0.0238080345	-0.0594534401	-0.0942578072	0.2435564285	-0.0661361546	0.0447060259	-0.0612529583	0.0225628362	-0.0552066971	0.1904004945	0.0371458349	0.1457196367	0.247322011	0.2003816662	-0.01689924	0.2756080312	0.1228985451	0.0525791143	0.021237239	0.0896498138	-0.0076063169	-0.043377231	0.0400272365	-0.0157902417	-0.0401900353	-0.0572967141	-0.0813286144	0.156331253	-0.07189859	0.045919033	-0.0378044674	0.0163762451	-0.1059648815	0.0457270411	0.1910372608	-0.0015320111	-0.1608674038	-0.1061484189	-0.1297917353	0.0349211261	0.1395912668	-0.0495427542	0.025131515	-0.1508053369	0.014415763	-0.2241005179	-0.0346497209	-0.0725080514	-0.0551729039	-0.0716493054	-0.0488371022	-0.132649703	-0.0139095966	-0.0092614951	-0.2119514777	0.1562788641	0.0213332594	-0.010888245	0.020810866	0.0964168955	0.1329782527	0.132569303	-0.0200457634	-0.0281642963	0.0634936231	0.0339377253	-0.0560364397	-0.1155854865	-0.0728600428	-0.065922907	-0.0851949229	-0.1481961123	-0.3050702559	-0.01057983	-0.0088512138	0.1478855464	-0.113535037	0.1074583966	-0.0028345346	-0.0006579223762486	7.741418585300013e-06	4.328618531686044e-07	5.992956171282846e-11	0.0226545690561579	0.0185778498018721	0.0003451365032609	0.0005132294991202	-0.086437610259864	-0.1227970633616805	0.0150791187702525	0.0074714604674361	0.0008770000378029	0.000394997015865	1.5602264254225505e-07	7.69129066306288e-07	6.140220576433819e-08	-0.0002489321056468	6.196719322176736e-08	3.770230872726126e-15	0.000139999944485	0.0001670599550422	2.7909028578733823e-08	1.959998445580308e-08	0.0	0.0	0.0
