global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
1140.206772767156	-2.1097173515090617	4.450907303258409	1300071.484664093	1392.726609013297	2.9811898795039724	8.88749309765691	1939687.4074536772	1097.605753765684	-1.3502439556700665	1204738.3906995356	1.8231587398235485	1173.6394313357655	1040.6614736665226	0.997556	19.610819	0.0247166995801037	0.0182219215178776	-0.0965214656	-0.0579485727	0.0533429704	-0.0115452955	0.1316383393	0.0702219927	0.1081534106	0.0997907435	0.2086295679	-0.0338827235	-0.143610052	0.1343016269	0.0764154977	-0.2044422321	0.1933887454	-0.0034871537	-0.1261226878	0.0150823475	-0.0687864647	-0.0401273129	-0.1476039036	0.0512115225	0.1295198574	-0.1331434113	-0.1008657978	0.0036374022	-0.0092316907	0.0209565679	-0.0031841018	-0.042734624	-0.0670018506	0.0212890975	-0.1342190076	0.1177529081	0.2830780855	0.138753237	-0.0580807585	0.1087974723	-0.0091914615	-0.0453930022	0.0175129027	-0.0687670569	0.108152413	0.1494728551	-0.0229301315	0.2619378624	0.2293185301	-0.0307257313	0.0012310296	-0.0876220209	-0.1114306697	-0.0725532909	0.1150679881	0.014286814	-0.0376865118	-0.0475042141	0.0710572663	0.0632704282	-0.0377267463	-0.0197162516	-0.0335489033	-0.1103678971	0.0245612957	0.1092733641	0.0055062985	0.1083620377	0.070393765	-0.2234924623	0.145963241	-0.0408363025	0.0227375159	-0.0586776931	0.0188839639	0.088583202	0.0445394367	0.2011642285	-0.0341452549	0.1501751171	0.0660855314	0.0848631807	0.1806025691	0.0458755997	0.1446659421	0.1169575761	0.0	4.617691755015585e-05	9.117925969803764e-09	2.132307714433891e-09	8.313657399082191e-17	0.057767606776963	0.0160039610982494	0.0002561267708342	0.0033370963927378	0.1032861720355455	0.0087127293639284	7.591165296906025e-05	0.0106680333337563	-3.9000039532272834e-05	0.0	0.0	1.5210030835188436e-09	7.500001944937829e-05	0.0	0.0	5.625002917407121e-09	1.4551872461199e-09	0.0	0.0	2.117569921270019e-18	0.0	0.0
1141.1847110437764	0.9779382766203072	0.9563632728790964	1302302.5447200674	1379.10536514629	-13.621243867007024	185.5382844844765	1901931.608175282	1098.5943215110085	0.988567745324417	1206909.4832562332	0.9772661870958016	1170.9538803100586	1027.1453499422005	1.438747	28.284134	0.092338251475916	0.0585053749200671	0.0345477964	0.1925546365	-0.0717760106	0.1131165727	-0.0563907851	0.2597541421	-0.0387543439	-0.0649767632	-0.1357953833	-0.0555909479	-0.1109986734	0.0315480559	-0.1494258853	-0.2736331236	0.1017175384	0.0438688615	-0.1706694056	0.2888492032	-0.0841574613	0.0959499269	-0.0324847978	-0.0494691262	0.1111270562	0.0246603774	-0.0860024962	-0.136543548	-0.1421030358	0.0549880874	-0.0532289852	0.1717583896	0.1684355847	0.0427346125	-0.0226107228	0.0204164818	-0.0595809468	-0.072705289	0.0659088888	-0.1673444188	-0.013667903	0.2373128102	0.2351030857	-0.0748642214	0.2164660473	-0.0161833264	-0.0130520978	0.0638553727	0.153487212	0.0434591719	0.0964741642	-0.0123571514	-0.0015648817	0.1405789764	0.0027111387	-0.2550733821	-0.0846952571	-0.0586721799	0.0452334002	-0.0441355657	-0.0697122108	-0.0640218617	0.1132256108	0.1711551036	-0.2786582716	-0.1054827261	0.0723857379	0.0523925155	0.0435963791	0.1773202493	0.1055739168	-0.0185019125	0.0755024865	-0.0604668361	0.0109480927	0.0657585767	-0.0160806699	0.3884016042	0.1423239579	-0.1115485673	0.2036935675	0.0494375384	-0.0659056556	0.0720196805	0.1425577068	0.1091089451	0.0	4.876768200290371e-05	2.5907644527478624e-06	2.3782868079363388e-09	6.712060449621931e-12	0.0310851928701936	-0.0266824139067694	0.0007119512118921	0.0009662892157771	0.1405383701258031	0.0372521980902576	0.0013877262625557	0.0197510334776172	-0.0006069996360488	-0.0005679995965165	3.2262354164293765e-07	3.684485581633757e-07	7.499996093729422e-05	-5.851208406681963e-11	3.423663981842567e-21	5.624994140595658e-09	2.2774447360320374e-08	2.1319260114200477e-08	4.545108518169393e-16	5.186754525680038e-16	0.0	0.0
1146.0712237656264	4.886512721850068	23.878006580802555	1313479.2499436403	1402.5701614726677	23.46479632637761	550.5966666383841	1967203.057853465	1101.4012645374644	2.8069430264558832	1213084.7455247256	7.878929153769313	1175.915315894883	1050.001292147535	1.637905	32.199348	0.3828590243245602	0.26365327807668	0.186523596	-0.0279046859	0.1035318764	0.1259987359	0.2578873282	0.0089649267	0.1901288082	-0.1332093678	-0.0579022924	-0.1326763492	0.1142694327	0.1810695885	0.172959356	0.2147560205	0.1205157188	0.3273394831	-0.0149007497	-0.0541467511	-0.1872111308	-0.2082363498	0.0303969336	-0.2765906824	0.13844041	0.1012764165	0.1205851833	0.0109981907	-0.0555272602	0.0929515466	0.2813865074	0.0573732288	0.0573302949	0.0201787558	-0.1340631796	-0.1792394151	-0.0722479644	0.1808505476	-0.003116146	-0.2900303252	-0.1640481142	-0.2482455367	0.0497989563	-0.1737236972	0.0439299984	0.1435890199	0.1586926868	0.1527548137	-0.1256351911	0.2230676108	-0.1972465614	0.2844055693	0.1669664792	0.2068697412	-0.2236490946	-0.1827217905	-0.0072462807	-0.0063688782	0.0623550391	-0.1058842543	-0.3198611926	0.145408359	-0.3825667759	0.2802579897	0.0170812445	-0.0557649442	0.3238446067	0.0353676329	0.2392773179	0.3122217672	0.1251350791	0.1627611379	0.0420107052	0.1807976634	-0.190597995	-0.1906312102	0.0500850875	-0.1540519103	0.1187198197	0.0575600941	-0.0817182303	-0.0996985067	0.0880883623	0.1034123677	0.1402500917	0.1006501327	0.0	7.983349171070131e-05	3.10658097077976e-05	6.373386398722615e-09	9.650845328010915e-10	-0.0866947212476958	-0.1177799141178893	0.0138721081696174	0.0075159746922156	0.3666327019949733	0.2260943318691701	0.0511186469033664	0.1344195381721349	-0.0012290008178378	-0.0006220011817889	3.868854701469125e-07	1.510443010245981e-06	-8.199997120006408e-05	-0.0001569999321373	2.464897869113511e-08	6.7239952768113395e-09	-5.0362182138150025e-08	-7.31366294984704e-08	5.3489665743965305e-15	2.5363493897161974e-15	1.0	0.0
1146.3925047461598	0.3212809805334018	0.1032214684525041	1314215.774938174	1389.6102543310683	-12.959907141599388	167.9591931188788	1931016.6589420564	1102.7667243726326	1.365459835168167	1216094.4483835455	1.864480561457478	1176.0641853451111	1060.887989165935	1.435968	28.229496	0.4389894515130317	0.2581194183521816	0.1151122137	0.0873362217	-0.0223525642	-0.0996012564	0.0569772911	-0.0849983572	0.0495145873	-0.14892798	0.0056963145	0.0082549774	0.1241804384	0.0776513949	-0.0509714489	0.1485758209	0.1034224674	0.1166299122	0.0199866197	-0.1107828124	-0.128349186	-0.1613851588	-0.1515025336	0.007974615	-0.1881773367	-0.094810514	0.0079081281	-0.1545438765	0.1119086133	-0.0315196555	0.0018662634	-0.0723940429	0.0596376496	0.0802999858	0.248368789	-0.0247730627	0.0295055669	-0.0164112512	-0.1014552069	-0.0494828773	-0.1138132607	-0.0942341126	-0.061517236	0.0636844276	-0.0643650462	0.0914598965	0.3382203252	-0.0629036023	-0.1391521067	-0.0715674054	-0.0650563599	0.0453723878	0.0444886513	0.0393516977	0.2634242505	-0.1058254596	-0.0601391357	0.24473398	0.01632826	0.0032828528	-0.0945846583	0.0738924659	-0.16142512	0.0660084236	-0.0341541022	-0.1294496871	-0.0974898938	0.0152706445	0.0767982445	0.0092300776	0.1991877288	0.0014623024	-0.3465097485	-0.2296954418	0.1288492298	-0.1584737948	-0.0422067195	-0.2390360974	-0.1015957712	0.1967751763	0.1771967178	-0.0286730551	-0.3316016502	-0.0435206552	0.1377463242	0.0916284439	0.0	-0.0026130148071956	-0.0026928482989063	6.8278463826234594e-06	7.251431960922562e-06	0.0549021849267461	0.1415969061744419	0.0200496838381737	0.0030142499097306	0.1868846000674011	-0.1797481019275721	0.0323093801465648	0.0349258537423524	0.0003680419114845	0.0015970427293223	2.550545479281221e-06	1.3545484860916454e-07	0.0004189628124675	0.0005009627836675	2.509637106199546e-07	1.7552983823067757e-07	-0.0002010767514345	-0.0002010263892523	4.04116091758421e-08	4.0431859967451696e-08	0.0	0.0
1142.8222059409247	-3.570298805235097	12.747033558663164	1306042.5943916815	1384.33768027479	-5.272574056278245	27.800037178938425	1916390.8130285868	1099.2133559718277	-3.5533684008048567	1208270.001946848	12.626426991838464	1176.2113242668192	1056.4319632002648	1.242685	24.429783	0.1250297348007388	0.0689867851216079	-0.0410216789	0.1657491153	0.1313284565	-0.2442331314	0.1105329303	-0.1009422628	-0.1582107789	-0.1218554383	0.1661015802	0.063550549	0.2378708958	0.0095770123	-0.0423850626	0.1111524807	0.07910383	0.0167022294	0.0236692206	-0.0544847522	0.12154547	-0.1851215608	-0.2826746062	0.0378994978	-0.1323469432	0.0489708964	0.1080517316	0.0583273422	-0.0184869434	0.0033209893	-0.1140380416	-0.1711715082	-0.0176269414	-0.2232731179	0.0754129512	-0.1461403584	-0.096155773	0.183672541	-0.0395926257	0.1521435099	-0.1972918273	-0.0132471819	-0.0933535947	0.0396060065	-0.0115747839	0.0193809896	0.2938498084	-0.1247103773	-0.0150525723	-0.0806942607	0.0273325693	0.1379366895	0.2060431573	0.0408088078	0.1154293961	0.1367495507	0.038313693	0.1682559694	-0.0173925515	0.2268450048	-0.0186223509	-0.0148541661	-0.1095592475	-0.1156085411	-0.0943743798	-0.0477661909	-0.1597184355	-0.0201505507	0.1396012697	-0.0909707247	0.1589437652	-0.0920577969	-0.1633595608	-0.1596508218	0.0220147621	-0.0530688866	0.0004781747	-0.1468575316	-0.0998048732	-0.0529803925	0.0168184192	0.002961283	-0.0947775387	0.0369794145	0.135049906	0.0820943317	0.0	-0.0052166526726011	-0.0026036378654055	2.7213465106556203e-05	6.778930134173309e-06	0.0765307688098317	0.0216285838830855	0.0004677956407876	0.0058569585746239	0.1208333010563649	-0.0660512990110362	0.0043627741010453	0.0146006866441781	3.200810224329655e-05	-0.0003360338092412	1.1291872095315353e-07	1.0245186092173255e-09	7.4996549473072e-05	-0.0003439662629944	1.1831279007835203e-07	5.624482432866935e-09	-0.0002160009600231	-1.4924208588599989e-05	2.2273200199604163e-10	4.665641473090084e-08	0.0	0.0
1135.7682591047237	-7.053946836201021	49.7581659679504	1289969.5383897747	1379.9885936216874	-4.349086653102631	18.914554716195447	1904368.5185259627	1096.5567467891808	-2.656609182646889	1202436.6989288717	7.057572349323772	1172.1279803063585	1056.887348587631	1.313232	25.816654	0.0889503825655686	0.0555722032740831	-0.2396528191	0.2132019971	-0.0030383756	-0.3474264926	0.0566923585	0.022193109	-0.3594503046	-0.0492532406	0.2509865212	0.0426269381	0.2075359194	-0.0261712969	0.0430391662	0.1096481013	0.1106420058	0.0041464139	-0.0488414559	0.0167309099	0.3473690846	0.0243151144	-0.112430105	-0.0310605154	0.0077371489	0.1213794496	0.0611410019	-0.0326859767	0.1802639317	-0.1258636328	-0.0862122071	-0.0673091127	0.0090123052	-0.0871886729	-0.0859801734	0.0118949626	0.0632264375	-0.0912106054	-0.0033084651	0.3239408115	-0.1731111373	0.1073987693	0.0688097746	-0.0154132873	-0.0012432368	-0.0673085093	0.1218018961	-0.1354723282	-0.0401360797	0.1991674672	-0.0432566265	0.1432655437	0.1050766538	-0.1323050223	-0.0862749246	0.1730308287	-0.2274211482	-0.0618018224	-0.045189473	-0.0397339104	0.0284030716	-0.0308316606	-0.0715123317	-0.313990214	-0.1900127687	-0.0551063413	-0.0560291805	-0.0576929032	0.1184980558	-0.0267522373	0.1343413982	-0.1105508626	0.0291593175	-0.0165488929	-0.0425220769	0.1470366504	-0.0512749505	-0.1803906251	-0.044437724	-0.2180270864	-0.144867027	-0.2025151776	-0.0415610874	0.1484410258	0.1321646082	0.0721011147	0.0	-0.0061560792695303	-0.0009394265969291	3.789731197274071e-05	8.825223310179772e-07	0.068478794049497	-0.0080519747603347	6.483429754106707e-05	0.0046893452344734	0.0949561129088039	-0.025877188147561	0.0006696288664242	0.0090166633787495	0.0008259801408318	0.0007939720385885	6.303915980603841e-07	6.822431930485203e-07	-0.0001995838922834	-0.0002745804417564	7.53944189951793e-08	3.983373005899181e-08	-0.0002029175791532	1.3083380869899989e-05	1.7117485498686495e-10	4.1175543929395196e-08	0.0	0.0
1130.4416078983404	-5.326651206383303	28.3732130744647	1277898.2288677853	1364.711540959098	-15.277052662589313	233.3883380555272	1862437.590026956	1095.312238288648	-1.244508500532902	1199708.8993448878	1.548801407898652	1167.64409096871	1025.6629142828867	1.460722	28.716133	0.043532006112209	0.020918082689883	-0.4390624585	-0.0400375123	-0.1425708708	-0.0651298503	-0.004387144	0.1602281442	-0.3306450483	0.3537308764	0.0533313394	0.0525284569	-0.0249255527	0.0382150818	0.0632321109	-0.0045702327	-0.0440201375	-0.1262065386	-0.1221224001	0.0184735611	0.2971484927	0.039784203	0.010464967	-0.2087753079	-0.0460568486	0.0914858412	-0.031500579	0.1008458705	0.0345420348	0.0557146082	0.0369715698	-0.0888523581	-0.0787700906	-0.0193525204	-0.1290021873	0.1044653679	-0.0013469644	0.1106997469	0.0109891699	0.3771110534	0.1464466244	0.0266874817	0.1530268966	-0.10132602	0.0035704152	-0.0956248756	-0.0765431335	-0.0745085413	-0.0559313566	0.1380871496	-0.2052556979	0.0468663871	-0.0082936968	0.034362458	0.0705195295	-0.0239026839	-0.1269386174	-0.0674564661	-0.0065963154	0.05017944	0.0577744216	-0.03556166	-0.0654837169	-0.3628744521	-0.1842051823	0.1168051163	0.0558354971	-0.039519456	-0.0610963944	0.1175591075	0.0204211953	-0.0649324972	0.0899798546	0.0062285148	-0.021969582	0.181676418	-0.0262754047	-0.0852031119	0.0275147283	-0.1448699017	-0.0769357821	-0.2044452575	-0.079206582	0.0363088745	0.1290944663	0.061704679	0.0	0.0001190632856236	0.0062751425551539	1.4176065983486956e-08	3.937741408750342e-05	0.0690689078453772	0.0005901137958801	3.482342920881364e-07	0.0047705140309532	0.0985957921186013	0.0036396792097973	1.3247264750231389e-05	0.0097211302234944	0.0005670045575834	-0.0002589755832484	6.706835271884897e-08	3.214941683203472e-07	2.589250018925071e-05	0.0002254763924726	5.0839603562480824e-08	6.70421566050348e-10	-0.0003790070144597	-0.0001760894353064	3.1007489226562045e-08	1.4364631700965522e-07	0.0	0.0
1130.0621794691756	-0.3794284291648182	0.1439659328584814	1277040.5294666232	1366.553862961856	1.84232200275801	3.394150361846285	1867469.4603759716	1096.049873305812	0.7376350171641661	1201325.3247736867	0.5441054185467796	1168.762939403712	991.821476405394	1.451175	28.528458	0.1701949842331815	0.1008103837355435	-0.3807875049	0.1134711502	0.0822553825	0.2605643683	0.1793487926	-0.0339432828	-0.1980730424	0.3282459798	-0.010850553	-0.1576956243	-0.0710667402	0.1638090836	0.052047217	-0.0073438839	0.1528393588	0.0214849938	-0.1247031997	-0.1315735774	0.1575384514	-0.0644153653	-0.0690927273	-0.0301125643	0.0692987793	0.1381791112	0.1652942056	-0.0803755067	-0.1734893418	-0.1914961413	-0.0979684784	-0.1217559667	-0.0566659623	-0.0190337461	0.0259810569	0.1366462875	-0.0485611423	0.0291626751	-0.13517761	0.2460015814	0.0306014557	-0.0369581345	0.1260843565	-0.3662006922	-0.1303693431	0.017864473	0.006333099	0.047206385	-0.0384518338	-0.1056320833	-0.2632117247	0.0510492116	-0.071843729	-0.0640720823	0.157794511	-0.0093745667	0.0717150729	-0.0921864881	-0.0529384036	-0.0673767014	-0.0035577505	0.008574476	-0.2149499039	-0.2605383697	-0.1915266945	0.1211635679	0.1502250907	-0.1209035838	0.0256430098	-0.0703968458	-0.068957812	0.1277260402	0.022291498	-0.006317287	0.2347639654	0.1040778409	-0.0522652792	-0.0185123381	0.0067631201	0.0391734531	0.0390377147	-0.0207091128	0.0994736239	-0.0166724658	0.1258437742	0.0509631657	0.0	1.4898521243367211e-05	-0.0001041647643802	2.2196593523906406e-10	1.0850298138389414e-08	0.0185787854562562	-0.050490122389121	0.0025492524588684	0.0003451712690295	0.1596867014843042	0.0610909093657029	0.0037320992071285	0.0254998426309372	-0.0004269756778099	-0.0009939802353933	9.879967083525203e-07	1.8230822944122357e-07	0.0001480692008608	0.0001221767006715	1.492714618698535e-08	2.192448824355593e-08	-0.000324968196245	5.40388182147e-05	2.920193874041392e-09	1.0560432857072882e-07	0.0	0.0
1135.0678756733164	5.005696204140804	25.056994488149652	1288379.0823855354	1353.2806859124792	-13.273177049376956	176.1772289841071	1831368.61486375	1098.258966064453	2.2090927586409634	1206172.756540961	4.880090816279942	1166.654700958667	1003.6914745594592	1.286389	25.28896	0.0844258719325561	0.0524490290587316	-0.2306465236	0.120495743	-0.2299056495	0.2638857151	0.050180996	-0.0263373736	-0.1945939168	0.2327483411	-0.2782643791	0.0758929534	-0.0602687745	-0.0246005857	-0.1692413124	-0.1540462783	0.0563571382	-0.0352854822	-0.1028574064	0.1512275115	0.0280102795	0.0359059735	0.0920438573	-0.076140472	0.1366508764	0.1293276206	-0.2084413908	0.0002492119	-0.143501904	-0.065477398	-0.2168992925	-0.0548442581	0.0612709898	0.0110068658	0.0284090108	0.0670912756	-0.1117863998	0.0441162978	-0.0642379974	0.0369868695	0.1475602813	0.143631	0.3235184419	-0.1362295867	-0.0144293933	-0.1265624761	-0.0019755899	-0.0153761279	-0.0303944513	-0.1505783827	0.1131732386	0.0284774788	0.0606615706	0.2153775255	0.1921324396	-0.0356280094	-0.0768608327	0.0123100115	0.0436197928	-0.0842531031	0.0291200931	-0.047434521	-0.0094089235	-0.1043505144	-0.2228485664	-0.0157657005	0.2078325996	0.0306867486	-0.2100589154	0.1834756937	-0.1340517584	0.0943752858	0.068944628	-0.0971475173	0.1695378714	-0.0538844758	-0.0831359882	0.0162326573	0.0532368791	0.1661626696	0.078805897	-0.0040727792	0.1614256158	-0.082596791	0.1224170781	0.0399366457	0.0	6.147690345414958e-05	4.6578382210782365e-05	3.7794096583108285e-09	2.169545689373727e-09	-0.0203654228716487	-0.0389442083279049	0.0015166513622872	0.000414750448741	0.1268281639243937	-0.0328585375599105	0.001079683490576	0.0160853831644328	-0.00042693670689	3.8970919900036076e-08	1.5187325978550273e-15	1.8227495169007779e-07	0.0002925918527276	0.0001445226518668	2.0886796902612273e-08	8.560999228256956e-08	-0.0004319375267089	-0.0001069693304639	1.1442437659895046e-08	1.865700269794017e-07	0.0	0.0
1141.67467733308	6.606801659763505	43.649828171453805	1303421.068863592	1360.799301147461	7.51861523498178	56.52957505170013	1851774.738003418	1099.453241706617	1.1942756421640297	1208797.430699189	1.4262943094663054	1170.3035455219483	1012.1295762095892	1.240209	24.381105	0.1429805116692272	0.0790543756288278	-0.0773718502	0.0876944868	0.0409818172	0.2284599376	-0.0306375542	-0.0143596608	-0.1181902764	0.0507559204	-0.2173442189	-0.2104918388	-0.0591070914	-0.0284402301	-0.0157890233	0.0807284512	-0.1930890885	-0.0388002672	-0.0658964315	-0.0930219054	-0.0193504646	0.098835313	0.0770103093	0.0977211762	0.0527082233	-0.0699141167	-0.0213138621	-0.1237823734	-0.126415918	-0.2150575052	-0.0375584277	0.0924688434	0.0160476021	-0.1320008324	0.1009370766	-0.0618487356	0.0359147071	-0.110496185	0.022205747	-0.0569501666	0.0264873405	0.0586030175	-0.0332231932	-0.1330596809	-0.1920091818	0.0828525746	-0.1848053353	-0.0566198376	0.1135447864	-0.0189143533	-0.009825502	-0.0450515921	0.1030134559	0.0873708644	0.1111190845	-0.0661692429	-0.0533050821	0.078029899	0.0703015914	-0.1592951539	0.0704897071	-0.0249907961	-0.0153195001	-0.1143168743	0.0423336374	-0.0289176921	0.1103547743	-0.1111822942	0.088013576	-0.0425268954	-0.2736286373	0.1110509103	-0.1247084253	-0.0025498685	0.0250565129	-0.0162481785	-0.0960307621	0.0427331231	-0.0274620963	0.1344718274	0.0129523588	0.0982208525	-0.0004987321	-0.0185081921	0.1188191707	0.0286867838	0.0	-0.0041979452063571	-0.0042594221098112	1.762274395557655e-05	1.8142676709548915e-05	0.0062534274300389	0.0266188503016875	0.0007085631913836	3.910535462276292e-05	0.0617492253100238	-0.0650789386143698	0.0042352682511729	0.003812966826388	-3.599777349416655e-05	0.0003909389333958	1.5283324964467189e-07	1.29583969653732e-09	3.100261002786375e-05	-0.0002615892426997	6.842893189622151e-08	9.61161828539798e-10	-0.0001439996899373	0.0002879378367715	8.290819784470856e-08	2.073591070203853e-08	0.0	0.0
1145.0281740265789	3.3534966934989825	11.245940073308608	1311089.5193146414	1385.2617119008844	24.462410753423452	598.4095398692075	1918950.0104585688	1100.3185582016454	0.8653164950283099	1210700.9295229476	0.748772636568079	1172.369837963519	1041.759261591215	1.247735	24.529066	0.0537588728827765	0.0314150534662209	-0.0377537073	-0.1763978088	-0.1080928294	0.0412208277	-0.1118294276	0.0649764966	0.1022318365	0.0644702773	-0.0699186514	0.0298404171	0.0191288437	-0.221781172	0.0284239853	0.0321862527	0.0257206562	-0.1533571916	-0.0710244061	-0.094745618	0.08511528	-0.0215690019	0.0909814799	-0.1464339648	-0.0876844228	-0.0753630509	-0.0491877432	0.0045361564	-0.0221031038	0.0773358488	0.0621167078	0.1774993984	0.006064469	0.0282010045	0.176144319	-0.024901726	-0.1369029682	0.027429268	0.1397394231	0.0449770332	0.1586123835	0.0095400281	0.0167803281	0.1368898191	-0.0498712308	0.0375951855	-0.133287403	-0.0302421637	-0.1097312594	0.0442913013	-0.0311546016	0.110437614	-0.1249640893	0.0492220598	0.0672995613	0.0647229272	-0.0237203179	0.2547160554	0.0413106148	-0.2940267853	0.109477534	-0.0627601561	0.1061268162	-0.100311161	0.109432319	0.0624925251	0.1739851287	0.057582082	-0.129605029	0.1257924025	-0.170436739	0.0093134505	-0.0219475996	-0.0488985871	-0.0995052158	-0.1000298732	0.0488556688	-0.0646669521	-0.1930277264	0.0585363792	0.0292924583	0.0993072006	-0.0071449034	0.1478818195	0.1150550839	0.0172764937	0.0	0.0001030502666736	0.0043009954730307	1.0619357461500077e-08	1.849856205903057e-05	-0.0013502671851597	-0.0076036946151986	5.781617180120018e-05	1.8232214713190996e-06	0.0357953556892312	-0.0259538696207926	0.0006736033482931	0.0012813074889185	0.0001539994828568	0.0001899972563509	3.6098957420894894e-08	2.3715840720161835e-08	-2.000515978051176e-05	-5.100776980837552e-05	2.6017925808242246e-09	4.0020641784380534e-10	-6.69984526215485e-05	7.700123731575149e-05	5.929190548156679e-09	4.488792653681879e-09	0.0	0.0
1145.4594355559832	0.4312615294043098	0.1859865067441444	1312077.3185042315	1380.7754801186647	-4.486231782219647	20.126275603797676	1906540.9264969293	1098.8715067545572	-1.4470514470881426	1207518.5883570309	2.093957890519888	1171.7680351820634	1040.8856720417104	1.174836	23.095945	0.0545590901734894	0.0315074652527746	0.0209034119	0.0881230695	0.1027294758	0.0144940565	-0.0734615201	0.0626335073	-0.0126390192	-0.0518845401	0.0261960367	-0.1666089784	-0.1796628332	-0.1823474495	-0.0963466909	-0.1465733405	-0.1733153854	-0.145725881	-0.0393552352	0.0421453483	0.0307158084	0.0402263141	0.1219311056	-0.0266344166	0.1129601709	0.0863228839	0.0896995115	-0.1268347382	0.0180174494	0.0009300443	0.0634585559	0.0883735831	0.006218568	-0.103809205	-0.0177530008	-0.0541263899	0.1180318434	0.1166979287	-0.0249116429	-0.038279014	0.0357220319	0.1906089365	-0.0827494833	-0.0597725095	0.0703302487	-0.0016556893	-0.2370265181	0.0461899933	-0.0755861803	0.0757148305	-0.1214356876	0.0092230136	0.1292339498	0.0573648892	-0.0355784891	0.0465677259	0.0630940365	0.0138281765	0.0133555012	0.0113896948	0.0957741398	-0.0673073416	0.1395404008	0.0023434381	-0.009813353	-0.0824856376	0.2303794058	-0.0256143003	0.0678636395	-0.0186074473	-0.209855678	0.0328826877	0.0067547309	0.0577240076	-0.0782331485	-0.0939325932	-0.0175794622	-0.0726541586	-0.0425490578	-0.0144634962	-0.0095943615	0.074451314	-0.0348954283	-0.0013589259	0.1111300822	0.0057695865	0.0	0.0001581380714412	5.508780476760001e-05	2.5007649639142083e-08	3.034666234113214e-09	-0.0275139093291585	-0.0261636421439988	0.0006845361702392	0.0007570152065731	0.0337053036440551	-0.0020900520451761	4.368317551544802e-06	0.0011360474937379	-0.000166010524077	-0.0003200100069338	1.0240640453777073e-07	2.7559494104320198e-08	-0.0001459878003577	-0.0001259826405771	1.5871625726800996e-08	2.1312437853279672e-08	-0.0001460119687015	-7.901351607995149e-05	6.2431357233167535e-09	2.1319495004087814e-08	0.0	0.0
