global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
1080.2650253346226	0.0725937566580796	0.0052698535057324	1166972.5249612126	1417.2304558526905	-0.7516953604558694	0.5650459149308794	2008542.164996425	1042.1404946067116	-0.829329427083394	0.6877872986264705	1086056.8104991214	1127.2467722146996	1069.4704258850263	0.869957	18.229555	0.0845427782337142	0.0405808869104776	0.0606348112	0.073462824	0.0307649413	-0.0083891898	0.0209853209	-0.1225404897	0.0129821236	-0.0817124503	0.002668297	-0.0124939078	0.080070985	0.0551678705	0.0040320408	-0.0975242095	-0.0782397755	-0.0968594943	0.0492805299	-0.0607065171	0.204894735	0.1045792773	-0.0036910169	-0.0186347102	0.0680620924	0.1045799275	-0.1803482957	0.1289814671	-0.1372251345	-0.2206709529	-0.0012781753	0.1130619787	0.1215928837	-0.0760364502	-0.1934313273	0.1439454931	-0.0298891747	0.0082834896	-0.0363649207	0.1107889473	0.1268954291	0.0291060688	0.0984627195	-0.0268495816	-0.0488764088	0.0142330027	-0.1039255491	0.0100438465	0.0011750378	-0.2173503233	-0.0755715784	-0.0275731204	-0.1697105935	0.0623947957	0.0913678692	-0.183642553	-0.0005429064	0.0390627504	-0.0752875715	-0.1096390953	0.0716488226	0.026695393	0.1370499689	-0.0634889893	-0.0596436583	0.0198143436	-0.0112043595	-0.0814112088	0.0553428908	-0.0798727796	0.1029878365	-0.1492536211	-0.0824973346	0.0237193411	0.0677660735	0.1070217151	0.0896961397	-0.1062213739	0.0503109335	-0.1149169998	0.0051340461	0.1084968715	0.064800166	0.02216535	0.0300491757	0.1419863355	0.1094628008	-0.0103513913275889	0.0138867064159456	0.0001071513024168	0.0001928406150826	-0.0304174985331542	0.0181654488210228	0.0003299835308691	0.0009252242170144	0.069760893156122	-0.0182560517082208	0.0003332834239732	0.0048665822139398	-0.0009959397921091	0.0003839556420061	9.918960695063171e-07	1.4742193502831645e-07	0.000231259153262	-2.07936629957e-05	4.323764207787433e-10	5.3480795967457215e-08	-0.0005208845620632	0.0002799421207687	7.83675909804774e-08	2.713207269957717e-07	0.0	0.0	0.0	0.0	0.0	0.0
1078.8427513587071	-1.4222739759154592	2.0228632625663683	1163901.6821592252	1414.4366000947498	-2.793855757940719	7.805629996178508	2000630.8956875952	1042.361767208215	0.221272601503415	0.048961564176089	1086518.0537374332	1125.646083813708	1057.5520893475848	0.933984	19.571209	0.046219844777261	0.0257793246172071	0.1099811238	0.003140208	-0.0119630429	-0.0596148312	-0.1336858455	-0.1476522422	0.048243767	-0.0836098619	0.0284540132	0.0062667082	0.1011887798	-0.0772222405	0.0664548572	-0.14941184	-0.1339317444	0.022076595	0.0758400327	-0.0494038486	0.2184843355	0.0501815762	0.1101147692	0.113910151	-0.00241732	0.1223623651	0.1539692119	0.0880240436	-0.0680443571	0.1075843752	0.1811496052	0.0014844517	0.0520564142	-0.0719165114	-0.0111144176	0.1731751142	0.152194678	0.024970222	-0.057838463	0.027385681	0.09629261	-0.0674834353	0.0771581406	-0.0366611975	-0.1014445026	0.1402868753	-0.0231068387	0.0186608768	-0.0466921903	-0.0729505104	-0.1300683718	-0.0223624971	-0.1134185962	-0.1371186369	0.1614997655	-0.0280076105	0.0646081218	-0.1763919514	-0.0550940453	-0.0431283467	-0.0443431436	0.0365581895	0.1514235934	-0.0308177569	0.0627104679	-0.0101908594	-0.033822955	-0.0125069365	0.1123696682	-0.0856843561	-0.0023460005	-0.1589304681	-0.1399108029	0.1083580116	0.0874625412	0.0414181721	0.116916683	0.0170367211	0.0626844817	-0.1499905364	0.0775517556	0.1068472954	0.0395663924	0.1162058455	0.0320944105	0.1397444952	0.1012278027	-0.0016910583702411	0.0086603329573478	2.8596784115624854e-06	7.500136693212449e-05	-0.0237429738410668	0.0066745246920873	4.454927986528439e-05	0.0005637288068175	0.0890721090340278	0.0193112158779058	0.000372923058683	0.0079338406077697	-0.0011949495243523	-0.0001990097322431	1.4279043657497878e-06	3.9604873527510115e-08	0.0002108037468577	-2.0455406404300004e-05	4.1842365116507755e-10	4.443821968924527e-08	-0.0005088742757123	1.2010286350900038e-05	1.4424697823061575e-10	2.589530284817179e-07	0.0	0.0	0.0	0.0	0.0	0.0
1081.5380343364627	2.695282977755596	7.264550330179074	1169724.5197163797	1418.8785086132232	4.441908518473383	19.730551286486406	2013216.2222044845	1044.030620967981	1.6688537597658524	2.7850728714846213	1089999.9375187878	1127.9364883142623	1073.7312886183652	1.309927	27.448919	0.3217972454025748	0.1824458591008687	0.1101574218	-0.0261768729	-0.0256793093	0.029234067	-0.0706249593	-0.1297171233	0.0467223041	-0.0198704044	0.1603311961	0.1551569488	-0.0515873222	-0.1109337843	0.1154478916	-0.2491109209	0.002613127	0.1114692805	-0.1643711197	0.2024778776	0.0961049965	-0.0969288423	0.0156548854	-0.062005925	-0.1768173158	0.1117400397	-0.007182857	-0.1100684686	-0.0517441643	-0.0305718147	-0.0306409666	0.2028959801	0.1916619126	0.2716656042	-0.1259192788	0.0482288289	-0.0982445872	0.0783483154	0.0933635211	-0.1031775474	0.0569404603	-0.0580361818	-0.2508173332	-0.095501927	-0.0881466276	0.0028637961	0.1151493775	0.0939622632	0.0657133377	-0.0168401533	-8.60322e-05	0.1426425235	-0.234591515	-0.2498108945	0.1539777531	-0.2380332382	-0.0201627035	0.0585611956	0.280348553	0.0961929464	0.1266960121	-0.0279541785	-0.0170092886	-0.2688331876	-0.0084519239	0.3027215848	0.0881044862	0.0446858376	0.0787681966	-0.1633127725	-0.2238704058	-0.1377971252	0.3237468837	0.3144249964	-0.0093006987	-0.105647407	0.0620494243	-0.2327536566	-0.1182656079	0.2097238956	0.1379121896	0.2502282409	0.1818617808	-0.0279469884	-0.0823727169	0.1373117808	0.0924399334	0.001320878505993	0.0030119368762341	1.7447200275942998e-06	9.071763746418829e-06	-0.0549476935914441	-0.0312047197503773	0.0009737345346995	0.0030192490310192	-0.0840289007199288	-0.1731010097539566	0.0299639595778393	0.0070608561561996	-0.0021430031135386	-0.0009480535891863	4.592462344636134e-06	8.98805607969026e-07	-0.0006100135404254	-0.0008208172872831	6.737410191027872e-07	3.7211651950233125e-07	1.1846428258436778e-05	0.0005207207039707	2.711500515437797e-07	1.4033786248228944e-10	0.0	0.0	0.0	0.0	0.0	0.0
1080.9454657478236	-0.5925685886390966	0.3511375322417308	1168443.0999207792	1416.9014155069988	-1.9770931062244017	3.908897150680053	2007609.6212657369	1044.157626065341	0.1270050973600973	0.0161302947554478	1090265.1480704085	1126.20852698647	1064.7525662164005	1.218762	25.538593	0.2553854336920373	0.1491582272294692	0.1389176939	-0.0299470459	-0.05372691	0.037603796	-0.1216112248	-0.1241254332	0.1066579478	-0.0228579975	0.1437118197	0.0645087109	-0.117577444	-0.1546210087	0.0316203094	-0.1403825711	0.0078114247	0.1214642596	-0.2115289716	0.1281181202	0.1902874983	-0.1388899519	-0.004492764	0.1442251554	-0.2116131583	0.0065869248	0.1460583901	-0.0323662047	0.0217721909	0.0129902959	-0.098153139	-0.0922820767	-0.0252058922	0.0681459888	0.0398774142	0.1039324513	0.0935315378	-0.0713361369	0.0137301037	0.0383754374	0.1094253672	-0.1213005959	-0.2004197095	-0.0589352306	-0.0198176385	0.1625354834	-0.0489856069	0.2132990079	0.0222471065	0.0726947693	-0.0234672782	-0.0038307627	0.0011412168	-0.0791737665	0.120660834	0.0433779378	-0.0213297943	-0.0756635324	0.0798289989	0.1299989463	-0.0332920988	-0.1291075316	-0.1219203332	-0.1048384315	0.224318535	0.2304749257	-0.0052856778	0.0112790169	-0.0134376002	0.0239899131	-0.1297043776	-0.0213144455	-0.0144645983	0.0537284628	0.1096776645	0.0536442854	-0.0148378522	-0.0145443161	-0.0374689412	-0.1536633672	0.1017001513	0.0743165382	-0.2763930069	-0.0364987402	0.0134725265	0.1346915149	0.0831471893	0.019137575471575	0.017816696965582	0.0003662467949302	0.0003174346907633	0.0055716964852905	0.0605193900767346	0.0036625965752599	3.1043801724198505e-05	-0.1535336518197638	-0.069504751099835	0.00483091042545	0.0235725822411124	-0.000137008758724	0.0020059943548146	1.8771399967091253e-08	4.024013351548044e-06	-0.0005099973357178	0.0001000162047076	1.0003241204112553e-08	2.600972824392544e-07	-3.303492321707733e-05	-4.488135147551411e-05	2.0143357102686327e-09	1.091306151958195e-09	0.0	0.0	0.0	0.0	0.0	0.0
1079.5804872437682	-1.3649785040554434	1.863166316533436	1165494.028437492	1415.049560546875	-1.8518549601237737	3.429366793335024	2002365.258803904	1044.19130748402	0.0336814186789524	0.0011344379642268	1090335.486625187	1126.0620911177866	1055.246949197618	0.934533	19.582703	0.1295331789280556	0.0621416163012572	0.1118526401	-0.0846156962	-0.0674970666	-0.0309625495	-0.170040486	-0.025175719	0.1116002473	0.0256443683	0.1445268848	0.0388458382	-0.0406742784	-0.1733212357	0.0033496851	-0.0878071543	-0.0017800932	0.034366319	-0.08455331	-0.0090901281	0.0494972514	-0.2671642376	0.0449658051	0.0867388698	-0.0580259964	-0.0415435454	0.2256076513	-0.1167139899	-0.0409802579	-0.1201797773	0.0608874385	0.1381880693	-0.0164423573	-0.0018115671	0.0092635531	-0.1331095801	-0.1588645999	-0.0219830269	-0.1093884642	0.1724046971	0.0219452383	-0.2110097806	-0.0573675995	-0.0047239913	-0.1015851836	0.1580596489	-0.0317718539	0.1975549778	0.0542760946	0.1081134668	0.0378766765	0.0076908634	-0.0069349579	-0.0149447161	-0.0357743506	0.0176707982	0.0470575901	0.1558303126	-0.0344417011	0.1106347438	-0.2270778183	-0.0943545961	-0.0852759415	-0.0007776693	0.2510393893	0.1309332179	0.0515132038	0.0716636596	-0.0002519826	0.0379100299	-0.1242715026	0.0065217169	0.0563604173	0.0306853958	0.1178514834	0.0026242829	-0.0191091964	0.0215510979	-0.0440319473	-0.0562658783	-0.0181125299	-0.066094057	-0.2434237331	-0.0460053104	0.0889398535	0.1318872767	0.0734003241	0.0344493921473656	0.0153118166757906	0.0011867606193229	0.000234451729913	-0.0057530180344969	-0.0113247145197874	0.0001282491589546	3.309721650524657e-05	-0.100192093001155	0.0533415588186088	0.0028453218971991	0.010038455499952	0.0001730224470545	0.0003100312057785	2.993676718472725e-08	9.611934855647065e-08	-0.0001529750729882	0.0003570222627296	1.2746489608456356e-07	2.340137295574512e-08	0.0002910133865522	0.0003240483097692	1.0500730706432549e-07	8.468879115258018e-08	0.0	0.0	0.0	0.0	0.0	0.0
1080.051231386786	0.4707441430177823	0.2216000481855463	1166510.6624201126	1410.0138882228307	-5.035672324044299	25.35799575514571	1988139.164981265	1042.6884123831085	-1.5028951009114735	2.258693684343708	1087199.1253180073	1124.328448300113	1058.2452086770074	0.906711	18.99971	0.0702522182754855	0.0353604091733401	0.0907612271	-0.0332101561	-0.085186194	-0.0798135078	-0.0913914597	-0.0527883999	0.0569791199	-0.0560215179	0.0286551224	0.0732516271	-0.1412147742	-0.081206004	-0.0067112876	-0.1120976489	0.0340257721	0.1089179258	-0.0447712924	0.0238214999	-0.0443662345	-0.2882550944	-0.0228473365	-0.0059876126	-0.0112674395	0.1254720265	0.0209970777	-0.0557104306	-0.0787465839	0.1163410891	0.2682458486	0.0601775057	-0.0778336565	0.1998456782	0.076135225	-0.0294130378	0.0430286101	-0.0807018991	0.1281563609	0.1746672911	0.0035231603	-0.1374515514	-0.0806267815	0.0207397547	-0.0943816236	-0.021888962	0.1029932673	0.1588764569	0.0853947153	0.107495595	0.0777387923	-0.0290469693	0.1916825642	-0.1507987556	-0.0097824347	-0.1721389528	0.014359526	-0.0110767814	-0.0642427513	0.1177155083	-0.0490173752	-0.0707996703	-0.0618715303	-0.0012975784	0.1947174292	0.1444623774	0.1061252105	0.0482980551	0.0025042799	-0.0035235967	-0.0266376235	0.0226139819	0.1027897052	-0.0011213591	0.1526071654	0.012060239	0.0158749801	0.0581162657	0.0051522714	-0.0982821892	0.0323980966	0.054855511	-0.1059642689	-0.0809148091	0.1038239213	0.1289028963	0.0632525717	0.0236072580132571	-0.0108421341341085	0.0005573026309044	0.000117551872582	-0.0311904954912591	-0.0254374774567622	0.0006470652593632	0.0009728470089902	-0.0836701581935699	0.016521934807585	0.000272974329786	0.007000695372137	-9.52279207695701e-07	-0.0001739747262621	9.06835689409552e-13	3.0267205378005934e-08	-0.0003280002413019	-0.0001750251683137	3.0633809543239026e-08	1.0758415829410465e-07	0.0002909998435875	-1.3542964699990098e-08	1.834118928651779e-16	8.468090896794948e-08	0.0	0.0	0.0	0.0	0.0	0.0
1079.9039446338634	-0.1472867529225823	0.0216933875864778	1166192.5296357782	1417.726306779044	7.712418556213379	59.48139998622446	2009947.8809333483	1044.0740066065932	1.385594223484759	1.919871352154332	1090090.5312715443	1127.7837853544695	1066.964763409525	1.25683	26.33629	0.3294393770719244	0.2136644379186763	0.035496489	0.050334485	0.0328119083	-0.1142937721	-0.0288430015	-0.1009622169	-0.0019582393	-0.035297939	-0.1413863205	-0.1865067731	0.2036589405	-0.1106027723	-0.228080285	0.0769799148	-0.0969966995	-0.0186038644	0.258329683	0.0303173434	0.1324652978	-0.0863238182	-0.140443478	-0.0010231974	0.1516660431	-0.191598911	-0.2396516109	0.0305473782	0.1847534702	0.0914814489	0.0823890844	-0.2103550403	0.1396596453	0.0653556818	0.0720864257	0.1129634747	0.0590936106	-0.3540350297	-0.1253983113	0.0878382882	0.0068832059	-0.020303377	0.2822545042	-0.1165242354	0.0202338252	-0.0501298961	-0.2014833394	0.0899482541	-0.0138667785	-0.0542036576	0.0716363872	-0.3611351169	0.1801279427	0.0813244245	-0.1241087107	-0.0623796622	-0.1322842786	-0.1960606669	0.185701266	-0.0597497435	-0.164283695	0.0033240521	0.1861081731	0.1069314825	0.0695937374	0.1527055803	0.0095323284	-0.0607466701	-0.0801160517	-0.1136116152	0.2061530965	-0.0146535979	-0.0918942327	-0.2228320054	-0.1362456083	-0.2647354849	-0.246164314	0.2239720254	-0.3276918945	-0.1852205251	0.201033147	0.1869165566	0.2196485908	-0.074359068	0.2209178824	0.1257424501	0.0527593557	-0.0050523881802462	-0.0286596461935033	2.5526626323891503e-05	0.0008213753199367	0.0057101700898698	0.0369006655811289	0.0013616591203303	3.260604245524367e-05	0.117262053179111	0.2009322113726809	0.0403737535671157	0.0137503891157806	3.0973621895598254e-05	3.1925901103293955e-05	9.593652533314835e-10	1.019263161257306e-09	0.0006850004364795	0.0010130006777814	1.0261703731855758e-06	4.692255979771055e-07	7.698934397996794e-05	-0.0002140104996075	4.580049394226547e-08	5.927359086465826e-09	0.0	0.0	0.0	0.0	0.0	0.0
1081.0154172668492	1.1114726329858513	1.2353714138765008	1168594.3323686202	1421.228404090518	3.5020973114740173	12.26468557903354	2019890.176593681	1043.1886663263494	-0.8853402802437813	0.7838274118221372	1088242.5935517475	1131.2498421872397	1069.515285369002	1.423515	29.8291	0.1347565968367639	0.0653265218761374	-0.1328461715	0.0561738552	0.0540428534	-0.0115922247	0.0101265002	0.1541481793	-0.1072944419	-0.0196175165	-0.0901121064	0.296119012	0.0557312888	0.0932124618	-0.0286728356	0.0428568034	0.0541072145	0.0062017282	0.1272040388	0.0244058315	-0.0162525515	0.0549330443	-0.0184867774	-0.1353224554	0.1839419532	0.0720535969	0.1908525372	-0.136786414	0.2968331898	-0.168957652	-0.160968863	-0.1958312487	-0.2001017685	0.0885505269	-0.1509627662	-0.1550709717	0.2834244592	-0.0121431577	0.0141668616	-0.0318745341	-0.0783454438	0.2181422795	-0.011310749	-0.083681626	0.0021091597	-0.1087738717	-0.0476009659	-0.1059290151	0.0833691627	0.0564425799	-0.131317936	0.1948466732	0.0811989923	-0.0514999722	0.1922750015	0.2965178332	-0.2291199189	0.2300803932	0.1594807582	-0.2355240587	-0.1540130855	0.0482115427	0.0275683477	0.223272184	-0.1176746508	0.0148171039	-0.1723375122	-0.1343959461	-0.1829001357	0.046762295	-0.0070758708	0.1769778378	-0.1740708146	0.1875204206	0.051793467	-0.1362374599	-0.0743516183	-0.0516592898	-0.0092027515	-0.0328082676	0.1608814804	0.1177485434	0.0401032027	0.0066085844	-0.1596231606	0.1224102548	0.0419779864	-0.0041321361342596	0.0009202520459865	1.707454903205387e-05	8.46863828142523e-07	-0.0195586734957089	-0.0252688435855787	0.0006385144561524	0.0003825417089117	0.0920698706309508	-0.0251921825481601	0.0006346460615398	0.008476861078	0.0004329692512264	0.0004019956293308	1.8746237250754946e-07	1.6160048600106732e-07	-0.0002040650924151	-0.0008890655288946	7.904375146686348e-07	4.1642561942383314e-08	-0.0002994558709354	-0.0003764452149153	1.4171099983267758e-07	8.967381863767895e-08	0.0	0.0	0.0	0.0	0.0	0.0
1079.9901615773024	-1.0252556895468388	1.051149228948164	1166378.7491037678	1419.185351962135	-2.043052128383124	4.174061999290813	2014087.0632238889	1043.6435807661576	0.4549144398081353	0.2069471475459495	1089191.9236744072	1130.0720901941236	1105.9360154364429	1.509048	31.62141	0.1060975173111737	0.0595230435315601	0.1299626478	0.1633599696	0.2544888423	0.1089219245	0.0919149213	-0.0066972136	-0.0474297944	-0.0658821656	0.1789105733	-0.0296822616	0.2352152014	-0.222872387	-0.0158523336	0.0987443925	0.1835455026	-0.1660528627	0.0230945645	0.192806848	0.0800932887	-0.0577511332	-0.0026056473	-0.1055313956	-0.1256515387	0.0624534105	0.0362102651	-0.0607798714	-0.0372320483	0.0409616311	0.0862276168	-0.1568545219	-0.1903978479	-0.0167060179	-0.0054037727	-0.0684598147	-0.0276261927	-0.0294490276	-0.1461058944	0.1275591619	0.1042584348	0.0257835629	-0.0903500801	-0.2872479948	-0.0210795686	0.0537589919	0.0076630265	-0.0277489134	-0.0309741451	-0.0529760263	0.1720407237	-0.0050653703	0.1080153953	-0.0618436681	-0.0696515184	0.0830236581	0.1379641485	-0.0489778141	0.0922823757	-0.1677019553	-0.2052367516	0.1515693536	-0.020241708	-0.0468517213	-0.0823362569	0.1628145682	-0.105817848	0.0329297	0.172874788	0.093036628	-0.1233629551	0.0596903458	-0.1654866939	-0.0806030737	-0.3846818129	0.0860641608	-0.3325968416	0.0437319104	0.0111728527	0.1590334178	0.1584916633	0.0164433835	-0.2448236088	0.0569095779	0.0041459867	0.1189108618	0.0309673479	-0.0564741929655809	-0.0523420568313213	0.0031893344711136	0.0027396909133332	-0.0236676085574742	-0.0041089350617652	1.68833473418042e-05	0.0005601556948298	0.0765007253482537	-0.0155691452826971	0.0002423982848337	0.0058523609788089	0.0001129102387772	-0.0003200590124492	1.2748722020724318e-08	1.0243777144995717e-07	-0.0003440292411234	-0.0001399641487082	1.9589962923639113e-08	1.1835611874794249e-07	-0.0005209803124857	-0.0002215244415502	4.9073078204172266e-08	2.714204859976976e-07	1.0	0.0	0.0	0.0	0.0	0.0
1077.8846998509327	-2.10546172636964	4.432969081207425	1161835.4261727354	1406.3605785369873	-12.824773425147669	164.47481340637387	1977850.0768628896	1043.4709494850852	-0.1726312810724266	0.0298015592047071	1088831.6224193051	1126.11208611981	1048.7664095279702	1.564494	32.78326	0.3704900557208378	0.1951867742266627	0.1317447768	-0.0537222404	-0.1166670735	-0.0659336041	-0.1695018492	0.0615702652	0.0682734449	-0.1078647079	0.0361247017	-0.0830130484	-0.1408862942	-0.1569489385	0.0593687579	0.1073714098	0.0877328591	0.1252544243	-0.1301423322	-0.0163323415	-0.0423078558	-0.0141251285	0.1120600808	0.0456287661	-0.0394614844	-0.1781115959	0.0857330056	0.0880260587	0.0378839235	-0.1188401989	0.0260061069	0.0053780221	0.0139233722	-0.1219583602	-0.0058968562	-0.136482766	0.0005962675	-0.1094231771	0.1401307045	0.0622102297	0.0428869477	-0.1389810809	-0.1008501472	0.1012820851	-0.037808346	-0.0418688598	0.1388519662	-0.0096666296	-0.1311339967	0.2669364402	0.0231254519	-0.0708419516	0.0226877101	0.0919893467	0.0727661226	0.0523952502	0.1053909959	0.1470443805	0.0960749144	-0.0190052303	-0.0469256556	-0.1256628455	-0.101228621	-0.0262918155	-0.013016373	0.106935783	-0.1508132662	0.0877780081	0.0379719156	0.1205559815	-0.0991871444	0.2931589636	-0.0303404753	0.0035453835	0.0314433707	0.0108243307	0.0069399315	-0.008523649	0.0837641258	0.1309052003	-0.00213097	-0.074098299	-0.0376912057	0.2702066411	0.2743480771	0.1152490509	0.0197875765	0.0060328208261637	0.0625070137917446	3.639492712059447e-05	0.0039071267731613	0.0044410847154665	0.0281086932729407	0.0007900986375122	1.9723233449950164e-05	-0.0761934776343338	-0.1526942029825875	0.0233155196244876	0.0058054460340137	0.0012909723098249	0.0011780620710477	1.6666095047346374e-06	1.387830243241196e-06	0.0002261770447431	0.0005702062858664	3.2513520844166865e-07	5.1156055568722266e-08	0.0002743542440714	0.0007953345565571	6.325570568538788e-07	7.527025123998932e-08	0.0	1.0	0.0	0.0	0.0	0.0
1079.360345610694	1.4756457597611643	2.177530408301104	1165018.7556768367	1410.3370085216704	3.976429984683136	15.811995423087128	1989050.4776058544	1043.2767134232954	-0.194236061789752	0.0377276476995923	1088426.3007713128	1124.857165042823	1041.978843941873	1.19022	24.940523	0.1251605018191656	0.0650349423109097	-0.0477676199	-0.2068654735	-0.0594210369	-0.1362905946	0.0497953299	-0.0336472997	0.1450533072	-0.0055681288	-0.1454575425	-0.094857197	-0.0920994204	-0.0103541369	-0.1371489672	0.155968673	0.1113651166	0.0302935588	-0.0197275697	-0.0362926205	-0.0679348714	-0.0290360354	0.1489554397	0.030673569	-0.070469102	-0.1697003923	-0.0271277377	0.1237096019	0.1102446651	-0.0510574362	-0.0253576668	0.0499293497	0.1581058644	0.0438045765	-0.0345832522	0.1744737625	0.0579875005	0.1639021731	0.1075734183	-0.1057727991	-0.077724434	-0.1479891682	0.0849984956	0.0961180675	0.0359722884	-0.0502479258	0.1012580877	0.0181865883	-0.0524952227	0.1004953214	-0.0680348865	0.0488673919	-0.0043854158	0.1919065684	0.0589064272	-0.0058855368	-0.1104889525	-0.1518041651	0.0763364696	-0.0894464759	-0.0710057345	-0.043646987	-0.0288939751	0.0355898041	0.0795662325	0.0118353925	-0.0759038648	0.0520908342	0.0099771967	-0.0990891601	0.0234609989	0.2530046475	0.1347296545	-0.1378954127	-0.0673511018	0.0622824593	-0.0074865971	0.1081874641	-0.1761746712	-0.0185106647	0.0769218928	-0.0646395916	0.1286942929	-0.0856532622	-0.1551037142	0.1114298236	0.0084997322	-0.0038721754324484	-0.0099049962586121	1.4993742579656952e-05	9.81089508831197e-05	0.0085873597677732	0.0041462750523067	1.719159680938093e-05	7.374274778116979e-05	-0.043799859120007	0.0323936185143268	0.0010493465204517	0.0019184276589324	0.0005670267385996	-0.0007239455712253	3.215193222868991e-07	5.240971900967258e-07	-0.0004659674539826	-0.0006921444987257	4.790640071162506e-07	2.171256681710265e-07	0.000116132074144	-0.0001582221699274	2.5034255056535048e-08	1.3486658644987514e-08	0.0	0.0	0.0	0.0	0.0	0.0
1078.735773126043	-0.6245724846510257	0.3900907885831557	1163670.8682218415	1416.3400511060445	6.003042584374043	36.03652026980819	2006019.1403670728	1042.296990781842	-0.9797226414534634	0.9598564541765516	1086383.016992883	1126.8227547017318	1045.2686655806792	1.216231	25.485554	0.231130015823701	0.1357771391551991	-0.1824887674	0.0119398986	-0.0196260392	0.0563370693	-0.1513671152	0.0204473674	-0.1597501125	0.103355821	-0.0939024623	-0.0120882236	0.0079235136	0.0623515361	0.0152689978	0.0968807475	-0.1224875922	0.2078641437	0.0916170499	-0.1030937499	-0.0888686016	0.0648593583	0.1447239872	0.070875565	-0.1624467073	0.0824947706	-0.0806322313	0.1666293145	0.1619485419	0.0171703159	-0.0273010496	-0.0564019963	-0.045826018	0.0463318799	0.0981816378	-0.0155931597	0.0373689294	-0.0909116241	0.1303727501	0.1788117711	-0.1171390545	0.1432176258	0.0720192527	0.0196565311	-0.0048898283	0.0667590668	-0.0169534625	0.0367874169	-0.1414192284	0.0451818902	0.0157813644	-0.2043904818	-0.1706864932	0.0233310545	0.1622398597	0.1304909791	-0.003068633	-0.0940532848	-0.0323102024	-0.0139228433	-0.0414421469	0.0531250691	0.0398013485	0.0226099726	0.007787719	-0.1128944111	0.0259837857	0.0312116047	-0.0624272998	0.0249059627	-0.200092961	0.0761232097	-0.065459813	-0.1283267031	-0.0024782772	-0.1303185986	0.1313251874	0.2089608509	0.0406443518	0.0603687322	0.0345140432	0.1560746988	0.1275027335	0.0590116576	-0.1089436491	0.1074583966	-0.0028345346	-0.0101288699826653	-0.0062566945502169	0.0001025940071257	3.914622669471386e-05	-0.0301079549557812	-0.0386953147235544	0.0014973273815549	0.0009064889516193	0.0431469889223663	0.0869468480423732	0.0075597543845035	0.0018616626530668	-0.0009849968238442	-0.0015520235624438	9.70218742983162e-07	2.408777138380744e-06	-7.503689554377857e-05	0.0003909305584388	1.528267015212888e-07	5.630535692847936e-09	7.446302487549227e-05	-4.166904926850773e-05	1.7363096669413243e-09	5.544742073608181e-09	0.0	0.0	0.0	0.0	0.0	0.0
