global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1380.176099972687	-0.2238740593461443	1904886.0669358168	0.0501195944481209	2009.6405687834088	-5.578625327662394	4038655.215700103	31.12106054643635	1374.6457449034715	3.73672438972244	1889650.92398122	13.96310916474654	1618.884188869543	1191.9366198121124	0.986321	18.641729	0.0831508608507287	0.044736216459576	0.0445899172	0.0834776211	0.0536606603	-0.1569129051	-0.1011060779	0.0945083147	0.1014780543	0.0757387214	-0.1617195953	-0.0401813307	0.1935101738	0.0042695315	-0.0252071069	-0.1661526591	-0.178557281	-0.1593607968	0.0152361632	0.3353715747	-0.1525539678	-0.2372325977	0.0113784405	0.0648740826	-0.015466847	0.0805056434	0.0980561285	0.0272700869	-0.0358128074	0.049424978	-0.1362362551	-0.0287372759	0.0493325913	0.0820456857	0.1302361687	-0.1171480045	0.0928567393	0.0299235509	0.034034973	0.0941164253	0.1142347617	0.0630373214	-0.0221434027	-0.1255986539	0.1472710984	0.0471810464	-0.1042848848	-0.0844696457	0.1188144281	0.259790922	0.0546222822	0.009568095	-0.1504142396	0.0337035486	0.0962959577	-0.0945823735	0.0278596346	-0.0870051878	-0.1563552602	-0.1817202595	0.1755204226	0.0783570902	0.106964694	0.0220877224	0.0799764136	-0.1651718371	-0.0248484795	-0.0668495359	0.0619649676	0.0788776046	0.0251597946	0.0851931771	-0.0266135582	-0.0393995654	-0.1086806687	0.0764506334	-0.062369232	-0.1332616733	0.1862004459	-0.0246071229	0.0206934458	0.0351429705	-0.0720053191	0.0624225159	0.1419863355	0.1094628008	0.0001143872432436	6.3392124928855e-05	1.3084441416870514e-08	4.0185615029955604e-09	0.0011176008121935	0.0021458749311022	4.604779219932872e-06	1.249031575415571e-06	0.0091878284966568	0.0414412534075977	8.441619248397875e-05	0.0017173774839927	-0.0003489655773805	0.0004380210133666	1.2177697419650572e-07	1.9186240815070325e-07	-0.0005790204734861	-0.0003519738421851	3.3526470871606744e-07	1.238855855825417e-07	0.000117898701893	-1.1952190300006842e-08	1.4285485296757764e-16	1.390010390805448e-08
1381.7204251526375	1.5443251799504196	1909151.3332839853	2.384940261428896	2009.912291195518	0.271722412109284	4039747.418298817	0.0738330692424876	1373.3548893798086	-1.290855523662913	1886103.6521834263	1.6663079829710523	1617.8577018128035	1183.8584227609165	0.948979	17.935951	0.0070581180636182	0.0050011103108538	0.066654447	0.0820972527	0.0442384111	-0.2063489977	-0.0629740651	0.1143960777	0.0784834299	0.1479987093	-0.0321517246	0.0324820018	0.1124785458	-0.0339127907	-0.0794394025	-0.1194843038	-0.1200669909	0.1050136653	-0.1131932759	-0.0089425079	0.0501878244	-0.0108854704	0.0692409306	-0.0786259278	-0.1822526942	-0.0719737104	-0.0524004317	-0.068984286	0.2733694999	-0.1398080681	0.1159518329	-0.0491435507	0.1616164131	0.0302844425	-0.1473957916	-0.083298022	-0.0877113869	0.1390723166	0.1048734467	0.099785585	0.1081594525	-0.0612136416	-0.024515242	-0.1276470884	0.1177766745	0.0986050427	-0.0650377021	-0.1058670432	-0.0360135918	-0.0327470787	0.0387561771	-0.1224888493	-0.0201940211	0.028885996	-0.0451277272	-0.0691796767	-0.0411223221	-0.0723476653	0.0010347054	-0.2486349788	0.1690351919	0.1011284224	0.0584428218	-0.0352919624	0.0962560953	-0.1930266286	-0.1025365305	-0.0881372502	0.0582555254	0.0473407847	-0.0861343035	0.0536653152	0.0464969338	0.0267713013	-0.0908762892	0.0434670915	-0.0339614416	-0.0004735591	0.0744872629	0.1213048208	0.0870900319	0.1329777547	-0.1372793893	0.1439413173	0.1397444952	0.1012278027	0.0001144500896685	6.284642490000502e-08	1.3098823025127692e-08	3.949673122711971e-15	0.0044196563818843	0.0033020555696908	1.0903570985326038e-05	1.9533362533930624e-05	0.0054318288491543	-0.0037559996475024	2.950476464650493e-05	1.4107533352038896e-05	-0.0003489655773805	0.0	1.2177697419650572e-07	0.0	-0.0005790204734861	0.0	3.3526470871606744e-07	0.0	0.000117898701893	0.0	0.0	1.390010390805448e-08
1383.1903534687967	1.469928316159212	1913215.5539291347	2.1606892546466563	2024.3657000625344	14.453408867016378	4098056.487589675	208.90102787714767	1372.6995652961152	-0.6553240836933583	1884304.096564144	0.4294496546685396	1621.608844987598	1196.7216577343763	1.168417	22.083393	0.0890116911828637	0.0595713386304756	-0.0368395885	0.1077764241	-0.101709637	-0.025744623	-0.1881165981	0.0372438201	0.1208640026	-0.0476883061	-0.0434865739	0.1913921283	0.1120729914	-0.1060465899	-0.1699448432	0.0253281556	-0.1732443825	0.1503695185	-0.0784217534	-0.2412937737	-0.1108218072	0.2837278205	0.0118065066	0.0344812622	0.0938737274	0.0905374024	0.078961595	0.0108645985	0.0665757484	-0.1404347691	0.0164862124	-0.0715934889	-0.0288139338	-0.0655123467	0.0367589232	0.1809492318	0.2530709879	-0.0369927082	-0.0324520845	0.0020424736	0.1734621978	0.0255171234	0.0246089046	0.135936683	0.0707798588	0.2011143343	-0.0969390004	-0.1665252544	-0.124089408	-0.2288647685	-0.1035417594	0.0277674565	-0.0339561732	-0.0380707788	-0.0096565549	0.2907148936	-0.2361077322	-0.1701942338	-0.1580363587	-0.145236663	0.0805523914	0.1521392754	-0.1170557739	0.0053759899	0.1132932176	0.1021212961	-0.2663973831	-0.0631318495	0.0149688918	-0.0395721136	0.0215399386	0.0690556898	-0.1092872764	-0.0717916131	-0.1058688521	0.0354285567	0.008891179	0.1696087066	0.1029086391	0.1270831879	0.1421560734	0.1195092825	0.1280159388	-0.089229762	0.1373117808	0.0924399334	1.8481867698483256e-05	-9.596822197001676e-05	3.415794336242388e-10	9.209899628086404e-09	0.0044533526717884	3.3696289904099584e-05	1.1354399533011235e-09	1.983235001932488e-05	-0.0364961785881803	-0.0419280074373346	0.0013319710515403	0.0017579578076651	-0.0001290084300554	0.0002199571473251	1.6643175025359033e-08	4.838114665939574e-08	0.0001399926328375	0.0007190131063236	1.959793724877509e-08	5.169798470651125e-07	0.0001180088329174	1.1013102439999937e-07	1.2128842535393252e-14	1.3926084646526829e-08
1382.2879806030553	-0.9023728657414268	1910720.0613196725	0.814276788826395	2017.200730494449	-7.164969568085326	4069098.787107339	51.33678891158882	1371.4727447417008	-1.2268205544144166	1880937.4895693343	1.5050886727336965	1622.863085994014	1205.4163612453851	1.072983	20.279663	0.1082943153007612	0.0643418993805684	-0.1227779579	0.1012996251	-0.0372518487	0.0659680772	0.0379585056	-0.0762772651	0.0758498827	-0.0119617951	-0.0572121784	0.0679891821	0.0512388607	0.0576898851	-0.2653100089	0.0660778435	-0.1155762461	-0.0672121919	0.0267267549	0.0360099244	0.0526938527	0.0325711159	0.1190794548	0.1125617987	0.2127372906	-0.0692156125	-0.0091176661	0.0121862473	-0.1439052901	0.0399633429	-0.0739447225	-0.174697753	0.0479819197	0.0116357476	0.1483433533	0.0944342254	-0.047315268	0.0324508593	0.103845989	-0.0899760788	0.0877233484	0.0488413001	-0.1598123098	-0.0375897459	0.0520061182	0.2195848087	0.13830798	0.0261757921	-0.0234255484	0.0113686301	-0.0033677837	0.080612899	-0.0499161105	-0.180233056	0.0167616795	0.1255158923	0.064784082	-0.1200191811	0.0177305326	0.1524532133	-0.0339117949	0.1838784331	-0.1452263524	-0.0215398323	-0.0252242977	0.0679139615	-0.1273846365	-0.153716791	0.0299794262	0.0884808593	-0.0400590297	0.2842954623	0.0793907651	-0.0062316693	0.0487126913	0.0628956536	0.0126225506	0.1220042179	-0.1163236761	0.0358545427	0.0386838258	-0.0038246878	-0.039900017	0.05232637	0.1346915149	0.0831471893	0.0002131698325769	0.0001946879648784	4.544137752086358e-08	3.790340366849964e-08	0.0044693767943471	1.6024122558700067e-05	2.567725037762404e-10	1.997532892984836e-05	0.0189087620439138	0.0554049406320941	0.0003575412820333	0.0030697074464458	0.0002050343863363	0.0003340428163917	4.2039099580303124e-08	1.1158460318289901e-07	-0.0005789872084189	-0.0007189798412564	3.352261875127107e-07	5.16932012133078e-07	0.0001185594268939	5.505939765000108e-07	3.031537269580945e-13	1.4056337705410021e-08
1382.1492139076029	-0.138766695452432	1910336.4495054048	0.019256195766788	2006.6600640012507	-10.540666493198389	4026684.612457504	111.10565012083518	1372.4850367398249	1.0122919981240557	1883715.1760747184	1.0247350894659932	1622.6894394723993	1200.8388520860829	0.990581	18.722237	0.0379881817518006	0.0175143771188597	-0.1240894366	0.094635049	0.009835615	0.1152987998	0.1603128238	-0.1157094787	0.055568913	0.0873154823	-0.0202848621	-0.0633486355	-0.1557400842	0.2132464419	-0.0958048534	0.11255645	0.0139722362	-0.0998608803	-0.0674761578	0.0165529849	0.0795260547	0.0516329802	-0.0532394157	-7.66306e-05	0.010518055	0.0602739618	-0.1547556077	-0.002179507	-0.0316467397	0.0994609899	0.0174547173	0.022438375	0.0910534745	0.3632829972	0.1711437506	-0.1434515026	-0.0467897658	-0.0048010426	-0.0662594069	-0.1311765434	0.0359570029	-0.0013785027	-0.128193262	-0.0842532422	0.036273783	0.0191356616	0.1314304559	0.104427461	-0.102605262	0.0542746737	-0.08111293	0.050842503	-0.1380052733	0.10924252	-0.1819414461	-0.0530794176	0.1277818935	0.0593692676	0.1602668864	0.0428626205	-0.0988353048	0.1172295179	-0.0934706794	0.0758034997	-0.1133877841	0.0232059064	0.0079999343	-0.190238318	0.0505494147	-0.0175423105	0.0089325711	0.2583531118	0.103259677	0.1530127316	-0.0207629174	0.0083786194	-0.0148694834	0.0855882098	-0.0701367186	-0.1353410103	-0.0630383117	-0.0298048606	-0.0089271558	0.1868810976	0.1318872767	0.0734003241	0.0001815717606064	-3.159807197050001e-05	3.2968304249707826e-08	9.984381522528983e-10	0.0139796053948515	0.0095102286005043	9.044444803385186e-05	0.0001954293669957	0.0070428416746111	-0.0118659203693026	4.960161885363888e-05	0.0001408000662106	-1.0020147286470302e-06	-0.0002060364010649	1.0040335164255816e-12	4.24509985637957e-08	-0.0005789997878762	-1.257945730004026e-08	3.352407543606846e-07	1.5824274596353614e-16	-7.00028678431403e-06	-0.0001255597136782	1.576524169895509e-08	4.900401506264166e-11
1383.2897303444088	1.1405164368059104	1913490.478076307	1.3007777426244502	2017.769530125668	11.109466124417397	4071393.87670356	123.42023756957764	1375.333149733152	2.848112993327049	1891541.2727549125	8.111747622758365	1623.6452536778145	1203.173809082988	1.107139	20.925215	0.0368679090205503	0.0223168043279156	-0.1207104419	-0.0384384157	0.045416463	-0.0502176889	0.1421217932	-0.2054425354	-0.0427135932	-0.0051156783	0.1274855511	-0.1738112193	0.1023234548	0.001859012	-0.048280962	0.1144861108	0.0551394507	0.1632059987	-0.0502266082	0.2340093343	-0.2695662021	-0.1420939257	-0.0080272257	0.0368479953	0.1373083538	-0.0242696554	-0.1442979545	-0.0695525954	-0.0987286607	-0.1414192318	-0.0624717054	-0.0864084392	0.0963589587	-0.0175745086	-0.0413465361	0.0654489759	-0.1635464172	-0.1337463194	0.0338884257	-0.1892664834	-0.0751066168	-0.0602246195	0.0385702362	-0.1437063017	-0.142508622	0.0715490565	-0.0509690961	-0.0846969476	0.0929820004	-0.0340216526	-0.1291682828	0.1375376961	-0.0887586568	0.0751231232	0.0346833625	-0.1785616219	-0.0963946492	-0.24038065	-0.0854605688	0.0216724399	-0.1155367846	0.005233053	-0.0903810423	-0.062062009	-0.0339391774	-0.1280169855	0.0453088736	-0.197631462	-0.1266068586	0.0552374259	0.1795350595	-0.0378533237	-0.130321929	0.0995470226	0.0777734962	-0.0136187408	0.1164415041	0.105749576	-0.0399971853	0.0957165629	0.0147267402	0.0854534267	0.2476612348	0.0772338792	0.1289028963	0.0632525717	0.0002191642565634	3.7592495957e-05	4.803297135498781e-08	1.413195752277061e-09	0.0044698060368801	-0.0095097993579713	9.043628382887322e-05	1.997916600732979e-05	-0.0047567164653159	-0.0117995581399269	2.2626351531407387e-05	0.0001392295722975	0.0002449796352433	0.0002459816499719	6.001502168394032e-08	6.050697212292148e-08	-0.00057900855732	-8.769443800033666e-09	3.352509094497878e-07	7.690314456194891e-17	-7.142904790246559e-05	-6.442876111815155e-05	4.151065259219837e-09	5.1021088842527236e-09
1381.4692777151074	-1.8204526293013716	1908457.3652707003	3.3140477755302764	2021.7889243142647	4.019394188596607	4087630.454479832	16.155529643324176	1373.936477058202	-1.3966726749499685	1887701.442991103	1.9506945609519004	1620.6367334139045	1202.209296336662	1.080161	20.415321	0.041784729192083	0.0209082040158186	-0.0665306505	-0.0561358657	0.1178481054	-0.0006483977	-0.060488949	-0.0596871673	-0.0967158155	-0.0478477254	0.0505854597	-0.1996098282	-0.1072591035	-0.1617552209	0.047559706	0.0823824315	0.1288699393	-0.081409682	-0.2229066337	0.1519199293	-0.0298382953	-0.0352919004	-0.0274390041	0.083525333	0.059603687	0.0435459628	0.0180116321	0.1876290327	0.0296584101	0.0332776459	-0.0786852865	-0.0420640619	-0.2314393962	-0.0909563377	-0.1207202785	-0.0312627703	-0.310772331	0.0586708498	0.0039379976	-0.058715861	-0.0913080214	-0.0273753404	0.0385117448	0.0972217895	-0.0903885934	-0.1682074271	-0.1398837953	-0.1066297654	-0.0302410003	0.1085697912	-0.1557528043	-0.0663089612	-0.1529336667	-0.0329386252	0.0082014702	-0.0836286662	0.0798170919	-0.0042949105	-0.0516148225	0.2134928134	-0.1376273387	-0.0420706024	-0.0151953065	0.0017014803	-0.0172305575	-0.1348147879	0.0225297205	-0.1143762715	-0.1361137778	-0.1682542078	0.1544919975	0.1166245009	-0.228862988	0.0939022955	-0.0462134079	0.0202695243	-0.1354032676	-0.0422256233	-0.0068541533	-0.0790755507	0.0668801434	-0.0478298682	0.1036358299	0.0954275943	0.1257424501	0.0527593557	0.0021994209588029	0.0019802567022395	4.837452554021468e-06	3.9214166067644605e-06	0.0043790502581089	-9.075577877119996e-05	8.236611380366989e-09	1.9176081163043623e-05	-0.0247910796015844	-0.0200343631362685	0.000614597627812	0.0004013757062758	1.8966391253357533e-05	-0.0002260132439899	3.5972399717543707e-10	5.1081986458857265e-08	-0.0004800013880474	9.900716927260004e-05	2.304013325274307e-07	9.802419567373276e-09	-0.000139995706136	-6.856665823353442e-05	4.701386621314313e-09	1.959879773651727e-08
1384.6266255071162	3.15734779200875	1917190.892063224	9.968845079702527	2020.2106473153096	-1.5782769989550616	4081251.059526142	2.490958285430596	1375.8056508907794	1.8691738325774168	1892841.189023001	3.493810816392149	1623.164300126639	1204.6179008924528	1.09859	20.763643	0.0350321727526779	0.0193882466297899	0.0104264141	-0.1053479919	0.0965111185	0.0528056787	-0.1603679723	0.0058870638	-0.1937728052	-0.1079022804	-0.0510425724	0.127017256	0.035718645	0.1383050049	0.2276135933	-0.1092680131	0.1340266462	-0.064032139	-0.0206400134	-0.068814144	-0.0349042134	0.0530239274	0.1914825537	0.0146571968	0.0710202505	-0.0507519227	-0.0217513381	-0.0518477181	0.0116915513	-0.0458617416	-0.0445058451	0.0010680521	-0.0884039803	0.0503232392	-0.1207585098	-0.0407447201	-0.0756057401	-0.0339430431	-0.0458792528	0.0508829732	-0.20684521	0.0524388038	0.0725951051	-0.004697287	0.0978848484	0.004051598	0.1404618205	-0.1780573155	-0.0733631478	0.0588997988	0.1264436195	0.0427615661	-0.1074229578	-0.1349389241	-0.0800364934	-0.121120874	-0.0402457273	0.0308636239	0.038397096	0.0625869811	-0.0842769011	-0.1306389988	0.0935950994	0.0985287686	-0.0296915131	-0.1107847459	-0.0814209315	-0.0559355276	-0.2174378338	-0.2346619943	-0.0882667292	0.20202301	0.0292412934	0.0352040688	-0.0604642341	0.0525386911	-0.0217688382	-0.0271957851	-0.0015629554	0.0374244228	-0.078867342	-0.1119059795	0.0316409612	-0.1327306553	0.1224102548	0.0419779864	0.0001096744749986	-0.0020897464838043	1.2028490466218535e-08	4.367040366572435e-06	0.0027616821515152	-0.0016173681065937	2.615879592226492e-06	7.626888305997623e-06	-0.0378127437231086	-0.0130216641215241	0.0014298035878694	0.0001695637364937	2.8034173067572138e-05	9.067781814214604e-06	7.859148595825868e-10	8.222466703020109e-11	-0.0005789980805894	-9.8996692542e-05	3.3523877732620937e-07	9.800345134255276e-09	0.0001180077003229	0.0002580034064589	6.656575774439637e-08	1.3925817335499372e-08
1382.948924669797	-1.6777008373192075	1912547.728245348	2.8146800995415697	2019.9800042938768	-0.2306430214327974	4080319.217747091	0.0531962033356498	1374.4786464146205	-1.3270044761588906	1889191.5494497672	1.7609408797457318	1621.7180510255096	1198.8407277588797	1.135348	21.458384	0.0473672210078156	0.0384612781337552	0.1357126468	0.0315426566	0.1776331215	0.0778146302	0.0161683369	0.1012784914	-0.0287189801	-0.0730462206	0.025073784	-0.0021397763	0.0737883651	0.0772499297	0.0707752713	-0.0815873173	0.1205207894	-0.1705782553	0.1508132024	0.0184320632	0.0560239351	-0.0533682825	-0.072780339	-0.089638869	0.0329079964	-0.2976091431	0.1966110089	0.0783040943	0.0810702637	-0.105074417	-0.0213183794	0.0785847852	0.0166146037	0.0641923006	-0.0827153395	0.0895949891	0.0701956161	0.0174568774	0.0727720486	0.1123874248	-0.0377588816	0.1330601308	0.033960341	-0.0321434969	-0.0768092221	-0.0851083294	0.0345067667	0.0916377567	-0.0284281693	0.0507919795	0.0201755352	0.1096750729	0.0180328236	-0.2667813161	-0.1115963796	-0.0691468977	-0.0782457081	0.232078849	-0.2356189124	-0.001445055	0.0953817732	-0.0710384857	0.102393964	0.0545923121	-0.1987913982	0.0667664245	0.013396394	-0.1848886037	-0.1878371565	-0.1515040422	0.0757022269	0.0416169879	-0.0731966362	-0.1814690806	0.0613273735	0.0411696038	0.1109899514	-0.0706551709	-0.2441636888	0.1354265606	0.0173654402	0.0068079474	-0.0859582825	-0.0665224234	0.1189108618	0.0309673479	4.889079934855545e-05	-6.078367565004456e-05	2.390310260940709e-09	3.694655225529819e-09	0.0023295545703376	-0.0004321275811776	1.867342464144033e-07	5.426824496180799e-06	-0.039985207323923	-0.0021724636008144	0.0015988168047371	4.719598096863489e-06	-0.0001220098531726	-0.0001500440262401	1.4886404271199409e-08	2.2513209810361468e-08	0.0001649925708886	0.000743990651478	2.722254844842969e-08	5.535220894866588e-07	0.0001180099456082	2.245285300010182e-09	5.0413060784418136e-18	1.3926347262450325e-08
1379.812993821988	-3.1359308478090497	1903883.897919997	9.834062282240383	2023.9095104552152	3.929506161338395	4096209.706511069	15.441018671996408	1371.0326951789275	-3.4459512356929736	1879730.6512495936	11.874579918773932	1621.146269577056	1182.213078225013	1.217671	23.014299	0.1068868622286368	0.0819771019301	0.0457049377	0.1893861019	0.068778439	-0.0384176156	-0.2097043571	0.0619294018	0.1386860737	-0.0848307707	-0.1170627335	-0.1313929105	0.0822170917	-0.0774546933	0.1454137557	0.019033682	-0.0666724758	-0.2593707976	-0.050455366	-0.0831129057	-0.1041735358	0.2199944126	0.0444507363	0.0996059918	-0.0273896309	0.0067930903	0.0685797241	-0.0257065889	-0.067091351	0.0463993615	0.0042494677	0.04368451	-0.0027257902	0.078795398	0.0945686293	-0.2065060335	0.1096156395	0.1343314835	-0.2112324532	0.0228039799	0.08000808	0.1751086487	-0.0096190314	0.0192021416	0.0751879219	-0.1689199634	-0.1424490797	-0.1138717466	-0.0257794363	-0.1134617841	0.0093517145	-0.0678900736	-0.0053723238	-0.089661788	-0.1092546158	-0.0031313881	0.0218326094	0.1264251046	0.0577974975	0.1089239702	0.1045949751	0.1518385237	0.221304657	0.0447733705	-0.0449010608	-0.1159767393	-0.0648859102	0.0184242891	-0.240587964	-0.1125283337	0.0588477705	-0.1492567824	0.0990186412	0.0108878278	0.1291247156	0.1396898921	0.0640091504	-0.0565734072	-0.1052925415	-0.0357508131	-0.1434135679	0.1028017651	-0.0151857812	-0.1364221957	0.1152490509	0.0197875765	4.079555415614777e-05	-8.095245192407674e-06	1.6642772389071861e-09	6.553299472519956e-11	-0.0076135540545863	-0.0099431086249239	9.886540912703604e-05	5.796620534210748e-05	0.0364008304921483	0.0763860378160713	0.0013250204605181	0.0058348267732382	-0.0003520010702845	-0.0002299912171119	1.2390475348143354e-07	5.289595994861313e-08	5.499167736133792e-05	-0.0001100008935272	3.0240845790134853e-09	1.2100196576796048e-08	4.700964539837722e-05	-7.100030020982279e-05	5.0410426298849625e-09	2.2099067604811692e-09
1379.9292023958692	0.1162085738812948	1904204.6036249	0.0135044326435243	2014.082693749144	-9.826816706071211	4056529.097259808	96.56632657472028	1371.4694317756814	0.4367365967539172	1880928.4022951105	0.1907388549441936	1621.5570556164716	1178.2387833736911	1.10925	20.965115	0.0656460202705751	0.0455387576876989	-0.088777172	0.1462020157	0.0567443635	-0.0473026954	-0.2477581629	-0.0396536771	0.0758797011	0.035545463	-0.2205841715	0.0435449201	0.0507293742	-0.0597749999	0.0699188127	0.0715024353	-0.1524731404	-0.2280334311	-0.1204835774	0.0137951792	-0.0674680499	0.2038628439	-0.0582986402	-0.1142044009	-0.1157190868	-0.004678179	-0.0149623855	-0.1066899978	-0.0161160541	-0.0816972701	0.0096290957	0.0468625044	-0.1954594318	0.0123538936	0.0934688309	0.165412419	0.0258800937	-0.0803203879	-0.0933336492	-0.0585330438	0.0836736026	0.0910783826	-0.1030974469	0.0824279543	0.192337622	-0.1340777972	-0.0975231227	-0.0567930937	0.0200941979	-0.0254431561	0.0391290958	-0.1129932439	-0.0795040713	-0.0270029314	-0.1453757635	-0.0624455452	-0.1527820399	-0.0477086628	-0.0643337636	0.1095551684	0.0130212107	0.2166412397	0.1120233766	-0.004888616	-0.0155300731	0.0195255305	-0.1791527135	0.1284722028	-0.2085710196	-0.160233054	0.0574662889	0.0005699737	-0.0258632007	-0.0471776047	-0.1674634263	0.0554309032	-0.1334497791	0.025838208	-0.0156695443	-0.0127704883	-0.1018772392	-0.022197256	0.0278856951	-0.1321987724	0.1114298236	0.0084997322	3.404421589436879e-05	-6.751338261778983e-06	1.1590086358623926e-09	4.558056832496086e-11	0.0059370744367726	0.0135506284913589	0.0001836195325108	3.524885286777869e-05	0.0421393205949343	0.0057384901027859	0.0017757223402026	3.2930268659772805e-05	0.0004749949313245	0.000826996001609	2.256201847839665e-07	6.839223866772732e-07	8.402822118358522e-05	2.9036543822247296e-05	7.060741955277519e-09	8.431208771412877e-10	0.0001179801067305	7.097046133212278e-05	5.036806381694334e-09	1.3919305584140172e-08
1383.3269810707834	3.397778674914207	1913593.536558408	11.544899923701744	2015.7567918208608	1.6740980717167986	4063275.4437719295	2.8026043537259038	1376.6915212706592	5.2220894949778085	1895279.544738522	27.270218693557585	1623.9881631802862	1194.579771262191	1.189157	22.475382	0.1423153188071231	0.0757590570196445	-0.1897644261	0.0117423347	0.0940842189	-0.0828631509	0.0688112787	-0.1336410306	0.0188919425	0.1368659253	0.0056653706	0.1048716281	0.0654285986	0.0382169784	-0.1939517241	0.0760616701	0.0193747554	0.0559684597	-0.1859681883	-0.0371170429	0.186577746	0.0733897324	-0.1111576575	0.2012348917	-0.0339354239	0.0097983198	0.129719928	-0.0848686236	-0.1297930298	0.1013435784	-0.1599433119	0.016900381	0.0048704318	-0.0340437618	0.01563849	-0.0141746596	0.1046696989	-0.1416140134	-0.1165093357	-0.1540028296	0.0348896848	-0.1359429337	-0.124459474	-0.0564041614	0.0377425487	0.1222841524	-0.0049131994	0.1417523318	-0.1060363639	0.0134994705	0.0385772677	0.0859878619	-0.1266453054	-0.1765544618	-0.0982867994	-0.0390093287	-0.1574507494	-0.0050110981	-0.0436106319	0.076919834	-0.1032070744	0.1146256912	-0.0710185743	-0.1438044283	-0.0246973672	0.0387440232	0.0610172924	-0.1100284637	-0.1721710728	0.0674446098	-0.1735289968	-0.0021674209	0.1184758889	-0.0302782456	-0.0295286815	-0.295025634	0.1143784611	0.0614392326	0.05066333	-0.0088979215	-0.1141352672	-0.0696358434	0.0116264262	-0.1369484794	0.1074583966	-0.0028345346	7.084562085424295e-06	-2.695965380894449e-05	5.0191019942231435e-11	7.268229334981353e-10	-0.0175735507312282	-0.0235106251680008	0.0005527494957902	0.000308829685303	-0.0268349921471227	-0.068974312742057	0.0007201168035361	0.004757455818239	-0.0004359997491843	-0.0009109946805088	1.900957812887725e-07	8.299113079153305e-07	-1.0257268956426202e-06	-8.505394807922784e-05	1.0521156644446468e-12	7.234174083863985e-09	0.0001179999030076	1.9796277100003413e-08	3.918925870201194e-16	1.3923977109803009e-08
