global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
1462.0732569990605	6.044339382054659	36.534038565456896	2137658.2088318407	1954.6941305855723	22.05008832985004	3820829.144145687	486.206395354189	1474.1283188050943	3.604543764423852	2173054.3003031337	12.992735749646872	1603.9423193058497	1116.4833003758597	0.843905	23.720804	0.1262570804872489	0.0518824278109859	-0.0233718497	0.1671100355	-0.0586827071	0.0272379778	-0.0750113105	0.0434498279	-0.1361632335	-0.0222656309	0.0926252174	0.148828374	-0.069765143	-0.1119065032	0.0393677091	-0.140254157	-0.0744641373	0.0023052566	-0.0113197615	-0.0349249373	-0.0773877889	-0.0636922243	-0.0041844136	0.01209655	-0.1067937223	-0.1836092865	-0.1379051813	-0.1397008965	0.057179823	-0.0219938541	-0.0016598485	-0.0729957183	-0.0648428222	0.099943843	-0.0004051297	0.0807028129	-0.0931825771	-0.1173450073	0.1063864987	-0.0189064388	0.0645692889	-0.0155015182	0.1186864568	-0.0599434041	0.0255614267	0.102384798	-0.0497474083	-0.0234812423	-0.1392566765	0.0083285282	0.0241182102	0.1088277938	0.040915314	-0.0191634141	-0.0228131427	0.0200486361	-0.0033915511	0.1213734572	0.060472799	-0.0263107161	-0.0125759633	0.1008495273	-0.0091753375	-0.0169589001	-0.0898820155	-0.0211622148	0.0746947133	0.0874276194	-0.0538959824	0.0674470869	0.1419863355	0.1094628008	-0.0242874652802527	0.0121515710720814	0.0005898809697394	0.0001476606795198	0.0518582394815325	0.0209355555818149	0.0004382974875192	0.0026892770021239	0.2891790385934385	-0.0359171031039977	0.0012900382953832	0.0836245163618254	-0.00089400121176	-0.0005340445565123	7.992381666283484e-07	2.852035883404192e-07	-5.597763010545265e-05	0.0003480603064808	1.2114597694754138e-07	3.133495072222878e-09	-5.002499460185007e-05	-0.0002629521515939	2.5025000849151286e-09	6.914383402788769e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1463.6727752429133	1.599518243852799	2.5584586124179425	2142337.992987292	1950.73550258173	-3.95862800384225	3805369.0010327953	15.670735672804078	1474.2322984746236	0.1039796695292807	2173360.8698657714	0.0108117716754184	1604.781084087533	1136.2822110708005	0.861778	24.223188	0.0494788125363538	0.0274129045024323	-0.0211672895	0.1593105235	-0.0612550566	0.0260361857	0.0014276348	-0.0073714214	-0.0474001882	0.0127594328	0.1838801287	0.0198836159	-0.0601378011	-0.1481779841	0.0276874668	-0.1102162437	0.0081022842	0.0694251747	0.0616459447	-0.0439811364	-0.0797316797	0.0327266417	0.0706699746	0.1187376964	0.0364261107	0.0716994608	-0.0469911739	-0.1736482653	0.0497543217	0.015811764	-0.0843776528	-0.0510749718	-0.04930601	0.1060731647	-0.0664690473	0.0620310727	-0.0655583653	-0.0574962082	0.0724111543	0.056175519	0.013791507	-0.034457465	-0.0051320354	-0.0919379826	0.0838693423	-0.0164635628	-0.0399372308	-0.0277724834	-0.142970084	0.0176743355	0.0354996382	0.0808130684	0.0357385943	-0.037654341	-0.0456283906	-0.003158881	0.0114918077	0.0870681616	0.0641270399	-0.0200194958	-0.0383024777	0.1207841569	0.0085483563	0.0198487318	-0.0351744694	-0.0312091453	-0.0028204155	0.0211706576	-0.0066513728	0.0916543572	0.1397444952	0.1012278027	-0.0242778085142845	9.656765968202308e-06	0.0005894119862562	9.325312896463024e-11	0.0554210842842195	0.0035628448026869	1.2693863088033738e-05	0.0030714965832385	0.3099156525107673	0.0207366139173287	0.0004300071567563	0.0960477116711746	-0.0008540376190993	3.996359266069999e-05	7.293802548368011e-07	1.5970887383503536e-09	-0.000206344815822	-0.0001503671857165	2.2610290540314646e-08	4.25781830166151e-08	-0.000363088157232	-0.0003130631626301	1.3183300992212958e-07	9.80085437959917e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1470.537075471328	6.864300228414777	47.11861762581516	2162479.2903357665	1938.499023009684	-12.236479572046164	3757778.462209499	149.73143231710307	1477.816002945057	3.5837044704335312	2183940.138560505	12.842937731405277	1604.616899159033	1130.4884170761989	1.060513	29.809286	0.2305840364284671	0.1439753621823496	-0.0854987491	0.0575839746	-0.1841385957	-0.0608756209	-0.0377394158	-0.0075437681	-0.1691517315	0.0093473442	0.0742827313	0.0923423945	-0.1021604408	0.0211152402	0.1302063058	-0.0601026485	0.0592725415	-0.0488679782	-0.0103265715	-0.0201189678	-0.1800648048	-0.0946937376	0.1601778547	-0.1109225046	0.0056873179	-0.15162071	0.0269343892	0.1127085592	-0.1507962736	0.0867739712	0.1198184839	-0.0910467056	-0.0192527808	-0.0265202782	0.0067474955	0.0838786854	-0.1378576254	-0.0568751616	0.1653638977	-0.0042928614	-0.0223912096	-0.1849480432	0.0092778801	0.0392748854	0.0279049888	0.0804919684	-0.0943655617	0.0174440786	-0.0976613596	0.0642801775	0.0870111003	0.0858764357	-0.0435976149	-0.0204609446	-0.1394197013	-0.0122340483	0.0049454617	0.0160007603	0.0498540026	-0.0014392658	-0.1115651572	-0.0206374422	-0.077322365	-0.0204878783	0.0383602541	0.0649578059	-0.0599450297	0.066708902	0.0604334268	0.1297223363	0.1373117808	0.0924399334	-0.0241128025141961	0.0001650060000883	0.0005814272450886	2.7226980065172012e-08	0.0618698809668671	0.0064487966826476	4.158697865412675e-05	0.0038278821708543	0.1736256142019812	-0.1362900383087861	0.0185749745422103	0.0301458539070152	-0.0018309086451834	-0.0009768710260841	3.352226467007313e-06	9.542770016026023e-07	0.0005403051432606	0.0007466499590826	5.574861613980484e-07	2.919296478338576e-07	-0.0003330052336598	3.008292357220001e-05	1.10892485644818e-07	9.049822906508271e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1480.0274497278724	9.490374256544328	90.06720352927931	2190481.2519479897	1977.5746191862588	39.07559617657489	3910801.374449677	1526.9022165547542	1480.4366818628937	2.620678917836585	2191692.769005215	6.867957990393135	1610.313619515146	1182.7653646532065	1.060314	29.803705	0.1012309906778692	0.0513280751318033	-0.0966274894	-0.0893703698	-0.0463357281	-0.0513278185	-0.0107598476	0.1190517639	-0.1120948256	0.1451578167	-0.1040341724	0.1401553987	-0.0963638479	0.0122534686	0.1706322326	-0.0756139565	0.1201091339	-0.0415148624	0.047122621	0.0489304004	-0.0444490311	-0.1269388629	-0.0501523453	0.0365596513	0.1185786535	-0.1017332454	-0.0128179667	0.0723000059	-0.0062775434	-0.0667003748	0.0234045971	-0.0777501064	-0.075264645	-0.1042895452	0.0448272652	0.0869418257	-0.1882498657	0.0176980897	-0.0297129954	-0.1184560893	-0.0044844646	-0.0614797092	0.1144733862	-0.1098234819	-0.0968173262	0.081148713	-0.1007063273	0.0227765491	-0.110642051	0.0391115011	0.0902297604	0.0239354058	-0.0709515685	-0.0446326073	-0.1507825569	-0.0443924078	0.0242698021	-0.0762285026	-0.0064452703	-0.0475620937	-0.0350593713	-0.0230188038	-0.0877437432	-0.0508891054	-0.0012349729	-0.0608414559	-0.039423023	0.0075498137	-0.02000486	-0.0190756459	0.1346915149	0.0831471893	-0.0097149428544298	0.0143978596597663	9.438011466483664e-05	0.0002072983627823	0.0554844857505116	-0.0063853952163555	4.0773272069055765e-05	0.0030785281589987	0.1724949107908742	-0.0011307034111069	1.2784902038889885e-06	0.0297544942487516	-0.001068981571845	0.0007619270733383	1.142721600944207e-06	5.805328650860195e-07	5.285798845489076e-05	-0.0004874471548057	2.376047287281811e-07	2.7939669434973647e-09	-0.0006699716533285	-0.0003369664196687	4.488620162637239e-07	1.1354636798434249e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1478.2928301131851	-1.73461961468729	3.008905207657882	2185349.6915640505	1976.25218157902	-1.3224376072387258	3905572.685195836	1.7488412250392864	1478.3491027684247	-2.0875790944689925	2185516.0696562063	4.357986475663979	1609.1304678402037	1194.3980446042794	0.89652	25.199717	0.0602763535393587	0.0285096745706848	-0.1058118697	-0.0627087787	0.0189275958	0.0391793007	-0.0592867402	0.0655750985	0.0634003786	0.1563177903	-0.0185837254	-0.0803523575	-0.1242491612	-0.0085781278	0.1174443727	-0.097811037	0.0874625336	-0.0202535607	0.0129259506	-0.0641171276	0.0204749721	-0.072503272	-0.2019689575	-0.0426485093	-0.0676925724	-0.1386263786	-0.1100578749	0.1241289823	-0.139976859	-0.0925816452	0.0528647936	-0.0999296228	0.0179777835	-0.0373963408	-0.0089725982	0.0460442038	-0.1955623154	0.0381797974	-0.1171822977	0.0270519465	0.0442222905	-0.0047530241	-0.0365674716	-0.1553293966	0.0351417967	0.0558141671	-0.1042893713	0.0415282861	-0.1028458076	0.0443533392	0.0955543384	-0.0130513249	-0.045803264	-0.1076525688	-0.1349074455	-0.0346703557	-0.084832843	-0.0617686057	0.0071263075	-0.0097650945	0.0052645102	0.0750245874	-0.0747093433	-0.0092760143	-0.0083988749	-0.0633680622	-0.0721538807	0.0375721206	-0.0666079031	0.0124919344	0.1318872767	0.0734003241	0.0005270006954134	0.0102419435498432	2.777297329662072e-07	0.0001048974076781	0.0433075368370339	-0.0121769489134776	0.0001482780848414	0.001875542746891	0.1539205936399668	-0.0185743171509074	0.0003450052576224	0.0236915491464797	-0.0009448973291872	0.0001240842426578	8.928309627051037e-07	1.539689927595982e-08	0.000314316514651	0.0002614585261961	6.836056092064154e-08	9.879487138235233e-08	-0.0006698515436798	1.2010964869999669e-07	4.4870109057021117e-07	1.4426327710836617e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1476.8518228100468	-1.441007303138349	2.0765020476980576	2181091.3065373576	1965.9918051746404	-10.260376404379713	3865123.778013841	105.27532395955195	1476.7119598758134	-1.6371428926113367	2180678.212440266	2.6802368508278147	1606.9605215726324	1192.9108864214554	0.875058	24.59646	0.063526353237036	0.0330623892971755	-0.0975540996	-0.0227366242	-0.0312319677	0.0275798362	-0.0150396669	0.0261363228	-0.0187477574	0.0710868853	0.0249142637	-0.1661105139	-0.1215099656	0.0536823495	0.0586550013	-0.1585853947	0.1026018222	0.0530098499	0.0383536677	-0.1116292239	0.0794416284	-0.0834009861	-0.0715681995	0.0825271234	0.0468013165	0.0837219995	0.0702299926	0.0775480261	-0.0968726927	0.1071427867	0.0561841755	-0.0996153834	0.0029129508	-0.0365220144	-0.0139942178	0.0271666728	-0.1724487972	0.0606958029	0.0720181861	0.0852230634	-0.0467600549	0.0021783362	-0.0860231141	-0.1383455369	0.1309444449	-0.0423487578	-0.1002079434	0.0318318851	-0.1177302053	0.0503684244	0.0942960047	0.0239339083	-0.0534890728	-0.0860462559	-0.1118540949	-0.0108503395	-0.0396167827	-0.0443677449	-0.0080680953	0.0135618772	-0.0172305377	0.0564421824	-0.0353130865	0.0236122751	-0.0046615749	0.006565212	-0.0964923792	-0.0151311914	-0.0659939922	0.0680375685	0.1289028963	0.0632525717	-0.0076392026595328	-0.0081662033549462	5.835741727341301e-05	6.668687723433456e-05	0.0600537556657769	0.0167462188287429	0.0002804358450601	0.0036064535695648	0.1792310398187737	0.0253104461788069	0.0006406186857702	0.0321237656345188	-0.0010609442523708	-0.0001160469231835	1.1256027066386357e-06	1.3466888380380348e-08	0.0001643553212598	-0.0001499611933912	2.248835952331289e-08	2.7012671626412065e-08	-0.0006699131245958	-6.158091599996716e-08	4.487835945057078e-07	3.792209215395012e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1478.294289822785	1.4424670127382342	2.080711082837965	2185354.0073226523	1958.8441117901668	-7.147693384473541	3837070.254295008	51.08952071844683	1476.3893960209216	-0.3225638548917686	2179725.648683022	0.1040474404826379	1602.8343612957449	1185.159977091421	0.853925	24.002453	0.0515376901429628	0.0260834607888361	-0.0961625514	-0.0692561984	-0.0560817932	0.0258862533	-0.0580681452	0.0246765477	-0.0253624018	0.0015708868	-0.0230287323	-0.0198928689	-0.1048331707	0.019483203	0.0376600412	-0.0506120598	0.0983455692	-0.0276103294	-0.0242222238	-0.0213393887	-0.0337686713	-0.0484925548	-0.0036166912	0.0055873654	0.2240915506	-0.027826945	-0.0596440649	0.0306125182	0.0099334466	-0.0223726719	0.0924673684	-0.0969943419	0.0047288766	-0.056181269	-0.0396866601	0.0286616503	-0.1253267576	0.0389812951	0.0803627748	0.0395495065	-0.0180815985	0.0045025704	-0.0542457125	0.0227329951	0.0937630006	0.0865573434	-0.1050888526	0.0412537719	-0.1055598394	0.0541106589	0.1011267865	0.028269894	-0.0651770002	-0.0750918873	-0.0912189749	-0.0017793482	-0.0348123157	-0.0811634729	-0.0184441015	-0.0012859481	0.0136293354	0.0107277026	-0.0246960161	0.0134175686	0.0435361839	0.0354528833	-0.118831479	-0.0301501283	-0.0245103022	0.0837429158	0.1257424501	0.0527593557	0.0005450992041176	0.0081843018636504	2.97133142329641e-07	6.698279699535142e-05	0.0509244075062156	-0.0091293481595612	8.334499781848525e-05	0.0025932952798591	0.1595358851613255	-0.0196951546574482	0.0003878991169808	0.0254516986542076	-0.0009149933668891	0.0001459508854816	8.37212861451051e-07	2.130166097289229e-08	1.980649827704184e-05	-0.0001445488229827	2.089436222570075e-08	3.922973739984613e-10	-0.0006699911253774	-7.80007815999722e-08	4.488881080844749e-07	6.0841219302065605e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1478.9201549374495	0.6258651146645207	0.3917071417540336	2187204.8246802096	1968.286593428282	9.442481638115169	3874152.113869511	89.16045948614212	1481.4927749449057	5.10337892398411	2194820.842213957	26.04447644176521	1609.6554018477318	1174.9982870891936	0.916757	25.768557	0.1160148892096631	0.0617404426839505	-0.0794259846	-0.0622508982	-0.093737838	-0.0333618	-0.0356825274	0.0802925133	-0.1008837328	0.0077818886	-0.0450039766	-0.0198034918	-0.0748577394	-0.014346405	0.1055427023	-0.0525723639	0.1097826686	-0.0511753858	0.1625756876	0.0575032146	0.0030776054	0.0186793897	0.062047638	-0.0216410678	0.0476121043	-0.0983442497	0.0731727165	0.0676419256	0.1983713607	-0.1108995086	-0.0233547694	-0.0708014487	-0.0448531994	-0.0383169446	-0.0304134011	0.1112493861	-0.1068027872	0.0238103735	0.0284347807	-0.0077814359	-0.1351271017	-0.0472281672	-0.1074002093	0.1895981484	0.0461554877	0.1463427763	-0.0874055097	0.0241305413	-0.1263836308	0.0113606205	0.0607021908	-0.008751422	-0.0761262272	-0.112513585	-0.1097491684	-0.0358696517	0.0171382549	-0.04813255	-0.041597507	0.0038350638	-0.0728523318	-0.0088485389	-0.0632938419	-0.0394755256	0.1261142399	-0.0244857039	-0.0027049612	0.0340900202	0.0825177254	-0.0123621005	0.1224102548	0.0419779864	-0.005537391253938	-0.0060824904580556	3.066270189918906e-05	3.699669017233742e-05	0.0507596795002314	-0.0001647280059842	2.7135315955531332e-08	0.0025765450629662	0.2146698219959617	0.0551339368346362	0.0030397509908856	0.0460831324757778	-0.0004400220927346	0.0004749712741544	1.936194420945369e-07	2.255977112719492e-07	-0.0001779449761765	-0.0001977514744535	3.9105645648549803e-08	3.166441454645515e-08	-0.0002500391957657	0.0004199519296116	6.251959941915806e-08	1.763596231845902e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1480.6672580652892	1.7471031278396367	3.052369339307042	2192375.5291065816	1967.5377829008007	-0.7488105274812824	3871204.927142199	0.5607172060667964	1481.3880854645884	-0.1046894803173472	2194510.6597564383	0.0109598872891162	1612.2744115193684	1196.1335216733096	0.921784	25.909845	0.0919643041051023	0.0626555239689696	-0.0926692455	-0.0910140937	0.0057989983	0.0532362509	-0.0591237808	0.0942249031	-0.0168542551	0.0415357891	-0.0907179296	0.1474647505	-0.134243876	-0.0271049559	0.1639240471	-0.1171537414	0.0902485807	-0.0406947438	-0.0770659188	-0.0153736798	0.0854774471	-0.0567592614	-0.010655932	-0.1007112933	0.0446283361	0.0619402103	-0.020099607	-0.089055	0.0620928474	0.0331437741	-0.0604398382	-0.1222884729	-0.0756416902	-0.0366571044	0.0872763158	0.0622074197	-0.1783740315	0.0689947948	-0.0992099424	0.0033373296	-0.0687938347	-0.0445314894	0.0498579009	-0.0161573009	-0.0757735562	0.0192421861	-0.1060102432	0.0478008071	-0.1114531136	0.0275190995	0.097488399	-0.0169037972	-0.0959157344	-0.0916398439	-0.0756960093	0.0083270506	-0.0091082422	-0.0789936273	-0.0941212669	0.026186504	0.0515392601	-0.039225602	-0.0835168575	-0.0784975282	0.0911198845	0.0020204459	-0.0988563454	-0.0430557462	-0.0746129666	-0.0029114278	0.1189108618	0.0309673479	0.0003617273955853	0.0058991186495233	1.308467087169241e-07	3.47996008411536e-05	0.0507349485065304	-2.4730993700997076e-05	6.116220494387569e-10	0.0025740349999602	0.1582264427381687	-0.056443379257793	0.003185855062039	0.0250356071815749	-0.0004610819961438	-2.1059903409200017e-05	2.125966071679512e-07	4.4351953160483447e-10	-0.000208817482727	-3.087250655050002e-05	9.531116607106664e-10	4.360474109244095e-08	-0.0007900482898877	-0.000540009094122	6.241763003544793e-07	2.916098217344631e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1475.163153047709	-5.504105017580059	30.295172044549982	2176106.328109659	1968.6961725538024	1.1583896530016773	3875764.619827991	1.3418665881813463	1480.05205175663	-1.3360337079584497	2190554.0759090097	1.784986068801204	1612.6107922048077	1200.3611809444112	0.996326	28.005091	0.1006903105868034	0.0441542516595477	-0.0839511738	-0.0111691633	0.0389305079	0.1244270708	-0.1207903939	0.0767357896	0.0967265102	-0.1069335778	-0.0905900464	0.0700914557	-0.0931234009	0.0605277976	0.0471910164	-0.0298222426	0.0862925968	-0.1278131077	-0.0900073341	0.2091972731	-0.041848086	-0.1005381221	0.0564839368	0.0974323879	-0.044007788	-0.0536682402	0.0532781376	-0.2187429197	-0.0820898667	-0.1485398817	0.0797051425	-0.1178247237	-0.0393095184	-0.0040542629	0.1589427151	-0.1362431094	-0.0662795441	0.1436302916	-0.0416570251	-0.1222038353	-0.1613109502	-0.1062628599	0.1238879088	-0.0215642705	-0.0803266053	-0.0157405127	-0.1013958924	0.0482890948	-0.081053243	0.0105221782	0.0666932685	0.0094435429	-0.1264236456	0.0072928289	-0.0613003791	0.168067421	0.0835363126	-0.0332756206	-0.0420281645	0.0190628491	0.0158774852	-0.1458508625	-0.0689667575	-0.1561110644	0.0824405062	0.003261673	-0.0752165522	-0.1677399988	-0.0711147167	0.0222009616	0.1152490509	0.0197875765	-0.0051515598626252	-0.0055132872582104	2.6538569018210967e-05	3.039633639154625e-05	0.0316637534701698	-0.0190711950363606	0.0003637104801149	0.0010025932838196	0.1873369791337467	0.029110536395578	0.0008474233292382	0.0350951437509578	9.297840415698806e-05	0.0005540604003007	8.644983639580214e-09	3.069829271814695e-07	-8.1024661186202e-05	0.0001277928215407	1.6331005237358247e-08	6.5649957203388284e-09	-0.0005319956737962	0.0002580526160915	2.830193969378728e-07	6.65911526716671e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1476.5094651180975	1.3463120703884215	1.812556190873558	2180080.2005833304	1964.5365627680983	-4.159609785704106	3859403.906452694	17.30235356932536	1478.1663788802398	-1.8856728763901172	2184975.843651921	3.555762196753379	1610.3227199500716	1213.1345652149062	1.282325	36.044071	0.4209130338434234	0.3087675006113185	-0.1368750375	-0.0216935751	-0.0201032643	0.1136753369	-0.1497884597	0.0002966408	0.0307596214	0.0844097717	-0.0126018875	-0.1659605608	-0.0828191992	0.202364206	0.0399183161	0.000422237	0.0629659012	0.0549688773	-0.0274298348	0.1246169148	0.0588387542	0.0365403027	-0.0071337351	-0.2237600932	-0.1665413372	-0.1804772213	0.1027498236	0.0992795046	0.1604836664	-0.1180966317	-0.1678081453	-0.1195617888	0.205374335	-0.0688303613	0.0113268317	-0.0531019506	-0.0014550986	0.0889501241	-0.015519501	0.2273672397	0.0917997486	0.08930512	0.0776403753	0.1350051499	0.0442609539	0.109376738	-0.1489747775	0.1238333966	0.1496458122	-0.0335963064	-0.0331055762	0.0158421378	-0.0646960036	-0.1111614365	-0.0655895312	0.3093652219	-0.0274689494	-0.0434843712	-0.046183472	-0.0701357747	-0.049575984	0.1554493371	0.0210249909	0.1259707376	-0.0285609374	0.0063005786	0.0088237553	0.0842519857	-0.1030694033	-0.3155353647	0.1114298236	0.0084997322	0.0005921726268809	0.005743732489506	3.506684200270257e-07	3.2990462911007934e-05	-0.0034228830558191	-0.0350866365259889	0.0012310720627068	1.17161284138135e-05	-0.113298998923021	-0.3006359780567676	0.0903819913021492	0.0128366631569587	0.0004649674866609	0.0003719890825039	2.161947636517542e-07	1.383758775021022e-07	0.0004640322526849	0.0005450569138711	2.970870393586899e-07	2.153259315318229e-07	0.000139892065252	0.0006718877390481	1.9569789920469832e-08	4.514331338833021e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1474.3811775059644	-2.128287612133136	4.529608159959364	2173799.856583874	1977.768839755905	13.2322769878067	3911569.583509418	175.09315428203874	1482.4137627922594	4.247383912019586	2197550.564115905	18.040270096082804	1609.3752184943974	1175.6008795008015	1.615763	45.416466	0.961964215317366	0.6973214325072484	0.0724592658	-0.1199980093	0.0040954789	-0.055657999	0.099975151	0.0167139174	0.0503897098	-0.0131271531	-0.0051187274	-0.239830359	0.0869059374	-0.0217626207	-0.0522830356	0.3007434272	0.2155393588	0.0367359095	0.1330071764	-0.0240944982	0.2254529981	-0.0714551241	0.1025773981	-0.0029261713	0.001033183	0.0164361548	-0.118748797	0.1197507725	-0.1291583837	0.0883520505	0.15798503	0.1223874737	-0.0145355713	-0.0603847711	-0.1484063957	0.0644422273	0.2286258922	0.1887688571	-0.1441760927	-0.0161058549	-0.275163161	-0.1509582105	0.1323089015	0.0170660633	0.0894268678	-0.0787423248	0.0683009799	0.0008450059	0.0382169182	-0.1086674811	-0.2474490251	-0.1641922752	-0.0270967655	-0.254138466	0.0331746444	0.1636561786	0.022113594	-0.0403255849	0.0073582322	0.0996848114	-0.2313329801	-0.108246166	-0.0137676326	0.1817447483	0.0927802651	-0.1687243621	0.0631940707	-0.0993131587	0.051376192	0.0176845484	0.1074583966	-0.0028345346	-0.0725894074480777	-0.0731815800749585	0.005269222073663	0.0053555436622675	0.0029237209815278	0.0063466040373469	4.0279382806867976e-05	8.54814437782588e-06	0.5839873345479845	0.6972863334710054	0.4862082308454382	0.3410412069124595	0.0021553304873595	0.0016903630006985	4.64544950974134e-06	2.8573270741307746e-06	-0.0006068353862138	-0.0010708676388987	1.1467575000404767e-06	3.682491859612518e-07	0.0010816553803358	0.0009417633150838	1.169978361809384e-06	8.869181416376287e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1476.5947238191775	2.213546313213101	4.899787280739311	2180331.978410633	1971.881422096324	-5.887417659580933	3888316.3428086215	34.661686698345434	1480.6276171224747	-1.7861456697846734	2192258.1405857773	3.19031635369054	1609.5840558692323	1202.250774018442	1.334467	37.509686	0.1412792882164649	0.0734812566103116	0.0466288757	-0.1131523821	0.0879484244	0.0487725473	0.0122504236	0.0430192788	0.0663937693	-0.0298196492	-0.1341178042	0.0865809802	0.0823229293	-0.05426609	0.1276386989	0.17947275	0.0299228634	0.0068514227	0.0351577607	0.0986707856	-0.1571136674	-0.1571612486	-0.0478827987	0.0277796618	0.1033532707	0.1898195725	0.0240198258	0.0528438469	0.053285243	-0.1891013644	0.1504696753	0.0472827091	-0.0990406706	-0.049550053	0.0767633402	0.0788841301	0.0700972415	0.0031913797	-0.0826743929	-0.1071403775	0.1234227288	0.1192965139	0.2478859404	0.1252523902	-0.1845282532	-0.14745224	0.0633901147	-0.007596166	-0.0416716794	-0.1481434778	-0.1560332161	-0.1531456483	-0.1312400481	0.0021892415	0.0404183631	0.2221852391	0.2398035334	-0.0817246675	-0.2056240354	-0.3483880464	0.0912034614	-0.0852336159	-0.2318315067	0.0828839399	-0.3354520682	0.0568480789	-0.1832793521	-0.076659099	-0.0342012097	-0.1690510816	0.1033401944	-0.0141533203	-0.0790970746064516	-0.0065076671583739	0.0062563472112985	4.234973184417831e-05	0.0206291976515302	0.0177054766700024	0.0003134839041119	0.0004255637957458	0.5376373442836808	-0.0463499902643036	0.002148321597501	0.2890539139684091	0.0019118075377712	-0.0002435229495883	3.6550080614787774e-06	5.930342697618573e-08	-0.0016660741950007	-0.0010592388087869	1.1219868540402908e-06	2.775803223247231e-06	0.0009700940562353	-0.0001115613241004	9.410824779430572e-07	1.2445929035056793e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
