global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
1259.6661221795446	6.2779060443454	39.41210430162851	1586758.7393668513	1673.7584815069076	1.3124391048327195	2801467.454416309	1.7224964038941109	1270.8347938210898	2.8762194731973523	1615021.0731862916	8.272638457999655	1390.90674594613	943.6811645823076	1.038459	28.161264	0.3419750155747729	0.1984410075001833	0.1871212492	0.0015785744	-0.0443673996	0.0599192246	-0.0310116602	-0.0771205137	0.1264459685	0.0036409044	-0.0661590301	-0.0561545038	0.0250588154	-0.0679105442	-0.0695837055	-0.093086661	-0.0423584592	0.1378378914	-0.1378388258	0.0285729646	-0.0136563712	0.218797731	0.0837386144	0.1068992776	-0.0441076417	-0.0462692013	-0.1209273041	0.0766159616	-0.2013867657	-0.1307484013	-0.0923258491	-0.0300632341	0.0204510349	-0.1288035863	0.0395306838	0.0387848971	-0.0309227674	0.0649108101	0.0580232091	0.14632866	-0.0700918637	0.0878827936	-0.0662390988	0.0733723882	0.0549448876	0.2562124603	-0.0150203591	-0.0673953543	0.0032327114	0.0381922584	0.0712012125	0.0156192122	-0.0843891627	0.1197560089	0.1750583224	0.1794753926	0.0457488778	0.0410303019	-0.1395794699	0.1589369527	-0.0844915786	0.0937996137	-0.0676381103	0.166068107	0.1236780741	-0.0424523223	0.0283572481	-0.1030415365	-0.0505439841	-0.0768210569	0.0600775638	0.0688988738	-0.0350098737	0.1419863355	0.1094628008	-0.0391184443274141	0.0125205378341349	0.0015302526865969	0.000156763867656	0.0855118875162901	-0.0411089668251349	0.00168994715343	0.0073122829065986	-0.6074877531808482	0.1152557452204376	0.0132838868063184	0.3690413702647152	0.0028110088703966	-0.0025136105456565	7.90177086944837e-06	6.318237975235568e-06	8.393229527103863e-05	-0.0001232447944729	1.5189279364682492e-08	7.0446301894648134e-09	-4.811765045985381e-05	0.0008249399737718	2.3153082857766693e-09	6.805259603266942e-07	0.0	0.0	0.0	0.0	0.0	0.0
1262.9742468820366	3.308124702492023	10.943689047237935	1595103.9482872474	1680.5968107171016	6.838329210193933	2824405.6401924933	46.76274638699158	1272.6033608078656	1.7685669867757952	1619519.3139394743	3.127829186713216	1392.689479242369	968.8446612460556	0.9510090000000002	25.789778	0.153775680702938	0.1012287341585273	0.1397194496	-0.0274491151	0.0338784728	0.0878198412	0.1017564291	-0.0794928388	0.0481717358	0.027197536	0.0601600755	-0.0427661885	-0.0275986046	-0.0297707831	-0.0214112864	-0.0387525916	-0.043400017	0.1541343287	-0.1073588622	0.0995856169	0.1327973457	0.1956535748	-0.0326353162	-0.0569533216	0.0052504415	-0.1124894023	-0.1955913284	0.0460617705	-0.0651431465	-0.0202606594	-0.1350410587	0.1067989553	0.0207833392	-0.0956299911	-0.0029442996	0.0192013252	-0.0215814403	-0.0432339793	-0.0382710729	0.1695138717	-0.078903368	0.1374664962	-0.0480662209	-0.0886170152	0.0149000925	0.2030134928	-0.0395738615	-0.1215261075	-0.032926985	0.0629877	0.0542538621	-0.0365593234	-0.0997295824	0.0431041067	0.1588119453	0.163819038	0.0749344666	-0.0014602949	-0.1513143516	0.0940158786	-0.0663965918	0.2084904212	-0.1831098921	0.0625100141	0.1138885796	0.0889564148	-0.0729928655	-0.0142864059	-0.0738592055	0.0014700229	0.1260296238	0.0706210225	-0.0847255044	0.1397444952	0.1012278027	-0.0259029399225312	0.0132155044048828	0.0006709622966302	0.0001746495566754	0.0700468492247807	-0.0154650382915094	0.0002391674093578	0.0049065610863191	-0.5670964874319466	0.0403912657489016	0.0016314543487983	0.321598426057652	0.0011880026854157	-0.0016230061849809	1.4113503805549143e-06	2.634149076486256e-06	1.2971345435763835e-05	-7.096094983527479e-05	5.0354564015243855e-09	1.6825580241391127e-10	-4.800734012314566e-05	1.1031033670815157e-07	2.3047047056993914e-09	1.2168370384665772e-14	0.0	0.0	0.0	0.0	0.0	0.0
1259.5967003930405	-3.3775464889961317	11.407820285330091	1586583.847641035	1678.1639547085542	-2.4328560085473327	2816234.2588830544	5.91878835832486	1268.8156458472724	-3.787714960593121	1609893.143146831	14.346784622700946	1389.686205061092	943.4326956378528	0.969184	26.282661	0.107879754220504	0.0762166070158083	0.1682861132	0.0102295209	0.008971864	0.052474984	0.0478898609	-0.1134212836	0.0331001464	0.0816204757	0.035386787	-0.1005682359	0.0836972513	0.0079495145	-0.0295675547	-0.068684147	-0.0800009521	0.310431974	0.0610526263	-0.0259038643	-0.0248689575	0.1366070626	-0.0809285439	0.0747770581	-0.052864891	0.0136286815	-0.1209378009	0.0508524465	0.0456209265	0.0691731078	-0.024961134	0.1403597792	-0.1366833797	-0.1389837382	0.0175228423	0.1402983103	-0.1036677233	-0.090962063	-0.0653447139	0.1771397736	-0.0494580685	0.0622571257	-0.1068143309	-0.0753565463	-0.0296894015	0.1410983088	-0.0665872579	0.0156405204	-0.019546186	0.0692925397	0.0230454873	-0.0627160624	-0.102813168	0.0385831681	0.1910697936	0.2055937216	0.0070836876	0.0792942633	-0.1128635864	0.0648732405	-0.0705375303	0.1006816806	-0.1716585174	-0.0571807574	0.0388787893	0.0506682338	-0.0399855775	0.0542711786	0.0683278105	0.0133972616	0.1764540437	-0.0253032291	0.074560266	0.1373117808	0.0924399334	-0.0322175291856154	-0.0063145892630841	0.0010379691868259	3.987403756145825e-05	0.0768622045854385	0.0068153553606578	4.644906869204707e-05	0.0059077984937338	-0.4927961711190605	0.0743003163128861	0.0055205370041949	0.2428480662696063	0.0012009802930871	1.2977607671400132e-05	1.4423536643835768e-06	1.6841830087278354e-10	-0.0001751537968355	-0.0001881251422712	3.539106915458326e-08	3.067885254589161e-08	-0.000255894455858	-0.0002078871157348	6.548197253886192e-08	4.321705288855673e-08	0.0	0.0	0.0	0.0	0.0	0.0
1262.8695394333888	3.2728390403483445	10.711475384028272	1594839.4736286995	1685.668808543354	7.50485383479986	2841479.332095971	56.32283108171016	1272.8930064472804	4.077360600007978	1620256.6058623963	16.62486946249742	1392.0567140801008	950.5094340174652	1.109144	30.07814	0.3317897687857275	0.2475866569978396	0.1590612488	0.0774067775	-0.0392074788	0.0230569434	0.1509216564	0.0460461568	0.098692616	-0.0075390415	0.1241205802	-0.1856478633	-0.0192813506	-0.0639859747	0.1048104637	0.0374661234	-0.0445386391	0.2205974009	0.0226549495	-0.1554014831	-0.0112566719	-0.0293185467	-0.0390461804	0.0241784063	-0.017568902	-0.005222923	-0.003949831	0.1072830591	0.0291831251	0.0117030729	-0.0134577363	0.067113039	0.0644743539	0.0411399056	-0.1063135296	0.0542981509	-0.1454984885	-0.056976555	-0.0223444478	0.2378930799	0.0978864794	0.1290715878	-0.045386273	0.1280618106	-0.1176090516	-0.0606190441	-0.1306978637	-0.1216595921	-0.0459314667	0.045393844	-0.1002534256	-0.1090306217	-0.1600813719	0.0171393399	0.0389402557	0.1838864791	0.096882632	0.0611466766	-0.0964948457	0.0241959154	-0.0849465118	0.0391549729	-0.2748605213	-0.0584593265	0.018476135	0.0225197461	-0.0166742686	-0.0005899012	-0.0884052798	0.0703606324	-0.1170462674	-0.0103643979	0.1083688222	0.1346915149	0.0831471893	-0.0393427582702941	-0.0071252290846786	0.0015478526283147	5.0768889509151245e-05	0.0209667249359171	-0.0558954796495214	0.00312430464525	0.0004396035545384	-0.252828257952018	0.2399679131670424	0.0575845993497452	0.0639221280190521	0.001165881027271	-3.509926581610006e-05	1.3592785697504823e-06	1.23195846082925e-09	-0.0005107691885746	-0.000335615391739	1.1263769117218955e-07	2.608851639971552e-07	-0.0004612027359925	-0.0002053082801344	2.1270796368696765e-07	4.215148989178632e-08	0.0	0.0	0.0	0.0	0.0	0.0
1265.190624881537	2.3210854481480965	5.38743765760485	1600707.3172881338	1674.9663207727835	-10.702487770570542	2805512.1757231154	114.543244479212	1274.114699202761	1.2216927554804895	1623368.2667245418	1.4925331887935116	1389.009015460347	954.7186182558044	0.965824	26.191542	0.1483380445536279	0.0784426298616373	0.1022544004	0.0611306367	-0.1202808876	0.0437638245	0.1594411147	0.1343768388	0.164971114	0.0401821941	0.1739605256	-0.0552059064	-0.0506712116	0.0275296982	0.1425227415	0.0752474117	0.0367725456	0.1443541394	0.0168544157	-0.0065733189	0.083051564	0.0988964062	-0.0290157707	-0.1461868083	0.0786896635	0.143376163	-0.0951654177	0.0107612654	-0.0108199265	-0.0156610523	0.032592533	0.0535756855	0.2052168275	0.0958705444	-0.1529854606	0.1268784106	-0.0769685646	0.0179394157	0.1058366243	0.1195358049	-0.0038723588	0.1975646567	-0.0056249374	-0.0760349964	-0.0172458341	0.0312585319	-0.1363749178	0.0353964552	0.0623960278	0.0392474663	-0.1365766802	-0.1111685424	-0.1629404979	0.0029927956	0.0028792243	0.0730459289	0.1067929611	0.021655387	-0.0201355113	-0.0075910558	-0.0459695425	0.0911466776	-0.1549173442	0.0184034657	-0.0316843701	0.1467150634	-0.0050016888	0.0839766481	-0.0109246273	0.0308069279	-0.0393526484	-0.0095373919	0.0537727109	0.1318872767	0.0734003241	-0.0396084451476212	-0.0002656868773271	0.0015688289270121	7.0589516783826e-08	0.0509746256656029	0.0300079007296858	0.0009004741062026	0.0025984124617483	-0.2005602173300786	0.0522680406219394	0.0027319480704567	0.0402244007754883	0.0003819907010651	-0.0007838903262059	1.4591689570020657e-07	6.144840435191924e-07	-0.0003920088558795	0.000118760332695	1.4104016621850832e-08	1.5367094308795458e-07	-4.792506839998835e-05	0.0004132776675925	2.2968121811435613e-09	1.7079843053070658e-07	0.0	0.0	0.0	0.0	0.0	0.0
1270.1692157620002	4.978590880463344	24.78636715503277	1613329.8366694548	1679.894689717424	4.928368944640397	2822046.1685408	24.288820454495895	1274.9699613249272	0.855262122166323	1625548.4022808864	0.7314732976124424	1388.2431002594703	969.560704916962	1.049848	28.470125	0.180982171048965	0.1080808294699695	0.0166885278	-0.0050697485	-0.1543287373	0.0595951464	0.1013853996	0.1051726223	0.0929080512	-0.0800086531	0.1150870806	-0.0403893372	0.0371487266	0.0054104829	0.1516360163	0.0661582896	0.0356570863	0.0455331561	-0.0255558262	-0.0484469993	-0.1006954228	-0.1018607184	0.0332159486	-0.0492522854	-0.1079694926	0.0020995052	-0.069416306	0.0547203685	0.2783051704	0.3443488875	-0.0505465662	0.1340168409	-0.1051673824	0.1074593576	-0.151974608	-0.0410049588	-0.073683468	0.0699934309	0.0817158874	0.1178682257	-0.0094331662	-0.063500817	0.0682980115	0.048533391	-0.0010962382	-0.0553282754	-0.1644700194	-0.0695908352	0.1609377752	0.0761857288	-0.1090925872	-0.0853212472	-0.141194031	-0.0724205332	0.0020259485	0.0223150913	0.0539264291	-0.0070123493	0.0480051641	0.0310899173	-0.0978549095	0.0912978477	-0.0125028206	-0.1149615915	-0.0358546155	-0.1327685743	0.0029310239	0.0814727796	0.0940020783	-0.0338158749	-0.2637917539	-0.15239365	-0.0116230105	0.1289028963	0.0632525717	-0.0209530074746453	0.0186554376729758	0.0004390285222325	0.0003480253547702	0.0483158650924622	-0.0026587605731407	7.069007785287488e-06	0.002334422819633	-0.2886375307541726	-0.088077313424094	0.007757613140006	0.0833116241598659	-0.0010460101289904	-0.0014280008300555	1.0941371899505132e-06	2.039186370639197e-06	-0.0003889748735934	3.033982286100004e-06	9.205048512368603e-12	1.5130145228700148e-07	-4.870344363347803e-05	-7.783752334896777e-07	2.3720254217593714e-09	6.058680041101102e-13	0.0	0.0	0.0	0.0	0.0	0.0
1276.8669939047331	6.697778142732886	44.8602320492704	1630389.3201233095	1674.7912666250809	-5.103423092343064	2804925.786763643	26.044927259460444	1281.100906179894	6.130944854966856	1641219.531814946	37.58848481464456	1391.692959630212	1005.4640106863228	1.10352	29.925627	0.0837806971580339	0.0528064798517286	-0.1065339382	-0.0223736232	-0.132225419	0.1437771049	0.1188301089	0.1045280929	0.0763998101	-0.0828065077	0.1003080893	0.0719927876	0.0768390083	0.0008134801	0.1314011543	0.1071412609	-0.000885289	-0.0106670455	-0.2016205693	0.1229995474	0.1166976697	-0.0870757848	0.0191234421	0.0148729377	-0.1007490603	0.0017658481	-0.0052762816	0.2899582885	0.0860148273	-0.0100106648	-0.0530299134	-0.2217808131	-0.1875275043	0.1340783293	-0.1534272197	0.0202175473	0.1255615398	0.037454217	0.0290647336	0.1856084412	-0.018699499	-0.0446239987	0.0556167012	-0.1180307744	-0.1427079985	0.0017947217	-0.0738716246	-0.0463105326	0.1718214943	0.0818958182	-0.1192898561	-0.0680134031	-0.1190394522	-0.1327012874	-0.0102454781	-0.0038117873	-0.0710258392	0.0465490306	0.1320984333	0.0640335379	-0.0715025656	0.0934275814	0.011839359	-0.1463946077	-0.013315696	-0.1704848397	0.0814183032	0.1744181214	0.1833910025	-0.1382921187	-0.1913298256	-0.166565095	-0.0132873889	0.1257424501	0.0527593557	-0.0115239191346603	0.009429088339985	0.0001328007122221	8.890770692324109e-05	0.0005798972056823	-0.0477359678867799	0.0022787226300876	3.362807691581397e-07	-0.2894200780840492	-0.0007825473298765	6.12380323496985e-07	0.0837639815981771	-0.0012380046109665	-0.0001919944819761	1.5326554167743152e-06	3.686188110927103e-08	-6.49704983717303e-05	0.0003240043752216	1.0497883516278453e-07	4.221165658671009e-09	-4.804042880339791e-05	6.630148300801201e-07	2.3078827996143433e-09	4.3958866490617054e-13	0.0	0.0	0.0	0.0	0.0	0.0
1280.7308271252064	3.863833220473225	14.929207155632492	1640271.4515488152	1706.7919122538435	32.00064562876264	2913138.631735132	1024.0413206576454	1282.3749074479497	1.2740012680555992	1644485.4032521376	1.6230792310072748	1396.9462164590525	1042.5283917387655	1.179187	31.977571	0.278701678067592	0.1378965342894439	-0.1702025463	-0.0109591497	0.0255712406	0.0565843305	0.2444465007	0.080882943	-0.0925740117	-0.131732033	0.203131755	0.1189367507	0.0121832459	-0.0934963737	0.1609102355	0.1887918778	0.0024343868	-0.046931784	-0.0200245124	-0.0089739751	0.0265496768	-0.0086276251	-0.1745375878	0.093111951	-0.1829219259	0.0786244395	0.0420920387	0.0588689675	0.0793645987	-0.2588700448	0.1028916715	0.0869769208	0.0694534598	0.1569787681	-0.1630591715	-0.1391841435	0.0090280137	-0.0454319674	-0.113309973	0.0224179162	0.0160212017	0.0274545001	0.1490035392	-0.1314710534	0.01595819	0.0549470483	-0.0492851663	-0.0462707283	0.0258898089	0.0539119238	-0.1498514568	-0.0991123187	-0.1216869883	-0.0984673784	-0.1007517399	-0.0456230686	0.0070135505	-0.0057402835	0.104096881	-0.0184802665	0.1038686586	0.0364604677	0.0599296502	-0.0372527306	0.0074905408	0.0128850359	0.0555636305	0.0771530737	-0.130743512	-0.0614953605	-0.0188429268	0.0507150894	-0.0709978758	0.1224102548	0.0419779864	0.0233516029896492	0.0348755221243095	0.0005452973621861	0.0012163020434432	0.0341818640148972	0.0336019668092149	0.0011290921734475	0.0011683998275329	-0.1877913113865901	0.101628766697459	0.0103284062204465	0.0352655766322952	0.0005229715682739	0.0017609761792404	2.734992612228624e-07	3.101037103852117e-06	-0.0003715402651125	-0.0003065697667407	9.398502187948995e-08	1.380421685998668e-07	-0.0001524029315544	-0.000104362502751	2.322665354637513e-08	1.089153198045292e-08	0.0	0.0	0.0	0.0	0.0	0.0
1272.8712413557644	-7.859585769441992	61.77308846721507	1620201.1970705646	1701.6896106125018	-5.102301641341683	2895747.530866528	26.033482039238027	1278.7995733073735	-3.5753341405761603	1635328.3486911205	12.783014216769471	1392.5657457218613	1023.7034091287408	0.980216	26.581825	0.1546943558313643	0.1037518365141592	-0.0824687222	0.0196658904	0.1076577831	-0.0510156095	0.2897598461	0.0116014652	-0.1692813512	0.0266642471	0.2299878182	0.073983936	-0.228782404	-0.116977485	0.1178601657	0.1064621169	0.0415222331	-0.0632709985	0.0590085009	-0.1583585849	-0.1752049435	-0.0785474911	-0.0969728067	0.1720490531	-0.0784234806	-0.0129907537	-0.1923111868	0.0102850218	0.0605493698	-0.1223065539	0.0808621331	0.035214852	-0.1015943462	0.1015188528	-0.1160549386	-0.0357943217	-0.0481899483	-0.1088142497	-0.2018599559	-0.143889358	0.0530845735	0.0109220753	0.1894259973	0.0280498345	0.0061067866	-0.0453144594	-0.1972827863	-0.0625652685	0.0131675532	0.0275039	-0.1578564502	-0.0761764412	-0.1490303983	-0.0764300477	-0.0904056143	-0.0886379081	0.1162949172	0.0895255879	0.0834196021	-0.0335516333	0.1670605785	0.0339399893	0.1479914432	-0.069614525	-0.0414930017	0.065790215	0.0142713816	0.0792903229	-0.078255117	0.0347066597	-0.0452166546	0.1202049705	-0.1072517185	0.1189108618	0.0309673479	0.0121027964227948	-0.0112488065668543	0.0001464776812516	0.0001265356491785	0.034039398983424	-0.0001424650314732	2.0296285192659977e-08	0.0011586806831527	-0.1053241701139668	0.0824671412726233	0.0068008293896788	0.0110931808101958	-0.000464011595744	-0.0009869831640178	2.153067609848933e-07	9.741357660547845e-07	-0.0004969882855607	-0.0001254480204482	1.5737205834372018e-08	2.46997355984564e-07	-4.811525681223133e-05	0.0001042876747421	2.315077938106973e-09	1.0875919103128362e-08	0.0	0.0	0.0	0.0	0.0	0.0
1269.9925931901123	-2.8786481656520664	8.286615261612006	1612881.1867577462	1695.65242704339	-6.037183569111903	2875237.153338139	36.44758544715474	1275.6084018198007	-3.191171487572774	1627176.7947932663	10.18357546309743	1392.9224162256994	998.87938157389	1.007509	27.321976	0.2456243492621187	0.1602760282885623	0.0005707228	0.0641534954	0.0083637788	-0.050312633	0.2115993519	0.0660640046	-0.0345414348	0.0873473505	0.1202338585	-0.0788989826	-0.055042726	-0.0955181908	0.0790643357	0.0730806823	0.0876013282	-0.076501437	0.1971292652	-0.1826967637	-0.107431605	-0.1562949217	-0.2052057482	0.0804056311	0.0477413353	0.0347090613	-0.0157258485	0.0377694982	0.0627410753	-0.231110491	-0.0085960752	0.0437892097	-0.0782272637	0.0880741292	-0.0897160897	0.0481478687	-0.1784191457	-0.0162240211	-0.0272930076	-0.2164921024	0.197323651	-0.038806174	0.1096566583	-0.0965694184	-0.0030962558	-0.0165195842	-0.1473529957	0.1542989534	0.0475399398	-0.0148731341	-0.1714043733	-0.0750815781	-0.1588897234	-0.0371519686	-0.0813071029	-0.1076224909	0.2105892738	0.0397371976	0.0291185808	-0.0291671464	0.0829813963	-0.0309281661	0.0785185382	0.0679309466	-0.0366976554	0.1430797018	0.070951842	0.1046938067	-0.07022648	-0.0092402307	0.0535262298	0.0312832093	0.0004562016	0.1152490509	0.0197875765	-0.003291914234353	-0.0153947106571478	1.08366993263359e-05	0.0002369971162173	0.0154141789733586	-0.0186252200100654	0.0003468988204233	0.0002375969134227	0.0531244852022112	0.158448655316178	0.0251059763715049	0.0028222109279999	0.0001669987361061	0.0006310103318501	2.7888577861034832e-08	3.981740389015734e-07	-6.500404625842116e-05	0.0004319842393022	1.8661038300556857e-07	4.225526029966957e-09	-4.799456239005984e-05	1.2069442217149098e-07	2.3034780190133463e-09	1.4567143543310093e-14	0.0	0.0	0.0	0.0	0.0	0.0
1271.9499172290964	1.9573240389840976	3.831117393585021	1617856.5919391052	1691.3398787472229	-4.312548296167051	2860630.5854406706	18.598072806773335	1278.1765004501535	2.568098630352779	1633735.166303001	6.595130575219819	1393.824281417492	983.8604294138506	0.980289	26.583794	0.1659921913511019	0.112290462209958	-0.0125834476	0.0564953782	-0.1023545184	-0.0289434339	0.1917879553	0.0475491959	-0.004843273	-0.0038884479	0.1660401017	-0.085945515	0.094017087	-0.0131494287	0.0725792945	0.0822365328	0.0719820017	-0.0660442145	0.0640330188	-0.1495002165	-0.0298443831	-0.1916687995	-0.0614350909	-0.1026703702	0.0092091611	0.1278536408	-0.1051508586	0.0495232667	0.003299858	0.0318585066	0.093474637	-0.2535844879	-0.0159832535	0.0963016201	-0.0991366325	0.0015533356	-0.1000773588	0.0336749675	0.0318780582	-0.0276935559	0.2925328192	-0.1053716088	0.0116203432	-0.0248121178	-0.0342544824	-0.0301708172	0.0060737074	-0.0978841356	0.1259375504	0.0152042344	-0.159333328	-0.072874028	-0.1120233285	-0.0602331743	-0.0810394931	-0.1156035363	0.1457172477	0.0612644575	0.0627295438	0.0372442216	0.1042294171	-0.051565375	0.0953022098	0.0843643852	-0.063627459	-0.0413860218	0.1443166016	-0.0676611832	-0.0092933303	-0.0267446082	-0.0489364564	0.0331418828	0.0740036405	0.1114298236	0.0084997322	-0.0045089270846574	-0.0012170128503044	2.033042345475708e-05	1.4811202778060404e-06	0.0073737477902398	-0.0080404311831187	6.464853361046916e-05	5.437215647406633e-05	-0.0577123442470295	-0.1108368294492407	0.01228480276236	0.0033307146784876	-0.0002789792941096	-0.0004459780302157	7.782944654189072e-08	1.9889640343507587e-07	0.0003330170819619	0.0003980211282203	1.5842081850977734e-07	1.1090037687841885e-07	-0.0001219537613228	-7.395919893274017e-05	1.4872719900778468e-08	5.469963106772635e-09	0.0	0.0	0.0	0.0	0.0	0.0
1273.07531788269	1.1254006535934875	1.2665266311086494	1620720.765002112	1694.5218413466707	3.181962599447843	2871404.270800912	10.124885984284871	1278.503106028367	0.3266055782135026	1634570.192124182	0.1066712037201764	1393.1183665430824	994.6111925613782	0.947637	25.698334	0.1171183664276707	0.0569594275910952	-0.0347034606	0.0055330732	-0.0463245862	-0.0469528695	0.1771049887	0.09254528	0.025892021	-0.0898461651	0.1389061919	-0.0036373237	0.0298288602	-0.0181637723	0.1307491795	0.099425559	0.0951325036	-0.0491985576	0.061364308	-0.085951196	-0.0305785594	-0.0370369933	-0.0437356806	-0.0164181811	0.0927412516	-0.0462173713	-0.1418168443	-0.0049561048	0.0289691078	0.1364529078	0.0301402751	-0.079138505	0.0563994923	0.106979684	-0.1366122973	0.0115811715	-0.0432943184	0.0309192012	0.0137678999	-0.0934489236	0.0054422513	0.0945187946	0.1311651783	-0.0264398728	-0.0091525419	-0.0310468034	0.0297149241	-0.0283632055	0.0529669169	0.049696853	-0.1472581599	-0.0486120594	-0.0827011807	-0.0648602028	-0.0710672738	-0.07651659	0.085434759	0.0263167552	0.0808989562	-0.0001590408	0.1167515071	-0.001117812	0.136655327	-0.0106534953	-0.0766223975	-0.0259095353	-0.0187155099	0.0386732151	-0.0213786342	0.0001366198	0.1259010197	0.0635999427	-0.1441701675	0.1074583966	-0.0028345346	0.0056952014090683	0.0102041284937256	3.243531908985354e-05	0.0001041242383164	-0.0036239575640593	-0.0109977053542991	0.0001209495230599	1.3133068426102616e-05	-0.1028799718322233	-0.0451676275851938	0.0020401145816747	0.010584288604199	-0.0009059997134958	-0.0006270204193862	8.208354808544717e-07	3.931546063272461e-07	1.902176277135404e-05	-0.0003139953191905	9.859306047357285e-08	3.6182745892967056e-10	-4.799140001050318e-05	7.396236131229682e-05	2.3031744749681244e-09	5.470430890890742e-09	0.0	0.0	0.0	0.0	0.0	0.0
1273.0570527850186	-0.0182650976712466	0.0003336137929401	1620674.2596456776	1692.9964521215595	-1.525389225111212	2866236.986896188	2.326812288085384	1277.307837498278	-1.1952685300889243	1631515.3117345276	1.4286668590209377	1394.4342316383538	996.9135454855676	1.016917	27.577105	0.1378297567302425	0.0602091170279325	-0.0321406977	-0.0134550995	-0.0599692142	-0.1461347219	0.0616436592	0.0226942351	-0.0832413578	-0.0498871385	0.1367552542	-0.1137801094	-0.0032396308	0.0487369018	0.1099426438	0.0587329718	0.079147756	0.0331976663	-0.0144318548	-0.0009284934	-0.1651241494	-0.0221027814	-0.1091082793	-0.039710797	0.1702311363	0.1405977985	0.0907666126	-0.1491293786	-0.212924741	-0.0797819059	-0.014483556	-0.1934802234	0.0639093226	0.0396137792	-0.1175305123	0.035070018	-0.1138300392	0.0410097214	-0.0741604066	-0.033709938	0.0156477838	-0.1223055866	-0.1148679708	-0.0026697669	0.1083518161	0.163274209	0.1781000477	0.1035525454	-0.0563232089	0.0504944626	-0.1563452642	0.007369871	-0.0446529956	-0.0214938718	-0.0469371948	-0.0080117126	0.0879183331	-0.1148603495	-0.0107777836	-0.0290410893	-0.0688804278	-0.0127915345	0.1531312076	0.0702788435	-0.0688591873	-0.052998325	0.0296292574	-0.2943641172	0.0724459099	0.1182050798	0.2029398778	-0.0683001346	0.0444436026	0.1033401944	-0.0141533203	-0.0127652007596026	-0.0184604021686709	0.0001629503504329	0.000340786448229	0.0203302114034755	0.0239541689675348	0.0005738022109252	0.00041331749571	-0.1317024275261076	-0.0288224556938843	0.0008307339522259	0.0173455294162696	-0.0005561230385227	0.0003498766749731	3.092728339757204e-07	1.224136876902323e-07	-0.0004108332236791	-0.0004298549864504	1.8477530937632006e-07	1.6878393767856142e-07	-0.00060011433659	-0.0005521229365794	3.6013721698085585e-07	3.048397370971671e-07	0.0	0.0	0.0	0.0	0.0	0.0
