global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
1128.663991542261	5.0213982521102025	1273882.4058041093	25.214440406295395	1530.2617928897632	30.15887558880968	2341701.1547781928	909.5577767813004	1111.4554031917028	-0.2466387067522646	1235333.1132840305	0.0608306516684295	1226.878525106914	1185.1980518231965	1.710058	35.150196	0.435828889185919	0.2114343601080953	-0.0726114424	-0.1739479402	-0.0775589548	-0.0581141848	0.1661479064	-0.1326871598	0.0035418838	0.1259046173	-0.0225310124	0.0506002633	0.1682774738	0.0127813549	-0.0257641737	0.0502960212	0.1249641934	-0.0448971633	0.0417815707	0.0191560715	0.0592090006	-0.2780499178	-0.008247333	0.0100596645	0.1018341415	0.0720154852	0.2259740955	0.0399128876	0.0541695045	0.2243930466	-0.1083158986	-0.0695653582	0.0142675616	-0.013031433	0.1559049991	0.0508227596	0.0587464656	-0.0298536744	0.0481082676	-0.2116655845	-0.0157400643	-0.0208294835	-0.0844869588	-0.1569842414	-0.0347866313	-0.0252797604	0.0625592427	0.0141031605	0.024257267	-0.1193955655	0.1300814773	0.1199932441	0.0574421451	-0.0964141684	0.108498171	0.0471356033	0.0114462665	-0.1068277052	-0.1280005481	-0.110112951	0.0469162103	0.0062658416	-0.0755768304	-0.1712072994	-0.0099157045	-0.0577515	-0.1394999353	0.1562810301	-0.1684468026	-0.0415982682	0.0707540904	-0.0023961164	-0.2374311362	0.0531378902	0.1419863355	0.1094628008	0.0085203552140029	-0.0335170259685782	7.259645297278642e-05	0.0011233910297783	0.0750698930165612	0.0271102362588493	0.0056354888375179	0.0007349649100106	-0.1445690646790041	0.130755373742879	0.020900214462162	0.0170969677626399	0.0014110062105922	0.0029776325445232	8.866295570204301e-06	1.99093852632976e-06	4.580880090965245e-05	-0.0014780663609063	2.184680167242933e-06	2.098446240780175e-09	-0.0002715321940955	-0.0004332261588826	1.8768490474017177e-07	7.372973243031629e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1126.4751793670646	-2.1888121751965173	1268946.3297300604	4.79089873828851	1510.6346252441406	-19.62716764562265	2282016.970986505	385.2257097893765	1111.6979105813164	0.2425073896135927	1235872.2443908644	0.0588098340171988	1225.3483519947856	1147.7412352928748	1.355737	27.867132	0.08345155394265	0.0569577221384668	-0.0493592661	0.1733941616	-0.0687455015	-0.1934015528	-0.0240870804	-0.1894945329	-0.0644537264	-0.1650265097	0.0824797687	0.0705007945	-0.0106429315	-0.0252973674	0.0316549615	-0.0352319857	0.175414282	-0.075904609	-0.0612672927	-0.0343169545	0.0527251081	0.1212988381	-0.0679715438	0.0196196243	0.1304794806	0.0930750413	0.0562019122	-0.1179817305	0.1003961533	-0.0068512719	-0.1003702661	0.2113630479	0.0322382442	0.0643657137	0.1333140616	-0.1134652842	-0.1616504599	-0.0083129527	-0.0858418372	0.0235416354	-0.0931429439	0.0127919105	-0.0689705684	-0.1520509162	0.0191222756	0.1448503221	-0.1420010024	0.0495787223	0.1190810701	0.0163883256	0.1412517682	0.0790647703	0.0672664065	-0.122896071	0.1169412065	-0.0836250018	0.0251005393	0.0383222367	-0.0748312082	0.1446304377	0.153004132	0.145325423	0.0404439974	-0.0403637373	0.0591426859	-0.0291450802	0.0066272669	0.1164111241	-0.1383748239	-0.162386836	-0.0020187983	-0.0297250469	0.0139614354	-0.0722926978	0.1397444952	0.1012278027	0.0065750385709577	-0.0019453166430452	4.323113220958147e-05	3.7842568417086506e-06	0.0749862119750872	-8.368104147399302e-05	0.0056229319863727	7.0025167021721404e-09	-0.1211442028093259	0.0234248618696781	0.014675917874307	0.0005487241536135	0.0004329815803827	-0.0009780246302095	9.56532177296429e-07	1.874730489507005e-07	-0.0001355587910933	-0.0001813675920029	3.289420342894942e-08	1.8376185842676956e-08	-0.0002709705285389	5.616655565999552e-07	3.1546819747073744e-13	7.342502733665085e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1124.8185909466931	-1.6565884203714631	1265216.8625393042	2.74428519450882	1516.9157700482538	6.281144804113183	2301033.4534210865	39.45278005023803	1109.1038066319056	-2.594103949410737	1230111.2538853835	6.7293753003483845	1224.5267791281417	1141.1075937094304	1.093299	22.472731	0.1087884543353296	0.0541296555177682	0.1440815509	0.0475845479	-0.1398648119	-0.1647108118	-0.0381177857	-0.1457495826	0.03718834	-0.095692767	-0.0152635497	-0.0549105501	0.0540493141	0.0105967465	-0.0444646052	-0.0703882093	0.1074064102	-0.1001455029	0.0503885348	-0.0152847095	0.2131457789	0.1068785139	0.1016985273	0.0751551915	0.0173873291	-0.058209204	0.047074078	0.2274790934	0.0410656646	-0.0932515231	-0.0001543893	0.0800215807	-0.0672870849	0.0461154337	0.1123670614	0.0844496857	-0.1569993759	-0.04371124	-0.0514209187	0.0530424177	-0.0023130396	0.0660404088	-0.098390004	-0.1006445803	0.1039670317	0.1537367076	-0.067452299	0.0413178558	0.1309968835	0.0587082339	0.1162989212	0.0614061597	0.0963719011	-0.1266820262	0.1440970298	-0.0257221088	-0.0267537717	0.0378248091	-0.0006007566	0.0724169843	0.1083993066	0.148594955	0.1144761962	0.1061831087	-0.0587792128	-0.0426194966	-0.0024093608	0.0782557488	-0.155099298	-0.1312661146	-0.0307966212	0.0982196169	0.0464487589	-0.093051506	0.1373117808	0.0924399334	0.0065987291526852	2.3690581727500198e-05	4.3543226430497534e-05	5.61243662587366e-10	0.056385827249116	-0.0186003847259712	0.0031793615145671	0.0003459743119541	-0.0856477243815234	0.0354964784278025	0.0073355326917333	0.0012599999807754	8.035388400431961e-06	-0.0004249461919822	1.805792660802306e-07	6.456746674579651e-11	-0.0002839989787888	-0.0001484401876955	2.2034489323075268e-08	8.065541995308127e-08	0.0002490011037799	0.0005199716323188	2.7037049841627737e-07	6.200154968360852e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1123.835202413748	-0.9833885329451276	1263005.56218435	0.9670530067279706	1519.0255365708294	2.1097665225756828	2307438.5807542964	4.451114779781089	1108.9114227294922	-0.1923839024134395	1229684.5434599463	0.0370115659078238	1223.5471726163812	1149.7556207269372	1.010883	20.778662	0.0668362122691926	0.0402210754194326	0.1160160552	-0.1438274833	-0.0744750619	-0.1462721847	-0.1237058127	-0.1248413632	0.0666153145	0.0121456609	-0.156334396	-0.022898153	-0.0209500068	-0.0489412072	-0.0158045856	-0.1269241218	0.1269649737	-0.0342501406	0.035600307	-0.1526984217	0.1139586433	0.0415535731	-0.0215430374	-0.0105128932	0.0574990398	-0.2374216389	0.1221073859	0.05109087	-0.0785855318	-0.13236777	0.0652732569	0.129688588	0.0223559797	0.0999266244	0.1355734446	0.1255025425	-0.0233173507	-0.1382081778	-0.0829507345	0.0318061698	0.0469689349	0.0303249972	-0.1006584974	-0.057178267	0.1336833804	0.2404077841	0.0181673109	0.0356264945	0.0899362316	-0.0971951409	0.0805519947	0.0196921542	0.0915225834	-0.1104871178	0.1017370459	0.0444102741	-0.1177305077	-0.1022710976	0.028292169	-0.060681208	0.1164652834	0.1078585799	0.1222283557	0.2179993335	0.041704846	-0.0278553177	0.0045847604	0.006809242	-0.1193516857	-0.0192535466	0.0348223548	-0.0442493773	0.0611371087	-0.0552473859	0.1346915149	0.0831471893	-0.0077297362323349	-0.0143284653850201	5.974882222147093e-05	0.0002053049202897	0.0510815807097202	-0.0053042465393957	0.0026093278878036	2.8135031350692293e-05	-0.0488933071854233	0.0367544171961001	0.0023905554875281	0.0013508871834249	7.001844402726533e-05	6.198305562683337e-05	3.84189918483912e-09	4.9025825039992894e-09	-0.0002119941044416	7.20048743472e-05	5.1847019297560605e-09	4.4941500317996007e-08	0.0001740073707804	-7.499373299949997e-05	5.624059989200291e-09	3.027856508590761e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1123.815194833608	-0.0200075801399179	1262960.5921389004	0.0004003032630552	1520.4220546946806	1.3965181238511375	2311683.224401994	1.9502628702447016	1108.8432173047747	-0.0682054247174619	1229533.2805628038	0.0046519799608893	1223.2258414638882	1168.2292553978791	1.044118	21.461807	0.1478402838850616	0.0686231332253781	-0.0487101654	-0.2038663589	0.0345536573	-0.2118035412	-0.1034520782	-0.091347332	0.0698113281	0.0298679225	-0.1375310883	-0.0140114382	-0.0986986483	-0.1395609673	-0.0185956991	-0.0989607641	0.1127919258	-0.0773117665	0.008527682	-0.1537003796	0.1003169313	-0.0151052505	0.1090501725	-0.0474976009	0.0366031992	-0.2360972822	0.1510696406	-0.049484849	0.0914637857	-0.0173145219	-0.0523312155	0.033206689	-0.0780870683	-0.0431633838	0.1220806401	0.0392923716	0.0993437022	-0.1328372197	-0.1227805131	0.0500611564	0.0669779538	0.0734229282	-0.1052195828	-0.1239741386	-0.0600875503	0.2559112619	-0.0595126695	0.0323891484	-0.004573479	-0.0111088805	0.0866970713	0.023732713	0.1458326188	-0.1116061675	0.010113491	0.0624777311	-0.0653404584	-0.1464237097	-0.0586797731	-0.0219073422	0.1938866807	-0.0166270309	0.1618827888	0.0536068259	0.1337829268	-0.0488967481	0.0480852293	-0.0164206583	-0.0412617296	-0.0442496989	0.0161367014	0.0052621848	-0.022494794	0.0494012919	0.1318872767	0.0734003241	0.006514306936225	0.0142440431685599	4.2436194859349154e-05	0.0002028927657877	0.0099055385835526	-0.0411760421261676	9.811969463024926e-05	0.0016954664451759	-0.0848671763725192	-0.0359738691870959	0.0072024376254442	0.0012941192642902	-0.0006890112825337	-0.0007590297265609	5.761261258032137e-07	4.747365474587342e-07	0.0001439447202127	0.0003559388246543	1.2669244689628456e-07	2.0720082477112483e-08	0.0001600493339309	-1.3958036849500018e-05	1.9482679269200038e-10	2.5615789291724736e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1124.9944296452634	1.1792348116553055	1265612.4667328715	1.3905947410197244	1527.1163371366613	6.694282441980704	2332084.307149693	44.81341741301114	1110.0553005763463	1.2120832715716006	1232222.7703376426	1.4691458572237144	1223.7516434229112	1157.7425570817154	1.013328	20.828924	0.1882776967658367	0.1407976654685436	-0.0825434141	-0.0785236645	0.0806727774	-0.114016151	-0.1557843481	-0.0018816611	0.0030151773	0.0772785943	-0.0603668654	-0.0678810043	-0.0303372731	-0.2311800615	0.0261881494	0.0058982558	0.02742145	-0.0238173822	-0.1188628768	-0.1662183824	-0.0465648336	-0.0945240005	0.026558612	0.0836136544	0.0303042425	-0.1666632459	0.1456343316	-0.0079788062	0.0909860382	-0.111739593	0.0299973549	-0.0429178093	0.1021175274	-0.0057272524	0.0257316862	-0.0169279995	0.1454565008	-0.0922620088	-0.1043093258	0.0697503032	-0.0754179466	0.0304959207	-0.1166684495	-0.0306060608	-0.0053027858	0.1801848878	-0.0155507309	-0.1137999685	-0.1018854931	-0.021812255	0.017838177	-0.0374493338	0.1036204337	-0.0418409105	-0.0970549618	-0.0147038567	-0.0892639124	-0.1302740729	-0.0284741443	0.0265973229	0.1644129846	-0.0634798077	0.1677035283	0.0662821652	0.1752964225	-0.0268121385	0.0438238219	-0.0769412346	0.0347738786	-0.0119016177	0.0516024561	-0.1011460565	-0.0010697678	-0.0243057382	0.1289028963	0.0632525717	0.006555923654389	4.161671816400002e-05	4.298013496217723e-05	1.731951230741809e-09	0.0239390245531012	0.0140334859695486	0.0005730768965539	0.0001969387284575	0.0545543369945349	0.1394215133670541	0.0029761756849132	0.0194383583895596	-0.0004214770862618	0.0002675341962719	7.15745461748515e-08	1.7764293424373682e-07	-0.0002840335827698	-0.0004279783029825	1.8316542782378057e-07	8.067507614104885e-08	0.0001599402189639	-1.0911496699998573e-07	1.1906076023407976e-14	2.5580873642220283e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1126.4827856607883	1.4883560155249145	1268963.4663900896	2.2152036289491988	1514.991677497415	-12.124659639246374	2295199.782886431	147.00737136757002	1112.606564113072	2.551263536725628	1237893.3665074953	6.50894563382576	1223.3616700245336	1130.9762343382224	1.003635	20.629683	0.0832759074215924	0.0455522718174049	-0.0855009768	0.0965616281	0.0557977794	-0.0399214154	-0.2277905184	0.0597683904	0.0020636845	-0.1459988938	0.0710614485	-0.1240318042	-0.1073917647	-0.1383292547	-0.1320947193	0.0360040015	0.0608924645	-0.0700631084	-0.217867408	0.0820826193	-0.0255359509	0.1502390407	-0.0214096613	0.1725415701	-0.1525510014	-0.0852581409	-0.0016736218	-0.1220346544	-0.0072969441	-0.0676309526	-0.098179706	0.018597222	0.1177552603	-0.0168503825	0.0029411385	-0.1570206325	0.0148470114	0.0101819619	-0.1493661885	0.2021726654	-0.0660107952	0.1605053455	-0.1085662523	0.0306150156	0.0222633005	0.0078805295	0.0147326806	0.0248757708	-0.0862821025	-0.1218321445	0.0140369274	-0.0696909203	0.067184926	-0.0262204687	-0.137105337	-0.1287439556	-0.0517639319	0.0051746522	0.0152081633	0.1159938063	0.0834167798	0.0121722113	0.0900289116	0.1080796596	0.1213403375	0.1006024187	0.1327005094	-0.0407235974	0.0814543224	0.0346662023	0.1128185827	-0.1555767884	-0.1170078213	-0.0258738217	0.1257424501	0.0527593557	-0.0019139143929862	-0.0084698380473752	3.663068303679735e-06	7.173815654876456e-05	0.0002116067028765	-0.0237274178502247	4.477739670226336e-08	0.0005629903578391	0.0657548370013074	0.0112005000067724	0.0043236985890685	0.0001254512004017	0.0002930293230784	0.0007145064093402	5.105194089882255e-07	8.586618418378533e-08	-0.0003669765671594	-8.294298438959996e-05	6.879538659453423e-09	1.346718008440976e-07	0.0001600538555785	1.1363661460000185e-07	1.2913280177749348e-14	2.5617236685543343e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1130.1212199234276	3.6384342626392936	1277173.971721216	13.23820388354754	1522.109112548828	7.117435051413168	2316816.150504181	50.65788171108476	1115.0860633850098	2.4794992719378115	1243416.928755478	6.147916639540138	1224.861260463703	1132.2740466627613	1.197185	24.608114	0.0714386650979194	0.0348973151255939	0.149890467	0.0009698199	-0.0964432319	0.1645646431	-0.0780388937	0.0866826252	0.14725803	-0.0326459924	-0.0083105256	-0.0026238717	0.1139187231	0.0632773139	-0.087988375	0.1232184656	-0.0034062577	0.0353734578	-0.0243019064	0.0309771491	-0.1853349015	-0.1583310567	-0.0260931472	0.0312769775	0.0873932835	0.1024846121	-0.1701472072	0.0639471649	-0.0711140709	-0.0207758459	-0.1923447993	-0.0270729752	0.0997766629	-0.0720480304	-0.0220624	0.147192218	-0.0189111307	0.1255832161	0.049596241	0.0648056569	-0.0594483242	0.0924036776	0.0677285531	0.011688602	0.1671055426	-0.0994502086	0.0931938406	-0.0997103597	-0.1545787647	-0.1990862014	0.0096941554	-0.067864952	0.0713854205	-0.0842322784	-0.0742490442	-0.0276239487	-0.1604819292	0.0482391312	0.100556568	-0.0793524968	-0.1677810339	-0.0085392079	-0.0135153373	0.0901172273	-0.0117444755	0.0612270982	0.040220605	-0.0460203264	0.1083467037	0.140106464	0.128371552	-0.0808636678	-0.1191020805	-0.0557264211	0.1224102548	0.0419779864	0.0065533230255709	0.0084672374185571	4.294604267747774e-05	7.169410950221353e-05	-0.0082002819260225	-0.008411888628899	6.724462366625129e-05	7.07598703050003e-05	0.054485858215834	-0.0112689787854733	0.0029687087455159	0.0001269898828674	-0.0002899509215709	-0.0005829802446493	3.398659656513577e-07	8.407153691981421e-08	-0.000277051277564	8.992528959539999e-05	8.086557708816554e-09	7.675741039984457e-08	0.0003529595266336	0.000192905671055	3.7212597925218434e-08	1.24580427441415e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1130.1399909183012	0.0187709948736483	1277216.399072818	0.0003523502485465	1527.120499195772	5.011386646943947	2332097.019063944	25.113996125168097	1113.794537952968	-1.291525432041681	1240538.2727738656	1.66803794161045	1227.7714540440738	1178.5579278257471	1.23426	25.370176	0.1247515788482224	0.0732756012592808	-0.0698896285	-0.1656017256	0.0393437578	-0.0225071098	0.0685800481	-0.0043490685	0.0802589239	0.1153846344	0.0251984089	0.1528227233	0.0196301008	0.0214895848	-0.00805016	0.0627545601	0.0423957721	0.0592897851	0.0016661366	-0.0685892918	-0.1308227066	-0.1290454748	-0.0543426117	-0.0771226287	0.0234719483	0.1746915174	-0.0419786057	-0.1115974346	-0.0346754342	0.1683937809	-0.0192673706	-0.0586380037	0.0615473226	-0.0439214306	0.053302875	0.0274486615	0.1011346444	-0.0149794645	-0.0266411324	-0.099165856	-0.0142284224	0.0068192935	0.160010156	-0.0957975155	-0.0265262245	-0.0782735204	-0.0445684487	-0.0958472093	-0.0931926236	-0.0956495261	0.0174962976	-0.0403001693	0.1003792774	-0.0768922514	-0.1037137602	0.0268175796	-0.1007467321	-0.1009279147	0.0119128367	-0.0724572295	-0.0407968518	-0.134274068	0.0355200331	-0.0303659978	0.0692440223	-0.0507386983	-0.0485643706	-0.1451209766	0.049090074	0.1216279886	-0.0052841358	-0.0026357775	-0.1848512559	0.0928467052	0.1189108618	0.0309673479	0.0019379984823331	-0.0046153245432378	3.755838117525399e-06	2.1301220639413212e-05	-0.0083163032214059	-0.0001160212953833	6.916089927036613e-05	1.3460940982441962e-08	-0.0013048596652822	-0.0557907178811162	1.702658746080375e-06	0.0031126042016902	-0.0012709865696087	-0.0009810356480378	9.62430942720946e-07	1.615406860125691e-06	-0.0001980819462272	7.89693313368e-05	6.236155291781303e-09	3.9236457421155354e-08	0.0001283742034385	-0.0002245853231951	5.043856739464752e-08	1.6479936108469384e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1128.169878047853	-1.9701128704482471	1272767.2737345074	3.881344722305832	1516.2476603788489	-10.87283881692315	2299006.967604333	118.21862393879078	1113.0678179604668	-0.7267199925013301	1238919.9673792748	0.5281219475011333	1227.3626234888666	1150.511379204323	1.195834	24.580324	0.1362470065682988	0.0860069952665542	-0.1165559018	0.1131510992	0.0672164216	-0.0586819357	-0.13603986	-0.0999085363	-0.0872935086	-0.0785445154	0.0757970865	-0.0185094862	-0.1370193471	-0.0363484828	-0.0045728567	0.0330272683	0.0465719355	0.0018541224	-0.0261578361	-0.0992279513	-0.1672022585	0.0767719144	-0.0087121466	0.0180339909	0.0434164051	0.0059381967	0.0191808149	-0.0855813422	0.0145388532	-0.0409262037	0.0870666879	-0.0964717252	0.124708788	-0.0986601985	0.0373749063	-0.1649422392	-0.0173100742	-0.0886243044	-0.086274683	0.048004825	-0.0827884804	-0.0322643137	0.0583582654	0.0403945067	0.0779020472	-0.0347132759	0.0461532897	0.0225570281	-0.0504657347	-0.0821054252	0.0031700999	-0.0768796286	0.081379645	-0.0289001664	-0.1431936343	-0.1561349733	-0.0256821486	-0.0325989213	0.0517886361	0.1229116254	-0.0690606462	-0.0078287049	-0.0055015369	0.0139895468	0.0639917853	0.0659285101	-0.0372668095	-0.0906772738	0.0543034049	0.1278719418	0.0047192274	-0.0513546412	-0.0920020577	-0.0368152194	0.1152490509	0.0197875765	0.0065522620109135	0.0046142635285804	4.293213745966022e-05	2.1291427911187248e-05	-0.00833409170896	-1.7788487554100743e-05	6.945708461335581e-05	3.1643028946239703e-10	0.0609253411067243	0.0622302007720065	0.0037118971889707	0.0038725978881242	-2.999666313701477e-05	0.0012409899064716	1.5400559479646022e-06	8.997997993555409e-10	-5.200194505072808e-05	0.0001460800011764	2.1339366743718037e-08	2.704202289058943e-09	0.0001289993713935	6.251679550000071e-07	3.9083497195889093e-13	1.6640837819918146e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1128.4797284904432	0.309850442590232	1273466.4976138645	0.0960072967733626	1522.4062833898208	6.158623010971951	2317720.8917048075	37.92863739127322	1110.7901431492396	-2.2776748112271434	1233854.7421175083	5.187802545698603	1224.6512374177985	1139.4710339954383	1.136047	23.351412	0.139446957357759	0.0785309622050503	0.100884866	0.0671651205	-0.0849470626	0.0041395685	0.0049806974	0.0259759736	0.0345645081	-0.0486641478	0.0741654563	0.0673895725	0.0371639318	0.0565111409	-0.1362700355	-0.2138836619	-0.0018958462	0.0122338213	0.0795001087	-0.0908957218	-0.0544846464	-0.0342133406	-0.0339152886	0.2235352428	0.128263274	0.0822114811	0.0153410561	-0.0100432128	0.1277808886	-0.033102059	-0.1469218005	-0.1406707763	-0.0223521391	-0.0231044676	-0.00256089	0.0539775792	-0.1247916684	0.0221674619	0.0759873258	0.0696115542	-0.0571830329	0.0430616565	0.0174871062	-0.0680970185	0.1436951537	-0.1527982278	-0.2147977268	-0.1434550793	0.0087755553	-0.0451062695	0.0230744398	-0.067933535	0.0861998864	-0.0682019409	-0.0111322017	-0.1325068041	-0.1515064776	-0.0018220123	0.038436079	0.0362977002	-0.1450263149	0.0089940859	-0.07408503	0.0086308212	-0.035658219	0.0436835525	-0.0381771472	-0.0862573256	0.037860875	0.0926311751	-0.0037671799	0.1109445142	-0.0900992985	-0.1019881885	0.1114298236	0.0084997322	-0.0042383358339606	-0.0107905978448741	1.7963490641434498e-05	0.0001164370018498	0.0036935966585502	0.0120276883675102	1.3642656276053205e-05	0.0001446652874659	-0.0054821046684949	-0.0664074457752192	3.0053471596333577e-05	0.0044099488543886	0.000571992341886	0.000601989005023	3.6239076216859933e-07	3.271752391762307e-07	-0.000271515591963	-0.0002195136469122	4.818624118072558e-08	7.372071667901833e-08	-5.392248407432498e-05	-0.0001829218554678	3.3460405207791856e-08	2.907634288745831e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1127.7318550026655	-0.7478734877777242	1271779.1367877529	0.5593147537208178	1522.0442932128906	-0.3619901769302487	2316618.8305019275	0.1310368881939927	1109.1352928706578	-1.6548502785817618	1230181.09789128	2.738529444522135	1224.6168133563588	1146.882480102178	0.991185	20.373787	0.1652405333952817	0.1051450744792628	0.1394721782	-0.0838171227	-0.1010605698	-0.0035227702	-0.0864511208	-0.1338521733	0.0073495467	-0.0492351971	-0.1189873394	0.0033994772	0.0781885793	0.100936231	0.0727077031	0.1320203129	0.0273769607	-0.0377697938	-0.0126334176	-0.1120552498	-0.0142735853	-0.0794008939	-0.0701684113	0.1805791519	0.0039464257	0.2591315566	0.1158579999	-0.0330758285	0.0499410545	-0.0925776217	0.0248529752	0.0462072862	-0.056558762	-0.0886524372	0.0258805718	0.1477956414	-0.0524395797	-0.0205197805	0.0206674041	0.0759893465	-0.1212186716	0.0284358336	-0.0525233556	0.0256175796	0.1208050054	-0.0003173719	0.0704955811	-0.1028605983	-0.1728420878	-0.0077579159	-5.07234e-05	-0.0737606121	0.1082830754	-0.1140294563	-0.0155145217	-0.0404401111	-0.133125961	-0.0636807197	0.1487482395	-0.0264858883	-0.2006034151	-0.0137500654	-0.1007159252	0.0438589266	0.0295530853	0.0286407323	0.0048968913	-0.0453323295	0.0724108589	0.0621340851	-0.0283067207	0.0401306214	0.0926521778	0.0153228978	0.1074583966	-0.0028345346	-0.0060539899740774	-0.0018156541401168	3.665079460622968e-05	3.2965999565232764e-06	-0.0122454898466202	-0.0159390865051704	0.0001499520215836	0.0002540544786193	0.0504382189512284	0.0559203236197233	0.002544013930972	0.0031270825937345	-0.0010769869277459	-0.0016489792696318	2.719132631675754e-06	1.1599008425355522e-06	-0.0002715693462103	-5.37542473000004e-08	2.8895191027896e-15	7.374990980108978e-08	0.0001283538746519	0.0001822763587262	3.322467095049145e-08	1.6474717138155662e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
