global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
1271.4424779239978	-0.6060294241842712	1616565.9746695156	0.3672716629771193	1692.7412754804238	6.191411160874623	2865373.025715092	38.33357216300284	1249.301528735871	0.2178295378989787	1560754.3097017845	0.0474497075812826	1374.832717558563	1304.7426469724164	1.119817	24.46578	0.0794012542943111	0.0405004366075803	0.0037606852	-0.1174975036	-0.1373842776	0.0152656017	-0.0741217466	-0.1033131731	0.1114957414	-0.0382183451	-0.0272606632	-0.0247816818	0.0408369892	0.0207267856	0.0509407943	0.0684379042	0.0312047994	0.0697303175	-0.0177208213	-0.3309001683	0.0798601853	0.1363282592	0.1369948809	0.2093296146	-0.0111527029	-0.0523097706	-0.2277660274	-8.90472e-05	0.0957278701	-0.0612861431	-0.1117726533	-0.0147866289	-0.121068	-0.0068187041	-0.1110971084	0.1294121277	-0.0049970052	0.1237214708	0.1221221178	-0.0174562911	0.069623103	-0.0171351111	-0.0355319587	-0.0702239987	0.1144238768	-0.0160750092	0.0584089049	0.0466245561	0.0160338766	-0.0024909088	0.0911836033	-0.1267193248	0.0866694756	-0.0998502669	0.1549149248	-0.1206838108	-0.0689645493	0.0377685646	-0.1101556728	0.1855231267	0.0407774777	0.0761875799	0.0705303493	0.1419863355	0.1094628008	0.0210646258903182	-0.0143782092297185	0.000443718463899	0.0002067329006535	0.0497513047319273	0.0078730997057335	0.002475192322529	6.198569897642094e-05	-0.1247630434761859	0.0338739136559525	0.0155658170174406	0.0011474420263709	0.0021990016524755	-6.200347654689974e-05	3.844431103901946e-09	4.835608267589981e-06	-1.732354473404918e-05	-0.0002067826163578	4.275905042779743e-08	3.00105202152603e-10	0.0001600195533046	0.0001967345411533	3.8704479682831896e-08	2.560625743980372e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1269.1074762598962	-2.3350016641015827	1610633.786298763	5.452232771357161	1678.4625742243625	-14.278701256061368	2817236.6130718733	203.8813095598485	1251.2325675802028	1.931038844331852	1565582.938173347	3.728911018318493	1375.9555890296913	1315.9271183875785	0.850703	18.58617	0.0593050769054992	0.0320987373202803	0.0021172404	-0.0718050444	-0.1240297217	0.0387325656	0.0329660043	0.0258757518	0.0520322518	-0.0864825241	-0.0435099325	-0.0182945047	-0.0002003279	-0.002264909	-0.0103511531	-0.0532907689	-0.0015727271	-0.0836379341	-0.110975917	-0.0907367306	-0.0216639629	0.2776218385	0.0304832857	0.0005625902	-0.0388996933	0.0755752603	-0.0352249538	-0.009702909	0.0175401235	-0.0083983522	-0.0833460953	-0.0415205717	-0.1869247209	-0.0100564197	-0.1953250556	0.0266728147	0.0077252828	0.1019616296	0.0311767566	-0.013856511	0.0568226104	-0.0096417652	-0.0004789961	-0.0524141232	0.071383292	0.0004507838	0.0220061899	0.0243841491	-0.0464097026	0.0291344707	0.0922511285	-0.123120932	0.0786901888	-0.1345368	0.1375475781	-0.0613236408	-0.0437320074	-0.0142371175	-0.1085782295	0.2742088608	0.0984301342	0.0781210116	0.0280412082	0.1397444952	0.1012278027	0.020929598413204	-0.0001350274771142	0.0004380480897379	1.8232419575826258e-08	0.0430243160189292	-0.0067269887129981	0.0018510917688966	4.525237714480385e-05	-0.1092638099128464	0.0154992335633395	0.0119385801566706	0.0002402262410509	0.0018579698266748	-0.0003410318258007	1.1630270620895917e-07	3.452051876833986e-06	0.000380148353132	0.000397471897866	1.5798390959323904e-07	1.4451277038897177e-07	0.0001596467339304	-3.728193741999754e-07	1.3899428577886128e-13	2.5487079654643936e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1271.1324055044524	2.024929244556233	1615777.5923235356	4.100338445459077	1693.9387882276512	15.47621400328876	2869428.618262164	239.5131998755911	1250.0613309819648	-1.1712365982380106	1562653.3312164014	1.371795169052147	1378.9432263299118	1316.9438664599345	1.213565	26.513981	0.0766878787359731	0.0427233445197318	-0.0001950068	-0.0360196125	0.0670763626	0.01482675	-0.0424130509	-0.0627626777	0.0428098614	0.1359237466	-0.0603059354	0.0193794624	-0.0667308603	-0.008676028	0.0409730527	0.1020512065	-0.0238545272	0.0969607031	0.054440633	0.1980649005	0.1589366457	0.0437048068	0.075683323	0.0051218712	-0.1651290538	0.0685599149	-0.0513046191	0.0221393289	0.0864652805	-0.0648706415	-0.0642089801	-0.0789042729	0.1867380739	-0.0502570298	0.0293488595	0.0262710443	-0.0094414001	-0.071308128	0.0283969508	-0.0091269193	0.0081449049	-0.0172147867	-0.0294540078	-0.0191543499	0.0422804166	0.005215744	-0.0202604654	0.1333657687	0.0966895858	-0.0116119475	0.1544899821	-0.1819231009	-0.0624556596	0.0918097867	0.0425520955	-0.0491750255	-0.0457407041	-0.0224324981	-0.1317338726	0.1178448012	0.0588780379	0.0880199482	-0.142069256	0.1373117808	0.0924399334	0.027809331213362	0.006879732800158	0.0007733589025344	4.733072340156986e-05	0.0427332252152297	-0.0002910908036994	0.0018261285372955	8.473385599841888e-08	-0.0908911452132272	0.0183726646996191	0.0082612002781719	0.0003375548081646	0.0012490051316737	-0.000608964695001	3.708379997577826e-07	1.5600138189472368e-06	-3.340015208253e-05	-0.0004135485052145	1.7102236616517218e-07	1.115570159136133e-09	0.0001600213423647	3.746084342999925e-07	1.4033147904869176e-13	2.560683001220053e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1271.5673561426022	0.4349506381497576	1616883.5412074872	0.1891820576268814	1693.053174599834	-0.8856136278172926	2866429.052022576	0.7843114977757061	1248.3141240546045	-1.7472069273603663	1558288.1523142145	3.052732047016053	1378.042061694413	1334.4148330988255	0.885282	19.341661	0.0557489741895898	0.0329652549338036	0.009365804	-0.0411393207	0.0902970917	0.0069303041	0.0181715071	-0.0542589245	0.0591404503	0.1038199053	0.0339633406	-0.0154782311	0.0184214696	0.0207075645	0.1253943097	0.0876910469	0.0786761399	-0.0926620378	-0.0009910598	0.0756300532	0.1194606947	0.0267207586	0.1147757574	-0.0132024669	-0.1477388844	0.0589625828	-0.0455589833	-0.0013813745	0.0323955218	-0.0548802645	-0.0428731613	-0.0705974576	0.1184239421	-0.0648676693	-0.1321731857	-0.0094364742	0.0171451942	0.0799752025	0.050820455	-0.0019426145	-0.0119730916	-0.0111451057	-0.02059232	-0.0163310708	0.0242438135	0.027886972	-0.005513219	0.103492957	0.073070385	-0.0091939457	0.0799988089	-0.1673487142	-0.0323384944	0.0396342406	0.0963677562	-0.0684057409	-0.0277398182	-0.0392330615	-0.0615914522	0.0771583916	0.0581454935	0.1345143506	-0.1394281259	0.1346915149	0.0831471893	0.0140626514535426	-0.0137466797598194	0.0001977581659038	0.000188971204419	0.0426940094919245	-3.921572330520262e-05	0.0018227784464965	1.537872954350212e-09	-0.0647540947332956	0.0261370504799316	0.0041930927847286	0.0006831454077904	0.0009949998132586	-0.000254005318415	6.45187017831563e-08	9.900246283846491e-07	2.9079418251143352e-05	6.247957033367335e-05	3.903696709080435e-09	8.45612565824929e-10	0.0001599856665828	-3.5675781900011954e-08	1.2727614141772206e-15	2.559541351194285e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1270.6253254796186	-0.9420306629835976	1614488.7177501868	0.8874217700013167	1685.7436155121902	-7.30955908764372	2841731.537240111	53.429654055754895	1245.9578628864697	-2.356261168134779	1552410.9960886189	5.551966692459873	1377.770062275113	1340.3931174887186	0.8727979999999999	19.068903	0.066003608472712	0.0321851223416962	0.0036476523	0.0071061836	0.1884307387	0.0161618469	0.0103162854	-0.0034362826	-0.0321884065	0.1654216906	-0.0451586328	0.0470584656	0.0120764038	0.0855312615	0.0377856919	0.1420360443	-0.0051886435	-0.0859299545	0.0621523618	0.2579186408	0.0430069917	0.0517190174	0.1490144149	-0.142716945	-0.0127915236	0.0476374189	-0.1120551516	0.0346218452	0.0383217902	-0.0674819854	-0.0297437935	-0.0789546122	0.1774726501	0.0422863709	-0.0341599731	-0.0807207764	-0.0044809051	0.0024422762	0.0416020645	-0.0004910924	-0.0402233975	-0.0141063304	-0.0354157841	0.0234913397	-0.0157058668	0.0113396795	-0.0213648638	0.1158969188	0.0911078236	-0.0130192293	0.12261374	-0.1153928399	-0.1707019238	0.120912313	-0.0373044182	-0.028016136	-0.0035424166	0.0342100856	0.0545285973	0.0060610396	0.0465015567	0.063082364	-0.1668015586	0.1318872767	0.0734003241	0.0020144578027014	-0.0120481936508411	4.0580402388645526e-06	0.0001451589702481	0.049913236099897	0.0072192266079725	0.002491331137964	5.2117232817258144e-05	-0.0484680213459327	0.0162860733873629	0.0023491490931897	0.0002652361863785	0.0005539892365345	-0.0004410105767241	1.9449032878252346e-07	3.069040741960782e-07	7.50776918545526e-05	4.5998273603409245e-05	2.115841174494096e-09	5.636659814207153e-09	0.000281979112786	0.0001219934462032	1.4882400916533058e-08	7.951222004757971e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1271.5861773930876	0.960851913469014	1616931.406537165	0.9232363996170658	1685.0002536115976	-0.7433619005926175	2839225.854671148	0.5525869152526686	1247.450078436669	1.492215550199262	1556131.6981916516	2.2267072482564862	1376.300945101476	1296.8180024872129	1.187428	25.942932	0.1605833942458762	0.1297113313644803	-0.0033546627	-0.1112905349	0.0022141471	0.0164341062	-0.1392526609	0.0620712065	-0.0862390548	-0.1399616627	0.0861980391	0.0622821755	0.0049930308	0.0274172248	0.1325897559	0.0012712551	0.0217786097	0.0141769936	-0.0288946723	-0.0242919639	0.0531854837	-0.020018262	-0.0890538156	-0.0482948961	-0.093085387	-0.1613414482	0.0467590002	0.0243957644	0.0994524397	-0.0985265861	0.1669402277	0.1390809329	0.0169267803	0.0902627775	-0.0529266464	0.1102315498	0.0894519943	0.0137593569	0.1254921159	-0.008267956	-0.1004751567	-0.0118377734	-0.0528432165	0.0371914742	0.0113197409	-0.0136667589	-0.0636581165	0.0797657708	0.0606091086	-0.0427337845	-0.0663281259	-0.113223528	-0.1784527809	-0.1518211552	0.0208037173	-0.0405812594	0.0050031442	0.1580472256	0.0833613718	-0.0963054457	-0.0687603555	-0.0526371285	-0.1049623547	0.1289028963	0.0632525717	-0.0083969449011362	-0.0104114027038376	7.050868367271723e-05	0.0001083973062614	0.0427059634669291	-0.0072072726329679	0.0018237993156386	5.194477880592806e-05	0.0804486775784454	0.1289166989243781	0.0064719897241206	0.0166195152615587	0.0005910217664701	3.703252993560006e-05	1.3714082734311144e-09	3.4930672844143745e-07	-0.0001619187904948	-0.0002369964823493	5.6167332645967e-08	2.6217694715298938e-08	0.0002750477253771	-6.931387408899996e-06	4.80441314122574e-11	7.565125123511663e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1274.5558539364724	2.9696765433848213	1624492.6248037303	8.81897877233002	1690.4808952945402	5.4806416829426325	2857725.65735583	30.037433256808253	1254.185906592836	6.735828156167145	1572982.2882960942	45.37138094941408	1379.2386262815455	1299.7530378030654	1.110955	24.272167	0.091057340143525	0.0416185771779634	0.0101719235	-0.1393583663	-0.1181667118	0.013121373	-0.1741931209	-0.0493513724	0.0014810064	0.0943499218	0.0474475328	0.0329104404	-0.1192685649	-0.0365742123	-0.0701063087	0.0183068233	0.0283162061	0.0421057296	-0.0712695876	-0.0617802144	-0.1121658265	0.0394233713	0.0714790898	-0.1412141607	-0.0323229806	-0.0082301868	0.1051525921	0.0263237044	0.1272591347	-0.1034103477	-0.0510879088	-0.0771454593	-0.0584565037	-0.0961807176	-0.0133319128	-0.0445888147	-0.1038323172	-0.0636039969	-0.0597991738	-0.0050053951	-0.1083335546	-0.0064145923	-0.0989337847	-0.0006312635	0.0558173439	-0.0125252761	-0.0239891118	0.1025257487	0.0866699219	-0.0306394642	-0.044155912	-0.1652818272	0.07819971	-0.0238263775	-0.0017310792	-0.0317113508	0.1162764119	-0.0044322845	0.1312434686	-0.1586747501	-0.2033129916	0.0977380564	-0.0834098201	0.1257424501	0.0527593557	-0.0054477056859667	0.0029492392151695	2.967749724091391e-05	8.69801194829361e-06	0.0238916745492474	-0.0188142889176817	0.0005708121127671	0.000353977467478	0.0631807157945516	-0.0172679617838937	0.0039918028483119	0.00029818250417	0.0003578957247263	-0.0002331260417438	5.4347751339131976e-08	1.2808934977736353e-07	0.0004035923749177	0.0005655111654125	3.19802878206204e-07	1.6288680509170934e-07	0.0005169275227564	0.0002418797973793	5.8505836380251244e-08	2.672140637830685e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1275.7837337967635	1.2278798602910683	1627624.1354204111	1.5076889513084135	1703.6142707912402	13.133375496699957	2902301.583643569	172.48555193731875	1249.1587197161734	-5.027186876662654	1560397.5070429496	25.27260789288921	1377.820206988121	1339.4431851430118	1.011842	22.106728	0.1615274242031451	0.1094076421243903	0.0309347791	-0.0940267469	0.1553204228	-0.0260966613	-0.0796441656	-0.0963447359	0.1097111893	0.0735144221	0.0783659748	0.0155687199	-0.0691899152	0.0166564198	0.1115964024	0.0828211762	0.0092132167	0.0835803221	-0.1285888451	0.2962463871	0.0707756005	0.0058925789	-0.0088277194	-0.0760533655	0.103433337	0.0065336878	0.04898116	0.0334233481	0.1011953535	-0.0848992078	0.0263990847	0.0597913872	0.2130622032	-0.0219441447	-0.0510864281	-0.0505479073	-0.0266212553	0.0369768752	0.0201427262	0.0078411837	-0.0864519312	-0.0145018962	-0.1158776113	0.0024121544	0.0449943893	-0.0048198688	0.0113306683	0.0790505881	0.1003051488	-0.0199167424	-0.0726305944	-0.0813752216	-0.1345848972	0.0728043835	-0.1232281946	-0.0199313082	0.0331086939	0.0908300526	0.0472152819	-0.0942204297	-0.2398856217	0.0369417896	0.123784041	0.1224102548	0.0419779864	-0.0012050447278681	0.0042426609580986	1.452132796162703e-06	1.800017200537413e-05	0.0137641687837088	-0.0101275057655386	0.0001894523423064	0.000102566373031	-0.0387509585669363	-0.1019316743614879	0.0015016367898564	0.0103900662381364	0.0004960523444581	0.0001381566197318	1.908725157571719e-08	2.460679284423776e-07	-0.000255898112889	-0.0006594904878067	4.349277035075191e-07	6.54838441801514e-08	0.0004100629679345	-0.0001068645548219	1.142003307728288e-08	1.6815163767125078e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1273.7420202647938	-2.0417135319696627	1622418.7341882384	4.168594146628035	1693.8612214888649	-9.753049302375302	2869165.837663749	95.12197069456336	1251.730348238032	2.5716285218586563	1566828.864700105	6.613273254436938	1380.331353124384	1302.3267628570436	1.122096	24.51556	0.1664384035389506	0.1360928050164749	0.0179849146	-0.1546325361	-0.034030302	-0.0393534302	-0.0064871504	-0.0628643248	0.0262774896	-0.1941885738	0.1379680673	0.0562722759	-0.1154785348	-0.0172631521	0.0517769173	-0.0846089792	-0.0298349093	0.0763725062	-0.0583377847	0.1254844769	0.0673131111	0.0004907705	-0.0820510938	-0.0345900311	-0.0387673579	-0.1069487193	-0.0231180366	0.0328077948	0.0670556504	-0.0134694931	0.1980215324	0.1363629851	-0.0604748523	-0.0567646919	-0.0587570313	0.0064311047	-0.0032832753	-0.0652435626	0.1251584544	0.0021143928	-0.120037917	-0.0073923144	-0.058297771	0.0189278631	-0.0016889072	0.0048381292	-0.061850987	0.0745138731	0.0609047701	-0.0114056228	-0.1795604074	-0.0600878155	-0.1348644776	-0.0926322531	0.0771044503	-0.0250013772	-0.0386042289	0.143852682	-0.0702249161	-0.0775541661	-0.1580175642	0.0401919832	-0.0056656513	0.1189108618	0.0309673479	-0.0012284260339328	-2.3381306064700116e-05	1.509030520843869e-06	5.466854732911823e-10	0.0136410190077924	-0.0001231497759164	0.0001860773995709	1.5165867308259548e-08	0.0934805469935682	0.1322315055605045	0.0087386126662167	0.0174851710627977	0.0004869537820379	-9.098562420200012e-06	8.27838381142759e-11	2.3712398584101467e-07	0.0003060730900816	0.0005619712029706	3.1581163296822336e-07	9.368073647209925e-08	0.000299925395396	-0.0001101375725385	1.2130284884673352e-08	8.995524280344695e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1272.0888167369842	-1.6532035278096373	1618209.9576673005	2.7330819043622303	1694.537387190194	0.6761657013291824	2871456.956585369	0.4572000556539851	1252.9712262092753	1.240877971243208	1569936.893708375	1.5397781395166594	1382.035428501454	1322.2856673969502	1.041652	22.758032	0.1401156549971437	0.0844390896597683	0.0198427433	-0.0798844862	-0.0787702507	-0.0261205203	0.0555776503	-0.0647526692	0.0596908091	-0.0245754896	-0.0021647184	0.0602811903	-0.0379535903	-0.0022771711	-0.0546263404	-0.0809353079	-0.0501606438	0.016007593	-0.0888948998	-0.0219942566	-0.1289273333	0.0029635116	0.0206975948	-0.0941009428	-0.1148314927	-0.0534309595	-0.0459391325	0.0213333468	-0.003756629	0.0230227487	0.0222694537	-0.0566909531	-0.1167230026	-0.1044022247	-0.1175581347	-0.049216806	-0.1129590481	-0.1192953314	0.1531803816	0.0083648429	-0.0851467667	-0.0133554103	-0.0405497057	0.0262167227	-0.0281792897	0.0451892635	-0.0653044915	0.0365471194	0.0100862864	0.0273284595	-0.1375172142	-0.037514033	0.0695812447	0.0135807451	0.2104528737	0.0173403365	0.0093760422	0.0449285778	-0.1310123122	0.0184278167	0.0167199704	0.0573980965	0.0037501139	0.1152490509	0.0197875765	-0.0093285165287397	-0.0081000904948069	8.702122062696978e-05	6.561146602406108e-05	0.0139890531446269	0.0003480341368345	0.0001956936078831	1.211277604021361e-07	0.0246018813574409	-0.0688786656361273	0.0006052525663255	0.0047442705798134	0.0011510351613012	0.0006640813792633	4.410040782842469e-07	1.3248819425516797e-06	-0.0002558445894644	-0.000561917679546	3.157514785863612e-07	6.545645395820737e-08	0.0002701471596178	-2.9778235778200022e-05	8.867433260620718e-10	7.29794878495651e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1271.468441052538	-0.6203756844461168	1616631.9965925715	0.3848659898519879	1697.1683761772067	2.6309889870126426	2880380.4970959765	6.922103049781812	1252.518005890542	-0.4532203187332015	1568801.35508002	0.2054086573126248	1384.037178689373	1334.1594412378338	1.095602	23.936735	0.1058771837076028	0.0726686306746065	0.0101758548	0.0174265503	0.1283989845	-0.0295315324	0.1063166335	-0.024329753	0.0236760429	0.1301184473	-0.1199022576	0.0302467843	-0.0236762143	-0.0486020207	0.072884816	-0.0441206129	0.007933871	-0.0603893011	-0.0321963851	0.1379734593	-0.1280802916	0.0762029398	-0.0337563679	-0.1774516525	-0.0902563835	-0.0840185575	0.0278822394	0.0151585055	0.0100257776	0.0242411569	0.0140643017	-0.0590689776	0.0983392689	0.0038114713	-0.0487533666	-0.1537664523	-0.1145101381	-0.2201614267	-0.0364749813	0.0162966853	-0.0948400413	-0.0107818527	-0.0365705757	0.0523756505	-0.066100289	0.0504342396	-0.0425787874	0.0661875666	0.0438347275	0.0062113516	-0.0272872266	0.0057161088	-0.0332285008	0.2229440563	-0.0147965783	0.0497916909	-0.0210627337	-0.0578519586	-0.0845871442	-0.0624121661	0.0496070647	0.0712310453	-0.0286041179	0.1114298236	0.0084997322	-0.0011334397024285	0.0081950768263111	1.2846855590412069e-06	6.715928418914284e-05	-0.0040375698829393	-0.0180266230275662	1.6301970559618475e-05	0.0003249591377779	0.0352068793817963	0.0106049980243554	0.0012395243558043	0.0001124659830965	-0.0002049624426087	-0.0013559976039099	1.83872950180939e-06	4.2009602880124654e-08	-0.0002560302165777	-1.856271132999682e-07	3.445742519207923e-14	6.555147180082397e-08	0.000294973645182	2.482648556420005e-05	6.163543854694333e-10	8.700945135195646e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1268.9557198601024	-2.51272119243572	1610248.6189656707	6.313767790915586	1703.415121670427	6.24674549322026	2901623.076735476	39.02182925706763	1253.5366345994016	1.0186287088595236	1571354.0942827938	1.03760444651282	1387.32198307266	1326.8667513354587	1.054863	23.046656	0.0888260037153564	0.0491591260134408	-0.0052253069	0.0864175453	0.1533622084	-0.065075484	0.1454599249	-0.0610612845	0.010466739	0.0348635183	0.0276262293	0.0148107352	-0.0449507524	-0.0219712203	-0.0044888781	-0.0693363681	0.0135174099	-0.0308188118	-0.1455972288	-0.0331288712	0.0104308107	-0.2093776695	0.0197865641	0.0144074535	-0.0267987133	-0.1807833541	0.1301372375	0.0079345383	-0.0656603951	0.0763989504	0.1038673403	0.0169193568	0.114827624	-0.0666625617	-0.0178125263	-0.0881367047	-0.0337230564	-0.0521593536	-0.033849904	0.0129610198	-0.0797976271	-0.0002372823	0.0140441679	0.0477722165	-0.1216325659	0.0574351927	-0.0332806821	-0.0039583604	0.0003533456	0.033310392	-0.0299024761	0.084654045	-0.1260076271	0.1577654018	-0.0141054304	0.0719425309	-0.031552771	-0.0528842749	-0.0815868081	-0.0240397038	0.0803497706	0.1071516243	-0.0243664275	0.1074583966	-0.0028345346	-0.0011767178882138	-4.32781857852998e-05	1.3846649884423449e-06	1.873001364866925e-09	-0.0142197512548136	-0.0101821813718743	0.0002022013257487	0.0001036768174897	0.0134092949331545	-0.0217975844486418	0.0001798091906043	0.0004751346877956	0.000510975780961	0.0007159382235697	5.125675399681378e-07	2.610962487287038e-07	0.000164075102963	0.0004201053195406	1.764884795063936e-07	2.692063941231905e-08	0.0002949579941113	-1.5651070700030672e-08	2.4495601405735857e-16	8.700021829016169e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1264.855842984466	-4.099876875636255	1599860.3035319443	16.808990395376902	1700.6667801429485	-2.7483415274784875	2892267.497081784	7.553381151662785	1249.5426376018115	-3.993996997590102	1561356.803184892	15.95201201675875	1385.0337262559765	1314.968164736255	0.8411769999999998	18.378044	0.0953869857312096	0.0560725494916366	-0.0266921159	0.1532877	0.1092238987	-0.0439950871	0.1557380991	0.0167491335	-0.0521888893	-0.0423889567	-0.0241323054	0.0394425357	0.0234127512	0.0589754042	0.1438552962	-0.1237139714	-0.1579138225	0.0608261491	-0.0640947498	0.0204939958	0.0139464189	-0.0910848617	0.1068560332	0.0994196506	-0.0547840028	-0.0266554891	0.1057990637	-0.011283783	-0.09465276	0.0515878942	0.1629693987	0.0196901439	0.112759055	0.052880746	-0.0746907481	-0.0447802466	0.0549298942	0.0080120218	-0.0406462946	0.0110844234	-0.0935330076	0.0072872964	0.050084811	0.05117767	-0.1290957314	0.0319864808	-0.0271752003	-0.0636781672	-0.0699574215	0.0280827983	-0.0439387241	0.0913386771	-0.1165830791	1.80384e-05	-0.0876041559	0.0828702939	0.0334307593	-0.0325787714	0.014668284	-0.0801922563	0.0549875791	0.1096266915	-0.0991315332	0.1033401944	-0.0141533203	-0.0055707906528397	-0.0043940727646259	3.103370849776617e-05	1.9307875460827096e-05	-0.023859245407138	-0.0096394941523244	0.000569263591398	9.291984751269632e-05	0.0626691525166265	0.049259857583472	0.0039274226771521	0.0024265335691439	0.0001900015447532	-0.0003209742362078	1.0302446030918059e-07	3.6100587008602266e-08	0.0001709978016488	6.922698685800024e-06	4.792375709437738e-11	2.924024816872235e-08	-1.901629561084657e-05	-0.0003139742897221	9.857985460652645e-08	3.6161949875910256e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1263.3178156639774	-1.538027320488709	1595971.9033740032	2.365528038569678	1688.344482772652	-12.322297370296384	2850507.0925088543	151.83901248201315	1250.7688276574968	1.2261900556852652	1564422.6602397088	1.5035420526614338	1381.1454529386212	1289.056001936757	0.7816269999999998	17.076992	0.0514938178905468	0.0248393784079342	-0.0356929052	0.1562480278	-0.0096975865	0.0018077958	0.0450849984	0.0901020401	-0.0955292652	-0.0961207243	0.0716448701	0.0356523531	-0.0436138877	0.0348959804	0.0762155277	-0.1045762101	-0.0306751739	-0.0716204955	-0.0003794182	-0.0232592087	-0.026099939	-0.0170672284	-0.0099178521	0.0419820208	-0.0113368508	0.0538005948	-0.0157665881	-0.0094371826	-0.0590186185	0.0075171606	0.1701700525	0.0730866179	-0.0406492181	0.0865103942	-0.0105318048	-0.0658418026	0.0571634145	0.0143076505	-0.0695823025	0.0067242872	-0.0974603251	0.0154740965	0.050302357	0.0588765425	-0.1312527089	0.0145245843	-0.0183831492	-0.0904048026	-0.0978206407	0.0368150048	-0.0695613281	0.0838764993	-0.0605400058	-0.0491769516	-0.078530746	0.0552942394	0.0522527455	-0.0223994457	0.007801459	-0.0759114445	-0.0166882355	0.0672751611	-0.1705315358	0.0990808418	-0.0253948054	-0.0011625336628071	0.0044082569900325	1.3514845171596923e-06	1.9432729690171275e-05	-0.0182543739427956	0.0056048714643424	0.0003332221680434	3.141458413179974e-05	0.075605546523036	0.0129363940064095	0.0057161986650469	0.000167350289889	0.0004419753589158	0.0002519738141626	6.34908030236485e-08	1.9534221788875027e-07	0.000166065190484	-4.932611164800002e-06	2.4330652903109628e-11	2.7577647490487207e-08	0.000294963187657	0.0003139794832678	9.858311591314397e-08	8.70032820727786e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
