global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
910.7383558779906	-0.8214785181538673	829444.3528673453	0.6748269557882737	1345.3131440070367	-4.623189341637499	21.37387968863057	1809867.455438098	875.0548800370825	-0.9196693840927992	765721.0430767129	0.8457917760376286	988.6946836120668	930.7758559925072	1.075779	24.275179	0.1128645060870294	0.0725431827717452	-0.0175568975	0.0807564171	-0.0220571267	0.0132633632	-0.0825971748	0.0693505764	0.0638438735	0.0145044167	-0.0306288618	0.0276765876	-0.1438261241	-0.0164600783	-0.0072777523	0.0582304449	-0.035840235	-0.0186307033	-0.0611655955	-0.0212011867	0.1072834039	0.0455856149	-0.0760385656	-0.0550498113	0.0356579822	-0.1041077406	0.1412121628	-0.0968111111	0.0356081676	-0.0762301288	0.0456538794	-0.1442904474	-0.0166337749	0.0326178022	-0.0611501355	0.1056562437	-0.0016889934	0.0905698026	0.007667749	0.0034155906	0.0587885446	-0.0365549085	0.0498750138	-0.0432868239	-0.1364998874	-0.0550152316	-0.0515618647	-0.1273454694	-0.0071690239	0.0571015331	0.0467968106	-0.0319011522	0.0441215624	0.0076857804	-0.0167683437	-0.0565633804	0.034812914	-0.0788107127	-0.0363872425	0.0316034727	0.0842283431	-0.0190941191	-0.0213366714	-0.1022821573	0.1235037422	0.0544428426	0.0941465714	-0.0046904344	-0.0324037112	0.0110821275	-0.0645451716	-0.0533661887	0.1419863355	0.1094628008	0.0252773190026687	0.0005348870394357	0.0006389428559626	2.861041449562907e-07	0.0407477870334673	0.0303423272499826	0.000920656822945	0.0016603821481248	0.1304444655190693	-0.017268965989956	0.0002982171863622	0.0170157585845556	0.0015311057447159	0.0011750238000147	1.3806809306009856e-06	2.3442848015020305e-06	0.0004579812322118	-3.069804012799989e-06	9.423696677002916e-12	2.097468090582387e-07	-0.0026383550511431	-0.0001162729121256	1.3519390094167509e-08	6.960917375892309e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911.274566206874	0.5362103288834987	830421.3350155265	0.2875215168013498	1353.6354761431294	8.322332136092655	69.26121218344053	1832329.0022732369	875.7698509036087	0.7149708665261869	766972.831751729	0.5111833399812066	989.0042617343069	925.1994415663396	1.174385	26.500231	0.2128523105136431	0.1080429420714362	-0.0161700408	-0.0091561818	-0.0320595728	-0.0312105654	0.0460406575	-0.0957844606	-0.017789262	0.1693843326	0.0358280442	0.0101947378	0.0418984127	-0.0695315326	-0.0437661064	0.0816711168	-0.0413811574	0.018362132	-0.1093062996	0.0927977993	0.0754811385	-0.0721922148	-0.0529267045	0.1244484175	-0.0134279121	-0.1893323902	-0.0239001158	0.0344026734	-0.2568115501	-0.0381690804	-0.0694884036	0.1502198371	-0.0111158242	0.0458971248	-0.0447788056	-0.0654781355	-0.0219761701	-0.001334334	0.0337920054	0.046807519	-0.057849306	-0.0215161213	0.0078670072	-0.0085404212	-0.0783779973	-0.1532269877	-0.182069098	0.0982411835	-0.0209340937	0.0008149935	0.015715794	-0.0012625501	0.0049411928	0.0094281911	-0.0306263716	-0.0359856332	-0.0273473996	-0.0316414618	-0.0472954368	0.1516735726	-0.0883931318	0.2172196656	0.0416999789	0.0237683766	0.0231936508	-0.020318206	-0.1260061827	0.2087113186	0.0321237658	-0.0981675069	0.1000267788	-0.3202652301	0.1397444952	0.1012278027	0.0336047817935707	0.008327462790902	0.0011292813593935	6.934663653385734e-05	0.0260968123380394	-0.0146509746954279	0.000214651059526	0.0006810436142068	0.090098882489336	-0.0403455830297333	0.0016277660700091	0.0081178086258271	0.0009188980614639	-0.0006122076832519	3.747982474327811e-07	8.443736473621133e-07	0.0022900437835728	0.0018320625513609	3.356453192099376e-06	5.244300530680424e-06	-0.0020920594858045	0.0005462955653385	2.984388447086203e-07	4.37671289214459e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911.3247972450204	0.0502310381463075	830512.8860736775	0.0025231571932558	1344.8430623700542	-8.792413773075168	77.30653995696191	1808602.8624048652	876.5005220428227	0.730671139213996	768253.1651413407	0.5338803136802787	989.4088187457846	945.4032851815024	1.315378	29.681784	0.0485622800064799	0.0278504271584046	-0.0311505102	-0.0686479244	-0.0303124648	0.0651005724	-0.032343748	0.0040189996	0.0525787942	-0.1440655227	-0.0360312575	0.0193417854	0.0818185915	0.0066115231	-0.0163357557	0.0294489486	0.0302576874	0.1587856152	-0.2591199513	0.2409005438	0.1142171625	0.0746856619	0.01446943	0.1088250253	-0.0706915825	0.0528577954	-0.1101957316	-0.0958139246	0.0054514972	-0.139237113	-0.0427849196	0.0215289298	-0.0051961004	-0.0652543443	-0.0425294763	0.0179507005	0.0030097612	-0.0265990588	0.0153666039	-0.1757323542	-0.0058455758	0.0789128858	0.1352825911	0.0824580748	-0.057252794	-0.1369871173	0.0738493059	0.0930048926	-0.0221793738	-0.0058496649	-0.007401318	0.0091307469	0.0333930655	-0.0016276269	-0.0759001266	0.0404637732	-0.0836878497	-0.0478719282	-0.1843033842	0.1438298307	-0.2609797894	0.0756147871	-0.0419422694	-0.0167569437	-0.0130194535	0.0563809511	-0.1968417188	-0.0038465543	0.0844327471	-0.0938991587	-0.0200572071	-0.0099773311	0.1373117808	0.0924399334	0.02468025527034	-0.0089245265232307	0.0006091150002091	7.964717366384832e-05	0.0259435041673299	-0.0001533081707094	2.3503395206293173e-08	0.0006730654084802	0.0954846365141008	0.0053857540247648	2.900634641527033e-05	0.0091173158102299	0.0008142586902759	-0.0001046393711879	1.0949398002620034e-08	6.630172146898241e-07	0.0022258594273223	-6.41843562504997e-05	4.1196315872910604e-09	4.954450190199558e-06	-0.0015789093874875	0.000513150098317	2.633230234027469e-07	2.4929548538961525e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.6602131967765	2.33541595175609	834774.985178779	5.4541676677168045	1344.5785554455172	-0.264506924537045	0.069963913128046	1807891.4917639536	876.358616265725	-0.1419057770976906	768004.4243031762	0.0201372495736994	987.4676645716072	922.6233848463152	1.236218	27.895523	0.0763519648570946	0.0427168707646724	-0.0121579939	0.0102123125	-0.0123285143	-0.0157323521	-0.181279024	-0.0205375375	-0.0481860675	-0.122618869	-0.0053094901	0.0337188515	0.0547453104	-0.0574159475	-0.0998066634	0.0081636549	-0.0242194886	0.0474844323	-0.1484916813	0.2453528821	0.1083285694	0.1691119476	-0.0739473297	-0.0454327297	-0.0802015015	0.1161987574	0.0157860808	0.255614924	0.0431149164	0.0835267271	-0.105771151	-0.0501626742	-0.0001106399	0.081133669	-0.1070145981	0.0024914775	-0.0299386097	-0.0622943273	-0.0543096149	-0.1304118739	0.0375585047	0.043947325	0.027449434	0.0893847461	-0.0661917339	-0.2046270357	0.0511740341	0.1364349372	-0.0117729176	0.0073544867	0.0026615693	-0.0033436825	-0.0163066276	-0.0042472828	-0.0667650309	-0.0033565239	0.0075457525	-0.0775404826	-0.2378655266	0.1664641769	-0.2048203711	0.0767986631	-0.1274059617	-0.0814254176	0.0188129752	0.10848149	-0.2064691683	0.0055861377	0.0230862977	0.1028916784	0.0890387445	0.047767264	0.1346915149	0.0831471893	0.0246462875549298	-3.396771541019916e-05	0.0006074394902402	1.1538056901882814e-09	0.0133644502193703	-0.0125790539479596	0.0001582325982256	0.000178608529666	0.0987712187490856	0.0032865822349847	1.080162278731763e-05	0.0097557536531797	0.0015578566319896	0.0007435979417137	5.529378989208512e-07	2.42691728583398e-06	0.002017576456373	-0.0002082829709493	4.3381795987467074e-08	4.070614757310631e-06	-0.0018360756939993	-0.0002571663065117	6.613450920492106e-08	3.3711739540950114e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.2381747570772	1.5779615603007642	837660.9165326662	2.4899626857868222	1350.3573216469058	5.778766201388635	33.39413881031163	1823464.896125405	878.2868809737558	1.928264708030838	771387.8452906084	3.718204784237253	990.4437004630392	930.0462067251028	1.228362	27.718233	0.0834022587283062	0.0395404020349147	-0.0023083562	0.1329784068	0.0456305864	-0.1089917979	-0.0687855073	-0.0827057405	-0.180564009	0.0183163248	0.0491532439	-0.0244597272	0.0995581797	-0.0956170077	-0.0600822936	-0.033031121	0.130440241	0.0149031547	0.1539032629	0.0683560009	0.1722130793	0.1163684107	-0.1006630273	0.2308270302	-0.0424394973	-0.1339974756	0.1384713269	0.2764154254	0.0349631727	0.0019763537	-0.0796475434	-0.1136530833	0.0282203087	0.0725321132	-0.0195857414	-0.0307737312	-0.057408841	-0.175324819	-0.0403485597	0.0174546371	-0.1197010697	-0.0057435771	-0.0416911111	-0.1054404953	-0.0768231069	-0.0733249581	0.1349415344	0.1765480306	-0.0109056581	0.0043297157	-0.0076063562	-0.0254649759	-0.0464077746	0.0227878416	-0.049768943	-0.0315275147	0.0540004195	-0.0179998859	-0.0772353313	0.1252087237	-0.1604201473	0.2385697794	-0.0428046015	0.0308982045	0.0229931558	0.0774278697	-0.1958489447	0.1352024344	0.112517995	0.1153443193	-0.2312086796	-0.0987420724	0.1318872767	0.0734003241	0.051086449207844	0.0264401616529142	0.0026098252926656	0.0006990821482322	0.0206544888178683	0.007290038598498	5.3144662767590685e-05	0.0004266079083274	0.0874174373781215	-0.0113537813709641	0.0001289083514196	0.0076418083577577	0.0010750951897964	-0.0004827614421932	2.3305861006845843e-07	1.1558296671233574e-06	0.0018270670801381	-0.0001905093762348	3.629382243341058e-08	3.3381741153243627e-06	-0.0017429809703088	9.309472369050004e-05	8.666627579010551e-09	3.037982662858606e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.2998462885068	-0.9383284685703756	835944.2089231872	0.8804603149296265	1355.6501965061311	5.292874859225321	28.014524275419465	1837787.455287112	877.2242909829448	-1.062589990811034	769522.4566905302	1.1290974885717937	991.955846694366	947.5907798396482	1.435305	32.387955	0.1722950482141924	0.0811927773358953	0.0035527626	0.0285020703	-0.0078477668	-0.0332577757	0.1363270091	-0.0132586956	-0.027612804	-0.1286968503	0.0268873554	-0.0504379069	0.1054684359	-0.0112356845	0.0551347927	0.0716784052	-0.0845670524	-0.0081554306	-0.0548738856	0.0501495829	0.0760521704	0.1440302642	-0.1850393628	0.1529406107	-0.0609653579	0.4217755359	-0.0225896351	-0.0528538483	-0.0788162413	0.2315749669	-0.1372967284	0.1239944271	0.0062481387	0.0182525195	0.1067855022	-0.135106306	-0.025797032	0.0284178088	0.0626616975	0.0255416326	-0.0616883017	0.0178016134	-0.0575846021	0.1510965305	-0.0927962131	0.0246458222	-0.0012560221	0.095189018	-0.0013055295	-0.0004804825	0.0260862827	0.0653361778	-0.1298651434	-0.0423033318	-0.2299027684	0.0229258988	-0.0968887505	-0.0031009577	0.1057269737	0.1226838848	-0.1731496305	0.2583229502	-0.0225564128	0.1106802567	0.0431541279	0.2567691304	0.065221986	0.0682938042	0.041331699	0.1292989158	0.0485469888	0.4358892867	0.1289028963	0.0632525717	0.0466515445368713	-0.0044349046709726	0.0021763666076756	1.966837944061545e-05	-0.0184189418930174	-0.0390734307108857	0.0015267329875183	0.0003392574204583	0.0387860931831625	-0.0486313441949589	0.0023650076382085	0.0015043610244129	0.0015621594600312	0.0004870642702348	2.3723160333935825e-07	2.44034217856497e-06	0.0013761215539056	-0.0004509455262324	2.0335186762910638e-07	1.8937105311235636e-06	-0.002408078546589	-0.0006650975762801	4.4235478597379633e-07	5.79884228654219e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.9169677800412	-1.3828785084656374	833417.3900607048	1.912352969176146	1359.6241791940504	3.973982687919261	15.792538403881991	1848577.9086490956	877.1271062535563	-0.0971847293884593	769351.9605247375	0.009444871626308	993.1503661764366	963.5316080448016	1.562857	35.266201	0.3509834720058185	0.2627677847059361	-0.0344770149	0.0551714339	-0.0023503631	-0.0457354441	0.2210627843	-0.0358992871	-0.1601962846	-0.0782915719	0.05705715	-0.0937225527	0.1385695802	0.1712759003	-0.0317356714	-0.0055475304	0.1675353243	-0.0246398424	0.1890427635	-0.068304149	0.1106850724	-3.76965e-05	0.0145510178	-0.2260430041	-0.2020611372	0.2040122777	0.0193079318	-0.0406682767	-0.0222381406	-0.2051571844	0.1774969209	-0.055143369	0.0178496056	-0.1327863449	0.2210293525	-0.0676225584	-0.1789225135	-0.0523290875	-0.0110633371	0.0922792782	0.0109084228	-0.0818515673	0.1039203198	-0.0900241515	0.0716967246	0.2269812265	0.1141861166	-0.0373262756	-0.0042766347	-0.0890932546	0.1358665935	0.2323688622	-0.1647687876	-0.030702701	0.1576050872	-0.0104494091	0.1026871623	0.1252510848	0.1830857591	-0.0890745855	-0.1561169679	-0.0096157213	-0.1560426926	0.0201011737	-0.0664467436	-0.0915154505	-0.0987248941	-0.1620360413	-0.4271252057	-0.0050377802	-0.0545362237	0.0444452544	0.1257424501	0.0527593557	-0.0121037098142693	-0.0587552543511406	0.000146499791268	0.0034521799138672	-0.0255542147673963	-0.0071352728743789	5.091211899184734e-05	0.0006530178923782	-0.2165446057275915	-0.255330698910754	0.0651937658062541	0.046891566269718	0.0015607035157829	-1.4559442483000251e-06	2.1197736541579256e-12	2.435795464177105e-06	0.0012134624424218	-0.0001626591114838	2.6457986548699334e-08	1.47249109916828e-06	-0.0019769486849302	0.0004311298616588	1.8587295761393606e-07	3.908326102847247e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911.3385784916422	-1.5783892883989663	830538.0046471672	2.491312745732596	1357.947911970077	-1.6762672239733547	2.809871806167337	1844022.531623892	876.6559814693421	-0.4711247842142256	768525.7098459755	0.2219585623009007	990.518208581154	941.9799179831142	1.25592	28.340097	0.2616765516580386	0.1660793707009448	-0.0075159348	0.0395648681	-0.0267427475	-0.0917929563	0.1640085902	0.0523673853	-0.1283123202	0.1681456129	-0.0007444514	-0.0597631305	0.050989328	0.2557285422	-0.0687339089	0.1804502876	0.0466872034	-0.1152501757	0.0293149456	-0.00309379	-0.0722099327	-0.0401466592	-0.0752489019	0.1783752673	0.0520959525	0.3513982542	-0.0938209266	0.0610250911	0.2679331254	-0.0221285136	0.1084198957	0.2037879551	0.0086722919	-0.0185477478	0.1637898358	-0.0125727486	-0.0879344406	0.0271267804	-0.0923115717	0.1313123913	0.0920223405	-0.0608471762	-0.0164970633	-0.1618980771	0.2104523899	-0.1054970229	-0.1625801705	0.1456075669	0.0040743979	-0.0459194168	0.0946003899	0.1612459855	-0.094648321	-0.0105803371	0.0572038162	0.0023844959	0.0421722517	0.22751514	0.0934348909	0.0090041638	-0.0150050332	0.0815999064	-0.1152080334	0.1811382011	0.1279298446	-0.0631685327	-0.1108086441	-0.1572603533	-0.1542161584	-0.1531222606	0.1840520634	0.0432525115	0.1224102548	0.0419779864	-0.0515386318668191	-0.0394349220525497	0.0026562305747035	0.0015551130772906	-0.0101034804948056	0.0154507342725907	0.0002387251895622	0.0001020803181089	-0.0631559667102834	0.1533886390173081	0.023528074579582	0.0039886761311104	0.0015156415679943	-4.506194778860009e-05	2.0305791385025207e-09	2.29716936263222e-06	0.0017000996127025	0.0004866371702806	2.3681573549880697e-07	2.89033869311119e-06	-0.0025132946931727	-0.0005363460082425	2.87667040557664e-07	6.316650214730056e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.4726095985048	-0.8659688931373921	828960.3728291114	0.7499021238816	1348.6532948401666	-9.29461712991042	86.38990759162422	1818865.7096832371	876.912819869875	0.2568384005328425	768976.0936521358	0.0659659639882688	991.478649080596	947.1847056671604	1.22236	27.582815	0.2321640352022751	0.1047635757145071	-0.0164815231	0.0256611283	0.0249484427	-0.0253593055	0.0765552491	0.0621218612	-0.1175714954	-0.0107396567	-0.0016024226	-0.0660235784	0.0581497312	0.1735358589	0.0254892267	-0.0891261141	0.2396488687	0.0497814449	0.184582544	-0.0958725958	-0.0047569971	-0.0853783663	0.2146742112	-0.1347714826	-0.1717889007	-0.0523250107	-0.224305607	0.0326483075	-0.014880194	-0.1125535869	0.0015835998	0.0234464363	-0.0068212039	-0.1394980155	0.1994917632	0.0642899828	-0.0903080113	-0.0717722049	-0.0751112182	0.0445188565	0.0128276322	-0.037730026	0.1559987259	-0.1659616024	0.1490554203	0.1476768879	0.1168371135	-0.1237544626	-0.0070121707	-0.0760408	0.0412418538	0.1683550593	-0.0611058443	0.0251388884	0.1215517366	-0.06352548	0.1536340541	0.152487852	0.0351715795	-0.0608623828	0.0533811219	0.020951433	-0.1532701097	0.1149318346	0.0432855779	-0.0863338607	-0.1233172809	-0.2704157711	0.1414786336	0.1279166761	-0.0288436493	0.157056325	0.1189108618	0.0309673479	-0.0310180783913125	0.0205205534755065	0.0009621211870896	0.0004210931149411	-0.0501671172284829	-0.0400636367336773	0.001605094988328	0.0025167396510163	-0.1163395155995346	-0.0531835488892512	0.0028284898724553	0.0135348828899343	0.0011480432643824	-0.0003675983036118	1.3512851281834658e-07	1.318003336893797e-06	0.0007281480133027	-0.0009719515993998	9.446899115758292e-07	5.301995292766689e-07	-0.0014849186741076	0.001028376019065	1.0575572365881826e-06	2.204983468713473e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
908.5464540450166	-1.926155553488229	825456.6591577735	3.710075216233546	1350.4238851301131	1.77059028994654	3.1349899748529726	1823644.669529909	876.9132503599633	0.0004304900883198	768976.8486568757	1.853217161416383e-07	990.6959368087282	939.2066633393816	1.07479	24.252853	0.2447881255318227	0.1237111233653511	-0.0051484081	-0.0647574684	-0.000884854	-0.0139633066	0.1233815611	0.0398060147	-0.0622838429	0.1876591627	-0.0488148245	-0.0155388589	-0.0221887228	0.1173459572	0.1302445838	0.0312448476	0.0950600086	0.1538342025	0.1515596804	-0.061344243	0.0646815744	-0.0473564749	0.1528975926	0.0616351295	-0.0261885912	0.0196778125	-0.2811350763	0.0642538979	-0.0117924209	0.1669755717	-0.123681116	-0.0874827873	-0.0204367068	-0.0483612567	0.0988842281	0.0074628747	0.0606966703	0.0186780885	0.0142789053	0.0683555727	0.0953510281	-0.0070942195	0.0136392172	-0.2493389194	0.1264716117	0.0882406159	0.1406679762	0.1298287138	-0.0154436353	-0.0595855641	-0.0634840421	0.0908251687	0.0400710167	0.0696236179	0.0286452484	0.0077671792	0.1503390051	0.1779692266	0.0644710537	-0.0684844882	0.101969986	-0.037580495	0.0753028755	0.1138619018	-0.0063630421	-0.1420388416	-0.1645129696	0.0234555799	0.0762868151	0.0923565572	-0.138244028	-0.0291060539	0.1152490509	0.0197875765	-0.0070897961700069	0.0239282822213056	5.0265209732244505e-05	0.0005725626900624	-0.0322575411361896	0.0179095760922933	0.0003207529158056	0.0010405489601529	-0.0146710945827308	0.1016684210168037	0.01033646783205	0.0002152410162554	0.0015180339680762	0.0003699907036938	1.368931208198333e-07	2.3044271282331734e-06	0.0002262485193591	-0.0005018994939436	2.519031020208418e-07	5.118839251218504e-08	-0.0003311719477166	0.001153746726391	1.3311315086579491e-06	1.0967485895440649e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
905.828402965654	-2.718051079362567	820525.0956193074	7.387801670024016	1347.743508369692	-2.6803767604210407	7.184419577805193	1816412.5643526465	876.0891139113058	-0.8241364486574412	767532.135513897	0.6792008860056992	991.2753772010292	913.609990418656	1.121772	25.313013	0.1656939763034733	0.0997328349011438	0.0089257029	-0.208940477	-0.0328712157	0.1260794956	0.1506175779	0.061457555	0.1440259934	-0.02111647	-0.0637832868	0.0144204876	0.1281836254	-0.0068698205	0.1733065864	-0.0475466542	0.0366542085	0.1549808943	0.0375726457	-0.0617631216	-0.0543591855	0.0730881855	0.1219712546	0.0117826865	0.1350001214	-0.0015592439	-0.0670541692	0.0208078566	-0.0964494639	0.0716930857	-0.0791279124	-0.0947817207	-0.0196642256	-0.1178030967	0.0764690075	-0.0943690698	0.1619741596	0.0280145652	0.1493196469	-0.0686298144	-0.037420389	0.097248789	0.067804652	0.0107975722	0.0981812315	0.0707203237	0.1057194716	0.1337449186	-0.0167481686	-0.0735817988	-0.1372274169	0.0084528622	0.0771566812	0.0812607078	-0.0206574409	0.0412917076	0.0268469448	0.166764126	0.0064703273	-0.0543634852	-0.0336566689	-0.1086498495	0.0353809164	0.1044717681	-0.0869027727	0.0001275069	0.0368521354	-0.124245672	0.0900093022	0.1848024581	-0.2644754444	-0.0405222697	0.1114298236	0.0084997322	-0.0030012709682267	0.0040885252017801	9.007627424720431e-06	1.671603832559182e-05	-0.0092665300994951	0.0229910110366945	0.0005285865884894	8.586858008484867e-05	0.0409967577025298	0.0556678522852606	0.0030989097780535	0.0016807341421199	0.0001340065746951	-0.0013840273933811	1.9155318256292822e-06	1.795776206151342e-08	0.0002269961568071	7.47637448000009e-07	5.589617536519662e-13	5.1527255205193534e-08	-5.70152229509386e-05	0.0002741567247656	7.516190973423465e-08	3.2507356481452354e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.87120504919	-2.957197916463997	815176.4129069765	8.745019517139005	1343.9116016818632	-3.831906687828905	14.683508864227887	1806098.3931351108	874.5207080991249	-1.568405812180913	764786.4688941949	2.4598967916828696	988.741736181716	911.2150207340618	1.040962	23.489534	0.0498133446741099	0.0247422268686962	0.0147474388	-0.2017166433	-0.0104927461	0.1200947004	0.0910504898	0.0453595649	0.1730772703	0.2253585272	-0.0246442716	0.0462220033	0.1468943013	-0.1696878799	0.1893450275	0.0157516967	0.0768733139	0.1750538354	0.0884135588	-0.0703119453	-0.0467897895	0.0132575702	-0.0116147534	-0.0752940224	-0.0123852084	-0.1508480324	-0.1746622146	-0.0852088978	0.0526538115	0.0545633327	0.029070703	0.1220750272	-0.0186209447	-0.0813383802	0.0062052598	-0.1550941737	0.2121493224	-0.0642469297	0.1899584569	0.01221248	-0.080335763	-0.0017907998	0.1320608799	-0.1235072886	0.0518611274	-0.0366732258	-0.0562772046	0.0692253482	-0.0133990667	-0.07675584	-0.1756689943	-0.0365509095	0.0604535484	0.1045225594	-0.0333502835	0.0260343108	0.0784002002	0.2244448488	0.0497855741	-0.0540842731	0.0437553854	0.0318953866	-0.0300356055	0.087600676	-0.0105098277	0.0363884195	0.0804619497	-0.0356415277	0.0924813052	0.0518024164	0.0314344568	-0.2099579563	0.1074583966	-0.0028345346	0.0001172637519033	0.00311853472013	1.3750787510438697e-08	9.725258800656298e-06	0.0051545406870019	0.014421070786497	0.0002079672826291	2.6569289693958017e-05	0.0557692338097126	0.0147724761071827	0.0002182260503372	0.0031102074397223	-8.10006182592817e-05	-0.0002150071929543	4.6228093022122736e-08	6.5611001583858814e-09	0.0001569996204582	-6.999653634890001e-05	4.8995151008428815e-09	2.4648880824018853e-08	8.00630895178331e-06	6.502153190272191e-05	4.227799610976684e-09	6.410098303140556e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.803588266922	0.9323832177319672	816860.9261641639	0.8693384647082172	1335.7057263158983	-8.205875365964857	67.33639052174888	1784109.7873130816	875.2016366072527	0.6809285081277494	765977.9047200136	0.4636636331810825	987.9214431276548	911.1957911390756	1.055831	23.825035	0.088262299474217	0.041235330214241	0.0110914076	-0.128626238	-0.0103439504	0.1336969393	-0.1428898983	0.031587253	0.1349773041	0.0016973882	-0.1841997081	0.0171324039	0.1145184504	-0.1520668493	0.1664032978	-0.0658870205	0.1009570911	0.2126022273	0.0595391337	0.0241969371	0.0143588055	0.1149077827	-0.0027503137	-0.0445061166	0.043800448	-0.1092131257	-0.0872836688	0.0745030347	0.1338692456	0.0729252528	-0.0659759401	0.0391970637	0.0013037841	-0.069433505	-0.0742418138	-0.0299529176	0.1986587123	-0.1391753969	0.133013223	-0.1247652482	-0.0025357425	0.0736899879	0.1665229244	-0.0654183428	0.0016727876	-0.0624907557	0.0812994919	0.0900236956	-0.0086748054	-0.0774465876	-0.1928921832	-0.0568418103	0.0561121393	0.096296738	-0.0578543603	0.0462878063	0.0925658942	0.2212755238	-0.1128825305	-0.0273207587	0.0697453248	-0.0963769418	-0.1131144952	-0.1134148102	0.0491021624	0.0885939544	0.0156568965	-0.1402731791	0.0603301849	0.0600859151	0.0186682245	-0.0599638033	0.1033401944	-0.0141533203	-0.0070527144445549	-0.0071699781964582	4.974078103643333e-05	5.140858733768598e-05	0.0095641697210595	0.0044096290340576	1.944482821800376e-05	9.147334245323134e-05	0.0661808049312071	0.0104115711214944	0.0001084008132179	0.0043798989413424	-0.0005049291196161	-0.0004239285013568	1.7971537426263794e-07	2.549534158362898e-07	-0.0003745952594405	-0.0005315948798986	2.825931163345133e-07	1.403216083952955e-07	0.0003779053501404	0.0003698990411886	1.3682530067225793e-07	1.4281245366473833e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
