global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
1322.151436683281	-0.235800682898116	1748084.421523664	0.0556019620552178	1983.2752193734664	13.83493962563739	191.40555444503164	3933380.5957808713	1271.8956615924835	1.2047230005264282	1617718.5739777817	1.4513575079974004	1445.2134046953145	1050.1632655993258	1.086697	22.108335	0.0749084386291505	0.0419326263229103	-0.1222465264	0.0473151328	0.1327486321	-0.0858833422	-0.12478484	-0.024706526	-0.0534509134	-0.0443544453	-0.0819836226	0.0257891271	-0.007425721	0.1621476891	0.0486718217	-0.0675844453	0.1161898026	-0.1457384257	0.0369718939	-0.0342593466	0.1143601787	-0.0597643429	0.1444768995	-0.1206434521	0.0314160738	0.0338574211	0.0562281047	0.2325697623	0.059923022	0.1345620517	0.0910245032	-0.0014098254	0.0226042755	0.0723945893	-0.0478829658	0.0283570041	0.1751038995	-0.0690447995	-0.0574277272	-0.149980918	-0.1418582846	0.0020386917	-0.0123031516	0.0965779725	-0.148613736	0.0078263222	-0.0400849032	-0.071709695	0.1425039062	0.1609432232	0.0220471653	0.0581704504	-0.1156181866	-0.0671357361	-0.1805865898	-0.0459355698	0.0284898091	0.0581234002	0.0392280712	-0.0726860512	0.0236802083	-0.0112863409	-0.1254986838	0.0377080224	0.0754849026	0.0313069478	-0.0977704449	0.0534037381	-0.0364699007	-0.0602206813	-0.0034630512	-0.0630693503	0.0991113382	-0.0587097097	-0.0161173186	-0.0008695028	0.0210254198	0.074456983	-0.0236141495	-0.0631307175	-0.0446241857	0.0858846291	0.1596987476	-0.0816306704	-0.0301636596	0.0856489447	0.1419863355	0.1094628008	-0.0193218514206989	0.0040407902348534	0.0003733339423235	1.632798572208659e-05	0.0479088839327062	0.0320851711072266	0.00102945820498	0.0022952611596775	0.0759594093163684	-8.258036302780103e-05	6.819516357803407e-09	0.0057698318636915	-0.0014270234505633	0.0003295103070403	1.085770424457929e-07	2.036395928457587e-06	-8.512057663434547e-05	0.0001711519131206	2.929297736486008e-08	7.2455125665634804e-09	-0.0005325610509844	-0.0002733357183199	7.471241490945576e-08	2.836212730256087e-07	0.0	0.0	0.0
1320.717573019947	-1.433863663334023	1744294.907683699	2.0559650050296643	1972.058483281412	-11.216736092054362	125.81516855879497	3889014.6614821833	1271.35067820549	-0.5449833869934082	1616332.5469735598	0.2970068920988069	1443.4536196585216	1075.6020840394212	1.283654	26.115335	0.107783655767373	0.0702958176576943	-0.0305777752	0.0351286071	-0.1808994501	0.0840097875	0.1329977172	0.0204306198	0.0961420424	0.0920937285	0.1173514513	0.0019248993	-0.01003105	0.1498437529	0.0183551208	-0.1191663979	0.0166444477	0.0211864731	-0.079853318	-0.0402721157	-0.0624171199	-0.0821671653	0.0137412997	0.039947364	-0.1836514929	0.0661316274	-0.0343531464	-0.016305307	-0.0424608828	0.1864913594	0.0802340118	0.2009006516	0.0481599343	0.0663169202	-0.0391490031	-0.1616404708	-0.0945102798	-0.0830597364	-0.0641980161	0.0081252706	0.0273842507	-0.0536610654	0.0898685296	-0.0274290705	0.12433755	-0.0303336104	-0.0479722031	0.1065782931	0.0995462286	0.1002531786	-0.167728804	-0.0017228684	0.1530207621	-0.0806347014	-0.0891412996	0.1381905187	0.2140317264	0.1114865222	0.1405751448	0.0333123908	0.0311669996	-0.0877505419	-0.0741387969	0.0346996335	-0.1459439933	0.0119907425	0.0846784324	-0.0027599536	0.1310420454	0.0778197484	-0.0835694856	0.0038797953	0.0870712487	-0.0378208063	0.0077434968	-0.0313380163	-0.0217022253	0.2212400067	0.0509629571	0.2030205711	-0.1912303773	-0.0008547607	0.1001042472	-0.0963846981	-0.0720479222	-0.1055366208	0.1397444952	0.1012278027	-0.0148248745689301	0.0044969768517688	0.0002197769059845	2.022280080534444e-05	0.0407990173767132	-0.007109866555993	5.055020244402778e-05	0.0016645598189053	0.0566501370805099	-0.0193092722358584	0.0003728479942784	0.0032092380312405	-0.0001790530692899	0.0012479703812734	1.5574300725356752e-06	3.206000162213373e-08	-0.0002569627505066	-0.0001718421738722	2.9529732721142164e-08	6.602985514791717e-08	-0.000415022803655	0.0001175382473294	1.381523958526722e-08	1.722439275536567e-07	0.0	0.0	0.0
1321.9786537527473	1.2610807328003375	1747627.560977926	1.5903246146402363	1978.893697943569	6.835214662156886	46.72015947776448	3916020.2677607727	1270.0084964036942	-1.3421818017959597	1612921.580937572	1.801451989072248	1442.0391652518456	1076.0508698017525	1.158066	23.560299	0.0772748147960986	0.0501996632331944	-0.041694853	0.0118553525	0.0301557615	-0.1087920281	-0.1653695706	0.0276728057	-0.0602474049	0.0040684901	0.0079119491	0.0168504392	-0.1067588784	0.0034687264	-0.0325250993	-0.1226733859	-0.0984798239	-0.0323053477	0.0017576861	-0.0865113182	0.0940478781	0.0275735398	0.0043126816	0.1995396207	0.0516001727	-0.0681255061	0.1291870625	-0.275031877	0.0440036526	-0.0403732846	0.0939978814	-0.0607535565	0.0409159276	0.0413784875	-0.0917221697	0.377005471	-0.0616088134	-0.1159481075	0.0156944648	0.0461352291	-0.0526535108	-0.0300083365	-0.1292631359	-0.0182253614	-0.0781772801	-0.0992622621	-0.0088227248	0.1980868715	-0.0955599426	0.008214206	-0.0315507361	0.1702143538	-1.80118e-05	0.0528037242	0.1032336303	0.118844087	0.0561065655	-0.1484819549	-0.2321691572	0.0048863271	0.1220124867	0.0673945668	-0.0742150246	-0.0217005089	-0.1138688619	0.0645378837	-0.1064620192	0.0790764569	-0.0053133037	0.1960065993	0.0431424709	0.1190037065	-0.0663789762	-0.085659155	0.2210469942	-0.0906614142	0.0556639491	-0.0377187217	0.1115209612	0.0537825453	-0.1025181167	-0.0218635691	0.1958677019	-0.0148402555	-0.1245625125	0.0085361566	0.1373117808	0.0924399334	-0.0057993598671828	0.0090255147017473	3.36325748690905e-05	8.145991563145664e-05	0.0144686399799951	-0.0263303773967181	0.0006932887738536	0.0002093415428707	0.0612065230183631	0.0045563859378532	2.0760652814666397e-05	0.0037462384599974	-0.0009260529878451	-0.0007469999185552	5.580088783214755e-07	8.575741362968369e-07	-0.0002568078414268	1.5490907980002981e-07	2.3996823004492004e-14	6.595026741829244e-08	-0.0004151187112156	-9.590756060000057e-08	9.19826018024278e-15	1.723235444013007e-07	0.0	0.0	0.0
1321.2275819268273	-0.7510718259200075	1745642.323244211	0.5641088876908141	1974.8808059061853	-4.012892037383608	16.103302503696764	3900154.197536664	1271.7236403226852	1.7151439189910889	1617281.0173555824	2.941718662852111	1442.255771866389	1088.145588734858	1.15291	23.455399	0.0885034535487186	0.0456186933329061	0.023694864	-0.0383135229	0.1199924337	-0.0151902389	0.0027469473	-0.0624125163	-0.094268819	-0.0714667843	0.0572891722	0.1595025723	0.056103391	-0.016129039	-0.0253974583	0.0248609504	-0.1223283178	0.0162797156	-0.0703432172	-0.1593550714	0.0436643153	-0.1774549648	0.101761557	0.0732498316	-0.0090978622	-0.118971821	0.1035093747	-0.0784977814	-0.0120809128	-0.1737977576	0.0176806374	-0.0673566271	0.0076789152	0.074103514	0.021503252	0.0219586304	0.1945929375	-0.0930545816	-0.0335528407	-0.0199790002	0.0128307576	0.0344744986	0.1008503403	0.0730396108	-0.0901126526	-0.160940941	0.0195801027	-0.0167654203	-0.0140256225	-0.0437150763	-0.0304577824	0.1574167762	0.0750156964	0.1078497546	0.1323155389	-0.0832173615	0.0474911541	-0.0723631944	-0.1805483955	-0.0726856172	-0.0593050587	0.044591031	-0.0366391771	-0.0088028297	-0.2021554627	0.141733191	-0.1743818315	-0.1133509363	0.0222153743	0.0370189631	-0.1421222637	0.0107052356	-0.0592654982	0.06638054	0.0764982391	-0.0562639424	-0.007961117	-0.0101568902	-0.0414931115	-0.0850400426	-0.0953273867	0.0958693193	0.1724763528	0.0031480797	-0.2465659251	-0.0814199337	0.1346915149	0.0831471893	0.0003862708204138	0.0061856306875966	1.4920514670315018e-07	3.826202700333679e-05	0.0280275198678623	0.0135588798878672	0.0001838432238136	0.0007855418699434	0.0213004971254733	-0.0399060258928898	0.0015924909025639	0.0004537111777922	-0.001194017755018	-0.0002679647671729	7.180511644602654e-08	1.425678399298225e-06	-0.0002569360851885	-1.2824376170001656e-07	1.6446462414970628e-14	6.601615187199214e-08	-0.0001061533805429	0.0003089653306726	9.545957555769085e-08	1.1268540200685742e-08	0.0	0.0	0.0
1323.6511959909324	2.423614064105095	1752052.4886482256	5.873905131728017	1971.1375320056247	-3.7432739005605526	14.012099494617814	3885383.170081225	1271.6654872894287	-0.0581530332565307	1617133.1115630602	0.0033817752769351	1441.59511952687	1106.09907960078	1.207898	24.574114	0.0770839663919546	0.0401725079085668	0.0903772423	0.1166800157	-0.1241145141	0.2016370079	0.0879465218	-0.0755127557	0.0499318439	0.1221512585	0.1173835596	-0.060890232	-0.1463027399	0.1484264546	-0.1591839487	-0.005709678	-0.0980108941	0.0712258245	-0.0717790719	-0.274643878	-0.0252705299	-0.0432926883	-0.1245927383	0.0045192057	-0.1506138043	0.2394408265	0.030910004	0.001035118	-0.0190439872	-0.1535542112	-0.0829738453	0.0005102156	-0.1407988376	-0.1715171175	-0.0240639974	-0.0423290112	-0.0300152032	-0.0018581272	0.0405659494	0.0696551217	0.1439665348	-0.0517337078	0.0741661932	0.1573199638	0.0600708222	-0.1072948405	0.0453474855	0.1595152764	0.0916017984	0.0360368106	-0.1794485587	-0.1362169097	0.1909592408	0.0941077546	0.0121618053	-0.0046234547	-0.1780269365	-0.0977269646	0.2317904197	0.1857362092	-0.0150452812	0.0423599469	0.0065180227	-0.0404693214	-0.2973871383	0.0925195006	0.0676639814	-0.0039706728	0.0725458373	0.1228935484	-0.0912786087	0.0050548865	0.0553497745	-0.0267932486	-0.0645573842	0.021097983	-0.0111056251	0.0231007132	-0.0366714499	0.0999649396	0.1138244045	-0.0188797834	-0.0130488447	0.0882804286	-0.1426222658	-0.0563391887	0.1318872767	0.0734003241	-0.0057903826766079	-0.0061766534970217	3.352853154156087e-05	3.81510484222704e-05	0.0116736695110262	-0.0163538503568361	0.0002674484214937	0.0001362745598526	1.3205616014033694e-06	-0.0212991765638718	0.0004536549222989	1.7438829431010317e-12	-0.0017800222354498	-0.0005860044804318	3.434012510861439e-07	3.1684791586957035e-06	-0.0003168886823512	-5.9952597162699984e-05	3.594313906552982e-09	1.0041843700227973e-07	-0.0001252820224329	-1.9128641889999985e-05	3.6590494055586215e-10	1.5695585144877657e-08	0.0	0.0	0.0
1326.1151320697645	2.4639360788321483	1758581.343504409	6.070981000570742	1981.198228063662	10.060696058037363	101.21760517220858	3925146.4188825935	1273.2468746900558	1.5813874006271362	1621157.6039079947	2.5007861108622507	1441.1777268467083	1120.4587417381208	1.045123	21.262537	0.0654368366366224	0.0427943612026142	0.1264326198	0.1320032436	0.0302802959	0.1181296563	-0.1131820429	0.1513548538	-0.0642154778	0.0223467372	0.0792746033	0.21674632	-0.0865829171	0.029950621	-0.090959303	0.0578985684	-0.0316521026	0.1062254723	-0.0601147762	-0.1740971058	0.0414075026	0.0500616727	-0.0598071536	-0.0405835117	-0.2300989019	-0.0318431985	0.0220196525	-0.2504362709	-0.0870964687	0.0599868236	-0.2678973705	0.0661961242	0.0254326686	-0.1502441168	-0.119377262	-0.0256177931	-0.0688932009	-0.0208662322	0.1601725103	0.097646842	0.152547891	-0.066959629	-0.0826575532	0.0297596509	-0.0288037551	-0.1743492764	-0.0719935851	-0.0216064409	0.0072627645	-0.0880168343	-0.1590215978	0.0516084844	0.1415791716	-0.0557837661	0.2510262117	-0.0631015071	-0.0152054975	-0.1593756004	0.1428509348	-0.0435740704	0.0265060731	-0.2219572688	0.0306063654	-0.0309931065	-0.3106041296	0.0181309214	-0.036982074	0.1277117321	0.0467012365	0.1017030006	-0.0880023046	0.0512609274	-0.1503662904	0.1218967049	0.003915054	0.0648741682	0.0043649729	-0.0442771821	-0.1031503785	-0.096707633	0.1097703801	-0.0727316036	-0.0845065434	0.0500206764	-0.1741902497	0.0245742723	0.1289028963	0.0632525717	-0.0058544512024525	-6.406852584460009e-05	3.427459888189753e-05	4.1047760039001904e-09	-0.004899200737114	-0.0165728702481402	0.0002746600282616	2.4002167862538365e-05	-0.0369973696276062	-0.0369986901892076	0.0013689030757169	0.0013688053593617	-0.001549020827928	0.0002310014075218	5.3361650277052797e-08	2.3994655253547466e-06	-0.0003134048715449	3.4838108063000098e-06	1.2136937734092723e-11	9.822261350807527e-08	-0.0001237430872924	1.5389351404999864e-06	2.3683213666657128e-12	1.5312351652654527e-08	0.0	0.0	0.0
1325.779578034452	-0.3355540353124979	1757691.4895332097	0.1125965106145011	1979.99764119298	-1.200586870682173	1.441408834054413	3920390.659129765	1274.039855837822	0.7929811477661133	1623177.554263258	0.6288191007124624	1443.8609200107212	1119.189650431428	1.112117	22.625486	0.0588737585263776	0.034120518892148	0.1054206921	0.0380991233	0.2033802067	-0.0407859894	-0.1318940393	-0.0707654899	-0.0491230657	-0.0599968174	0.0800497856	0.1277282716	-0.0354539727	0.117591628	-0.0045913662	-0.0228446597	-0.0679335971	0.0804789868	0.0025466492	-0.1197013391	0.2344892673	-0.0888904491	0.1691314797	-0.1357500888	-0.0772103391	0.0133176546	0.082729525	0.0364422028	-0.0590510864	0.0586779946	0.037267439	-0.0263281005	0.1018767687	-0.1557695682	-0.1509194226	0.1635788328	0.0854619408	0.1057802277	-0.0662019048	-0.0082321031	0.0425525101	0.1095785915	-0.0052309283	0.197261168	-0.1869062974	-0.0865045586	-0.1341367872	-0.0375291846	0.1177408936	0.0486754323	-0.0137762256	0.1234032755	0.1082800074	0.0467851037	0.0024288394	-0.022034633	0.0417429485	0.0022534173	-0.0413354636	0.0348799423	-0.0668667539	0.0136227033	0.0077161419	-0.0415354126	-0.2350133007	0.167676845	-0.1536428161	0.0146173707	0.0025422902	-0.0593810737	-0.0784230676	-0.0399805376	-0.0711201937	0.0113142254	-0.0193742536	0.0790672051	-0.015942876	-0.0826979726	0.0116119354	-0.0579162029	0.1420680256	0.1416457186	0.1297344306	-0.0848055192	-0.0320860965	0.1454659631	0.1257424501	0.0527593557	0.0015655640422664	0.0074200152447189	2.4509907704375104e-06	5.505662623186088e-05	0.0019743077782976	0.0068735085154116	4.724511931143579e-05	3.897891203446406e-06	-0.0234953700216991	0.0135019996059071	0.0001823039933579	0.0005520324124565	-0.0021070156197444	-0.0005579947918164	3.113581876942278e-07	4.439514821846879e-06	-0.0002568626287187	5.654224282619999e-05	3.1970252238169636e-09	6.597841003228073e-08	-0.0001307707558566	-7.027668564199986e-06	4.938812544824469e-11	1.7100990587306482e-08	0.0	0.0	0.0
1325.960068072215	0.1804900377630929	1758170.1021220733	0.0325766537317227	1967.037291976046	-12.960349216933992	167.97065182488151	3869235.708024456	1271.164414644241	-2.875441193580855	1615858.969057836	8.26816205774169	1439.2289912761412	1119.577599938819	1.279568	26.032204	0.0483736399916837	0.0251104337269009	0.1561062373	0.1304148528	-0.1307768204	0.2128938487	0.101133151	-0.1683408375	0.1038642857	0.1202519101	0.0153552146	-0.1512479138	0.018951087	-0.024618666	-0.11510536	-0.0442442953	-0.0143378097	0.1165839976	-0.0072590553	-0.1547966962	0.0084947489	0.0397396962	-0.0887902963	-0.0323694604	-0.2372075853	0.0630601293	-0.0902106275	-0.0589581197	0.0487225936	-0.164164897	-0.0664022486	0.0683375614	-0.1016635347	0.1355078448	0.0404240394	-0.0061067264	0.03361903	0.1220415219	-0.2018056493	0.013707594	0.1974081386	-0.0395527983	0.0249886956	0.0935412188	0.0752412786	0.0101273472	0.0478388942	0.1661402913	0.0388592987	-0.1601672593	-0.152649662	-0.1335043931	0.1448933925	0.0081268774	-0.0416903208	-0.0770390932	-0.1021231572	0.0005704521	-0.0652475882	0.1268609435	-0.0311514397	-0.0665130225	0.0719268002	-0.0601549141	-0.2761734133	0.0976313545	0.0917942243	0.016401781	-0.0213590943	0.118346439	-0.0799193824	-0.015152976	0.0764288631	-0.1054759901	-0.1372480858	0.092369095	-0.0337501939	-0.1150048395	-0.1131500524	0.0422906703	0.1975054187	-0.009408236	-0.0781289553	0.127370597	0.1579179676	-0.0744085672	0.1224102548	0.0419779864	-0.0058398046986383	-0.0074053687409046	3.4103318918237964e-05	5.483948618876845e-05	-0.0047172073321917	-0.0066915151104893	4.477637447390664e-05	2.225204501488313e-05	-0.0402102079210138	-0.0167148378993147	0.0002793858060003	0.0016168608210511	-0.0020410549477317	6.596067201270015e-05	4.350810252367005e-09	4.165905299660053e-06	-0.0002560757726268	7.868560918999684e-07	6.191425093600915e-13	6.55748013264126e-08	-0.0004152615925715	-0.0002844908367149	8.093503617474393e-08	1.7244219026501848e-07	0.0	0.0	0.0
1328.9493585346545	2.989290462439385	1766106.3975496695	8.935857468831072	1983.771679586616	16.73438761057014	280.0397287008033	3935350.076729904	1271.8477458953855	0.6833312511444092	1617596.688739173	0.4669415987905836	1441.827882601459	1149.7671670490563	1.163049	23.661684	0.0968002795573308	0.0520074084075167	0.1879954441	0.058659257	0.0446446457	0.0494592012	-0.2123381512	-0.0225073478	0.0193666216	0.0686334961	0.0229975022	0.0038458969	0.0120926449	-0.0259817245	-0.1397399639	-0.1183430842	-0.0231633394	0.1322157737	0.0242687083	-0.0628999696	0.1135525504	0.1224707617	0.0139350621	0.059689929	-0.0266991108	0.0527764023	-0.1282735241	-0.0101164973	0.0401806527	-0.2409953444	-0.0753379102	-0.0759660599	0.0810318071	-0.0279169262	-0.1666096757	-0.1680099173	-0.1425063662	0.1269405671	-0.122589103	-0.1002968466	0.1550412536	0.0410287099	-0.154215025	-0.0233364236	-0.13672082	-0.0273940464	-0.0308471004	0.1284457886	0.0157513107	-0.1131345793	-0.0498488968	-0.1430542781	-0.005711749	-0.0249683775	0.1535091886	-0.0630977816	-0.2419956779	0.0298490943	-0.0588967458	0.1158551084	0.0231740815	-0.1367109361	0.132386426	-0.0416804721	-0.1730949212	0.0789129307	-0.0900139914	0.1536430018	-0.0872290662	0.0990759701	0.0299131383	0.0666810137	-0.042881848	-0.1691584187	-0.071372731	-0.0258614541	-0.0381048943	-0.0535113087	-0.0331199244	-0.0611141438	0.23618909	-0.076564416	-0.1692074609	-0.0075684569	0.1125631683	-0.1378161809	0.1189108618	0.0309673479	0.0001081853807818	0.0059479900794201	1.1704076614903061e-08	3.537858598487993e-05	-0.037595127843204	-0.0328779205110123	0.0010809576571284	0.0014133936375468	-0.0419796971324757	-0.0017694892114619	3.131092069480066e-06	0.0017622949713343	-0.0013729942936125	0.0006680606541192	4.4630503758217355e-07	1.885113330292488e-06	-0.0002570276248916	-9.518522647999776e-07	9.060227340048464e-13	6.606319995741703e-08	3.982349615323018e-05	0.0004550850887247	2.0710243797959558e-07	1.585910845866339e-09	0.0	0.0	0.0
1327.5976706554968	-1.35168787915768	1762515.575129901	1.827060122661787	1981.321589067948	-2.4500905186680484	6.002943549667067	3925635.2393067386	1272.624202489853	0.7764565944673905	1619572.3607629342	0.6028848430918976	1442.9449701805	1153.0447766951734	1.173013	23.864388	0.0916299425831152	0.0558603478233821	0.2257223627	-0.0048840544	0.0295725118	0.0575450563	-0.0616014786	-0.0938382268	0.1040186375	0.0595585252	-0.018626783	0.0189807654	0.1936832506	-0.1084996953	0.0808290108	0.0639449369	0.0460780169	0.1757505808	-0.0922548237	0.0231116182	-0.0190081259	-0.1424015006	-0.0871997306	-0.0009899806	0.1169955434	-0.1291806886	-0.1020779271	-0.2208161658	0.0621198613	-0.2037276985	0.1367190108	-0.2437540129	0.2039525169	-0.0080489779	-0.0660592234	-0.12539261	-0.1820662102	0.1152694821	0.0606904343	-0.1506729465	0.1548650847	0.1344063645	0.1478778014	-0.0641583669	-0.019478971	0.0329624006	0.007691006	0.1045032304	-0.1534016397	-0.0137860145	0.1196431298	0.0978341387	-0.0148595953	-0.0169352176	0.1494519585	-0.06373084	-0.2867209967	0.1217218319	-0.1723222563	-0.0219555917	-0.0539692704	0.0621878832	0.2269045093	0.0117447932	0.0153097519	0.0214202443	0.0473904816	-0.136805737	-0.1161555583	0.0907536838	-0.0563504423	-0.003647784	-0.0015842799	-0.1142552275	-0.0906033067	-0.0010442776	0.0728759324	-0.1830562157	-0.0375168034	-0.3347779388	0.0933320369	0.0490436621	-0.1182012825	-0.0977746104	0.0766281988	0.246252605	0.1152490509	0.0197875765	0.000658442027472	0.0005502566466902	4.33545903541438e-07	3.027823772267437e-07	0.0071145978347715	0.0447097256779755	0.0019989595701998	5.061750235053531e-05	-0.0372353814766697	0.0047443156558059	2.2508531041925903e-05	0.0013864736337131	-0.0021069829944272	-0.0007339887008147	5.387394129236515e-07	4.439377338805411e-06	-0.0002571465057061	-1.1888081450001955e-07	1.4132648056188055e-14	6.612432539685733e-08	0.0001382288065769	9.840531042366982e-05	9.683605119578822e-09	1.9107202967674032e-08	0.0	0.0	0.0
1327.9696975893733	0.372026933876441	1763503.5177156115	0.1384040395295058	1980.9522821095363	-0.3693069584116983	0.1363876295312999	3924171.94399498	1273.3418350219729	0.7176325321199784	1621399.4288171253	0.5149964511569317	1442.8533434386648	1163.6147014891328	1.256047	25.55368	0.2379015995446539	0.2031748367932016	0.2300345276	0.0261294007	-0.062258838	0.1816422583	0.0277567071	0.0917920888	0.1895377333	0.1316039864	0.0731608598	0.1114918636	0.068955833	0.0464816726	0.062241145	-0.1465645397	0.0554258555	0.1388748473	-0.1695377517	0.1794583185	-0.0823813401	0.1336646924	-0.0497962814	0.1350437498	0.0412845778	0.1984877099	-0.0169516465	0.1548097344	0.0040417801	0.0168118933	-0.0268704392	-0.0586443625	0.0549541608	0.2070020109	0.0512055392	0.0665213956	-0.0669437111	-0.1905542195	0.0369057751	0.003954133	0.2192590953	-0.0615939702	0.0782103974	-0.2217476239	0.025560922	0.0792143647	0.0299136905	-0.0099066922	0.0393875121	0.0402403217	0.15306688	-0.1885525976	-0.1096548368	-0.017784546	-0.1432727492	-0.0243244624	0.0153901343	-0.0791426422	0.0402124447	0.049564186	0.2600132628	0.1253086761	0.2586408459	0.1040618234	0.0461113426	-0.1245407478	0.0507200541	0.0463389502	0.044273913	0.0108605197	-0.0278747996	0.0217972953	0.1702980464	-0.0751068081	0.0515092864	0.0082482135	-0.2222635882	-0.0165056848	-0.0146369	0.1187543686	-0.0226674766	-0.1128461634	-0.14538936	0.2145020712	-0.0343203148	-0.0694813605	0.1114298236	0.0084997322	-0.0057130298359453	-0.0063714718634172	3.2638709906401176e-05	4.059565370631832e-05	0.0025062696582693	-0.0046083281765022	2.1236688582344093e-05	6.281387599961314e-06	-0.0695161294929391	-0.0322807480162694	0.0010420466924898	0.004832492259679	0.0017200243978749	0.0038270073923021	1.464598558073492e-05	2.9584839292849124e-06	-0.0002568252149959	3.2129071020001176e-07	1.0322772046082795e-13	6.595919105769027e-08	0.0002037211533339	6.549234675699999e-05	4.289247483739127e-09	4.1502308315694396e-08	0.0	0.0	0.0
1328.1318441453957	0.1621465560224351	1763934.1954330497	0.0262915056299366	1988.38294138002	7.430659270483602	55.2146971940239	3953666.72157106	1274.122076034546	0.7802410125730148	1623387.0646385811	0.6087760377009634	1443.7134333774827	1157.0029391656556	1.054478	21.45285	0.0592462238355911	0.0425131472006848	0.221828442	-0.0554773634	-0.0334453437	0.0034114404	-0.215402347	0.0607905253	0.0635200093	0.0834135931	0.0922732782	-0.0188327915	0.1291817132	-0.1933750143	0.0043279385	0.0834734733	-0.0694165063	0.1105039608	-0.1518435566	0.2372576904	-0.0030482861	0.1581780046	-0.031583387	0.1554450364	0.0538158689	0.0928208591	-0.0031082752	0.2156172457	0.2554068355	0.0003147823	-0.1013078136	0.056543887	0.0128053767	-0.096578144	0.0738723667	0.1220868427	0.0163887274	-0.0240279706	0.0180946066	-0.1243106315	0.1495779324	-0.0150849849	-0.0890949699	-0.3078934309	-0.0948643776	-0.0019829516	0.130497059	-0.0253393727	-0.0248024132	0.0546070008	0.0251867312	-0.0163776869	-0.1785418237	-0.0763758788	-0.1539900634	0.1268885695	-0.1109399036	-0.0171791954	0.1117642899	-0.0682290736	0.0251324023	-0.0661787095	0.273850895	0.0988471942	0.1126465073	-0.1034590332	-0.0272393217	0.1468786715	0.0416728627	0.0811881176	-0.0370843134	0.1487301022	0.0352900419	-0.0500013335	0.1564071114	-0.0560090971	0.0446300394	-0.1608472785	0.1292202932	0.0105448097	-0.131543096	-0.1039863932	0.0524247039	-0.0931030491	-0.0113749525	0.0120205514	0.1074583966	-0.0028345346	-0.0057128991001889	1.3073575639947765e-07	3.263721612893915e-05	1.7091838001343563e-14	-0.0230312506635073	-0.0255375203217766	0.0006521649441851	0.0005304385071253	-0.065589235568801	0.0039268939241381	1.5420495891432726e-05	0.0043019478224996	0.001124527862559	-0.0005954965353158	3.546161235732409e-07	1.2645629136715133e-06	-0.0002568857277518	-6.051275589999145e-08	3.661793626611951e-15	6.599027712257191e-08	0.0002036446243273	-7.652900659997675e-08	5.856688851179283e-15	4.1471133017407156e-08	0.0	0.0	0.0
