global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1261.5586515260502	1.7643573789498532	3.112956960654796	1591530.2312402262	1761.2162359328497	5.19360707600913	3101882.6297134752	26.973554459972103	1208.8332469953957	5.104656233254218	1461277.8190414314	26.05751525970114	1299.2614696919918	1336.3061493212847	1.215371	31.420088	0.1272661752904725	0.0854037220591314	-0.0054765173	0.0256288893	0.1913210195	-0.0996986833	0.0320851194	-0.0937809899	-0.0811262541	0.0353198323	0.0813096376	-0.0411692826	-0.0334007059	-0.0030121852	0.0645697623	-0.014332912	-0.1456557417	-0.0522580855	-0.0691637607	0.1065058397	-0.1555150691	0.0388111319	-0.2122070214	-0.0668854894	0.1054388686	-0.1176391526	0.0449296331	0.0165400872	-0.0513998559	0.1681725096	-0.0231693597	0.2235634618	-0.0423398126	-0.0792799653	0.0841413853	0.0243324811	0.0598333722	0.0211846982	-0.1917226281	0.0694212023	0.1850334168	0.2135076571	0.0130325327	-0.1025488753	0.0097407417	0.120295448	-0.0659962412	0.0707517699	0.1417794816	-0.1403352689	-0.1696000589	-0.1221632981	-0.0914256092	0.0931325122	0.1285811274	0.050322898	-0.0313013473	-0.0550619088	-0.1070011227	0.0635727327	0.1208736712	0.0448560151	0.0993845408	0.015540153	0.2186588337	0.0770981156	0.2646995082	0.1535622544	0.0758729021	0.0426616885	-0.0110379729	0.0711659527	-0.1909654711	-0.1436707798	-0.0023248767	0.0995701666	-0.0104957661	0.0820789071	0.0986175492	-0.089071879	0.2351282985	0.0477351266	0.0216905707	0.0178147099	0.095298154	-0.1987304777	0.2170242281	0.0650391706	-0.0744588695	0.2021104222	0.1331996709	0.272952157	0.1422327506	0.1419863355	0.1094628008	0.0034525545035535	0.0120726431546245	1.1920132600007556e-05	0.0001457487127389	0.0223946895460755	-0.0001172819320203	1.3755051578437421e-08	0.0005015221198651	-0.0442636546841512	-0.0816256350319191	0.0019592711259977	0.006662744294364	0.0008720242628923	0.0002310233396601	5.337178346770597e-08	7.604263150728592e-07	-0.0005299605053818	0.0003480393991962	1.211314233928519e-07	2.8085813726453284e-07	9.073098082632502e-05	8.994956458186881e-05	8.090924168467787e-09	8.232110881706958e-09
1262.4238660953963	0.865214569346108	0.748596251008771	1593714.0176872471	1762.1537563505626	0.9375204177129036	3105185.861020398	0.878944533628577	1206.5235428242047	-2.309704171191015	1455699.0593890706	5.334733358417174	1296.3435821682217	1351.860225284703	1.166529	30.157413	0.0699928917045702	0.0393011284932199	-0.0902519909	-0.0178133111	-0.1502085154	0.0154406688	-0.0817661982	0.1617652019	0.0406490972	0.1621885918	0.0822154021	0.0968292149	-0.1318524616	-0.0354963404	-0.0343917848	-0.0380824711	0.1821756525	-0.1019541185	0.035118086	-0.013317803	-0.10099186	-0.0764307137	-0.0198286246	0.1549597205	0.150724994	0.0004390366	-0.0425139813	0.0062364808	-0.1499306069	-0.0809261787	-0.0560317792	0.1370012282	0.1791430426	0.0902921803	0.0095053394	-0.0486466602	0.0786825979	0.024838325	-0.0409894762	-0.1698295971	-0.0551086399	-0.1143181918	-0.0067093449	0.157621496	0.0596817654	0.0247370385	-0.183447971	-0.1234483891	-0.0457875967	0.0764744267	0.0756695257	-0.1603495668	-0.0417714541	-0.0164102209	0.1921625964	-0.0692824438	-0.1880528581	-0.0476303774	0.0408402422	0.0665077855	0.0885621004	0.1008326432	-0.1464579268	0.0552237425	0.0889527734	0.1140010769	-0.1597192309	-0.1048371393	0.0610261782	-0.0182012803	0.0664530302	0.1225296732	0.0987213854	0.0458900786	0.0170749968	-0.0284881698	0.0701452963	0.0234464982	0.0605163555	-0.0955972007	0.1332531266	0.097274968	0.1364651014	0.0247542466	0.1399864978	-0.0402164042	0.0789233627	-0.144873679	-0.1044360708	0.0463547559	-0.0329372673	0.0951538272	-0.0750944376	0.1397444952	0.1012278027	0.0069824457212916	0.003529891217738	4.875454825078337e-05	1.2460132009064562e-05	0.0175710340001273	-0.0048236555459481	2.3267652825956826e-05	0.0003087412358336	-0.0555158478657418	-0.0112521931815905	0.0030820093642521	0.0001266118513958	0.0001439999471511	-0.0007280243157412	5.300194043104425e-07	2.0735984779519597e-08	-0.000719000006961	-0.0001890395015792	3.573593315731238e-08	5.169610100099181e-07	5.1762960857595e-08	-9.067921786546742e-05	8.222720552692906e-09	2.679404116744912e-15
1260.3004664697878	-2.1233996256084997	4.508825970034315	1588357.265783965	1752.3345429920014	-9.819213358561228	3070676.3505629865	96.41695098094728	1206.4048992941955	-0.1186435300091943	1455412.781041038	0.0140762872130426	1297.732765942812	1349.4259988408646	1.157722	29.929731	0.2693364806235224	0.167019017984722	-0.0137539711	0.0510889774	0.1386051223	0.1531334027	-0.036780366	-0.1590567595	0.0437611012	0.1400441282	0.0226047769	0.0941580191	0.0724994729	-0.0633686534	0.1118975053	0.1528341295	-0.0171210534	0.0235869796	0.1532233753	-0.0232186564	-0.0155282277	0.0736525218	-0.0456965789	-0.1788596825	-0.0953961968	-0.1983935707	0.1225513641	0.1003556461	0.025937617	0.0345940941	-0.0591476557	-0.2452489685	-0.099294785	-0.1111118096	0.0534374334	0.1026124289	-0.1467580021	-0.0466135945	0.1103241996	-0.0461297333	-0.0088412528	0.1556437436	-0.0779029758	-0.1550785651	-0.1127341024	0.0584665769	-0.0433741922	-0.1111562005	-0.1143670215	0.0953441456	-0.0940032993	0.08198408	-0.0541836054	0.1657679855	-0.0148097549	0.0480727808	0.1372389083	0.1086917187	0.0188613875	-0.0737573231	-0.1895908357	0.0536034763	-0.1005630129	-0.0028339744	-0.1977985423	-0.0575069312	0.0801755293	-0.0032565338	-0.0366365564	0.1108148339	-0.0141291125	0.1282382207	-0.2888018405	0.2598907691	-0.1946733911	-0.3592252224	-0.1727894441	-0.0793041559	0.0094248042	-0.1465231136	0.1574688832	0.0391621819	-0.2666227611	-0.1575659319	-0.1666701191	-0.0921487248	0.0982337004	0.0515501356	0.1088790644	0.2403647598	0.1232530453	0.0425647937	0.0277280137	0.1373117808	0.0924399334	0.0096911787941422	0.0027087330728506	9.391894642003146e-05	7.337234859954655e-06	-0.037440399295832	-0.0550114332959593	0.0030262577932757	0.0014017834994313	0.0102356065457129	0.0657514544114546	0.0001047676413586	0.0043232537572216	-0.0024749903355517	-0.0026189902827028	6.859110100891691e-06	6.125577161074316e-06	-0.0004690608738133	0.0002499391331477	6.246957027862372e-08	2.200181033424966e-07	4.841954397551509e-05	4.8367781014657495e-05	2.3394422402818614e-09	2.3444522387968395e-09
1258.746880571808	-1.5535858979797013	2.413629142401395	1584443.7093492576	1742.3156728108725	-10.018870181128932	3035663.903722403	100.37775970631448	1203.0610749282562	-3.3438243659393265	1447355.950007531	11.18116139024954	1293.5034943521025	1340.3288597186822	1.197706	30.963396	0.3371000822015999	0.2055881821382384	0.1252780414	0.0003094736	-0.1027616939	-0.0516727324	0.0860900912	0.0425634267	0.0943228729	0.0387384677	0.1233817699	-0.0422367963	0.181880895	0.1394677892	0.1084310758	0.0656508604	0.0464120516	-0.0268798147	-0.1553566115	0.1048602446	0.168404474	0.1283885285	0.0366462971	-0.0118412957	0.0846493897	-0.1528284217	0.1008236566	-0.0718849747	0.0209772883	-0.0874885987	0.0498140087	-0.134733177	0.0276632123	-0.1402351304	0.0829730286	0.1115926011	0.0185596873	0.1256976901	0.0843493619	0.0796511182	-0.0800781205	0.0274009382	0.0891767945	0.0278397972	-0.0482876737	0.1059366264	0.1409677814	-0.1563423539	-0.015146556	-0.116961686	0.060064684	0.0848876403	0.0156471645	0.1150194189	-0.0381603666	0.0588265976	0.0846510195	-0.0019361731	0.162930521	-0.184908395	-0.0555505598	0.0685786115	-0.097784324	-0.118783697	0.0727188216	0.075648823	-0.0020447792	-0.0634899958	-0.0950881588	0.00905547	-0.1166802682	-0.0257267128	0.1152662473	0.1136097343	-0.0850767374	0.2027631861	0.0177876127	-0.030941572	0.0646314568	0.0718935733	-0.024657932	-0.1479693333	-0.1518324771	0.0029901129	0.003719041	-0.0238858698	0.0506036433	-0.1551518736	-0.1363394221	0.0865863718	-0.0275158108	0.0104662035	0.0596535205	0.1346915149	0.0831471893	0.0055087199564383	-0.0041824588377039	3.0345995558461585e-05	1.7492961929087458e-05	0.0408950552064624	0.0783354545022944	0.006136443432081	0.0016724055403396	-0.0557109450743595	-0.0659465516200724	0.0031037094010783	0.0043489476705788	0.0008460042130391	0.0033209945485908	1.102900479176981e-05	7.157231284799069e-07	-7.495517254429984e-05	0.000394105701269	1.553193037727304e-07	5.6182778911457614e-09	0.0001060316389463	5.761209497078492e-05	3.3191534869227406e-09	1.1242708457638524e-08
1259.6961353054608	0.9492547336526512	0.901084549361966	1586834.3533035135	1764.834604608445	22.518931797572577	3114641.1816234463	507.1022893037253	1204.5298772598433	1.468802331587085	1450892.225211613	2.157380289275657	1295.572477787733	1346.1564128203331	1.17361	30.340464	0.1095873689606948	0.0580544550677458	-0.1128826206	0.0335758663	0.0025854655	-0.0594260115	-0.0745050399	0.0108360574	0.1085075861	-0.1124804935	0.1239143974	0.0018549536	0.0619600066	-0.0254488956	-0.0995330149	0.0024941714	0.0058628182	0.0481804865	0.0563778522	0.1001636027	0.0450689308	-0.1662533738	-0.0342739786	-0.0452311545	-0.0641002196	-0.0627349633	-0.2865271382	0.0406365552	0.1426731097	0.0801066341	-0.023486926	-0.159136524	-0.1354566954	-0.0553596113	-0.0080226225	0.0470286013	0.0436066376	0.1288802336	-0.003959753	0.0517326289	0.0749911546	-0.1573291131	-0.110333036	0.0689710656	0.0237391271	0.0921165662	0.165527765	0.2069689318	0.012322434	0.0636949177	0.1338752145	-0.0095856705	0.1272476336	0.1567176669	-0.0533236016	0.0337980399	-0.0719515162	-0.0795784656	-0.0390070612	0.0141201691	-0.1099611265	-0.025120403	0.0369958879	0.0042038607	-0.0540756242	0.0542357504	0.0802953655	-0.1183526298	0.0950447147	0.0481627525	0.150865956	-0.0365407527	0.0087816157	0.0605929135	-0.0059960549	0.1673236951	-0.0391590069	0.0512200051	-0.0161685485	0.0850216086	-0.1406223662	-0.0668000612	-0.1565217409	0.1570853815	-0.0156144521	0.0240074486	-0.0747416895	-0.1438213918	0.0087985426	0.1262545419	-0.0645075113	0.1580593425	0.0992482978	0.1318872767	0.0734003241	-0.0020293192407336	-0.0075380391971719	4.118136580811595e-06	5.682203493809999e-05	0.0215951925768678	-0.0192998626295946	0.0003724846975212	0.000466352342432	-0.0031921007492812	0.0525188443250783	1.0189507193561598e-05	0.0027582290092418	0.001275016590838	0.0004290123777989	1.840516203046661e-07	1.6256673069121555e-06	-0.0002459301419786	-0.0001709749694343	2.9232440173059874e-08	6.048163473361434e-08	0.0001106567478901	4.6251089437999895e-06	2.139163274201865e-11	1.2244915853613152e-08
1260.8255642107183	1.129428905257555	1.2756096520312792	1589681.1033672765	1727.506164623442	-37.32843998500312	2984277.5488119945	1393.4124317139797	1207.1153471908844	2.585469931041189	1457127.4614237696	6.68465476431813	1291.4825533777475	1324.6500599047276	1.126626	29.125832	0.0821219726530736	0.0546360461042358	0.1353523583	-0.1146507326	-0.0571411264	-0.2046775749	0.1919825768	0.0535729813	-0.0572991463	-0.1921884072	0.1124588798	0.0662414024	0.0391249709	-0.2545697984	-0.0969021439	-0.0640041726	0.1194006923	-0.081713904	-0.1508474057	-0.0768283245	-0.0383481915	0.0922527486	-0.0637280558	-0.0536727578	0.0155098356	-0.1141701434	-0.0563424198	-0.1585429758	-0.0347860569	0.075571837	0.0945914964	0.0684860927	0.0351819967	-0.062117301	0.0835757421	-0.0006452442	0.0230414029	0.0989916481	-0.0059986947	0.1521152461	-0.0909834941	0.0671610939	0.2042469665	0.0247223986	0.1248420964	0.1344295339	0.1193627579	0.1155822805	-0.0699967231	-0.0620964101	-0.0895064625	0.0517466967	0.0517915723	-0.0498535865	0.0618012848	-0.0386346608	0.0234092649	-0.0326895349	0.0097712756	-0.1474101971	0.1375891521	0.0726855517	0.0531386319	-0.0119071647	0.005739552	-0.0123183563	0.1283694338	0.0249336561	-0.0914050965	0.0368026744	-0.1321372818	0.1204974982	0.0799278542	-0.0166563313	-0.0007478297	0.1425114729	-0.0551932002	0.2078055402	-0.1280054666	0.0635580041	-0.1573081308	-0.0460965616	-0.0284126139	-0.1952563631	-0.0941043267	0.0754323281	-0.0770696392	0.0592175812	-0.2921616235	0.0202110088	0.0016310645	0.0941429767	-0.0153510773	0.1289028963	0.0632525717	0.0004820988587965	0.0025114180995301	2.3241930965288762e-07	6.307220870647379e-06	0.0284459622947252	0.0068507697178574	4.6933045727111983e-05	0.0008091727708729	0.0251647995261308	0.028356900275412	0.0006332671351903	0.0008041137932296	0.000445507278985	-0.000829509311853	6.880856984508375e-07	1.9847673562861865e-07	-0.0002349861237045	1.0944018274099989e-05	1.1977153598383449e-10	5.5218478333666586e-08	6.30523868117169e-05	-4.7604361078383095e-05	2.2661751936810753e-09	3.975603482654371e-09
1262.7898589901172	1.9642947793988697	3.858453980373654	1594638.22796828	1747.5980168660485	20.091852242606592	3054098.828554145	403.68252653873554	1208.6191115396548	1.5037643487703465	1460760.1567789046	2.261307216632704	1297.5865130871534	1330.9520094207444	1.173495	30.337486	0.0529783704690523	0.0391374726008335	-0.1490535441	-0.0969616321	0.0361145353	-0.1090015397	-0.1111998368	0.0514520662	-0.10764999	-0.0682461998	0.1213866185	0.0834398371	-0.1498697261	-0.1122817783	0.0936412905	0.0536158935	0.2284236839	-0.0570615932	0.0240655526	0.046546069	-0.0665138653	0.0311982805	-0.0468358146	0.0532042429	-0.2344614945	-0.0447883492	0.0580132292	-0.0714395514	0.0222022039	0.0364231982	-0.1162724311	-0.0060762701	0.0689013827	0.0769055139	0.0192710105	0.0144168493	-0.0318711623	0.0730440317	0.1253960519	-0.0061189565	-0.1554375706	-0.0272458233	-0.0588011509	-5.89439e-05	0.1976464069	0.165500722	-0.0663894019	-0.0053194455	0.0048492944	-0.0226055666	0.0978126445	0.0005159845	-0.0702351284	-0.1360925219	0.0357689134	-0.1027998446	0.0958070287	0.262470168	-0.1316246688	-0.0282066818	-0.0652898065	0.1129386858	0.0453311709	-0.0400758553	-0.0483089093	0.0734753772	-0.1314623267	-0.1945084983	0.095337779	-0.0188370167	0.1395447065	0.217250222	-0.097877815	-0.0741738744	0.058244774	0.1054931632	0.0486420387	0.0824799613	-0.2737258891	0.03886519	-0.0389895805	-0.0484390905	-0.0613091412	0.0564265722	0.0252922551	0.1270559078	-0.0805533258	-0.0495740684	0.0247061287	-0.0345969989	0.0151531652	0.0848439243	0.0008351356	0.1257424501	0.0527593557	-0.0007574193995623	-0.0012395182583587	5.73684146833315e-07	1.5364055128048324e-06	0.0326022284290985	0.0041562661343732	1.727454817973834e-05	0.0010629052985431	0.0275782715909969	0.002413472064866	0.0007605610639467	5.824847407889029e-06	-0.0002989880656296	-0.0007444953446146	5.542733181528121e-07	8.939386338892999e-08	-0.0001630222165349	7.19639071696e-05	5.178803935114805e-09	2.6576243083951825e-08	0.0001499754152566	8.69230284448831e-05	7.555612874029956e-09	2.2492625181389605e-08
1262.564390807814	-0.225468182303075	0.0508359012310527	1594068.8409359069	1751.1971603393554	3.5991434733068672	3066691.494380622	12.95383374144742	1206.880636938212	-1.7384746014427035	1456560.8718163846	3.022293939861368	1296.1538247317076	1363.7344099181278	1.225757	31.688595	0.1024469421421025	0.0518320258762707	0.0782220647	-0.113766061	-0.1010185742	0.0788616309	0.0813906077	0.1143350086	-0.0380065845	0.068535137	-0.0332355944	0.0125542916	0.0183527252	0.1276563069	-0.2061733497	0.0286108506	0.2910318078	-0.0628413898	0.1935421878	-0.0979278995	-0.1523824595	-0.1646754057	-0.0302427159	-0.06728636	-0.1110415058	-0.0402313456	0.0211171707	-0.2469208636	0.0347321486	-0.0834446651	0.0074993164	0.0971855264	-0.0608895845	0.0488514679	0.0955343163	-0.08577958	-0.0928854791	-0.0288535725	0.2043610066	-0.2945446347	0.1070703907	-0.0628559549	0.130125903	0.0402884682	0.124706248	-0.0307889682	-0.0506316085	-0.1113095447	-0.2116998646	0.1270511207	0.174377335	0.2035271491	-0.0955206844	0.0345541254	0.0526099355	-0.1260538753	-0.0281944134	0.1092610378	-0.1408410276	0.2207796521	-0.0365952207	0.11706679	0.1792392318	-0.0991799034	-0.0599812654	0.0147855577	-0.12345934	-0.0682849678	0.0403436841	-0.0298331756	-0.1256993168	0.2239184026	0.0558696897	0.0482689678	-0.0340223626	0.122333124	0.0462209304	-0.0935611135	-0.1847579423	0.0486347315	0.0532832018	-0.0735255429	-0.1587491858	0.0209748157	0.0191831404	0.0447633637	0.0540843501	-0.1004310316	0.0023165877	-0.0353058793	-0.0401551096	-0.1168478527	0.0083836013	0.1224102548	0.0419779864	0.0026014762112112	0.0033588956107735	6.767678477497781e-06	1.1282179724073483e-05	0.0187073656655769	-0.0138948627635215	0.000193067211217	0.0003499655301456	-0.0154110123269362	-0.0429892839179331	0.0002374993009409	0.0018480785317766	-0.0008830013454457	-0.0005840132798161	3.410715110015584e-07	7.796913760589165e-07	-0.0002629954038249	-9.997318728999996e-05	9.994638176921413e-09	6.916658243302221e-08	-1.011611463478724e-05	-0.0001600915298913	2.5629297942964934e-08	1.0233577530415659e-10
1261.4859982501764	-1.0783925576376987	1.1629305083683774	1591346.923781244	1758.9359715779622	7.738811238606786	3093855.7521109097	59.8891993867867	1206.757622123195	-0.1230148150170862	1456263.9585524278	0.0151326447136879	1299.4788684099913	1358.9768265729176	1.096549	28.348282	0.1352571374152668	0.0700761006694879	-0.0892836713	0.0332035593	0.0593012255	0.1463176034	-0.0933759715	-0.0894476502	0.0369233053	-0.0317140659	-0.1683148457	0.130800412	-0.0261719868	-0.1665438427	0.130656003	0.0067512915	-0.0293687244	-0.0216482546	0.0978406674	0.0025541493	-0.0205279833	-0.0597079886	0.0496761511	0.1028228565	0.0165753403	-0.018136192	0.0004959271	0.0763145543	-0.0381700892	-0.0958469081	-0.0352093728	-0.1247117224	0.1601148074	0.0742179888	0.1199041792	-0.0005700456	-0.0810202076	0.078539126	-0.0481440782	0.0067190767	0.0578782982	-0.1442492277	-0.1333774375	-0.0440992994	-0.074986064	-0.0769653996	-0.0663258424	0.0031889064	-0.0377099643	0.0380066127	-0.0364663011	-0.0039214937	-0.1037039872	-0.1442518832	-0.0042151689	-0.1357019361	-0.0839027956	-0.0096441232	-0.0511695019	-0.168935865	-0.0440855322	-0.0657645028	-0.01317484	-0.0752186503	-0.069774943	0.0713915398	-0.0024518789	0.0627917901	-0.0315284442	0.0367900233	0.0984262313	0.0893148524	-0.1271078159	0.0458445128	-0.0473230564	0.1565402837	0.0195312491	-0.0380870254	-0.0909168828	-0.0002656381	-0.007072854	-0.1281878176	-0.0735271132	-0.0088952176	0.0040336672	0.1200123957	-0.0548298554	-0.0767076688	0.0168447673	-0.1004469002	0.0045289974	-0.0389894077	-0.0531401044	0.1189108618	0.0309673479	0.0029399778787961	0.0003385016675848	8.643469927810415e-06	1.1458337895775806e-07	-0.0022440837986295	-0.0209514494642064	0.0004389632346511	5.035912095271405e-06	0.0248495132275721	0.0402605255545083	0.0006174983076472	0.0016209099179252	0.0002210019868245	0.0011040033322702	1.218823357663706e-06	4.884187818037648e-08	-3.398547217914327e-05	0.0002290099316457	5.244554879239417e-08	1.1550123192393211e-09	0.0001310038360286	0.0001411199506633	1.9914840475236853e-08	1.7162005054208315e-08
1259.797571369098	-1.6884268810783851	2.8507853327480834	1587089.9208274777	1755.924525524321	-3.011446053641066	3083270.9393378124	9.068807333990351	1204.5762518596994	-2.181370263495637	1451003.946544362	4.758376226463025	1293.5045050382614	1351.2246151336617	1.073545	27.753557	0.1005421650609343	0.0553994811382286	0.1600700779	0.0272871392	-0.0223832489	0.1403097379	0.1147464228	-0.0005831895	0.0699822247	0.1106718188	-0.1692099543	-0.1055014546	0.0609380999	-0.0462814451	0.0724229892	-0.144981439	-0.0077888228	0.0598591287	0.0728820994	-0.057201462	0.1595185832	0.0611277209	-0.0212437649	-0.2187524631	0.0388467146	-0.1153923573	0.0982541442	0.0147956138	-0.0925739163	0.0039415627	0.2514619766	-0.1126162312	0.0567927084	-0.0507265305	-0.0124794753	-0.0758809847	-0.1223787754	-0.1541806631	-0.234027862	-0.0014647859	-0.0168833113	-0.1654846772	0.1091731809	-0.0007993181	-0.1666340992	-0.0601262483	0.0264657175	0.0498767326	-0.1544033676	0.1030336724	-0.0228837093	0.0139913128	-0.0842815877	0.095555732	-0.0429278227	0.152256371	0.0005516242	-0.0541000531	0.0576498871	-0.1283085745	0.1569096037	-0.1397019338	0.0584894878	-0.0658767477	0.0264317479	-0.1611021739	-0.2256960365	0.1854600652	-0.1386526712	0.0504220157	-0.1632367264	0.0657489457	-0.0421968065	0.0799834302	-0.0970238217	0.0713314817	-0.0636881742	0.11191249	0.1178431584	-0.0359788035	-0.0897806764	-0.1478294917	0.0478602041	-0.0725866593	0.0768512914	0.1275756953	-0.0365502775	-0.1010186813	-1.09072e-05	-0.0510054299	0.0096668586	-0.0505909	0.0532986516	0.1152490509	0.0197875765	-0.0009383313094133	-0.0038783091882094	8.804656462252782e-07	1.5041282159349456e-05	-0.0086792717546444	-0.0064351879560148	4.141164402923922e-05	7.532975819096808e-05	-0.0117249134504575	-0.0365744266780296	0.0001374735954207	0.0013376886868265	-0.0006639949613705	-0.000884996948195	7.832195983144635e-07	4.408893087254119e-07	-0.0001500196918562	-0.000116034219677	1.3463940136063461e-08	2.2505907944629202e-08	5.895017912704788e-05	-7.205365690155213e-05	5.19172947288659e-09	3.4751236191110318e-09
1259.744533648098	-0.0530377210000097	0.0028129998488748	1586956.290056264	1763.7522750854491	7.82774956112803	3110822.087869098	61.27366319174007	1204.4776045045269	-0.0986473551724884	1450766.2997529637	0.009731300682527	1296.119924262166	1339.9723831163442	1.192613	30.831738	0.1496161884496079	0.0728067591419558	-0.104644057	0.0745892646	-0.0273459018	0.0013513288	-0.0731774199	-0.0201748093	0.0767362631	0.0208978673	-0.0642212308	-0.0556441641	-0.0491726833	0.0961322094	0.0528180922	-0.0825868644	-0.1749409202	0.0245782196	-0.0221520394	-0.0623996432	-0.0396237207	0.0482583995	-0.1434122219	0.0221210294	-0.1116817329	0.0777855662	0.0308758336	0.1059453302	-0.0493485391	0.1479630978	-0.0014763531	0.0400938506	0.088903231	-0.0902255349	0.0064406584	0.3648788028	0.1540638936	-0.066667721	0.0561847652	-0.1187236738	0.0884373232	-0.065403291	-0.0997157335	0.0559951837	-0.0874873749	-0.0049228931	0.0097513255	0.1080640322	0.0966853884	0.0576399863	-0.0450414293	-0.1292798887	-0.0331064725	0.0782326492	0.0461037365	0.0366124757	0.1647140874	-0.0683004956	-0.1747326358	-0.0804495637	-0.0552894512	-0.1033051757	-0.0657603469	-0.0040921888	-0.0109422707	0.0483726859	-0.0036007674	0.0736450932	-0.1930851821	0.0472976163	0.1151386437	0.1446809797	-0.0560091951	0.1651400162	-0.1426161399	-0.1322061461	-0.1165030208	0.0466979903	-0.1624990405	0.0010108648	-0.134956459	0.0180617854	-0.009232443	0.036048215	-0.0427017557	-0.1277969444	-0.156971532	-0.1950649619	-0.0097908872	-0.0287029001	0.0843728885	-0.1234185633	-0.1360954155	0.1114298236	0.0084997322	-0.0063976448195006	-0.0054593135100873	4.092985923648287e-05	2.980410400142172e-05	-0.0235677590364815	-0.0148884872818371	0.0002216670535414	0.0005554392660016	0.0199856495211037	0.0317105629715612	0.0003994261867803	0.0010055598039733	-0.001654638966244	-0.0009906440048734	9.813755443918066e-07	2.737830108613013e-06	-0.0005746061830813	-0.0004245864912251	1.8027368853084192e-07	3.301722656352604e-07	-0.0004769758184968	-0.0005359259976238	2.8721667492911664e-07	2.275059314306923e-07
