global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1708.9563698024594	1.165613572185748	2920531.8738884004	1.3586549996636204	2635.7274926757814	-6.1857452392578125	6947059.415646961	38.26344416500069	1647.854724567198	-1.4846017020088311	2.204042213607518	2715425.193278436	1924.3327131600213	1611.875133972168	1.125307	18.98596	0.0434853446702371	0.0206628161627018	-0.017214134	-0.1310828642	0.0307454274	0.1278282238	0.1358615774	-0.0823542719	-0.0928230989	-0.0579348611	0.032044284	-0.2147623922	-0.0163978294	0.0268225848	0.0468119372	-0.0585626908	0.1764233323	-0.0343915158	-0.0553253602	-0.1403543745	0.1303837884	0.0867027498	-0.1691469697	0.0980148776	0.0620209727	-0.1120048937	0.1105956379	0.0177781127	0.0145943453	0.0268785417	-0.0519867487	-0.2477959762	0.0408315557	0.099133025	0.0784905638	-0.1300522565	-0.1594047507	-0.0127756848	0.0199560027	-0.055276867	0.0337326626	-0.124361205	0.028994611	0.1074047406	0.048412535	0.0119383746	0.0651546652	-0.0161832217	-0.0919951777	-0.0902994812	-0.1023645926	0.0435625619	-0.0361476852	-0.1228926963	0.1182535044	-0.0002632205	-0.0029575199	0.0382585289	0.1431578697	-0.0336380834	-0.1289918172	0.1050736173	0.0518366495	-0.1077068576	-0.1469575425	0.0262339905	-0.1390768736	0.1410382267	0.004460718	-0.0286443846	0.0890285016	-0.1163591516	-0.0573486431	-0.0029690676	0.0417473215	0.1257824448	-0.0198430542	-0.0666513196	-0.0090643109	-0.0423646354	-0.1266154406	-0.0335456338	-0.0511349535	0.1237964778	0.0867607336	-0.036580456	0.0936849592	0.1097496102	0.0439079261	0.1615819325	-0.1437805512	0.080920735	-0.1024375566	0.045003599	-0.013392321	0.1419863355	0.1094628008	9.1268246137588e-05	2.1159112321811332e-05	8.329892753031346e-09	4.477080342470283e-10	-0.0241265142034876	0.0068915918514847	0.000582088687611	4.749403824745033e-05	0.0803723608828477	0.0089210982041123	7.958599316741741e-05	0.0064597163938827	0.0002289901450332	0.0003559811944508	1.267226108026183e-07	5.243648652232597e-08	-6.403606162019848e-05	-0.0001330517410602	1.77027657991675e-08	4.100617187825857e-09	-0.0003119924341192	-6.399697453529998e-05	4.095612749671834e-09	9.733927894762335e-08
1709.446002409872	0.4896326074126591	2922205.6351550925	0.2397400902417192	2646.0550085449217	10.32751586914037	7001607.108245666	106.65758402734618	1648.0628386335911	0.2081140663931364	0.0433114646306868	2716111.1200850103	1926.9867487564463	1605.2440539245606	1.116584	18.838779	0.0231274841886339	0.0157314343152397	-0.1194297131	0.0100754895	0.0859901777	0.0215630946	-0.173945469	0.0717064087	0.0351269813	0.1386088122	0.0729074238	0.144270916	0.12618816	-0.0837550395	0.2805540041	-0.0610913311	0.0595707012	-0.1328028312	-0.0039308212	-0.0363766172	-0.0339981049	0.0718228338	0.0176598015	-0.0795152615	0.0249231643	0.0315515545	0.0855772156	0.0569749358	0.0236670913	0.033645921	0.1806048208	0.0166426982	-0.039453753	0.0772940571	-0.0013697856	0.1458862437	0.2255833539	-0.073049894	-0.0528114387	-0.3013774055	-0.081766251	0.0331474531	0.1137811462	-0.0679400154	0.0488963428	0.1162907384	-0.0971982748	0.1157243715	-0.0293232907	-0.02388025	0.1611401586	-0.1154966533	0.1818402917	-0.1085844041	-0.1199599203	-0.1151524495	0.1327837414	-0.0300355951	0.0110609548	-0.1282978299	0.0630860015	0.051226926	0.082764384	-0.0525706384	-0.1759123631	-0.0793239122	-0.0095783909	-0.0482775507	0.3130425577	-0.1291344405	-0.1273999899	-0.0681116477	-0.1450743387	-0.0394617127	-0.0125591705	0.0996477249	-0.1057332928	0.1273410137	-0.1389382763	-0.0046198736	-0.0357864798	0.1773661295	-0.1013325098	-0.0249305629	0.0470038865	0.1121310386	-0.0037903688	-0.0362950811	-0.1265035466	0.1560349213	-0.2502253923	-0.0583624359	-0.0397098062	-0.0386045879	0.0370481954	0.1397444952	0.1012278027	-2.157114874989929e-05	-0.0001128393948874	4.6531445839028164e-10	1.2732729038574293e-08	-0.0388595639427933	-0.0147330497393057	0.001510065709824	0.0002170627546208	0.0804032732991544	3.091241630670538e-05	9.555774819190647e-10	0.0064646863572185	0.0001379925497818	-9.09975952514e-05	8.280562341537617e-09	1.9041943795282557e-08	-6.101668546931727e-05	3.0193761508812145e-06	9.11663234051026e-12	3.723035905661593e-09	-0.0002409957527588	7.09966813604e-05	5.040528764190168e-09	5.807895284778066e-08
1708.8675158842725	-0.578486525599601	2920228.1868444844	0.3346466603002978	2653.424339599609	7.369331054687336	7040660.7259796215	54.30704019357917	1651.8411788180024	3.778340184411263	14.275854549136938	2728579.280038848	1930.087778175993	1607.5011593933104	1.104283	18.631252	0.0360116695925067	0.0259856444379563	-0.035824691	0.17061848	0.0592376275	0.0936984946	0.0843639995	0.0835786482	0.1819376501	-0.0936060998	-0.0570022486	-0.0465731199	0.0962180403	0.0930720957	-0.0229132796	-0.2079835634	-0.0947696879	-0.0148621051	-0.2225715124	-0.0463307104	-0.0398473758	-0.0478471433	0.064020095	-0.1477618993	-0.2188910539	0.0441734032	-0.2462027482	0.01359337	-0.1287377894	-0.130966302	-0.0531469176	-0.0376542775	-0.0879084236	-0.2348696375	0.0304097733	-0.3273140469	-0.0045390257	-0.0366058382	-0.1459060017	-0.0083974002	-0.0399961312	-0.0101321059	0.0669875868	-0.0572748055	0.0796157172	0.0791733039	0.1603826021	-0.0371875304	0.200275056	-0.0804677063	-0.0823279295	-0.0093110158	-0.0769416012	-0.1210798865	-0.214378968	-0.0756255243	-0.1341081659	0.0983520971	0.0007180344	0.0440241936	0.2024020033	-0.0416912797	0.06235152	0.0591497086	0.1201738775	0.0119665184	0.1476794731	-0.0505795424	-0.0711369112	-0.0494129635	0.2964559801	0.0247783038	-0.1073912511	-0.0384831749	-0.1530979538	0.2065190768	-0.0658744184	0.1263653637	0.0035377063	0.1200019646	-0.0013744223	0.0043678872	0.0414179869	0.0661233001	-0.0310774542	0.0271687107	0.0018425839	0.0891087591	-0.0970135563	0.060957606	0.1658801335	0.0840160673	-0.0048019442	0.1708596456	-0.0454246438	0.1373117808	0.0924399334	-4.88892377461525e-05	-2.7318088996253213e-05	2.3901575673998228e-09	7.462779864072109e-10	-0.025922540489077	0.0129370234537163	0.0006719781054078	0.000167366575842	0.0803575358800969	-4.573741905750106e-05	2.091911502041461e-09	0.006457333572721	-0.0002710048729106	-0.0004089974226924	1.672788917690257e-07	7.344364114129048e-08	-4.497209195908347e-05	1.6044593510233796e-05	2.5742898090863636e-10	2.0224890551762603e-09	-0.0002060059563467	3.498979641209998e-05	1.2242858529602042e-09	4.2438454050318474e-08
1710.006142906899	1.1386270226264514	2924121.0087793297	1.2964714966551776	2647.618215942383	-5.8061236572261805	7009882.217389926	33.71107192300152	1652.2919877264587	0.450808908456338	0.2032286719435949	2730068.812705052	1929.365392149376	1606.8872257156372	1.0632	17.938101	0.0622960542846707	0.0492866365519858	-0.0075989811	0.1605444663	0.0396148677	-0.0260989126	0.1466960962	-0.0818488429	-0.0150080973	-0.0402413865	-0.0804096117	0.1170883903	-0.016466774	-0.1693611191	0.0803872947	-0.1258266264	-0.0360527009	0.2915144469	0.0814016714	0.1911806886	-0.2620528146	0.0803369464	-0.1665982707	0.017843169	-0.1647792065	0.0707153126	0.0369716082	-0.064730637	-0.1091255819	0.0651174501	-0.2148219169	0.2090765291	-0.1114625018	0.058715016	-0.0989348308	0.0811017429	0.0404571036	-0.2184555801	-0.067338954	0.0721736143	-0.1861991973	-0.1048834882	0.0536247026	0.1912544232	0.0055844953	0.0234900649	-0.1091085755	-0.1283051872	0.064241637	0.1240260812	0.0650326008	0.0762371109	-0.0451365497	0.0511857614	-0.1068420882	0.0760273095	0.0969402592	-0.03044885	0.0128752127	0.2332644452	-0.1219148301	-0.027679944	0.1737369859	0.1025082484	-0.1067060823	0.0530242985	0.2207271137	0.0927099943	0.086439944	-0.1285945745	0.0530193592	0.110693077	0.0280065537	-0.0173556926	-0.0338390076	0.0039334238	0.0182765326	0.2654075027	0.0259293671	0.079945586	-0.0866047591	-0.0867963485	0.068679995	0.2995545375	0.0610186546	-0.0191081503	0.2244794107	0.0221214799	-0.0263314202	0.0733476431	-0.0286222989	-0.014177868	0.0996540178	-0.0162471136	-0.0989681677	0.1346915149	0.0831471893	5.5255911007634495e-05	0.0001041451487537	3.0532157012836232e-09	1.084621200894842e-08	-0.030051129690733	-0.004128589201656	0.0009030703956892	1.704524879603055e-05	0.0307941497516992	-0.0495633861283977	0.0024565292445126	0.00094827965893	-0.0003099973648999	-3.89924919893e-05	1.5204144315356246e-09	9.609836624488177e-08	3.102337266858157e-05	7.599546462766504e-05	5.775310643974689e-09	9.62449651733694e-10	-0.0001509952368464	5.50107195003e-05	3.026179259940686e-09	2.279956155030044e-08
1710.5886864255206	0.5825435186216055	2926113.654126988	0.3393569510880408	2642.4734979248046	-5.144718017578271	6982666.187234952	26.46812348039449	1650.326430209847	-1.965557516611625	3.8634163511084583	2723577.3262491776	1927.8049918489503	1610.8866584472655	1.074686	18.131897	0.0271836961531765	0.021164397881536	0.1487646394	0.1270833478	0.0425593494	-0.1494497459	-0.0208999606	-0.0159333545	-0.0814693084	0.0169595715	-0.019417302	-0.0804381712	-0.054684771	-0.0535342322	-0.0015450261	-0.1453834198	0.0026597554	-0.0354738346	-0.029702406	0.1340462209	0.3674522682	-0.0596776671	0.039815706	0.0186755533	-0.0157978166	0.1447188927	0.0275384603	-0.0492982789	0.0036828606	0.0542795672	-0.0018772769	-0.0589199797	-0.0811220648	0.2220453402	-0.0757347814	0.1742101968	0.0151292773	-0.1031117934	-0.0434840648	-0.0182398807	-0.12229658	-0.0149867622	0.1207436243	-0.019475561	0.018517236	0.0415616194	-0.1968917768	-0.1272463194	-0.0195281578	0.1081079336	0.0155414194	0.011573555	0.1213630242	-0.0567940353	0.1146035129	0.0134669075	0.0597125421	-0.1198331157	0.0320468934	0.1431443495	-0.0478925912	-0.0022911808	0.1517949426	0.1633354706	-0.1130063014	-0.0564487894	-0.1235980007	0.0914676841	0.1071554355	-0.0117375556	0.1794770131	0.0928141878	0.1413642305	0.0656813517	-0.0540817467	-0.0492601011	-0.1014163175	0.134407535	-0.0391795677	-0.1130506705	-0.0757487038	-0.054089683	-0.014073425	0.1785602637	-0.1757743869	-0.0248701073	0.0303732796	0.1439289671	-0.1018222223	0.1067283525	0.0409151519	0.0990099363	0.077468307	-0.1556170152	-0.1775511608	0.1318872767	0.0734003241	-1.833523236882684e-05	-7.359114337646133e-05	3.3618074601887546e-10	5.415656383454889e-09	-0.0096885789829741	0.0203625507077589	9.386856270932743e-05	0.000414633471326	0.0308910466579845	9.689690628529936e-05	9.389010447662091e-09	0.0009542567636257	-0.000347990776874	-3.799341197409996e-05	1.4434993534336822e-09	1.2109758078937004e-07	0.0001250260868181	9.400271414951842e-05	8.836510267476072e-09	1.5631522385047076e-08	-0.0001499782150549	1.017021791500022e-06	1.034333324385914e-12	2.249346499105383e-08
1711.6263900715328	1.0377036460122326	2929664.899189307	1.076828856947081	2643.3264794921874	0.8529815673828125	6987174.877184561	0.7275775542948395	1647.5298025948662	-2.7966276149809346	7.821126016873951	2714354.4504382787	1928.2584644186088	1615.839382019043	1.170566	19.749565	0.0369908720983241	0.0209963275499015	0.1355352042	-0.1187545968	-0.0117540125	0.1286528232	0.0416774838	0.2054119888	0.0158100396	-0.0474529768	-0.0327458488	-0.2144742359	-0.0556145891	-0.252777508	-0.0238420194	0.0828536547	0.1876019992	0.0990097126	-0.1424450623	-0.1939961361	-0.0087136637	-0.0108644802	-0.0426452849	0.093896134	0.112889999	0.0409944576	0.1349878518	-0.008538785	0.2397267989	0.0275470075	0.0014429985	0.0306410389	-0.0657820818	-0.0988929092	-0.1007219879	-0.0161198173	-0.0447548906	0.1473691848	0.1549145865	0.1089692578	-0.0010106938	-0.1565581348	-0.0686543137	0.0542404055	0.0951234001	0.0992273452	0.043463713	-0.0923028201	-0.0337840515	0.0429721946	-0.1622181426	-0.1027305914	-0.059011205	0.027222982	0.1067692854	-0.0069318855	0.1735537762	-0.0980581657	0.1229967353	-0.2695182627	-0.0909686409	-0.128626797	0.0441520687	-0.0368374018	-0.002090501	-0.0250270813	-0.1774253822	0.1104860878	-0.2232453355	-0.1970050352	0.0235021943	-0.0180362202	0.0413509337	0.1232968518	-0.0127072383	0.1031250056	-0.0850987198	-0.1334598471	0.1129968449	-0.043550988	-0.0753465172	0.0169986096	0.0274449695	0.2223521086	-0.1457557039	0.1450516184	-0.1120967681	-0.0208137988	0.0502679556	0.1858860923	-0.0270384142	0.1203078963	0.1415761218	-0.1490457888	-0.0058686118	0.1289028963	0.0632525717	1.9429553219652007e-05	3.776478558847885e-05	3.7750753831528965e-10	1.4261790305437792e-09	-0.01176974339009	-0.0020811644071159	0.0001385268594685	4.331245289446075e-06	0.0515116058167564	0.0206205591587719	0.0004252074600204	0.0026534455338208	-0.000140994699315	0.0002069960775589	4.2847376124811536e-08	1.9879505234927266e-08	6.50119502434432e-05	-6.00141365746568e-05	3.601696588801559e-09	4.2265536744559335e-09	-0.0001679956758582	-1.8017460803300005e-05	3.2462889379845206e-10	2.82225471070534e-08
1710.444943767949	-1.181446303583698	2925621.9056613427	1.3958153682515837	2642.483529663086	-0.8429498291015989	6982719.204540681	0.7105644143824148	1649.8424611646076	2.312658569741416	5.348389660198411	2721980.146661689	1926.381960112473	1613.7378321228027	1.171245	19.761023	0.0529836240484956	0.0403986115032091	-0.1572017302	-0.1187968987	0.0736456674	0.0790413901	-0.0664593137	-0.1154762719	-0.0089831565	0.03652356	0.1576078348	0.0512184061	-0.1244096926	0.1046083277	-0.0101157965	-0.104803009	0.0769424444	0.2101728687	-0.0468979745	-0.1177363071	-0.1364082397	-0.0649913394	0.057074189	0.0034992363	0.0403767844	-0.1094061532	-0.0305181479	-0.1215995081	-0.106095432	0.0397224315	0.2670333972	-0.0167363565	0.1055104105	-0.1313996588	-0.0568865116	0.0838138994	-0.1555086043	0.0113001206	0.115800269	0.095318782	-0.1881617943	-0.1200147918	-0.0526929666	-0.0652745092	-0.0555816542	-0.0389302095	0.0211123487	0.1225446234	-0.100234239	-0.1065603088	0.1108280727	-0.0209438075	-0.1020595137	-0.1370884538	-0.0084879804	-0.0629428374	-0.0342529124	-0.1226219901	0.1119402401	0.0608502459	0.11696715	-0.0971369927	0.092056416	0.0547720397	0.0184338152	0.0367461695	-0.0058001037	0.0773281525	-0.3036189199	-0.0250175845	-0.186705383	-0.0914851601	-0.1816643783	0.0556891607	0.0796062011	0.1005272201	0.0653733009	-0.0111973227	0.0120530521	-0.2015025901	0.015437593	0.1298233897	0.0654239719	0.1749459187	-0.0332739781	-0.0724396936	0.0550344894	-0.0478654062	-0.0263118535	0.0518869446	0.1178349787	-0.02938618	-0.0610937482	0.0994110142	-0.1668378708	0.1257424501	0.0527593557	-2.3529091066620825e-05	-4.295864428627283e-05	5.536181264213359e-10	1.8454451189145207e-09	-0.004902294471023	0.0068674489190669	2.403249108062268e-05	4.71618546559945e-05	0.053587880616746	0.0020762747999895	4.310917045071847e-06	0.0028716609489946	0.00063000175435	0.000770996453665	5.944355315640065e-07	3.969022104840778e-07	6.898004016742121e-05	3.968089923978013e-06	1.5745737644775835e-11	4.7582459414990435e-09	-6.302138574412178e-05	0.000104974290114	1.101960158495466e-08	3.971695061109396e-09
1710.5394678778512	0.0945241099020677	2925945.271167842	0.0089348073527781	2635.5236907958983	-6.9598388671875	6945985.124746434	48.43935705721378	1650.547562405913	0.7051012413053286	0.4971677604903152	2724307.255764101	1925.4764387760256	1602.9312706604003	0.958906	16.178474	0.0917695539698753	0.0507115074596664	-0.1528973468	-0.0322882834	0.0678941885	-0.0542756251	-0.0188696487	-0.0779653924	-0.0507087843	0.1538027255	0.0980019541	-0.0656322644	0.0011058868	0.0270677666	0.0659077872	-0.0429255623	0.0317493344	0.199370999	-0.0463828896	-0.1761704121	-0.0387126291	0.0752249115	0.0893978005	0.0815050259	0.0529711847	-0.0847273746	-0.1527151626	0.02430347	-0.0002963117	-0.0382183985	0.1576065902	0.1013097415	0.0574942998	-0.0083091714	-0.1705139702	0.0689055902	-0.0066609816	0.0110044935	0.0666978473	-0.0684771928	-0.0517717006	0.1346173852	0.2959055295	-0.086269786	-0.1063838336	0.0566169557	0.0561354579	0.1693567385	-0.0809216972	-0.0335263337	0.0630388146	-0.0166103305	0.0552047785	-0.1568165267	-0.1131666799	-0.0703156539	-0.0014074122	-0.0696823934	-0.0408550535	0.0501330605	-0.1324720775	-0.0010260917	0.2060310776	0.1160392927	0.1151780159	0.0390486894	0.0831604234	-0.159532797	-0.1510706931	0.0757182479	-0.1215555682	-0.057875064	-0.1995930457	-0.0137455967	0.0741530253	0.0500709483	0.0155878688	0.0935050528	0.0011534774	-0.1104132315	0.0890285287	0.1089620168	-0.0453779375	0.2287744917	-0.1187373867	0.0750069122	-0.0072139016	-0.0349095631	0.0604735988	-0.0917640312	0.2919300399	-0.0239081387	-0.0145001913	0.1102329596	-0.1692230828	0.1224102548	0.0419779864	-0.0072176228840277	-0.007194093792961	5.2094080096040335e-05	5.175498550192112e-05	-0.0250877250205547	-0.0201854305495317	0.0006293939467069	0.0004074516064699	0.0599788992276586	0.0063910186109126	4.084511888503127e-05	0.0035974683525616	-0.0001940132355686	-0.0008240149899186	6.790007036105505e-07	3.7641135575797075e-08	-0.0001989872523702	-0.0002679672925376	7.180646986994308e-08	3.9595926605841674e-08	-0.0001310193236173	-6.799793787317821e-05	4.6237195550046045e-09	1.7166063161134783e-08
1711.159689557868	0.6202216800168117	2928067.483167779	0.3846749323628763	2650.831072387696	15.30738159179782	7026905.374336103	234.3159311969108	1649.0648615130551	-1.4827008928577925	2.198401937681295	2719414.917477072	1930.6743054319488	1609.487860443115	1.064988	17.968269	0.0330157924506918	0.0210313408420671	-0.1202605282	0.0638049856	0.0092789956	-0.1001778509	-0.1373293248	0.1974338465	0.1094182253	0.1281868776	-0.1228648042	-0.0214917222	0.2517608149	-0.0497377274	0.0204101115	-0.009912145	-0.019320846	0.1339913389	0.2192471518	-0.178211381	0.0428980456	-0.1792037114	0.1179329407	-0.0910227832	0.015618904	0.07532878	0.0770990301	-0.1744567182	0.0482664527	-0.3533369084	0.0782025861	0.0439663522	0.1161145949	-0.0604838733	-0.1194972322	-0.0600003054	-0.0495054837	0.0052922818	0.0560208187	-0.2722327157	0.0722435968	0.1197260027	0.0862306549	0.1814978144	0.0474155683	-0.1530624081	0.0734098844	0.1072057073	0.0849992141	0.2115222368	0.103609377	-0.1218221062	0.1107907409	-0.0346772913	-0.193844365	0.0836611225	0.0585122989	0.0210180005	0.1659077869	-0.0620343678	-0.0541764711	0.1103624447	-0.0736987571	-0.0329456453	0.0717619123	0.0355786589	-0.1448357146	-0.1574830813	-0.1569728957	0.0755711604	-0.1044575227	0.0827295616	-0.1779463362	-0.0565915427	-0.0089369918	0.0357646684	-0.1717695429	0.0972029584	0.0047261723	0.051722412	0.120457513	0.1511775166	-0.1286963858	0.1439897512	-0.0140835334	0.0503977273	-0.0959625109	-0.0593940505	0.3090693862	-0.0068340703	0.0877058505	0.0620193842	0.1616001959	-0.0219208755	0.1019539274	0.1189108618	0.0309673479	6.133811389474886e-05	0.0072789609979224	3.762364216165183e-09	5.298327320927617e-05	-0.0062017338449607	0.018885991175594	3.846150268373102e-05	0.0003566806626846	0.059979601190804	7.019631453955566e-07	4.927522574936233e-13	0.0035975525590078	-0.0001940271799281	-1.3944359500010816e-08	1.944451618655419e-16	3.7646546550851294e-08	-0.0002079750117602	-8.98775938999998e-06	8.077981885253281e-11	4.325360551665533e-08	-0.0002590203861484	-0.0001280010625311	1.6384272009090573e-08	6.709156044046623e-08
1710.9883786919536	-0.1713108659143927	2927481.23201892	0.029347412780339	2653.462762451172	2.6316900634756166	7040864.631715003	6.925792590196295	1649.2834432101329	0.2185816970777523	0.0477779582973902	2720135.8760470715	1929.3349581563407	1618.5969551391602	1.080809	18.235205	0.0596488804701802	0.0371482324297071	-0.0474753289	0.1664731113	-0.0657929968	0.008859636	0.0533546335	0.0874216147	0.2133288794	0.0654629963	-0.047705259	-0.176943318	-0.0308437371	-0.0171199475	-0.1133934599	-0.040793312	-0.1477093622	-0.0440237545	-0.0560794716	0.2209967348	0.0579080178	-0.0170096511	0.0838668811	0.1501301867	-0.1958062899	-0.0366180855	0.0785664836	-0.2465795383	0.0718725461	-0.1334609785	-0.0111552398	-0.0871681448	0.1093956571	-0.1449483643	-0.1741647537	0.1251751177	0.0720993421	-0.0088020185	0.0117899772	-0.0623717638	-0.0196463007	0.2251979799	0.0124175761	0.0517986491	-0.1143323371	0.1371083354	0.0185008382	0.0354585079	0.2481774274	0.0858995994	-0.0986106524	-0.0403976126	0.0056447488	-0.0663744633	0.0110757912	0.0348143865	0.0569549382	0.0884157349	0.1705568347	0.1388882782	-0.0869808998	0.0839892948	-0.0385748578	0.1670460181	0.0125031062	-0.2953238001	-0.0486350024	-0.0751516775	-0.0730584786	0.0691366339	-0.1368734176	0.1623048425	-0.0605335239	-0.0388840471	-0.0771707065	0.0596155708	-0.1149821983	-0.0852259378	-0.0355066703	-0.0238880267	0.069154144	0.0146883959	-0.0414814561	0.0993575418	0.0110000229	-0.0992584851	0.1438250523	0.2093302507	0.0411862902	-0.2624568703	-0.0035745214	-0.077324939	-0.0490998103	-0.0564931827	0.2385658775	0.1152490509	0.0197875765	0.0001569453813345	9.560726743975114e-05	2.4631852722231623e-08	9.1407495872961e-09	-0.0062712755197367	-6.954167477600005e-05	3.9328896644448814e-05	4.836044530650962e-09	0.0370501354397845	-0.0229294657510195	0.0005257603996271	0.0013727125361063	0.0001669572085011	0.0003609843884292	1.3030972868960356e-07	2.787470947047978e-08	-0.0004930143041963	-0.0002850392924361	8.124739823247256e-08	2.430631041421619e-07	-0.0001739587514748	8.506163467359999e-05	7.235481693344987e-09	3.026164721467123e-08
1712.2657081013283	1.2773294093747154	2931853.855139743	1.6315704200535592	2647.62099609375	-5.841766357421875	7009896.938956461	34.12623417470604	1649.4952790016353	0.2118357915023807	0.0448744025614401	2720834.6754486826	1928.117279654066	1609.499028793335	0.972269	16.403936	0.0975103307567522	0.0543899957782441	-0.0166271297	0.1329247133	-0.1798754834	0.0858876592	0.085574591	-0.0084935186	0.1567321214	-0.0245730336	0.0521217836	-0.2400719672	-0.1852723459	0.0753842963	0.0894849346	-0.1483913487	-0.0675251899	-0.1719117455	0.0051126438	0.0989119566	-0.0652967402	-0.1403580408	0.0287410791	-0.0020400171	-0.2611784456	-0.1236272322	-0.0119344291	0.0007993827	0.1401416529	-0.0703298758	-0.0112810509	-0.087717975	-0.0345211604	0.125624174	-0.0383391988	-0.0995507627	-0.0961609766	0.0418833456	-0.1104452481	-0.0583863238	0.0328896137	-0.0502902366	-0.1067842939	0.0208497028	-0.2127645666	0.1698159592	-0.0361778457	0.0327610051	0.2394816782	-0.12485616	-0.0981179905	-0.0084731032	-0.0566924742	-0.1466260124	0.0563174128	-0.0108476078	0.0695856321	-0.0288436059	-0.0662913948	0.1164167926	-0.068005156	0.1464185339	-0.1436795092	0.0360694932	-0.0815710176	-0.0895143183	-0.059289223	-0.0457822112	-0.1121463622	-0.1275280079	-0.0580502957	0.2183864968	-0.0036626943	0.0464668989	-0.019097875	0.1279830744	0.0271380471	-0.0738379376	-0.0074450812	0.0036281144	0.0634808228	-0.0257788548	-0.0950483599	0.0461634259	-0.1302218491	-0.1194737822	-0.0008042025	0.1693153331	-0.0385294901	-0.2763142242	0.0052420133	-0.0730288894	-0.0921030028	-0.2881093448	0.1691076002	0.1114298236	0.0084997322	0.0001048750978469	-5.207028348759999e-05	1.0998786148396851e-08	2.711314422479028e-09	-0.0096530175818116	-0.0033817420620749	9.318074843476388e-05	1.1436179374406604e-05	-0.016980367582974	-0.0540305030227585	0.0029192952568923	0.0002883328832529	-0.0002900105373823	-0.0004569677458834	2.088195207777557e-07	8.410611179277043e-08	-0.0002319868523177	0.0002610274518786	6.813533063423486e-08	5.3817899648274354e-08	-9.103364146817547e-05	8.292511000662452e-05	6.876573869610778e-09	8.287123878956317e-09
