global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
1652.297192216079	0.1974233967034706	2730086.0114051388	0.0389759975659359	2515.4528372245923	-1.234273542437677	6327502.976301251	1.523431177561652	1607.2251206663088	-0.3304139158594807	0.109173355793596	2583172.588500831	1869.4047804226184	1505.8230701656792	0.922739	16.002722	0.0437530977861015	0.0275140224292306	-0.0342364684	-0.143951699	0.0236072386	-0.0755819673	0.0606425561	-0.0009686565	0.0326716081	0.0770614495	-0.0150419333	-0.1342224799	-0.0633003787	0.0069422968	0.0001818509	-0.0262949328	-0.0046880455	-0.0585681504	-0.0953792034	-0.0736301699	0.0888153858	-0.1276395127	0.0542921319	-0.103489523	0.107243008	0.0422471051	0.0670630325	0.1479224562	0.0337543565	0.1832215864	-0.1909520881	-0.0576902648	-0.0124864423	0.0404229329	-0.0888966133	-0.0849274177	-0.06982471	0.0530244864	0.1462776073	0.1391967386	0.0623716965	-0.0892590467	-0.1056346129	-0.0091999446	-0.0408323669	0.0317175615	0.0918153737	-0.0137159876	0.0884287424	0.1293711254	0.0132496785	-0.1522794883	-0.0857313416	0.0412145646	-0.0407904422	-0.0500576128	0.0492730604	-0.0615306668	-0.0504916463	-0.0158295751	-0.0807237065	-0.0022608285	-0.1520848454	-0.0294596386	0.0973207812	-0.1105161012	0.1983104552	-0.0589289508	0.0147885286	0.1502803983	0.0731702	0.0854977624	-0.0626136447	-0.0921003557	-0.097247224	0.0843805333	-0.0205491492	-0.1255225041	0.0182671284	-0.1128074605	-0.1004158841	-0.045105551	0.0744924765	-0.1485161317	0.0519643701	-0.1787227675	0.019023127	0.1031001451	0.1042757384	0.0730961254	0.1213889711	-0.0120355705	0.1191588318	-0.1428031162	0.1419863355	0.1094628008	-0.004231562034505	0.0042731554175787	1.7906117251864093e-05	1.8259857222783045e-05	-0.0042042533837332	0.0084525418783697	1.7675746514632065e-05	7.144546420559523e-05	0.0613328848358918	-0.0261007809448442	0.0006812507659307	0.0037617227622927	-2.8049047676986235e-05	-9.799999902017378e-05	9.60399980795406e-09	7.867490755858471e-10	0.0004209962682295	-5.119695916000109e-07	2.621128627230819e-13	1.772378578631651e-07	0.0002330056863175	2.0422294400013457e-08	4.1707010856082097e-16	5.4291649856289215e-08	0.0	0.0
1654.5514376453254	2.254245429246339	2737540.459814213	5.081622455278011	2517.9450201737254	2.4921829491331664	6340047.124617662	6.210975851950087	1605.404779306235	-1.8203413600738256	3.313642667195426	2577324.5054193013	1869.3469994945056	1524.6371949563816	1.043613	18.098995	0.0938459267200465	0.0433814585778531	0.0393112929	-0.0779860984	0.0193423476	-0.2156528663	-0.1648362346	0.0044403031	-0.0443688667	0.1129253328	-0.0922476608	0.0376416518	-0.1276447944	0.0089845404	-0.1008183924	0.0051459371	-0.1668501056	-0.009847587	-0.1672242328	-0.0725610146	0.0635191809	0.1768641289	0.1464230378	0.0513647318	0.0987135519	-0.0756314813	0.0444500115	-0.0759684918	-0.0892320911	0.1072140866	-0.2369807526	0.0460156978	-0.1018553424	0.1606117486	-0.0790396316	-0.0002753793	0.2140484587	-0.0051923755	-0.0072514844	-0.1096332024	-0.0422993047	0.0806015647	0.0665954444	0.0875282342	0.0421445323	-0.002174963	0.0284787334	-0.1079781122	-0.0791085473	-0.0110368987	-0.1193088134	-0.1723347449	-0.0353880083	0.1271270983	0.0129028957	-0.0046719456	0.1524699279	-0.0029743129	0.1166244321	0.1211017784	-0.2426798745	0.2321322912	-0.0042471738	-0.0174194986	-0.0062756419	-0.2024233847	0.0052849371	-0.0238538923	-0.096394519	-0.1570332778	0.0290296482	0.0963266847	-0.0174606383	0.0261411259	-0.0526414842	0.1713989829	0.0798123771	-0.0484128084	-0.0492745926	-0.1243923036	0.0419771896	-0.1870877457	0.26264813	-0.059356574	0.0204726101	-0.0615862148	-0.0262971444	-0.0087364665	-0.0513253243	0.2517612736	-0.0418631698	0.0809156299	-0.0264808771	0.0591280568	0.1397444952	0.1012278027	-0.0205592461460355	-0.0163276841115305	0.0004226826020932	0.0002665932684459	-0.0302813506782797	-0.0260770972945465	0.0009169601989009	0.0006800150033092	0.0461910953849127	-0.015141789450979	0.0002292737877777	0.0021336172928581	-0.000284994098961	-0.000256945051284	6.602075937934448e-08	8.122163644259225e-08	-4.803317729029644e-05	-0.0004690294455197	2.199886207646077e-07	2.3071861206010504e-09	0.0002329930658615	-1.262045599999934e-08	1.5927590964791934e-16	5.428576873954128e-08	0.0	0.0
1654.9952549149125	0.4438172695870435	2739009.2937908764	0.1969737687836984	2519.864760014049	1.919739840323473	6349718.40876066	3.6854010545251934	1608.6605875911043	3.255808284869317	10.600287587823686	2587788.886068957	1870.3418713938336	1525.0563290813775	0.99479	17.252289	0.0766208372297425	0.0447463734106923	-0.0219315564	-0.1044537929	0.0649945103	-0.1940347833	-0.0383656302	0.1041241802	0.0101954962	0.0545697906	-0.0073825288	-0.0304397384	-0.0885128372	0.063841573	0.0480723215	0.096603893	-0.120631366	0.0567364132	0.0350493903	-0.0347977118	0.1346258908	-0.1102221023	0.0367333929	-0.0749724964	0.074870463	0.1982298358	0.1373533091	-0.026354722	0.0403559458	0.1533632688	0.0226441593	-0.16641859	0.0870817197	0.0383863777	0.0598124835	0.1647746467	0.119362903	-0.0194954278	-0.0916436215	0.0109879213	-0.1193897007	-0.0289880286	0.088688284	-0.0712989608	-0.0696606305	-0.0560942826	0.0775893741	-0.0285249881	0.0637775733	0.0618616931	-0.109628443	-0.0652855322	-0.1873172693	0.0083166621	0.2024983976	0.0171465288	0.0838982477	-0.0550892477	-0.1103522793	0.0320950486	0.0390363499	-0.070245656	0.1001017045	0.1028770017	-0.2552161378	0.1957186525	-0.0050574385	-0.0805304067	-0.0524998926	0.1758073112	0.0720241974	0.1228953307	0.0213399249	-0.0430171503	0.00831015	0.2052415725	0.0197895511	-0.0811753717	0.0722983446	-0.0459619073	0.0166093688	-0.1365458891	0.0388581103	-0.1029306001	-0.0667798468	-0.0515160947	0.013302803	0.0570833379	-0.1543374195	0.0201665769	-0.1340357591	0.0477922971	0.1979946506	-0.0756481221	0.1373117808	0.0924399334	-0.0205540336750402	5.212470995299284e-06	0.0004224683003146	2.7169853876836307e-11	-0.0303505172387161	-6.916656043640113e-05	0.0009211538966576	4.7840130826023304e-09	0.0874865409638658	0.041295445578953	0.0017053138255642	0.0076538948498221	9.698101646445904e-05	0.0003819751154254	1.4590498880429274e-07	9.405317554479676e-09	0.0002170082922019	0.0002650414694921	7.02469805505829e-08	4.7092598884385215e-08	0.000174989398392	-5.800366746950002e-05	3.3644254399123347e-09	3.0621289549594095e-08	0.0	0.0
1656.1689993721593	1.173744457246812	2742895.7544813794	1.3776760509176136	2518.9069117495887	-0.9578482644601536	6344892.030059851	0.9174732977293284	1606.1531498820636	-2.507437709040687	6.287243864719208	2579727.9408760746	1869.0124480878424	1502.4018510983683	1.050701	18.221924	0.0425612929620742	0.0200270069474778	-0.0236720619	-0.1292296807	0.1600641719	-0.0325721547	0.0875636409	0.0701521091	0.1178804051	0.0135584009	0.0431649927	-0.0134820824	0.0978359985	-0.0273693122	0.0792243279	-0.0127817547	-0.1329062148	0.0350751263	0.1166056789	0.0030473154	0.2039851559	0.0136459168	0.0060219514	-0.0728566503	0.0339478621	0.1074155758	0.038449005	-0.1015074326	-0.1369928968	0.1113939141	-0.0344928576	-0.1598764275	-0.0257896196	0.1673732382	0.118773024	0.2204441096	-0.1530246099	0.0564199411	-0.0045021769	0.0125334653	-0.0712587096	0.0031653945	0.0471031041	0.0934104627	-0.1146250877	0.1809913515	0.1005180852	0.0640681257	0.0694692152	0.0705063128	-0.0262573969	-0.0307805696	-0.0711659553	0.0480803541	0.0873988658	-0.1367702753	-0.0114126579	-0.0520216976	-0.1702042501	-0.0504816236	0.1470074371	0.0990510092	0.010731443	0.0646778221	0.1798845136	0.1239957939	0.0361189823	0.1021837871	-0.0735905331	0.0289999886	0.0661710817	0.183132725	0.028888805	-0.2197901079	-0.0030262852	0.0476591491	-0.0058439659	-0.0374203602	0.0201268892	0.0275190411	-0.0268388042	-0.0203529776	-0.1844935069	-0.1143743238	-0.0568602471	0.1285134128	0.0120644281	-0.0932126001	0.128078325	0.0352868337	0.0205856557	-0.0662380524	0.1405390943	0.1335826469	0.1346915149	0.0831471893	-0.0204947248266051	5.9308848435100925e-05	0.0004200337457182	3.517539502697773e-09	-0.0240456525614263	0.0063048646772898	0.0005781934071048	3.975131859893663e-05	0.0780419398814444	-0.0094446010824214	8.920048960607548e-05	0.0060905443804589	-0.0001610505648621	-0.0002580315813265	6.658029696188465e-08	2.593728444240148e-08	0.0004359813211309	0.0002189730289289	4.794918739834066e-08	1.9007971237504494e-07	0.000233035155215	5.8045756823000026e-05	3.369309885154854e-09	5.4305383566079155e-08	0.0	0.0
1655.342787411642	-0.8262119605174121	2740159.7438357444	0.6826262037020256	2523.3569258305065	4.450014080917754	6367330.175136784	19.80262532036628	1608.1895439952327	2.036394113169081	4.146900984149687	2586273.6094155945	1869.4221936594583	1508.7782450247937	0.997337	17.296455	0.041966715430014	0.0214868456406727	0.029188936	-0.2160621636	0.0417041567	-0.0528323369	0.0384428333	-0.135047223	0.102958247	0.086763466	0.0552325063	0.0679545324	0.0580259221	-0.1631359349	0.0402479972	-0.0052161089	-0.1125916299	-0.0497237918	-0.1767924098	0.1562237751	-0.0293883307	0.1145626808	-0.173902257	-0.1060134399	0.070451827	-0.032995896	-0.0539826403	-0.0674170215	0.1383039393	0.0745208137	-0.078246718	-0.0162099636	-0.0635075693	0.0715997886	-0.0581005761	-0.0567291221	-0.115296381	0.067937887	0.027820695	-0.0474375409	-0.0507058185	0.0701766722	0.1658481916	-0.1048644937	0.102870802	-0.0060035271	0.0465698993	-0.0190876472	0.0992753682	0.0087326123	-0.0462742421	-0.0270841568	-0.0326852525	0.2078159162	-0.0839009569	-0.1847433157	0.0301475324	-0.1149673007	-0.0264638102	0.0928905735	0.1090034912	0.0441175327	-0.0113887155	-0.0871987467	5.24502e-05	-0.1003237251	0.0578617377	0.1942661058	0.0427119795	-0.1085911641	0.0470419682	0.2131657578	-0.0710715652	-0.109900107	-0.0128459258	-0.0118372929	0.1110326448	0.0070513249	-0.0164398235	0.081484194	-0.1908677639	-0.1083137659	0.0279000218	-0.0256429801	0.0828366053	0.0860596958	-0.0168569556	-0.0839241957	0.0437301136	-0.1103557189	0.0292852736	-0.032698716	0.1243034907	-0.0618851248	0.1318872767	0.0734003241	-0.0170843024923499	0.0034104223342551	0.0002918733916501	1.1630980497986683e-05	-0.0286944232630474	-0.0046487707016211	0.0008233699263989	2.161106903625075e-05	0.0637619051132816	-0.0142800347681627	0.0002039193929799	0.0040655805436751	-0.0005190548373379	-0.0003580042724758	1.2816705911092684e-07	2.694179241638738e-07	0.0004704397051713	3.445838404040003e-05	1.1873802306756954e-09	2.213135162016597e-07	0.0002331222512183	8.709600329999662e-08	7.58571379083302e-15	5.4345984013088185e-08	0.0	0.0
1656.2176320239737	0.874844612331799	2743056.844627098	0.7653530957259757	2521.8845094379626	-1.4724163925438916	6359901.478943153	2.168010033031967	1604.5604634147865	-3.629080580446271	13.17022585937224	2574614.280753874	1868.19366663071	1505.8549035290096	0.952846	16.52486	0.0530041718347856	0.0256854645130525	0.1108067925	-0.1483692012	-0.0430796695	0.006242572	-0.0503720622	-0.1717247646	-0.0100733653	0.0613442927	0.0051763884	0.1137344303	0.0028941326	-0.2034719058	0.0484834257	0.0022416781	-0.143231436	0.1170073725	0.064310621	0.1001656596	-0.0411268461	-0.1718890602	-0.1059180947	0.0219469114	-0.0607110178	-0.0714349388	-0.0099955505	-0.1925101213	0.0742226763	0.1020997378	-0.1801337452	0.049287441	-0.0441827726	-0.0155163982	-0.1771011177	-0.1451405897	-0.2064456473	0.0488807272	-0.0856863291	0.06826931	0.123967521	-0.0112408902	-0.0880549956	0.0002535171	-0.2578001485	-0.1527990758	-0.0008439742	-0.1157931648	0.0147552992	-0.1594017281	-0.0559008054	0.0033748146	-0.0386940828	0.183462387	-0.0735688947	-0.0654446191	0.1098799722	-0.1597976527	0.0326254723	0.0718577308	0.1318428961	0.0857534613	-0.1272728571	-0.1327799274	0.0054812802	-0.1510416222	0.1532808445	-0.089591992	0.13428094	0.1838577703	0.0331746166	0.2046765158	-0.12397013	0.0294886798	0.0162360258	0.0446697898	0.1597353139	0.031725838	-0.0635419538	0.1179919794	-0.1504326519	-0.1003407581	0.1132333332	0.0216145189	0.0758560445	0.1460424025	-0.0172058096	-0.0479787399	0.0162157286	-0.1304301802	-0.0718723224	-0.0591885777	-0.0523390706	0.0864035231	0.1289028963	0.0632525717	-0.0033520304899639	0.013732272002386	1.1236108405647623e-05	0.0001885752943475	-0.0220053557576562	0.0066890675053912	0.000484235682021	4.474362409168046e-05	0.0476327309828832	-0.0161291741303984	0.0002601502581287	0.0022688770608877	-0.0003735336965866	0.0001455211407513	2.1176402405559673e-08	1.3952742248565012e-07	0.0002869564355463	-0.000183483269625	3.3666110232280456e-08	8.234399590143781e-08	0.0002330534976624	-6.875355590001174e-08	4.72705144889604e-15	5.431393277267828e-08	0.0	0.0
1657.3575481184369	1.1399160944631603	2746834.0423051566	1.2994087024161447	2519.808380662349	-2.076128775613597	6349434.27525621	4.3103106929308135	1607.6304802940294	3.070016879242985	9.425003638836836	2584475.761170412	1869.7060175356653	1517.704907800269	0.952096	16.51186	0.07203145193859	0.0332850373470177	0.1965062964	-0.0422235769	-0.0350890812	0.0795036533	-0.1382705646	-0.0823680544	0.0093307245	0.1020848671	0.0033706584	0.2097814661	0.006228973	-0.1963401606	-0.0110561482	0.0242809354	-0.0883115109	0.066332056	0.0948835468	-0.0184378875	-0.1427997443	0.0222451314	-0.0836991852	0.032666258	-0.0027265575	-0.0735010941	0.0108320147	-0.1206645733	0.0092964269	0.0134070674	0.2556710149	-0.1865885169	-0.0009057371	-0.1252744726	-0.2132926677	-0.0321143732	0.0084586893	-0.0349809018	-0.0564357933	0.0650084563	0.129326166	-0.0099404745	-0.022780007	-0.1022710517	-0.0366425072	-0.1587217995	-0.0457146531	-0.1479746067	0.0848978293	-0.1645485576	-0.0834394264	0.003635905	0.0915979383	-0.0201246422	-0.0842447887	0.0515879006	-0.0275911043	-0.2727974466	-0.049831019	-0.1394187857	0.1047401076	-0.0886945587	-0.1429537352	-0.2058899269	-0.1191669727	-0.0525140482	-0.0222408675	-0.1573152626	0.0123048131	-0.0364055257	0.0389740932	0.2010935603	-0.1061601814	0.0755836708	0.1157447305	0.034019169	0.1428407961	0.1672309394	-0.0677340733	0.1596847876	0.0294194798	-0.0557975555	0.0808328359	-0.0289346662	0.0023328187	0.2083939774	0.0606633235	0.0436888455	-0.0332026082	0.022835717	-0.0025200205	-0.2566020808	-0.1051910661	0.1231029032	0.1257424501	0.0527593557	-0.0205596647463295	-0.0172076342563656	0.0004226998144814	0.0002961026767008	-0.0336337546630005	-0.0116283989053442	0.0011312294527309	0.0001352196611018	0.0649993299042108	0.0173665989213276	0.0003015987580942	0.0042249128879964	-0.0001919944330943	0.0001815392634922	3.295650418932672e-08	3.686186233920164e-08	-4.802229376354994e-05	-0.0003349787293098	1.1221074909004173e-07	2.3061406983126875e-09	0.0002329950933535	-5.8404308899990404e-08	3.4110632980854977e-15	5.4286713526806185e-08	0.0	0.0
1657.9017705815063	0.5442224630694454	2748638.2808972937	0.2961780893093739	2520.650404545299	0.8420238829498885	6353678.461934379	0.7090042194580075	1607.2386334209016	-0.3918468731278608	0.1535439719800818	2583216.0247606877	1869.988984624592	1513.6494992624118	1.216118	21.090694	0.07286143816579	0.0314770518090469	0.2111759883	-0.0565046845	-0.0307510162	0.1005450989	-0.2946656481	-0.1476429698	-0.014455088	0.0103221111	0.036830446	0.199810118	-0.076226274	-0.1137381164	-0.0994924456	0.0357973445	-0.238773863	-0.1407477348	0.2827981289	-0.0313263323	0.0403974305	0.1479002204	-0.0109083792	0.1994249201	-0.2256742748	0.0513761791	-0.2279676838	-0.2019334014	-0.0558148964	-0.0832290418	0.1063586393	-0.223431377	-0.2241038415	0.0234605813	0.0330412558	0.1323531167	0.2110516108	0.1161167343	-0.0435995313	0.0205087139	0.2278553425	-0.0060471349	-0.0073241377	-0.2620887634	0.1491139968	0.1765710224	-0.0375218013	-0.1171520492	-0.052228438	-0.281222898	0.0883093806	-0.0618766277	0.0952473041	-0.195358696	-0.034146897	0.0236937439	-0.3827562627	-0.2449108985	-0.2813344348	0.0824588368	0.1325300383	0.1315995131	0.0036991173	0.0762035904	0.0602481151	-0.0696139638	-0.2024693966	0.0209163081	0.0426299758	-0.2951429976	-0.1662320021	0.1908826831	-0.0825161539	0.1719239603	0.0811595791	-0.0353838027	0.200279224	0.5482324213	0.0050789352	-0.2490180491	0.0535484529	0.3165019363	-0.1957437385	-0.1788484186	-0.1169902367	-0.1396805747	-0.169847181	0.110638796	0.2042824951	-0.1108014817	-0.0152617149	0.0249611451	-0.0816258538	-0.1257406158	0.1224102548	0.0419779864	0.000881686575795	0.0214413513221245	7.773712179371123e-07	0.0004597315465187	-0.0359189008930087	-0.0022851462300082	0.0012901674413617	5.221893292520697e-06	0.0504128466595119	-0.0145864832446988	0.0002127654934478	0.0025414551083154	-0.0005120052453223	-0.0003200108122279	1.0240691994282424e-07	2.621493712375486e-07	0.0001599817855975	0.000208004079361	4.3265697030837966e-08	2.5594171722964454e-08	7.004083756338155e-05	-0.0001629542557901	2.6554089480111357e-08	4.9057189265800005e-09	0.0	0.0
1658.0491639566292	0.1473933751228742	2749127.030097277	0.0217248070301123	2522.5497704221493	1.899365876850425	6363257.344256838	3.607590734143783	1611.3646450834915	4.126011662589917	17.023972239828012	2596496.0194250466	1872.5659432865057	1493.2233310008612	1.747884	30.312914	0.2459665708880994	0.1509371096164192	0.0948042795	-0.0717795301	0.247798057	-0.1627132549	0.3160974521	-0.066158439	0.0731206383	-0.1246278441	0.0945944009	0.1639701324	0.1586651865	-0.0624558975	0.0667405769	0.1542509471	0.1081381632	-0.3231992801	-0.0533404203	0.2088251095	-0.0170534665	-0.1093662538	0.061473914	0.0155772178	-0.5115335544	0.3799397984	0.2360239685	0.2174324531	0.1060584824	-0.1606989377	-0.1840692834	0.0339714145	-0.0557931265	-0.1199459364	0.0501708949	-0.0834630977	0.1266756824	-0.1180200429	-0.0823130319	-0.0009857935	-0.0188972825	0.0071632828	-0.0127178192	-0.0211197186	-0.0303223147	0.0476002071	0.0253200347	0.2190614395	0.3282854827	-0.2368578856	0.4192932549	0.1470191845	-0.3722859716	-0.2112952496	-0.0606809917	0.1602554867	0.104199719	0.1697539316	0.0954689857	0.0223608432	0.0489935433	0.2636918612	-0.0833943622	-0.0248451665	-0.0918154887	-0.0512051209	-0.1287887811	-0.0921165273	-0.0471852488	0.030267793	-0.5395974319	0.0397943169	0.0635247034	-0.1867326722	0.5278392558	0.1954035155	-0.3650139315	-0.120982129	-0.2777319663	-0.1105946988	-0.0519588477	0.0874627771	0.052515113	0.0618725395	0.0430764898	-0.0282864524	0.0747153038	-0.1093671363	0.0714500055	-0.0013084059	-0.0402709259	0.0682818902	-0.0225119576	-0.0192345069	0.1189108618	0.0309673479	-0.0030314938059916	-0.0039131803817866	9.189954695765435e-06	1.5312980700399522e-05	-0.0254408311276534	0.0104780697653553	0.0006472358884657	0.0001097899460076	-0.0683327354509515	-0.1187455821104634	0.0141005132707528	0.0046693627342097	0.0006469289358018	0.0011589341811241	1.3431284361777883e-06	4.185170479776495e-07	-0.0002207096991082	-0.0003806914847057	1.4492600652743024e-07	4.8712771280432185e-08	-0.0006469282692167	-0.00071696910678	5.140447000770279e-07	4.1851618551171515e-07	1.0	0.0
1656.3091423408553	-1.7400216157739123	2743359.9750018995	3.0276752233604567	2517.3230922765897	-5.226678145559617	6336915.550908972	27.31816443727052	1608.5098210051417	-2.854824078349793	8.150020518325746	2587303.844269993	1870.6830607144168	1540.838285326019	1.547894	26.844557	0.167430323166605	0.0940767717830764	0.1315264597	0.0676434837	0.0662116794	0.0827432873	0.0112198921	0.1179362395	-0.0007122654	0.0760446163	0.2025204142	0.136683472	0.0869799946	0.1090061769	-0.0395127747	0.2416102811	0.2086429204	0.0151540027	-0.109775597	0.1267401213	0.1639085236	0.0927881301	-0.0570753019	0.0887831948	-0.1349892547	-0.070529599	-0.1328420954	-0.0353530966	0.0812241064	0.0827691034	-0.000349239	0.1254030572	0.1820367366	0.0774106086	0.1993281318	0.0314471287	0.0982833099	0.0050700666	-0.0734314948	0.0048708588	0.0333807361	0.1115549161	-0.1004023928	-0.0231165345	-0.1904002247	-0.1093550337	-0.0797501486	-0.0292657198	0.1400810438	-0.0260848138	0.1243875783	-0.0297311566	0.2288428647	0.0120861446	0.125126221	-0.1180550727	-0.0924140265	0.1668863908	0.0251063562	0.2865860241	-0.020151837	0.0929353677	-0.0477520985	0.0324015016	0.0720502627	0.0779619609	-0.0342599795	-0.1660252896	-0.0347585752	0.0486162617	-0.1808751943	0.051569454	-0.0804378051	-0.0605926556	0.0476049887	-0.3322295937	-0.0275168719	-0.0201877845	0.0764843308	0.0639513865	0.0016477769	-0.0857082915	-0.0614010107	-0.3776874757	0.0569157729	-0.1204971708	0.1801481673	0.0528681287	-0.3368166821	-0.0907911865	0.290364384	0.1306434381	0.0632173401	-0.021688757	0.1152490509	0.0197875765	0.0018221188423126	0.0048536126483042	3.3201170755106097e-06	2.3557555739778515e-05	-0.0044986916412455	0.0209421394864079	2.023822648301213e-05	0.0004385732062681	0.02046950361796	0.0888022390689115	0.0078858376636521	0.0004190005783656	0.0009979983206874	0.0003510693848855	1.2324971300395349e-07	9.960006480948703e-07	-2.0070862894572272e-05	0.0002006388362136	4.025594259715893e-08	4.0283953733271806e-10	-0.0001419898510563	0.0005049384181604	2.5496280613432695e-07	2.016111780299026e-08	0.0	1.0
1652.954750117504	-3.3543922233511694	2732259.4059360204	11.251947188078802	2525.6357898377537	8.312697561163986	6378836.142909374	69.10094074338168	1608.4144985211162	-0.0953224840254733	0.0090863759607866	2586997.1990529336	1871.35262491336	1510.21587841905	1.16074	20.130291	0.1084569809585586	0.0709377970692698	0.1866010252	0.0929772253	-0.1345479647	0.0536972916	0.0743989412	0.2353645024	-0.1294438679	0.0054862962	0.0533825219	0.0606472626	0.3029792983	0.2482722518	0.0691637372	-0.0752178381	0.131095999	-0.1665009996	0.0634799439	-0.2665520634	-0.2115316234	-0.0454641189	-0.1086718562	0.1482186142	-0.1831677415	-0.0556246841	-0.2423683696	-0.0133552837	0.1027648902	0.1345751545	-0.1794152693	-0.0366908323	-0.0169626675	-0.1093437049	-0.0026803528	-0.0337246824	0.0087698811	0.0903985369	-0.0248530042	0.0108737792	0.1367198232	-0.1347910278	0.1143075095	0.129007103	0.0767059545	0.0610692599	-0.1376790063	-0.0718827578	0.0109421382	-0.0718365125	0.3498900691	0.0691938754	0.2609930226	0.124388666	0.0566093079	-0.0434741784	0.0809427724	-0.0406070113	-0.034654534	0.1024043807	0.0107571571	0.0141134241	0.1156256562	0.0320668431	0.0036351863	0.0562881405	0.035120354	-0.0081499843	-0.0597327464	0.0354720088	-0.2109903752	-0.0921874771	-0.1574869626	0.077418361	0.0006524454	-0.2415658159	-0.0268241245	0.0147278866	0.0723263216	-0.0009157188	0.1221629772	-0.2146534327	0.0168398776	-0.0592863776	0.0272282055	-0.0618117836	-0.0677892336	0.122480154	0.0248399168	0.0673931507	-0.0092362478	0.0124375626	-0.0320827444	0.2092986094	0.1114298236	0.0084997322	0.0017794567673661	-4.266207494650013e-05	3.1664663869250103e-06	1.820052638740794e-09	-0.0098745117416712	-0.0053758201004256	9.750598213640238e-05	2.8899441752140973e-05	-0.0131152761792208	-0.0335847797971808	0.0011279374340251	0.0001720104692572	-0.0003500011971109	-0.0013479995177983	1.817102699984449e-06	1.2250083797906305e-07	-1.998235128986004e-05	8.851160471223129e-08	7.834304168734285e-15	3.9929436307137125e-10	-0.0001010035007392	4.09863503171e-05	1.679880912316043e-09	1.0201707161573576e-08	0.0	0.0
